"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
795,"elementalist_shaper_of_desolation_cooldown","",1,"","",[],1,3,"","","",1,30,0,1,"",18,"","","","",0,"","ElementalistDesolationBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
796,"new_blight","You are taking Chaos Damage Over Time","","","Blight",[],1,3,"","","",1,30,538,1,1,2,"",1,1,"",0,"","BlightBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
797,"monster_consume_charges","",1,"","Monster Consume",[],"",4,"",5153,5152,"",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
798,"player_tencent_asset_lock_bonus","You have increased item rarity.","","","Asset Lock Buff",[153],"",3,"","","","",30,666,1,"",18,"",1,"","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[153],[],"","","","","","",[],"",[],""
799,"player_tencent_no_asset_lock","You have not activated your Asset Lock. If you do so, it'll provide an increase to item rarity.","","","Asset Lock Inactive",[],"",3,"","","","",30,667,1,"",18,"",1,"","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
800,"tencent_tas_lock","You are currently in 60 second safe mode. You may not perform sensitive operations yet.","","","TAS Lock",[],"",3,"","","","",30,668,1,"",18,"",1,"","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
801,"blizzard_enemy","You are chilled and significantly less accurate while in the Snowstorm.","","","Snowstorm",[968],"",3,"","","","",30,669,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[968],[],"","","","","","",[],"",[],""
802,"blizzard_ally","The snowstorm protects you. You have a chance to avoid damage while in it.","","","Snow Cloak","[476,7385]",1,3,"","","","",30,669,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[476,7385]",[],"","","","","","",[],"",[],""
803,"monster_convert_on_death","",1,"","",[],1,1,"","","","",30,0,1,"",18,"",1,1,"",0,"","MonsterConvertOnDeathBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
804,"breach_team_warp_buff","","","","","[56,177,476]",1,3,"","","",1,30,672,1,"",18,"",1,1,"",0,"","BreachTeamWarpBuff","","","","",5,"","",0,[],"","",[],"",[],[],"[56,177,476]",[],"","","","","","",[],"",[],""
805,"breach_discharge_aura","",1,"","","[1905,1906,1907,1908,3125]",1,3,"","","","",30,671,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[1905,1906,1907,1908,3125]",[],"","","","","","",[],"",[],""
806,"breach_discharge","","","","","[1925,70,216,1033,141]",1,1,1,"","","",30,278,1,1,18,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],"[1925,70,216,1033,141]",[],"","","","","","",[],"",[],""
807,"have_dealt_non_crit_recently","",1,"","",[5164],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[5164],[],"","","","","","",[],"",[],""
808,"have_frozen_enemy_recently","",1,"","",[5185],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[5185],[],"","","","","","",[],"",[],""
809,"number_of_shocked_enemies_killed_recently","",1,"","",[],"",3,"","","",1,30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
810,"track_movement","",1,"","",[],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","TrackMovementBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
811,"envy_chaos_damage","Grants additional Chaos Damage","",1,"Envy Aura","[66,67,1592,1593,1033,24,1902,450,18512]",1,3,"","","","",30,161,1,"",1,"",1,1,"",0,"","","",1,"","",5,"",1,0,[],"","",[],"",[],[],"[66,67,1592,1593,1033,24,1902,450,18512]",[],"","","","","","",[],"",[],""
812,"fire_beam_max_damage_stacks","",1,"","",[],1,3,"","","","",30,655,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
813,"rhoa_enrage","",1,"","","[1902,177,24]",1,3,"","","","",30,0,1,"",18,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[1902,177,24]",[],"","","","","","",[],"",[],""
814,"fire_beam_resistance_stacks","",1,"","",[],1,3,"","","",1,30,0,1,"",2,"",1,1,"",0,"","FireBeamResistanceBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
815,"doedre2_red_aura","You are taking 10% increased damage for each stack of Red Effluent.","","","Red Effluent",[476],1,1,1,"","","",30,698,1,"",2,"",1,1,"",10,"","","","","","",2,"","",0,[],"","","[98,220]","",[],[],[476],[],"","","","","","","[0,0]","",[],""
816,"doedre2_green_aura","You and your Minions are dealing 7% less damage for each stack of Green Effluent.","","","Green Effluent",[6043],1,1,1,"","","",30,699,1,"",2,"",1,1,"",10,"","","","","","",2,"","",0,[],"","","[98,220]","",[],[],[6043],[],"","","","","","","[0,0]","",[],""
817,"doedre2_purple_aura","You are 7% slower for each stack of Purple Effluent.","","","Purple Effluent",[345],1,1,1,"","","",30,700,1,"",2,"",1,1,"",10,"","","","","","",2,"","",0,[],"","","[98,220]","",[],[],[345],[],"","","","","","","[0,0]","",[],""
818,"doedre2_red_buff","","","","RED BUFF",[476],1,1,1,"","","",30,695,1,"",2,1,1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[476],[],"","","","","","",[],"",[],""
819,"doedre2_green_buff","","","","GREEN BUFF",[24],1,1,1,"","","",30,696,1,"",2,1,1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
820,"doedre2_purple_buff","","","","PURPLE BUFF","[177,216,70]",1,1,1,"","","",30,697,1,"",2,1,1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],"[177,216,70]",[],"","","","","","",[],"",[],""
821,"abberaths_hooves_display_buff","Create a small explosion with each step, dealing fire damage in an area around you.","","","Abberath's Fury",[],"",3,"","","","",30,674,1,"",18,"",1,"","",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
822,"avarius_divine_beam_damage","You are taking fire damage over time.","","","Divine Beam",[1974],1,3,"","","",1,30,676,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
823,"avarius_divine_beam_debuff","You are taking increased fire damage the longer you are in the beam.","","","Divine Beam",[],1,1,"","","",1,30,675,1,"",2,"",1,1,"",0,"","AvariusBeamBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
824,"avarius_statue_buff","",1,"","","[140,700,4633,345,3741]","",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[140,700,4633,345,3741]",[],"","","","","","",[],"",[],""
825,"spider_god_spiders","You have reduced movement speed while covered in webs.","","","Covered in Webs",[177],"",1,"","","","",30,714,1,"",2,"",1,1,"",10,"","","","","","",2,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
826,"number_of_chests_opened_recently","",1,"","",[],1,1,"","",5360,1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
827,"have_shattered_recently","",1,"","",[5409],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[5409],[],"","","","","","",[],"",[],""
828,"additional_ignite","You're on fire","","","Ignited",[8064],"",1,"","","",1,30,2,"","",2,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[8064],[14502],"","","","","","",[],"",[],""
829,"unique_flask_the_basics","",1,"","The Basics","[5429,5430]",1,3,"","","",1,30,0,1,"",4,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[5429,5430]",[],"","","","","","",[],"",[],""
830,"classic_prophecy_quantity","","","","ProphecyQuantity",[11],"",3,"","","","",30,679,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[11],[],"","","","","","",[],"",[],""
831,"tukohama_shield","","","","","[140,397]","",3,"","","","",30,677,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[140,397]",[],"","","","","","",[],"",[],""
832,"ground_tar_net","Your movement speed is reduced while standing in a net","","","Net Throw",[177],1,3,"","","","",30,678,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
833,"offering_blood","You have increased Damage, and are Regenerating Life","","","Blood Offering","[125,24]",1,3,"","","",1,30,297,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[125,24]",[],"","","","","","",[],"",[],""
834,"have_blocked_spell_recently","",1,"","",[5512],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[5512],[],"","","","","","",[],"",[],""
835,"have_used_a_fire_skill_recently","",1,"","",[5542],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[5542],[],"","","","","","",[],"",[],""
836,"brutus_empowered","",1,"","","[177,476]",1,3,"","","","",30,680,1,"",18,1,1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[177,476]",[],"","","","","","",[],"",[],""
837,"unique_victarios_flight_movement_velocity","You and your allies have increased movement speed","","","Victario's Flight",[177],1,3,"","","","",30,681,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
838,"intimidated_aura","You are Intimidated, increasing Attack Damage taken.","","","Intimidated",[5677],1,3,"","","","",30,1211,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[5677],[],"","","","","","",[],"",[],""
839,"brine_king_tide","You are caught in the tide, which slows you and deals cold damage over time.","","","Tidal Wave","[1976,345]",1,3,"","","","",30,710,1,"",2,"",1,1,"",0,"","BrineKingTide","","","","",5,"","",0,[],"","",[],"",[],[],"[1976,345]",[],"","","","","","",[],"",[],""
840,"energy_shield_has_started_recharging_recently","",1,"","",[5817],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[5817],[],"","","","","","",[],"",[],""
841,"ground_devouring_darkness","You are taking Physical Damage over time.","","","Devouring Darkness",[353],1,3,"","","","",30,704,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[89],"",[],[],[353],[],"","","","","","",[0],"",[],""
842,"have_stopped_taking_damage_over_time_recently","",1,"","",[6758],"",9,"","","",1,30,0,1,"",1,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[6758],[],"","","","","","",[],"",[],""
843,"have_been_frozen_recently","",1,"","",[],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[5832],[],[],"","","","","","",[],"",[],""
844,"have_been_stunned_recently","",1,"","",[5829],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[5829],[],"","","","","","",[],"",[],""
845,"tukohama_god_stationary_buff","",1,"","",[],1,3,"","","","",30,0,1,"",18,"",1,1,"",0,"","TukohamaGodStationaryBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
846,"ryslatha_god_life_flask_charges_gain","",1,"","",[],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,"","RyslathaGodLifeFlaskCharges","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
847,"tangmazu_god_curses_have_no_effect_on_you_cooldown","",1,"","",[],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,"","TangmazuGodCursesNoEffectBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
848,"curses_have_no_effect_on_you","",1,"","",[1276],1,3,"","","","",30,0,1,"",18,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[1276],[],"","","","","","",[],"",[],""
849,"infested","Parasites burst from your body and drain your flask charges.","","","Infested",[],1,3,"","","",1,30,705,1,"",2,"",1,1,"",0,"","InfestedBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
850,"despair_bear_buff","Gruthkul's Despair consumes you. You are slowed, take more damage and have reduced light radius.","","","Gruthkul's Despair","[345,476,1209]","",1,1,"","","",30,706,1,1,2,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],"[345,476,1209]",[],"","","","","","",[],"",[],""
851,"fearless","You cannot be harmed or die while fearless. You destroy manifestations of fear when near them.",1,"","Fearless","[397,140,177]",1,3,"","","","",30,713,1,"",18,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],"[397,140,177]",[],"","","","","","",[],"",[],""
852,"frog_orb_aura","You are taking Cold Damage over time for each manifestation of fear near you.","","","Fearful",[1976],1,1,1,"","","",30,707,1,"",2,1,1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[],""
853,"frog_orb_aura_map","You are taking Cold Damage over time for each manifestation of fear near you.","","","Fearful",[1976],1,1,1,"","","",30,707,1,"",2,1,1,1,"",0,"","","","","","",2,"","",0,[],"","",[92],"",[],[],[1976],[],"","","","","","",[0],"",[],""
854,"frog_orb_aura_minions","You are taking Cold Damage over time for each manifestation of fear near you.","","","Fearful",[1976],1,1,1,"","","",30,707,1,"",2,1,1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[],""
855,"water_orb_aura","You are taking Cold Damage over time for each manifestation of fear near you.","","","Fearful",[1976],1,1,1,"","","",30,708,1,"",2,1,1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[],""
856,"stolen_mods_inspired_learning","You have taken the mod of a slain Rare Monster for yourself","","","Inspired Learning",[],1,1,1,"","","",30,280,1,"",15,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
857,"stolen_mods_leaguestone","You have taken the mods of a slain Rare Monster for yourself","","","Valdo's Brilliance",[],1,1,"","","","",30,280,1,"",15,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
858,"abberath_minion_buff","","","","","[476,446]",1,3,"","","","",30,709,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[476,446]",[],"","","","","","",[],"",[],""
859,"herald_of_ash_burning","You have been affected by an enemies Herald of Ash, dealing Fire Damage over time to you","","","Burning",[1974],"",3,"","","",1,30,173,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
860,"number_of_enemies_shocked_recently","",1,"","",[],"",3,"","","",1,30,0,1,"",18,"","","","",0,1,"ActionRecentlyCounterBuff","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
861,"kitava_swipe_debuff","",1,"","",[3828],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[3828],[],"","","","","","",[],"",[],""
862,"despair_bear_slow","",1,"","",[177],"",3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
863,"have_used_movement_skill_recently","",1,"","",[6106],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[6106],[],"","","","","","",[],"",[],""
864,"have_placed_trap_or_mine_recently","",1,"","",[6108],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[6108],[],"","","","","","",[],"",[],""
865,"ground_despair_geyser","You are taking Physical Damage over time and have reduced movement speed.","","","Weight of Despair","[353,177]",1,3,"","","","",30,715,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[353,177]",[],"","","","","","",[],"",[],""
866,"support_maimed_enemies_damage_taken","",1,"","",[544],1,3,"","","",1,30,0,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[544],[],"","","","","","",[],"",[],""
867,"have_used_a_cold_skill_recently","",1,"","",[6139],"",9,"","","",1,30,0,1,"",18,"","","","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[6139],[],"","","","","","",[],"",[],""
868,"attack_speed_debuff_from_hitting_enemy_recently","",1,"","",[70],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[],"",[],""
869,"yugul_hidden_monster","",1,"","","[140,700,859,1852,2082]","",2,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],"[1001,1407]","[140,700,859,1852,2082]",[],"","","","","","",[],"",[],""
870,"ground_maelstrom_chill_lunaris","You are taking damage from Lunaris's Dark Vortex","","","Dark Vortex",[1976],1,3,"","","","",30,716,"","",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[],"",[4542],""
871,"silver_orb_aggressive","",1,"","","[6193,177]","",3,"","","","",30,718,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[6193,177]",[],"","","","","","",[],"",[],""
872,"ground_sandstorm","You are taking Physical Damage over time.","","","Garukhan's Sandstorm","[353,177]",1,3,"","","","",30,717,1,"",2,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[95],"",[],[],"[353,177]",[],"","","","","","",[0],"",[],""
873,"number_of_nearby_enemies","",1,"","",[],1,3,"","","",1,30,0,"","",18,"",1,1,"",0,"","TrackNearbyTargets","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
874,"ralakesh_buff","",1,"","",[476],1,3,"","","","",30,722,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[476],[],"","","","","","",[],"",[],""
875,"plague","You are taking Chaos Damage Over Time","","","Plague",[452],1,1,1,"","",1,30,486,1,"",2,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
876,"accelerate","",1,"","","[6209,6210,6211]",1,3,"","","","",30,0,1,"",18,"",1,1,"",0,"","Accelerate","","","","",5,"","",0,[],"","",[],"",[],[],"[6209,6210,6211]",[],"","","","","","",[],"",[],""
877,"arcane_surge","You have increased Cast Speed and have increased Mana Regeneration rate.","",1,"Arcane Surge","[216,130,6227]",1,13,"","","",1,30,721,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[216,130,6227]",[7622],"","","","","","",[],"",[],""
878,"mana_recoup","",1,"","",[561],1,1,"","","","",30,0,1,1,18,"",1,"","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[561],[],"","","","","","",[],"",[],""
879,"negative_mana_recoup","",1,"","",[1075],1,1,"","","","",30,0,1,1,18,"",1,"","",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[1075],[],"","","","","","",[],"",[],""
880,"lightning_thorns_cold","You reflect Cold Damage when Hit","","","Cold Thorns","[1285,1280]",1,3,"","","",1,30,723,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[1285,1280]",[],"","","","","","",[],"",[],""
881,"blight_hinder_chaos_damage_taken","",1,"","",[3420],1,3,"","","",1,30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[3420],[],"","","","","","",[],"",[],""
882,"moontouched_buff","",1,"","",[],1,3,"","","","",30,726,1,"",1,"",1,1,"",0,1,"","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
883,"innervate_support","You are dealing additional Lightning Damage","",1,"Innervate","[57,58]",1,3,"","","",1,30,728,1,"",1,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],"[57,58]",[],"","","","","","",[],"",[],""
884,"blackguardzombie_enrage","",1,"","",[],1,3,"","","","",30,0,1,"",18,"",1,1,"",0,"","","","","","",5,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
