"rownum","BetrayalDialogueCueKey","i32","i32","i32","i32","i32","[i32]","rid","i32","rid","[rid]","rid","bool","[i32]","[rid]","bool","[i32]","rid","[rid]"
1581,6,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],3999,[]
1582,6,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],4000,[]
1583,11,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],4006,[]
1584,11,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],4007,[]
1585,11,0,0,0,0,2,[],"",100,1,[],"","",[],[],"",[],4008,[]
1586,11,0,0,0,0,3,[],"",100,2,[],"","",[],[],"",[],4009,[]
1587,11,0,0,0,0,4,[],"",100,4,[],"","",[],[],"",[],4010,[]
1588,11,0,0,0,0,5,[],"",100,3,[],"","",[],[],"",[],4011,[]
1589,11,0,0,0,0,6,[1],"",300,"",[],"","",[],[],"",[],4012,[]
1590,11,0,0,0,0,7,[3],"",300,"",[],"","",[],[],"",[],4013,[]
1591,11,0,0,0,0,8,[5],"",300,"",[],"","",[],[],"",[],4014,[]
1592,11,0,0,0,0,9,[6],"",300,"",[],"","",[],[],"",[],4015,[]
1593,11,0,0,0,0,10,[2],"",300,"",[],"","",[],[],"",[],4016,[]
1594,11,0,0,0,0,11,[],"",100,"",[],24,"",[],[],"",[],4017,[]
1595,11,0,0,0,0,12,[],"",100,"",[],14,"",[],[],"",[],4018,[]
1596,11,0,0,0,0,13,[],"",100,"",[],3,"",[],[],"",[],4019,[]
1597,11,0,0,0,0,14,[],"",100,"",[],1,"",[],[],"",[],4020,[]
1598,11,0,0,0,0,15,[],"",100,"",[],21,"",[],[],"",[],4021,[]
1599,11,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],4022,[]
1600,11,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],4023,[]
1601,11,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],4024,[]
1602,11,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],4025,[]
1603,11,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],4026,[]
1604,11,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],4027,[]
1605,11,0,0,0,1,5,[],1,100,"","[1,2]","","",[],[],1,[],4028,[]
1606,11,0,0,0,1,6,[],2,1000,"","[1,2]","","",[],[],1,[],4029,[]
1607,11,0,0,0,1,7,[],9,1000,"","[1,2]","","",[],[],1,[],4030,[]
1608,11,0,0,0,1,8,[],15,1000,"","[1,2]","","",[],[],1,[],4031,[]
1609,11,0,0,0,1,9,[],16,1000,"","[1,2]","","",[],[],1,[],4032,[]
1610,11,0,0,0,1,10,[],"",1000,"","[1,2]","","",[],[],"",[],4033,[]
1611,11,0,0,0,1,11,[],"",100,"","[1,2]","","",[7],[],"",[],4034,[]
1612,11,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],4035,[]
1613,11,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],4036,[]
1614,11,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],4037,[]
1615,11,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],4038,[]
1616,11,0,0,0,1,16,[],1,1000,"",[0],"","",[],[],1,[],4039,[]
1617,11,0,0,0,1,17,[],2,1000,"",[0],"","",[],[],1,[],4040,[]
1618,11,0,0,0,1,18,[],3,1000,"",[0],"","",[],[],1,[],4041,[]
1619,11,0,0,0,1,19,[],5,1000,"",[0],"","",[],[],1,[],4042,[]
1620,11,0,0,0,1,20,[],15,1000,"",[0],"","",[],[],1,[],4043,[]
1621,11,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],4044,[]
1622,11,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],4045,[]
1623,11,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],4046,[]
1624,11,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],4047,[]
1625,11,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],4048,[]
1626,11,0,0,0,2,4,[],1,1000,"",[0],"","",[],[],1,[],4049,[]
1627,11,0,0,0,2,5,[],2,1000,"",[0],"","",[],[],1,[],4050,[]
1628,11,0,0,0,2,6,[],5,1000,"",[0],"","",[],[],1,[],4051,[]
1629,11,0,0,0,2,7,[],9,1000,"",[0],"","",[],[],1,[],4052,[]
1630,11,0,0,0,2,8,[],12,1000,"",[0],"","",[],[],1,[],4053,[]
1631,11,0,0,0,2,9,[],15,1000,"",[0],"","",[],[],1,[],4054,[]
1632,11,0,0,0,2,10,[],"",100,"",[0],"","",[],[],"",[],4055,[]
1633,11,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],4056,[]
1634,11,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],4057,[]
1635,11,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],4058,[]
1636,11,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],4059,[]
1637,11,0,0,0,1,26,[7],1,1000,"",[],"","",[],[],1,[],4060,[]
1638,11,0,0,0,1,27,[7],2,1000,"",[],"","",[],[],1,[],4061,[]
1639,11,0,0,0,1,28,[7],6,1000,"",[],"","",[],[],1,[],4062,[]
1640,11,0,0,0,1,29,[7],12,1000,"",[],"","",[],[],1,[],4063,[]
1641,11,0,0,0,1,30,[7],16,1000,"",[],"","",[],[],1,[],4064,[]
1642,11,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],4065,[]
1643,11,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],4066,[]
1644,11,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],4067,[]
1645,11,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],4068,[]
1646,11,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],4069,[]
1647,11,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],4070,[]
1648,11,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],4071,[]
1649,11,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],4072,[]
1650,11,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],4073,[]
1651,11,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],4074,[]
1652,11,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],4075,[]
1653,11,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],4076,[]
1654,11,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],4077,[]
1655,11,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],4078,[]
1656,11,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],4079,[]
1657,11,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],4080,[]
1658,11,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],4081,[]
1659,11,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],4082,[]
1660,11,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],4083,[]
1661,11,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],4084,[]
1662,11,0,0,0,8,1,[],"",300,"",[],"","",[],[3],"",[],4085,[]
1663,11,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],4086,[]
1664,11,0,0,0,8,3,[],"",300,"",[],"","",[],"[4,13,14,15]","",[],4087,[]
1665,11,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],4088,[]
1666,11,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],4089,[]
1667,11,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22]","",[],4090,[]
1668,11,0,0,0,9,0,[],"",100,"",[],"","",[],"[3,13,14,15]","",[],4091,[]
1669,11,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],4092,[]
1670,11,0,0,0,9,2,[],"",100,"",[],"","",[],[4],"",[],4093,[]
1671,11,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],4094,[]
1672,11,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],4095,[]
1673,11,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],4096,[]
1674,11,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],4097,[]
1675,11,0,0,0,6,1,[],"",300,"",[],"","",[],"[11,17,16]","",[],4098,[]
1676,11,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],4099,[]
1677,11,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],4100,[]
1678,11,0,0,0,6,4,[],1,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4101,[]
1679,11,0,0,0,6,5,[],2,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4102,[]
1680,11,0,0,0,6,6,[],9,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4103,[]
1681,11,0,0,0,6,7,[],10,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4104,[]
1682,11,0,0,0,6,8,[],15,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4105,[]
1683,11,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],4106,[]
1684,11,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],4107,[]
1685,11,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],4108,[]
1686,11,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],4109,[]
1687,11,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],4110,[]
1688,11,0,0,0,7,1,[],1,1000,"",[],"","",[],[],1,[],4111,[]
1689,11,0,0,0,7,2,[],2,1000,"",[],"","",[],[],1,[],4112,[]
1690,11,0,0,0,7,3,[],9,1000,"",[],"","",[],[],1,[],4113,[]
1691,11,0,0,0,7,4,[],12,1000,"",[],"","",[],[],1,[],4114,[]
1692,11,0,0,0,7,5,[],15,1000,"",[],"","",[],[],1,[],4115,[]
1693,11,0,0,0,7,6,[],"",100,"",[],"","",[],[],"",[],4116,[]
1694,11,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],4117,[]
1695,11,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],4118,[]
1696,11,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],4119,[]
1697,11,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],4120,[]
1698,11,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],4121,[]
1699,11,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],4122,[]
1700,11,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],4123,[]
1701,11,0,0,0,0,16,[9],"",100,"",[],"",1,[],[],"",[],4124,[]
1702,11,0,0,0,4,3,[],"",100,"",[],"",1,[],[],"",[],4125,[]
1703,11,0,0,0,5,12,[],"",100,"",[],"",1,[],[],"",[],4126,[]
1704,11,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],4127,[]
1705,11,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],4128,[]
1706,17,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],4134,[]
1707,17,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],4135,[]
1708,17,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],4136,[]
1709,17,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],4137,[]
1710,17,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],4138,[]
1711,17,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],4139,[]
1712,17,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],4140,[]
1713,17,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],4141,[]
1714,17,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],4142,[]
1715,17,0,0,0,0,9,[2],"",300,"",[],"","",[],[],"",[],4143,[]
1716,17,0,0,0,0,10,[2],"",300,"",[],"","",[],[],"",[],4144,[]
1717,17,0,0,0,0,11,[],"",100,"",[],24,"",[],[],"",[],4145,[]
1718,17,0,0,0,0,12,[],"",100,"",[],14,"",[],[],"",[],4146,[]
1719,17,0,0,0,0,13,[],"",100,"",[],3,"",[],[],"",[],4147,[]
1720,17,0,0,0,0,14,[],"",100,"",[],1,"",[],[],"",[],4148,[]
1721,17,0,0,0,0,15,[],"",100,"",[],1,"",[],[],"",[],4149,[]
1722,17,0,0,0,0,16,[],"",100,"",[],11,"",[],[],"",[],4150,[]
1723,17,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],4151,[]
1724,17,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],4152,[]
1725,17,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],4153,[]
1726,17,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],4154,[]
1727,17,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],4155,[]
1728,17,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],4156,[]
1729,17,0,0,0,1,5,[],"",100,"","[1,2]","","",[],[],"",[],4157,[]
1730,17,0,0,0,1,6,[],7,1000,"","[1,2]","","",[],[],1,[],4158,[]
1731,17,0,0,0,1,7,[],9,1000,"","[1,2]","","",[],[],1,[],4159,[]
1732,17,0,0,0,1,8,[],6,1000,"","[1,2]","","",[],[],1,[],4160,[]
1733,17,0,0,0,1,9,[],12,1000,"","[1,2]","","",[],[],1,[],4161,[]
1734,17,0,0,0,1,10,[],13,1000,"","[1,2]","","",[],[],1,[],4162,[]
1735,17,0,0,0,1,11,[],"",100,"","[1,2]","","",[7],[],"",[],4163,[]
1736,17,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],4164,[]
1737,17,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],4165,[]
1738,17,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],4166,[]
1739,17,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],4167,[]
1740,17,0,0,0,1,16,[],2,1000,"",[0],"","",[],[],1,[],4168,[]
1741,17,0,0,0,1,17,[],3,1000,"",[0],"","",[],[],1,[],4169,[]
1742,17,0,0,0,1,18,[],4,1000,"",[0],"","",[],[],1,[],4170,[]
1743,17,0,0,0,1,19,[],9,1000,"",[0],"","",[],[],1,[],4171,[]
1744,17,0,0,0,1,20,[],13,1000,"",[0],"","",[],[],1,[],4172,[]
1745,17,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],4173,[]
1746,17,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],4174,[]
1747,17,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],4175,[]
1748,17,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],4176,[]
1749,17,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],4177,[]
1750,17,0,0,0,2,4,[],2,1000,"",[0],"","",[],[],1,[],4178,[]
1751,17,0,0,0,2,5,[],3,1000,"",[0],"","",[],[],1,[],4179,[]
1752,17,0,0,0,2,6,[],13,1000,"",[0],"","",[],[],1,[],4180,[]
1753,17,0,0,0,2,7,[],0,1000,"",[0],"","",[],[],1,[],4181,[]
1754,17,0,0,0,2,8,[],15,1000,"",[0],"","",[],[],1,[],4182,[]
1755,17,0,0,0,2,9,[],"",100,"",[0],"","",[],[],"",[],4183,[]
1756,17,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],4184,[]
1757,17,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],4185,[]
1758,17,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],4186,[]
1759,17,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],4187,[]
1760,17,0,0,0,1,26,[7],7,1000,"",[],"","",[],[],1,[],4188,[]
1761,17,0,0,0,1,27,[7],4,1000,"",[],"","",[],[],1,[],4189,[]
1762,17,0,0,0,1,28,[7],9,1000,"",[],"","",[],[],1,[],4190,[]
1763,17,0,0,0,1,29,[7],6,1000,"",[],"","",[],[],1,[],4191,[]
1764,17,0,0,0,1,30,[7],15,1000,"",[],"","",[],[],1,[],4192,[]
1765,17,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],4193,[]
1766,17,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],4194,[]
1767,17,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],4195,[]
1768,17,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],4196,[]
1769,17,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],4197,[]
1770,17,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],4198,[]
1771,17,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],4199,[]
1772,17,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],4200,[]
1773,17,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],4201,[]
1774,17,0,0,0,5,1,[],"",100,2,[],"","",[],[],"",[],4202,[]
1775,17,0,0,0,5,2,[],"",100,4,[],"","",[],[],"",[],4203,[]
1776,17,0,0,0,5,3,[],"",100,3,[],"","",[],[],"",[],4204,[]
1777,17,0,0,0,5,4,[1],"",300,"",[],"","",[],[],"",[],4205,[]
1778,17,0,0,0,5,5,[3],"",300,"",[],"","",[],[],"",[],4206,[]
1779,17,0,0,0,5,6,[5],"",300,"",[],"","",[],[],"",[],4207,[]
1780,17,0,0,0,5,7,[6],"",300,"",[],"","",[],[],"",[],4208,[]
1781,17,0,0,0,5,8,"[4,2]","",300,"",[],"","",[],[],"",[],4209,[]
1782,17,0,0,0,5,9,[],"",100,"","[1,2]","","",[],[],"",[],4210,[]
1783,17,0,0,0,5,10,[],"",100,"",[0],"","",[],[],"",[],4211,[]
1784,17,0,0,0,8,0,[8],"",1000,"",[],"","",[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],4212,[]
1785,17,0,0,0,8,1,[],"",300,"",[],"","",[],"[3,13,14,15]","",[],4213,[]
1786,17,0,0,0,8,2,[],"",300,"",[],"","",[],[7],"",[],4214,[]
1787,17,0,0,0,8,3,[],"",300,"",[],"","",[],[4],"",[],4215,[]
1788,17,0,0,0,8,4,[],"",300,"",[],"","",[],[10],"",[],4216,[]
1789,17,0,0,0,8,5,[],"",300,"",[],"","",[],"[9,8]","",[],4217,[]
1790,17,0,0,0,8,6,[],"",300,"",[],"","",[],"[18,19,20,21,22]","",[],4218,[]
1791,17,0,0,0,9,0,[],"",100,"",[],"","",[],"[3,13,14,15]","",[],4219,[]
1792,17,0,0,0,9,1,[],"",100,"",[],"","",[],[7],"",[],4220,[]
1793,17,0,0,0,9,2,[],"",100,"",[],"","",[],[4],"",[],4221,[]
1794,17,0,0,0,9,3,[],"",100,"",[],"","",[],[10],"",[],4222,[]
1795,17,0,0,0,9,4,[],"",100,"",[],"","",[],"[9,8]","",[],4223,[]
1796,17,0,0,0,9,5,[],"",100,"",[],"","",[],"[18,19,20,21,22]","",[],4224,[]
1797,17,0,0,0,6,0,[],"",300,"",[],"","",[],[5],"",[],4225,[]
1798,17,0,0,0,6,1,[],"",300,"",[],"","",[],[11],"",[],4226,[]
1799,17,0,0,0,6,2,[],"",300,"",[],"","",[],[6],"",[],4227,[]
1800,17,0,0,0,6,3,[],"",300,"",[],"","",[],[12],"",[],4228,[]
1801,17,0,0,0,6,4,[],4,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4229,[]
1802,17,0,0,0,6,5,[],6,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4230,[]
1803,17,0,0,0,6,6,[],13,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4231,[]
1804,17,0,0,0,6,7,[],15,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4232,[]
1805,17,0,0,0,6,8,[],16,1000,"",[],"","",[],"[5,11,6,12,16,17]",1,[],4233,[]
1806,17,0,0,0,6,9,[],"",100,"",[],"","",[],"[5,11,6,12,16,17]","",[],4234,[]
1807,17,0,0,0,10,0,[],"",100,"",[],"","",[],[2],"",[],4235,[]
1808,17,0,0,0,10,1,[],"",100,"",[],"","",[7],[2],"",[],4236,[]
1809,17,0,0,0,10,2,[],"",100,"",[2],"","",[],[2],"",[],4237,[]
1810,17,0,0,0,10,3,[1],"",300,"",[],"","",[],[2],"",[],4238,[]
1811,17,0,0,0,7,0,[],"",100,"",[],"","",[],[],"",[],4239,[]
1812,17,0,0,0,7,1,[],2,1000,"",[],"","",[],[],1,[],4240,[]
1813,17,0,0,0,7,2,[],8,1000,"",[],"","",[],[],1,[],4241,[]
1814,17,0,0,0,7,3,[],6,1000,"",[],"","",[],[],1,[],4242,[]
1815,17,0,0,0,7,4,[],14,1000,"",[],"","",[],[],1,[],4243,[]
1816,17,0,0,0,7,5,[],"",100,"",[],"","",[],[],"",[],4244,[]
1817,17,0,0,0,11,0,[],"",100,"",[],"","",[],[],"",[],4245,[]
1818,17,0,0,0,11,1,[1],"",300,"",[],"","",[],[],"",[],4246,[]
1819,17,0,0,0,11,2,[3],"",300,"",[],"","",[],[],"",[],4247,[]
1820,17,0,0,0,12,0,[],"",100,"",[1],"","",[],[],"",[],4248,[]
1821,17,0,0,0,12,1,[],"",100,"",[2],"","",[],[],"",[],4249,[]
1822,17,0,0,0,12,2,[],"",100,"",[0],"","",[],[],"",[],4250,[]
1823,17,0,0,0,14,0,[],"",100,"",[],"","",[],[],"",[],4251,[]
1824,17,0,0,0,0,17,[9],"",100,"",[],"",1,[],[],"",[],4252,[]
1825,17,0,0,0,4,3,[],"",100,"",[],"",1,[],[],"",[],4253,[]
1826,17,0,0,0,5,11,[],"",100,"",[],"",1,[],[],"",[],4254,[]
1827,17,0,0,0,9,6,[],"",100,"",[],"",1,[],"[3,7,4,10,9,8,18,19,20,21,22,13,14,15]","",[],4255,[]
1828,17,0,0,0,11,3,[],"",100,"",[],"",1,[],[],"",[],4256,[]
1829,13,0,0,0,0,0,[],"",100,"",[],"","",[],[],1,[9],4262,[]
1830,13,0,0,0,0,1,[],"",100,1,[],"","",[],[],"",[],4263,[]
1831,13,0,0,0,0,2,[],"",100,2,[],"","",[],[],"",[],4264,[]
1832,13,0,0,0,0,3,[],"",100,4,[],"","",[],[],"",[],4265,[]
1833,13,0,0,0,0,4,[],"",100,3,[],"","",[],[],"",[],4266,[]
1834,13,0,0,0,0,5,[1],"",300,"",[],"","",[],[],"",[],4267,[]
1835,13,0,0,0,0,6,[3],"",300,"",[],"","",[],[],"",[],4268,[]
1836,13,0,0,0,0,7,[5],"",300,"",[],"","",[],[],"",[],4269,[]
1837,13,0,0,0,0,8,[6],"",300,"",[],"","",[],[],"",[],4270,[]
1838,13,0,0,0,0,9,[2],"",300,"",[],"","",[],[],"",[],4271,[]
1839,13,0,0,0,0,10,[],"",100,"",[],6,"",[],[],"",[],4272,[]
1840,13,0,0,0,0,11,[],"",100,"",[],15,"",[],[],"",[],4273,[]
1841,13,0,0,0,0,12,[],"",100,"",[],21,"",[],[],"",[],4274,[]
1842,13,0,0,0,0,13,[],"",100,"",[],37,"",[],[],"",[],4275,[]
1843,13,0,0,0,0,14,[],"",100,"",[],20,"",[],[],"",[],4276,[]
1844,13,0,0,0,13,0,[],"",100,"",[],"","",[],[],1,[],4277,[]
1845,13,0,0,0,1,0,[],"",100,1,[],"","",[],[],"",[],4278,[]
1846,13,0,0,0,1,1,[],"",100,2,[],"","",[],[],"",[],4279,[]
1847,13,0,0,0,1,2,[],"",100,4,[],"","",[],[],"",[],4280,[]
1848,13,0,0,0,1,3,[],"",100,3,[],"","",[],[],"",[],4281,[]
1849,13,0,0,0,1,4,[],"",100,"",[],"","",[],[],"",[],4282,[]
1850,13,0,0,0,1,5,[],"",100,"","[1,2]","","",[],[],"",[],4283,[]
1851,13,0,0,0,1,6,[],2,1000,"","[1,2]","","",[],[],1,[],4284,[]
1852,13,0,0,0,1,7,[],8,1000,"","[1,2]","","",[],[],1,[],4285,[]
1853,13,0,0,0,1,8,[],11,1000,"","[1,2]","","",[],[],1,[],4286,[]
1854,13,0,0,0,1,9,[],14,1000,"","[1,2]","","",[],[],1,[],4287,[]
1855,13,0,0,0,1,10,[],16,1000,"","[1,2]","","",[],[],1,[],4288,[]
1856,13,0,0,0,1,11,[7],"",100,"","[1,2]","","",[],[],"",[],4289,[]
1857,13,0,0,0,1,12,[],"",100,1,[0],"","",[],[],"",[],4290,[]
1858,13,0,0,0,1,13,[],"",100,2,[0],"","",[],[],"",[],4291,[]
1859,13,0,0,0,1,14,[],"",100,4,[0],"","",[],[],"",[],4292,[]
1860,13,0,0,0,1,15,[],"",100,3,[0],"","",[],[],"",[],4293,[]
1861,13,0,0,0,1,16,[],8,1000,"",[0],"","",[],[],1,[],4294,[]
1862,13,0,0,0,1,17,[],12,1000,"",[0],"","",[],[],1,[],4295,[]
1863,13,0,0,0,1,18,[],14,1000,"",[0],"","",[],[],1,[],4296,[]
1864,13,0,0,0,1,19,[],16,1000,"",[0],"","",[],[],1,[],4297,[]
1865,13,0,0,0,1,20,[],17,1000,"",[0],"","",[],[],1,[],4298,[]
1866,13,0,0,0,1,21,[],"",100,"",[0],"","",[],[],"",[],4299,[]
1867,13,0,0,0,2,0,[],"",100,1,[0],"","",[],[],"",[],4300,[]
1868,13,0,0,0,2,1,[],"",100,2,[0],"","",[],[],"",[],4301,[]
1869,13,0,0,0,2,2,[],"",100,4,[0],"","",[],[],"",[],4302,[]
1870,13,0,0,0,2,3,[],"",100,3,[0],"","",[],[],"",[],4303,[]
1871,13,0,0,0,2,4,[],4,1000,"",[0],"","",[],[],1,[],4304,[]
1872,13,0,0,0,2,5,[],8,1000,"",[0],"","",[],[],1,[],4305,[]
1873,13,0,0,0,2,6,[],14,1000,"",[0],"","",[],[],1,[],4306,[]
1874,13,0,0,0,2,7,[],17,1000,"",[0],"","",[],[],1,[],4307,[]
1875,13,0,0,0,2,8,[],"",100,"",[0],"","",[],[],"",[],4308,[]
1876,13,0,0,0,1,22,[7],"",100,1,[],"","",[],[],"",[],4309,[]
1877,13,0,0,0,1,23,[7],"",100,2,[],"","",[],[],"",[],4310,[]
1878,13,0,0,0,1,24,[7],"",100,4,[],"","",[],[],"",[],4311,[]
1879,13,0,0,0,1,25,[7],"",100,3,[],"","",[],[],"",[],4312,[]
1880,13,0,0,0,1,26,[7],4,1000,"",[],"","",[],[],1,[],4313,[]
1881,13,0,0,0,1,27,[7],8,1000,"",[],"","",[],[],1,[],4314,[]
1882,13,0,0,0,1,28,[7],12,1000,"",[],"","",[],[],1,[],4315,[]
1883,13,0,0,0,1,29,[7],14,1000,"",[],"","",[],[],1,[],4316,[]
1884,13,0,0,0,1,30,[7],16,1000,"",[],"","",[],[],1,[],4317,[]
1885,13,0,0,0,1,31,[7],"",100,"",[],"","",[],[],"",[],4318,[]
1886,13,0,0,0,3,0,[],"",100,1,[],"","",[],[],"",[],4319,[]
1887,13,0,0,0,3,1,[],"",100,2,[],"","",[],[],"",[],4320,[]
1888,13,0,0,0,3,2,[],"",100,4,[],"","",[],[],"",[],4321,[]
1889,13,0,0,0,3,3,[],"",100,3,[],"","",[],[],"",[],4322,[]
1890,13,0,0,0,4,0,[],"",100,"",[0],"","",[],[],"",[],4323,[]
1891,13,0,0,0,4,1,[],"",100,2,[],"","",[],[],"",[],4324,[]
1892,13,0,0,0,4,2,[],"",100,4,[],"","",[],[],"",[],4325,[]
1893,13,0,0,0,5,0,[],"",100,1,[],"","",[],[],"",[],4326,[]
