"rownum","Id","i32","Text"
795,"Talisman3_5",64197,"Death met with the First Ones\r\nand demanded they hunt with mercy.\r\nFor while pain might delight the mind,\r\nit does not fill the belly.\r\n- The Wolven King"
796,"Talisman3_6",33992,"Look not upon me with fear, my men.\r\nThough I seem strange, even monstrous,\r\nwere you to see with the eyes of your forebears,\r\nyour hearts would be filled with wonder.\r\n- The Wolven King"
797,"Talisman3_7",33500,"We breed thoughts of single mind,\r\nfashion tools of single purpose.\r\nWhile the First Ones bring to bear\r\nanything that the wildlands provide.\r\n- The Wolven King"
798,"UniqueRing41",7466,"Within the heart of every man and woman\r\nlies the soul of a ferocious beast.\r\nIf you cannot tame it, embrace it."
799,"UniqueOneHandAxe9",30034,"Tear the flesh from the bone. \r\nTurn the bone to dust.\r\nScatter the dust to the wind."
800,"UniqueOneHandSword15",5314,"Fear not death. Turn to him, face him.\r\nAnd smile as he sinks his teeth\r\ninto the throats of our oppressors."
801,"UniqueQuiver10",19860,"The fortunate inscribe their legacy\r\nin the pages of history books.\r\nThe rest of us must leave our mark with our blood\r\nor the blood of others."
802,"UniqueMap2_14",30356,"Howls and laughter\r\nThey hide in the day\r\nThey smell you, they watch you\r\nThey track their new prey"
803,"Talisman4",33337,"The wolf greeted the king,\r\nIn the light of the harvest moon.\r\nThe wolf offered the strength of the wild,\r\nAnd the king paid for it in blood."
804,"UniqueAmulet28",29952,"Those who dwell in the deep freeze\r\nenjoy a special kind of madness."
805,"Talisman1_10",3462,"The First Ones hold us\r\nbetween two sharpened blades.\r\nThat should we stray too far from the path,\r\nwe find ourselves severed.\r\n- The Wolven King"
806,"UniqueBodyDemigods",33592,"The victorious know only leadership,\r\nthe rest only servitude."
807,"Prosperity",64807,"Accumulating wealth has its own costs."
808,"TheSigil",10271,"<size:29>{Three men travel\r\nthrough the gate;\r\nthey carry a protective ward.\r\nA faction conspires\r\nagainst their fate,\r\nbut magic unravels the sword.}"
809,"TheDapperProdigy",35255,"\""Many believe murder is a grisly, grim, and grotesque crime. Then there are those who simply make art of it.\"""
810,"TheRabidRhoa",19732,"\""Experiment 22A: Rhoas, when deprived of water, secrete a most delightfully potent toxin.\""\r\n- Maligaro"
811,"TheSoul",19217,"\""Most people only have one. I'm a bit of a hoarder.\"""
812,"TheLion",43225,"<size:31>{The Eternals lauded his valour. The Karui relished his defeat. Yet the final thoughts of Marceus Lioneye were naught but lament for his pride.}"
813,"TheDragon",12573,"<size:28>{Scaly beast of the skies,\r\nwatching with his golden eyes.\r\nShadow that blocks out the sun,\r\nit's too late for you to run.}"
814,"Rats",7516,"Whoever said 'more is always better' has obviously never met a rat."
815,"TheRisk",63167,"\""There is no right or wrong choice, no best or worst. There are only choices and their consequences.\"""
816,"Tranquillity",53194,"Beware the sudden calm, for it is a sure sign of a storm on the horizon."
817,"UniqueFlask13",48471,"To achieve godhood, they would cast off all that god has gifted us.\r\nMortality, compassion, even the sanctity of flesh.\r\n - High Templar Voll"
818,"UniqueTwoHandAxe14",28856,"\""The Karui savages claim the weapon was forged by their fire god.\r\nI'm rather inclined to believe them.\""\r\n- Fairgraves, Renowned Explorer"
819,"UniqueShieldInt7",32113,"Thaumaturgy has no limit.\r\nIt is our fragile reality that imposes boundaries."
820,"Talisman1_12",15849,"For too long we have crawled in darkness,\r\nscavenging through rotten scraps.\r\nThe First Ones teach us to scavenge until we can hunt,\r\nand then never crawl again.\r\n- The Wolven King"
821,"UniqueFlask14",53586,"Between a rock and a rock."
822,"Talisman2_8",47784,"The Empire hides lies and falsehoods\r\nBehind a mask of politeness and civility.\r\nThe First Ones teach us to look through the lies,\r\nAnd that no beast can truly cover their tracks.\r\n- The Wolven King"
823,"Talisman1_11",47033,"The world of the First Ones is harsh;\r\nWe struggle on our bellies to survive.\r\nBut that which imprisons us also changes us\r\nAnd soon we will emerge anew.\r\n- The Wolven King"
824,"UniqueSceptre15",19050,""
825,"UniqueBelt19",18955,"\""The power of rebirth rivals that of immortality.\""\r\n- Icius Perandus, Antiquities Collection, Item 3"
826,"UniqueAmulet29",46281,"Those who dwell in the deep freeze\r\nenjoy a special kind of madness."
827,"UniqueAmulet29x",16834,"\""Researcher Graven spent eleven hours suffering electrocution in the lab\r\nbefore he was found. Prototype #14 somehow kept him from dying.\"""
828,"UniqueOneHandClaw12",31350,"\""A man cowers behind his walls.\r\nA woman carries her fortress with her.\r\nIn heart, in mind, in hand.\""\r\n- Sekhema Deshret"
829,"UniqueOneHandClaw12x",11390,"\""Additional test subjects approved. Determine exactly how many wounds\r\nneed to be endured to activate Prototype #612's energies.\"""
830,"HerMask",3182,"To her beauty you submit,\r\nlest your neck the great Queen slit."
831,"TreasureHunter",45533,"\""Don't worry, I know what I'm doing.\""\r\n- Toggo's Last Words"
832,"EarthDrinker",27082,"Taste and grow strong. Drink too much and be buried."
833,"TheWolfsShadow",1723,"\""If I fall, we will fall together with my fangs in your throat.\"""
834,"TheArenaChampion",21815,"The fight is the easy part. It's the years of training that'll kill you."
835,"UniqueStaff16",18982,"\""Since one with knowledge of machines\r\nmight be able to bring the labyrinth to a standstill, \r\nIzaro had us place many boobytrapped decoys.\r\nBut I know which switch brings the monster down.\""\r\n- Xirgil, Trapbuilder's final words."
836,"UniqueChest4",28444,"What is stronger, the stone or the wind?\r\nLook to the east. Do you see a single stone still standing amongst the dunes?\r\n- Sekhema Deshret"
837,"UniqueChest5",51979,"An era so ingrained with decadence, greed and cruelty\r\nthat even the graves of murderers were gilded."
838,"UniqueChest6",33491,"Little makes it across the dry plains \r\nto the foot of the mountain alive.\r\nThe mountain dwellers ensure nothing reaches the top."
839,"UniqueChest7",1617,"The caustic fumes that rise from the caldera\r\nkill nearly everything downwind eventually.\r\nThe Redblade, however, just go mad."
840,"UniqueChest8",64474,"For generations, the gentle Pondium tides\r\nsheltered the smugglers, murderers and thieves,\r\nand let their resentment and population flourish."
841,"UniqueChest9",61660,"As if pulled by divine strings,\r\nthe powerful are drawn to the powerful,\r\nbreaking any morals and laws that might stand in the way."
842,"UniqueChest10",129,"A captain's first love is his ship. \r\nThey either die together,\r\nor forever linger apart."
843,"UniqueChest12",60148,"Unconventional criminals require unconventional prisons."
844,"UniqueTwoHandMace10",5960,"\""Though ingenious instruments have been found,\r\nit seems surgery before thaumaturgy\r\nwas not so delicate.\""\r\n- Icius Perandus, Antiquities Collection, Item 3546"
845,"UniqueTwoHandMace10x",13306,"\""The best place for this prototype would be in the hands of our enemies.\"""
846,"UniqueDagger13",42197,"Love only death\r\nFor she shall never let you go."
847,"UniqueOneHandMace9",48540,"There is nothing, flesh, spirit, or stone\r\nFree from our hunger for dominion."
848,"UniqueOneHandMace10",50334,"A merciful murderer swept through the streets of Sarn\r\nRobbing breath from the weak and worthless."
849,"UniqueOneHandMace10x",24036,"\""Three test subjects confirmed Prototype #495 creates an additional\r\ndebilitating effect from poisons. This could be very useful.\"""
850,"UniqueOneHandSword16",22841,"The blade thrums with wild energy\r\nEager for vengeance against all who walk free."
851,"UniqueOneHandSword16x",57374,"\""Test subjects were unable to strike even a motionless target.\r\nHowever, when a trained guard tried it...\"""
852,"UniqueRapier4",10485,"It doesn't matter how well the young swordsman trains.\r\nAll form and finesse are forgotten when blood first hits the ground."
853,"UniqueWand14",64341,"\""We do not command fire.\r\nNgamahu lends it, and Hinekora returns it.\""\r\n- Lavianga, Advisor to Kaom"
854,"UniqueFishingRod2",42938,"He cast far into the ocean\r\nAnd tore out her heart."
855,"UniqueFlask15",7021,"As man sins,\r\nGod weeps."
856,"UniqueFlask15x",42714,"\""Success! Prototype #54 has tapped into that sliver of divinity that exists within.\r\nFaith fuels the flesh, and the flesh fuels the fire...\"""
857,"UniqueBodyStrInt7",29786,"Faith does not make us invulnerable.\r\nIt makes us immortal."
858,"UniqueSceptre16_",32050,"The worst of Axiom were imprisoned by more than iron."
859,"UniqueOneHandSword17",63643,"\""Painful suicide in the hands of a fool, \r\nCreative death in the hands of a master.\""\r\n- Icius Perandus, Antiquities Collection, Item 2992"
860,"UniqueBodyStrDex6",17936,"Swift and silent.\r\nOne strike, one corpse."
861,"UniqueBootsDex10",60443,"The Goat King knew not of war,\r\nof the lands and laws he trampled.\r\nThe Goat King knew only joy\r\nat turning life to ash."
862,"UniqueBodyInt10",19738,"The quickest way to understand\r\nyour own strengths and weaknesses\r\nis to walk in the skin of another."
863,"UniqueFlask16",13264,"\""Proof that if you devote yourself to a god of death,\r\nyou may be spared from its wrath.\""\r\n- Icius Perandus, Antiquities Collection, Item 408"
864,"UniqueClaw13",15897,"Terror doesn't make you jump.\r\nTerror makes you run."
865,"UniqueJewel71",24021,"Why waste the good stuff on something that's going to blow up?"
866,"UniqueJewel71x",34658,"\""A curious jewel. Like so many others, a shining little paradox.\"""
867,"UniqueShieldDexInt3",33307,"Izaro's insistence on using lava\r\nresulted in some surprising material discoveries."
868,"UniqueJewel72",27300,"Anyone can catch a lumbering beast.\r\nTry catching a bird before it has even landed."
869,"UniqueBow15",40678,"Night's frost becomes morning's dew\r\nDarkness cleansed, pure and new."
870,"UniqueJewel73",60929,"The Ezomytes have a saying:\r\nTake everything and waste nothing."
871,"UniqueJewel74",22874,"Saboteurs, like chefs, have their own secret recipes."
872,"UniqueJewel74x",16068,"\""Researchers will refrain from giving test subjects virtue gems which produce traps.\r\nWe are still finding explosives in the vents months later.\"" \r\n- Administrator Qotra"
873,"UniqueHelmetDexInt7",36145,"Branded a heretic for your beliefs,\r\nYou stand alone against many.\r\nMay the truth that fuels their anger,\r\nCarry your blade into their hearts."
874,"UniqueJewelLabyrinth1",21658,"The greatest victories happen\r\nbefore the battle has begun."
875,"UniqueJewelLabyrinth2",5580,"Language is a tool that can be used to build walls \r\nor tear them down."
876,"UniqueJewelLabyrinth3",3762,"Even an iron fist can be handled with grace."
877,"UniqueJewelLabyrinth4",71,"Learn as much as you can, \r\nand surround yourself with people who know the rest."
878,"UniqueBelt20",53168,"A single step forward\r\nSnap free from the prison\r\nReborn into freedom eternal"
879,"LabyrinthBaneOfTheLoyal",25457,"A snake cannot survive without its head.\r\nBut neither can the head survive without the body."
880,"LabyrinthHeartOfTheGargoyle",62039,"All living things need a heart,\r\neven those made of stone.\r\nNo heart, no life."
881,"LabyrinthCubeOfAbsorption",64196,"Beware the one who seeks to contain a storm."
882,"LabyrinthOrbOfElementalEssence",15167,"Return Nature's gift to the source."
883,"LabyrinthRodOfDetonation",48197,"What can be built, can be destroyed."
884,"LabyrinthSandOfEternity",59756,"That which takes an eternity does not happen."
885,"LabyrinthCogsOfDisruption",18517,"Take a cog here, place a cog there,\r\nand the great machine grinds to a halt."
886,"LabyrinthPortalShredder",48012,"The best way to keep out an unwanted guest\r\nIs to simply close the door."
887,"UniqueShieldStrInt9",20170,"A man's life is the greatest gift he can give."
888,"UniqueShieldStrInt9x",35683,"\""Close to the original, and perhaps even more useful. However,\r\nclose is not what we are looking for. Keep trying.\"" \r\n- Administrator Qotra"
889,"UniqueMap2_15",2753,"Forget kings and emperors;\r\nHe who holds the coin holds all the power."
890,"UniqueOneHandSword18",26252,"A sword he brought, his foes to maim and rend,\r\nfrom places dark behind forbidden doors,\r\nbut night by night he woke with frighten'd roars\r\nfrom ghoulish dreams, too strange to comprehend."
891,"UniqueOneHandSword18x",64682,"\""The night-gaunts, they fly, soaring about in darkness beyond the ken of mankind.\r\nI hear the silent whispers of their wings as they descend, for me, for me...\"" \r\n- Researcher Arn"
892,"TheSephirot",55367,"If the path to divinity were simple, we'd all be gods."
893,"TheVisionary",10807,"Lioneye looked to the heights of glorious victory. And thus he missed the defeat right under his nose."
