"rownum","Id","HASH16","ModType","Level","Stat1","Stat2","Stat3","Stat4","Domain","Name","GenerationType","Families","Stat1Value","i32","Stat2Value","i32","Stat3Value","i32","Stat4Value","i32","SpawnWeight_Tags","SpawnWeight_Values","Tags","GrantedEffectsPerLevel","AuraFlags","MonsterMetadata","MonsterKillAchievements","ChestModType","Stat5Value","i32","Stat5","FullAreaClear_AchievementItems","AchievementItems","GenerationWeight_Tags","GenerationWeight_Values","ModifyMapsAchievements","Stat6Value","i32","Stat6","MaxLevel","bool","CraftingItemClassRestrictions","MonsterOnDeath","i32","HeistAchievements","Heist_SubStatValue1","Heist_SubStatValue2","Heist_Stat0","Heist_Stat1","Heist_AddStatValue1","Heist_AddStatValue2","InfluenceType","ImplicitTags","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BuffTemplate","ArchnemesisMinionMod","HASH32","[rid]","i32","[rid]","RadiusJewelType","IsEssenceOnlyModifier"
1758,"JewelParriedDebuffDuration",3470,11096,1,21873,"","","",11,"of Unsettling",2,[5311],10,15,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2705608165,[],0,[],3,""
1759,"JewelStunThresholdDuringParry",38518,1172,1,22175,"","","",11,"of Biding",2,[5498],15,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1833392994,[],0,[],3,""
1760,"JewelVolatilityOnKillChance",5419,1173,1,21705,"","","",11,"of Volatility",2,[5499],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",224064933,[],0,[],3,""
1761,"JewelCompanionDamage",24367,1174,1,22181,"","","",11,"Kinship",1,[5500],10,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,320]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1521590039,[],0,[],3,""
1762,"JewelCompanionLife",47557,1175,1,22187,"","","",11,"Kindred",1,[5501],10,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316,320]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",341599993,[],0,[],3,""
1763,"JewelHazardDamage",20021,1176,1,21898,"","","",11,"Hazardous",1,[5502],10,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1855634488,[],0,[],3,""
1764,"JewelIncisionChance",56576,1177,1,21626,"","","",11,"Incise",1,[5503],15,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[606,315,579,313,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",738511257,[],0,[],3,""
1765,"JewelBannerValourGained",15390,1178,1,19872,"","","",11,"of Valour",2,[5504],15,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4040291697,[],0,[],3,""
1766,"JewelBannerArea",23511,1179,1,19854,"","","",11,"Rallying",1,[5505],10,20,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2335709510,[],0,[],3,""
1767,"JewelBannerDuration",46773,1180,1,19849,"","","",11,"of Inspiring",2,[5506],15,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3612930958,[],0,[],3,""
1768,"JewelPresenceRadius",37182,10804,1,18627,"","","",11,"Iconic",1,[5286],15,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1960262598,[],0,[],3,""
1769,"JewelRadiusImplicit",24735,4164,1,2737,"","","",11,"",3,[1881],1000,1000,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1537621181,[],0,[],3,""
1770,"JewelRadiusImplicitMedium",25584,4164,1,2737,"","","",11,"",3,[1881],1150,1150,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",565941319,[],0,[],3,""
1771,"JewelRadiusImplicitLarge",38336,4164,1,2737,"","","",11,"",3,[1881],1300,1300,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3556962391,[],0,[],3,""
1772,"JewelRadiusMediumSize",13144,11348,1,2737,20415,"","",11,"Greater",1,[5474],150,150,1,1,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1622730125,[],0,[],3,""
1773,"JewelRadiusLargeSize",47562,11348,1,2737,20415,"","",11,"Grand",1,[5474],300,300,2,2,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1606754579,[],0,[],3,""
1774,"JewelRadiusSmallNodeEffect",46190,11349,1,20422,"","","",11,"of Potency",2,[5475],15,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2960533953,[],0,[],3,""
1775,"JewelRadiusNotableEffect",58793,11349,1,20422,"","","",11,"of Influence",2,[5475],15,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2266591254,[],0,[],3,""
1776,"JewelRadiusNotableEffectNew",9234,11350,1,20423,"","","",11,"of Supremacy",2,[5476],15,25,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3374789219,[],0,[],3,""
1777,"JewelRadiusAccuracy",50697,264,1,84,"","","",11,"Accurate",1,[94],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3965710980,[],0,[],1,""
1778,"JewelRadiusAilmentChance",1527,1130,1,19357,"","","",11,"of Ailing",2,[5307],3,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[583],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",410170043,[],0,[],2,""
1779,"JewelRadiusAilmentEffect",32000,1131,1,19356,"","","",11,"Acrimonious",1,[5408],3,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2715527260,[],0,[],2,""
1780,"JewelRadiusAilmentThreshold",46130,10947,1,9985,"","","",11,"of Enduring",2,[5303],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",773904142,[],0,[],1,""
1781,"JewelRadiusAreaofEffect",62271,467,1,423,"","","",11,"Blasting",1,[153],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1922574700,[],0,[],2,""
1782,"JewelRadiusArmour",4017,58,1,111,"","","",11,"Armoured",1,[79],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[7,317]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",360633823,[],0,[],1,""
1783,"JewelRadiusArmourBreak",31074,1132,1,19352,"","","",11,"Shattering",1,[5409],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3484768905,[],0,[],1,""
1784,"JewelRadiusArmourBreakDuration",4156,1133,1,19561,"","","",11,"Resonating",2,[5410],5,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1190744923,[],0,[],2,""
1785,"JewelRadiusAttackCriticalChance",18405,9323,1,8798,"","","",11,"of Deadliness",2,[87],3,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,572]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4234779572,[],0,[],2,""
1786,"JewelRadiusAttackCriticalDamage",44398,9351,1,15222,"","","",11,"of Demolishing",2,[90],5,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,572]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",445461932,[],0,[],2,""
1787,"JewelRadiusAttackDamage",5863,2762,1,2554,"","","",11,"Combat",1,[1471],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",537006862,[],0,[],1,""
1788,"JewelRadiusAttackSpeed",10076,120,1,70,"","","",11,"of Alacrity",2,[36],1,2,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",157157452,[],0,[],2,""
1789,"JewelRadiusAuraEffect",54812,2544,1,1923,"","","",11,"Commanding",1,[502],1,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[321],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",326176252,[],0,[],2,""
1790,"JewelRadiusAxeDamage",40639,2476,1,9073,"","","",11,"Sinister",1,[1361],2,3,0,0,0,0,0,0,[],[],"[15,142,147]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3341068477,[],0,[],1,""
1791,"JewelRadiusAxeSpeed",27257,2505,1,74,"","","",11,"of Cleaving",2,[1365],1,2,0,0,0,0,0,0,[],[],"[15,142,147]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",282043874,[],0,[],2,""
1792,"JewelRadiusBleedingChance",29596,10857,1,19034,"","","",11,"Bleeding",1,[5289],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3589311359,[],0,[],1,""
1793,"JewelRadiusBleedingDuration",41410,4618,1,5168,"","","",11,"of Haemophilia",2,[2245],3,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[315,313,319,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2693503533,[],0,[],2,""
1794,"JewelRadiusBlindEffect",6019,9337,1,14163,"","","",11,"Stifling",1,[4599],3,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",327742794,[],0,[],2,""
1795,"JewelRadiusBlindonHit",44975,5350,1,6436,"","","",11,"of Blinding",2,[2682],1,1,0,0,0,0,0,0,[],[],[172],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2461559778,[],0,[],1,""
1796,"JewelRadiusBlock",14933,2335,1,2538,"","","",11,"Protecting",1,[1256],1,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[582],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1641706355,[],0,[],2,""
1797,"JewelRadiusDamageVsRareOrUnique",61273,1134,1,3299,"","","",11,"Slaying",1,[5411],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2268537695,[],0,[],1,""
1798,"JewelRadiusBowAccuracyRating",33863,6830,1,91,"","","",11,"Precise",1,[1385],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[319],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",287723292,[],0,[],1,""
1799,"JewelRadiusBowDamage",28616,2478,1,2803,"","","",11,"Perforating",1,[1361],2,3,0,0,0,0,0,0,[],[],"[5,142,143]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2798626991,[],0,[],1,""
1800,"JewelRadiusBowSpeed",24973,2507,1,79,"","","",11,"of Nocking",2,[1365],1,2,0,0,0,0,0,0,[],[],"[5,142,143]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",807661795,[],0,[],2,""
1801,"JewelRadiusCastSpeed",29196,117,1,210,"","","",11,"of Enchanting",2,[35],1,2,0,0,0,0,0,0,[],[],[171],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3005166514,[],0,[],2,""
1802,"JewelRadiusChainFromTerrain",1317,1135,1,19355,"","","",11,"of Chaining",2,[5412],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3198944176,[],0,[],2,""
1803,"JewelRadiusCharmDuration",32064,1136,1,20262,"","","",11,"of the Woodland",2,[5413],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3211731977,[],0,[],1,""
1804,"JewelRadiusCharmChargesGained",58616,1137,1,20261,"","","",11,"of the Thicker",2,[5414],3,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2570874145,[],0,[],2,""
1805,"JewelRadiusCharmDamageWhileUsing",4675,1138,1,20969,"","","",11,"Verdant",1,[5415],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",5693499,[],0,[],1,""
1806,"JewelRadiusChaosDamage",7813,2055,1,63,"","","",11,"Chaotic",1,[1132],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[653,579,312]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3411358891,[],0,[],1,""
1807,"JewelRadiusChillDuration",60653,563,1,193,"","","",11,"of Frost",2,[196],6,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,310,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",443006455,[],0,[],2,""
1808,"JewelRadiusColdDamage",4645,167,1,49,"","","",11,"Chilling",1,[65],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2308957414,[],0,[],1,""
1809,"JewelRadiusColdPenetration",21800,2934,1,583,"","","",11,"Numbing",1,[1565],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[605,579,318,310]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1674999786,[],0,[],1,""
1810,"JewelRadiusCooldownSpeed",12304,5024,1,3239,"","","",11,"of Chronomancy",2,[2623],1,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2394777141,[],0,[],2,""
1811,"JewelRadiusCorpses",20973,8046,1,4596,"","","",11,"Necromantic",1,[508],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",528852718,[],0,[],1,""
1812,"JewelRadiusCriticalAilmentEffect",26081,1139,1,5747,"","","",11,"Rancorous",1,[5416],5,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,572,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3485186329,[],0,[],2,""
1813,"JewelRadiusCriticalChance",40443,242,1,543,"","","",11,"of Annihilation",2,[87],3,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[572],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",489895261,[],0,[],2,""
1814,"JewelRadiusCriticalDamage",24463,250,1,95,"","","",11,"of Potency",2,[90],5,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,572]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",215789826,[],0,[],2,""
1815,"JewelRadiusSpellCriticalDamage",15477,2624,1,320,"","","",11,"of Unmaking",2,[1393],5,10,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[608,579,34,572]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",577156249,[],0,[],2,""
1816,"JewelRadiusCrossbowDamage",1532,1140,1,16620,"","","",11,"Bolting",1,[5418],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1256395859,[],0,[],1,""
1817,"JewelRadiusCrossbowReloadSpeed",11978,1141,1,19195,"","","",11,"of Reloading",2,[5419],5,7,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3167719101,[],0,[],2,""
1818,"JewelRadiusCrossbowSpeed",50147,1142,1,16624,"","","",11,"of Rapidity",2,[5420],1,2,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",764965331,[],0,[],2,""
1819,"JewelRadiusCurseArea",28965,1769,1,2060,"","","",11,"Expanding",1,[963],6,12,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4287266629,[],0,[],2,""
1820,"JewelRadiusCurseDuration",52693,1145,1,2013,"","","",11,"of Continuation",2,[5422],2,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[587],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",45903925,[],0,[],1,""
1821,"JewelRadiusCurseEffect",46875,2552,1,1383,"","","",11,"Hexing",1,[1404],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[34,587]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4174171524,[],0,[],2,""
1822,"JewelRadiusDaggerCriticalChance",3855,2595,1,547,"","","",11,"of Backstabbing",2,[1383],3,7,0,0,0,0,0,0,[],[],"[13,142,146]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,572]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",619570774,[],0,[],2,""
1823,"JewelRadiusDaggerDamage",9093,2480,1,9076,"","","",11,"Lethal",1,[1361],2,3,0,0,0,0,0,0,[],[],"[13,142,146,147]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[579,319]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",4036596636,[],0,[],1,""
1824,"JewelRadiusDaggerSpeed",54643,2509,1,77,"","","",11,"of Slicing",2,[1365],1,2,0,0,0,0,0,0,[],[],"[13,142,146,147]",[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[319,324]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3369923459,[],0,[],2,""
1825,"JewelRadiusDamagefromMana",25243,1458,1,1914,"","","",11,"of Mind",2,[719],1,1,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[607,316,323]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",647083871,[],0,[],2,""
1826,"JewelRadiusDamagevsArmourBrokenEnemies",21083,1146,1,18246,"","","",11,"Exploiting",1,[5423],2,4,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[579],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1746160847,[],0,[],1,""
1827,"JewelRadiusDamagingAilmentDuration",54735,1147,1,19395,"","","",11,"of Suffusion",2,[5424],3,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[583],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",2990137810,[],0,[],2,""
1828,"JewelRadiusDazeBuildup",31349,1148,1,19775,"","","",11,"of Dazing",2,[5425],2,3,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3649620048,[],0,[],1,""
1829,"JewelRadiusDebuffExpiry",58070,5025,1,6008,"","","",11,"of Diminishing",2,[2624],3,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,[],"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",3759779000,[],0,[],2,""
1830,"JewelRadiusElementalAilmentDuration",43029,1149,1,19394,"","","",11,"of Suffering",2,[5427],3,5,0,0,0,0,0,0,[],[],[],[],[],"",[],[],0,0,"",[],[],[],[],[],0,0,"",100,"",[],"",2,[],0,0,"","",0,0,6,"[318,583]","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",686096436,[],0,[],2,""
