"rownum","Id","DGRFile","i32","i32","i32","[i32]"
870,"SideSewer4_1","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_1.dgr",100,50,50,[0]
871,"SideSewer4_2","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_2.dgr",100,50,50,[0]
872,"SideSewer4_3","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_3.dgr",100,50,50,[0]
873,"SideSewer4_4","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_4.dgr",100,50,50,[0]
874,"SideChurch4_1","Metadata/Terrain/Act4/SideChurch1/Graphs/church1.dgr",100,50,50,[0]
875,"SideChurch4_2","Metadata/Terrain/Act4/SideChurch1/Graphs/church2.dgr",100,50,50,[0]
876,"SideChurch4_3","Metadata/Terrain/Act4/SideChurch1/Graphs/church3.dgr",100,50,50,[0]
877,"SideChurch4_4","Metadata/Terrain/Act4/SideChurch1/Graphs/church4.dgr",100,50,50,[0]
878,"SideCaves4_1","Metadata/Terrain/Act4/SideCave1/Graphs/cave.dgr",100,50,50,[0]
879,"SideCaves4_2","Metadata/Terrain/Act4/SideCave1/Graphs/cave2.dgr",100,50,50,[0]
880,"SideCaves4_3","Metadata/Terrain/Act4/SideCave1/Graphs/cave3.dgr",100,50,50,[0]
881,"SideCaves4_4","Metadata/Terrain/Act4/SideCave1/Graphs/cave4.dgr",100,50,50,[0]
882,"SideMines4_1","Metadata/Terrain/Act4/SideMine1/Graphs/mine1.dgr",100,50,50,[0]
883,"SideMines4_2","Metadata/Terrain/Act4/SideMine1/Graphs/mine2.dgr",100,50,50,[0]
884,"SideMines4_3","Metadata/Terrain/Act4/SideMine1/Graphs/mine3.dgr",100,50,50,[0]
885,"SideMines4_4","Metadata/Terrain/Act4/SideMine1/Graphs/mine4.dgr",100,50,50,[0]
886,"SideDriedLake4_1","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake1.dgr",100,50,50,[0]
887,"SideDriedLake4_2","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake2.dgr",100,50,50,[0]
888,"SideDriedLake4_3","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake3.dgr",100,50,50,[0]
889,"SideDriedLake4_4","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake4.dgr",100,50,50,[0]
890,"SideDriedLake4_5","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake5.dgr",100,50,50,[0]
891,"SideDriedLake4_6","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake6.dgr",100,50,50,[0]
892,"SideAreaAscent4_1","Metadata/Terrain/Act4/SideAscent/Graphs/ascent1.tgr",100,50,50,[0]
893,"SideAreaAscent4_2","Metadata/Terrain/Act4/SideAscent/Graphs/ascent2.tgr",100,50,50,[0]
894,"SideAreaAscent4_3","Metadata/Terrain/Act4/SideAscent/Graphs/ascent3.tgr",100,50,50,[0]
895,"SideAreaAscent4_4","Metadata/Terrain/Act4/SideAscent/Graphs/ascent4.tgr",100,50,50,[0]
896,"SideAreaAscent4_5","Metadata/Terrain/Act4/SideAscent/Graphs/ascent5.tgr",100,50,50,[0]
897,"SideUpperSlavePens5_1","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v1.dgr",100,50,50,[0]
898,"SideUpperSlavePens5_2","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v2.dgr",100,50,50,[0]
899,"SideUpperSlavePens5_3","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v3.dgr",100,50,50,[0]
900,"SideUpperSlavePens5_4","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v4.dgr",100,50,50,[0]
901,"SideOriathSquare5_1","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v1.dgr",100,50,50,[0]
902,"SideOriathSquare5_2","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v2.dgr",100,50,50,[0]
903,"SideOriathSquare5_3","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v3.dgr",100,50,50,[0]
904,"SideOriathSquare5_4","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v4.dgr",100,50,50,[0]
905,"SideOriathCanals5_1","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v1.dgr",100,50,80,[0]
906,"SideOriathCanals5_2","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v2.dgr",100,50,80,[0]
907,"SideOriathCanals5_3","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v3.dgr",100,50,80,[0]
908,"SideOriathCanals5_4","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v4.dgr",100,50,80,[0]
909,"SideTemplarCourts5_1","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v1.dgr",100,50,50,[0]
910,"SideTemplarCourts5_2","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v2.dgr",100,50,50,[0]
911,"SideTemplarCourts5_3","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v3.dgr",100,50,50,[0]
912,"SideTemplarCourts5_4","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v4.dgr",100,50,50,[0]
913,"SideTorchedCourts5_1","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v1.dgr",100,50,50,[0]
914,"SideTorchedCourts5_2","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v2.dgr",100,50,50,[0]
915,"SideTorchedCourts5_3","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v3.dgr",100,50,50,[0]
916,"SideTorchedCourts5_4","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v4.dgr",100,50,50,[0]
917,"SideInnocence1","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_1.dgr",100,50,50,[0]
918,"SideInnocence2","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_2.dgr",100,50,50,[0]
919,"SideInnocence3","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_3.dgr",100,50,50,[0]
920,"SideInnocence4","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_4.dgr",100,50,50,[0]
921,"SideInnocence5","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_5.dgr",100,50,50,[0]
922,"SideCathedral5_1","Metadata/Terrain/Act5/SideAreaCathedralRoof/Graphs/side1.dgr",100,50,50,[0]
923,"SideOssuary5_1","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v1.dgr",100,50,50,[0]
924,"SideOssuary5_2","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v2.dgr",100,50,50,[0]
925,"SideOssuary5_3","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v3.dgr",100,50,50,[0]
926,"SideOssuary5_4","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v4.dgr",100,50,50,[0]
927,"SideReliquary5_1","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v1.dgr",100,50,50,[0]
928,"SideReliquary5_2","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v2.dgr",100,50,50,[0]
929,"SideReliquary5_3","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v3.dgr",100,50,50,[0]
930,"SideReliquary5_4","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v4.dgr",100,50,50,[0]
931,"SideRadiantPools_1","Metadata/Terrain/Act6/SideRadiantPool/Graphs/side_radiant_pool_01.tgr",100,50,50,[0]
932,"SideRidge6_1","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_01.tgr",100,50,100,[0]
933,"SideRidge6_2","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_02.tgr",100,50,100,[0]
934,"SideRidge6_3","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_03.tgr",100,50,100,[0]
935,"SideRidge6_4","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_04.tgr",100,50,100,[0]
936,"SideScriptorium7_1","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_01.dgr",100,50,50,[0]
937,"SideScriptorium7_2","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_02.dgr",100,50,50,[0]
938,"SideScriptorium7_3","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_03.dgr",100,50,50,[0]
939,"SideScriptorium7_4","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_04.dgr",100,50,50,[0]
940,"SideCauseway_1","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_01.dgr",100,50,50,[0]
941,"SideCauseway_2","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_02.dgr",100,50,50,[0]
942,"SideCauseway_3","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_03.dgr",100,50,50,[0]
943,"SideCauseway_4","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_04.dgr",100,50,50,[0]
944,"SideSpiderGod_1","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_01.dgr",100,50,50,[0]
945,"SideSpiderGod_2","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_02.dgr",100,50,50,[0]
946,"SideSpiderGod_3","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_03.dgr",100,50,50,[0]
947,"SideSpiderGod_4","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_04.dgr",100,50,50,[0]
948,"SidePromenade_1","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_1.dgr",100,50,100,[0]
949,"SidePromenade_2","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_2.dgr",100,50,100,[0]
950,"SidePromenade_3","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_3.dgr",100,50,100,[0]
951,"SidePromenade_4","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_4.dgr",100,50,100,[0]
952,"SideBathHouse_1","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_1.dgr",100,50,50,[0]
953,"SideBathHouse_2","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_2.dgr",100,50,50,[0]
954,"SideBathHouse_3","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_3.dgr",100,50,50,[0]
955,"SideBathHouse_4","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_4.dgr",100,50,50,[0]
956,"SideDesert_1","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_01.dgr",100,50,100,[0]
957,"SideDesert_2","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_02.dgr",100,50,100,[0]
958,"SideDesert_3","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_03.dgr",100,50,100,[0]
959,"SideDesert_4","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_04.dgr",100,50,100,[0]
960,"SideFoothills_1","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_01.tgr",100,50,100,[0]
961,"SideFoothills_2","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_02.tgr",100,50,100,[0]
962,"SideFoothills_3","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_03.tgr",100,50,100,[0]
963,"SideFoothills_4","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_04.tgr",100,50,100,[0]
964,"SideFoothills_5","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_05.tgr",100,50,100,[0]
965,"SideFoothills_6","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_06.tgr",100,50,100,[0]
966,"SideFoothills_7","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_07.tgr",100,50,100,[0]
967,"SideFoothills_8","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_08.tgr",100,50,100,[0]
968,"SideRefinery_1","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery1.tgr",100,50,100,[0]
969,"SideRefinery_2","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery2.tgr",100,50,100,[0]
970,"SideRefinery_3","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery3.tgr",100,50,100,[0]
971,"SideRefinery_4","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery4.tgr",100,50,100,[0]
972,"SideRefinery_5","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery5.tgr",100,50,100,[0]
973,"SideBoilingLake_1","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_01.tgr",100,50,100,[0]
974,"SideBoilingLake_2","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_02.tgr",100,50,100,[0]
975,"SideBoilingLake_3","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_03.tgr",100,50,100,[0]
976,"SideBoilingLake_4","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_04.tgr",100,50,100,[0]
977,"SideLawlessCourts_1","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v1.dgr",100,50,50,[0]
978,"SideLawlessCourts_2","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v2.dgr",100,50,50,[0]
979,"SideLawlessCourts_3","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v3.dgr",100,50,50,[0]
980,"SideLawlessCourts_4","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v4.dgr",100,50,50,[0]
981,"SideSound_1","Metadata/Terrain/Act4/SideSound/Graphs/sound1.tgr",90,50,100,[0]
982,"SideSound_2","Metadata/Terrain/Act4/SideSound/Graphs/sound2.tgr",90,50,100,[0]
983,"SideSound_3","Metadata/Terrain/Act4/SideSound/Graphs/sound3.tgr",90,50,100,[0]
984,"SideSound_4","Metadata/Terrain/Act4/SideSound/Graphs/sound4.tgr",90,50,100,[0]
985,"SideFissure_1","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_1.dgr",100,50,100,[0]
986,"SideFissure_2","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_2.dgr",100,50,100,[0]
987,"SideFissure_3","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_3.dgr",100,50,100,[0]
988,"SideFissure_4","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_4.dgr",100,50,100,[0]
989,"SideIceForest_1","Metadata/Terrain/EndGame/MapColdWood/SideAreaIceForest/Graphs/side_ice_forest_01.tgr",90,50,100,[0]
990,"LabyrinthAirlock","Metadata/Terrain/Labyrinth/Airlock/Graphs/airlock.dgr",100,50,0,[0]
991,"LabyrinthAirlockClean","Metadata/Terrain/Labyrinth/Airlock_Clean/Graphs/airlock.dgr",100,50,0,[0]
992,"Labyrinth_Boss_1","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_1.dgr",100,50,0,[0]
993,"Labyrinth_Boss_2","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_2.dgr",100,50,0,[0]
994,"Labyrinth_Boss_3","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_3.dgr",100,50,0,[0]
995,"Labyrinth_Boss_1_End","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_1_end.dgr",100,50,0,[0]
996,"Labyrinth_Boss_2_End","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_2_end.dgr",100,50,0,[0]
997,"Labyrinth_Boss_3_End","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_3_end.dgr",100,50,0,[0]
998,"Labyrinth_EH_end_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_end_1.dgr",100,50,50,[0]
999,"Labyrinth_EH_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_end_bottleneck.dgr",100,50,50,[0]
1000,"Labyrinth_EH_straight_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_straight_1.dgr",100,50,50,[0]
1001,"Labyrinth_EH_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_straight_bottleneck.dgr",100,50,50,[0]
1002,"Labyrinth_EH_branch_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_1.dgr",100,50,50,[0]
1003,"Labyrinth_EH_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_bottleneck_1.dgr",100,50,50,[0]
1004,"Labyrinth_EH_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_bottleneck_2.dgr",100,50,50,[0]
1005,"Labyrinth_EH_branch_door","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_door.dgr",100,50,50,[0]
1006,"Labyrinth_EH_quad1_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_quad1_1.dgr",100,50,50,[0]
1007,"Labyrinth_EH_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_quad_bottleneck.dgr",100,50,50,[0]
1008,"Labyrinth_EH_quad_door","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_quad_door.dgr",100,50,50,[0]
1009,"Labyrinth_EH_blocked_branch","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_blocked_branch.dgr",100,50,50,[0]
1010,"Labyrinth_DG_straight_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_01.dgr",100,50,50,[0]
1011,"Labyrinth_DG_straight_2","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_02.dgr",100,50,50,[0]
1012,"Labyrinth_DG_straight_3","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_03.dgr",100,50,50,[0]
1013,"Labyrinth_DG_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_bottleneck_01.dgr",100,50,50,[0]
1014,"Labyrinth_DG_branch_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_01.dgr",100,50,50,[0]
1015,"Labyrinth_DG_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_bottleneck_1.dgr",100,50,50,[0]
1016,"Labyrinth_DG_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_bottleneck_2.dgr",100,50,50,[0]
1017,"Labyrinth_DG_branch_door","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_door.dgr",100,50,50,[0]
1018,"Labyrinth_DG_end_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_end_01.dgr",100,50,50,[0]
1019,"Labyrinth_DG_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_end_bottleneck_01.dgr",100,50,50,[0]
1020,"Labyrinth_DG_quad_1_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_quad1_1.dgr",100,50,50,[0]
1021,"Labyrinth_DG_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_quad3_bottleneck_1.dgr",100,50,50,[0]
1022,"Labyrinth_DG_quad_door","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_quad_door.dgr",100,50,50,[0]
1023,"Labyrinth_OH_straight_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_straight_1.dgr",100,50,50,[0]
1024,"Labyrinth_OH_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_straight_bottleneck.dgr",100,50,50,[0]
1025,"Labyrinth_OH_end_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_end_1.dgr",100,50,50,[0]
1026,"Labyrinth_OH_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_end_bottleneck.dgr",100,50,50,[0]
1027,"Labyrinth_OH_branch_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_1.dgr",100,50,50,[0]
1028,"Labyrinth_OH_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_bottleneck_1.dgr",100,50,50,[0]
1029,"Labyrinth_OH_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_bottleneck_2.dgr",100,50,50,[0]
1030,"Labyrinth_OH_branch_door","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_door.dgr",100,50,50,[0]
1031,"Labyrinth_OH_quad_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_quad1_1.dgr",100,50,50,[0]
1032,"Labyrinth_OH_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_quad_bottleneck.dgr",100,50,50,[0]
1033,"Labyrinth_OH_quad_door","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_quad_door.dgr",100,50,50,[0]
1034,"Labyrinth_C_end","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_end_1.dgr",100,50,50,[0]
1035,"Labyrinth_C_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_end_bottleneck.dgr",100,50,50,[0]
1036,"Labyrinth_C_straight_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_straight_1.dgr",100,50,50,[0]
1037,"Labyrinth_C_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_straight_bottleneck.dgr",100,50,50,[0]
1038,"Labyrinth_C_branch_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_1.dgr",100,50,50,[0]
1039,"Labyrinth_C_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_bottleneck_1.dgr",100,50,50,[0]
1040,"Labyrinth_C_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_bottleneck_2.dgr",100,50,50,[0]
1041,"Labyrinth_C_branch_door","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_door.dgr",100,50,50,[0]
1042,"Labyrinth_C_quad1_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_quad1_1.dgr",100,50,50,[0]
1043,"Labyrinth_C_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_quad_bottleneck.dgr",100,50,50,[0]
1044,"Labyrinth_C_quad_door","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_quad_door.dgr",100,50,50,[0]
1045,"Labyrinth_P_end_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_end_1.dgr",100,50,50,[0]
1046,"Labyrinth_P_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_end_bottleneck.dgr",100,50,50,[0]
1047,"Labyrinth_P_straight_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_straight_1.dgr",100,50,50,[0]
1048,"Labyrinth_P_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_straight_bottleneck.dgr",100,50,50,[0]
1049,"Labyrinth_P_branch_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_1.dgr",100,50,50,[0]
1050,"Labyrinth_P_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_bottleneck_1.dgr",100,50,50,[0]
1051,"Labyrinth_P_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_bottleneck_2.dgr",100,50,50,[0]
1052,"Labyrinth_P_branch_door","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_door.dgr",100,50,50,[0]
1053,"Labyrinth_P_quad1_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_quad1_1.dgr",100,50,50,[0]
1054,"Labyrinth_P_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_quad_bottleneck.dgr",100,50,50,[0]
1055,"Labyrinth_P_quad_door","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_quad_door.dgr",100,50,50,[0]
1056,"Labyrinth_RT_end_1","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_end_1.dgr",100,50,50,[0]
1057,"Labyrinth_RT_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_end_bottleneck.dgr",100,50,50,[0]
1058,"Labyrinth_RT_straight_1","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_straight_1.dgr",100,50,50,[0]
1059,"Labyrinth_RT_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_straight_bottleneck.dgr",100,50,50,[0]
1060,"Labyrinth_RT_branch_1","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_branch_1.dgr",100,50,50,[0]
1061,"Labyrinth_RT_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_branch_bottleneck_1.dgr",100,50,50,[0]
1062,"Labyrinth_RT_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_branch_bottleneck_2.dgr",100,50,50,[0]
1063,"Labyrinth_RT_branch_door","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_branch_door.dgr",100,50,50,[0]
1064,"Labyrinth_RT_quad1_1","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_quad1_1.dgr",100,50,50,[0]
1065,"Labyrinth_RT_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_quad_bottleneck.dgr",100,50,50,[0]
1066,"Labyrinth_RT_quad_door","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_quad_door.dgr",100,50,50,[0]
1067,"Labyrinth_endgame_trial_sawblades","Metadata/Terrain/Labyrinth/Areas/TrialsEndgame/SawBlades/Graphs/sawblades_1_1.dgr",100,50,50,[0]
