"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","BinaryStats","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]","string","[rid]","bool"
480,"attack_and_cast_speed","You have increased Attack and Cast Speeds",1,"","Attack and Cast Speed","[70,216]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216]",[],"","","","","","",[],"",[],""
481,"physical_damage_stacking","You have increased Physical Damage and Block Chance","","","Violent Retaliation",[],1,3,1,"","",1,30,517,1,1,17,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
482,"block_chance","You have additional Block Chance",1,"","",[1080],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[1080],[],"","","","","","",[],"",[],""
483,"damage","You have increased Physical Damage",1,"","",[24],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
484,"taunted_special","",1,"","","[476,542,4758]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[476,542,4758]",[],"","","","","","",[],"",[],""
485,"movement_speed","You have increased Movement Speed from a Champion","","","Inspirational",[177],1,3,"","","",1,30,479,1,1,1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
486,"scion_movement_speed","You have increased Movement Speed from an Ascendant","","","Inspirational",[177],1,3,"","","",1,30,479,1,1,1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
487,"siphon_damage","You are taking Chaos Damage Over Time","","","Essence Drain",[452],1,8,"","","",1,30,483,1,"",2,"",1,1,"",0,"","SiphonDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
488,"contagion","You are taking Chaos Damage Over Time","","","Contagion",[452],1,8,"","","",1,30,480,1,"",2,"",1,1,"",0,"","ContagionDebuff","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
489,"hinder","Your Movement Speed is reduced","","","Hinder","[177,4482]",1,3,"","","",1,30,485,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,4482]",[],"","","","","","",[],"",[],""
490,"withered","You are taking increased Chaos Damage","","","Withered","[3419,15430]",1,1,1,"","",1,30,487,1,1,2,"",1,1,"",15,"","","","","","",2,"","",0,[],"","",[],"",[],[],"[3419,15430]",[],"","","","","","",[],"",[],""
491,"siphon_leech","You are regenerating life from Essence Drain","","","Essence Drain Regeneration",[125],1,1,1,"","",1,30,483,1,1,17,"",1,1,"",0,"","","","","","",2,"","",0,[],"","",[],"",[],[],[125],[],"","","","","","",[],"",[],""
492,"warcry_damage_added_as_mana","A percentage of the Damage you take is added as Mana",1,"","Warcry Damage to Mana",[1072],1,3,"","","",1,30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1072],[],"","","","","","",[],"",[],""
493,"offering_of_judgement_fire","You are taking Burning Damage","","","Offering Of Judgement",[1974],1,3,"","","",1,30,484,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1974],[],"","","","","","",[],"",[],""
494,"offering_of_judgement_chaos","You are taking Chaos Damage Over Time","","","Offering Of Judgement",[452],1,3,"","","",1,30,489,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[452],[],"","","","","","",[],"",[],""
495,"offering_of_judgement_counter","",1,"","",[],1,1,"","",3470,1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
496,"her_blessing","You have Her Blessing, taking 33% of your Life and Energy Shield as Fire Damage per second.","","","Her Blessing","[3473,2528]",1,3,"","","",1,30,490,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3473,2528]",[],"","","","","","",[],"",[],""
497,"maim","You have reduced Movement Speed from being Maimed","","","Maimed",[177],1,3,"","","","",30,518,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[4590],[177],[],"","","","","","",[],"",[],""
498,"lightning_flask","You and nearby enemies are Shocked and your Lightning Damage is Leeched as Life.","","","Vessel of Vinktar","[3104,3105,1236,3510]",1,3,"","","",1,30,496,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3104,3105,1236,3510]",[],"","","","","","",[],"",[],""
499,"lightning_flask_attack_damage","You deal additional Lightning Damage with Attacks.","","","Vessel of Vinktar","[59,60]",1,3,"","","",1,30,491,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[59,60]",[],"","","","","","",[],"",[],""
500,"lightning_flask_spell_damage","You deal additional Lightning Damage with Spells.","","","Vessel of Vinktar","[1590,1591]",1,3,"","","",1,30,491,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[1590,1591]",[],"","","","","","",[],"",[],""
501,"lightning_flask_physical_to_lightning","A portion of your Physical Damage is converted to Lightning Damage.","","","Vessel of Vinktar",[483],1,3,"","","",1,30,491,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[483],[],"","","","","","",[],"",[],""
502,"lightning_flask_lightning_penetration","Your damage penetrates enemy Lightning Resistance.","","","Vessel of Vinktar",[594],1,3,"","","",1,30,491,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[594],[],"","","","","","",[],"",[],""
503,"lightning_flask_shock_proliferation","Your Shocks have increased effect and also affect other nearby enemies.","","","Vessel of Vinktar","[13873,3557]",1,3,"","","",1,30,491,1,"",4,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[13873,3557]",[],"","","","","","",[],"",[],""
504,"shock_aura","You take increased damage while standing in the shocking aura","","","Shocking Aura",[16483],1,3,"","","","",2,5,"","",2,"",1,1,"",0,"","",1,"","","",4,"","",0,[],"","",[],"",[],[],[16483],[14541],"","",1,1,"","",[],"",[],1
505,"trap_pinned","",1,"","Spike Pinned",[353],1,3,"","","",1,30,0,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[353],[],"","","","","","",[],"",[],""
506,"enchantment_physical_to_fire","",1,"","",[446],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[446],[],"","","","","","",[],"",[],""
507,"enchantment_physical_to_cold","",1,"","",[447],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[],"",[],""
508,"enchantment_physical_to_lightning","",1,"","",[448],"",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[448],[],"","","","","","",[],"",[],""
509,"enchantment_added_chaos_damage","",1,"","","[64,65]","",3,"","","",1,30,0,1,"",17,"","","","",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[64,65]",[],"","","","","","",[],"",[],""
510,"stacking_increased_spell_damage","",1,"","",[25],1,1,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[25],[],"","","","","","",[],"",[],""
511,"templar_ascendency_movement_speed","",1,"","Ascendancy Effect (Invisible)",[177],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[],"",[],""
512,"guardian_warcry","",1,"","Ascendancy Effect (Invisible)","[177,1902]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[177,1902]",[],"","","","","","",[],"",[],""
513,"avoid_stun_staff_aura","You are being granted Stun Avoidance by a Guardian",1,"","Staff Mastery",[6074],1,3,"","","",1,30,511,"","",1,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[6074],[],"","","","","","",[],"",[],""
514,"labyrinth_lava_aura","ES normal/cruel/merciless, Life normal/cruel/merciless",1,"","Lava","[4619,4621,4623,4618,4620,4622,4845]","",3,"","","","",30,492,"","",11,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[4619,4621,4623,4618,4620,4622,4845]",[],"","","","","","",[],"",[],""
515,"roomba_damage","",1,"","Death Rhoomba","[2561,3053]",1,1,"","","","",30,494,"","",11,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2561,3053]",[],"","","","","","",[],"",[],""
516,"flying_roomba_damage","",1,"","Flying Death Rhoomba","[2561,3053]",1,1,"","","","",30,495,"","",11,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2561,3053]",[],"","","","","","",[],"",[],""
517,"offering_of_judgement_ground","",1,"","",[],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
518,"curse_damage_taken","",1,"","",[476],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[476],[],"","","","","","",[],"",[],""
519,"increased_crit_chance","",1,"","",[553],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[553],[],"","","","","","",[],"",[],""
520,"increased_minion_damage","",1,"","",[487],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[487],[],"","","","","","",[],"",[],""
521,"increased_damage","",1,"","",[24],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
522,"damage_taken","",1,"","",[476],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[476],[],"","","","","","",[],"",[],""
523,"avoid_stun","",1,"","Ascendancy Effect",[6074],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[6074],[],"","","","","","",[],"",[],""
524,"spinning_blade_damage","",1,"","Spinning Blades","[2561,3053]",1,1,"","","","",30,499,"","",11,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2561,3053]",[],"","","","","","",[],"",[],""
525,"stacking_movement_speed_buff","",1,"","",[],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
526,"nightwane_effects","",1,"","",[],1,2,"","","","",30,500,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
527,"increased_elemental_damage_taken","",1,"","","[2037,3622,3623]",1,2,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[2037,3622,3623]",[],"","","","","","",[],"",[],""
528,"mana_and_es_regeneration","",1,"","","[129,1408]",1,3,"","","","",30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[129,1408]",[],"","","","","","",[],"",[],""
529,"vinktar_boss_buff","","","","",[],"",3,"","","","",30,491,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
530,"grant_es_to_nearby_allies","You are being granted Energy Shield by a Guardian","","","Radiant Faith",[133],"",3,"","","","",30,506,"","",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[133],[],"","","","","","",[],"",[],""
531,"grant_armour_to_nearby_allies","You are being granted Armour by a Guardian","","","Radiant Faith",[116],"",3,"","","","",30,506,"","",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[116],[],"","","","","","",[],"",[],""
532,"singularity_aura","You're in the grip of a Singularity","","","Singularity","[177,3659]","",3,"","","","",30,503,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,3659]",[],"","","","","","",[],"",[],""
533,"power_symbol_aura","",1,"","",[3662],"",3,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[3662],[],"","","","","","",[],"",[],""
534,"gargoyle_statue_buff","",1,"","","[977,700,3187]","",3,"","","","",30,0,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[977,700,3187]",[],"","","","","","",[],"",[],""
535,"izaro_fire_buff_phase1","Additional Fire damage",1,"","","[446,2037]",1,3,"","","","",30,527,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[446,2037]",[],"","","","","","",[],"",[],""
536,"izaro_fire_buff","Additional Fire damage",1,"","","[446,2037,10,11]",1,3,"","","","",30,527,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[446,2037,10,11]",[],"","","","","","",[],"",[],""
537,"izaro_cold_buff_phase1","Additional Cold damage",1,"","","[447,3622]",1,3,"","","","",30,528,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[447,3622]",[],"","","","","","",[],"",[],""
538,"izaro_cold_buff","Additional Cold damage",1,"","","[447,3622,10,11]",1,3,"","","","",30,528,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[447,3622,10,11]",[],"","","","","","",[],"",[],""
539,"izaro_lightning_buff_phase1","Additional Lightning damage",1,"","","[448,3623]",1,3,"","","","",30,529,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[448,3623]",[],"","","","","","",[],"",[],""
540,"izaro_lightning_buff","Additional Lightning damage",1,"","","[448,3623,10,11]",1,3,"","","","",30,529,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[448,3623,10,11]",[],"","","","","","",[],"",[],""
541,"izaro_physical_buff_phase1","Increased Physical damage",1,"","","[26,544]",1,3,"","","","",30,536,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[26,544]",[],"","","","","","",[],"",[],""
542,"izaro_physical_buff","Increased Physical damage",1,"","","[26,544,10,11]",1,3,"","","","",30,536,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[26,544,10,11]",[],"","","","","","",[],"",[],""
543,"izaro_ignite_buff_phase1","Additional Fire damage and increased chance to Ignite",1,"","","[610,2037,446]",1,3,"","","","",30,527,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[610,2037,446]",[],"","","","","","",[],"",[],""
544,"izaro_ignite_buff","Additional Fire damage and increased chance to Ignite",1,"","","[610,2037,446,10,11]",1,3,"","","","",30,527,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[610,2037,446,10,11]",[],"","","","","","",[],"",[],""
545,"izaro_freeze_buff_phase1","Additional Cold damage and increased chance to Freeze",1,"","","[454,3622,447]",1,3,"","","","",30,528,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[454,3622,447]",[],"","","","","","",[],"",[],""
546,"izaro_freeze_buff","Additional Cold damage and increased chance to Freeze",1,"","","[454,3622,447,10,11]",1,3,"","","","",30,528,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[454,3622,447,10,11]",[],"","","","","","",[],"",[],""
547,"izaro_shock_buff_phase1","Additional Lightning damage and increased chance to Shock",1,"","","[658,3623,448]",1,3,"","","","",30,529,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[658,3623,448]",[],"","","","","","",[],"",[],""
548,"izaro_shock_buff","Additional Lightning damage and increased chance to Shock",1,"","","[658,3623,448,10,11]",1,3,"","","","",30,529,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[658,3623,448,10,11]",[],"","","","","","",[],"",[],""
549,"izaro_bleed_buff_phase1","Extra Damage and Bleeding",1,"","","[3624,544]",1,3,"","","","",30,536,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3624,544]",[],"","","","","","",[],"",[],""
550,"izaro_bleed_buff","Extra Damage and Bleeding",1,"","","[3624,544]",1,3,"","","","",30,536,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3624,544]",[],"","","","","","",[],"",[],""
551,"vinktar_lightning_bond","You are bonded",1,"","VinktarLightningBond","[3672,3673]",1,1,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3672,3673]",[],"","","","","","",[],"",[],""
552,"killed_rare_monsters_drop_uniques","",1,"","","[3677,5698]",1,2,"","","","",30,0,1,"",17,"","","","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[3677,5698]",[],"","","","","","",[],"",[],""
553,"savage_hit_life_leech","Additional Life Leech, Damage, and Attack Speed",1,"","",[105],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[105],[],"","","","","","",[],"",[],""
554,"savage_hit_damage","",1,"","",[24],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[],"",[],""
555,"savage_hit_attack_cast_speed","",1,"","",[1902],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1902],[],"","","","","","",[],"",[],""
556,"savage_hit_attack_speed","",1,"","",[70],1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[],"",[],""
557,"melee_physical_damage","Additional Melee Physical Damage from a Guardian's strength",1,"","Tenacious Vigor",[489],1,3,"","","",1,30,509,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[489],[],"","","","","","",[],"",[],""
558,"grasping_ornaments_slow_aura","Your attack speed, cast speed and movement speed are reduced from standing in Grasping Ornaments.","","","Grasping Ornaments","[70,216,177]",1,3,"","","",1,30,504,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[],"",[],""
559,"grasping_tentacles_slow_aura","Your attack speed, cast speed and movement speed are reduced from standing in Grasping Tentacles.","","","Grasping Tentacles","[70,216,177]",1,3,"","","",1,30,505,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[],"",[],""
560,"grasping_pincers_slow_aura","Your attack speed, cast speed and movement speed are reduced from standing in Grasping Pincers.","","","Grasping Pincers","[70,216,177]",1,3,"","","",1,30,505,1,"",2,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[],"",[],""
561,"labyrinth_boss_grace","",1,"","","[140,397,1302,859]","",3,"","","","",30,0,1,"",17,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[140,397,1302,859]",[],"","","","","","",[],"",[],""
562,"izaro_summon_lieutenant_delay","",1,"","",[],"",3,"","","","",30,0,1,"",17,"","","","",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[],"",[],""
563,"shield_defence_aura","You are being granted the defences of an allied Guardian's shield",1,"","Shield Mastery","[119,116,133]","",3,"","","","",30,509,1,"",1,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[119,116,133]",[],"","","","","","",[],"",[],""
564,"labyrinth_trap_bleed","",1,"","LabyrinthTrapDebuff","[2561,3053]",1,1,"","","","",30,494,"","",11,"",1,1,"",0,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2561,3053]",[],"","","","","","",[],"",[],""
565,"mine_detonation","",1,"","","[24,1837]",1,3,"","","",1,30,0,1,"",17,"",1,1,"",0,1,"","","","","",4,"","",0,[],"","",[],"",[],[],"[24,1837]",[],"","","","","","",[],"",[],""
