"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
2229,1687,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Council Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],417,"","","",""
2230,1688,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Council Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],417,"","","",""
2231,1689,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Council Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],417,"","","",""
2232,1690,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Council Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],417,"","","",""
2233,1691,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Conquest Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],417,"","","",""
2234,1692,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Conquest Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],417,"","","",""
2235,1693,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Conquest Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],417,"","","",""
2236,1694,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Conquest Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],417,"","","",""
2237,1695,1,1,"grant_micro","","","Adds the Conquest Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],417,"","","",""
2238,1696,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Incursion Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],417,"","","",""
2239,1697,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Wasteland Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],419,"","","",""
2240,1698,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Wasteland Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],419,"","","",""
2241,1699,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Wasteland Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],419,"","","",""
2242,1700,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Wasteland Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],419,"","","",""
2243,1701,1,1,"grant_micro","","","Adds the Wasteland Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],419,"","","",""
2244,1702,1,1,"grant_micro","","","Adds the Wasteland Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],419,"","","",""
2245,1703,1,1,"grant_micro","","","Attaches the Wasteland Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],419,"","","",""
2246,1704,1,1,"grant_micro","","","Your Flame Dash becomes a Wasteland Effect.",[],"","Flame Dash Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],419,"","","",""
2247,1705,1,1,"grant_micro","","","Your Herald of Ash, Thunder or Ice becomes a Wasteland Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],419,"","","",""
2248,1706,1,1,"modify_portal_variation","","","This character's portals use the Wasteland Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],419,"","","",""
2249,1707,1,1,"grant_micro","","","Adds the Wasteland Horns to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",419,"","","",""
2250,1708,1,1,"grant_micro","","","Adds Wasteland Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],419,"","","",""
2251,1709,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Wasteland Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",419,"","","",""
2252,1710,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to the Wasteland LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],419,"","","",""
2253,1711,1,1,"grant_micro","","","Adds the Wasteland Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",419,"","","",""
2254,1712,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Automaton Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],419,"","","",""
2255,1713,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Automaton Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],419,"","","",""
2256,1714,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Automaton Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],419,"","","",""
2257,1715,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Automaton Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],419,"","","",""
2258,1716,1,1,"grant_micro","","","Adds the Automaton Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],419,"","","",""
2259,1717,1,1,"grant_micro","","","Adds the Automaton Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],419,"","","",""
2260,1718,1,1,"grant_micro","","","Attaches the Automaton Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],419,"","","",""
2261,1719,1,1,"grant_micro","","","Your Lightning Warp becomes an Automaton Effect.",[],"","Lightning Warp Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],419,"","","",""
2262,1720,1,1,"grant_micro","","","Your Herald of Ash, Thunder or Ice becomes an Automaton Effect.",[],"","Herald Skin","",[],[],0,"",0,"",2,[],[],[],17,[37],419,"","","",""
2263,1721,1,1,"modify_portal_variation","","","This character's portals use the Automaton Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],419,"","","",""
2264,1722,1,1,"grant_micro","","","Adds the Automaton Halo to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",419,"","","",""
2265,1723,1,1,"grant_micro","","","Adds Automaton Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],419,"","","",""
2266,1724,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Mace or Axe to the Automaton Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,"[1,4]",419,"","","",""
2267,1725,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to the Automaton LongSword.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],419,"","","",""
2268,1726,1,1,"grant_micro","","","Adds the Automaton Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",419,"","","",""
2269,1727,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Apocalypse Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],419,"","","",""
2270,1728,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Apocalypse Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],419,"","","",""
2271,1729,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Apocalypse Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],419,"","","",""
2272,1730,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Apocalypse Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],419,"","","",""
2273,1731,1,1,"grant_micro","","","Adds the Apocalypse Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],419,"","","",""
2274,1732,1,1,"grant_micro","","","Adds the Apocalypse Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],419,"","","",""
2275,1733,1,1,"modify_portal_variation","","","This character's portals use the Apocalypse Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],419,"","","",""
2276,1734,1,1,"grant_micro","","","Adds the Apocalypse Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",419,"","","",""
2277,1735,1,1,"grant_micro","","","Adds Apocalypse Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],419,"","","",""
2278,1736,1,1,"grant_micro","","","Your Lacerate becomes a Gore Effect.",[],"","Lacerate Skin","",[],[],0,"",0,"","",[],[],[],17,[37],352,"","","",""
2279,1737,1,1,"grant_micro","","","Your Lacerate becomes a Void Emperor Effect.",[],"","Lacerate Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],492,"","","",""
2280,1738,1,1,"grant_micro","","","Your Cremation becomes a Void Emperor Effect.",[],"","Cremation Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],492,"","","",""
2281,1739,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Ivory Chaos Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],420,"","","",""
2282,1740,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Ivory Chaos Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],420,"","","",""
2283,1741,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Ivory Chaos Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],420,"","","",""
2284,1742,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Ivory Chaos Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],420,"","","",""
2285,1743,1,1,"grant_micro","","","Adds the Ivory Chaos Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],420,"","","",""
2286,1744,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Dark Seraph Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],387,"","","",""
2287,1745,1,1,"grant_micro","","","Adds the Bear Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],376,"","","",""
2288,1746,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Madman Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],421,"","","",""
2289,1747,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Madman Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],421,"","","",""
2290,1748,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Madman Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],421,"","","",""
2291,1749,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Madman Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],421,"","","",""
2292,1751,1,1,"grant_micro","","","Your Tornado Shot becomes a Crystal Effect.",[],"","Tornado Shot Skin","",[],[],0,"",0,"","",[],[],[],17,[37],416,"","","",""
2293,1750,1,1,"modify_portal_variation","","","This character's portals use the Stygian Portal Effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],410,"","","",""
2294,1752,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Stygian Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],410,"","","",""
2295,1753,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Stygian Boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],410,"","","",""
2296,1754,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Stygian Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],410,"","","",""
2297,1755,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Stygian Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],410,"","","",""
2298,1756,1,1,"grant_micro","","","Adds the Stygian Wings back attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],410,"","","",""
2299,1757,1,1,"grant_micro","","","Your Summoned Lightning Golem becomes imbued with mechanical energy.",[],"","Lightning Golem Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],368,"","","",""
2300,1758,1,1,"grant_micro","","","Attaches the Purple Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"","",[],[],[],16,[15],373,"","","",""
2301,1759,1,1,"grant_micro","","","Adds the Seraph Spirit Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],363,"","","",""
2302,1760,1,1,"grant_micro","","","Adds the Ghostflame Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],353,"","","",""
2303,1761,1,1,"grant_micro","","","Your Herald becomes a Celestial Effect.",[],"","Herald Skin","",[],[],0,"",0,"","",[],[],[],17,[37],371,"","","",""
2304,1762,1,1,"grant_micro","","","Your Arc becomes an Automaton Effect.",[],"","Arc Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],419,"","","",""
2305,1763,1,1,"grant_micro","","","Your Spark becomes an Automaton Effect.",[],"","Spark Skin","",[],[],0,"",0,"","",[],[],[],17,[37],419,"","","",""
2306,1764,1,1,"grant_micro","","","Your Spark becomes a Celestial Effect.",[],"","Spark Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],371,"","","",""
2307,1765,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gryffon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],422,"","","",""
2308,1766,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gryffon Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],422,"","","",""
2309,1767,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gryffon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],422,"","","",""
2310,1768,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gryffon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],422,"","","",""
2311,1774,1,1,"grant_micro","","","Attaches the Ebony Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",0,[],[],[],16,[15],366,"","","",""
2312,1769,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Gorgon Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],423,"","","",""
2313,1770,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gorgon Boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],423,"","","",""
2314,1771,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gorgon Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],423,"","","",""
2315,1772,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gorgon Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],423,"","","",""
2316,1773,1,1,"grant_micro","","","Adds the Gorgon Snakes Helmet Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",423,"","","",""
2317,1775,1,1,"grant_micro","","","Attaches the Pestilence Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",0,[],[],[],16,[15],349,"","","",""
2318,1776,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Ultimate Chaos Shield.",[],"","Shield Skin","",[],[],0,"",0,"",2,[],[],[],0,[4],388,"","","",""
2319,1777,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Blood Guard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],428,"","","",""
2320,1778,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Blood Guard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],428,"","","",""
2321,1779,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Blood Guard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],428,"","","",""
2322,1780,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Blood Guard Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],428,"","","",""
2323,1781,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Faith Guard Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],428,"","","",""
2324,1782,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Faith Guard Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],428,"","","",""
2325,1783,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Faith Guard Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],428,"","","",""
2326,1784,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Faith Guard Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],428,"","","",""
2327,1785,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Oriath Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],428,"","","",""
2328,1786,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Oriath Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],428,"","","",""
2329,1787,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Oriath Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],428,"","","",""
2330,1788,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Oriath Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],428,"","","",""
