"rownum","Id","IsSupport","AllowedActiveSkillTypes","SupportGemLetter","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","HASH32","CannotBeSupported","LifeLeech","CastTime","ActiveSkill","IgnoreMinionTypes","CooldownNotRecoverDuringActive","AddedMinionActiveSkillTypes","Animation","MultiPartAchievement","bool","RegularVariant","bool","i32","i32","i32","bool","StatSet","AdditionalStatSets","Audio","CostTypes","bool","[i32]","i32","SupportWeaponRestrictions"
806,"MASKelpDregCrossbow","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",953,[],"",[],1,[],-1,[]
807,"MASTumourStatue2Flurry","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",954,[],"",[],1,[],-1,[]
808,"MASTumourStatue3Puncture","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",955,[],"",[],1,[],-1,[]
809,"MASExecratusCleave","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",956,[],"",[],1,[],-1,[]
810,"MASBaronBossFrontalChargeCleave","",[],"",[],[],"",0,"",2,1000,42,"","",[],61,"","","","",0,0,0,"",957,[],"",[],1,[],-1,[]
811,"MASBaronBossBackwardsChargeCleave","",[],"",[],[],"",0,"",2,1000,42,"","",[],9,"","","","",0,0,0,"",958,[],"",[],1,[],-1,[]
812,"MAASExecutionerBossTriggerSlam","",[],"",[],[],"",0,"",2,1000,42,"","",[],61,"","","","",0,0,0,"",959,[],"",[],1,[],-1,[]
813,"MASPerennialKingSandWhip","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",960,[],"",[],1,[],-1,[]
814,"MAASManorGargoyleSweep","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",961,[],"",[],1,[],-1,[]
815,"MAASManorGargoyleCleave","",[],"",[],[],"",0,"",2,1000,42,"","",[],9,"","","","",0,0,0,"",962,[],"",[],1,[],-1,[]
816,"MAASSpikerDoubleSlash","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",963,[],"",[],1,[],-1,[]
817,"MAASBaronBossSword","",[],"",[],[],"",0,"",2,1000,42,"","",[],29,"","","","",0,0,0,"",965,[],"Audio/Sound Effects/Combat/OnHit/OnHit_2HSharpMetalSG",[],1,[],-1,[]
818,"MAASBaronBossMouth","",[],"",[],[],"",0,"",2,1000,42,"","",[],30,"","","","",0,0,0,"",966,[],"Audio/Sound Effects/Combat/OnHit/OnHit_SnapSG",[],1,[],-1,[]
819,"MAASBaronBossHand","",[],"",[],[],"",0,"",2,1000,42,"","",[],31,"","","","",0,0,0,"",967,[],"Audio/Sound Effects/Combat/OnHit/OnHit_BeastSG",[],1,[],-1,[]
820,"MAASCountGuardSpearCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",964,[],"",[],1,[],-1,[]
821,"MAASBaronBoss180Slash","",[],"",[],[],"",0,"",2,1000,42,"","",[],32,"","","","",0,0,0,"",968,[],"",[],1,[],-1,[]
822,"MAASCountEnforcerPullBite","",[],"",[],[],"",0,"",2,1000,42,"","",[],37,"","","","",0,0,0,"",969,[],"",[],1,[],-1,[]
823,"MAASLeapAttack","",[],"",[],[],"",0,"",2,1000,42,"","",[],14,"","","","",0,0,0,"",970,[],"",[],1,[],-1,[]
824,"MAASVaalOverseerCleave","",[],"",[],[],"",0,"",2,1000,42,"","",[],70,"","","","",0,0,0,"",971,[],"",[],1,[],-1,[]
825,"MAASViperNapuatziCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",972,"[973,974]","",[],1,[],-1,[]
826,"MAASViperNapuatziSerpentStrike","",[],"",[],[],"",0,"",2,1000,42,"","",[],234,"","","","",0,0,0,"",975,[973],"",[],1,[],-1,[]
827,"MAASViperNapuatziCombo2","",[],"",[],[],"",0,"",2,1000,42,"","",[],294,"","","","",0,0,0,"",976,"[973,974]","",[],1,[],-1,[]
828,"MAASViperNapuatziStepThrust","",[],"",[],[],"",0,"",2,1000,42,"","",[],96,"","","","",0,0,0,"",977,[],"",[],1,[],-1,[]
829,"MAASViperNapuatziStepSwipes","",[],"",[],[],"",0,"",2,1000,42,"","",[],97,"","","","",0,0,0,"",978,[],"",[],1,[],-1,[]
830,"MAASViperNapuatziDashThrust","",[],"",[],[],"",0,"",2,1000,42,"","",[],124,"","","","",0,0,0,"",979,[],"",[],1,[],-1,[]
831,"MAASVaalHumanoidBowArms","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",980,[],"",[],1,[],-1,[]
832,"MAASQueenOfFilthCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",981,[],"",[],1,[],-1,[]
833,"MASDoryaniCrabSweep180","",[],"",[],[],"",0,"",2,1000,42,"","",[],16,"","","","",0,0,0,"",982,[],"",[],1,[],-1,[]
834,"MAASViperNapuatziSoldierStep","",[],"",[],[],"",0,"",2,1000,42,"","",[],162,"","","","",0,0,0,"",983,[],"",[],1,[],-1,[]
835,"MAASViperNapuatziJumpStab","",[],"",[],[],"",0,"",2,1000,42,"","",[],25,"","","","",0,0,0,"",984,[],"",[],1,[],-1,[]
836,"MAASViperNapuatziJumpStabMoving","",[],"",[],[],"",0,"",2,1000,42,"","",[],26,"","","","",0,0,0,"",985,[],"",[],1,[],-1,[]
837,"MAASScorpionBossTailSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",986,[],"",[],1,[],-1,[]
838,"MAASScorpionBossTailSlam","",[],"",[],[],"",0,"",2,1000,42,"","",[],13,"","","","",0,0,0,"",987,[],"",[],1,[],-1,[]
839,"MAASViperNapuatziStepSweep","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",988,[],"",[],1,[],-1,[]
840,"MASDemonClawBossDoubleSlash","",[],"",[],[],"",0,"",2,1000,42,"","",[],61,"","","","",0,0,0,"",989,[],"",[],1,[],-1,[]
841,"MASDemonClawBossTripleSlash","",[],"",[],[],"",0,"",2,1000,42,"","",[],9,"","","","",0,0,0,"",990,[],"",[],1,[],-1,[]
842,"MAASRudjaEnragedAttacks","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",991,[],"",[],1,[],-1,[]
843,"MASTrialmasterSpinningCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",992,[],"",[],1,[],-1,[]
844,"MASDemonClawBossJumpSlamCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],26,"","","","",0,0,0,"",993,[],"",[],1,[],-1,[]
845,"MAASNoLineOfSight","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","","","",0,0,0,"",994,[],"",[],1,[],-1,[]
846,"MAASBreachBossSpiderLeapAttack","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",995,[],"",[],1,[],-1,[]
847,"MAASBreachPaleElite2LightningStabs","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",996,[],"",[],1,[],-1,[]
848,"MAASSerpentClanEmerge","",[],"",[],[],"",0,"",2,1000,42,"","",[],13,"","","","",0,0,0,"",997,[],"",[],1,[],-1,[]
849,"MAASBaronEndgameBasic","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",998,"[999,999,999]","",[],1,[],-1,[]
850,"MASDemonClawBossFire","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1000,[],"",[],1,[],-1,[]
851,"MAASEssenceHorrorDaemonCyclone","",[],"",[],[],"",0,"",2,1000,42,"","",[],85,"","","","",0,0,0,"",1001,[],"",[],1,[],-1,[]
852,"MAASEssenceHorrorDaemonDashAttack","",[],"",[],[],"",0,"",2,1000,42,"","",[],100,"","","","",0,0,0,"",1002,[],"",[],1,[],-1,[]
853,"MAASCooldown5","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",1003,[],"",[],1,[],-1,[]
854,"MAASCooldown10","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",1004,[],"",[],1,[],-1,[]
855,"MAASSanctifiedSnakeLongRange","",[],"",[],[],"",0,"",2,1000,42,"","",[],47,"","","","",0,0,0,"",1005,[],"",[],1,[],-1,[]
856,"MASqwe_MAASqwe_MEqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",832,[],"",[],1,[],-1,[]
857,"MeleeUnarmedRogueExile","",[],"",[],[],"",0,"",2,1000,737,"","",[],1,"","","","",0,1,0,"",1007,[],"",[],1,[],-1,[]
858,"MeleeQuarterstaffRogueExile","",[],"",[],[],"",0,"",2,1000,738,"","",[],1,"","","","",0,1,0,"",1008,[],"",[],1,[],-1,[]
859,"MeleeFlailRogueExile","",[],"",[],[],"",0,"",2,1000,739,"","",[],1,"","","","",0,1,0,"",1009,[],"",[],1,[],-1,[]
860,"Melee1HSwordRogueExile","",[],"",[],[],"",0,"",2,1000,740,"","",[],1,"","","","",0,1,0,"",1010,[],"",[],1,[],-1,[]
861,"MeleeSwordSwordRogueExile","",[],"",[],[],"",0,"",2,1000,741,"","",[],1,"","","","",0,1,0,"",1011,[],"",[],1,[],-1,[]
862,"Melee2HSwordRogueExile","",[],"",[],[],"",0,"",2,1000,742,"","",[],1,"","","","",0,1,0,"",1012,[],"",[],1,[],-1,[]
863,"Melee1HAxeRogueExile","",[],"",[],[],"",0,"",2,1000,743,"","",[],1,"","","","",0,1,0,"",1013,[],"",[],1,[],-1,[]
864,"MeleeAxeAxeRogueExile","",[],"",[],[],"",0,"",2,1000,744,"","",[],1,"","","","",0,1,0,"",1014,[],"",[],1,[],-1,[]
865,"Melee2HAxeRogueExile","",[],"",[],[],"",0,"",2,1000,745,"","",[],1,"","","","",0,1,0,"",1015,[],"",[],1,[],-1,[]
866,"Melee1HMaceRogueExile","",[],"",[],[],"",0,"",2,1000,746,"","",[],1,"","","","",0,1,0,"",1016,[],"",[],1,[],-1,[]
867,"MeleeMaceMaceRogueExile","",[],"",[],[],"",0,"",2,1000,747,"","",[],1,"","","","",0,1,0,"",1017,[],"",[],1,[],-1,[]
868,"Melee2HMaceRogueExileWarrior1","",[],"",[],[],"",0,"",2,1000,748,"","",[],1,"","","","",0,1,0,"",1018,[],"",[],1,[],-1,[]
869,"MeleeClawRogueExile","",[],"",[],[],"",0,"",2,1000,749,"","",[],1,"","","","",0,1,0,"",1019,[],"",[],1,[],-1,[]
870,"MeleeClawClawRogueExile","",[],"",[],[],"",0,"",2,1000,750,"","",[],1,"","","","",0,1,0,"",1020,[],"",[],1,[],-1,[]
871,"MeleeDaggerRogueExile","",[],"",[],[],"",0,"",2,1000,751,"","",[],1,"","","","",0,1,0,"",1021,[],"",[],1,[],-1,[]
872,"MeleeDaggerDaggerRogueExile","",[],"",[],[],"",0,"",2,1000,752,"","",[],1,"","","","",0,1,0,"",1022,[],"",[],1,[],-1,[]
873,"MeleeSpearRogueExile","",[],"",[],[],"",0,"",2,1000,754,"","",[],1,"","","","",0,1,0,"",1023,[],"",[],1,[],-1,[]
874,"MeleeBowRogueExile","",[],"",[],[],"",0,"",2,1000,755,"","",[],413,"","","","",0,1,0,"",1024,[],"",[],1,[],-1,[]
875,"MeleeCrossbowRogueExile","",[],"",[],[],"",0,"",2,1000,756,"","",[],413,"","","","",0,0,0,"",1025,[],"",[],1,[],-1,[]
876,"UnloadAmmoRogueExile","",[],"",[],[],"",0,"",2,500,679,"","",[],169,"","","","",0,0,0,"",1026,[],"",[],1,[],-1,[]
877,"HailstormRoundsRogueExile","",[],"",[],[],"",0,"",2,1000,551,"","",[],354,"","","","",3,0,0,"",1027,[],"",[],"",[],-1,[]
878,"HailstormRoundsAmmoRogueExile","",[],"",[],[],"",0,"",2,1000,552,"","",[],358,"","","","",3,0,0,"",1028,[],"",[],1,[],-1,[]
879,"FireboltRogueExileSorceress2","",[],"",[],[],"",0,"",2,900,35,"","",[],725,"","","","",0,0,0,"",1029,[1030],"",[],1,[],-1,[]
880,"WeaponGrantedChaosboltRogueExileWitch2","",[],"",[],[],"",0,"",2,750,584,"","",[],396,"","","","",0,0,0,"",1031,[],"",[],1,[],-1,[]
881,"SuperchargedSlamRogueExileWarrior1","",[],"",[],[],"",0,"",2,1000,561,"","",[],509,"",1,"","",0,0,0,"",1032,[1033],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
882,"LeapSlamRogueExileWarrior1","",[],"",[],[],"",0,"",2,1400,12,"","",[],14,"","","","",0,19,0,"",1034,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
883,"SeismicCryRogueExileWarrior2","",[],"",[],[],"",0,"",2,800,441,"","",[],573,"","","","",0,0,0,"",1035,[],"Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
884,"RollingSlamRogueExileWarrior1","",[],"",[],[],"",0,"",2,1000,558,"","",[],188,"","","","",0,0,0,"",1036,"[1037,1038]","Audio/Sound Effects/Combat/OnHit/OnHit_ElementalSG",[],1,[],-1,[]
885,"SnipeFallenKaruiArcher","",[],"",[],[],"",0,"",2,1000,433,"","",[],53,"","","","",0,0,0,"",1039,[1041],"",[],1,[],-1,[]
886,"SnipeRogueExileRanger1","",[],"",[],[],"",0,"",2,1000,433,"","",[],54,"","","","",0,0,0,"",1040,[1041],"",[],1,[],-1,[]
887,"BarrageRogueExileRanger1","",[],"",[],[],"",0,"",2,700,156,"","",[],92,"","","","",0,0,0,"",1042,[],"",[],1,[],-1,[]
888,"BoneCageRogueExileRanger1","",[],"",[],[],"",0,"",2,1000,714,"","",[],479,"","","","",0,0,0,"",1043,[],"Audio/Sound Effects/Combat/OnHit/PlayerSkills/BoneRing/OnHit_BoneRingSG",[],1,[],-1,[]
889,"FreezingSalvoRogueExileRanger1","",[],"",[],[],"",0,"",2,1000,869,"","",[],591,"","","","",0,0,0,"",1044,[],"",[],1,[],-1,[]
890,"EscapeShotRogueExileRanger1","",[],"",[],[],"",0,"",2,1000,559,"","",[],190,"","","","",0,0,0,"",1045,[],"",[],1,[],-1,[]
891,"SummonSkeletalWarriorsExileWitch1","",[],"",[],[],"",0,"",2,0,280,"","",[],"","","","","",0,0,0,"",1046,[],"",[],1,[],-1,[]
892,"HandOfChayulaRogueExileWitch2","",[],"",[],[],"",0,"",2,1000,835,"","",[],620,"","","","",0,0,0,"",1047,[],"Audio/Sound Effects/Combat/OnHit/OnHit_UnarmedSG",[],1,[],-1,[]
893,"SupportHandOfChayulaRogueExileWitch2",1,"[68,97,72]","",[],[],"",0,"",2,1000,"","","",[],"","","","","",0,0,0,"",1048,[],"",[],1,[],-1,[]
894,"DespairRogueExileWitch2","",[],"",[],[],"",0,"",2,700,322,"","",[],484,"","","","",0,0,0,"",1049,[],"",[],1,[],-1,[]
895,"TemporalChainsRogueExileMonk2","",[],"",[],[],"",0,"",2,700,65,"","",[],622,"","","","",0,0,0,"",1050,[],"",[],1,[],-1,[]
896,"EnfeebleRogueExileWitch2","",[],"",[],[],"",0,"",2,700,68,"","",[],483,"","","","",0,0,0,"",1051,[],"",[],1,[],-1,[]
897,"BrutusMeleeAttack","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1053,[],"",[],1,[],-1,[]
898,"BetrayalSkeletonMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1054,[],"",[],1,[],-1,[]
899,"BetrayalLabMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1055,[],"",[],1,[],-1,[]
900,"MeleeKaruiArcher","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1056,[],"",[],1,[],-1,[]
901,"MeleeKaruiSergeant","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1057,[],"",[],1,[],-1,[]
902,"MeleeHyrri","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1058,[],"",[],1,[],-1,[]
903,"MeleeLioneyeSanctum","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1059,[],"",[],1,[],-1,[]
904,"MeleeFire","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1060,[],"",[],1,[],-1,[]
905,"MeleeCold","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1061,[],"",[],1,[],-1,[]
906,"MeleePartialChaos","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1062,[],"",[],1,[],-1,[]
907,"MeleeWithDirectionalKnockback","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1063,[],"",[],1,[],-1,[]
908,"HeistThugMeleeWDK","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1064,[],"",[],1,[],-1,[]
909,"HarvestScorpionMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1065,[],"",[],1,[],-1,[]
910,"MeleeHalfDamageChaos","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1066,[],"",[],1,[],-1,[]
911,"MeleeHeistTemplarArrow","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1067,[],"",[],1,[],-1,[]
912,"MeleeHeistTemplarCaptain","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1068,[],"",[],1,[],-1,[]
913,"MeleeHeistThugMelee1","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1069,[],"",[],1,[],-1,[]
914,"MeleeHeistThugMelee2","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1070,[],"",[],1,[],-1,[]
915,"MeleeHeistThugMelee2_2","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",1071,[],"",[],1,[],-1,[]
916,"HeistTullinaMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1072,[],"",[],1,[],-1,[]
917,"Melee2HeistTullina","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1073,[],"",[],1,[],-1,[]
918,"HeistMilitaryMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,9,0,"",1074,[],"",[],1,[],-1,[]
919,"HeistThugMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1075,[],"",[],1,[],-1,[]
920,"HeistMannequinMelee2","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1076,[],"",[],1,[],-1,[]
921,"HeistProjectUnarmedMelee1","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,9,0,"",1077,[],"",[],1,[],-1,[]
922,"HeistProjectUnarmedMelee2","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,9,0,"",1078,[],"",[],1,[],-1,[]
923,"HeistSkeletonMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,10,13,"",1079,[],"",[],1,[],-1,[]
924,"HeistCultistSawbladeMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1080,[],"",[],1,[],-1,[]
925,"TrialmasterBossMeleeKnockback","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1081,[],"",[],1,[],-1,[]
926,"ExpeditionVoranaMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,34,"",1082,[],"",[],1,[],-1,[]
927,"ExpeditionMedvedMeleeSingle","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","","","",0,0,0,"",1083,[],"",[],1,[],-1,[]
928,"ExpeditionMedvedMeleeDouble","",[],"",[],[],"",0,"",2,1000,42,"","",[],20,"","","","",0,0,0,"",1084,[],"",[],1,[],-1,[]
929,"MeleeMudBurrowerBite","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1085,[],"",[],1,[],-1,[]
930,"MeleeMudBurrowerLeftCleave","",[],"",[],[],"",0,"",2,1000,42,"","",[],1,"","","","",0,0,0,"",1086,[],"",[],1,[],-1,[]
931,"MeleeMudBurrowerRightCleave","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",1087,[],"",[],1,[],-1,[]
932,"MeleeAtAnimationSpeedViperLegionnaireCombo","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",1088,[],"",[],1,[],-1,[]
933,"MeleeAtAnimationSpeedLandSharkTailSwipe","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",1089,[],"",[],1,[],-1,[]
934,"MeleeAtAnimationSpeedStonebackRhoaFeet","",[],"",[],[],"",0,"",2,1000,42,"","",[],3,"","","","",0,0,0,"",1090,[],"Audio/Sound Effects/Combat/OnHit/Monster/OnHit_MonsterStabSG",[],1,[],-1,[]
935,"MeleeGiantStarfishTentacle1","",[],"",[],[],"",0,"",2,1000,42,"","",[],24,"","","","",0,0,0,"",1091,[],"",[],1,[],-1,[]
936,"MeleeGiantStarfishTentacle2","",[],"",[],[],"",0,"",2,1000,42,"","",[],42,"","","","",0,0,0,"",1092,[],"",[],1,[],-1,[]
937,"MeleeGiantStarfishTentacle3","",[],"",[],[],"",0,"",2,1000,42,"","",[],43,"","","","",0,0,0,"",1093,[],"",[],1,[],-1,[]
938,"MeleeGiantStarfishTentacle4","",[],"",[],[],"",0,"",2,1000,42,"","",[],44,"","","","",0,0,0,"",1094,[],"",[],1,[],-1,[]
939,"MeleeGiantStarfishTentacle5","",[],"",[],[],"",0,"",2,1000,42,"","",[],45,"","","","",0,0,0,"",1095,[],"",[],1,[],-1,[]
940,"MeleeGiantStarfishTentacleSlam1","",[],"",[],[],"",0,"",2,1000,42,"","",[],23,"","","","",0,0,0,"",1096,[],"",[],1,[],-1,[]
941,"MeleeGiantStarfishTentacleSlam2","",[],"",[],[],"",0,"",2,1000,42,"","",[],33,"","","","",0,0,0,"",1097,[],"",[],1,[],-1,[]
942,"MeleeGiantStarfishTentacleSlam3","",[],"",[],[],"",0,"",2,1000,42,"","",[],34,"","","","",0,0,0,"",1098,[],"",[],1,[],-1,[]
943,"MeleeGiantStarfishTentacleSlam4","",[],"",[],[],"",0,"",2,1000,42,"","",[],35,"","","","",0,0,0,"",1099,[],"",[],1,[],-1,[]
944,"MeleeGiantStarfishTentacleSlam5","",[],"",[],[],"",0,"",2,1000,42,"","",[],36,"","","","",0,0,0,"",1100,[],"",[],1,[],-1,[]
945,"MeleeGiantStarfishTentacleMortar1","",[],"",[],[],"",0,"",2,1000,42,"","",[],21,"","","","",0,0,0,"",1101,[],"",[],1,[],-1,[]
946,"MeleeGiantStarfishTentacleMortar2","",[],"",[],[],"",0,"",2,1000,42,"","",[],25,"","","","",0,0,0,"",1102,[],"",[],1,[],-1,[]
947,"MeleeGiantStarfishTentacleMortar3","",[],"",[],[],"",0,"",2,1000,42,"","",[],26,"","","","",0,0,0,"",1103,[],"",[],1,[],-1,[]
948,"MeleeGiantStarfishTentacleMortar4","",[],"",[],[],"",0,"",2,1000,42,"","",[],27,"","","","",0,0,0,"",1104,[],"",[],1,[],-1,[]
949,"MeleeGiantStarfishTentacleMortar5","",[],"",[],[],"",0,"",2,1000,42,"","",[],28,"","","","",0,0,0,"",1105,[],"",[],1,[],-1,[]
950,"MudBurrowerTailSlamGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],1,"","","","",10037,0,0,"",1106,[],"",[],1,[],-1,[]
951,"MudBurrowerTailSlamAcidGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],1,"","","","",10038,0,0,"",1107,[],"",[],1,[],-1,[]
952,"MudBurrowerTailSweepGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],3,"","","","",10039,0,0,"",1108,[],"",[],1,[],-1,[]
953,"MudBurrowerTailSweepAcidGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],3,"","","","",10040,0,0,"",1109,[],"",[],1,[],-1,[]
954,"MudBurrowerTailSlamFarGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],1,"","","","",10053,0,0,"",1110,[],"",[],1,[],-1,[]
955,"MudBurrowerTailSlamAcidFarGA","",[],"",[],[],"",0,"",2,1000,315,"","",[],1,"","","","",10054,0,0,"",1111,[],"",[],1,[],-1,[]
956,"MeleeBeetleFast","",[],"",[],[],"",0,"",2,1000,42,"","",[],69,"","","","",0,0,0,"",1112,[],"",[],1,[],-1,[]
957,"MinionMelee","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1113,[],"",[],1,[],-1,[]
958,"MinionMeleeStep","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,200,0,"",1114,[],"",[],1,[],-1,[]
959,"MinionMeleeStepCooldown","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,200,0,"",1115,[],"",[],1,[],-1,[]
960,"MinionMeleeBow","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1116,[],"",[],1,[],-1,[]
961,"UltimatumMeleeApplyRuin","",[],"",[],[],"",0,"",2,1000,42,"","",[],"","","","","",0,0,0,"",1117,[],"",[],1,[],-1,[]
962,"TalismanDaemonRaiseZombie","",[],"",[],[],"",0,"",2,850,39,"","",[],"","","","","",0,0,0,"",1118,[],"",[],1,[],-1,[]
963,"HeistSkeletonCausticArrow","",[],"",[],[],"",0,"",2,1000,22,"","",[],71,"","","","",0,3,13,"",1119,[],"",[],1,[],-1,[]
964,"InvisibleFireHeistDroneBreath","",[],"",[],[],"",0,"",2,1000,212,"","",[],"","","","","",0,12,0,"",1120,[],"",[],1,[],-1,[]
965,"InvisibleFireOlrothRelicDaemon","",[],"",[],[],"",0,"",2,1000,212,"","",[],"","","","","",0,18,0,"",1121,[],"",[],1,[],-1,[]
966,"InvisibleFireSanctumHolyCannon","",[],"",[],[],"",0,"",2,1000,212,"","",[],"","","","","",0,19,0,"",1122,[],"",[],1,[],-1,[]
967,"ScavengerThrow","",[],"",[],[],"",0,"",2,1500,44,"","",[],"","","","","",0,0,0,"",1123,[],"",[],1,[],-1,[]
968,"SlaveCatcherShoot","",[],"",[],[],"",0,"",2,1500,44,"","",[],"","","","","",0,0,0,"",1124,[],"",[],1,[],-1,[]
969,"ExecutionerMinionLeapSlam","",[],"",[],[],"",0,"",2,1400,12,"","",[],59,"","","","",0,17,0,"",1125,[],"",[],1,[],-1,[]
970,"MonsterLeapSlamFoothills","",[],"",[],[],"",0,"",2,1400,12,"","",[],"","","","","",0,1,0,"",1126,[],"",[],1,[],-1,[]
971,"GoatmanLeapSlam","",[],"",[],[],"",0,"",2,1230,398,"","",[],100,"","","","",0,0,0,"",1127,[],"",[],1,[],-1,[]
972,"BetrayalLeapSlamChampion","",[],"",[],[],"",0,"",2,2330,12,"","",[],"","","","","",0,16,0,"",1128,[],"",[],1,[],-1,[]
973,"DelveLeapSlamCaveDweller","",[],"",[],[],"",0,"",2,2000,12,"","",[],"","","","","",0,14,0,"",1129,[],"",[],1,[],-1,[]
974,"HarvestHulkLeapSlam","",[],"",[],[],"",0,"",2,1670,12,"","",[],"","","","","",0,30,0,"",1130,[],"",[],1,[],-1,[]
