"rownum","Id","Characters","Text","[string]","row","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","i32","bool","i32","i32","i32"
2824,"SelectionBanterKuraiKarstReplyThree",[],"...Weeeell--","[""Audio/Dialogue/NPC/Karst/Karst_91_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1868431360,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1020082,0,100
2825,"SelectionBanterKuraiToKarstFour",[],"Other than your collection.","[""Audio/Dialogue/NPC/Kurai/Kurai_56_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1853358080,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1020312,0,100
2826,"SelectionBanterKuraiKarstReplyFour",[],"Fair point, Lady Kurai. Fair point.","[""Audio/Dialogue/NPC/Karst/Karst_91_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1836843008,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1020564,0,100
2827,"SelectionBanterIslaToKarst",[],"Here I am!","[""Audio/Dialogue/NPC/Isla/Isla_131_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1824784384,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1020748,0,100
2828,"SelectionBanterIslaKarstReply",[],"'Ere she is! Come to bore all the guards to sleep?","[""Audio/Dialogue/NPC/Karst/Karst_94_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1806958592,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1021020,0,100
2829,"SelectionBanterIslaToKarstTwo",[],"No, the brain-bore still requires a few small optimisations.","[""Audio/Dialogue/NPC/Isla/Isla_131_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1787953152,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1021310,0,100
2830,"SelectionBanterIslaKarstReplyTwo",[],"The-...","[""Audio/Dialogue/NPC/Karst/Karst_94_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1775370240,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1021502,0,100
2831,"SelectionBanterIslaToKarstThree",[],"Oh! Sorry! You were making a joke! Ha-ha-ha-ha-ha-ha-ha!","[""Audio/Dialogue/NPC/Isla/Isla_131_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1756626944,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1021788,0,100
2832,"SelectionBanterIslaKarstReplyThree",[],"... Isla, you making a drill for people's heads?","[""Audio/Dialogue/NPC/Karst/Karst_94_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1738407936,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1022066,0,100
2833,"SelectionBanterIslaToKarstFour",[],"What? No! It's already made. I'm just tweaking it a little.","[""Audio/Dialogue/NPC/Isla/Isla_131_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1719402496,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1022356,0,100
2834,"SelectionBanterVinderiToKarst",[],"You needed me?","[""Audio/Dialogue/NPC/Vinderi/Vinderi_78_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1705771008,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1022564,0,100
2835,"SelectionBanterVinderiKarstReply",[],"'Ello Vindy. How's old age treatin' you?","[""Audio/Dialogue/NPC/Karst/Karst_95_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1688862720,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1022822,0,100
2836,"SelectionBanterVinderiToKarstTwo",[],"Oh, you know, has its downs and ups. Still tack as a sharp though!","[""Audio/Dialogue/NPC/Vinderi/Vinderi_78_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1668022272,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1023140,0,100
2837,"SelectionBanterNenetToKarst",[],"Warm greetings to all.","[""Audio/Dialogue/NPC/Nenet/Nenet_124_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1653997568,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1023354,0,100
2838,"SelectionBanterNenetKarstReply",[],"What?! No one mentioned Nenet joining us.","[""Audio/Dialogue/NPC/Karst/Karst_96_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1637220352,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1023610,0,100
2839,"SelectionBanterNenetKuraiToKarst",[],"Is that going to be an issue?","[""Audio/Dialogue/NPC/Kurai/Kurai_67_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1621753856,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1023846,0,100
2840,"SelectionBanterNenetKarstReplyTwo",[],"Well, I mean--","[""Audio/Dialogue/NPC/Karst/Karst_96_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1608122368,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1024054,0,100
2841,"SelectionBanterNenetToKurai",[],"My apologies, Kurai. Karst despises me, but I do not care what he thinks, and that has caused him some emotional distress.","[""Audio/Dialogue/NPC/Nenet/Nenet_124_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1580990464,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1024468,0,100
2842,"SelectionBanterNenetKarstReplyThree",[],"You don't need to--","[""Audio/Dialogue/NPC/Karst/Karst_96_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1566441472,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1024690,0,100
2843,"SelectionBanterNenetKuraiToKarstTwo",[],"I understand. Karst, can you still perform your tasks?","[""Audio/Dialogue/NPC/Kurai/Kurai_67_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1547304960,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1024982,0,100
2844,"SelectionBanterNenetKarstReplyFour",[],"Yeah, but--","[""Audio/Dialogue/NPC/Karst/Karst_96_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1533935616,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1025186,0,100
2845,"SelectionBanterNenetKuraiToNenet",[],"Good. Nenet?","[""Audio/Dialogue/NPC/Kurai/Kurai_67_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1520697344,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1025388,0,100
2846,"SelectionBanterNenetToKuraiTwo",[],"Of course, my lady.","[""Audio/Dialogue/NPC/Nenet/Nenet_124_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1506672640,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1025602,0,100
2847,"SelectionBanterNenetKuraiToNenetTwo",[],"Good. Then let's continue.","[""Audio/Dialogue/NPC/Kurai/Kurai_67_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1491206144,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1025838,0,100
2848,"SelectionBanterNilesToKarst",[],"A job. Splendid.","[""Audio/Dialogue/NPC/Niles/Niles_127_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1477967872,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1026040,0,100
2849,"SelectionBanterNilesKarstReply",[],"No. Not him.","[""Audio/Dialogue/NPC/Karst/Karst_97_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1464991744,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1026238,0,100
2850,"SelectionBanterNilesToKarstTwo",[],"It is me.","[""Audio/Dialogue/NPC/Niles/Niles_127_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1452277760,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1026432,0,100
2851,"SelectionBanterNilesKarstReplyTwo",[],"No, I'm saying I don't want you along.","[""Audio/Dialogue/NPC/Karst/Karst_97_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1435500544,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1026688,0,100
2852,"SelectionBanterNilesToKarstThree",[],"I don't believe that decision is yours to make.","[""Audio/Dialogue/NPC/Niles/Niles_127_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1417543680,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1026962,0,100
2853,"SelectionBanterNilesKarstReplyThree",[],"Luckily for you.","[""Audio/Dialogue/NPC/Karst/Karst_97_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1403387904,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1027178,0,100
2854,"SelectionBanterNilesToKarstFour",[],"Indeed! Were it up to me, you would be forever at my side, like a loyal and adoring pup.","[""Audio/Dialogue/NPC/Niles/Niles_127_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1380188160,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1027532,0,100
2855,"SelectionBanterHuckToKarst",[],"Team.","[""Audio/Dialogue/NPC/Huck/Huck_74_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1369833472,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1027690,0,100
2856,"SelectionBanterHuckKarstReply",[],"Blackguard.","[""Audio/Dialogue/NPC/Karst/Karst_98_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1357119488,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1027884,0,100
2857,"SelectionBanterHuckToKarstTwo",[],"Bandit.","[""Audio/Dialogue/NPC/Huck/Huck_74_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1345191936,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1028066,0,100
2858,"SelectionBanterHuckKarstReplyTwo",[],"You say that like it's a bad thing.","[""Audio/Dialogue/NPC/Karst/Karst_98_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1328939008,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1028314,0,100
2859,"SelectionBanterHuckToKarstThree",[],"That's because it is a bad thing.","[""Audio/Dialogue/NPC/Huck/Huck_74_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1313341440,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1028552,0,100
2860,"SelectionBanterKarstToGiannaFive",[],"Ahh, my beautiful Gianna. It seems you and I shall be reconnoitering once more!","[""Audio/Dialogue/NPC/Karst/Karst_99_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1291321344,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1028888,0,100
2861,"SelectionBanterKarstGiannaReplyFive",[],"I'm... not sure you used that word ri--","[""Audio/Dialogue/NPC/Gianna/Gianna_72_A.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1273888768,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1029154,0,100
2862,"SelectionBanterKarstToGiannaSix",[],"Did you get my gift?","[""Audio/Dialogue/NPC/Karst/Karst_99_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1259732992,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1029370,0,100
2863,"SelectionBanterKarstGiannaReplySix",[],"Oh! Were the roses from you?","[""Audio/Dialogue/NPC/Gianna/Gianna_72_B.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1243873280,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1029612,0,100
2864,"SelectionBanterKarstToGiannaSeven",[],"No, the other gift.","[""Audio/Dialogue/NPC/Karst/Karst_99_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1229586432,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1029830,0,100
2865,"SelectionBanterKarstGiannaReplySeven",[],"The toffees?","[""Audio/Dialogue/NPC/Gianna/Gianna_72_C.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1215561728,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1030044,0,100
2866,"SelectionBanterKarstToGiannaEight",[],"...N-...no, the-...","[""Audio/Dialogue/NPC/Karst/Karst_99_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1201274880,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1030262,0,100
2867,"SelectionBanterKarstGiannaReplyEight",[],"Aww, did you get me that beautiful gown!?","[""Audio/Dialogue/NPC/Gianna/Gianna_72_D.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1183449088,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1030534,0,100
2868,"SelectionBanterKarstToGiannaNine",[],"No, the-...the, uh... krrshcrrl.","[""Audio/Dialogue/NPC/Karst/Karst_99_E.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1167589376,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1030776,0,100
2869,"SelectionBanterKarstGiannaReplyNine",[],"Sorry?","[""Audio/Dialogue/NPC/Gianna/Gianna_72_E.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1154482176,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1030976,0,100
2870,"SelectionBanterKarstToGiannaTen",[],"The CAT SKULL.","[""Audio/Dialogue/NPC/Karst/Karst_99_F.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1141112832,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1031180,0,100
2871,"SelectionBanterKarstGiannaReplyTen",[],"...Oh. Yes. ...Thank you.","[""Audio/Dialogue/NPC/Gianna/Gianna_72_F.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1125646336,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1031416,0,100
2872,"SelectionBanterKarstToGiannaEleven",[],"I knew you'd love it.","[""Audio/Dialogue/NPC/Karst/Karst_99_G.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1110966272,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1031640,0,100
2873,"SelectionBanterTibbsKarstReplyFourB",[],"... Look how tall Tibbs is everyone!","[""Audio/Dialogue/NPC/Karst/Karst_92_E.ogg""]",338,22151168,0,131072,-2036334592,65537,65536,0,-1104543744,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1031738,0,100
2874,"IslaIntro",[],"Got somethin' needs made? Or unmade? I can take 'em apart as fast as I put them together, sometimes faster. Or is it the other way 'round? I've had an idea just now for a spinning device that - oh, yes, my name is Isla. I'm an engineer. Welcome.\r\n","[""Audio/Dialogue/NPC/Isla/Isla_01.ogg""]",338,22151168,0,65536,0,65536,65536,0,-1064042496,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1032356,0,100
2875,"IslaAboutBoss",[],"The Boss? Oof, it's inefficient to ask about the Boss. Believe me. You'll go round and round, a spinning gear 'na machine made of secret parts. The one thing you should never rely on is a mechanism you don't understand. It's liable to implode, or <i>{ex}plode. Neither is pretty when your arse is sittin' upon it hopin' to fly somewhere. The Boss put in an order for an air-sail once, for a job. Impossible, I told Kurai. Turned out it worked! It just didn't go with the poor sod we hired. It stayed with us in flames while he took to the skies. He achieved a perfect parabolic arc right onto the tower we were aiming for. Survived the trip, too, judgin' by the screaming. But getting back down? Oof, the Boss never ordered a falling machine. That's on him. Gotta think things through, mind you!","[""Audio/Dialogue/NPC/Isla/Isla_03.ogg""]",338,22151168,0,65536,0,65536,65536,0,-951189504,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1034078,0,100
2876,"IslaContractOne",[],"<i>{You} want to work with <i>{me}? I didn't realize we were that close. This is fantastic! I'll need a partner to retrieve my early prototypes from the hands of the Templars. I made a series of precursor contraptions before I was exiled that would have led to some of my greatest achievements. If you can imagine it, my inventions could have done it... eventually.\r\n\r\nI didn't realise who I was working for until it was too late. They seized my prototypes and exiled me for the damage I caused in the process of building them. What's a few implosions in the pursuit of progress? Or maybe it was the sea tide of acid... or the glowing rock that made people sick... oh, yes.\r\n\r\nCare to help me steal those prototypes back?","[""Audio/Dialogue/NPC/Isla/Isla_04.ogg""]",338,22151168,0,65536,0,65536,65536,0,-847773696,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1035656,0,100
2877,"IslaContractOneEnd",[],"My inventions! My babies! I missed them so much. I would never have found the proper materials to recreate them here on Wraeclast, not with all the horrific creatures roaming about. Thank you, Exile!","[""Audio/Dialogue/NPC/Isla/Isla_05.ogg""]",338,22151168,0,65536,0,65536,65536,0,-812384256,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1036196,0,100
2878,"IslaContractTwo",[],"As I studied the prototypes you helped me retrieve, I realized that they'd already been examined... by someone else. The Templars must have lied about declaring my work heretical. They're trying to build them for their own gain! I cannot imagine what disaster they'll bring upon us if they manage to do so.\r\n\r\nWe already have the prototypes, so now we must steal the designs they created based on them. We'll need to steal the blueprints for my Extreme Warmth Beam, my Storm Wooing Rod... hmm, the Mind Sublimator... and the Unbreakable, of course! I don't claim to be the most imaginative namer, but it is what it is. They're all related, eventually intended to be part of one single superweapon, so the designs should all be in one place.\r\n\r\nLet's go retrieve those blueprints!\r\n","[""Audio/Dialogue/NPC/Isla/Isla_06.ogg""]",338,22151168,0,65536,0,65536,65536,0,-701104128,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1037894,0,100
2879,"IslaContractTwoEnd",[],"We did it, Exile, at least in part. The designs for the Unbreakable were missing... I fear that they may have begun construction on it. If they complete the Unbreakable, we'll never be able to... break it. Science deserves better masters than the Templars!","[""Audio/Dialogue/NPC/Isla/Isla_07.ogg""]",338,22151168,0,65536,0,65536,65536,0,-658243584,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1038548,0,100
2880,"IslaContractThree",[],"My instruments have started going haywire. I believe the Templar have managed to build the Unbreakable, <i>{my} greatest achievement. Normally, I would be thrilled at seeing my work given life, but I have a feeling the Unbreakable will be used against us, not for us.\r\n\r\nIt's time to do some deconstruction. You're good at smashing things, yes? Then perhaps you can break the Unbreakable.","[""Audio/Dialogue/NPC/Isla/Isla_08.ogg""]",338,22151168,0,65536,0,65536,65536,0,-598212608,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1039464,0,100
2881,"IslaContractThreeEncounterStart",[],"Stop, in the name of science!","[""Audio/Dialogue/NPC/Isla/Isla_09.ogg""]",338,22151168,0,65536,0,65536,65536,0,-583401472,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1039690,0,100
2882,"IslaContractThreeEncounterEnd",[],"My baby... my proudest work... Wait! I still have the blueprints! Let's go, Exile!","[""Audio/Dialogue/NPC/Isla/Isla_10.ogg""]",338,22151168,0,65536,0,65536,65536,0,-561905664,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1040018,0,100
2883,"IslaContractThreeEnd",[],"The Unbreakable has been broken. You know what that means, don't you?\r\n\r\nThe Templar didn't build it right. I'll have to continue my work to prove it can be done!","[""Audio/Dialogue/NPC/Isla/Isla_11.ogg""]",338,22151168,0,65536,0,65536,65536,0,-531103744,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1040488,0,100
2884,"IslaSelectedContractOne",[],"My mental gears are already turning!","[""Audio/Dialogue/NPC/Isla/Isla_12.ogg""]",338,22151168,0,131072,0,196608,65536,0,-516423680,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1040712,0,100
2885,"IslaSelectedContractTwo",[],"Creative solutions on the fly!","[""Audio/Dialogue/NPC/Isla/Isla_13.ogg""]",338,22151168,0,131072,0,196608,65536,0,-502530048,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1040924,0,100
2886,"IslaSelectedContractThree",[],"Long as I can bring my gadgets.","[""Audio/Dialogue/NPC/Isla/Isla_14.ogg""]",338,22151168,0,131072,0,196608,65536,0,-488243200,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1041142,0,100
2887,"IslaSelectedBlueprintOne",[],"Did someone say my name?","[""Audio/Dialogue/NPC/Isla/Isla_15.ogg""]",338,22151168,0,131072,0,196608,65536,0,-475004928,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1041344,0,100
2888,"IslaSelectedBlueprintTwo",[],"Engineer, reporting!","[""Audio/Dialogue/NPC/Isla/Isla_16.ogg""]",338,22151168,0,131072,0,196608,65536,0,-462290944,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1041538,0,100
2889,"IslaSelectedBlueprintThree",[],"Just tell me where to build!","[""Audio/Dialogue/NPC/Isla/Isla_17.ogg""]",338,22151168,0,131072,0,196608,65536,0,-448266240,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1041752,0,100
2890,"IslaEngineeringOne",[],"A simple solution!","[""Audio/Dialogue/NPC/IslaWild/Isla_18.ogg""]",338,22151168,0,6553600,1310720000,65536,65536,0,-436076544,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1041938,0,100
2891,"IslaEngineeringTwo",[],"Just a matter of math!","[""Audio/Dialogue/NPC/IslaWild/Isla_19.ogg""]",338,22151168,0,6553600,1310720000,65536,65536,0,-423362560,15,-16908288,-16843010,-16843010,-16843010,65278,"",0,0,"",1042132,0,100
