"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
300,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonUnarmedStrongbox",3,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasic.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenCavalryNoArmour.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,5,8,0,"[713,1089,714,51,1025,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasic.ais","[5865,5865,6002,6002]","stance2",3,"Risen Maraketh",100,100,1500,[],[],"","","","",0,[],[],[],1,1,6,135,0,0,135,26755,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,170168,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
301,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonOneHandAxeNoArmourStrongbox",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenCavalryNoArmour.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,10,8,0,"[1030,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais",[],"stance3",3,"Risen Maraketh",110,100,1500,[15328],[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,57049,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,170516,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
302,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonOneHandAxeClothArmourStrongbox",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenInfantryNoShield.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,10,8,0,"[1030,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais",[],"",3,"Risen Maraketh",110,100,1500,[15328],[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,60918,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,170870,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
303,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonOneHandAxeMediumArmourStrongbox",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenInfantry.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,10,8,0,"[1030,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais",[],"",3,"Risen Maraketh",110,100,1500,[15328],[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,25967,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,171226,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
304,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonOneHandSwordNoArmourStrongbox",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenCavalryNoArmour.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton","[6077,6155]",1,"","",100,2,6,1,8,0,"[1021,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais",[],"stance3",3,"Risen Maraketh",110,100,1500,[15329],[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,12509,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,171594,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
305,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonOneHandSwordClothArmourStrongbox",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenInfantryNoShield.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton","[6077,6155]",1,"","",100,2,6,1,8,0,"[1021,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais",[],"",3,"Risen Maraketh",110,100,1500,[15329],[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,20661,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,171968,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
306,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonOneHandSwordMediumArmourStrongbox",5,11,2,4,7,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenInfantry.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton","[6077,6155]",1,"","",100,2,6,1,8,0,"[1021,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais",[],"",3,"Risen Maraketh",110,100,1500,[15329],[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,60423,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,172344,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
307,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonBow",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenArcher.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,6,8,0,"[723,1026,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,732]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicBow.ais",[],"stance7",3,"Risen Maraketh",110,100,1500,[7995],"[15487,15487]","",13,"","",0,[],[],[],1,1,6,135,0,0,135,21290,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,172958,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
308,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonCrossbow",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenCrossbow.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,6,8,0,"[723,1026,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,1123]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","",3,"Risen Maraketh",110,100,1500,[15331],[8008],"",13,"","",0,[],[],[],1,1,6,135,0,0,135,62290,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,173822,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
309,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonBowStrongbox",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenArcher.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,6,8,0,"[723,1026,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,732]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicBow.ais",[],"stance7",3,"Risen Maraketh",110,100,1500,[7995],"[15487,15487]","",13,"","",0,[],[],[],1,1,6,135,0,0,135,6033,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,174196,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
310,"Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonCrossbowStrongbox",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.act""]","[""Metadata/Monsters/Skeletons/Maraketh/MarakethSkeletonRisenCrossbow.ao""]","Metadata/Monsters/Skeletons/Maraketh/MarakethSkeleton",[6077],1,"","",100,2,6,6,8,0,"[723,1026,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,1123]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","",3,"Risen Maraketh",110,100,1500,[15331],[8008],"",13,"","",0,[],[],[],1,1,6,135,0,0,135,43318,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,174700,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
311,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierOneHandSword",3,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier",[6077],1,"","",100,2,6,1,5,0,"[1021,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",100,100,1500,"[9477,9478,9479,9480,9481,9483]",[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,28720,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,176988,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
312,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierOneHandSwordStrongbox",3,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier",[6077],1,"","",100,2,6,1,5,0,"[1021,713,1089,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",100,100,1500,"[9477,9478,9479,9480,9481,9483]",[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,32947,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,177630,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
313,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierOneHandSwordShield",3,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier","[6077,11199]",1,"","",100,2,6,1,5,0,"[1021,713,1089,1088,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",100,100,1500,"[9477,9478,9479,9480,9481,9483]",[9486],"",9,26,"",0,[],[],[],1,1,6,135,0,0,135,59727,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,178322,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
314,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierOneHandSwordShieldStrongbox",3,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier","[6077,11199]",1,"","",100,2,6,1,5,0,"[1021,713,1089,1088,714,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",100,100,1500,"[9477,9478,9479,9480,9481,9483]",[9486],"",9,26,"",0,[],[],[],1,1,6,135,0,0,135,37934,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,179024,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
315,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierCrossbow",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier7.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier",[6077],1,"","",100,2,6,6,5,0,"[723,724,1026,717,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,1571,2998]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",110,100,1500,[13890],[8008],"",13,"","",0,[],[],[],1,1,6,135,0,0,135,41942,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,179680,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
316,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierCrossbowStrongbox",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier7.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier",[6077],1,"","",100,2,6,6,5,0,"[723,724,1026,717,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,1571,2998]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicCrossbow.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",110,100,1500,[13890],[8008],"",13,"","",0,[],[],[],1,1,6,135,0,0,135,23437,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,180226,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
317,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierBow",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicBow.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier7.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier",[6077],1,"","",100,2,6,6,5,0,"[723,724,1026,717,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,1571,2998]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicBow.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",110,100,1500,[7995],"[15487,15488]","",13,"","",0,[],[],[],1,1,6,135,0,0,135,58096,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,180880,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
318,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierBowStrongbox",6,11,2,6,55,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicBow.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier7.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier",[6077],1,"","",100,2,6,6,5,0,"[723,724,1026,717,1089,714,32,51,73,752]",100,[],70,105,700,500,0,"[740,1571,2998]","Metadata/Monsters/Skeletons/Basic/SkeletonBasicBow.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",110,100,1500,[7995],"[15487,15488]","",13,"","",0,[],[],[],1,1,6,135,0,0,135,7614,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,181432,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],55,4,100,0.05,0,1,0,"",40,3
319,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierOneHandSwordQuest",3,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandWeapon.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierQuest",[6077],1,"","",100,2,6,1,5,0,"[1021,1089,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSkeletonOneHandWeapon.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",100,100,1500,"[9477,9478,9479,9480,9481,9483]",[],"",9,"","",0,[],[],[],1,1,6,135,0,0,135,6349,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,182256,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",4,100,0.05,0,1,0,"",40,3
320,"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierOneHandSwordShieldQuest",3,11,2,4,7,"[""Metadata/Monsters/Skeletons/Basic/SkeletonBasicOneHandShield.act""]","[""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier1.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier2Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier3Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier4Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier5Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier6Physics.ao"",""Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldier8.ao""]","Metadata/Monsters/SkeletonSoldier/Rusted/RustedSoldierQuest","[6077,11199]",1,"","",100,2,6,1,5,0,"[1021,1089,51,73,752]",100,[],70,105,700,500,0,[735],"Metadata/Monsters/SkeletonSoldier/Rusted/RustedSkeletonOneHandShield.ais","[5865,5865,5865,5865,6002,6002,6002,6002]","stance4",3,"Ancient Ezomyte",100,100,1500,"[9477,9478,9479,9480,9481,9483]",[9486],"",9,26,"",0,[],[],[],1,1,6,135,0,0,135,37513,"","","","","","",[],[],[],"",350,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,183050,0,-7,7,"","",7,"",0,-5,5,0,"","",1,1,"",[],"",4,100,0.05,0,1,0,"",40,3
