"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","Ascendancy","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","AtlasnodeGroup","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool","KeystoneId","bool","IsAttribute","AtlasSubTree","IsRootOfAtlasTree","GrantedSkill","WeaponPointsGranted"
1883,"cast_speed2","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,17505,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1884,"cast_speed3","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,52106,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1885,"cast_speed4","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,25729,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1886,"cast_speed5","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,26821,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1887,"cast_speed6","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,54612,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1888,"cast_speed7","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,52548,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1889,"cast_speed8","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,26596,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1890,"cast_speed9","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,37845,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1891,"cast_speed10","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,29502,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1892,"cast_speed11","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,56703,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1893,"cast_speed12","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,61092,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1894,"cast_speed13","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,22152,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1895,"cast_speed14","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,28839,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1896,"cast_speed15_","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,47307,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1897,"cast_speed16","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,56762,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1898,"cast_speed17","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,23072,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1899,"cast_speed18","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,15304,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1900,"cast_speed19","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,23870,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1901,"cast_speed20_","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,53178,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1902,"cast_speed21","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,29534,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1903,"cast_speed22","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,53741,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1904,"cast_speed23","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,58436,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1905,"cast_speed24","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,1543,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1906,"cast_speed25","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,58930,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1907,"cast_speed26","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,52429,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1908,"cast_speed27","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,6294,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1909,"cast_speed28__","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],3,0,0,0,4847,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1910,"cast_speed29","Art/2DArt/SkillIcons/passives/castspeed.dds",[],0,0,0,0,14096,"Cast Speed",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1911,"cast_speed30","Art/2DArt/SkillIcons/passives/castspeed.dds","[573,572]",-10,20,0,0,2999,"Final Barrage",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1912,"cast_speed31","Art/2DArt/SkillIcons/passives/castspeed.dds","[17066,25]",6,-15,0,0,44005,"Casting Cascade",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1913,"cast_speed32","Art/2DArt/SkillIcons/passives/castspeed.dds",[17066],4,0,0,0,33093,"Effervescent",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1914,"cast_speed33","Art/2DArt/SkillIcons/passives/castspeed.dds","[210,207]",16,-15,0,0,10295,"Overzealous",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1915,"cast_speed34","Art/2DArt/SkillIcons/passives/castspeed.dds","[210,144]",10,7,0,0,14934,"Spiral into Mania",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1916,"cast_speed35","Art/2DArt/SkillIcons/passives/castspeed.dds","[210,114]",8,15,0,0,17254,"Spell Haste",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1917,"cast_speed36_","Art/2DArt/SkillIcons/passives/castspeed.dds",[210],6,0,0,0,36302,"Practiced Signs",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1918,"cast_speed37","Art/2DArt/SkillIcons/passives/castspeed.dds","[6419,541]",16,-10,0,0,20032,"Erraticism",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1919,"cast_speed38","Art/2DArt/SkillIcons/passives/castspeed.dds","[210,124,563]",5,15,10,0,16466,"Mental Alacrity",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1920,"cast_speed39","Art/2DArt/SkillIcons/passives/castspeed.dds",[],0,0,0,0,64037,"[DNT] Cast Speed Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1921,"cast_speed40","Art/2DArt/SkillIcons/passives/castspeed.dds",[],0,0,0,0,44293,"[DNT] Cast Speed Notable",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1922,"stun1","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,62757,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1923,"stun2","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,10047,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1924,"stun3__","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,46741,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1925,"stun4_","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,39581,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1926,"stun5","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,6839,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1927,"stun6","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,7204,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1928,"stun7","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,21670,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1929,"stun8_","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,10251,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1930,"stun9","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,29358,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1931,"stun10","Art/2DArt/SkillIcons/passives/life1.dds",[3337],12,0,0,0,917,"Stun Threshold",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1932,"stun11","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,44069,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1933,"stun12_","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,44406,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1934,"stun13","Art/2DArt/SkillIcons/passives/stunstr.dds","[17918,560]",30,15,0,0,4673,"Hulking Smash",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1935,"stun14","Art/2DArt/SkillIcons/passives/stunstr.dds","[17918,3337,1986]",30,30,5,0,65160,"Titanic",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,67,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1936,"stun15","Art/2DArt/SkillIcons/passives/stunstr.dds","[17918,19612]",30,1,0,0,63451,"Cranial Impact",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,67,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1937,"stun16","Art/2DArt/SkillIcons/passives/stunstr.dds","[17918,19988]",30,1,0,0,60404,"Perfect Opportunity",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1938,"stun17","Art/2DArt/SkillIcons/passives/stunstr.dds",[19617],50,0,0,0,53527,"Shattering Blow",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1939,"stun18","Art/2DArt/SkillIcons/passives/stunstr.dds",[19615],20,0,0,0,4985,"Flip the Script",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1940,"stun19","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,57846,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1941,"stun20","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,20691,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1942,"stun21","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,64525,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1943,"stun22","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,41739,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1944,"stun23","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,20547,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1945,"stun24_","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,33340,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1946,"stun25_","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,45327,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1947,"stun26_","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,51267,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1948,"stun27","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,11886,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1949,"stun28","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,54790,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1950,"stun29","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,28480,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1951,"stun30","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,52681,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1952,"stun31","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,61025,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1953,"stun32","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,59195,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1954,"stun33","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,58207,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1955,"stun34","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,15514,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1956,"stun35","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,3982,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1957,"stun36","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,7923,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1958,"stun37","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,1525,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1959,"stun38","Art/2DArt/SkillIcons/passives/stunstr.dds",[17918],15,0,0,0,44065,"Stun Buildup",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1960,"rage1","Art/2DArt/SkillIcons/passives/Rage.dds",[7042],2,0,0,0,52373,"Maximum Rage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1961,"rage2","Art/2DArt/SkillIcons/passives/Rage.dds",[7042],2,0,0,0,16347,"Maximum Rage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1962,"rage3","Art/2DArt/SkillIcons/passives/Rage.dds",[7042],2,0,0,0,52556,"Maximum Rage",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1963,"rage4","Art/2DArt/SkillIcons/passives/Rage.dds",[19593],2,0,0,0,56342,"Rage when Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1964,"rage5","Art/2DArt/SkillIcons/passives/Rage.dds","[19593,19644]",3,2,0,0,7341,"Ignore Pain",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1965,"rage6","Art/2DArt/SkillIcons/passives/Rage.dds",[7042],8,0,0,0,37276,"Battle Trance",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1966,"rage7","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,61935,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1967,"rage8","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,55746,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1968,"rage9","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,4624,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1969,"rage10","Art/2DArt/SkillIcons/passives/Rage.dds",[11391],-25,0,0,0,49550,"Prolonged Fury",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,58,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1970,"rage11","Art/2DArt/SkillIcons/passives/Rage.dds",[11391],-10,0,0,0,39621,"Slower Rage Decay",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1971,"rage12","Art/2DArt/SkillIcons/passives/Rage.dds",[11391],-10,0,0,0,14176,"Slower Rage Decay",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1972,"rage13","Art/2DArt/SkillIcons/passives/Rage.dds",[11391],-10,0,0,0,18004,"Slower Rage Decay",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1973,"rage14_","Art/2DArt/SkillIcons/passives/Rage.dds","[7042,19587]",4,1000,0,0,8881,"Unforgiving",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,58,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1974,"rage15","Art/2DArt/SkillIcons/passives/Rage.dds",[19593],2,0,0,0,11656,"Rage when Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1975,"rage16","Art/2DArt/SkillIcons/passives/Rage.dds",[19593],2,0,0,0,9106,"Rage when Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1976,"rage17","Art/2DArt/SkillIcons/passives/Rage.dds",[19593],2,0,0,0,53822,"Rage when Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1977,"rage18","Art/2DArt/SkillIcons/passives/Rage.dds","[19593,19645]",5,1,0,0,54937,"Vengeful Fury",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1978,"rage19","Art/2DArt/SkillIcons/passives/Rage.dds",[19594],3,0,0,0,29372,"Sudden Infuriation",[],"",1,"","","","","","",[],0,"","",0,[],"",0,"","",0,58,"","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1979,"rage20","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,53989,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1980,"rage21","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,36389,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1981,"rage22","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,60068,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1982,"rage23","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,55925,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
1983,"rage24","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,37869,"Rage on Hit",[],"","","","","","","","",[],0,"","",0,[],"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],"","","","","","","",0
