"rownum","Type","HASH32","DDSFile","Category","[i32]_32","i32_48","[i32]_52"
1326,1326,3465765135,"Art/2DItems/Effects/DesertChargedDash.dds",17,[27],0,[49]
1327,1327,1370444040,"Art/2DItems/Effects/PylonOfPain.dds",17,[27],0,[49]
1328,1328,1606778443,"Art/2DItems/Effects/StygianSpectralShieldThrow.dds",17,[27],0,[49]
1329,1329,4276499373,"Art/2DItems/Effects/GloomBladeFlurry.dds",17,[27],0,[49]
1330,1330,1013002351,"Art/2DItems/Effects/DemonicBladeFlurry.dds",17,[27],0,[49]
1331,1331,3723013630,"Art/2DItems/Effects/StygianVolatileDead.dds",17,[27],0,[49]
1332,1332,3452850043,"Art/2DItems/Effects/PhantasmalWhirlingBlades.dds",17,[27],0,[49]
1333,1333,3573051887,"Art/2DItems/Effects/Hats/FallenAngelHelmet.dds",6,[4],0,[7]
1334,1334,3893673829,"Art/2DItems/Effects/shoes/FallenAngelBoots.dds",9,[9],0,[12]
1335,1335,3733206560,"Art/2DItems/Effects/gloves/FallenAngelGloves.dds",8,[8],0,[11]
1336,1336,782765611,"Art/2DItems/Effects/BodyArmour/FallenAngelBody.dds",4,[6],0,[9]
1337,1337,3218833008,"Art/2DItems/Effects/Wings/FallenAngelWings.dds",5,[7],0,[10]
1338,1338,1661635264,"Art/2DItems/Effects/Portals/KrakenPortal.dds",11,[16],0,[20]
1339,1339,2541759764,"Art/2DItems/Effects/CelestialKineticBlast.dds",17,[27],0,[49]
1340,1340,2539172676,"Art/2DItems/Effects/Hats/MalachaiHelmet.dds",6,[4],0,[7]
1341,1341,2846210623,"Art/2DItems/Effects/shoes/MalachaiBoots.dds",9,[9],0,[12]
1342,1342,320052072,"Art/2DItems/Effects/gloves/MalachaiGloves.dds",8,[8],0,[11]
1343,1343,4039930924,"Art/2DItems/Effects/BodyArmour/MalachaiBody.dds",4,[6],0,[9]
1344,1344,1632843120,"Art/2DItems/Effects/Wings/MalachaiCloak.dds",5,[7],0,[10]
1345,1345,1191251949,"Art/2DItems/Effects/CelestialAncestralCall.dds",17,[27],0,[49]
1346,1346,2311411013,"Art/2DItems/Effects/Hats/CrystalHelmet.dds",6,[4],0,[7]
1347,1347,574730316,"Art/2DItems/Effects/shoes/CrystalBoots.dds",9,[9],0,[12]
1348,1348,2359232281,"Art/2DItems/Effects/gloves/CrystalGloves.dds",8,[8],0,[11]
1349,1349,161121005,"Art/2DItems/Effects/BodyArmour/CrystalBody.dds",4,[6],0,[9]
1350,1350,916055121,"Art/2DItems/Effects/Wings/CrystalBackAttachment.dds",5,[7],0,[10]
1351,1351,1668979363,"Art/2DItems/Effects/StygianAncestralCall.dds",17,[27],0,[49]
1352,1352,821012917,"Art/2DItems/Effects/Hats/IncursionBandana.dds",22,"[4,5]",0,"[7,8,21]"
1353,1353,1655716216,"Art/2DItems/Effects/Hats/IncursionHood.dds",6,[4],0,[7]
1354,1354,61344320,"Art/2DItems/Effects/Wings/IncursionCloak.dds",5,[7],0,[10]
1355,1355,271343712,"Art/2DItems/Effects/Portals/IncursionPortal.dds",11,[16],0,[20]
1356,1356,511963441,"Art/2DItems/Effects/Wings/CarnageBackAttachment.dds",5,[7],0,[10]
1357,1357,1051311785,"Art/2DItems/Effects/Wings/HandWings.dds",5,[7],0,[10]
1358,1358,2828238688,"Art/2DItems/Effects/Weapon/weapon_council.dds",2,[2],0,"[2,5,37,40,43,46]"
1359,1359,1324765371,"Art/2DItems/Effects/Frames/CouncilFrame.dds",12,[14],0,[17]
1360,1360,4272652781,"Art/2DItems/Effects/Frames/HighCouncilFrame.dds",12,[14],0,[17]
1361,1361,698450272,"Art/2DItems/Effects/Portals/CouncilPortal.dds",11,[16],0,[20]
1362,1362,2429950607,"Art/2DItems/Effects/Character/CouncilCharacterEffect.dds",16,[12],0,[15]
1363,1363,3512519132,"Art/2DItems/Effects/Weapon/weapon_conquest.dds",2,[2],0,"[2,5,37,40,43,46]"
1364,1364,168324767,"Art/2DItems/Effects/Frames/ConquestFrame.dds",12,[14],0,[17]
1365,1365,2249197291,"Art/2DItems/Effects/Frames/GrandConquestFrame.dds",12,[14],0,[17]
1366,1366,4107697536,"Art/2DItems/Effects/Portals/ConquestPortal.dds",11,[16],0,[20]
1367,1367,3046158738,"Art/2DItems/Effects/Wings/SpiderBackAttachment.dds",5,[7],0,[10]
1368,1368,4271804903,"Art/2DItems/Effects/Hats/HighCouncilHelmet.dds",6,[4],0,[7]
1369,1369,2164515620,"Art/2DItems/Effects/shoes/HighCouncilBoots.dds",9,[9],0,[12]
1370,1370,4240123281,"Art/2DItems/Effects/gloves/HighCouncilGloves.dds",8,[8],0,[11]
1371,1371,3595574861,"Art/2DItems/Effects/BodyArmour/HighCouncilBody.dds",4,[6],0,[9]
1372,1372,4155598044,"Art/2DItems/Effects/Hats/GrandConquestHelmet.dds",6,[4],0,[7]
1373,1373,3431212396,"Art/2DItems/Effects/shoes/GrandConquestBoots.dds",9,[9],0,[12]
1374,1374,175720358,"Art/2DItems/Effects/gloves/GrandConquestGloves.dds",8,[8],0,[11]
1375,1375,1702277902,"Art/2DItems/Effects/BodyArmour/GrandConquestBody.dds",4,[6],0,[9]
1376,1376,1987313461,"Art/2DItems/Effects/Wings/GrandConquestCloak.dds",5,[7],0,[10]
1377,1377,1000252221,"Art/2DItems/Effects/Hats/IncursionHat.dds",6,[4],0,[7]
1378,1378,1437493751,"Art/2DItems/Effects/Hats/ApocalypseWastelandHelmet.dds",6,[4],0,[7]
1379,1379,2600336774,"Art/2DItems/Effects/shoes/ApocalypseWastelandBoots.dds",9,[9],0,[12]
1380,1380,1048198423,"Art/2DItems/Effects/gloves/ApocalypseWastelandGloves.dds",8,[8],0,[11]
1381,1381,557628429,"Art/2DItems/Effects/BodyArmour/ApocalypseWastelandBody.dds",4,[6],0,[9]
1382,1382,1973424733,"Art/2DItems/Effects/Wings/WastelandCloak.dds",5,[7],0,[10]
1383,1383,2357473812,"Art/2DItems/Effects/Wings/WastelandWings.dds",5,[7],0,[10]
1384,1384,3812106050,"Art/2DItems/Effects/Character/SandstormCharacterEffect.dds",16,[12],0,[15]
1385,1385,3292383510,"Art/2DItems/Effects/WastelandFlameDash.dds",17,[27],0,[49]
1386,1386,3647563586,"Art/2DItems/Effects/WastelandHerald.dds",17,[27],0,[49]
1387,1387,2828759615,"Art/2DItems/Effects/Portals/WastelandPortal.dds",11,[16],0,[20]
1388,1388,2535183427,"Art/2DItems/Effects/Hats/WastelandHelmetAttachment.dds",7,[5],0,"[8,21]"
1389,1389,1526326577,"Art/2DItems/Effects/Footprints/WastelandFootprints.dds",10,[10],0,[13]
1390,1390,4272696332,"Art/2DItems/Effects/Weapon/WastelandSword.dds",0,[1],0,"[1,4,36,39,42,45]"
1391,1391,1471433070,"Art/2DItems/Effects/Weapon/WastelandLongsword.dds",0,[1],0,"[1,4,36,39,42,45]"
1392,1392,3786727743,"Art/2DItems/Effects/Weapon/weapon_wasteland.dds",2,[2],0,"[2,5,37,40,43,46]"
1393,1393,3152905938,"Art/2DItems/Effects/Hats/AutomatonHelmet.dds",6,[4],0,[7]
1394,1394,3543542940,"Art/2DItems/Effects/shoes/AutomatonBoots.dds",9,[9],0,[12]
1395,1395,2117037506,"Art/2DItems/Effects/gloves/AutomatonGloves.dds",8,[8],0,[11]
1396,1396,2850504451,"Art/2DItems/Effects/BodyArmour/AutomatonBody.dds",4,[6],0,[9]
1397,1397,4208724166,"Art/2DItems/Effects/Wings/AutomatonCloak.dds",5,[7],0,[10]
1398,1398,511256858,"Art/2DItems/Effects/Wings/AutomatonWings.dds",5,[7],0,[10]
1399,1399,20237165,"Art/2DItems/Effects/Character/AutomatonCharacterEffect.dds",16,[12],0,[15]
1400,1400,2994479353,"Art/2DItems/Effects/AutomatonLightningWarp.dds",17,[27],0,[49]
1401,1401,3803526428,"Art/2DItems/Effects/AutomatonHerald.dds",17,[27],0,[49]
1402,1402,118010052,"Art/2DItems/Effects/Portals/AutomatonPortal.dds",11,[16],0,[20]
1403,1403,213045983,"Art/2DItems/Effects/Hats/AutomatonHelmetAttachment.dds",7,[5],0,"[8,21]"
1404,1404,3097273905,"Art/2DItems/Effects/Footprints/AutomatonFootprints.dds",10,[10],0,[13]
1405,1405,1951161545,"Art/2DItems/Effects/Weapon/AutomatonSword.dds",0,[1],0,"[1,4,36,39,42,45]"
1406,1406,482703562,"Art/2DItems/Effects/Weapon/AutomatonLongSword.dds",0,[1],0,"[1,4,36,39,42,45]"
1407,1407,868074292,"Art/2DItems/Effects/Weapon/weapon_automaton.dds",2,[2],0,"[2,5,37,40,43,46]"
1408,1408,2664795768,"Art/2DItems/Effects/Hats/ApocalypseHelmet.dds",6,[4],0,[7]
1409,1409,3204101442,"Art/2DItems/Effects/shoes/ApocalypseBoots.dds",9,[9],0,[12]
1410,1410,1080030081,"Art/2DItems/Effects/gloves/ApocalypseGloves.dds",8,[8],0,[11]
1411,1411,1503604907,"Art/2DItems/Effects/BodyArmour/ApocalypseBody.dds",4,[6],0,[9]
1412,1412,62935880,"Art/2DItems/Effects/Wings/ApocalypseCloak.dds",5,[7],0,[10]
1413,1413,945739002,"Art/2DItems/Effects/Wings/ApocalypseWings.dds",5,[7],0,[10]
1414,1414,228275770,"Art/2DItems/Effects/Portals/ApocalypsePortal.dds",11,[16],0,[20]
1415,1415,2180188850,"Art/2DItems/Effects/Hats/ApocalypseHelmetAttachment.dds",7,[5],0,"[8,21]"
1416,1416,355140892,"Art/2DItems/Effects/Footprints/ApocalypseFootprints.dds",10,[10],0,[13]
1417,1417,2102926531,"Art/2DItems/Effects/GoreLacerate.dds",17,[27],0,[49]
1418,1418,567429953,"Art/2DItems/Effects/VoidEmperorLacerateEffect.dds",17,[27],0,[49]
1419,1419,2098768089,"Art/2DItems/Effects/VoidEmperorCremationEffect.dds",17,[27],0,[49]
1420,1420,2758605439,"Art/2DItems/Effects/Hats/IvoryChaosHelmet.dds",6,[4],0,[7]
1421,1421,1822854939,"Art/2DItems/Effects/shoes/IvoryChaosBoots.dds",9,[9],0,[12]
1422,1422,2444040514,"Art/2DItems/Effects/gloves/IvoryChaosGloves.dds",8,[8],0,[11]
1423,1423,337591676,"Art/2DItems/Effects/BodyArmour/IvoryChaosBody.dds",4,[6],0,[9]
1424,1424,3847021567,"Art/2DItems/Effects/Wings/IvoryChaosCloak.dds",5,[7],0,[10]
1425,1425,2459609355,"Art/2DItems/Effects/Shields/DarkSeraphShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1426,1426,3768738278,"Art/2DItems/Effects/Wings/BearCloak.dds",5,[7],0,[10]
1427,1427,1484804275,"Art/2DItems/Effects/Hats/ArcticHelmet.dds",6,[4],0,[7]
1428,1428,1946005247,"Art/2DItems/Effects/shoes/ArcticBoots.dds",9,[9],0,[12]
1429,1429,1695263299,"Art/2DItems/Effects/gloves/ArcticGloves.dds",8,[8],0,[11]
1430,1430,1768274907,"Art/2DItems/Effects/BodyArmour/ArcticArmourBody.dds",4,[6],0,[9]
1431,1431,728780945,"Art/2DItems/Effects/Portals/StygianPortal.dds",11,[16],0,[20]
1432,1432,556838812,"Art/2DItems/Effects/CrystalTornadoShot.dds",17,[27],0,[49]
1433,1433,571797976,"Art/2DItems/Effects/Hats/StygianHelmets.dds",6,[4],0,[7]
1434,1434,2632198197,"Art/2DItems/Effects/shoes/StygianBoots.dds",9,[9],0,[12]
1435,1435,4076495809,"Art/2DItems/Effects/gloves/StygianGloves.dds",8,[8],0,[11]
1436,1436,2098670082,"Art/2DItems/Effects/BodyArmour/StygianBody.dds",4,[6],0,[9]
1437,1437,3850220836,"Art/2DItems/Effects/Wings/StygianWings.dds",5,[7],0,[10]
1438,1438,3190160366,"Art/2DItems/Effects/StormcallerLightningGolem.dds",17,[27],0,[49]
1439,1439,1955298344,"Art/2DItems/Effects/Character/PurpleCharacterEffect.dds",16,[12],0,[15]
1440,1440,2411028527,"Art/2DItems/Effects/Wings/SeraphSpiritWings.dds",5,[7],0,[10]
1441,1441,1757822949,"Art/2DItems/Effects/Wings/GhostflameWings.dds",5,[7],0,[10]
1442,1442,3770458095,"Art/2DItems/Effects/CelestialHerald.dds",17,[27],0,[49]
1443,1443,3231871594,"Art/2DItems/Effects/AutomatonArcEffect.dds",17,[27],0,[49]
1444,1444,1546765928,"Art/2DItems/Effects/AutomatonSparkEffect.dds",17,[27],0,[49]
1445,1445,3657810846,"Art/2DItems/Effects/CelestialSparkEffect.dds",17,[27],0,[49]
1446,1446,3526067347,"Art/2DItems/Effects/Hats/GryffonHelmet.dds",6,[4],0,[7]
1447,1447,3707988146,"Art/2DItems/Effects/shoes/GryffonBoots.dds",9,[9],0,[12]
1448,1448,392840860,"Art/2DItems/Effects/gloves/GryffonGloves.dds",8,[8],0,[11]
1449,1449,3787541566,"Art/2DItems/Effects/BodyArmour/GryffonBody.dds",4,[6],0,[9]
1450,1450,1596272466,"Art/2DItems/Effects/Hats/GorgonHelmet.dds",6,[4],0,[7]
1451,1451,211488001,"Art/2DItems/Effects/shoes/GorgonBoots.dds",9,[9],0,[12]
1452,1452,2824816695,"Art/2DItems/Effects/gloves/GorgonGloves.dds",8,[8],0,[11]
1453,1453,3098692792,"Art/2DItems/Effects/BodyArmour/GorgonBody.dds",4,[6],0,[9]
1454,1454,735895,"Art/2DItems/Effects/Hats/GorgonHelmetAttachment.dds",7,[5],0,"[8,21]"
1455,1455,1010081374,"Art/2DItems/Effects/Character/EbonyCharacterEffect.dds",16,[12],0,[15]
1456,1456,3202703721,"Art/2DItems/Effects/Character/PestilenceCharacterEffect.dds",16,[12],0,[15]
1457,1457,992529141,"Art/2DItems/Effects/Shields/UltimateChaosShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1458,1458,16399006,"Art/2DItems/Effects/Hats/BloodGuardHelmet.dds",6,[4],0,[7]
1459,1459,102765202,"Art/2DItems/Effects/shoes/BloodGuardBoots.dds",9,[9],0,[12]
1460,1460,973898338,"Art/2DItems/Effects/gloves/BloodGuardGloves.dds",8,[8],0,[11]
1461,1461,341531666,"Art/2DItems/Effects/BodyArmour/BloodGuardBody.dds",4,[6],0,[9]
1462,1462,1075688708,"Art/2DItems/Effects/Hats/FaithGuardHelmet.dds",6,[4],0,[7]
1463,1463,1332357894,"Art/2DItems/Effects/shoes/FaithGuardBoots.dds",9,[9],0,[12]
1464,1464,3939017266,"Art/2DItems/Effects/gloves/FaithGuardGloves.dds",8,[8],0,[11]
1465,1465,765186252,"Art/2DItems/Effects/BodyArmour/FaithGuardBody.dds",4,[6],0,[9]
1466,1466,3981656478,"Art/2DItems/Effects/Hats/OriathHelmet.dds",6,[4],0,[7]
1467,1467,1999693248,"Art/2DItems/Effects/shoes/OriathBoots.dds",9,[9],0,[12]
1468,1468,1784299380,"Art/2DItems/Effects/gloves/OriathGloves.dds",8,[8],0,[11]
1469,1469,4251410246,"Art/2DItems/Effects/BodyArmour/OriathBody.dds",4,[6],0,[9]
1470,1470,3585536401,"Art/2DItems/Effects/Wings/BloodGuardWings.dds",5,[7],0,[10]
1471,1471,1460011032,"Art/2DItems/Effects/Wings/FaithGuardWings.dds",5,[7],0,[10]
1472,1472,1211888998,"Art/2DItems/Effects/Wings/OriathWings.dds",5,[7],0,[10]
1473,1473,1484678314,"Art/2DItems/Effects/Wings/BloodGuardCloak.dds",5,[7],0,[10]
1474,1474,464434948,"Art/2DItems/Effects/Wings/FaithGuardCloak.dds",5,[7],0,[10]
1475,1475,1801780532,"Art/2DItems/Effects/Wings/OriathCape.dds",5,[7],0,[10]
1476,1476,500030945,"Art/2DItems/Effects/Weapon/weapon_bloodguard.dds",2,[2],0,"[2,5,37,40,43,46]"
1477,1477,440933215,"Art/2DItems/Effects/Weapon/weapon_oriathfeathers.dds",2,[2],0,"[2,5,37,40,43,46]"
1478,1478,692959426,"Art/2DItems/Effects/Portals/BloodGuardPortal.dds",11,[16],0,[20]
1479,1479,1987236841,"Art/2DItems/Effects/Portals/OriathPortal.dds",11,[16],0,[20]
1480,1480,3466690506,"Art/2DItems/Effects/OriathPortal.dds",11,[16],0,[20]
1481,1481,1927263086,"Art/2DItems/Effects/Character/BloodGuardCharacterEffect.dds",16,[12],0,[15]
1482,1482,2398782442,"Art/2DItems/Effects/Character/OriathCharacterEffect.dds",16,[12],0,[15]
1483,1483,1592221475,"Art/2DItems/Effects/BloodGuardHerald.dds",17,[27],0,[49]
1484,1484,77950902,"Art/2DItems/Effects/FaithGuardHerald.dds",17,[27],0,[49]
1485,1485,4057306947,"Art/2DItems/Effects/Weapon/BloodGuardAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
1486,1486,1482274222,"Art/2DItems/Effects/Weapon/FaithGuardBow.dds",0,[1],0,"[1,4,36,39,42,45]"
1487,1487,489502156,"Art/2DItems/Effects/Weapon/OriathAxe.dds",0,[1],0,"[1,4,36,39,42,45]"
1488,1488,3602236597,"Art/2DItems/Effects/BloodGuardLightningWarp.dds",17,[27],0,[49]
1489,1489,675815648,"Art/2DItems/Effects/FaithGuardWhirlingBlades.dds",17,[27],0,[49]
1490,1490,203950224,"Art/2DItems/Effects/BloodGuardHeadAttachment.dds",7,[5],0,"[8,21]"
1491,1491,493057603,"Art/2DItems/Effects/FaithGuardHeadAttachment.dds",7,[5],0,"[8,21]"
1492,1492,2100980959,"Art/2DItems/Effects/OriathHeadAttachment.dds",7,[5],0,"[8,21]"
1493,1493,2843922184,"Art/2DItems/Effects/Footprints/BloodGuardPrints.dds",10,[10],0,[13]
1494,1494,2013088532,"Art/2DItems/Effects/Footprints/FaithGuardPrints.dds",10,[10],0,[13]
1495,1495,1773946119,"Art/2DItems/Effects/Footprints/oriathPrints.dds",10,[10],0,[13]
1496,1496,98552123,"Art/2DItems/Effects/Shields/PureLightShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1497,1497,4018776861,"Art/2DItems/Effects/Wings/SeraphGraceWings.dds",5,[7],0,[10]
1498,1498,4191808478,"Art/2DItems/Effects/Hats/SphinxHelmet.dds",6,[4],0,[7]
1499,1499,1502677388,"Art/2DItems/Effects/shoes/SphinxBoots.dds",9,[9],0,[12]
1500,1500,878535054,"Art/2DItems/Effects/gloves/SphinxGloves.dds",8,[8],0,[11]
1501,1501,1435174960,"Art/2DItems/Effects/BodyArmour/SphinxBody.dds",4,[6],0,[9]
1502,1502,2736587879,"Art/2DItems/Effects/Weapon/weapon_forge.dds",2,[2],0,"[2,5,37,40,43,46]"
1503,1503,4234221624,"Art/2DItems/Effects/Frames/SupporterIconFrame128.dds",12,[14],0,[17]
1504,1504,4026360566,"Art/2DItems/Effects/Frames/SupporterIconFrame129.dds",12,[14],0,[17]
1505,1505,1679737423,"Art/2DItems/Effects/Hats/DreadforgeHelmet.dds",6,[4],0,[7]
1506,1506,4143520775,"Art/2DItems/Effects/shoes/DreadforgeBoots.dds",9,[9],0,[12]
1507,1507,3113338306,"Art/2DItems/Effects/gloves/DreadforgeGloves.dds",8,[8],0,[11]
1508,1508,2355451949,"Art/2DItems/Effects/BodyArmour/DreadforgeBody.dds",4,[6],0,[9]
1509,1509,2591749077,"Art/2DItems/Effects/Weapon/weapon_stalker.dds",2,[2],0,"[2,5,37,40,43,46]"
1510,1510,3853312844,"Art/2DItems/Effects/Wings/StalkerWings.dds",5,[7],0,[10]
1511,1511,1578618288,"Art/2DItems/Effects/Frames/SupporterIconFrame130.dds",12,[14],0,[17]
1512,1512,3058540555,"Art/2DItems/Effects/Frames/SupporterIconFrame131.dds",12,[14],0,[17]
1513,1513,658284108,"Art/2DItems/Effects/Hats/StalkerHelmet.dds",6,[4],0,[7]
1514,1514,3022025938,"Art/2DItems/Effects/shoes/StalkerBoots.dds",9,[9],0,[12]
1515,1515,3432320301,"Art/2DItems/Effects/gloves/StalkerGloves.dds",8,[8],0,[11]
1516,1516,3926401415,"Art/2DItems/Effects/BodyArmour/StalkerArmour.dds",4,[6],0,[9]
1517,1517,3147767277,"Art/2DItems/Effects/Weapon/Pickaxe.dds",0,[1],0,"[1,4,36,39,42,45]"
1518,1518,3975014504,"Art/2DItems/Effects/ShaperScorchingRay.dds",17,[27],0,[49]
1519,1519,4125334542,"Art/2DItems/Effects/Portals/GoldenAngelPortal.dds",11,[16],0,[20]
1520,1520,2585374537,"Art/2DItems/Effects/Portals/DelvePortal.dds",11,[16],0,[20]
1521,1521,4128128580,"Art/2DItems/Effects/Wings/MagmaWings.dds",5,[7],0,[10]
1522,1522,335095581,"Art/2DItems/Effects/Wings/GorgonBackAttachment.dds",5,[7],0,[10]
1523,1523,1833030652,"Art/2DItems/Effects/Shields/BloodGuardShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1524,1524,3906594419,"Art/2DItems/Effects/DemonicLightningWarpEffect.dds",17,[27],0,[49]
1525,1525,1648750007,"Art/2DItems/Effects/Wings/NecroticWings.dds",5,[7],0,[10]
1526,1526,969892042,"Art/2DItems/Effects/Hats/PyreKnightHelmet.dds",6,[4],0,[7]
1527,1527,1936069264,"Art/2DItems/Effects/shoes/PyreKnightBoots.dds",9,[9],0,[12]
1528,1528,2224809899,"Art/2DItems/Effects/gloves/PyreKnightGloves.dds",8,[8],0,[11]
1529,1529,3460780112,"Art/2DItems/Effects/BodyArmour/PyreKnightBody.dds",4,[6],0,[9]
1530,1530,2494415344,"Art/2DItems/Effects/Wings/AzuriteBackAttachment.dds",5,[7],0,[10]
1531,1531,2655801172,"Art/2DItems/Effects/Hats/DelveHat.dds",6,[4],0,[7]
1532,1532,2093333045,"Art/2DItems/Effects/Wings/StalkerWings1.dds",5,[7],0,[10]
1533,1533,14275892,"Art/2DItems/Effects/Wings/StalkerWings2.dds",5,[7],0,[10]
1534,1534,3165889450,"Art/2DItems/Effects/Wings/StalkerWings3.dds",5,[7],0,[10]
1535,1535,1650811408,"Art/2DItems/Effects/Hats/ScareMaskHelmet.dds",6,[4],0,[7]
1536,1536,2843636094,"Art/2DItems/Effects/Portals/SeraphPortal.dds",11,[16],0,[20]
1537,1537,130089726,"Art/2DItems/Effects/Hats/ColiseumHelmet.dds",6,[4],0,[7]
1538,1538,1755399799,"Art/2DItems/Effects/shoes/ColiseumBoots.dds",9,[9],0,[12]
1539,1539,3359202030,"Art/2DItems/Effects/gloves/ColiseumGloves.dds",8,[8],0,[11]
1540,1540,896775238,"Art/2DItems/Effects/BodyArmour/ColiseumBody.dds",4,[6],0,[9]
1541,1541,2621709725,"Art/2DItems/Effects/Hats/ColiseumHelmetAttachment.dds",7,[5],0,"[8,21]"
1542,1542,3578262708,"Art/2DItems/Effects/Hats/AquilaHelmetAttachment.dds",7,[5],0,"[8,21]"
1543,1543,1126775300,"Art/2DItems/Effects/Hats/SwanHelmetAttachment.dds",7,[5],0,"[8,21]"
1544,1544,1666706624,"Art/2DItems/Effects/Wings/DragonCloak.dds",5,[7],0,[10]
1545,1545,3237038024,"Art/2DItems/Effects/Hats/NecroticHood.dds",6,[4],0,[7]
1546,1546,1132876762,"Art/2DItems/Effects/Hats/BrilliantFeathers.dds",7,[5],0,"[8,21]"
1547,1547,2275430739,"Art/2DItems/Effects/Hats/DragonHunterHelmet.dds",6,[4],0,[7]
1548,1548,650620495,"Art/2DItems/Effects/shoes/DragonHunterBoots.dds",9,[9],0,[12]
1549,1549,3791513551,"Art/2DItems/Effects/gloves/DragonHunterGloves.dds",8,[8],0,[11]
1550,1550,1530501380,"Art/2DItems/Effects/BodyArmour/DragonHunterBody.dds",4,[6],0,[9]
1551,1551,2010221081,"Art/2DItems/Effects/Weapon/DragonHunterBow.dds",0,[1],0,"[1,4,36,39,42,45]"
1552,1552,756778323,"Art/2DItems/Effects/Weapon/DragonHunterQuiver.dds",0,[1],0,"[1,4,36,39,42,45]"
1553,1553,2452164276,"Art/2DItems/Effects/Weapon/DragonHunterSword.dds",0,[1],0,"[1,4,36,39,42,45]"
1554,1554,2174092455,"Art/2DItems/Effects/Weapon/DragonHunterLongsword.dds",0,[1],0,"[1,4,36,39,42,45]"
1555,1555,4154037167,"Art/2DItems/Effects/Wings/DragonHunterWings.dds",5,[7],0,[10]
1556,1556,959972184,"Art/2DItems/Effects/Character/DragonHunterCharacterEffect.dds",16,[12],0,[15]
1557,1557,278970914,"Art/2DItems/Effects/Weapon/weapon_DragonHunter.dds",2,[2],0,"[2,5,37,40,43,46]"
1558,1558,3994072241,"Art/2DItems/Effects/Footprints/DragonHunterFootprints.dds",10,[10],0,[13]
1559,1559,191026038,"Art/2DItems/Effects/Portals/DragonHunterPortal.dds",11,[16],0,[20]
1560,1560,527723790,"Art/2DItems/Effects/Character/DragonHunterAmuletEffect.dds",15,[11],0,[14]
1561,1561,1395324565,"Art/2DItems/Effects/Auras/DragonHunterAuraEffect.dds",17,[27],0,[49]
1562,1562,228076116,"Art/2DItems/Effects/ArcaneBarrage.dds",17,[27],0,[49]
1563,1563,4261201513,"Art/2DItems/Effects/Portals/NecroticPortal.dds",11,[16],0,[20]
1564,1564,2796621203,"Art/2DItems/Effects/NightLotusToxicRain.dds",17,[27],0,[49]
1565,1565,2098382511,"Art/2DItems/Effects/CelestialCausticArrow.dds",17,[27],0,[49]
1566,1566,959053429,"Art/2DItems/Effects/NightLotusScourgeArrow.dds",17,[27],0,[49]
1567,1567,2143631480,"Art/2DItems/Effects/Hats/HarpyonHelmet.dds",6,[4],0,[7]
1568,1568,660916106,"Art/2DItems/Effects/BodyArmour/HarpyonBody.dds",4,[6],0,[9]
1569,1569,963157671,"Art/2DItems/Effects/gloves/HarpyonGloves.dds",8,[8],0,[11]
1570,1570,1868070391,"Art/2DItems/Effects/shoes/HarpyonBoots.dds",9,[9],0,[12]
1571,1571,1297795522,"Art/2DItems/Effects/Footprints/AzuriteFootprints.dds",10,[10],0,[13]
1572,1572,1318817676,"Art/2DItems/Effects/ShadowstalkerElementalHit.dds",17,[27],0,[49]
1573,1573,3675034889,"Art/2DItems/Effects/SulphiteArc.dds",17,[27],0,[49]
1574,1574,656006199,"Art/2DItems/Effects/GhostflameCyclone.dds",17,[27],0,[49]
1575,1575,2020801465,"Art/2DItems/Effects/AutomatonLightningSpire.dds",17,[27],0,[49]
1576,1576,3061640745,"Art/2DItems/Effects/QuicksilverCremation.dds",17,[27],0,[49]
1577,1577,3285177380,"Art/2DItems/Effects/IronMaidenAncestralWarchief.dds",17,[27],0,[49]
1578,1578,1772663315,"Art/2DItems/Effects/Portals/SulphitePortalEffect.dds",11,[16],0,[20]
1579,1579,3464065563,"Art/2DItems/Effects/PrismaticDoubleStrike.dds",17,[27],0,[49]
1580,1580,1555211409,"Art/2DItems/Effects/Shields/FaithGuardShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1581,1581,1580725502,"Art/2DItems/Effects/Shields/ScarabShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1582,1582,3344673641,"Art/2DItems/Effects/Shields/ArcaneShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1583,1583,2761103689,"Art/2DItems/Effects/Shields/GryffonShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1584,1584,2939121395,"Art/2DItems/Effects/Shields/GorgonShield.dds",0,[1],0,"[1,4,36,39,42,45]"
1585,1585,313466964,"Art/2DItems/Effects/Portals/BetrayalPortal.dds",11,[16],0,[20]
1586,1586,3756109888,"Art/2DItems/Effects/Hats/BetrayalHelmetAttachment.dds",7,[5],0,"[8,21]"
1587,1587,2107840094,"Art/2DItems/Effects/Auras/BetrayalAura.dds",17,[27],0,[49]
1588,1588,2101444707,"Art/2DItems/Effects/Wings/BetrayalCloak.dds",5,[7],0,[10]
1589,1589,2972863161,"Art/2DItems/Effects/Hats/BetrayalHat.dds",6,[4],0,[7]
