"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
2101,"Monster2105",1735,1,50,877,""
2102,"Monster2106",1735,1,50,878,""
2103,"Monster2107",1736,1,60,694,""
2104,"Monster2108",1736,1,40,553,""
2105,"Monster2109",1737,1,20,683,""
2106,"Monster2110",1737,1,20,628,""
2107,"Monster2111",1737,1,20,630,""
2108,"Monster2112",1737,1,40,776,""
2109,"Monster2113",1738,1,30,599,""
2110,"Monster2114",1738,1,50,763,""
2111,"Monster2115",1738,1,10,601,""
2112,"Monster2116",1738,1,10,766,""
2113,"Monster2117",1739,1,100,822,""
2114,"Monster2118",1740,1,100,680,""
2115,"Monster2119",1741,1,100,664,""
2116,"Monster2120",1742,1,100,576,""
2117,"Monster2121",1743,1,100,800,""
2118,"Monster2122",1744,1,40,648,""
2119,"Monster2123",1744,1,60,805,""
2120,"Monster2124",1745,1,40,621,""
2121,"Monster2125",1745,1,60,792,""
2122,"Monster2126",1746,1,40,668,""
2123,"Monster2127",1746,1,60,829,""
2124,"Monster2128",1747,1,40,4306,""
2125,"Monster2129",1747,1,60,4298,""
2126,"Monster2130",1748,1,100,4311,""
2127,"Monster2131",1749,1,100,4280,""
2128,"Monster2132",1750,1,100,4280,""
2129,"Monster2133",1751,1,100,1529,""
2130,"Monster2134",1752,1,100,1544,""
2131,"Monster2135",1753,1,100,1671,""
2132,"Monster2136",1754,1,100,3191,""
2133,"Monster2137",1755,1,100,407,""
2134,"Monster2138",1756,1,100,402,""
2135,"Monster2139",1757,1,100,398,""
2136,"Monster2140",1758,1,100,4905,""
2137,"Monster2141",1759,1,100,4920,""
2138,"Monster2142",1760,1,30,2845,""
2139,"Monster2143",1760,1,20,2848,""
2140,"Monster2144",1760,1,30,2806,""
2141,"Monster2145",1760,1,20,2812,""
2142,"Monster2146",1761,1,50,2845,""
2143,"Monster2147",1761,1,50,2806,""
2144,"Monster2148",1762,1,30,2845,""
2145,"Monster2149",1762,1,20,2848,""
2146,"Monster2150",1762,1,30,2806,""
2147,"Monster2151",1762,1,20,2812,""
2148,"Monster2152",1763,1,100,1606,""
2149,"Monster2153",1813,1,100,1612,""
2150,"Monster2154",1764,1,100,4213,""
2151,"Monster2155",1765,1,60,4225,""
2152,"Monster2156",1765,1,40,4228,""
2153,"Monster2157",1766,1,50,984,""
2154,"Monster2158",1766,1,50,1006,""
2155,"Monster2159",1767,1,100,980,""
2156,"Monster2160",1768,1,100,991,""
2157,"Monster2161",1769,1,60,997,""
2158,"Monster2162",1769,1,40,1002,""
2159,"Monster2163",1806,1,100,1001,""
2160,"Monster2164",1822,1,30,998,""
2161,"Monster2165",1822,1,40,1002,""
2162,"Monster2166",1822,1,30,995,""
2163,"Monster2167",1807,1,100,4886,""
2164,"Monster2168",1808,1,100,1016,""
2165,"Monster2169",1770,1,100,274,""
2166,"Monster2170",1771,1,100,246,""
2167,"Monster2171",1812,1,100,227,""
2168,"Monster2172",1772,1,100,290,""
2169,"Monster2173",1773,1,100,4080,""
2170,"Monster2174",1774,1,50,4251,""
2171,"Monster2175",1774,1,50,4255,""
2172,"Monster2176",1775,1,100,4256,""
2173,"Monster2177",1776,1,50,1373,""
2174,"Monster2178",1776,1,30,1302,""
2175,"Monster2179",1776,1,10,1329,""
2176,"Monster2180",1776,1,10,1359,""
2177,"Monster2181",1777,1,40,1373,""
2178,"Monster2182",1777,1,40,1359,""
2179,"Monster2183",1777,1,20,1367,""
2180,"Monster2184",1778,1,20,1304,""
2181,"Monster2185",1778,1,80,1373,""
2182,"Monster2186",1779,1,50,1329,""
2183,"Monster2187",1779,1,50,1359,""
2184,"Monster2188",1780,1,100,3246,""
2185,"Monster2189",1781,1,100,3248,""
2186,"Monster2190",1782,1,30,2135,""
2187,"Monster2191",1782,1,30,2137,""
2188,"Monster2192",1782,1,40,2139,""
2189,"Monster2193",1785,1,60,59,""
2190,"Monster2194",1785,1,40,6,""
2191,"Monster2195",1786,1,100,61,""
2192,"Monster2196",1787,1,60,54,""
2193,"Monster2197",1787,1,40,11,""
2194,"Monster2198",1788,1,100,52,""
2195,"Monster2199",1789,1,100,45,""
2196,"Monster2200",1790,1,100,1442,""
2197,"Monster2201",1791,1,100,1463,""
2198,"Monster2202",1792,1,100,1456,""
2199,"Monster2203",1793,1,100,1460,""
2200,"Monster2204",1794,1,100,1494,""
2201,"Monster2205",1795,1,100,342,""
2202,"Monster2206",1796,1,100,338,""
2203,"Monster2207",1797,1,100,340,""
2204,"Monster2208",1798,1,100,4173,""
2205,"Monster2209",1802,1,100,931,""
2206,"Monster2210",1803,1,100,951,""
2207,"Monster2211",1804,1,100,955,""
2208,"Monster2212",1805,1,100,959,""
2209,"Monster2213",1809,1,100,517,""
2210,"Monster2214",1810,1,100,510,""
2211,"Monster2215",1811,1,100,1517,""
2212,"Monster2216",1814,1,100,1114,""
2213,"Monster2217",1815,1,100,1102,""
2214,"Monster2218",1816,1,100,4922,""
2215,"Monster2219",1817,1,100,1093,""
2216,"Monster2220",1818,1,100,1109,""
2217,"Monster2221",1819,1,100,1700,""
2218,"Monster2222",1820,1,100,4918,""
2219,"Monster2223",1821,"",2,2781,""
2220,"Monster2224",1821,1,100,980,""
2221,"Monster2225",1823,1,100,1565,""
2222,"Monster2226",1824,1,100,1559,""
2223,"Monster2227",1825,1,100,1557,""
2224,"Monster2228",1826,1,100,1933,""
2225,"Monster2229",1827,1,100,3949,""
2226,"Monster2230",1828,1,100,3952,""
2227,"Monster2231",1829,1,100,4045,""
2228,"Monster2232",1830,1,50,4165,""
2229,"Monster2233",1830,1,50,4168,""
2230,"Monster2234",1831,1,100,4167,""
2231,"Monster2235",1832,1,20,5998,""
2232,"Monster2236",1832,1,40,688,""
2233,"Monster2237",1832,1,40,690,""
2234,"Monster2238",1833,1,80,643,""
2235,"Monster2239",1833,1,20,6117,""
2236,"Monster2240",1834,1,50,641,""
2237,"Monster2241",1834,1,50,712,""
2238,"Monster2242",1835,1,100,1109,""
2239,"Monster2243",1836,1,100,5420,""
2240,"Monster2244",1837,1,20,4356,""
2241,"Monster2245",1837,1,20,4358,""
2242,"Monster2246",1837,1,60,346,""
2243,"Monster2247",1838,1,100,5932,""
2244,"Monster2248",723,1,100,9197,""
2245,"Monster2249",724,1,100,9198,""
2246,"Monster2250",1839,1,40,1622,""
2247,"Monster2251",1839,1,30,1633,""
2248,"Monster2252",1839,1,30,1648,""
2249,"Monster2253",1840,1,40,1993,""
2250,"Monster2254",1840,1,30,1551,""
2251,"Monster2255",1840,1,30,524,""
2252,"Monster2256",1842,1,30,1304,""
2253,"Monster2257",1842,1,30,2048,""
2254,"Monster2258",1842,1,40,4280,""
2255,"Monster2259",1843,1,40,299,""
2256,"Monster2260",1843,1,30,4891,""
2257,"Monster2261",1843,1,30,907,""
2258,"Monster2262",1841,1,30,2002,""
2259,"Monster2263",1841,1,40,4213,""
2260,"Monster2264",1841,1,30,455,""
2261,"Monster2265",1844,1,100,1359,""
2262,"Monster2266",1845,1,30,2105,""
2263,"Monster2267",1845,1,20,2106,""
2264,"Monster2268",1845,1,30,2107,""
2265,"Monster2269",1845,1,20,2108,""
2266,"Monster2270",1846,"",2,1432,""
2267,"Monster2271",1847,"",1,1432,""
2268,"Monster2272",1848,1,100,5024,""
2269,"Monster2273",1849,1,100,4180,""
2270,"Monster2274",1857,1,100,5265,""
2271,"Monster2275",1858,1,100,5265,""
2272,"Monster2276",1859,1,80,5265,""
2273,"Monster2277",1859,1,20,5271,""
2274,"Monster2278",1860,1,80,5266,""
2275,"Monster2279",1860,1,20,5271,""
2276,"Monster2280",1861,1,80,5266,""
2277,"Monster2281",1861,1,20,5271,""
2278,"Monster2282",1862,1,80,5266,""
2279,"Monster2283",1862,1,20,5271,""
2280,"Monster2284",1863,1,50,5317,""
2281,"Monster2285",1863,1,50,5327,""
2282,"Monster2286",1864,1,50,5317,""
2283,"Monster2287",1864,1,50,5327,""
2284,"Monster2288",1865,1,50,5317,""
2285,"Monster2289",1865,1,50,5327,""
2286,"Monster2290",1866,1,50,5318,""
2287,"Monster2291",1866,1,50,5328,""
2288,"Monster2292",1867,1,50,5318,""
2289,"Monster2293",1867,1,50,5328,""
2290,"Monster2294",1868,1,50,5318,""
2291,"Monster2295",1868,1,50,5328,""
2292,"Monster2296",1869,1,100,5295,""
2293,"Monster2297",1870,1,100,5295,""
2294,"Monster2298",1871,1,100,5295,""
2295,"Monster2299",1872,1,100,5296,""
2296,"Monster2300",1873,1,100,5296,""
2297,"Monster2301",1874,1,100,5296,""
2298,"Monster2302",1875,1,100,5308,""
2299,"Monster2303",1876,1,50,5336,""
2300,"Monster2304",1876,1,50,5344,""
2301,"Monster2305",1877,1,50,5313,""
2302,"Monster2306",1877,1,50,5323,""
2303,"Monster2307",1878,1,50,5314,""
2304,"Monster2308",1878,1,50,5324,""
2305,"Monster2309",1879,1,50,5333,""
2306,"Monster2310",1879,1,50,5341,""
2307,"Monster2311",1880,1,60,227,""
2308,"Monster2312",1880,1,40,274,""
2309,"Monster2313",1881,1,80,5267,""
2310,"Monster2314",1881,1,20,5272,""
2311,"Monster2315",1882,1,50,5315,""
2312,"Monster2316",1882,1,50,5325,""
2313,"Monster2317",1883,1,50,5334,""
2314,"Monster2318",1883,1,50,5342,""
2315,"Monster2319",1884,1,50,5319,""
2316,"Monster2320",1884,1,50,5329,""
2317,"Monster2321",1885,1,50,5315,""
2318,"Monster2322",1885,1,50,5325,""
2319,"Monster2323",1886,1,50,5334,""
2320,"Monster2324",1886,1,50,5342,""
2321,"Monster2325",1887,1,100,5297,""
2322,"Monster2326",1888,1,50,5315,""
2323,"Monster2327",1888,1,50,5325,""
2324,"Monster2328",1889,1,50,5334,""
2325,"Monster2329",1889,1,50,5342,""
2326,"Monster2330",1890,1,100,5309,""
2327,"Monster2331",1891,1,50,5315,""
2328,"Monster2332",1891,1,50,5325,""
2329,"Monster2333",1892,1,50,5334,""
2330,"Monster2334",1892,1,50,5342,""
2331,"Monster2335",1893,1,50,5337,""
2332,"Monster2336",1893,1,50,5345,""
2333,"Monster2337",1894,1,50,5315,""
2334,"Monster2338",1894,1,50,5325,""
2335,"Monster2339",1895,1,50,5334,""
2336,"Monster2340",1895,1,50,5342,""
2337,"Monster2341",1896,1,80,5267,""
2338,"Monster2342",1896,1,20,5272,""
2339,"Monster2343",1897,1,50,5315,""
2340,"Monster2344",1897,1,50,5325,""
2341,"Monster2345",1898,1,50,5334,""
2342,"Monster2346",1898,1,50,5342,""
2343,"Monster2347",1899,1,50,5319,""
2344,"Monster2348",1899,1,50,5329,""
2345,"Monster2349",1900,1,50,5315,""
2346,"Monster2350",1900,1,50,5325,""
2347,"Monster2351",1901,1,50,5334,""
2348,"Monster2352",1901,1,50,5342,""
2349,"Monster2353",1902,1,100,5297,""
2350,"Monster2354",1903,1,50,5315,""
2351,"Monster2355",1903,1,50,5325,""
2352,"Monster2356",1904,1,50,5334,""
2353,"Monster2357",1904,1,50,5342,""
2354,"Monster2358",1905,1,100,5309,""
2355,"Monster2359",1906,1,50,5315,""
2356,"Monster2360",1906,1,50,5325,""
2357,"Monster2361",1907,1,50,5334,""
2358,"Monster2362",1907,1,50,5342,""
2359,"Monster2363",1908,1,50,5337,""
2360,"Monster2364",1908,1,50,5345,""
2361,"Monster2365",1909,1,50,5315,""
2362,"Monster2366",1909,1,50,5325,""
2363,"Monster2367",1910,1,50,5334,""
2364,"Monster2368",1910,1,50,5342,""
2365,"Monster2369",1911,1,80,5268,""
2366,"Monster2370",1911,1,20,5273,""
2367,"Monster2371",1912,1,50,5320,""
2368,"Monster2372",1912,1,50,5330,""
2369,"Monster2373",1913,1,100,5298,""
2370,"Monster2374",1914,1,100,5310,""
2371,"Monster2375",1915,1,50,5338,""
2372,"Monster2376",1915,1,50,5346,""
2373,"Monster2377",1916,1,50,7577,""
2374,"Monster2378",1916,1,30,7578,""
2375,"Monster2379",1916,1,20,7581,""
2376,"Monster2380",1917,1,100,7584,""
2377,"Monster2381",1918,1,80,7601,""
2378,"Monster2382",1918,1,20,7607,""
2379,"Monster2383",1919,1,100,7604,""
2380,"Monster2384",1920,1,40,7623,""
2381,"Monster2385",1920,1,40,7626,""
2382,"Monster2386",1920,1,20,7633,""
2383,"Monster2387",1921,1,100,7636,""
2384,"Monster2388",1922,1,33,7659,""
2385,"Monster2389",1922,1,33,7660,""
2386,"Monster2390",1922,1,33,7661,""
2387,"Monster2391",1923,1,50,7668,""
2388,"Monster2392",1923,1,50,7669,""
2389,"Monster2393",1924,1,50,7688,""
2390,"Monster2394",1924,1,50,7689,""
2391,"Monster2395",1925,1,50,7690,""
2392,"Monster2396",1925,1,50,7694,""
2393,"Monster2397",1926,1,50,3748,""
2394,"Monster2398",1926,1,50,3753,""
2395,"Monster2399",691,1,30,5843,""
2396,"Monster2400",691,1,30,5844,""
2397,"Monster2401",691,1,10,5857,""
2398,"Monster2402",691,1,10,5858,""
2399,"Monster2403",691,1,5,5860,""
2400,"Monster2404",691,1,5,5861,""
2401,"Monster2405",691,1,5,5862,""
2402,"Monster2406",691,1,5,5863,""
2403,"Monster2407",628,1,75,5513,""
2404,"Monster2408",628,1,25,5517,""
2405,"Monster2409",693,"",1,5513,""
2406,"Monster2410",693,1,100,5517,""
2407,"Monster2411",692,"",2,5249,""
2408,"Monster2412",692,"",1,5252,""
2409,"Monster2413",692,"",6,5549,""
2410,"Monster2414",1927,1,50,3147,""
2411,"Monster2415",1927,1,30,3148,""
2412,"Monster2416",1927,1,20,3149,""
2413,"Monster2417",1928,1,50,4170,""
2414,"Monster2418",1928,1,50,4171,""
2415,"Monster2419",689,1,20,5843,""
2416,"Monster2420",689,1,20,5844,""
2417,"Monster2421",689,1,20,5549,""
2418,"Monster2422",689,1,20,5551,""
2419,"Monster2423",689,1,20,5505,""
2420,"Monster2424",690,1,30,5119,""
2421,"Monster2425",690,1,20,5843,""
2422,"Monster2426",690,1,20,5844,""
2423,"Monster2427",690,1,30,5147,""
2424,"Monster2428",1929,1,70,64,""
2425,"Monster2429",1929,1,30,65,""
2426,"Monster2430",660,1,10,1374,""
2427,"Monster2431",660,1,10,1303,""
2428,"Monster2432",660,1,50,1568,""
2429,"Monster2433",660,1,15,1569,""
2430,"Monster2434",660,1,15,1570,""
2431,"Monster2435",661,1,20,1374,""
2432,"Monster2436",661,1,20,1303,""
2433,"Monster2437",661,1,30,1568,""
2434,"Monster2438",661,1,15,1330,""
2435,"Monster2439",661,1,15,1360,""
2436,"Monster2440",708,"",4,1567,""
2437,"Monster2441",708,"",4,1576,""
2438,"Monster2442",709,"",1,1574,""
2439,"Monster2443",709,"",6,1567,""
2440,"Monster2444",710,"",1,1561,""
2441,"Monster2445",710,"",6,1576,""
2442,"Monster2446",711,"",5,1342,""
2443,"Monster2447",711,"",1,1317,""
2444,"Monster2448",712,"",5,1333,""
2445,"Monster2449",712,"",1,1308,""
2446,"Monster2450",701,1,50,722,""
2447,"Monster2451",701,1,50,724,""
2448,"Monster2452",702,"",2,1309,""
2449,"Monster2453",702,1,70,1376,""
2450,"Monster2454",702,1,30,1334,""
2451,"Monster2455",703,1,25,1976,""
2452,"Monster2456",703,1,75,1983,""
2453,"Monster2457",704,1,50,2135,""
2454,"Monster2458",704,1,50,2139,""
2455,"Monster2459",704,"",1,2143,""
2456,"Monster2460",713,1,25,3962,""
2457,"Monster2461",713,1,25,3981,""
2458,"Monster2462",713,1,50,3999,""
2459,"Monster2463",713,"",1,4057,""
2460,"Monster2464",714,1,100,4257,""
2461,"Monster2465",715,1,50,6169,""
2462,"Monster2466",715,1,50,6170,""
2463,"Monster2467",1930,1,100,6175,""
2464,"Monster2468",1931,1,45,2835,""
2465,"Monster2469",1931,1,45,2878,""
2466,"Monster2470",1931,1,10,2836,""
2467,"Monster2471",1932,1,80,2837,""
2468,"Monster2472",1932,1,20,2838,""
2469,"Monster2473",1933,1,60,537,""
2470,"Monster2474",1933,1,40,505,""
2471,"Monster2475",1934,1,25,4433,""
2472,"Monster2476",1934,1,50,4440,""
2473,"Monster2477",1934,1,25,4446,""
2474,"Monster2478",716,1,25,3976,""
2475,"Monster2479",716,1,25,3989,""
2476,"Monster2480",716,1,50,4003,""
2477,"Monster2481",716,"",1,4064,""
2478,"Monster2482",717,1,50,763,""
2479,"Monster2483",717,1,50,766,""
2480,"Monster2484",697,"",8,562,""
2481,"Monster2485",1940,"",2,6226,""
2482,"Monster2486",1940,"",1,6232,""
2483,"Monster2487",1941,"",1,6241,""
2484,"Monster2488",1941,"",2,6246,""
2485,"Monster2489",1941,"",1,6254,""
2486,"Monster2490",1942,1,100,307,""
2487,"Monster2491",1943,1,100,843,""
2488,"Monster2492",1944,1,100,914,""
2489,"Monster2493",1945,1,35,873,""
2490,"Monster2494",1945,1,35,874,""
2491,"Monster2495",1945,1,30,875,""
2492,"Monster2496",1946,1,100,6134,""
2493,"Monster2497",1947,1,100,6136,""
2494,"Monster2498",1947,"",2,6135,""
2495,"Monster2499",1948,1,100,6140,""
2496,"Monster2500",1948,"",2,6139,""
2497,"Monster2501",1949,1,100,6138,""
2498,"Monster2502",1949,"",2,6137,""
2499,"Monster2503",1950,1,80,2086,""
2500,"Monster2504",1950,1,20,2087,""
2501,"Monster2505",1951,1,80,2086,""
2502,"Monster2506",1951,1,20,2088,""
2503,"Monster2507",1952,1,80,2086,""
2504,"Monster2508",1952,1,20,2087,""
2505,"Monster2509",1953,1,100,2086,""
2506,"Monster2510",1954,1,100,2086,""
2507,"Monster2511",1955,"",1,6385,""
2508,"Monster2512",1955,1,100,6386,""
2509,"Monster2513",1956,1,50,2095,""
2510,"Monster2514",1956,1,50,2096,""
2511,"Monster2515",1957,1,50,2097,""
2512,"Monster2516",1957,1,50,2098,""
2513,"Monster2517",1958,1,25,335,""
2514,"Monster2518",1958,1,25,228,""
2515,"Monster2519",1958,1,25,920,""
2516,"Monster2520",1958,1,25,446,""
2517,"Monster2521",1959,1,34,58,""
2518,"Monster2522",1959,"",2,63,""
2519,"Monster2523",1959,1,33,1371,""
2520,"Monster2524",1959,"",2,1305,""
2521,"Monster2525",1959,1,33,84,""
2522,"Monster2526",1960,1,34,1445,""
2523,"Monster2527",1960,"",2,1609,""
2524,"Monster2528",1960,1,33,1476,""
2525,"Monster2529",1960,1,33,1496,""
2526,"Monster2530",1960,"",1,5433,""
2527,"Monster2531",1961,"",1,6385,""
2528,"Monster2532",1961,1,100,6386,""
2529,"Monster2533",1962,1,80,164,""
2530,"Monster2534",1962,1,20,174,""
2531,"Monster2535",1963,1,40,220,""
2532,"Monster2536",1963,1,40,222,""
2533,"Monster2537",1963,1,20,224,""
2534,"Monster2538",1964,"",1,6438,""
2535,"Monster2539",1964,1,70,6441,""
2536,"Monster2540",1964,1,30,6442,""
2537,"Monster2541",1965,"",1,6410,""
2538,"Monster2542",1965,1,70,6411,""
2539,"Monster2543",1965,1,30,6412,""
2540,"Monster2544",1966,"",1,6450,""
2541,"Monster2545",1966,1,70,6452,""
2542,"Monster2546",1966,1,30,6454,""
2543,"Monster2547",1967,"",1,6440,""
2544,"Monster2548",1967,1,70,6443,""
2545,"Monster2549",1967,1,30,6444,""
2546,"Monster2550",1968,"",1,6445,""
2547,"Monster2551",1968,1,70,6446,""
2548,"Monster2552",1968,1,30,6447,""
2549,"Monster2553",1969,"",1,6521,""
2550,"Monster2554",1969,1,70,6523,""
2551,"Monster2555",1969,1,30,6522,""
2552,"Monster2556",1970,"",1,6524,""
2553,"Monster2557",1970,1,70,6525,""
2554,"Monster2558",1970,1,30,6526,""
2555,"Monster2559",1971,"",1,6527,""
2556,"Monster2560",1971,1,70,6528,""
2557,"Monster2561",1971,1,30,6529,""
2558,"Monster2562",1972,"",1,6458,""
2559,"Monster2563",1972,1,70,6459,""
2560,"Monster2564",1972,1,30,6460,""
2561,"Monster2565",1973,"",1,6531,""
2562,"Monster2566",1973,1,70,6532,""
2563,"Monster2567",1973,1,30,6533,""
2564,"Monster2568",1974,"",1,6534,""
2565,"Monster2569",1974,1,70,6535,""
2566,"Monster2570",1974,1,30,6536,""
2567,"Monster2571",1975,"",1,6540,""
2568,"Monster2572",1975,1,70,6541,""
2569,"Monster2573",1975,1,30,6542,""
2570,"Monster2574",1976,"",1,6543,""
2571,"Monster2575",1976,1,70,6544,""
2572,"Monster2576",1976,1,30,6545,""
2573,"Monster2577",1977,"",1,6501,""
2574,"Monster2578",1977,1,70,6502,""
2575,"Monster2579",1977,1,30,6503,""
2576,"Monster2580",1978,"",1,6496,""
2577,"Monster2581",1978,1,70,6497,""
2578,"Monster2582",1978,1,30,6498,""
2579,"Monster2583",1979,"",1,6416,""
2580,"Monster2584",1979,1,70,6419,""
2581,"Monster2585",1979,1,30,6417,""
2582,"Monster2586",1980,"",1,6413,""
2583,"Monster2587",1980,1,70,6414,""
2584,"Monster2588",1980,1,30,6415,""
2585,"Monster2589",1981,"",1,6403,""
2586,"Monster2590",1981,1,70,6404,""
2587,"Monster2591",1981,1,30,6406,""
2588,"Monster2592",1982,"",1,6422,""
2589,"Monster2593",1982,1,70,6423,""
2590,"Monster2594",1982,1,30,6425,""
2591,"Monster2595",1983,"",1,6429,""
2592,"Monster2596",1983,1,70,6430,""
2593,"Monster2597",1983,1,30,6431,""
2594,"Monster2598",1984,"",1,6432,""
2595,"Monster2599",1984,1,70,6435,""
2596,"Monster2600",1984,1,30,6433,""
2597,"Monster2601",1985,"",1,6465,""
2598,"Monster2602",1985,1,70,6466,""
2599,"Monster2603",1985,1,30,6467,""
2600,"Monster2604",1986,"",1,6468,""
2601,"Monster2605",1986,1,70,6470,""
2602,"Monster2606",1986,1,30,6471,""
2603,"Monster2607",1987,"",1,6472,""
2604,"Monster2608",1987,1,70,6473,""
2605,"Monster2609",1987,1,30,6474,""
2606,"Monster2610",1988,"",1,6481,""
2607,"Monster2611",1988,1,70,6483,""
2608,"Monster2612",1988,1,30,6484,""
2609,"Monster2613",1989,"",1,6486,""
2610,"Monster2614",1989,1,70,6487,""
2611,"Monster2615",1989,1,30,6488,""
2612,"Monster2616",1990,"",1,6493,""
2613,"Monster2617",1990,1,70,6494,""
2614,"Monster2618",1990,1,30,6495,""
2615,"Monster2619",1991,"",1,6477,""
2616,"Monster2620",1991,1,70,6478,""
2617,"Monster2621",1991,1,30,6480,""
2618,"Monster2622",1992,"",1,6565,""
2619,"Monster2623",1992,1,70,6567,""
2620,"Monster2624",1992,1,30,6568,""
2621,"Monster2625",1993,"",1,6569,""
2622,"Monster2626",1993,1,70,6571,""
2623,"Monster2627",1993,1,30,6572,""
2624,"Monster2628",1994,"",1,6573,""
2625,"Monster2629",1994,1,70,6574,""
2626,"Monster2630",1994,1,30,6575,""
2627,"Monster2631",1995,"",1,6546,""
2628,"Monster2632",1995,1,70,6547,""
2629,"Monster2633",1995,1,30,6548,""
2630,"Monster2634",1996,"",1,6549,""
2631,"Monster2635",1996,1,70,6550,""
2632,"Monster2636",1996,1,30,6551,""
2633,"Monster2637",1997,"",1,6552,""
2634,"Monster2638",1997,1,70,6553,""
2635,"Monster2639",1997,1,30,6554,""
2636,"Monster2640",1998,"",1,6555,""
2637,"Monster2641",1998,1,70,6556,""
2638,"Monster2642",1998,1,30,6557,""
2639,"Monster2643",1999,"",1,6558,""
2640,"Monster2644",1999,1,70,6559,""
2641,"Monster2645",1999,1,30,6560,""
2642,"Monster2646",2000,"",1,6561,""
2643,"Monster2647",2000,1,70,6563,""
2644,"Monster2648",2000,1,30,6564,""
2645,"Monster2649",2001,"",1,6455,""
2646,"Monster2650",2002,"",1,6408,""
2647,"Monster2651",2003,"",1,6489,""
2648,"Monster2652",2004,"",1,6463,""
2649,"Monster2653",2005,"",1,6537,""
2650,"Monster2654",2005,1,70,6538,""
2651,"Monster2655",2005,1,30,6539,""
2652,"Monster2656",2006,"",1,8438,""
2653,"Monster2657",2006,1,100,8424,""
2654,"Monster2658",2007,"",1,8430,""
2655,"Monster2659",2007,1,100,8427,""
2656,"Monster2660",2008,"",1,8433,""
2657,"Monster2661",2008,1,100,8419,""
2658,"Monster2662",2009,"",1,8471,""
2659,"Monster2663",2009,1,100,8444,""
2660,"Monster2664",2010,"",1,8474,""
2661,"Monster2665",2010,1,100,8450,""
2662,"Monster2666",2011,"",1,8478,""
2663,"Monster2667",2011,1,100,8453,""
2664,"Monster2668",2012,"",1,8505,""
2665,"Monster2669",2012,1,100,8491,""
2666,"Monster2670",2013,"",1,8508,""
2667,"Monster2671",2013,1,100,8485,""
2668,"Monster2672",2014,"",1,8513,""
2669,"Monster2673",2014,1,100,8482,""
2670,"Monster2674",2015,1,100,6580,""
2671,"Monster2675",2016,1,70,6424,""
2672,"Monster2676",2016,1,30,6426,""
2673,"Monster2677",2017,1,70,6420,""
2674,"Monster2678",2017,1,30,6418,""
2675,"Monster2679",2018,1,70,6436,""
2676,"Monster2680",2018,1,30,6434,""
2677,"Monster2681",2019,1,70,6405,""
2678,"Monster2682",2019,1,30,6407,""
2679,"Monster2683",2020,1,25,6551,""
2680,"Monster2684",2020,1,25,6581,""
