"rownum","Id","Animation","HitEffect","i32_36","i32_40","i32_44","i32_48","i32_52","bool_56","i32_57","i32_61","i32_65","bool_69","bool_70","[rid]_71","i32_87","i32_91","i32_95","i32_99","i32_103","i32_107","bool_111","bool_112","i32_113","i32_117","bool_121","i32_122","bool_126","BuffDefinition","BuffValues","i32_159","bool_163","bool_164","BuffVisual","bool_181","[i32]_182","bool_198","bool_199","GeometryChannel","bool_216","bool_217","[rid]_218","bool_234","bool_235","bool_236","bool_237","i32_238","bool_242","bool_243","i32_244","i32_248","i32_252","bool_256","ExecuteGeal","GroundEffect","MonsterVariety"
468,468,[4203],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
469,469,[4152],[],0,1,4,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"",1566,[25],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
470,470,[4217],[],0,1,3,28,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
471,471,[4213],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
472,472,[4235],[],600,2,3,85,0,1,3,2,85,1,"",[],3,0,4,0,1,0,1,"",25,7,"",50,"",1574,"[5,-10,10]",1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
473,473,[4249],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
474,474,[4258],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
475,475,[4259],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
476,476,[4260],[],0,1,2,17,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
477,477,[],[],200,3,2,18,18,1,6,2,30,"","",[],1,0,2,0,1,0,"","",0,7,"",33,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
478,478,[4281],[],0,2,3,25,0,1,6,2,100,1,"",[],3,0,2,0,1,0,"","",75,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
479,479,[4282],[],0,2,3,20,0,1,6,2,100,1,"",[],3,0,2,0,1,0,"","",160,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
480,480,[4285],[],500,2,3,55,0,1,6,2,100,1,"",[],3,0,2,0,1,0,"","",30,7,"",50,"",1582,[10],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
481,481,[4287],[],374,1,4,5,0,1,13,13,0,1,"",[],1,0,7,0,1,10,"","",0,7,"",374,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
482,482,[4293],[],0,3,3,30,15,1,6,2,100,1,"",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
483,483,[4306],[],1000,1,3,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",1000,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
484,484,[],[],0,2,2,18,0,1,6,2,100,"","",[],3,0,7,0,1,0,"","",60,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
485,485,[4216],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
486,486,[4307],[],0,1,3,35,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
487,487,[],[],0,1,2,50,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",360,7,"",0,"",1580,[40],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
488,488,[4295],[],200,2,2,17,0,1,6,2,50,1,"",[],1,0,2,0,1,0,"","",120,7,"",40,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
489,489,[4316],[],0,1,3,33,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
490,490,[],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
491,491,[4317],[],1200,1,3,23,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",1200,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
492,492,[4324],[],0,1,4,5,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
493,493,[4348],[],500,2,3,35,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",75,7,"",50,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
494,494,[4391],[],500,1,3,30,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
495,495,[4357],[],0,1,4,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
496,496,[4361],[],270,2,2,25,0,1,6,2,100,1,"",[],1,0,4,0,1,0,"","",180,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
497,497,[4362],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
498,498,[4363],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
499,499,[4292],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
500,500,"[4396,4397,4398]",[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
501,501,[4392],[],0,1,4,15,0,1,13,13,0,1,"",[],1,0,4,0,1,0,"","",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
502,502,[],[],0,3,2,30,10,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,7,1,0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
503,503,[],[],0,1,2,3,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
504,504,[4412],[],0,1,3,23,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",360,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
505,505,[4413],[],0,4,6,35,20,1,13,13,25,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
506,506,[4414],[],0,4,6,45,27,1,13,13,25,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
507,507,[4415],[],0,4,6,55,37,1,13,13,25,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
508,508,"[4425,4471]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
509,509,[],[],0,1,2,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
510,510,[],[],0,1,3,12,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
511,511,[],[],0,1,4,20,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
512,512,[],[],0,1,3,17,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
513,513,"[4472,4473]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
514,514,"[4474,4475]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
515,515,"[4476,4477]",[],430,3,4,46,14,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",43,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
516,516,[4654],[],450,3,3,28,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
517,517,[4493],[],200,3,2,55,5,1,6,2,100,1,"",[],1,0,4,0,1,0,"","",0,7,"",40,"","",[],1,1,1,"","",[50],"",1,0,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
518,518,[76],[],0,1,2,24,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
519,519,[4495],[],0,1,4,16,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,1,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
520,520,[5209],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
521,521,[4011],[],0,1,2,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
522,522,[],[],0,1,5,5,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,5,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
523,523,[4216],[],0,1,2,25,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
524,524,[4580],[],0,1,4,30,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,1,0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
525,525,[4581],[],0,1,4,6,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
526,526,[4584],[],0,1,4,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
527,532,[4593],[],0,1,4,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
528,533,[4595],[],0,1,3,15,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
529,534,[4598],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
530,535,[],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
531,536,[4497],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
532,537,[],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
533,538,[],[],0,3,3,4,35,1,6,2,100,"","",[],1,0,2,0,1,0,"","",0,2,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
534,539,[4652],[],0,2,3,18,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,2,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
535,540,[4654],[],450,3,3,28,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,3,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
536,541,[4648],[],200,3,3,25,5,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",40,"","",[],1,1,1,"","",[50],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
537,542,[4654],[],450,3,3,28,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
538,543,[4662],[],0,2,3,27,0,1,6,2,100,1,"",[],1,0,2,0,1,0,1,"",70,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
539,544,[4661],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
540,545,[],[],0,1,4,8,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
541,546,[4738],[],0,1,4,14,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
542,547,[4669],[],0,3,3,69,5,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
543,548,[4672],[],0,2,3,30,0,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",90,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
544,549,[4670],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
545,550,[4671],[],300,3,3,55,16,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",60,"","",[],1,1,1,"","",[150],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
546,551,[4652],[],0,2,3,18,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,6,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
547,552,[4658],[],0,1,4,18,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
548,553,[],[],0,1,4,9,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
549,554,[4679],[],0,1,3,23,0,1,13,13,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
550,555,[4680],[],0,1,3,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
551,556,[4688],[],100,2,3,20,0,1,6,2,100,1,"",[],1,0,2,0,1,0,1,"",270,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
552,557,[],[],0,3,2,20,8,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
553,558,[4788],[],0,1,3,13,0,1,13,13,0,1,"",[],3,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
554,559,[4702],[],0,1,3,18,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
555,560,[4703],[],200,3,3,46,12,1,3,2,0,1,1,[],3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
556,561,[4704],[],200,3,3,46,12,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
557,562,[4705],[],0,2,3,28,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",150,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
558,563,[4706],[],0,1,4,25,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
559,564,[4668],[],0,1,4,7,0,1,13,13,0,1,"",[],1,0,7,0,2,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
560,565,[4729],[],130,2,3,15,0,1,3,2,0,1,"",[],1,0,4,-10,1,0,"","",190,7,"",33,"","",[],3,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
561,566,[],[],0,1,2,10,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
562,567,[],[],0,3,2,0,3,1,4,2,0,1,"",[],1,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
563,568,[4689],[],0,3,3,35,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
564,569,[4691],[],0,2,3,37,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",120,2,"",0,"","",[],1,1,1,"","",[],"",1,8,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
565,570,[],[],320,2,3,30,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",270,7,"",80,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
566,571,[4723],[],0,2,3,46,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",50,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
567,572,[],[],0,1,3,17,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
568,573,[4724],[],450,3,3,41,8,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[80],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
569,574,[4897],[],0,1,2,15,0,1,13,13,0,"","",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
570,575,[4739],[],0,1,2,14,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
571,576,[4838],[],0,3,3,32,5,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[50],"",1,9,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
572,577,[4686],[],300,3,3,37,17,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,10,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
573,578,[4703],[],200,3,3,46,12,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[130],"",1,11,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
574,579,[4705],[],0,2,3,28,0,1,6,2,100,1,"",[],3,0,4,0,1,0,1,"",150,7,"",0,"","",[],1,1,1,"","",[],"",1,12,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
575,580,[4684],[],300,3,3,37,17,1,6,2,100,1,"",[],1,0,4,0,1,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,13,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
576,581,[4766],[],0,1,3,15,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
577,582,[4767],[],0,1,3,40,0,1,13,13,0,1,"",[],1,0,7,0,1,0,1,"",80,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
578,583,[4762],[],0,1,3,10,0,1,13,13,0,1,"",[],1,0,2,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
579,584,[4682],[],0,1,3,27,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
580,585,[4681],[],0,1,3,22,0,1,13,13,0,1,"",[],1,0,7,0,2,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
581,586,[4870],[],300,3,3,50,20,1,6,2,100,1,"",[],1,0,4,0,2,0,1,"",0,7,"",50,"","",[],1,1,1,"","",[190],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
582,587,[],[],0,3,2,120,4,1,6,2,100,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,14,"","",[],"","","","",0,"","",0,0,0,1,"","",[]
583,588,[],[],0,3,2,32,10,1,3,2,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
584,589,[],[],0,3,2,0,6,1,4,2,0,1,"",[],1,0,7,0,1,0,"","",0,7,1,0,"","",[],1,1,1,"","",[],"","","","","",[],"","","","",0,"","",0,0,0,1,"","",[]
585,590,[],[],0,1,2,14,0,1,13,13,0,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
586,591,[],[],0,3,2,22,55,1,6,2,100,"","",[],1,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
587,592,[476],[],0,1,4,20,0,1,13,13,0,1,"",[],1,0,7,0,1,0,"","",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
588,593,[4780],[],500,1,4,24,0,1,13,13,0,1,"",[],4,5,7,0,1,0,1,"",0,7,"",100,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
589,594,[4778],[],0,2,2,40,0,1,3,2,0,1,"",[],1,0,4,0,1,0,1,"",80,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
590,595,[4833],[],0,1,2,28,0,1,13,13,0,1,"",[],3,0,7,0,1,0,1,"",0,7,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
591,596,[4827],[],0,3,3,230,11,1,3,2,0,"","",[],3,0,4,0,1,0,"","",0,7,"",0,"","",[],1,"","","","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
592,597,[4824],[],100,2,3,21,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
593,598,[4828],[],100,2,3,19,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",240,7,"",40,"","",[],4,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
594,599,[4862],[],0,2,3,37,0,1,3,2,0,1,"",[],3,0,4,0,1,0,1,"",150,2,"",0,"","",[],1,1,1,"","",[],"",1,"","","",[],"","","","",0,"","",0,0,0,1,"","",[]
