"rownum","Id","Tier","Mod","NodeSpawnLocation","Tags","Icon","Type","Achievements"
738,"MinionAddedLightningHighDamageTaken",5,34122,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
739,"MinionAddedLightning2hHighDamageTaken",1,34123,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
740,"MinionAddedLightning2hHighDamageTaken",2,34124,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
741,"MinionAddedLightning2hHighDamageTaken",3,34125,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
742,"MinionAddedLightning2hHighDamageTaken",4,34126,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
743,"MinionAddedLightning2hHighDamageTaken",5,34127,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
744,"MinionAddedLightning",1,34128,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
745,"MinionAddedLightning",2,34129,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
746,"MinionAddedLightning",3,34130,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
747,"MinionAddedLightning",4,34131,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
748,"MinionAddedLightning",5,34132,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
749,"MinionAddedLightning2h",1,34133,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
750,"MinionAddedLightning2h",2,34134,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
751,"MinionAddedLightning2h",3,34135,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
752,"MinionAddedLightning2h",4,34136,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
753,"MinionAddedLightning2h",5,34137,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
754,"MinionAddedLightningLowMinionShockChance",1,34138,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
755,"MinionAddedLightningLowMinionShockChance",2,34139,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
756,"MinionAddedLightningLowMinionShockChance",3,34140,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
757,"MinionAddedLightningLowMinionShockChance",4,34141,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
758,"MinionAddedLightningLowMinionShockChance",5,34142,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
759,"MinionAddedLightning2hLowMinionShockChance",1,34143,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
760,"MinionAddedLightning2hLowMinionShockChance",2,34144,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
761,"MinionAddedLightning2hLowMinionShockChance",3,34145,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
762,"MinionAddedLightning2hLowMinionShockChance",4,34146,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
763,"MinionAddedLightning2hLowMinionShockChance",5,34147,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
764,"MinionAddedLightningLowMinionCriticalStrikeChance",1,34148,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
765,"MinionAddedLightningLowMinionCriticalStrikeChance",2,34149,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
766,"MinionAddedLightningLowMinionCriticalStrikeChance",3,34150,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
767,"MinionAddedLightningLowMinionCriticalStrikeChance",4,34151,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
768,"MinionAddedLightningLowMinionCriticalStrikeChance",5,34152,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
769,"MinionAddedLightning2hLowMinionCriticalStrikeChance",1,34153,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
770,"MinionAddedLightning2hLowMinionCriticalStrikeChance",2,34154,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
771,"MinionAddedLightning2hLowMinionCriticalStrikeChance",3,34155,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
772,"MinionAddedLightning2hLowMinionCriticalStrikeChance",4,34156,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
773,"MinionAddedLightning2hLowMinionCriticalStrikeChance",5,34157,[1],[3],"Art/2DArt/SkillIcons/passives/BreathofLightening2.dds",0,[]
774,"MinionAddedChaosHighReducedLife",1,34158,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
775,"MinionAddedChaosHighReducedLife",2,34159,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
776,"MinionAddedChaosHighReducedLife",3,34160,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
777,"MinionAddedChaosHighReducedLife",4,34161,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
778,"MinionAddedChaosHighReducedLife",5,34162,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
779,"MinionAddedChaos2hHighReducedLife",1,34163,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
780,"MinionAddedChaos2hHighReducedLife",2,34164,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
781,"MinionAddedChaos2hHighReducedLife",3,34165,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
782,"MinionAddedChaos2hHighReducedLife",4,34166,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
783,"MinionAddedChaos2hHighReducedLife",5,34167,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
784,"MinionAddedChaos",1,34168,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
785,"MinionAddedChaos",2,34169,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
786,"MinionAddedChaos",3,34170,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
787,"MinionAddedChaos",4,34171,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
788,"MinionAddedChaos",5,34172,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
789,"MinionAddedChaos2h",1,34173,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
790,"MinionAddedChaos2h",2,34174,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
791,"MinionAddedChaos2h",3,34175,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
792,"MinionAddedChaos2h",4,34176,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
793,"MinionAddedChaos2h",5,34177,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
794,"MinionAddedChaosLowMinionPoisonChance",1,34178,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
795,"MinionAddedChaosLowMinionPoisonChance",2,34179,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
796,"MinionAddedChaosLowMinionPoisonChance",3,34180,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
797,"MinionAddedChaosLowMinionPoisonChance",4,34181,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
798,"MinionAddedChaosLowMinionPoisonChance",5,34182,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
799,"MinionAddedChaos2hLowMinionPoisonChance",1,34183,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
800,"MinionAddedChaos2hLowMinionPoisonChance",2,34184,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
801,"MinionAddedChaos2hLowMinionPoisonChance",3,34185,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
802,"MinionAddedChaos2hLowMinionPoisonChance",4,34186,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
803,"MinionAddedChaos2hLowMinionPoisonChance",5,34187,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
804,"MinionAddedChaosLowChaosResistance",1,34188,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
805,"MinionAddedChaosLowChaosResistance",2,34189,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
806,"MinionAddedChaosLowChaosResistance",3,34190,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
807,"MinionAddedChaosLowChaosResistance",4,34191,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
808,"MinionAddedChaosLowChaosResistance",5,34192,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
809,"MinionAddedChaos2hLowChaosResistance",1,34193,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
810,"MinionAddedChaos2hLowChaosResistance",2,34194,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
811,"MinionAddedChaos2hLowChaosResistance",3,34195,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
812,"MinionAddedChaos2hLowChaosResistance",4,34196,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
813,"MinionAddedChaos2hLowChaosResistance",5,34197,[1],[4],"Art/2DArt/SkillIcons/passives/graveintentions.dds",0,[]
814,"MinionDamageHighReducedMinionCriticalStrikeChance",1,34198,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
815,"MinionDamageHighReducedMinionCriticalStrikeChance",2,34199,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
816,"MinionDamageHighReducedMinionCriticalStrikeChance",3,34200,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
817,"MinionDamageHighReducedMinionCriticalStrikeChance",4,34201,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
818,"MinionDamageHighReducedMinionCriticalStrikeChance",5,34202,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
819,"MinionDamage2hHighReducedMinionCriticalStrikeChance",1,34203,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
820,"MinionDamage2hHighReducedMinionCriticalStrikeChance",2,34204,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
821,"MinionDamage2hHighReducedMinionCriticalStrikeChance",3,34205,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
822,"MinionDamage2hHighReducedMinionCriticalStrikeChance",4,34206,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
823,"MinionDamage2hHighReducedMinionCriticalStrikeChance",5,34207,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
824,"MinionDamage",1,34208,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
825,"MinionDamage",2,34209,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
826,"MinionDamage",3,34210,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
827,"MinionDamage",4,34211,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
828,"MinionDamage",5,34212,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
829,"MinionDamage2h",1,34213,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
830,"MinionDamage2h",2,34214,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
831,"MinionDamage2h",3,34215,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
832,"MinionDamage2h",4,34216,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
833,"MinionDamage2h",5,34217,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
834,"MinionDamageLowMana",1,34218,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
835,"MinionDamageLowMana",2,34219,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
836,"MinionDamageLowMana",3,34220,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
837,"MinionDamageLowMana",4,34221,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
838,"MinionDamageLowMana",5,34222,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
839,"MinionDamage2hLowMana",1,34223,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
840,"MinionDamage2hLowMana",2,34224,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
841,"MinionDamage2hLowMana",3,34225,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
842,"MinionDamage2hLowMana",4,34226,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
843,"MinionDamage2hLowMana",5,34227,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
844,"MinionDamageLowEnergyShield",1,34228,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
845,"MinionDamageLowEnergyShield",2,34229,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
846,"MinionDamageLowEnergyShield",3,34230,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
847,"MinionDamageLowEnergyShield",4,34231,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
848,"MinionDamageLowEnergyShield",5,34232,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
849,"MinionDamage2hLowEnergyShield",1,34233,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
850,"MinionDamage2hLowEnergyShield",2,34234,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
851,"MinionDamage2hLowEnergyShield",3,34235,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
852,"MinionDamage2hLowEnergyShield",4,34236,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
853,"MinionDamage2hLowEnergyShield",5,34237,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[]
854,"BowGemLevel",1,34238,[1],[1],"Art/2DArt/SkillIcons/passives/BowDamage.dds",0,[9489]
855,"MeleeGemLevel",1,34239,[1],[2],"Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",0,[9489]
856,"MeleeGemLevel2h",1,34240,[1],[2],"Art/2DArt/SkillIcons/passives/MeleeAoENode.dds",0,[9489]
857,"SpellGemLevel",1,34241,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[9489]
858,"SpellGemLevel2h",1,34242,[1],[3],"Art/2DArt/SkillIcons/passives/SavantPath.dds",0,[9489]
859,"MinionGemLevel",1,34243,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[9489]
860,"MinionGemLevel2h",1,34244,[1],[0],"Art/2DArt/SkillIcons/passives/lordofthedead.dds",0,[9489]
861,"DexterityGemLevel",1,34245,[1],[1],"Art/2DArt/SkillIcons/passives/EyesOfTheDeadly.dds",0,"[9489,9491]"
862,"StrengthGemLevel",1,34246,[1],[0],"Art/2DArt/SkillIcons/passives/EyesOfThePowerful.dds",0,"[9489,9491]"
863,"IntelliegenceGemLevel",1,34247,[1],[3],"Art/2DArt/SkillIcons/passives/EyesOfTheSavant.dds",0,"[9489,9491]"
864,"AddedColdPerDex",1,34248,[1],[1],"Art/2DArt/SkillIcons/passives/ColdWeaponDmg.dds",0,[9491]
865,"AddedColdPerDex2h",1,34249,[1],[1],"Art/2DArt/SkillIcons/passives/ColdWeaponDmg.dds",0,[9491]
866,"AddedFirePerStr",1,34250,[1],[0],"Art/2DArt/SkillIcons/passives/lavalash.dds",0,[9491]
867,"AddedFirePerStr2h",1,34251,[1],[0],"Art/2DArt/SkillIcons/passives/lavalash.dds",0,[9491]
868,"AddedLightningPerInt",1,34252,[1],[3],"Art/2DArt/SkillIcons/passives/sparkingattacks.dds",0,[9491]
869,"AddedLightningPerInt2h",1,34253,[1],[3],"Art/2DArt/SkillIcons/passives/sparkingattacks.dds",0,[9491]
870,"AddedChaosPerLowestAttribute",1,34254,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[9491]
871,"AddedChaosPerLowestAttribute2h",1,34255,[1],[4],"Art/2DArt/SkillIcons/passives/AttackPoisonNotable.dds",0,[9491]
872,"GlobalDamageHighIncreasedSkillCost",1,34256,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
873,"GlobalDamageHighIncreasedSkillCost",2,34257,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
874,"GlobalDamageHighIncreasedSkillCost",3,34258,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
875,"GlobalDamage2hHighIncreasedSkillCost",1,34259,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
876,"GlobalDamage2hHighIncreasedSkillCost",2,34260,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
877,"GlobalDamage2hHighIncreasedSkillCost",3,34261,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
878,"GlobalDamage",1,34262,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
879,"GlobalDamage",2,34263,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
880,"GlobalDamage",3,34264,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
881,"GlobalDamage2h",1,34265,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
882,"GlobalDamage2h",2,34266,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
883,"GlobalDamage2h",3,34267,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[]
884,"GlobalDamageLowIncreasedAttributes",1,34268,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
885,"GlobalDamageLowIncreasedAttributes",2,34269,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
886,"GlobalDamageLowIncreasedAttributes",3,34270,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
887,"GlobalDamage2hLowIncreasedAttributes",1,34271,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
888,"GlobalDamage2hLowIncreasedAttributes",2,34272,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
889,"GlobalDamage2hLowIncreasedAttributes",3,34273,[1],[2],"Art/2DArt/SkillIcons/passives/PhysicalDamageOverTimenotable1.dds",0,[9491]
890,"IncreasedLife",1,34274,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
891,"IncreasedLife",2,34275,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
892,"IncreasedLife",3,34276,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
893,"IncreasedLife",4,34277,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
894,"IncreasedLife",5,34278,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
895,"IncreasedLifeReducedDamage",1,34279,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
896,"IncreasedLifeReducedDamage",2,34280,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
897,"IncreasedLifeReducedDamage",3,34281,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
898,"IncreasedLifeReducedAllResistance",1,34282,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
899,"IncreasedLifeReducedAllResistance",2,34283,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
900,"IncreasedLifeReducedAllResistance",3,34284,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
901,"IncreasedLifeReducedLocalDefences",1,34285,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
902,"IncreasedLifeReducedLocalDefences",2,34286,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
903,"IncreasedLifeReducedLocalDefences",3,34287,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
904,"IncreasedLifeAndLifeRegen",1,34288,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
905,"IncreasedLifeAndLifeRegen",2,34289,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
906,"IncreasedLifeAndLifeRegen",3,34290,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
907,"IncreasedLifeAndStunThreshold",1,34291,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
908,"IncreasedLifeAndStunThreshold",2,34292,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
909,"IncreasedLifeAndStunThreshold",3,34293,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
910,"IncreasedLifeAndLifeOnKill",1,34294,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
911,"IncreasedLifeAndLifeOnKill",2,34295,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
912,"IncreasedLifeAndLifeOnKill",3,34296,[1],[0],"Art/2DArt/SkillIcons/passives/golemsblood.dds",0,[]
913,"LocalArmour",1,34297,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
914,"LocalArmour",2,34298,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
915,"LocalArmour",3,34299,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
916,"LocalArmour",4,34300,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
917,"LocalArmour",5,34301,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
918,"LocalArmourIncreasedDamageOverTimeTaken",1,34302,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
919,"LocalArmourIncreasedDamageOverTimeTaken",2,34303,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
920,"LocalArmourIncreasedDamageOverTimeTaken",3,34304,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
921,"LocalArmourIncreasedDamageFromCriticalStrikes",1,34305,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
922,"LocalArmourIncreasedDamageFromCriticalStrikes",2,34306,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
923,"LocalArmourIncreasedDamageFromCriticalStrikes",3,34307,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
924,"LocalArmourIncreasedStrength",1,34308,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
925,"LocalArmourIncreasedStrength",2,34309,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
926,"LocalArmourIncreasedStrength",3,34310,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[9491]
927,"LocalArmourImplicitEffect",1,34311,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
928,"LocalArmourImplicitEffect",2,34312,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
929,"LocalArmourImplicitEffect",3,34313,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
930,"LocalArmourLocalBlock",1,34314,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
931,"LocalArmourLocalBlock",2,34315,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
932,"LocalArmourLocalBlock",3,34316,[1],[2],"Art/2DArt/SkillIcons/passives/increased armor.dds",0,[]
933,"LocalEvasion",1,34317,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
934,"LocalEvasion",2,34318,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
935,"LocalEvasion",3,34319,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
936,"LocalEvasion",4,34320,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
937,"LocalEvasion",5,34321,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
938,"LocalEvasionRatingIncreasedAilmentDurationOnSelf",1,34322,[1],[1],"Art/2DArt/SkillIcons/passives/evasion.dds",0,[]
