"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","f32_60","IncrementalEffectiveness"
2383,"StrMissionMonsterFlameRed","[501,1816,2521,4624]","[1217,2166,2167,2168,2748]","[-20,36,1500,360,-25]",0.5833,0,0.042
2384,"FireElementalFlameRedSummoned","[501,4624]","[1217,662,2748]","[-89,-77,-25]",1.2547,0,0.0446
2385,"FireElementalFlameRed","[501,4624]","[1217,662,2748]","[-89,-77,-25]",0.5833,0,0.042
2386,"FireElementalFlameRedMaps","[501,4624]","[1217,662,2748]","[-89,-77,-25]",0.5833,0,0.042
2387,"FireElementalFlameRedIzaro","[501,4624]","[1217,662,2748]","[-89,-77,-25]",0.7,0,0.042
2388,"TempestFireElementalFlameRed","[501,4624]","[1217,662,2748]","[-89,-77,-25]",0.5833,0,0.042
2389,"MonsterFlameRedBreachHellion","[501,4624]","[662,2748,177,174,216]","[-80,-25,-30,2,5]",0.5833,0,0.042
2390,"ExileWitchFlameTotem","[857,1824,501,4624]","[863,865,2728,1227]","[8000,100,2,-1]",0.3383,0,0.039
2391,"VaalSideAreaBossFlameTotem","[857,1824,501,4624]","[863,865,1227]","[8000,100,9]",0.3383,0,0.039
2392,"ExileTemplarFlameTotem","[857,1824,501,4624]","[863,865,175,1227]","[8000,100,3,-2]",0.3383,0,0.041
2393,"BestiaryFireSpray","[4624,501,6973,4655]","[2748,175,177]","[-25,1,33]",0.4444,0,0.04
2394,"SupportReducedReservationUniquePrismGuardian",[],[14924],[30],1,0,0
2395,"SupportReducedReservationUniqueVictariosInfluence",[],[14924],[45],1,0,0
2396,"SupportReducedReservationUniqueFeast",[],[14924],[25],1,0,0
2397,"SupportIncreasedReservationUniqueExperimentation",[],[14924],[-20],1,0,0
2398,"SupportChanceToFleeUniqueAlDhih",[],[682],[10],1,0,0
2399,"SupportBallistaTotem","[1824,1205,10691,857]","[863,865,2121,10692,10885]","[8000,60,-50,2,200]",1,0,0
2400,"SupportBallistaTotemRoyale","[1824,1205,10691,857]","[863,865,2121,10692,10885]","[8000,50,-50,1,200]",1,0,0
2401,"BrutusHook",[2412],"[70,636,6430,5452,6155]","[-15,-35,20,-90,150]",0.85,0,0
2402,"SupportFirePenetration",[],[],[],1,0,0
2403,"SupportColdPenetration",[],[],[],1,0,0
2404,"SupportLightningPenetration",[],[],[],1,0,0
2405,"SupportElementalPenetration",[],[],[],1,0,0
2406,"SupportChain",[],"[174,10885]","[2,100]",1,0,0
2407,"UniqueSupportChain",[],[174],[1],1,0,0
2408,"SupportSplitProjectiles",[],"[1133,1137]","[4,-60]",1,0,0
2409,"SupportFork",[1119],[10885],[100],1,0,0
2410,"SupportReturningProjectiles","[1132,10482]",[],[],1,0,0
2411,"FlammabilityMercenary",[3026],[538],[25],1,0,0
2412,"FlammabilityBlasphemyMercenary","[3026,2729]","[538,17530]","[25,-25]",1,0,0
2413,"Flammability",[3026],[538],[25],1,0,0
2414,"MonsterFlammability",[],"[358,538,5869]","[6000,25,9]",0.85,0,0
2415,"AxisFlammability",[],"[358,538,5869]","[6000,25,9]",0.85,0,0
2416,"NecromancerFlammability",[],"[358,538,5869]","[6000,25,9]",0.85,0,0
2417,"WbFlammability",[],"[358,538,5869]","[5000,25,9]",0.85,0,0
2418,"TempestFlammability",[],"[358,538]","[12000,25]",0.85,0,0
2419,"PerandusFlammabilityAura",[2729],"[358,538]","[12000,25]",0.85,0,0
2420,"PerandusFlammability",[],"[358,538]","[5000,25]",0.85,0,0
2421,"GladiatorBossFlammability",[],"[358,538,5869]","[6000,25,9]",0.85,0,0
2422,"ExileFlammability",[],"[358,146,538,5869]","[7000,-30,25,9]",0.85,0,0
2423,"DarkExileFlammability",[],"[358,146,538,5869]","[5000,-40,25,9]",0.85,0,0
2424,"MonsterFlammabilityInvasion",[],"[358,146,538,5869]","[5000,-40,25,9]",0.85,0,0
2425,"FlammabilityInvasionGuardian",[],"[358,146,538,5869]","[5000,-40,25,9]",0.85,0,0
2426,"FrostbiteMercenary",[3026],[537],[25],1,0,0
2427,"Frostbite",[3026],[537],[25],1,0,0
2428,"MonsterFrostbite",[],"[358,537,5869]","[6000,25,9]",0.85,0,0
2429,"NecromancerFrostbite",[],"[358,537,5869]","[6000,25,9]",0.85,0,0
2430,"WaterElementalFrostbite",[],"[358,537,5869]","[6000,25,9]",0.85,0,0
2431,"WbFrostbite",[],"[537,5869]","[25,9]",0.85,0,0
2432,"TempestFrostbite",[],"[358,537]","[12000,25]",0.85,0,0
2433,"ExileFrostbite",[],"[358,537,5869]","[7000,25,9]",0.85,0,0
2434,"MonsterFrostbiteTrapSideAreaBoss","[1822,331,8075,5968,2608]","[358,148,537,870,1185,5869]","[11000,-20,25,20000,9,9]",0.85,0,0
2435,"ConductivityMercenary",[3026],[535],[25],1,0,0
2436,"Conductivity",[3026],[535],[25],1,0,0
2437,"MonsterConductivity",[],"[358,535,5869]","[6000,25,9]",0.85,0,0
2438,"InvisibleConductivityZone",[2729],"[358,150,535]","[6000,-40,25]",0.85,0,0
2439,"InvisibleFrostbiteZone",[2729],"[358,148,537]","[6000,-40,25]",0.85,0,0
2440,"NecromancerConductivity",[],"[358,535,5869]","[6000,25,9]",0.85,0,0
2441,"WbConductivity",[],"[358,535,5869]","[6000,25,9]",0.85,0,0
2442,"ProphecyTotemBossConductivity",[],"[358,535,5869]","[6000,25,9]",0.85,0,0
2443,"TempestConductivity",[],"[358,535]","[12000,25]",0.85,0,0
2444,"ExileConductivity",[],"[358,150,535,5869]","[7000,-30,25,9]",0.85,0,0
2445,"DarkExileConductivity",[],"[358,150,535,5869]","[5000,-40,25,9]",0.85,0,0
2446,"MonsterConductivityInvasion",[],"[358,150,535,5869]","[5000,-40,25,9]",0.85,0,0
2447,"MonsterConductivityOnDeath",[],"[358,150,535,1820,5869]","[6000,-30,25,75,9]",0.85,0,0
2448,"MonsterLightningThorns",[],[358],[3500],1.8,0,0.034
2449,"MonsterColdThorns",[],[358],[3500],1.0091,0,0.034
2450,"MapBossLightningThorns",[],"[358,885]","[5000,1]",3.1,0,0.0375
2451,"DemonFemaleRangedProjectile",[501],"[662,636,1828]","[-60,-60,30]",0.85,0,0
2452,"DemonFemaleRangedProjectile2","[501,1645]","[662,636,1828,785]","[-60,-60,30,1]",0.85,0,0
2453,"DemonFemaleRangedProjectileInvasion",[501],"[662,636,1828]","[-60,-60,30]",0.85,0,0
2454,"StatueSpearThrow",[501],[],[],0.85,0,0
2455,"StatueSpearThrowGold",[501],[],[],0.85,0,0
2456,"StatueSummonWaterElementals",[],"[1186,1187]","[2,4]",0.85,0,0
2457,"MonsterSummonWaterElementals",[],"[1186,1187,885]","[2,4,1]",0.85,0,0
2458,"SummonWaterElementalsSideAreaBoss",[],"[1186,1187]","[6,10]",0.85,0,0
2459,"SeaWitchSummonSeaWitch",[],[885],[2],0.85,0,0
2460,"SeaWitchSummonSeaWitchInvasion",[],[885],[2],0.85,0,0
2461,"SeaWitchSummonSpawnTiny",[],[885],[3],0.85,0,0
2462,"BallLightningAltMercenary",[],"[18548,6275,8051]","[18,1,33]",0.97,0,0.0443
2463,"BallLightningAltMercenaryEncounter",[1975],"[18548,6275,8051]","[0,1,0]",0.4,0,0.0443
2464,"BallLightningAltTrapMercenary","[501,18136,331,1822,8075]","[18548,19524,7218,8051,870]","[20,100,30,33,4000]",0.47,0,0.0443
2465,"BallLightning",[501],"[8051,18548]","[33,20]",0.568,0,0.0443
2466,"BallLightningAltX","[501,18136]","[8051,18548,19524,7218]","[33,20,100,30]",0.47,0,0.0443
2467,"BallLightningAltXAtlasUber","[501,18136]","[8051,18548,19524,7218,218]","[33,22,20,30,-50]",0.47,0,0.0443
2468,"BallLightningAltY",[],"[8051,18548,6275]","[33,28,1]",0.87,0,0.0443
2469,"BallLightningRoyale",[501],"[8051,18548]","[33,18]",0.4476,0,0.0349
2470,"ExileBallLightning",[501],"[175,5869,18548]","[2,-33,18]",0.378,0,0.034
2471,"VaalMechanicalTotemBallLightning",[501],"[5869,18548]","[-33,18]",0.7,0,0.05
2472,"TalismanBallLightning",[501],"[5869,18548]","[-33,18]",0.378,0,0.034
2473,"IzaroDaemonBallLightning",[501],"[5869,18548]","[-33,18]",0.378,0,0.034
2474,"IzaroChronosStatueBallLightning","[501,1816,4168,4169]","[175,177,5869,18548]","[14,-20,-33,18]",0.378,0,0.034
2475,"WbBallLightning",[501],"[175,5869,18548]","[2,-33,18]",0.378,0,0.034
2476,"ProphecyBallLightning",[501],"[5869,18548]","[-33,18]",0.4125,0,0.045
2477,"TemplarJudgeBallLightning",[501],"[177,5869,18548]","[-25,-11,18]",0.33,0,0.045
2478,"AtlasCrusaderJudgeBallLightning",[501],"[177,5869,18548]","[-25,-11,18]",0.4125,0,0.045
2479,"LegionTemplarJudgeBallLightning","[501,9226]","[177,1107,5869,18548]","[-25,80,-11,18]",0.206,0,0.045
2480,"ClockworkGolemBallLightning",[501],"[177,5869,18548]","[-25,-11,18]",0.4125,0,0.045
2481,"MaelstromCellBossBallLightning",[501],"[177,175,5869,18548]","[25,2,-11,18]",0.5375,0,0.045
2482,"CelestialBallLightningShaperInfluence",[501],"[177,5869,18548]","[-25,-11,18]",0.4125,0,0.045
2483,"CelestialBallLightningShaperInfluenceDaemon",[501],"[177,2166,2167,2168,5869,18548]","[-25,5,1500,90,-11,18]",0.5375,0,0.045
2484,"StrMissionTotemBallLighning","[501,1816,2502,1975]","[216,177,2748,5869,18548]","[1,-50,-25,-33,18]",0.775,0,0.045
2485,"ExileMarauderTotemBallLighning","[501,1816,2502,1975,857,1824]","[863,177,2748,865,5869,18548]","[20000,-50,-25,70,-11,18]",0.775,0,0.04
2486,"BloodlinesGhostTotemBallLightning","[501,1816,2502,1975]","[216,177,2748,5869,18548]","[1,-50,-25,-33,18]",0.775,0,0.045
2487,"StrMissionBallLightning","[501,857]","[218,863,865,2748,5869,18548]","[50,8000,80,-25,-33,18]",0.35,0,0.038
2488,"BeyondDemonBallLightning1","[501,1816]","[5869,18548]","[-33,18]",0.4125,0,0.0485
2489,"BeyondDemonBallLightning2","[501,1816]","[5869,18548]","[-33,18]",0.4125,0,0.0485
2490,"BeyondDemonBallLightning3","[501,1816]","[5869,18548]","[-33,18]",0.4125,0,0.0485
2491,"BeyondDemonBallLightning4","[501,1816]","[175,5869,18548]","[8,-33,18]",0.4125,0,0.0485
2492,"PietyBallLightning",[501],"[2748,5869,18548]","[-25,-33,18]",0.8034,0,0.048
2493,"RootSpiderBallLightning",[501],"[1828,177,218,5869,18548]","[50,40,33,-33,18]",0.4005,0,0.05
2494,"DarkExileBallLightning",[501],"[1828,177,218,175,5869,18548]","[50,40,33,2,-47,18]",0.45,0,0.05
2495,"IncaBossBallLightning",[501],"[358,5869]","[8000,22]",0.3125,0,0.058
2496,"WestBallLightning","[501,110,4655,7213,5943]","[177,5869,319,2166,2167,2168,18548]","[-40,-3,40,9,300,1000,18]",0.45,0,0.048
2497,"BallLightningSeawitchBoss",[501],"[5869,18548]","[-33,18]",0.5,0,0.04
2498,"StrDexMissionBallLightningTrap","[501,331,1822,8075]","[177,870,1185,5869,18548]","[-200,6000,12,-33,18]",0.3125,0,0.049
2499,"ExileBallLightningTrap","[501,331,1822,8075]","[177,870,2335,3803,5869,18548]","[-200,6000,40,50,-47,18]",0.3125,0,0.04
2500,"DexMissionBallLightningOnDeath","[501,1872]","[177,1820,5869,18548]","[-200,100,-33,18]",0.3125,0,0.049
2501,"WbBallLightningOnDeath","[501,1872]","[177,1820,5869,18548]","[-200,100,-47,18]",0.375,0,0.049
2502,"ProphecyTotemBossBallLightningOnDeath","[501,1872,1993]","[177,5869,18548]","[-200,-33,18]",0.375,0,0.049
2503,"AutonomousBallLightningTrap",[501],"[177,175,5869,18548]","[-40,1,-33,18]",0.3125,0,0.049
2504,"ProphecyBossBallLightning",[501],"[177,5869,18548]","[-60,60,18]",0.75,0,0.049
2505,"ProphecyBossBallLightningOnceDaemon",[501],"[177,5869,18548]","[-60,-55,18]",0.75,0,0.049
2506,"EssenceDaemonBallLightning",[501],"[177,5869,18548]","[-80,-43,18]",0.6625,0,0.049
2507,"SynthesisGuardianBallLightning","[501,4655,7213]","[6275,5869,18548]","[1,-3,18]",1,0,0.049
2508,"AfflictionMinionBallLightning","[501,4655,7213]","[662,5869,18548]","[-40,-3,18]",1,0,0.049
2509,"HarvestSquidBallLightning",[501],"[177,5869,18548]","[-50,22,18]",0.5,0,0.05
2510,"HeistTemplarCasterBallLightning",[501],"[177,5869,18548]","[-50,22,18]",0.5,0,0.05
2511,"PietyFireForm",[],"[179,719,70,1105,358]","[300,70,75,50,6000]",0.833,0,0.053
2512,"PietyIceForm",[],"[179,719,70,358]","[-300,60,25,6000]",1.0909,0,0.053
2513,"PietySummonBloodElementals",[],[],[],0.85,0,0
2514,"AxisClaimSoldierMinions",[],[],[],0.85,0,0
2515,"IncinerateOld","[501,4624,1754]",[1222],[50],0.6747,0,0.032
2516,"IncinerateBlackguardCleric","[501,4624,1754]",[1222],[50],0.6747,0,0.032
2517,"IncinerateBlackguardClericBoss","[501,4624,1754]","[1222,177]","[50,50]",0.6747,0,0.032
2518,"BlightTowerIncinerate","[501,4624,1754]","[1222,177]","[50,50]",0.8,0,0.04
2519,"IncinerateCannibalMale","[501,4624]","[1222,175,2320,218]","[50,3,8,35]",0.2222,0,0.0325
2520,"IncinerateSpiralDexMissionBoss","[501,1975,4624]","[177,2166,2167,2168,1828]","[100,127,5800,360,40]",0.6444,0,0.048
2521,"IncinerateSpiralStrMissionTotem","[501,1975,4624]","[177,2166,2167,2168,1828]","[100,120,3500,630,40]",0.5889,0,0.0475
2522,"IncinerateSpiralBloodlinesGhostTotemLightning","[501,1975,4624]","[177,2166,2167,2168]","[50,120,3500,630]",0.6625,0,0.0475
2523,"IncinerateNovaInvasion","[501,1816,4624]",[175],[30],0.0722,0,0.033
2524,"ExileIncinerate","[501,4624]","[1222,216,177]","[100,5,40]",0.2222,0,0.0325
2525,"ExileIncinerateTotem","[501,857,1824,4624]","[1222,863,865,175]","[50,10000,80,2]",0.2,0,0.031
2526,"WbIncinerate","[501,4624]","[1222,177,175,216]","[25,40,3,3]",0.3889,0,0.0425
2527,"AxisClericIncinerate","[501,4624]","[1222,177,2320]","[100,40,2]",0.3889,0,0.0425
2528,"AxisClericBossIncinerate","[501,4624]","[1222,177,175]","[100,90,10]",0.3889,0,0.0425
2529,"AxisClericBossIncinerateKitava","[501,4624,1975]","[1222,177,175,638,177]","[25,90,4,-50,-20]",0.3889,0,0.0425
2530,"IzaroDaemonIncinerate","[501,4624]","[1222,177,175,216]","[100,40,3,3]",0.4444,0,0.04
2531,"TalismanT2IncinerateBlue","[501,4624]","[1222,177,216]","[100,20,100]",0.3889,0,0.0425
2532,"BeaconTotemIncinerate","[501,4624]","[177,175,218]","[50,4,20]",0.8333,0,0.042
2533,"FigureheadChestBossIncinerate","[501,4624]","[1222,177,218]","[100,60,-50]",0.4444,0,0.04
2534,"AbyssLichProjectileChannel","[501,4624,4655,7213]","[175,2569,5583,2748]","[2,15,125,-50]",0.8,0,0.04
2535,"CycloneReverseKnockbackMercenary","[620,1754,2711,110]","[1237,10294,188]","[-30,10,50]",1,0,0
2536,"Cyclone","[620,1754]",[10294],[15],1,0,0
2537,"CycloneAltX","[620,1754]","[10294,9439,9438,19355,19356]","[15,400,1,-10,25]",1,0,0
2538,"CycloneAltY","[620,1754]",[10294],[15],1,0,0
2539,"CycloneRoyale","[620,1754]","[1237,3277,9438,9439,10294]","[-30,-50,1,330,8]",0.25,0,0.0233
2540,"MonsterCyclone",[620],"[26,70,1237,636,1120]","[20,30,-30,-40,1]",1,0,0
2541,"SkeletonScytheCyclone",[620],"[1967,1237,1120,436]","[250,30,1,100]",1,0,0
2542,"CageSpiderCyclone",[620],"[1967,636]","[150,-60]",1,0,0
2543,"CageSpiderCycloneTriggerSandstorms","[620,5308]","[1967,636,2748,1397]","[150,-60,-40,40]",1,0,0
2544,"CageSpiderCycloneTriggerSandstormsAtlasUber","[620,5308]","[1967,636,2748,1397,976]","[150,-60,-40,40,100]",1,0,0
2545,"CrucibleCageSpiderCycloneTriggerProjectiles","[620,5308]","[1967,636,2748,1397,1108,1237]","[250,-70,-40,40,50,-30]",1,0,0
2546,"BreachCyclone","[620,5308]","[1237,70,1397,2748,5869]","[-30,100,40,-40,100]",1,0,0
2547,"DarkExileCyclone",[620],"[26,70,1237,636,2404,358]","[68,58,60,-30,-50,5000]",0.85,0,0
2548,"LunarisCyclone","[620,5308,4655]","[1237,2748,5869]","[130,-50,-30]",1,0,0
2549,"VaalCyclone","[620,686,8164,9671,1754,20742]","[358,10294]","[5000,15]",1,0,0
2550,"ExileCyclone",[620],"[1237,636]","[10,-50]",0.85,0,0
2551,"ExileDuelistCyclone",[620],"[1237,636]","[10,-50]",0.85,0,0
2552,"GladiatorBossCyclone",[620],"[1237,636]","[10,-50]",0.85,0,0
2553,"WhiteMonsterCyclone",[620],"[26,70,1237,1397,636]","[24,20,-30,15,-60]",0.85,0,0
2554,"EssenceWhiteMonsterCyclone","[620,1884]","[1237,1397,358,2838,1967,5869]","[-30,20,3000,10,150,100]",0.85,0,0
2555,"WaterSpiralMapCyclone",[620],"[1237,1397,358,1967,5869]","[-30,20,3000,150,100]",0.85,0,0
2556,"DancingDervishCyclone",[620],"[70,1397]","[20,25]",0.85,0,0
2557,"DancingDervishCycloneSlow",[620],"[70,1237,1397]","[20,-50,25]",0.85,0,0
2558,"DancingDervishCycloneChannelled","[620,1754]","[10295,9438,9439,9947,10294]","[170,1,330,6,8]",1,0,0
2559,"WbCycloneChaosLeader",[620],"[70,1397,636]","[20,25,-80]",0.85,0,0
2560,"BlueMonsterCycloneInvasion",[620],"[26,70,1237,1397,636]","[24,20,-30,15,-40]",0.85,0,0
2561,"WbBlueCyclone",[620],"[26,70,1237,1397,636]","[24,20,-30,15,-40]",0.85,0,0
2562,"WhiteExileCyclone",[620],[1397],[15],0.85,0,0
2563,"WbWhiteCyclone",[620],[1397],[15],0.85,0,0
2564,"SawbladeExileCyclone",[620],[],[],0.85,0,0
2565,"SawbladeAnimatedWeaponCyclone",[620],"[1967,1237,1397,636]","[150,80,30,-50]",0.85,0,0
2566,"AzmeriSawbladeAnimatedWeaponCyclone",[620],"[1967,1237,1397,636]","[150,80,30,-50]",0.85,0,0
2567,"WbSawbladeCyclone",[620],"[26,70,1237,1397,976,636]","[47,60,30,30,35,-70]",0.85,0,0
2568,"MonsterGroundIceCyclone","[620,1884]","[26,70,1237,1397,636,358,2838]","[35,60,-30,30,-60,5000,12]",0.85,0,0
2569,"IceElementalIceCyclone","[620,1884]","[1237,1397,358]","[75,40,4000]",0.85,0,0
2570,"GlassElementalCyclone",[620],"[1237,1397,636]","[75,40,-20]",0.85,0,0
2571,"IzaroIceElementalIceCyclone","[620,1884]","[1237,1397,636,358]","[75,40,-20,4000]",0.85,0,0
2572,"WbIceElementalIceCyclone","[620,1884]","[1237,1397,636,358]","[75,40,-20,4000]",0.85,0,0
2573,"TempestIceElementalIceCyclone","[620,1884]","[1237,1397,636,358]","[75,40,-20,4000]",0.85,0,0
2574,"MonsterDesecratedGroundCyclone",[620],"[26,636,2231]","[35,-60,1]",0.85,0,0
2575,"AzmeriCycloneDemonDesecratedGroundCyclone","[620,12730]","[2231,70,1237,1397,2156]","[1,120,120,40,4250]",0.85,0,0
2576,"DesecratedGroundCycloneSideAreaBoss",[620],"[26,70,1237,1397,636,2231]","[35,120,120,40,-60,1]",2.4,0,0.055
2577,"WbDesecratedGroundCyclone",[620],"[70,1237,1397,636]","[120,120,40,-60]",2.4,0,0.055
2578,"VikingCyclone",[620],"[26,70,636,1120,1237,358,1397]","[12,30,-10,1,-40,5000,30]",3.1111,0,0.05
2579,"VikingCycloneMapBoss",[620],"[70,1120,1237,358,1397]","[100,1,40,5000,30]",4.1378,0,0.05
2580,"AzmeriVikingCyclone",[620],"[70,1120,1237,358,1397,1105]","[100,1,40,5000,30,50]",2.586,0,0.05
2581,"VikingVinktarsCycloneShocked","[620,3562]","[1237,1397,636,3563,358,70]","[80,35,-40,12,12000,100]",1.8,0,0.055
2582,"MonsterCycloneRampageBoss","[620,5308]","[1237,1397,1967]","[60,40,75]",1,0,0
2583,"InvisibleFireCycloneIntoAWall",[3026],"[1237,1397]","[100,500]",1,0,0
2584,"SabreSpiderDaemonCyclone","[620,1754]",[],[],0.25,0,0.0233
2585,"SabreSpiderDaemonCycloneRuin","[620,1754,14056]",[],[],0.25,0,0.0233
2586,"CrucibleIceElementalCyclone","[620,1754]","[1237,1107,3947]","[5,50,-25]",1,0,0
2587,"MassReviveUndead",[],[1048],[2],0.85,0,0
2588,"MassReviveUndeadCowardsTrial",[],[1048],[2],0.85,0,0
2589,"MassReviveUndeadRhoaBossMap",[],"[1048,218,5869]","[2,200,-75]",0.85,0,0
2590,"MassReviveUndeadDelveRhoa",[],"[1048,218,5869]","[2,200,-75]",0.85,0,0
2591,"MassReviveUndeadMassSkeletonBoss",[],[1048],[2],0.85,0,0
2592,"MassReviveUndeadDexMissionRhoaBoss",[],"[218,5869]","[200,-80]",0.85,0,0
2593,"MassReviveUndeadZombieBossSideArea",[],[218],[200],0.85,0,0
2594,"MassReviveUndeadTormentNecromancer",[],[],[],0.85,0,0
2595,"SupportMultistrike",[],"[1257,9776,9777,9966]","[2,22,44,3]",1,0,0
2596,"SupportMultistrikeRoyale",[],"[1257,9776,9777,9966]","[2,30,60,3]",1,0,0
2597,"SupportSpellEcho",[],"[2320,2409]","[1,0]",1,0,0
2598,"SupportSpellEchoRoyale",[],"[2320,2409]","[1,-10]",1,0,0
2599,"SupportMulticastUnique",[],"[2320,1764]","[1,100]",1,0,0
2600,"SupportMeleeSplash","[1253,13392]",[1255],[-40],1,0,0
2601,"SupportMeleeSplashRoyale","[1253,13392]",[],[],1,0,0
2602,"SupportPowerChargeOnCritical",[],[8066],[4],1,0,0
2603,"SearingBond","[857,1824,3733]","[863,865,955]","[8000,100,2]",8.63,0,0.0622
2604,"SearingBondAltX","[857,1824,3733,22455]","[863,865,955,22454,358,22456]","[8000,100,0,1,4000,30]",5.8,0,0.0622
2605,"SearingBondAltY","[857,1824,3733]","[863,865,955]","[8000,100,2]",8.63,0,0.0622
2606,"SearingBondRoyale","[857,1824,3733]","[863,865,955]","[8000,100,1]",13.2118,0,0.0554
2607,"ExileSearingBond","[857,1824]","[863,865]","[20000,100]",16.6667,0,0.0395
2608,"WbSearingBond","[857,1824]","[863,865]","[12000,100]",8.8889,0,0.0395
2609,"WbChaosLeaderSearingBond","[857,1824]","[863,865,884,168]","[59000,100,100,10000]",16.6667,0,0.05
2610,"PerandusSearingBond","[857,1824]","[863,865,955,1761]","[8000,100,2,3]",8.8889,0,0.0395
2611,"PerandusSearingBondFormation","[857,1824]","[863,865,1761,955,4339]","[8000,100,5,5,100]",8.8889,0,0.0395
2612,"MonsterSearingBondLegends","[857,1824]","[863,865,884,1227,1761]","[20000,200,74,3,3]",12.9238,0,0.03
2613,"FlamebearerBossSearingBondInvasion","[857,1824]","[863,865,1761]","[20000,100,1]",16.6222,0,0.03
2614,"NemesisDaemonSearingBond","[857,1824]","[863,865,884,869,1761]","[20000,100,74,3,1]",16.6222,0,0.03
2615,"StrDexMasterSearingBondDaemon","[857,1824]","[863,865,869,1761]","[6000,100,3,3]",16.6222,0,0.03
2616,"SupportBurningDamage",[],[],[],1,0,0
2617,"SupportElementalArmy",[],[10261],[100],1,0,0
2618,"ZombieBossExtract",[],[],[],0.85,0,0
2619,"ZombieBossLeapSlam","[620,1118]","[1967,18548]","[-25,15]",0,0,0
2620,"ZombieBossLeapSlamSpecialHillock","[620,1118]","[1967,636,18548]","[-25,50,15]",0,0,0
2621,"BetrayalThaneLeapSlam",[620],"[636,1967,18548]","[-100,-60,15]",0,0,0
2622,"BetrayalVaganLeapSlam","[620,14436]","[636,1967,18548]","[-100,-46,15]",0,0,0
2623,"BetrayalHillockLeapSlam","[620,14436]","[636,1967,18548]","[-100,-40,15]",0,0,0
2624,"AfflictionMinionLeapSlam","[620,1118]","[636,18548]","[30,15]",0,0,0
2625,"SupportHextouch",[],[1652],[100],1,0,0
2626,"SupportCurseOnHitCurse","[1653,13629]",[17531],[-35],1,0,0
2627,"BirdmanConsumeCorpse",[],[],[],1,0,0
2628,"BirdmanConsumeCorpseStrIntMission",[],"[719,70,179,358]","[20,40,40,6000]",1,0,0
2629,"BirdmanConsumeCorpseInvasion",[],[],[],1,0,0
2630,"BirdmanConsumeCorpseSideArea",[],[2169],[8],1,0,0
2631,"BirdmanConsumeCorpseTalisman",[],"[719,70,179,358]","[20,40,40,6000]",1,0,0
2632,"RegurgitatorConsumeCorpse",[],[],[],1,0,0
2633,"BirdmanBloodProjectile",[501],"[70,636,2552]","[100,10,15]",1,0,0
2634,"BirdmanBloodProjectileInvasion",[501],"[70,636]","[100,10]",1,0,0
2635,"BirdmanBloodProjectileSideArea","[501,2232]","[70,636]","[100,10]",1,0,0
2636,"RegurgitatorBloodProjectile","[501,4655]","[70,636,2552,5869]","[100,10,15,20]",1,0,0
2637,"BirdmanBloodProjectileMortar","[501,4655]","[216,636,2552,325,70]","[2,10,15,40,100]",1,0,0
2638,"RegurgitatorBloodProjectileMortar","[501,4655]","[70,636,2552,5869]","[100,10,15,20]",1,0,0
2639,"BloodMortarMercenary","[501,4655]","[70,636,2552,5869,3690]","[100,10,15,20,25]",1,0,0
2640,"RootSpiderBurrow",[],"[358,662]","[2000,120]",1,0,0
2641,"RootSpiderBurrowInvasion",[],"[358,662]","[2000,120]",1,0,0
2642,"InsectWildBurrow",[],"[358,662]","[2000,120]",1,0,0
2643,"AbyssMineBatBurrow",[],"[358,662]","[2000,120]",1,0,0
2644,"HarvestGrubBurrow",[],[358],[600],1,0,0
2645,"HarvestGrubBurrowFlee",[],[358],[600],1,0,0
2646,"HarvestInsectBurrow",[1118],[358],[500],1,0,0
2647,"HarvestDevourerBurrow",[],[358],[1000],1,0,0
2648,"UltimatumSnakeBurrow",[],[358],[1000],1,0,0
2649,"ArchnemesisObeliskBurrow",[1118],[358],[100],1,0,0
2650,"CrucibleSnakeBurrow",[],[358],[1000],1,0,0
2651,"RootSpiderBurrowAzmeri",[13700],[358],[1200],1,0,0
2652,"RootSpiderEmerge",[],[636],[-10],1,0,0
2653,"RootSpiderEmergeSideArea",[],"[636,1233,70]","[-40,100,-20]",1,0,0
2654,"InsectWildEmerge",[3026],[],[],1,0,0
2655,"HarvestGrubEmerge",[3026],[],[],1,0,0
2656,"HarvestInsectEmerge","[1118,3026]",[],[],1,0,0
2657,"HarvestDevourerEmerge",[],[636],[-20],1,0,0
2658,"AbyssMineBatEmerge",[],[636],[-10],1,0,0
2659,"UltimatumSnakeEmerge",[],[636],[-20],1,0,0
