"rownum","Id","DGRFile","i32_16","i32_20","i32_24","[i32]_28","i32_44"
771,"Epilogue_Reliquary_2","Metadata/Terrain/Act11/Area2/Reliquary/Graphs/reliquary_2.dgr",100,50,100,[0],60
772,"Epilogue_Karui_Island","Metadata/Terrain/Act11/Camp/Graphs/island_camp.dgr",100,50,100,[0],60
773,"SideBeach1_1","Metadata/Terrain/Act1/SideBeach1/Graphs/beach1.tgr",100,50,100,[0],60
774,"SideBeach1_2","Metadata/Terrain/Act1/SideBeach1/Graphs/beach2.tgr",100,50,100,[0],60
775,"SideBeach1_3","Metadata/Terrain/Act1/SideBeach1/Graphs/beach3.tgr",100,50,100,[0],60
776,"SideBeach1_4","Metadata/Terrain/Act1/SideBeach1/Graphs/beach4.tgr",100,50,100,[0],60
777,"SideCaves1_1","Metadata/Terrain/Act1/SideCave1/Graphs/cave.dgr",100,50,50,[0],60
778,"SideCaves1_2","Metadata/Terrain/Act1/SideCave1/Graphs/cave2.dgr",100,50,50,[0],60
779,"SideCaves1_3","Metadata/Terrain/Act1/SideCave1/Graphs/cave3.dgr",100,50,50,[0],60
780,"SideCaves1_4","Metadata/Terrain/Act1/SideCave1/Graphs/cave4.dgr",100,50,50,[0],60
781,"SideCaves2_1","Metadata/Terrain/Act1/SideCave2/Graphs/cave.dgr",100,50,50,[0],60
782,"SideCaves2_2","Metadata/Terrain/Act1/SideCave2/Graphs/cave2.dgr",100,50,50,[0],60
783,"SideCaves2_3","Metadata/Terrain/Act1/SideCave2/Graphs/cave3.dgr",100,50,50,[0],60
784,"SideCaves2_4","Metadata/Terrain/Act1/SideCave2/Graphs/cave4.dgr",100,50,50,[0],60
785,"SideBeachCliff1_1","Metadata/Terrain/Act1/SideCliff1/Graphs/cliff1.tgr",90,50,100,[0],60
786,"SideBeachCliff1_2","Metadata/Terrain/Act1/SideCliff1/Graphs/cliff2.tgr",90,50,100,[0],60
787,"SideLedge1_1","Metadata/Terrain/Act1/SideLedge1/Graphs/ledge1.tgr",90,50,100,[0],60
788,"SideLedge1_2","Metadata/Terrain/Act1/SideLedge1/Graphs/ledge2.tgr",90,50,100,[0],60
789,"SidePrison1_1","Metadata/Terrain/Act1/SidePrison1/Graphs/prison1.dgr",100,50,50,[0],60
790,"SidePrison1_2","Metadata/Terrain/Act1/SidePrison1/Graphs/prison2.dgr",100,50,50,[0],60
791,"SidePrison1_3","Metadata/Terrain/Act1/SidePrison1/Graphs/prison3.dgr",100,50,50,[0],60
792,"SidePrison1_4","Metadata/Terrain/Act1/SidePrison1/Graphs/prison4.dgr",100,50,50,[0],60
793,"SideForestCliff1_1","Metadata/Terrain/Act2/SideCliff1/Graphs/cliff1.tgr",90,50,100,[0],60
794,"SideForestCliff1_2","Metadata/Terrain/Act2/SideCliff1/Graphs/cliff2.tgr",90,50,100,[0],60
795,"SideThickforest1_1","Metadata/Terrain/Act2/SideForest1/Graphs/forest1.tgr",100,50,100,[0],60
796,"SideThickforest1_2","Metadata/Terrain/Act2/SideForest1/Graphs/forest2.tgr",100,50,100,[0],60
797,"SideThickforest1_3","Metadata/Terrain/Act2/SideForest1/Graphs/forest3.tgr",100,50,100,[0],60
798,"SideThickforest1_4","Metadata/Terrain/Act2/SideForest1/Graphs/forest4.tgr",100,50,100,[0],60
799,"SideForestCave1_1","Metadata/Terrain/Act2/SideDen1/Graphs/field_caves_1_1.dgr",100,50,50,[0],60
800,"SideForestCave1_2","Metadata/Terrain/Act2/SideDen1/Graphs/field_caves_2_1.dgr",100,50,50,[0],60
801,"SideForestCave1_3","Metadata/Terrain/Act2/SideDen1/Graphs/field_caves_3_1.dgr",100,50,50,[0],60
802,"SideForestCave1_4","Metadata/Terrain/Act2/SideDen1/Graphs/field_caves_4_1.dgr",100,50,50,[0],60
803,"SideForestCliff2_1","Metadata/Terrain/Act2/SideCliff2/Graphs/cliff1.tgr",100,50,100,[0],60
804,"SideForestCliff2_2","Metadata/Terrain/Act2/SideCliff2/Graphs/cliff2.tgr",100,50,100,[0],60
805,"SideForestCliff2_3","Metadata/Terrain/Act2/SideCliff2/Graphs/cliff3.tgr",100,50,100,[0],60
806,"SideForestCliff2_4","Metadata/Terrain/Act2/SideCliff2/Graphs/cliff4.tgr",100,50,100,[0],60
807,"SideChurch1_1","Metadata/Terrain/Act2/SideChurch1/Graphs/church1.dgr",100,50,50,[0],60
808,"SideChurch1_2","Metadata/Terrain/Act2/SideChurch1/Graphs/church2.dgr",100,50,50,[0],60
809,"SideChurch1_3","Metadata/Terrain/Act2/SideChurch1/Graphs/church3.dgr",100,50,50,[0],60
810,"SideChurch1_4","Metadata/Terrain/Act2/SideChurch1/Graphs/church4.dgr",100,50,50,[0],60
811,"SideChamber1_1","Metadata/Terrain/Act2/SideChamber1/Graphs/chamber1.dgr",100,50,50,[0],60
812,"SideChamber1_2","Metadata/Terrain/Act2/SideChamber1/Graphs/chamber2.dgr",100,50,50,[0],60
813,"SideChamber1_3","Metadata/Terrain/Act2/SideChamber1/Graphs/chamber3.dgr",100,50,50,[0],60
814,"SideChamber1_4","Metadata/Terrain/Act2/SideChamber1/Graphs/chamber4.dgr",100,50,50,[0],60
815,"SideThicket1_1","Metadata/Terrain/Act2/SideThicket1/Graphs/thicket1.dgr",100,50,50,[0],60
816,"SideThicket1_2","Metadata/Terrain/Act2/SideThicket1/Graphs/thicket2.dgr",100,50,50,[0],60
817,"SideThicket1_3","Metadata/Terrain/Act2/SideThicket1/Graphs/thicket3.dgr",100,50,50,[0],60
818,"SideThicket1_4","Metadata/Terrain/Act2/SideThicket1/Graphs/thicket4.dgr",100,50,50,[0],60
819,"SideInca1_1","Metadata/Terrain/Act2/SideInca1/Graphs/inca1.dgr",100,50,50,[0],60
820,"SideInca1_2","Metadata/Terrain/Act2/SideInca1/Graphs/inca2.dgr",100,50,50,[0],60
821,"SideInca1_3","Metadata/Terrain/Act2/SideInca1/Graphs/inca3.dgr",100,50,50,[0],60
822,"SideInca1_4","Metadata/Terrain/Act2/SideInca1/Graphs/inca4.dgr",100,50,50,[0],60
823,"SideChurch2_1","Metadata/Terrain/Act3/SideChurch1/Graphs/church1.dgr",100,50,50,[0],60
824,"SideChurch2_2","Metadata/Terrain/Act3/SideChurch1/Graphs/church2.dgr",100,50,50,[0],60
825,"SideChurch2_3","Metadata/Terrain/Act3/SideChurch1/Graphs/church3.dgr",100,50,50,[0],60
826,"SideChurch2_4","Metadata/Terrain/Act3/SideChurch1/Graphs/church4.dgr",100,50,50,[0],60
827,"SideDock1_1","Metadata/Terrain/Act3/SideDock1/Graphs/dock1.dgr",100,50,50,[0],60
828,"SideDock1_2","Metadata/Terrain/Act3/SideDock1/Graphs/dock2.dgr",100,50,50,[0],60
829,"SideGarden1_1","Metadata/Terrain/Act3/SideGarden1/Graphs/garden1.dgr",100,50,100,[0],60
830,"SideGarden1_2","Metadata/Terrain/Act3/SideGarden1/Graphs/garden2.dgr",100,50,100,[0],60
831,"SideGarden1_3","Metadata/Terrain/Act3/SideGarden1/Graphs/garden3.dgr",100,50,100,[0],60
832,"SideGarden1_4","Metadata/Terrain/Act3/SideGarden1/Graphs/garden4.dgr",100,50,100,[0],60
833,"SideJail1_1","Metadata/Terrain/Act3/SideJail1/Graphs/jail1.dgr",100,50,50,[0],60
834,"SideJail1_2","Metadata/Terrain/Act3/SideJail1/Graphs/jail2.dgr",100,50,50,[0],60
835,"SideJail1_3","Metadata/Terrain/Act3/SideJail1/Graphs/jail3.dgr",100,50,50,[0],60
836,"SideJail1_4","Metadata/Terrain/Act3/SideJail1/Graphs/jail4.dgr",100,50,50,[0],60
837,"SideLibrary1_1","Metadata/Terrain/Act3/SideLibrary1/Graphs/library1.dgr",100,50,50,[0],60
838,"SideLibrary1_2","Metadata/Terrain/Act3/SideLibrary1/Graphs/library2.dgr",100,50,50,[0],60
839,"SideLibrary1_3","Metadata/Terrain/Act3/SideLibrary1/Graphs/library3.dgr",100,50,50,[0],60
840,"SideLibrary1_4","Metadata/Terrain/Act3/SideLibrary1/Graphs/library4.dgr",100,50,50,[0],60
841,"SideScepter1_1","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter1.dgr",100,50,50,[0],60
842,"SideScepter1_2","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter2.dgr",100,50,50,[0],60
843,"SideScepter1_3","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter3.dgr",100,50,50,[0],60
844,"SideScepter1_4","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter4.dgr",100,50,50,[0],60
845,"SideSewer1_1","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_1.dgr",100,50,50,[0],60
846,"SideSewer1_2","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_2.dgr",100,50,50,[0],60
847,"SideSewer1_3","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_3.dgr",100,50,50,[0],60
848,"SideSewer1_4","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_4.dgr",100,50,50,[0],60
849,"SideTemple1_1","Metadata/Terrain/Act3/SideTemple1/Graphs/temple1.dgr",100,50,50,[0],60
850,"SideTemple1_2","Metadata/Terrain/Act3/SideTemple1/Graphs/temple2.dgr",100,50,50,[0],60
851,"SideTemple1_3","Metadata/Terrain/Act3/SideTemple1/Graphs/temple3.dgr",100,50,50,[0],60
852,"SideTemple1_4","Metadata/Terrain/Act3/SideTemple1/Graphs/temple4.dgr",100,50,50,[0],60
853,"SideTemple2_1","Metadata/Terrain/Act3/SideTemple2/Graphs/temple1.dgr",100,50,50,[0],60
854,"SideTemple2_2","Metadata/Terrain/Act3/SideTemple2/Graphs/temple2.dgr",100,50,50,[0],60
855,"SideTemple2_3","Metadata/Terrain/Act3/SideTemple2/Graphs/temple3.dgr",100,50,50,[0],60
856,"SideTemple2_4","Metadata/Terrain/Act3/SideTemple2/Graphs/temple4.dgr",100,50,50,[0],60
857,"SideLunarisPart2_1","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple1.dgr",100,50,50,[0],60
858,"SideLunarisPart2_2","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple2.dgr",100,50,50,[0],60
859,"SideLunarisPart2_3","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple3.dgr",100,50,50,[0],60
860,"SideLunarisPart2_4","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple4.dgr",100,50,50,[0],60
861,"SideWarehouse1_1","Metadata/Terrain/Act3/SideWarehouse1/Graphs/warehouses1.dgr",80,50,50,[0],60
862,"SideWarehouse1_2","Metadata/Terrain/Act3/SideWarehouse1/Graphs/warehouses2.dgr",80,50,50,[0],60
863,"SideWarehouse1_3","Metadata/Terrain/Act3/SideWarehouse1/Graphs/warehouses3.dgr",80,50,50,[0],60
864,"SideWarehouse2_1","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses1.dgr",100,50,50,[0],60
865,"SideWarehouse2_2","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses2.dgr",100,50,50,[0],60
866,"SideWarehouse2_3","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses3.dgr",100,50,50,[0],60
867,"SideWarehouse2_4","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses4.dgr",100,50,50,[0],60
868,"SideWarehouse3_1","Metadata/Terrain/Act3/SideWarehouse3/Graphs/warehouse1.dgr",100,50,50,[0],60
869,"SideWarehouse3_2","Metadata/Terrain/Act3/SideWarehouse3/Graphs/warehouse2.dgr",100,50,50,[0],60
870,"SideWarehouse3_3","Metadata/Terrain/Act3/SideWarehouse3/Graphs/warehouse3.dgr",100,50,50,[0],60
871,"SideSewer4_1","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_1.dgr",100,50,50,[0],60
872,"SideSewer4_2","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_2.dgr",100,50,50,[0],60
873,"SideSewer4_3","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_3.dgr",100,50,50,[0],60
874,"SideSewer4_4","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_4.dgr",100,50,50,[0],60
875,"SideChurch4_1","Metadata/Terrain/Act4/SideChurch1/Graphs/church1.dgr",100,50,50,[0],60
876,"SideChurch4_2","Metadata/Terrain/Act4/SideChurch1/Graphs/church2.dgr",100,50,50,[0],60
877,"SideChurch4_3","Metadata/Terrain/Act4/SideChurch1/Graphs/church3.dgr",100,50,50,[0],60
878,"SideChurch4_4","Metadata/Terrain/Act4/SideChurch1/Graphs/church4.dgr",100,50,50,[0],60
879,"SideCaves4_1","Metadata/Terrain/Act4/SideCave1/Graphs/cave.dgr",100,50,50,[0],60
880,"SideCaves4_2","Metadata/Terrain/Act4/SideCave1/Graphs/cave2.dgr",100,50,50,[0],60
881,"SideCaves4_3","Metadata/Terrain/Act4/SideCave1/Graphs/cave3.dgr",100,50,50,[0],60
882,"SideCaves4_4","Metadata/Terrain/Act4/SideCave1/Graphs/cave4.dgr",100,50,50,[0],60
883,"SideMines4_1","Metadata/Terrain/Act4/SideMine1/Graphs/mine1.dgr",100,50,50,[0],60
884,"SideMines4_2","Metadata/Terrain/Act4/SideMine1/Graphs/mine2.dgr",100,50,50,[0],60
885,"SideMines4_3","Metadata/Terrain/Act4/SideMine1/Graphs/mine3.dgr",100,50,50,[0],60
886,"SideMines4_4","Metadata/Terrain/Act4/SideMine1/Graphs/mine4.dgr",100,50,50,[0],60
887,"SideDriedLake4_1","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake1.dgr",100,50,50,[0],60
888,"SideDriedLake4_2","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake2.dgr",100,50,50,[0],60
889,"SideDriedLake4_3","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake3.dgr",100,50,50,[0],60
890,"SideDriedLake4_4","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake4.dgr",100,50,50,[0],60
891,"SideDriedLake4_5","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake5.dgr",100,50,50,[0],60
892,"SideDriedLake4_6","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake6.dgr",100,50,50,[0],60
893,"SideAreaAscent4_1","Metadata/Terrain/Act4/SideAscent/Graphs/ascent1.tgr",100,50,50,[0],60
894,"SideAreaAscent4_2","Metadata/Terrain/Act4/SideAscent/Graphs/ascent2.tgr",100,50,50,[0],60
895,"SideAreaAscent4_3","Metadata/Terrain/Act4/SideAscent/Graphs/ascent3.tgr",100,50,50,[0],60
896,"SideAreaAscent4_4","Metadata/Terrain/Act4/SideAscent/Graphs/ascent4.tgr",100,50,50,[0],60
897,"SideAreaAscent4_5","Metadata/Terrain/Act4/SideAscent/Graphs/ascent5.tgr",100,50,50,[0],60
898,"SideUpperSlavePens5_1","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v1.dgr",100,50,50,[0],60
899,"SideUpperSlavePens5_2","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v2.dgr",100,50,50,[0],60
900,"SideUpperSlavePens5_3","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v3.dgr",100,50,50,[0],60
901,"SideUpperSlavePens5_4","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v4.dgr",100,50,50,[0],60
902,"SideOriathSquare5_1","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v1.dgr",100,50,50,[0],60
903,"SideOriathSquare5_2","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v2.dgr",100,50,50,[0],60
904,"SideOriathSquare5_3","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v3.dgr",100,50,50,[0],60
905,"SideOriathSquare5_4","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v4.dgr",100,50,50,[0],60
906,"SideOriathCanals5_1","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v1.dgr",100,50,80,[0],60
907,"SideOriathCanals5_2","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v2.dgr",100,50,80,[0],60
908,"SideOriathCanals5_3","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v3.dgr",100,50,80,[0],60
909,"SideOriathCanals5_4","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v4.dgr",100,50,80,[0],60
910,"SideTemplarCourts5_1","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v1.dgr",100,50,50,[0],60
911,"SideTemplarCourts5_2","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v2.dgr",100,50,50,[0],60
912,"SideTemplarCourts5_3","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v3.dgr",100,50,50,[0],60
913,"SideTemplarCourts5_4","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v4.dgr",100,50,50,[0],60
914,"SideTorchedCourts5_1","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v1.dgr",100,50,50,[0],60
915,"SideTorchedCourts5_2","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v2.dgr",100,50,50,[0],60
916,"SideTorchedCourts5_3","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v3.dgr",100,50,50,[0],60
917,"SideTorchedCourts5_4","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v4.dgr",100,50,50,[0],60
918,"SideInnocence1","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_1.dgr",100,50,50,[0],60
919,"SideInnocence2","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_2.dgr",100,50,50,[0],60
920,"SideInnocence3","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_3.dgr",100,50,50,[0],60
921,"SideInnocence4","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_4.dgr",100,50,50,[0],60
922,"SideInnocence5","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_5.dgr",100,50,50,[0],60
923,"SideCathedral5_1","Metadata/Terrain/Act5/SideAreaCathedralRoof/Graphs/side1.dgr",100,50,50,[0],60
924,"SideOssuary5_1","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v1.dgr",100,50,50,[0],60
925,"SideOssuary5_2","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v2.dgr",100,50,50,[0],60
926,"SideOssuary5_3","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v3.dgr",100,50,50,[0],60
927,"SideOssuary5_4","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v4.dgr",100,50,50,[0],60
928,"SideReliquary5_1","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v1.dgr",100,50,50,[0],60
929,"SideReliquary5_2","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v2.dgr",100,50,50,[0],60
930,"SideReliquary5_3","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v3.dgr",100,50,50,[0],60
931,"SideReliquary5_4","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v4.dgr",100,50,50,[0],60
932,"SideRadiantPools_1","Metadata/Terrain/Act6/SideRadiantPool/Graphs/side_radiant_pool_01.tgr",100,50,50,[0],60
933,"SideRidge6_1","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_01.tgr",100,50,100,[0],60
934,"SideRidge6_2","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_02.tgr",100,50,100,[0],60
935,"SideRidge6_3","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_03.tgr",100,50,100,[0],60
936,"SideRidge6_4","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_04.tgr",100,50,100,[0],60
937,"SideScriptorium7_1","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_01.dgr",100,50,50,[0],60
938,"SideScriptorium7_2","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_02.dgr",100,50,50,[0],60
939,"SideScriptorium7_3","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_03.dgr",100,50,50,[0],60
940,"SideScriptorium7_4","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_04.dgr",100,50,50,[0],60
941,"SideCauseway_1","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_01.dgr",100,50,50,[0],60
942,"SideCauseway_2","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_02.dgr",100,50,50,[0],60
943,"SideCauseway_3","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_03.dgr",100,50,50,[0],60
944,"SideCauseway_4","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_04.dgr",100,50,50,[0],60
945,"SideSpiderGod_1","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_01.dgr",100,50,50,[0],60
946,"SideSpiderGod_2","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_02.dgr",100,50,50,[0],60
947,"SideSpiderGod_3","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_03.dgr",100,50,50,[0],60
948,"SideSpiderGod_4","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_04.dgr",100,50,50,[0],60
949,"SidePromenade_1","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_1.dgr",100,50,100,[0],60
950,"SidePromenade_2","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_2.dgr",100,50,100,[0],60
951,"SidePromenade_3","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_3.dgr",100,50,100,[0],60
952,"SidePromenade_4","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_4.dgr",100,50,100,[0],60
953,"SideBathHouse_1","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_1.dgr",100,50,50,[0],60
954,"SideBathHouse_2","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_2.dgr",100,50,50,[0],60
955,"SideBathHouse_3","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_3.dgr",100,50,50,[0],60
956,"SideBathHouse_4","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_4.dgr",100,50,50,[0],60
957,"SideDesert_1","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_01.dgr",100,50,100,[0],60
958,"SideDesert_2","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_02.dgr",100,50,100,[0],60
959,"SideDesert_3","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_03.dgr",100,50,100,[0],60
960,"SideDesert_4","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_04.dgr",100,50,100,[0],60
961,"SideFoothills_1","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_01.tgr",100,50,100,[0],60
962,"SideFoothills_2","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_02.tgr",100,50,100,[0],60
963,"SideFoothills_3","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_03.tgr",100,50,100,[0],60
964,"SideFoothills_4","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_04.tgr",100,50,100,[0],60
965,"SideFoothills_5","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_05.tgr",100,50,100,[0],60
966,"SideFoothills_6","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_06.tgr",100,50,100,[0],60
967,"SideFoothills_7","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_07.tgr",100,50,100,[0],60
968,"SideFoothills_8","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_08.tgr",100,50,100,[0],60
969,"SideRefinery_1","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery1.tgr",100,50,100,[0],60
970,"SideRefinery_2","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery2.tgr",100,50,100,[0],60
971,"SideRefinery_3","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery3.tgr",100,50,100,[0],60
972,"SideRefinery_4","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery4.tgr",100,50,100,[0],60
973,"SideRefinery_5","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery5.tgr",100,50,100,[0],60
974,"SideBoilingLake_1","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_01.tgr",100,50,100,[0],60
975,"SideBoilingLake_2","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_02.tgr",100,50,100,[0],60
976,"SideBoilingLake_3","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_03.tgr",100,50,100,[0],60
977,"SideBoilingLake_4","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_04.tgr",100,50,100,[0],60
978,"SideLawlessCourts_1","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v1.dgr",100,50,50,[0],60
979,"SideLawlessCourts_2","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v2.dgr",100,50,50,[0],60
980,"SideLawlessCourts_3","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v3.dgr",100,50,50,[0],60
981,"SideLawlessCourts_4","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v4.dgr",100,50,50,[0],60
982,"SideSound_1","Metadata/Terrain/Act4/SideSound/Graphs/sound1.tgr",90,50,100,[0],60
983,"SideSound_2","Metadata/Terrain/Act4/SideSound/Graphs/sound2.tgr",90,50,100,[0],60
984,"SideSound_3","Metadata/Terrain/Act4/SideSound/Graphs/sound3.tgr",90,50,100,[0],60
985,"SideSound_4","Metadata/Terrain/Act4/SideSound/Graphs/sound4.tgr",90,50,100,[0],60
986,"SideFissure_1","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_1.dgr",100,50,100,[0],60
987,"SideFissure_2","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_2.dgr",100,50,100,[0],60
988,"SideFissure_3","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_3.dgr",100,50,100,[0],60
989,"SideFissure_4","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_4.dgr",100,50,100,[0],60
990,"SideIceForest_1","Metadata/Terrain/EndGame/MapColdWood/SideAreaIceForest/Graphs/side_ice_forest_01.tgr",90,50,100,[0],60
991,"LabyrinthAirlock","Metadata/Terrain/Labyrinth/Airlock/Graphs/airlock.dgr",100,50,0,[0],60
992,"LabyrinthAirlockClean","Metadata/Terrain/Labyrinth/Airlock_Clean/Graphs/airlock.dgr",100,50,0,[0],60
993,"Labyrinth_Boss_1","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_1.dgr",100,50,0,[0],60
