"rownum","Metadata","AreaLevel","SpawnsMonsters","i32_28","i32_32","i32_36","i32_40","i32_44","i32_48","i32_52","i32_56","bool_60","bool_61","bool_62","bool_63","bool_64","bool_65","i32_66","i32_70","i32_74","i32_78","rid_82","bool_98","bool_99","Script1","bool_108","bool_109","Script2","[i32]_118","i32_134","i32_138","i32_142","i32_146","i32_150","i32_154","i32_158","i32_162"
510,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",13,"[7963,7976]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
511,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",25,"[7963,7976]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,14,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
512,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",40,"[7963,7976]",0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
513,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",55,"[7963,7976]",0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
514,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",68,"[7963,7976]",0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
515,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",73,"[7963,7976]",0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
516,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",78,"[7963,7976]",0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
517,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",80,"[7963,7976]",0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
518,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast",83,"[7963,7976]",0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,15,15,1,1
519,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",1,"[7963,7976]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
520,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",4,"[7963,7976]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
521,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",9,"[7963,7976]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
522,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",13,"[7963,7976]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
523,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",25,"[7963,7976]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
524,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",40,"[7963,7976]",0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
525,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",55,"[7963,7976]",0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
526,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",68,"[7963,7976]",0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
527,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",73,"[7963,7976]",0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
528,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",78,"[7963,7976]",0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
529,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",80,"[7963,7976]",0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
530,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast2",83,"[7963,7976]",0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","","","","","[3,1]",0,0,0,0,20,20,1,1
531,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",1,"[7963,7976]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
532,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",4,"[7963,7976]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
533,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",9,"[7963,7976]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
534,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",13,"[7963,7976]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
535,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",25,"[7963,7976]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
536,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",40,"[7963,7976]",0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
537,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",55,"[7963,7976]",0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
538,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",68,"[7963,7976]",0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
539,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",73,"[7963,7976]",0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
540,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",78,"[7963,7976]",0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
541,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",80,"[7963,7976]",0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
542,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast3",83,"[7963,7976]",0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,1]",0,0,0,0,25,25,1,1
543,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_fast_boss",1,[7972],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
544,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",1,[7970],0,0,0,3600,5800,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
545,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",4,[7970],0,0,0,3496,5632,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
546,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",9,[7970],0,0,0,3328,5352,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
547,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",13,[7970],0,0,0,3192,5128,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
548,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",25,[7970],0,0,0,2780,4452,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
549,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",40,[7970],0,0,0,2268,3612,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
550,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",55,[7970],0,0,0,1312,2040,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
551,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",68,[7970],0,0,0,1312,2040,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
552,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",73,[7970],0,0,0,1140,1760,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
553,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",78,[7970],0,0,0,972,1480,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
554,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",80,[7970],0,0,0,904,1368,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
555,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_cage",83,[7970],0,0,0,800,1200,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","","","","",[],0,0,0,0,5,5,1,1
556,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",1,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
557,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",4,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
558,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",9,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
559,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",13,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
560,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",25,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
561,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",40,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
562,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",55,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
563,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",68,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
564,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",73,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
565,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",78,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
566,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",80,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
567,"Metadata/Monsters/LeagueBlight/Spawners/LightningEncounterWave_skeleton_mass",83,[7971],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","triggerer.SetStateTo( lives, 9);","","","",[],0,0,0,0,1,1,1,1
568,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",1,"[7977,7978]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
569,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",4,"[7977,7978]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
570,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",9,"[7977,7978]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
571,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",13,"[7977,7978]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
572,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",25,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
573,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",40,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
574,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",55,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
575,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",68,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
576,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",73,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
577,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",78,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
578,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",80,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
579,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_slow",83,"[7977,7978]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
580,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",1,"[7979,7980,7981,7982]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
581,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",4,"[7979,7980,7981,7982]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
582,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",9,"[7979,7980,7981,7982]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
583,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",13,"[7979,7980,7981,7982]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
584,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",25,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
585,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",40,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
586,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",55,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
587,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",68,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
588,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",73,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
589,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",78,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
590,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",80,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
591,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed",83,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,15,15,1,1
592,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",1,"[7979,7980,7981,7982]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
593,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",4,"[7979,7980,7981,7982]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
594,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",9,"[7979,7980,7981,7982]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
595,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",13,"[7979,7980,7981,7982]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
596,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",25,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
597,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",40,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
598,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",55,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
599,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",68,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
600,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",73,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
601,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",78,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
602,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",80,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
603,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed2",83,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","","[3,3,1,1]",0,0,0,0,20,20,1,1
604,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",1,"[7979,7980,7981,7982]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
605,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",4,"[7979,7980,7981,7982]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
606,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",9,"[7979,7980,7981,7982]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
607,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",13,"[7979,7980,7981,7982]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
608,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",25,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
609,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",40,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
610,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",55,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
611,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",68,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
612,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",73,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
613,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",78,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
614,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",80,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
615,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_miner_mixed3",83,"[7979,7980,7981,7982]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","","[3,3,1,1]",0,0,0,0,25,25,1,1
616,"Metadata/Monsters/LeagueBlight/Spawners/PhysicalEncounterWave_rock_golem_boss",1,[7984],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
