"rownum","Id","AOFile","PreloadGroupsKeys","EffectCategory","i32_36","HASH32"
2071,"SawBladeVortex6","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/06.ao",[],4,0,3260452470
2072,"SawBladeVortex7","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/07.ao",[],4,0,2085860998
2073,"SawBladeVortex8","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/08.ao",[],4,0,3550319696
2074,"SawBladeVortex9","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/09.ao",[],4,0,3236890157
2075,"SawBladeVortexSurge","Metadata/Effects/Microtransactions/Spells/blade_vortex/surge.ao",[],4,0,268582543
2076,"SawBladeVortexEPK","Metadata/Effects/Microtransactions/Spells/blade_vortex/Sawblades/epk.ao",[],4,0,2263529399
2077,"VaalIncursionChaosFireballImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/projectiles/chaos/chaosimpact.ao",[],4,50,2092932873
2078,"KitavaFlameWhip","Metadata/Effects/Spells/monsters_effects/act5/templar_slave_driver_kitava/kitava_whip.ao",[],4,0,1746322405
2079,"KitavaFlameWhipCast","Metadata/Effects/Spells/monsters_effects/act5/templar_slave_driver_kitava/kitava_whip_cast.ao",[],4,0,2949095808
2080,"ChargedDashStrikeScaledSmall","Metadata/Effects/Spells/charged_dash/aoe_subtle.ao",[],4,0,240577800
2081,"ChargedDashDesertStrikeScaledSmall","Metadata/Effects/Microtransactions/Spells/desert_charged_dash/desert_aoe/Desert_AoE_subtle.ao",[],4,0,3853427415
2082,"VaalBlightArea","Metadata/Effects/Spells/vaal_skills/blight/vaal_blight_wave.ao",[],4,630,3886719284
2083,"VaalBlightAreaSunPrism","Metadata/Effects/Microtransactions/Spells/SunprismBlight/Vaal/vaal_blight_wave.ao",[],4,630,3031148580
2084,"VaalBlightAreaProject","Metadata/Effects/Microtransactions/Spells/blight/project/vaal_blight_wave.ao",[],4,630,1740241164
2085,"VaalBlightAreaScientist","Metadata/Effects/Microtransactions/Spells/ScientistBlight/vaal/vaal_blight_wave.ao",[],4,630,3589194302
2086,"QuakeSlamCrackCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/marker_animations.ao",[],4,0,1444141237
2087,"QuakeSlamImpactCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/quakeslam_crystal.ao",[],4,0,1121566333
2088,"QuakeSlamImpactShockwaveCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/quakeslam_second.ao",[],4,250,440610455
2089,"QuakeSlamTimedShockwaveCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/quakeslamshockwave.ao",[],4,260,3421857210
2090,"QuakeSlam1Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_01.ao",[],4,0,106054442
2091,"QuakeSlam2Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_02.ao",[],4,0,2505347424
2092,"QuakeSlam3Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_03.ao",[],4,0,1392920037
2093,"QuakeSlam4Crystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal/CrystalSpike_04.ao",[],4,0,2598301360
2094,"VaalGroundSlamSpiked","Metadata/Effects/Spells/ground_slam_vaal/largeslam.ao",[],4,150,1069771606
2095,"VaalIncursionLightningHurricane","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/lightning_hurricane/hurricane/lightning_hurricane.ao",[],4,190,4194164
2096,"VaalIncursionSpawnEffect","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/spawn_despawn/spawn/vaalspawn.ao",[],4,0,4180127424
2097,"VaalIncursionSwordImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/minion_swords_storm/aoe/swordblast.ao",[],4,95,594150167
2098,"ArchitectHealingTotemBeam","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/healing_totems/beam/healing_beam.ao",[],4,0,2782159408
2099,"IncursionFireThrustAttack","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/melee_attacks/fire/fire_stab/firestab.ao",[],4,350,4145111187
2100,"IncursionChaosMeteor","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/chaos_meteor.ao",[],4,0,3837173360
2101,"IncursionChaosMeteorImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/impact_aoe.ao",[],4,150,900349720
2102,"IncursionChaosMeteorCascade1","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/upheaval_03.ao",[],4,100,3883863339
2103,"IncursionChaosMeteorCascade2","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/chaos_meteor/upheaval_04.ao",[],4,100,2097223122
2104,"IncursionBloodExplodeMarker","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/blood_bomb/marker.ao",[],4,0,2064187189
2105,"IncursionBloodExplodeImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/blood_bomb/bloody_boom.ao",[],4,150,3157670105
2106,"IncursionChaosSuicideExplode","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/kamikaze_ghosts/boom.ao",[],4,100,109227999
2107,"QuakeSlamCrackRedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/marker_animations.ao",[],4,0,27397645
2108,"QuakeSlamImpactRedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/quakeslam_crystal.ao",[],4,0,3270007614
2109,"QuakeSlamImpactShockwaveRedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/quakeslam_second.ao",[],4,250,3265555848
2110,"QuakeSlamTimedShockwaveRedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/quakeslamshockwave.ao",[],4,260,1135207700
2111,"QuakeSlam1RedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/CrystalSpike_01.ao",[],4,0,1763333202
2112,"QuakeSlam2RedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/CrystalSpike_02.ao",[],4,0,3670128534
2113,"QuakeSlam3RedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/CrystalSpike_03.ao",[],4,0,1678290035
2114,"QuakeSlam4RedCrystal","Metadata/Effects/Microtransactions/Spells/Earthquake/Crystal_Red/CrystalSpike_04.ao",[],4,0,1060202374
2115,"ExpandingRainOfArrowsExplosion","Metadata/Effects/Spells/rain_of_arrows_aoe/aoe_orang.ao",[],4,0,1094924400
2116,"ExpandingRainOfArrowsExplosionGreen","Metadata/Effects/Spells/rain_of_arrows_aoe/aoe_green.ao",[],4,0,2722858150
2117,"IncursionLightningCleave","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/melee_attacks/lightning/lightning_cleave.ao",[],4,200,2218998577
2118,"IncursionChaosSlam","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/melee_attacks/chaos/chaos_slam/impactslash.ao",[],4,190,3562773750
2119,"IncursionChaosSlash","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/melee_attacks/chaos/chaos_slam/slashchaos.ao",[],4,600,1107735363
2120,"ElementalHitAoeFire","Metadata/Effects/Spells/elemental_hit_new/fire/aoe/elehit_fire_aoe.ao",[],4,200,3264729230
2121,"ElementalHitAoeCold","Metadata/Effects/Spells/elemental_hit_new/ice/aoe/elehit_ice_aoe.ao",[],4,200,1678071074
2122,"ElementalHitAoeLightning","Metadata/Effects/Spells/elemental_hit_new/light/aoe/elehit_light_aoe.ao",[],4,200,217693214
2123,"ElementalHitAoeCombined","Metadata/Effects/Spells/elemental_hit_alt/elehit_alt_aoe.ao",[],4,200,2960879475
2124,"IncursionGrenadeImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/attacks/vaal_grenade/unstable_mine/aoe/mineblast_big.ao",[],4,100,2425910493
2125,"IncursionGrenadeImpactSmall","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/attacks/vaal_grenade/unstable_mine/aoe/mineblast_mini.ao",[],4,75,3733175354
2126,"IncursionBloodExplodeEpicMarker","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/blood_magic_strike/marker/doompit.ao",[],4,150,2878130147
2127,"IncursionBloodExplodeEpicImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/blood_magic_strike/aoe/demonblast.ao",[],4,250,3112064342
2128,"IncursionBloodExplodeEpicMarkerSoul","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/blood_magic_strike/marker/vaalsoul.ao",[],4,250,3332317533
2129,"FireProjectileRetaliationChargeUp","Metadata/Effects/Spells/monsters_effects/nemesis_mods/fire_mod/chargeUp/chargeUp.ao",[],4,0,3967649351
2130,"IncursionMonsterDefeatEffect","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/monster_kill/rig.ao",[42],4,0,77904178
2131,"IncursionLightningStompSlash","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/combos/lightning/finnisher/lightpulse.ao",[],4,475,183050359
2132,"IncursionLightningStompNova","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/combos/lightning/finnisher/lightningblast.ao",[],4,165,907763292
2133,"IncursionBloodMeleeThrust","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/melee_attacks/physical/blood_stab/bloodstab.ao",[],4,0,3004336589
2134,"IncursionMapDeviceWaterVortexBurst","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/map_device_projectile/lightning_nova/pulse.ao",[],4,75,1175824885
2135,"IncaBossDoryaniFireSlam","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/fireslam_impact.ao",[],4,300,2834792591
2136,"IncaBossDoryaniLightningSlam1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/lightningslam_impact1.ao",[],4,0,894904380
2137,"IncaBossDoryaniLightningSlam2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/lightningslam_impact2.ao",[],4,0,1853386213
2138,"IncaBossDoryaniColdSlamShockwave","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/iceslam_explosion.ao",[],4,450,3060535131
2139,"IncaBossDoryaniColdSlamCrack","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/iceslam_impact_2.ao",[],4,360,766298393
2140,"IncaBossDoryaniColdSlamImpact","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/iceslam_impact_1.ao",[],4,260,1755555719
2141,"IncaBossDoryaniFireRock1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_fire/rockdrop_01.ao",[],4,0,68903908
2142,"IncaBossDoryaniFireRock2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_fire/rockdrop_02.ao",[],4,0,3624587343
2143,"IncaBossDoryaniFireRock3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_fire/rockdrop_03.ao",[],4,0,187246805
2144,"IncaBossDoryaniFireRock4","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_fire/rockdrop_04.ao",[],4,0,2181743040
2145,"IncaBossDoryaniColdRock1","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_ice/rockdrop_01.ao",[],4,0,1928505774
2146,"IncaBossDoryaniColdRock2","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_ice/rockdrop_02.ao",[],4,0,2169822538
2147,"IncaBossDoryaniColdRock3","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_ice/rockdrop_03.ao",[],4,0,600204083
2148,"IncaBossDoryaniColdRock4","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/rock_fall_ice/rockdrop_04.ao",[],4,0,2703756893
2149,"IncursionFireStompCone","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/combos/fire/finisher/fire_pulse.ao",[],4,400,2992973467
2150,"VaalDistanceScaledGroundSlamImpact","Metadata/Effects/Spells/vaal_skills/ground_slam/blastRadius.ao",[],4,500,1590604250
2151,"VaalDistanceScaledGroundSlamImpactUnscaled","Metadata/Effects/Spells/vaal_skills/ground_slam/player_hit.ao",[],4,0,413227345
2152,"IncursionFireCleave","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/combos/fire/architect_fireslash.ao",[],4,200,2673569100
2153,"IncursionChaosCleave","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/combos/chaos/architect_chaosslash.ao",[],4,200,1569957358
2154,"IncursionChaosComboExplode","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/combos/chaos/finisher/chaos_finisher.ao",[],4,110,1854227678
2155,"IncursionNovasoulFireMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/fire_mortar/impact.ao",[],4,75,2477729615
2156,"IncursionNovasoulLightningMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/lightning_mortar/lightning_impact.ao",[],4,75,1472034235
2157,"IncursionNovasoulLightningMinionMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/lightning_volatile/mortar/lightning_impact.ao",[],4,95,4222627609
2158,"IncursionNovasoulMassMinionMortarImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/mass_summon_ghost/mortar_impact/impact.ao",[],4,190,3970762392
2159,"IncursionNovasoulChannelledBeam","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/channelled_grd_laser/rig.ao",[],4,0,365779449
2160,"IncursionNovasoulMassChannelledBeam","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/channelled_grd_laser/rig_mass.ao",[],4,0,2732984550
2161,"IncursionNovasoulTriggerBeam","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/beam_slam/beam.ao",[],4,0,1804576164
2162,"IncursionNovasoulMassTriggerBeam","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/beam_slam/beamAim.ao",[],4,0,3369812509
2163,"IncursionNovasoulDelayedProjectileEffect","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/delayed_projectiles/projbuildup.ao",[],4,0,3773959925
2164,"IncursionNovasoulMassDelayedProjectileEffect","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/bouncing_delayed_projectiles/projbuildup.ao",[],4,0,4287477458
2165,"IncursionNovasoulMinionExplode","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/mass_summon_ghost/monster_explode/monster_explode.ao",[],4,190,3672993387
2166,"IncursionNovasoulTriggerBeamImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/beam_slam/impact.ao",[],4,200,1101026770
2167,"IncursionNovasoulTriggerBeamMassImpact","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/beam_slam_mass/impact.ao",[],4,120,4160912001
2168,"IncursionNovasoulFlamethrower","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/turret/fire/flamethrower/rig.ao",[],4,0,3952414738
2169,"IncursionNovasoulMovingCone","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/moving_cone/moving_cone.ao",[],4,905,2050581290
2170,"ArchitectBloodBeam","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/laser_pyramid/vaal_corrupting_beam.ao",[],4,0,667739965
2171,"ArchitectBloodBeamSphere","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/laser_pyramid/pyramid_totem.ao",[],4,0,1867140285
2172,"ArchitectBloodBeamEndEffect","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/laser_pyramid/beam_end.ao",[],4,0,472372951
2173,"GroundSlamSpikeCluster","Metadata/Effects/Spells/ground_slam_02/clusterspines1.ao",[],4,50,1824917119
2174,"GroundSlamSpikeCluster2","Metadata/Effects/Spells/ground_slam_02/clusterspines2.ao",[],4,50,941493739
2175,"GroundSlamSpikeCluster3","Metadata/Effects/Spells/ground_slam_02/clusterspines3.ao",[],4,50,3877081235
2176,"GroundSlamSpikeCluster4","Metadata/Effects/Spells/ground_slam_02/clusterspines4.ao",[],4,50,2677323340
2177,"ExpandingColdSnapImpact","Metadata/Effects/Spells/cold_snap_02/rig.ao",[],4,163,2621770916
2178,"ExpandingColdSnapDegenArea","Metadata/Effects/Spells/cold_snap_02/grd_fx.ao",[],4,358,3832441454
2179,"VaalRighteousFireWave","Metadata/Effects/Spells/herald/fire/flameherald_explode.ao",[],4,300,1233587370
2180,"ArcNew","Metadata/Effects/Spells/arc_03/arc_beam.ao",[],4,0,474143869
2181,"ArcHitNew","Metadata/Effects/Spells/arc_02/arcimpact.ao",[],4,0,2184588344
2182,"ArcAutomaton","Metadata/Effects/Microtransactions/Spells/arc/crimson/arc_beam.ao",[],4,0,2829353028
2183,"ArcHitAutomaton","Metadata/Effects/Microtransactions/Spells/arc/crimson/arc_impact.ao",[],4,0,3001105607
2184,"IncursionArchitectMapMinionSelfDestruct","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/ultimate_spells/map_device_projectile/self_detonate/space_blast.ao",[],4,150,196125766
2185,"InfernalBlowExplodeBig","Metadata/Effects/Spells/infernal_blow/new_explosion_big.ao",[],4,250,2166608798
2186,"InfernalBlowExplodeSmall","Metadata/Effects/Spells/infernal_blow/new_explosion_small.ao",[],4,150,994926044
2187,"InfernalBlowExplodeSmallBlood","Metadata/Effects/Spells/infernal_blow/new_explosion_small_blood.ao",[],4,150,3813419770
2188,"GodmodeGhostVanish","Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/MapBosses/machinarium/summon_projectiles/summon_projectile_black.ao",[],4,0,2108778875
2189,"VaalDetonateDeadMarker","Metadata/Effects/Spells/detonate_dead_v2/vaal_marker/vaal_marker.ao",[],4,0,4053211892
2190,"VaalDetonateDeadPulse","Metadata/Effects/Spells/detonate_dead_v2/vaal_marker/marker_pulse.ao",[],4,100,3264486202
2191,"IncursionConstructLeapSlam","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/melee_attacks/physical/empowering_dash/vaaldash_impact.ao",[],4,80,1710465858
2192,"HeraldOfAshWastelandExplosion","Metadata/Effects/Microtransactions/Spells/heralds/Wastelands/fire/wasteLand_explode.ao",[],4,175,1775479555
2193,"HeraldOfIceWastelandExplosion","Metadata/Effects/Microtransactions/Spells/heralds/Wastelands/ice/wasteLandiceherald.ao",[],4,150,2395911778
2194,"HeraldOfThunderWastelandExplosion","Metadata/Effects/Microtransactions/Spells/heralds/Wastelands/lightning/wastelandLightningStrike.ao",[],4,0,2809597856
2195,"DelayedTriggerSkillAoELightningEpic","Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/spells/lightning_fireworks/marker/appear.ao",[],4,0,3746927117
2196,"IncursionArchitectArmourStorm1","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/armor_firestorm/armor_projectiles/armorstorm01.ao",[],4,0,250737706
2197,"IncursionArchitectArmourStorm2","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/armor_firestorm/armor_projectiles/armorstorm02.ao",[],4,0,2885254112
2198,"IncursionArchitectArmourStorm3","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/armor_firestorm/armor_projectiles/armorstorm03.ao",[],4,0,1508460703
2199,"IncursionArchitectArmourStorm4","Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Architects/spells/armor_firestorm/armor_projectiles/armorstorm04.ao",[],4,0,3462306058
