"rownum","Id","bool_8","IsLocal","IsWeaponLocal","Semantics","bool_15","IsVirtual","MainHandAlias_StatsKey","OffHandAlias_StatsKey","bool_33","HASH32","BelongsActiveSkillsKey","Category","bool_70","bool_71","IsScalable","ContextFlags","DotFlag"
4745,"local_display_socketed_skills_summon_your_maximum_number_of_totems_in_formation","",1,"",4,"","","","","",-1048533493,[],"","","","",[],[]
4746,"energy_shield_regeneration_rate_per_minute_%_while_on_low_life","","","",1,"","","","","",-1048751569,[],"","","",1,[],[]
4747,"counter_attacks_minimum_added_cold_damage","","","",3,"","","","","",-1013389093,[],"","","",1,[],[]
4748,"counter_attacks_maximum_added_cold_damage","","","",3,"","","","","",-1393319770,[],"","","",1,[],[]
4749,"movement_speed_+%_if_pierced_recently","","","",1,"","","","","",-2002106268,[],"","","",1,[],[]
4750,"have_pierced_recently",1,"","",4,"","","","","",286094836,[],"","","","",[],[]
4751,"track_have_pierced_recently","","","",4,"",1,"","","",941166516,[],"","","","",[36],[]
4752,"item_found_quantity_+%_if_wearing_a_magic_item","","","",1,"","","","","",-1790177806,[],"","","",1,[],[]
4753,"item_found_rarity_+%_if_wearing_a_normal_item","","","",1,"","","","","",2111691050,[],"","","",1,[],[]
4754,"number_of_equipped_normal_items",1,"","",3,"","","","","",1283700954,[],"","","",1,[],[]
4755,"poison_cursed_enemies_on_hit",1,"","",4,"","","","","",-1936752726,[],"","","","",[],[]
4756,"base_fire_damage_%_to_convert_to_chaos_60%_value","","","",1,"","","","","",-835284584,[],"","","",1,[],[]
4757,"base_lightning_damage_%_to_convert_to_chaos_60%_value","","","",1,"","","","","",1569351066,[],"","","",1,[],[]
4758,"gain_onslaught_for_X_ms_on_killing_rare_or_unique_monster",1,"","",3,"","","","","",1927372677,[],"","","",1,[],[]
4759,"kill_enemy_on_hit_if_under_20%_life","","","",4,"","","","","",1124036349,[],"","","","",[],[]
4760,"immune_to_bleeding_while_leeching","","","",4,"","","","","",-463852225,[],"","","","",[],[]
4761,"damage_+%_if_enemy_killed_recently_final","","","",1,"","","","","",1118270449,[],"","","",1,[],[]
4762,"skill_area_of_effect_+%_if_enemy_killed_recently","","","",1,"","","","","",-1205839842,[],18,"","",1,[],[]
4763,"virtual_immune_to_bleeding",1,"","",4,"",1,"","",1,1708578773,[],"","","","",[0],[]
4764,"have_killed_a_maimed_enemy_recently",1,"","",4,"","","","","",1306547263,[],"","","","",[],[]
4765,"track_have_killed_a_maimed_enemy_recently","","","",4,"",1,"","","",-592257020,[],"","","","",[36],[]
4766,"skill_effect_duration_+%_if_killed_maimed_enemy_recently","","","",1,"","","","","",-1996200130,[],"","","",1,[],[]
4767,"have_taunted_an_enemy_recently",1,"","",4,"","","","","",1877188856,[],"","","","",[],[]
4768,"track_have_taunted_an_enemy_recently","","","",4,"",1,"","","",-966761339,[],"","","","",[36],[]
4769,"damage_taken_+%_if_taunted_an_enemy_recently","","","",1,"","","","","",-852501880,[],"","","",1,[],[]
4770,"life_regeneration_rate_per_minute_%_if_taunted_an_enemy_recently","","","",1,"","","","","",-1433017237,[],"","","",1,[],[]
4771,"immune_to_elemental_status_ailments_during_flask_effect",1,"","",4,"","","","","",-1719969413,[],"","","","",[],[]
4772,"elemental_damage_+%_during_flask_effect",1,"","",1,"","","","","",257045459,[],1,"","",1,[],[]
4773,"chance_to_freeze_shock_ignite_%_during_flask_effect",1,"","",1,"","","","","",-1923038468,[],"","","",1,[],[]
4774,"summoned_monster_types_arent_duplicated",1,"","",4,"","","","","",448221444,[],"","","","",[],[]
4775,"slash_ancestor_totem_elemental_resistance_%",1,"","",1,"","","","","",184377865,"[""ancestor_totem_slash""]","","","",1,[],[]
4776,"melee_ancestor_totem_grant_owner_attack_speed_+%",1,"","",1,"","","","",1,348422995,[],"","","",1,[],[]
4777,"slam_ancestor_totem_grant_owner_melee_damage_+%",1,"","",1,"","","","",1,-1645813028,[],"","","",1,[],[]
4778,"frost_bolt_cast_speed_+%",1,"","",1,"","","","",1,-1914041617,"[""frost_bolt"",""frost_bolt_alt_x"",""frost_bolt_alt_y""]","","","",1,[],[]
4779,"frost_bolt_freeze_chance_%",1,"","",1,"","","","",1,-577766700,"[""frost_bolt"",""frost_bolt_alt_x"",""frost_bolt_alt_y""]","","","",1,[],[]
4780,"frost_bolt_nova_duration_+%",1,"","",1,"","","","",1,170870623,"[""vortex"",""vortex_alt_x"",""vortex_alt_y""]","","","",1,[],[]
4781,"chest_drop_additional_fire_warband_uniques",1,"","",3,"","","","","",135328700,[],"","","",1,[],[]
4782,"chest_drop_additional_cold_warband_uniques",1,"","",3,"","","","","",344786402,[],"","","",1,[],[]
4783,"chest_drop_additional_lightning_warband_uniques",1,"","",3,"","","","","",-1555722131,[],"","","",1,[],[]
4784,"chest_drop_additional_chaos_warband_uniques",1,"","",3,"","","","","",-861216819,[],"","","",1,[],[]
4785,"weapons_drop_animated",1,"","",4,"","","","","",-1274954906,[],"","","","",[],[]
4786,"es_and_mana_regeneration_rate_per_minute_%_while_on_consecrated_ground","","","",1,"","","","","",-176364438,[],"","","",1,[],[]
4787,"attack_and_cast_speed_+%_while_on_consecrated_ground","","","",1,"","","","","",1110928983,[],"","","",1,[],[]
4788,"chest_display_summons_fire_warband","","","",4,"","","","","",1264010472,[],"","","","",[],[]
4789,"chest_display_summons_cold_warband","","","",4,"","","","","",-50625194,[],"","","","",[],[]
4790,"chest_display_summons_lightning_warband","","","",4,"","","","","",1087465881,[],"","","","",[],[]
4791,"chest_display_summons_chaos_warband","","","",4,"","","","","",1078691106,[],"","","","",[],[]
4792,"is_dominated",1,"","",4,"","","","","",-161699665,[],"","","","",[],[]
4793,"blast_rain_arrow_delay_ms",1,"","",3,1,"","","",1,-1522612531,[],"","","",1,[],[]
4794,"additional_block_chance_%_for_1_second_every_5_seconds",1,"","",1,"","","","","",-45380295,[],"","","",1,[],[]
4795,"mine_arming_speed_+%",1,"","",1,1,"","","",1,-1770206286,[],"","","",1,[],[]
4796,"flasks_%_chance_to_not_consume_charges",1,"","",1,"","","","","",1269642410,[],"","","",1,[],[]
4797,"critical_strike_chance_+%_vs_bleeding_enemies","","","",1,"","","","",1,-591476682,[],4,"","",1,[],[]
4798,"physical_damage_+%_for_4_seconds_when_you_block_a_unique_enemy_hit",1,"","",1,"","","","","",-2016168272,[],"","","",1,[],[]
4799,"your_consecrated_ground_grants_damage_+%",1,"","",1,"","","","","",-1439867924,[],"","","",1,[],[]
4800,"attack_speed_+%_if_enemy_not_killed_recently","","","",1,"","","","","",3201602,[],3,"","",1,[],[]
4801,"physical_damage_+%_while_at_maximum_frenzy_charges_final","","","",1,"","","","","",-581372727,[],"","","",1,[],[]
4802,"physical_damage_taken_+%_while_at_maximum_endurance_charges","","","",1,"","","","","",2121424818,[],11,"","",1,[],[]
4803,"totem_damage_leeched_as_life_to_you_permyriad",1,"","",1,"","","","","",1970853204,[],"","","",1,[],[]
4804,"damage_leeched_as_life_to_parent_permyriad",1,"","",1,"","","","","",-1697690687,[],"","","",1,[],[]
4805,"attack_speed_+%_per_200_accuracy_rating","","","",1,"","","","","",877521339,[],"","","",1,[],[]
4806,"gain_phasing_while_at_maximum_frenzy_charges","","","",4,"","","","","",1989698585,[],"","","","",[],[]
4807,"gain_phasing_while_you_have_onslaught","","","",4,"","","","","",797759340,[],"","","","",[],[]
4808,"gain_maximum_endurance_charges_on_endurance_charge_gained_%_chance",1,"","",1,"","","","","",1974173419,[],"","","",1,[],[]
4809,"elementalist_skill_area_of_effect_+%_for_4_seconds_every_10_seconds",1,"","",1,"","","","","",-2105224203,[],"","","",1,[],[]
4810,"physical_damage_%_to_add_as_chaos_vs_bleeding_enemies",1,"","",1,"","","","","",-252478100,[],"","","",1,[],[]
4811,"elemental_resistances_+%_for_you_and_allies_affected_by_your_auras",1,"","",1,"","","","","",-672981316,[],"","","",1,[],[]
4812,"gain_x_life_on_trap_triggered_by_an_enemy",1,"","",3,"","","","","",-1452541863,[],"","","",1,[],[]
4813,"gain_x_es_on_trap_triggered_by_an_enemy",1,"","",3,"","","","","",1233588476,[],"","","",1,[],[]
4814,"phasing_%_for_3_seconds_on_trap_triggered_by_an_enemy",1,"","",1,"","","","","",290172192,[],"","","",1,[],[]
4815,"visual_always_use_smallest_blood_effect",1,"","",1,1,"","","",1,-593576131,[],"","","",1,[],[]
4816,"attack_skills_additional_totems_allowed","","","",3,"","","","","",-1820453663,[],13,"","",1,[],[]
4817,"global_defences_+%_per_white_socket_on_item","","","",1,"","","","","",1041481190,[],"","","",1,[],[]
4818,"intermediate_global_total_minimum_added_cold_damage","","","",3,"",1,"","","",-1201780041,[],"","","","",[29],[]
4819,"global_total_minimum_added_cold_damage","","","",3,"",1,"","","",1001265466,[],"","","","",[29],[]
4820,"intermediate_global_total_maximum_added_cold_damage","","","",3,"",1,"","","",663192557,[],"","","","",[29],[]
4821,"global_total_maximum_added_cold_damage","","","",3,"",1,"","","",738165596,[],"","","","",[29],[]
4822,"poison_from_critical_strikes_damage_+%_final",1,"","",1,"","","","","",-2123824766,[],"","","",1,[],[]
4823,"bleed_damage_+%_vs_maimed_enemies_final",1,"","",1,"","","","","",61028453,[],"","","",1,[],[]
4824,"flask_charges_+%_from_enemies_with_status_ailments",1,"","",1,"","","","","",1068667290,[],"","","",1,[],[]
4825,"mana_cost_+%_while_on_full_energy_shield","","","",1,"","","","","",1733319856,[],18,"","",1,[],[]
4826,"permanently_intimidate_enemies_you_hit_on_full_life",1,"","",4,"","","","","",1464194244,[],"","","","",[],[]
4827,"number_of_corpses_consumed_recently",1,"","",3,"","","","","",1464894019,[],"","","",1,[],[]
4828,"track_number_of_corpses_consumed_recently","","","",4,"",1,"","","",996743386,[],"","","","",[36],[]
4829,"damage_+%_if_you_have_consumed_a_corpse_recently","","","",1,"","","","",1,1486745756,[],1,"","",1,[],[]
4830,"attack_and_cast_speed_+%_per_corpse_consumed_recently","","","",1,"","","","","",897098969,[],"","","",1,[],[]
4831,"armour_and_evasion_+%_while_fortified","","","",1,"","","","","",-99075429,[],9,"","",1,[],[]
4832,"melee_damage_+%_while_fortified","","","",1,"","","","","",1884703068,[],"","","",1,[],[]
4833,"desecrate_creates_X_additional_corpses",1,"","",3,"","","","","",594859468,[],"","","",1,[],[]
4834,"mana_regeneration_rate_+%_while_phasing","","","",1,"","","","","",-1350294037,[],"","","",1,[],[]
4835,"chaos_skill_effect_duration_+%","","","",1,"","","","","",1549492900,[],18,"","",1,[],[]
4836,"damage_+%_final_vs_non_taunt_target_from_ot",1,"","",1,"","","","","",-1064166194,[],"","","",1,[],[]
4837,"damage_+%_final_vs_non_taunt_target_from_passive",1,"","",1,"","","","","",920314698,[],"","","",1,[],[]
4838,"taunted_enemies_damage_+%_final_vs_non_taunt_target",1,"","",1,"","","","","",-564730093,[],"","","",1,[],[]
4839,"chest_drop_additional_deshret_uniques",1,"","",3,"","","","","",-731140023,[],"","","",1,[],[]
4840,"chest_drop_additional_rare_maraketh_weapons",1,"","",3,"","","","","",158387606,[],"","","",1,[],[]
4841,"chest_display_spawns_torment_spirits_continuously","","","",4,"","","","","",1775877096,[],"","","","",[],[]
4842,"chance_to_cast_on_owned_kill_%",1,"","",1,"","","","",1,-408099547,[],"",1,"",1,[],[]
4843,"local_flask_cannot_be_stunned_during_flask_effect",1,1,"",4,"","","","","",-340555718,[],"","","","",[],[]
4844,"local_flask_lose_all_charges_on_entering_new_area",1,1,"",4,"","","","",1,18827620,[],"","","","",[],[]
4845,"summon_specific_monsters_radius_+%",1,"","",1,"","","","","",-988253025,[],"",1,"",1,[],[]
4846,"monster_drop_additional_currency_items_with_quality",1,"","",3,"","","","","",-633614697,[],"","","",1,[],[]
4847,"prophecy_spawned_monster_magic_minimum_rarity",1,"","",4,"","","","","",-1604986881,[],"","","","",[],[]
4848,"gain_life_leech_on_kill_permyriad",1,"","",6,"","","","","",-366349958,[],"","","",1,[],[]
4849,"immune_to_shock",1,"","",4,"",1,"","",1,-1118206667,[],"","","","",[0],[]
4850,"poison_on_melee_hit",1,"","",4,"","","","","",-324024282,[],"","","","",[],[]
4851,"life_leech_permyriad_vs_cursed_enemies",1,"","",6,"","","","","",1428849052,[],"","","",1,[],[]
4852,"movement_speed_+%_if_enemy_killed_recently","","","",1,"","","","","",2101573175,[],18,"","",1,[],[]
4853,"local_display_socketed_gems_supported_by_x_controlled_destruction","",1,"",3,"","","","","",609719385,[],"","","","",[],[]
4854,"local_unique_flask_kiaras_determination",1,1,"",4,"","","","","",1591771651,[],"","","","",[],[]
4855,"map_items_dropped_are_mirrored",1,"","",4,"","","","","",-842952033,[],"","","","",[],[]
4856,"monster_is_corrupted_display",1,"","",4,1,"","","",1,-817104921,[],"","","","",[],[]
4857,"monster_casts_fire_nova_text","","","",4,"","","","","",-1201864285,[],"","","","",[],[]
4858,"monster_casts_flask_charge_nova_text","","","",4,"","","","","",-578036403,[],"","","","",[],[]
4859,"monster_has_damage_taken_aura_text","","","",4,"","","","","",883377016,[],"","","","",[],[]
4860,"monster_has_temporal_chains_aura_text","","","",4,"","","","","",-971047,[],"","","","",[],[]
4861,"monster_has_movement_skill_damage_aura_text","","","",4,"","","","","",536521796,[],"","","","",[],[]
4862,"monster_casts_bleed_nova_text","","","",4,"","","","","",-853636586,[],"","","","",[],[]
4863,"weapon_physical_damage_%_to_add_as_each_element",1,"","",1,"","","","","",-892164235,[],"","","",1,[],[]
4864,"map_force_labyrinth_trial","","","",3,"","","","","",-291345795,[],"","","",1,[],[]
4865,"unique_cold_damage_can_also_ignite","","","",4,"","","","","",-193218079,[],"","","","",[],[]
4866,"monster_throws_chaos_bombs_text","","","",4,1,"","","",1,818441786,[],"","","","",[],[]
4867,"attack_trigger_on_melee_hit_%",1,"","",1,"","","","",1,1199135595,[],"",1,"",1,[],[]
4868,"physical_damage_%_added_as_fire_damage_if_enemy_killed_recently_by_you_or_your_totems",1,"","",1,"","","","","",1213246055,[],"","","",1,[],[]
4869,"give_parent_physical_damage_%_added_as_fire_damage_if_enemy_killed_recently",1,"","",1,"","","","","",-1594219822,[],"","","",1,[],[]
4870,"unique_boss_curse_effect_on_self_+%_final",1,"","",1,"","","","","",341843840,[],"","","",1,[],[]
4871,"chest_drop_additional_unique_item_divination_cards",1,"","",3,"","","","","",-636215256,[],"","","",1,[],[]
4872,"chest_drop_additional_corrupted_item_divination_cards",1,"","",3,"","","","","",1427582148,[],"","","",1,[],[]
4873,"chest_drop_additional_currency_item_divination_cards",1,"","",3,"","","","","",-1506775664,[],"","","",1,[],[]
4874,"chest_drop_additional_divination_cards_from_current_world_area",1,"","",3,"","","","","",-2090770408,[],"","","",1,[],[]
4875,"chest_drop_additional_divination_cards_from_same_set",1,"","",3,"","","","","",-1267013513,[],"","","",1,[],[]
4876,"global_critical_strike_chance_while_dual_wielding_+%","","","",1,"","","","","",-1293101386,[],4,"","",1,[],[]
4877,"global_critical_strike_multiplier_while_dual_wielding_+","","","",3,"","","","","",-801152477,[],4,"","",1,[],[]
4878,"doom_arrow_number_of_arrows",1,"","",3,1,"","","",1,-1760883405,[],"","","",1,[],[]
4879,"stance_movement_speed_+%_final",1,"","",1,"","","","","",1650354482,[],"","","",1,[],[]
4880,"base_physical_damage_reduction_and_evasion_rating",1,"","",3,"","","","",1,220274644,[],"","","",1,[],[]
4881,"first_blood_extra_gore",1,"","",4,1,"","","",1,954624464,[],"","","","",[],[]
4882,"cast_when_triggered_by_other_skill_%",1,"","",1,"","","","",1,-458173877,[],"","","",1,[],[]
4883,"local_display_socketed_gems_minimum_added_fire_damage","",1,"",3,"","","","","",-292226034,[],"","","","",[],[]
4884,"local_display_socketed_gems_maximum_added_fire_damage","",1,"",3,"","","","","",886170889,[],"","","","",[],[]
4885,"local_display_socketed_gems_attack_and_cast_speed_+%_final","",1,"",1,"","","","","",-63624108,[],"","","","",[],[]
4886,"local_display_socketed_gems_physical_damage_%_to_add_as_lightning","",1,"",1,"","","","","",300722737,[],"","","","",[],[]
4887,"local_display_socketed_gems_elemental_damage_+%_final","",1,"",1,"","","","","",-118426279,[],"","","","",[],[]
4888,"curse_nova_damage_+%_final_per_curse_removed",1,"","",1,"","","","",1,1299688909,[],"","","",1,[],[]
4889,"elemental_penetration_%_during_flask_effect",1,"","",1,"","","","","",206266168,[],"","","",1,[],[]
4890,"additional_physical_damage_reduction_%_during_flask_effect",1,"","",1,"","","","","",-191252549,[],"","","",1,[],[]
4891,"-%_of_your_damage_cannot_be_reflected",1,"","",1,"","","","","",1216281340,[],"","","",1,[],[]
4892,"%_of_your_damage_cannot_be_reflected",1,"","",1,"","","","","",1736872884,[],"","","",1,[],[]
4893,"reflect_damage_taken_+%",1,"","",1,"","","","","",1055599321,[],"","","",1,[],[]
4894,"power_charge_on_block_%_chance",1,"","",1,"","","","","",1034598720,[],18,"","",1,[],[]
4895,"nearby_enemies_chilled_on_block",1,"","",4,"","","","","",-77654204,[],"","","","",[],[]
4896,"arrow_projectile_variation",1,"","",3,1,"","","",1,1244575620,[],"","","","",[],[]
4897,"essence_buff_elemental_damage_taken_+%",1,"","",1,"","","","",1,632111129,[],"","","",1,[],[]
4898,"essence_buff_ground_fire_damage_to_deal_per_second",1,"","",3,"","","","",1,-1476983531,[],"","","",1,[],[]
4899,"essence_buff_ground_fire_duration_ms",1,"","",3,"","","","",1,-1527909015,[],"","","",1,[],[]
4900,"trigger_spawners_override_row",1,"","",3,"","","","","",518956016,[],"","","",1,[],[]
4901,"trigger_spawners_max_count",1,"","",3,"","","","","",-1682868799,[],"","","",1,[],[]
4902,"map_race_data",1,"","",3,1,"","","",1,-1719198269,[],"","","","",[],[]
4903,"map_packs_have_pop_up_traps",1,"","",4,"","","","","",-1099635694,[],"","","","",[],[]
4904,"permanent_damage_taken_+%_on_minion_death",1,"","",1,"","","","","",1773044039,[],"","","",1,[],[]
4905,"permanent_actor_scale_+%_on_minion_death",1,"","",1,"","","","","",1970391315,[],"","","",1,[],[]
4906,"permanent_item_quantity_+%_on_minion_death",1,"","",1,"","","","","",-1302926535,[],"","","",1,[],[]
4907,"permanent_item_rarity_+%_on_minion_death",1,"","",1,"","","","","",2028629463,[],"","","",1,[],[]
4908,"ground_maelstrom_art_variation",1,"","",3,1,"","","",1,-874670553,[],"","","","",[],[]
4909,"do_not_revive_after_time",1,"","",4,1,"","","",1,-1515492197,[],"","","","",[],[]
4910,"chaos_damage_taken_over_time_+%","","","",1,"","","","","",-1228613802,[],11,"","",1,[],[]
4911,"local_display_socketed_gems_additional_critical_strike_chance_%","",1,"",1,"","","","","",-1833464344,[],"","","","",[],[]
4912,"attack_and_cast_speed_+%_during_flask_effect",1,"","",1,"","","","","",221105453,[],3,"","",1,[],[]
4913,"minimum_added_cold_damage_per_frenzy_charge","","","",3,"","","","","",-560891749,[],"","","",1,[],[]
4914,"maximum_added_cold_damage_per_frenzy_charge","","","",3,"","","","","",-1276172852,[],"","","",1,[],[]
4915,"minimum_added_fire_damage_if_blocked_recently","","","",3,"","","","","",1143447193,[],"","","",1,[],[]
4916,"maximum_added_fire_damage_if_blocked_recently","","","",3,"","","","","",-369371120,[],"","","",1,[],[]
4917,"track_have_blocked_attack_recently",1,"","",4,"",1,"","","",1209441166,[],"","","","",[36],[]
4918,"have_blocked_attack_recently","","","",4,"","","","","",-1904335657,[],"","","","",[],[]
