"rownum","Id","i32_8","WorldAreasKeys","MinCount","MaxCount","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool_60","[i32]_61","Grounds","Tags","MinLevel","MaxLevel","WorldAreas2","i32_133","PackFormation","i32_153","bool_157","[string]_158","bool_174","bool_175","bool_176","bool_177","[string]_178","NecropolisPack"
738,"chaos-beasts-parasite6",0,[168],3,6,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],554
739,"chaos-animals",0,[168],3,11,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],555
740,"chaos-beasts6",0,[168],2,6,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],556
741,"chaos-fragments-emanant1",0,[168],2,7,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],557
742,"chaos-ghosts1",0,[168],2,10,0,0,[],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],558
743,"chaos-ghosts2",0,[168],3,10,100,1,[171],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],559
744,"chaos-ghosts3",0,[168],3,9,100,1,[171],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],560
745,"chaos-ghosts4",0,[168],3,10,0,0,[],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],561
746,"chaos-animals2",0,[168],4,10,100,1,[277],"",[100],[],"[62,64,65,67]",0,100,[],100,"",0,"",[],1,"","",1,[],562
747,"chaos-goatmen2",0,[168],4,10,100,1,[295],"",[100],[],"[62,64,65,67]",0,100,[],100,"",0,"",[],1,"","",1,[],563
748,"chaos-goatmen3",0,[168],4,11,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],564
749,"chaos-goatmen4",0,[168],4,10,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],565
750,"chaos-goatmen5",0,[168],4,10,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],566
751,"chaos-goatmen6",0,[168],4,10,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],567
752,"chaos-goatmen7",0,[168],4,10,0,0,[],"",[100],[],"[62,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],568
753,"chaos-lion1",0,[168],5,8,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],569
754,"chaos-lion2",0,[168],5,8,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],570
755,"chaos-icehellions1",0,[168],5,8,100,1,[353],"",[100],[],"[64,65,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],571
756,"chaos-hellions-parasite1",0,[168],4,9,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],572
757,"chaos-animals4",0,[168],5,8,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],573
758,"chaos-monkeys1",0,[168],4,16,0,0,[],"",[100],[],"[64,65]",0,100,[],0,"",0,"",[],1,"","",1,[],574
759,"chaos-monkeys2",0,[168],4,16,0,0,[],"",[100],[],"[64,65]",0,100,[],0,"",0,"",[],1,"","",1,[],575
760,"chaos-monkeys3",0,[168],4,16,0,0,[],"",[100],[],"[64,65]",0,100,[],0,"",0,"",[],1,"","",1,[],576
761,"chaos-monkeys4",0,[168],3,14,100,1,[382],"",[100],[],"[64,65]",0,100,[],100,"",0,"",[],1,"","",1,[],577
762,"chaos-monkeys5",0,[168],3,14,100,1,[386],"",[100],[],"[64,65]",0,100,[],100,"",0,"",[],1,"","",1,[],578
763,"chaos-monkeys-parasite6",0,[168],2,10,100,1,[394],"",[100],[],"[64,65]",0,100,[],100,"",0,"",[],1,"","",1,[],579
764,"chaos-mossmonsters1",0,[168],3,6,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],580
765,"chaos-mossmonsters2",0,[168],3,6,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],581
766,"chaos-mossmonsters3",0,[168],3,6,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],582
767,"chaos-mossmonsters4",0,[168],3,6,0,0,[],"",[100],[],"[62,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],583
768,"chaos-necros1",0,[168],3,7,0,0,[1662],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],584
769,"chaos-necros2",0,[168],3,7,0,0,[439],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],585
770,"chaos-necros3",0,[168],4,8,0,0,[434],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],586
771,"chaos-necros4",0,[168],3,7,0,0,[439],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],587
772,"chaos-necros5",0,[168],4,9,0,0,[428],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],588
773,"chaos-necros6",0,[168],3,5,0,0,[437],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],589
774,"chaos-necros7",0,[168],4,6,0,0,[1668],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],590
775,"chaos-animals5",0,[168],3,8,0,0,[],"",[100],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],591
776,"chaos-rhoas2",0,[168],3,10,0,0,[],"",[100],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],592
777,"chaos-rhoas-aridlake1",0,[168],3,8,0,0,[],"",[0],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],10
778,"chaos-bonerhoas-bog1",0,[168],3,8,0,0,[],"",[0],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],21
779,"chaos-rhoas3",0,[0],3,9,0,0,[],"",[100],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],593
780,"chaos-rhoas4",0,[168],3,6,0,0,[],"",[100],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],594
781,"chaos-rhoas-skeletons5",0,[168],3,6,0,0,[],"",[100],[],"[62,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],595
782,"chaos-rhoas-parasite6",0,[168],4,9,0,0,[],"",[100],[],"[62,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],596
783,"chaos-sandspitters-emanant1",0,[168],3,10,0,0,[],"",[100],[],"[62,64,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],597
784,"chaos-sandspitters-emanant2",0,[168],3,10,0,0,[],"",[100],[],"[62,64,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],598
785,"chaos-sandspitters-emanant3",0,[168],3,10,0,0,[],"",[100],[],"[62,64,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],599
786,"chaos-cannibals1",0,[168],3,10,100,1,[2907],"",[100],[],"[62,64,65,66,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],600
787,"chaos-cannibals2",0,[0],3,10,0,0,[],"",[100],[],"[62,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],601
788,"chaos-humanoids1",0,[168],3,10,0,0,[],"",[100],[],"[62,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],602
789,"chaos-cannibalfire",0,[168],2,2,0,0,[],"",[0],[],"[62,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],9
790,"chaos-seawitches-slithering-emanant1",0,[168],3,8,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],603
791,"chaos-seawitches-slithering2",0,[168],3,8,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],604
792,"chaos-seawitches-slithering3",0,[168],5,13,100,1,[531],"",[100],[],"[62,64,66]",0,100,[],100,"",0,"",[],1,"","",1,[],605
793,"chaos-seawitches-slithering4",0,[168],5,13,100,1,[523],"",[100],[],"[62,64,66]",0,100,[],100,"",0,"",[],1,"","",1,[],606
794,"chaos-seawitches-slithering5",0,[168],3,8,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],607
795,"chaos-seawitches-slithering6",0,[168],3,8,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],608
796,"chaos-shieldcrabs1",0,[168],4,9,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],609
797,"chaos-shieldcrabs2",0,[168],4,9,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],610
798,"chaos-shieldcrabs3",0,[168],4,9,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],611
799,"chaos-shieldcrabs4",0,[168],4,9,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],612
800,"chaos-shieldcrabs-parasite5",0,[168],4,9,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],613
801,"chaos-shieldcrabs-bleached6",0,[168],5,9,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],614
802,"chaos-skeletons1",0,[168],3,9,100,1,[6078],"",[100],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],615
803,"chaos-skeletons2",0,[168],3,8,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],616
804,"chaos-skeletons3",0,[168],3,9,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],617
805,"chaos-skeletons4",0,[168],3,8,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],618
806,"chaos-skeletons5",0,[168],3,9,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],619
807,"chaos-skeletons6",0,[168],3,8,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],620
808,"chaos-skeletons-emanant7",0,[168],3,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],622
809,"chaos-skeletons8",1,[0],3,9,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],623
810,"chaos-skeletons9",0,[168],3,8,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],624
811,"chaos-skeletons10",0,[168],3,8,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],625
812,"chaos-skeletons11",0,[168],3,8,35,1,"[1077,1063,1062,1064,1061]","",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],626
813,"chaos-skeletons12",0,[168],4,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],627
814,"chaos-skeletons13",0,[168],4,9,100,1,[6198],"",[100],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],628
815,"chaos-skeletons14",1,[0],3,7,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],629
816,"chaos-skeletons15",0,[168],4,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],630
817,"chaos-skeletons16",0,[168],3,7,0,0,[5522],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],631
818,"chaos-skeletons16_2",0,[0],5,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],632
819,"chaos-skeletons17",1,[168],3,7,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],633
820,"chaos-skeletons18",0,[168],5,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],634
821,"chaos-skeletons19",0,[168],5,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],635
822,"chaos-skeletons20",0,[168],5,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],636
823,"chaos-skeletons21",0,[168],4,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],637
824,"chaos-skeletons22",0,[168],4,10,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],638
825,"chaos-snakes1",0,[168],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],639
826,"chaos-snakes2",0,[168],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],640
827,"chaos-snakes3",0,[168],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],641
828,"chaos-snakes4",0,[168],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],642
829,"chaos-snakes-parasite5",0,[168],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],643
830,"chaos-animals7",0,[168],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],644
831,"chaos-spawns-slithering1",0,[168],7,17,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],645
832,"chaos-spiders1",0,[168],5,8,100,1,[1003],"",[100],[],"[63,64,65,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],646
833,"chaos-spiders2",0,[168],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],647
834,"chaos-spiders3",0,[168],6,14,0,0,[],"",[100],[],"[63,64,65,69]",0,100,[],0,"",0,"",[],1,"","",1,[],648
835,"chaos-spiders4",0,[168],6,14,0,0,[],"",[100],[],"[63,64,65,69]",0,100,[],0,"",0,"",[],1,"","",1,[],649
836,"chaos-spiders6",0,[168],5,8,100,1,[1002],"",[100],[],"[63,64,65,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],650
837,"chaos-spiders7",0,[168],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],651
838,"chaos-spiders-parasite8",0,[168],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],652
839,"chaos-spiders9",0,[168],5,9,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],653
840,"chaos-spiders10",0,[168],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],654
841,"chaos-vaal1",0,[168],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],655
842,"chaos-vaal2",0,[168],4,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],656
843,"chaos-vaal3",0,[168],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],657
844,"chaos-vaal4",0,[168],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],658
845,"chaos-vaal5",0,[168],3,10,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],659
846,"chaos-vaal6",0,[168],3,10,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],660
847,"chaos-vaal7",0,[168],3,10,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],661
848,"chaos-vaal-emanant8",0,[168],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],662
849,"chaos-vaal-emanant9",0,[168],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],663
850,"chaos-vaal-emanant10",0,[168],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],664
851,"chaos-vaal11",0,[168],3,9,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],665
852,"chaos-waterelementals2",0,[168],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],666
853,"chaos-waterelementals3",0,[168],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],667
854,"chaos-waterelementals4",0,[168],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],668
855,"chaos-waterelementals5",0,[168],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],669
856,"chaos-waterelementals6",0,[168],4,7,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],670
857,"chaos-waterelementals7",0,[168],4,7,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],671
858,"chaos-zombies1",0,[168],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],672
859,"chaos-zombies2",0,[168],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],673
860,"chaos-zombies3",0,[168],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],674
861,"chaos-zombies5",0,[168],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],675
862,"chaos-zombies6",0,[168],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],676
863,"chaos-zombies7",0,[168],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],677
864,"chaos-zombies8",0,[168],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],678
865,"chaos-zombies9",0,[808],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],0
866,"chaos-zombies10",0,[168],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],680
867,"chaos-zombies11",0,[168],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],681
868,"chaos-zombies12",0,[168],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],682
869,"chaos-bandits-emanant1",0,[168],3,8,0,0,[],"",[100],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],683
870,"chaos-emanant2",0,[168],3,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],684
871,"chaos-emanant3",0,[168],3,8,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],685
872,"chaos-emanant4",0,[168],3,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],686
873,"chaos-emanant5",0,[168],3,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],687
874,"chaos-emanant6",0,[168],3,8,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],688
875,"chaos-emanant7",0,[168],2,6,0,0,[],"",[100],[],"[64,69]",0,100,[],0,"",0,"",[],1,"","",1,[],689
876,"chaos-axis",0,[168],3,9,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],690
877,"chaos-axis2",0,[168],3,10,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],691
878,"chaos-axis3",0,[168],3,9,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],692
879,"chaos-axis4",0,[168],3,9,100,1,[1386],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],693
880,"chaos-experimenter2",0,[168],3,9,100,1,[1385],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],694
881,"chaos-demons1",0,[168],3,10,100,1,[1472],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],695
882,"chaos-demons2",0,[168],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],696
883,"chaos-demons3",0,[168],3,10,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],697
884,"chaos-demons4",0,[168],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],698
885,"chaos-demons5",0,[168],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],699
886,"chaos-frog",0,[168],4,9,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],700
887,"chaos-frog2",0,[168],4,9,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],701
888,"chaos-frog-parasite3",0,[168],4,9,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],702
889,"chaos-froginsect",0,[168],4,12,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],703
890,"chaos-guardians1",0,[168],5,10,100,1,[1580],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],704
891,"chaos-guardians2",0,[168],5,11,100,1,[1582],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],705
892,"chaos-guardians3",0,[168],5,15,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],706
893,"chaos-guardians4",0,[168],5,12,100,1,[1602],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],707
894,"chaos-guardians5",0,[168],5,12,100,1,[1600],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],708
895,"chaos-insects",0,[168],5,11,100,1,[1606],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],709
896,"chaos-insects2",0,[168],5,14,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],710
897,"chaos-flamebearers",0,[168],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],711
898,"chaos-flamebearers2",0,[168],3,8,100,1,[1342],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],712
899,"chaos-firemonsters",0,[168],2,7,0,0,[],"",[100],[],"[63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],713
900,"chaos-firemonsters2",0,[168],2,8,0,0,[],"",[100],[],"[63,69]",0,100,[],0,"",0,"",[],1,"","",1,[],714
901,"chaos-pyromaniacfire",0,[168],3,10,100,1,[1672],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],715
902,"chaos-pyromaniacfire2",0,[168],3,10,100,1,[1672],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],716
903,"chaos-pyromaniacpoison",0,[168],3,10,100,1,[1674],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],717
904,"chaos-necros8",0,[168],3,8,100,1,[1662],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],718
905,"chaos-necros9",0,[168],3,6,100,1,[1666],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],719
906,"chaos-necros10",0,[168],3,7,100,1,[450],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],720
907,"chaos-animals8",0,[168],3,7,0,0,[],"",[100],[],"[62,63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],721
908,"chaos-snakesscorpion2",0,[168],3,10,0,0,[],"",[0],[],"[62,63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],722
909,"chaos-bloodelementals",0,[168],3,8,100,1,[1965],"",[100],[],"[63,68]",0,100,[],100,"",0,"",[],1,"","",1,[],723
910,"chaos-bloodelementals2",0,[168],2,5,100,1,[1961],"",[100],[],"[63,68]",0,100,[],100,"",0,"",[],1,"","",1,[],724
911,"chaos-bloodelementals3",0,[168],3,8,100,1,[4074],"",[100],[],"[63,68]",0,100,[],100,"",0,"",[],1,"","",1,[],725
912,"chaos-citystalkers1",0,[168],3,10,100,1,[2001],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],726
913,"chaos-citystalkers2",0,[168],3,10,100,1,[2142],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],727
914,"chaos-citystalkers3",0,[168],3,10,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],728
915,"chaos-citystalkers-emanant4",0,[168],3,10,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],729
916,"chaos-citystalkers8",0,[168],3,10,100,1,[6209],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],730
917,"chaos-humanoids2",0,[0],3,10,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],731
918,"chaos-undying",0,[168],3,10,100,1,[2160],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],732
919,"chaos-dockworkers",0,[168],3,9,100,1,[2170],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],733
920,"chaos-humanoids3",0,[0],3,9,100,1,[2170],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],734
921,"chaos-humanoids4",0,[168],3,9,0,0,[],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],735
922,"chaos-humanoids5",0,[168],3,9,0,0,[],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],736
923,"chaos-humanoids6",0,[168],3,9,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],737
924,"chaos-skeletonsdock",0,[168],3,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],738
925,"chaos-bosspack-skeletonmagic",0,[168],5,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],42
