"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool"
1478,"MPSHeistTemplarCasterProjectileCombined","","[488,6708,4430,5637]","[800,1102,649]","[157,50,-50]",3.5,0.1,0.0175,[],""
1479,"MPWHeistMilitaryMinibossProjCleave","","[488,6708,4430,5637]","[800,167,1100]","[122,2,50]",1,0.055,0,[],""
1480,"MPWHeistThugRangedBurningArrow","","[488,6708,4430,5637,189]","[800,1100,649]","[124,75,-50]",1,0.055,0,[],""
1481,"MPWHeistThugFlamingShield","","[488,6708,4430,5637,1113]","[800,1228,1100,18228]","[126,30,50,50]",1,0.055,0,[],""
1482,"MPSHeistRobotProjectile","","[488,6708,4430,5637]","[800,649]","[168,-50]",2.5,0.1,0.0175,[],""
1483,"MPSHeistScienceCanisterDetonationBall","","[488,6708,4430,2899]","[800,1103,5844,649]","[160,25,1,-30]",1.5,0.1,0.0175,[],""
1484,"MPSHeistRobotClockworkGolemBasicProjectile","","[488,6708,4430]","[800,649]","[163,-50]",3.2,0.1,0.0175,[],""
1485,"MPSHeistRobotAutomatonBasicProjectile","","[488,6708,4430,5637]","[800,649]","[164,-50]",2,0.1,0.0175,[],""
1486,"MPSHeistCultistStaffProjectileRed","","[488,4430,5637]","[800,649]","[165,-40]",3.2,0.1,0.0175,[],""
1487,"MPSHeistCultistStaffProjectileGreen","","[488,4430,5637,11758]","[800,649]","[166,-40]",3.2,0.1,0.0175,[],""
1488,"MPSHeistCultistStaffProjectileYellow","","[488,4430,5637]","[800,1103,649]","[167,25,-40]",1.1,0.1,0.0175,[],""
1489,"MPWExpeditionArbalestProjectile","","[488,4430,6708]","[800,1101]","[145,60]",1,0.055,0,[],""
1490,"MPWExpeditionArbalestSnipe","","[488,4430,6708,4400]","[800,1101,5844]","[146,60,1]",1,0.055,0,[],""
1491,"MPSExpeditionRogProj","","[488,4430,6708]","[800,649,5844]","[201,-50,1]",0.7,0.1,0.0175,[],""
1492,"MPWVaalGuardBowSnipe","","[488,4430,6708,11881,6491,4400]","[800,1228,5844,1100,649]","[1035,50,1,75,-40]",1,0.055,0,[],""
1493,"MPSArchnemesisLivingCrystal","","[488,11881,4400]","[800,649]","[213,100]",1,0.1,0.0175,[],""
1494,"MPSAncestralSoulCasterProjectile","","[488,4430,6708]","[800,649]","[230,-40]",1,0.055,0,[],""
1495,"MPACannibalSpearThrow","","[488,6491,4430,6708,11881,16249]","[800,1228]","[1030,60]",1,0.055,0,[],""
1496,"MPWVaalSavageBlowDart","","[488,11881,4430,6708,2262,2408,16249]","[800,1228,649]","[1031,35,-50]",1,0.055,0,[],""
1497,"MPSVaalSavageShamanFireball",100,"[488,4430,6708,11881,10057,5637]","[649,800]","[-35,1028]",4.5,0.1,0.0175,[],""
1498,"MPSIgnagdukBasicFireProj","","[488,11881,4430,6708,2408,5637]","[800,18228]","[1030,33]",6,0.1,0.0175,[],""
1499,"MPSIgnagdukBasicFireProjSpam","","[488,11881,4430,6708,6491,2408]","[800,6713,169,18228]","[1030,100,0,33]",4,0.1,0.0175,[],""
1500,"MPSIgnagdukBigFireProj","","[488,11881,4430,6708,2408]","[800,18228]","[1031,100]",6,0.1,0.0175,[],""
1501,"MPWVaalGuardBlazeArrow","","[488,11881]","[800,1228,2458]","[1034,60,5]",1,0.055,0,[],""
1502,"MPSViperNapuatziFastProjectile","","[488,4430,6708,2262,7905]","[800,167,649]","[1038,1,-20]",4,0.1,0.0175,[],""
1503,"MPSVaalSunApparitionBasicProj","","[488,4430,6708,11881,10057]","[800,649]","[1042,-40]",2.85,0.1,0.0175,[],""
1504,"MPSSunWorshipperBasicProj","","[488,4430,6708,11881,10057,5637]","[800,649]","[1043,-32]",6.5,0.1,0.0175,[],""
1505,"MPSVaalTimeScientistProjectile","","[488,4430,6708,11881,10057]","[800,649,2184]","[1044,-40,10]",2,0.1,0.0175,[],""
1506,"MPSVaalShadowpriestProj","","[488,4430,6708,11881,10057,5637]","[800,649]","[1046,-30]",1.15,0.1,0.0175,[],""
1507,"MPSVaalBloodPriestProj","","[488,4430,6708,11881,10057]","[800,649]","[1047,-35]",3,0.1,0.0175,[],""
1508,"MPSVaalArchitectofTimeProj","","[488,4430,6708,11881,10057]","[800,649]","[1048,-30]",2.25,0.1,0.0175,[],""
1509,"MPSBloodElementalProj","","[488,4430,6708,11881,10057]","[800,649,3747,4797,4798]","[1049,-40,30,4000,1]",2.25,0.1,0.0175,[],""
1510,"MPSBootyBlasterSoulRelease","","[488,4430,6708,11881,2899,4400]","[800,649,2458]","[1050,-55,20]",2.25,0.1,0.0175,[],""
1511,"MPWPirateCannonball","","[488,4430,6708,11881,10057,16249,5637]","[800,649]","[1037,50]",1,0.055,0,[],""
1512,"MPSVaalHumanoidCannonNapalm","","[488,4430,6708,11881,10057,16249]","[800,1228]","[1051,-40]",3.25,0.1,0.0175,[],""
1513,"MPWVaalCyborgRocketFist","","[488,4430,6708,11881,10057,5637,16249]","[800,649,1228]","[1038,-20,50]",1,0.055,0,[],""
1514,"MPWVaalCyborgLightningArrow","","[488,11881,4430,6708,16249,19085,2408,7905]","[800,8043,1102,167,649]","[1039,0,40,5,-15]",1,0.055,0,[],""
1515,"MPSCrawGullSpit","","[488,6491,4430,6708,11881,16249]","[800,649,1100]","[1053,-45,25]",2.65,0.1,0.0175,[],""
1516,"MPSWingedFiendSpit","","[488,6491,4430,6708,11881,16249]","[800,649,10902]","[1122,-45,25]",2.65,0.1,0.0175,[],""
1517,"MPWAnchorToss","","[488,4430,6708,11881,13635,5637]","[800,17886,11456,21183]","[1041,1178,300,12]",1,0.055,0,[],""
1518,"MPSShipwreckBossSwordShot","","[488,4430,6708,10057,11881]",[800],[1054],2.5,0.1,0.0175,[],""
1519,"MPWPirateBarrelToss","","[488,4430,6708,10057,16249,2899]",[800],[1045],1,0.055,0,[],""
1520,"MPWCaptainRothGhostCannonball","","[488,6491,4430,6708,11881,16249,2899]","[800,649,11456,1100]","[1046,-22,500,40]",1,0.055,0,[],""
1521,"MPWCaptainRothGhostCannonballBarrage","","[488,6491,4430,6708,11881,2899,16249,4430]","[800,649,11456]","[1081,-30,500]",1,0.055,0,[],""
1522,"MPWChattersawBoulder","","[488,10057,11881,16252,4430,6708]",[800],[1047],1,0.055,0,[],""
1523,"MPWPaleHulkGrabbyTentacle","","[488,10057,11881,16252,4430,6708,2899,5637]",[800],[1048],1,0.055,0,[],""
1524,"MPSGoblinShamanBasicProj","","[488,11881,4430,6708,10057,6491]","[649,800]","[-40,1056]",3.2,0.1,0.0175,[],""
1525,"MPWGoblinGiantBossLimbToss","","[488,11881,16249,6491,4430,6708,2899]","[649,800]","[0,1051]",1,0.055,0,[],""
1526,"MPSElectricStingRayProjectile","","[488,11881,4430,6708,10057,5637,4400]","[649,800]","[-30,1057]",4,0.1,0.0175,[],""
1527,"MPSStarfishVomit","","[488,11881,4430,6708,10057,5637,16252,2899]","[800,2458,17886]","[1058,5,2500]",1.5,0.1,0.0175,[],""
1528,"MPSBrineMaidenIceProjectile","","[488,11881,4430,6708,10057,5637]","[649,800,2458,444]","[-30,1059,3,10]",3,0.1,0.0175,[],""
1529,"MPSKaruiSpiritProjectile","","[488,11881,10057,2408]","[649,800,2458]","[-70,1060,3]",2,0.1,0.0175,[],""
1530,"MPSKaruiCasterProjectile","","[488,11881,4430,6708,10057]","[649,800,2458]","[-50,1060,3]",2,0.1,0.0175,[],""
1531,"MPSSudokuTotemTikiFireball","","[488,11881,4430,6708,10057]",[800],[1061],2,0.1,0.0175,[],""
1532,"MPSSudokuTotemVolcanicPopcorn","","[488,10057,16252]","[800,2458]","[1062,5]",1.5,0.1,0.0175,[],""
1533,"MPSYamaJumpBackwardsProjectiles","","[488,10057,16252]","[800,2458]","[1063,5]",2,0.1,0.0175,[],""
1534,"MPSBloodfeverBloodPustule","","[488,10057,16252,4430,6708,11881]","[800,2458,1100]","[1065,5,40]",2.4,0.1,0.0175,[],""
1535,"MPSMedicineWomanProjectile","","[488,11881,4430,6708,10057,16249]","[649,800,2458,17886]","[-20,1085,3,1100]",2.35,0.1,0.0175,[],""
1536,"MPAOctopusTongueProj","","[488,11881,4430,6708,10057]","[649,800,2458]","[-50,1052,3]",1,0.055,0,[],""
1537,"MPWParasiteHostVomitBones","","[488,10057,16252,4430,6708]","[800,2458]","[1053,15]",1,0.055,0,[],""
1538,"MPWBloodFeverCaptainHookToss","","[488,10057,16252,4430,6708,1113]","[800,2458]","[1054,10]",1,0.055,0,[],""
1539,"MPWInfectedMercenarySnipe","","[488,11881,10057,16252,4430,6708,11881]","[800,18427,10173,5916,649]","[1056,100,30,0,-45]",1,0.055,0,[],""
1540,"MPWInfectedMercenarySnipeIncin","","[488,11881,10057,16252,4430,6708,11881,2899]","[800,1100,5916,649]","[1124,60,0,-45]",1,0.055,0,[],""
1541,"MPWInfectedMercenaryMinigun","","[488,10057,4430,6708,1113]","[800,316,2458,1795]","[1057,25,3,100]",1,0.055,0,[],""
1542,"MPWTwilightGuardBossBoulder","","[488,4430,6708,11881,10057,5637,16249]","[800,2458]","[1060,0]",1,0.055,0,[],""
1543,"MPWTwilightGuardBossAxe","","[488,4430,6708,11881,10057,4400,16252]","[800,2458]","[1061,0]",1,0.055,0,[],""
1544,"MPSBloodFeverPoiFire","","[488,10057,16252,4430,6708,11881]",[800],[1066],1,0.055,0,[],""
1545,"MPSTwilightSorcerorFireball","","[488,4430,6708,11881,10057]","[800,649]","[1067,-40]",2.5,0.1,0.0175,[],""
1546,"MPSTwilightKaruiVolcanicPopcorn","","[605,488,4430]",[],[],1.5,0.1,0.0175,[],""
1547,"MPWShipwreckBossSwortar","","[488,10057,16252]","[800,2458]","[1062,0]",1,0.055,0,[],""
1548,"MPWBloodClanKina","","[488,10057,16252,2262]","[800,2458,649]","[1063,5,-40]",1,0.055,0,[],""
1549,"MPWBloodClanTrapperBearTrap","","[488,16252,2899,4400]","[800,2458,649]","[1064,5,-50]",1,0.055,0,[],""
1550,"MPWIceSpikerProjectile","","[488,4400,11881,16249,6491,4430]","[800,2458,1101]","[1065,10,40]",2.75,0.1,0.0175,[],""
1551,"MPSIceHermitSpiderProjectile","","[488,16252,4400,4430]","[2458,649]","[3,-37]",3.15,0.1,0.0175,[],""
1552,"MPSRootedHeadSpike","","[488,4430,11881,16252,2262]","[800,2458,1103]","[1066,5,30]",1.5,0.1,0.0175,[],""
1553,"MPSRootedHeadProjectile","","[488,16249,4430,11881]","[649,800,2458]","[-50,1071,5]",3,0.1,0.0175,[],""
1554,"MPSRootedRootProjectile","","[488,4430]","[800,649]","[1072,-40]",1,0.055,0,[],""
1555,"MPSCocoonLightningMortarCharged","","[488,4430,11881,16249]","[800,649]","[1073,-30]",4,0.1,0.0175,[],""
1556,"MPSCocoonLightningMortar","","[488,4430,11881,16249]","[800,649]","[1073,-30]",4,0.1,0.0175,[],""
1557,"MPWCreepingHumanVomit","","[488,16252,4430]",[800],[1067],2.1,0.1,0.0175,[],""
1558,"MPSIceCasterProjectile","","[488,4430,11881,16249]","[800,649]","[1074,-35]",2.75,0.1,0.0175,[],""
1559,"MPSIceWendigoColdHyperNova","","[488,4430,16249]","[800,3109,17886]","[1075,50,1500]",4.5,0.1,0.0175,[],""
1560,"MPWGemlingArcherBossSnipe","","[488,4430,4400,11881]",[800],[1070],1,0.055,0,[],""
1561,"MPWGemlingArcherBossSnipeAlleyOfDeath","","[488,4430,4400,11881,190]","[800,649]","[1070,2500]",1,0.055,0,[],""
1562,"MPWGemlingArcherBossIceJumpShot","","[488,11881,16252]",[800],[1069],1,0.055,0,[],""
1563,"MPWGemlingArcherBossLightningJumpShot","","[488,4430,11881]",[800],[1068],1,0.055,0,[],""
1564,"MPWGemlingArcherBossLightningArrowSpammable","","[488,4430,4400,11881]",[800],[1068],1,0.055,0,[],""
1565,"MPWCactusSpikeShots","","[488,4430,16252]",[800],[1072],1,0.055,0,[],""
1566,"MPWGinsengSpine","","[488,16252,1772]","[800,167]","[1073,9]",1,0.055,0,[],""
1567,"MPWGinsengPod","","[488,4430,2899,4400,16249,6491,11881]",[800],[1074],2.5,0.1,0.0175,[],""
1568,"MPWScientist4Snipe","","[488,4430,4400,11881]","[800,649]","[1075,-30]",1,0.055,0,[],""
1569,"MPSPrisonerBossBloodTendrils","","[488,4430,16249]",[800],[1076],2.5,0.1,0.0175,[],""
1570,"MPWPrisonerBossSpearToss","","[488,4430,4400,11881,2408,6708]",[800],[1076],1,0.055,0,[],""
1571,"MPSPrisonerBossBallistaBolt","","[488,4430,6491,5637,6708,4400]","[800,11456]","[1077,300]",1.5,0.1,0.0175,[],""
1572,"MPSScientist1FlaskProj","","[488,4430,5637,16252,11881]","[800,649,2458]","[1078,-37,3]",2.6,0.1,0.0175,[],""
1573,"MPWScientist3LightningSpear","","[488,4430,16252,11881]","[800,649,1102]","[1078,-40,60]",1,0.055,0,[],""
1574,"MPSIncenseCasterFireball","","[488,4430,5637,11881]","[800,649]","[1079,-37]",2.6,0.1,0.0175,[],""
1575,"MPWDemonFemaleRemakeSpike","","[488,4430,16252,11881]","[800,649,2458]","[1079,-37,5]",1,0.055,0,[],""
1576,"MPWMutantBirdBossSpit","","[488,4430,11881,16249,2899,5637]","[800,649,2458,17886,6713]","[1080,0,90,3000,70]",1,0.055,0,[],""
1577,"MPWMutantBirdBossSpitFlip","","[488,4430,11881,16252,2899]","[800,649,2458,17886,6713]","[1080,0,50,3000,30]",1,0.055,0,[],""
1578,"MPWGoblinSpearThrow","","[488,4430,11881,16249,5637]","[800,649,2458,17886]","[1082,-15,15,2000]",1,0.055,0,[],""
1579,"MPSGoblinMinerRockThrow","","[488,4430,11881,5637,16249]","[800,649,2458,17886,1102]","[1080,-35,10,1500,50]",2,0.1,0.0175,[],""
1580,"MPSMagmaHarpyFireToss","","[488,4430,5637,11881,16249,605,4400]","[800,649,2458,17986,166]","[1081,-35,10,4,3]",2,0.1,0.0175,[],""
1581,"MPSBlackjawFireball","","[488,4430,6708,11881,5637,2899,16249]","[800,18228]","[1082,50]",1,0.055,0,[],""
1582,"MPSBlackjaw2Fireball","","[488,4430,6708,11881,5637,2899,16249]",[800],[1082],1,0.055,0,[],""
1583,"MPSChimeraWetlandsBossFireball","","[488,4430,5637,11881,2899,10057,6708]","[800,649,2458]","[1083,-25,0]",1,0.055,0,[],""
1584,"MPWForsakenSonRubbleToss","","[488,11881,16249,4430,6491,6708,2899,12817]","[800,649,2458,17886,6713,167,1850]","[1083,0,20,2000,65,20,15]",1,0.055,0,[],""
1585,"MPSVaalConstructCannon","","[488,11881,16249,4430,6491,6708]","[800,1100,649]","[1088,40,-40]",2,0.1,0.0175,[],""
1586,"MPAVaalHumanoidCannon","","[488,11881,16249,4430,6491,6708]","[800,1100,649]","[1094,40,-40]",1,0.055,0,[],""
1587,"MPSFallenCrawlerFireProjectile","","[488,11881,4430,6708,16252]","[800,649,18228]","[1090,-40,25]",3,0.1,0.0175,[],""
1588,"MPSFallenGodDivineProjSpam","","[488,4430,6708]",[800],[1092],35,0.1,0.0175,[],""
1589,"MPSSanctumHazardProjSpam","","[488,11881,4430,6708,4400,189]","[800,1100,18228]","[1092,100,50]",35,0.1,0.0175,[],""
1590,"MPAFountainStatueBackStatue1","",[488],[800],[1089],1,0.055,0,[],""
1591,"MPAFountainStatueBackStatue2","",[488],[800],[1090],1,0.055,0,[],""
1592,"MPAFountainStatueBackStatue3","",[488],[800],[1091],1,0.055,0,[],""
1593,"MPAFountainStatueBackStatue4","",[488],[800],[1092],1,0.055,0,[],""
1594,"MPAFountainStatueBackStatue5","",[488],[800],[1093],1,0.055,0,[],""
1595,"MPSExecratusAlchemistFlask1","","[488,4430,5637,11881,16249]","[800,649,2458]","[1093,-37,3]",1,0.055,0,[],""
1596,"MPSExecratusAlchemistFlask2","","[488,4430,5637,11881,16249]","[800,649,2458]","[1094,-37,3]",1,0.055,0,[],""
1597,"MPSTwilightClericProjectile","","[488,4430,5637,11881]","[800,649]","[1095,-37]",2.6,0.1,0.0175,[],""
1598,"MPWExecratusBlackPrinceLacerate1","","[488,6708,4430,5637,4400,189]","[800,167,2475,1100]","[1095,0,15,100]",1,0.055,0,[],""
1599,"MPWExecratusBlackPrinceLacerate2","","[488,6708,4430,5637,4400,189]","[800,167,2475,1100]","[1096,0,15,100]",1,0.055,0,[],""
1600,"MPWExecratusBlackPrinceLacerate3","","[488,6708,4430,5637,4400,189]","[800,167,2475,1100]","[1097,2,35,100]",1,0.055,0,[],""
1601,"MPSHarborGuardBossShieldProj","","[488,11881]",[800],[1096],1,0.055,0,[],""
1602,"MPWMarakethWarriorBowAttack","","[854,855,11881,4430,6708,5637,10057]",[800],[1098],1,0.055,0,[],""
1603,"MPSRatKingVomitChunk","","[488,4430,5637,11881,16249]","[800,17886,2458]","[1097,3000,20]",2.5,0.1,0.0175,[],""
1604,"MPWOverheadBabyToss","","[488,6708,4430,5637,11881,16249,2899]","[800,1228]","[1099,65]",1,0.055,0,[],""
1605,"MPWBabyBowling","","[488,6708,4430,5637,11881,16249,2899]","[339,22304,1228]","[1,900,65]",1,0.055,0,[],""
1606,"MPSSolarisMonsterVomit","","[488,4430,5637,11881,16249,2899]","[800,17886,2458]","[1098,3000,22]",1,0.055,0,[],""
1607,"MPSDwarvenPipeBossRadialSmoke","","[488,2408,2899,13635]","[800,18388,1850]","[1099,30,130]",0,0.055,0,[],""
1608,"MPSDwarvenPipeBossForwardSmoke","","[488,2408,13635]","[800,169]","[1100,0]",1,0.055,0,[],""
1609,"MPSCreepyHagProjectile","","[488,6708,4430,5637,11881,192]","[800,7011,18418,649]","[1101,20,-20,-20]",3,0.1,0.0175,[],""
1610,"MPSBalbalaCoin","","[488,6708,4430,5637,11881,2899,16252]",[800],[1102],1,0.055,0,[],""
1611,"MPWKinahraChargedProjectile","","[488,11881,6708,4430,5637]","[5844,800,1102]","[1,1101,50]",1,0.055,0,[],""
1612,"MPWHuntingGroundBurrowerSpit","","[488,4430,5637,11881,2899,16252]","[800,17886,2458,649]","[1102,1850,4,-27]",1,0.055,0,[],""
1613,"MPWRitualBurrowerSpit","","[488,4430,5637,11881,2899,16252]","[800,17886,2458,649]","[1148,1850,4,-27]",1,0.055,0,[],""
1614,"MPWSpiresBurrowerSpit","","[488,4430,5637,11881,2899,16252]","[800,17886,2458]","[1130,0,3]",1,0.055,0,[],""
1615,"MPSSkeletonMancerBasicProj","","[488,6708,4430,5637,11881]","[800,649]","[1103,-30]",1,0.055,0,[],""
1616,"MPSBasicSkeletonProjectileFire","","[488,6708,4430,5637,11881]","[800,649,18228]","[1104,-30,100]",2.5,0.1,0.0175,[],""
1617,"MPSBasicSkeletonProjectileLightning","","[488,6708,4430,5637,11881]","[800,649,18229]","[1105,-30,100]",2.5,0.1,0.0175,[],""
1618,"MPSBasicSkeletonProjectileCold","","[488,6708,4430,5637,11881]","[800,649,18418]","[1106,-30,100]",2.25,0.1,0.0175,[],""
1619,"MPWFarudinCorpseStriderSpearThrow","","[488,4430,16252,11881]","[800,649,1102]","[1103,-40,60]",1,0.055,0,[],""
1620,"MPWRudjaGasGrenade","","[488,4430,5637,11881,2899,16249,18394]","[800,649,2458,18388]","[1107,-30,2,1]",1,0.055,0,[],""
1621,"MPWRudjaTarGrenade","","[488,4430,5637,11881,2899,16249,18394]","[800,649,2458,5844]","[1105,-30,2,1]",1,0.055,0,[],""
1622,"MPWRudjaTarGrenadeTriggered","","[488,4430,5637,11881,2899,16249]","[800,649,2458,5844]","[1111,-30,12,1]",1,0.055,0,[],""
1623,"MPWRudjaFlashbang","","[488,4430,5637,11881,2899,16252,18647]","[800,649,2458,5844,18427]","[1106,-30,5,1,250]",1,0.055,0,[],""
1624,"MPWRudjaFlashbangTriggeredReference","","[488,4430,5637,11881,2899,16249]","[800,649,2458,5844,18427]","[1110,-30,5,1,250]",1,0.055,0,[],""
1625,"MPWRudjaExplosiveGrenade","","[488,4430,5637,11881,2899,16249,18394]","[800,649,2458,18388]","[1104,-30,9,3]",1,0.055,0,[],""
1626,"MPWRudjaExplosiveGrenadeTargetLocationLow","","[488,4430,5637,11881,2899,18394,16252]","[800,649,2458,18388]","[1112,-30,2,1]",1,0.055,0,[],""
1627,"MPWRudjaExplosiveGrenadeTargetLocationHigh","","[488,4430,5637,11881,2899,18394,16252]","[800,649,2458,18388]","[1113,-30,2,1]",1,0.055,0,[],""
1628,"MPSCorruptedCourtGuardFireball","","[488,4430,5637,11881]","[800,649,18228]","[1107,-30,50]",3.3,0.1,0.0175,[],""
1629,"MPSHusbandMonsterCleaveBalls","","[488,4430,5637,11881,6491]","[800,649,2641]","[1108,-30,100]",7.5,0.1,0.0175,[],""
1630,"MPSSkeletonSnakeBossSoulerCoaster","","[488,4430,5637,11881,6708,16252,2899]","[800,649]","[1110,-30]",1,0.055,0,[],""
1631,"MPWInfectedMercIncendiaryBolt","","[488,4430,5637]","[800,17524,1100]","[1109,40,80]",1,0.055,0,[],""
1632,"MPSSkeletalKnightShieldProjectile","","[488,4430,5637,11881]","[800,649,2458]","[1111,-30,3]",3.5,0.1,0.0175,[],""
1633,"MPAMudBurrowerBloodProj","","[488,4430,5637,11881,2899,16252]","[800,17886,2458,17524]","[1115,3000,7,11]",1,0.055,0,[],""
1634,"MPAMudBurrowerGoopSmallBall","","[488,4430,5637,11881,2899,16252]","[800,17886,2458]","[1116,0,10]",1,0.055,0,[],""
1635,"MPAMudBurrowerGoopBigBall","","[488,4430,5637,11881,2899,16252]","[800,17886,2458]","[1117,0,3]",1,0.055,0,[],""
1636,"MPAMudBurrowerSprayProj","","[488,4430,6491,11881,2899,16252]","[800,17886,2458]","[1118,0,8]",1,0.055,0,[],""
1637,"MPACountsGuardSpike","","[488,4430,11881,16252,7905]","[800,17886,167,17524]","[1119,50,6,55]",1,0.055,0,[],""
1638,"MPABaronHumanEpicThrustProj","","[488,4430,5637,6491,18635,4400]","[800,18418,1101,2641]","[1120,500,75,100]",1,0.055,0,[],""
1639,"MPSSandGolemancerProjectile","","[488,4430,5637,11881]","[800,649]","[1113,-30]",5,0.1,0.0175,[],""
1640,"MPWDrudgeExplosiveGrenade","","[488,4430,5637,11881,2899,18394,16249,7905]","[800,649,2458,167,3109]","[1121,-30,18,1,30]",1,0.055,0,[],""
1641,"MPWTitanBossRockSpray","","[488,4430,5637,11881,16252]","[800,649]","[1122,80]",1,0.055,0,[],""
1642,"MPWTitanBossRockThrow","","[488,4430,5637,11881,16249,12817,6708]","[800,649,6713,2458,18388]","[1123,100,30,15,1]",1,0.055,0,[],""
1643,"MPSBaronBossCorruptWolfIceBreath","","[488,4430,5637,11881,16249,22477]","[800,2458,17886]","[1114,40,800]",3.15,0.1,0.0175,[],""
1644,"MPWPerennialKingGlassSpearToss","","[488,4430,11881,4400]","[800,1102]","[1125,25]",1,0.055,0,[],""
1645,"MPWPerennialKingObsidianMinigun","","[488,11881,16252]","[800,2458,17886,11456,6713,1102]","[1127,0,400,250,20,25]",1,0.055,0,[],""
1646,"MPSDoryaniHumanBossFireballPrimary","","[488,6491,4430,6708,11881,5637,18585,16249,2899]","[800,17886,18578,18639]","[1115,1,-90,-100]",1,0.055,0,[],""
1647,"MPSDoryaniHumanBossFireballSecondary","","[488,11881,16252]","[800,2458,17886,11456,6713,5844]","[1116,0,981,150,0,1]",7,0.1,0.0175,[],""
1648,"MPSDoryaniHumanBossCrystalTossLeft","","[488,4430,5637,11881,2899,16249,18394,18585,2899,7905]","[800,649,2458]","[1117,-30,13]",1,0.055,0,[],""
1649,"MPSDoryaniHumanBossCrystalTossRight","","[488,4430,5637,11881,2899,16249,18394,18585,2899,7905]","[800,649,2458]","[1117,-30,13]",1,0.055,0,[],""
1650,"MPAViperLegionnaireClawToss","","[488,6491,4430,6708,11881,16249]","[800,649]","[1128,-70]",1,0.055,0,[],""
1651,"ViperNapuatziLightningSpear","","[488,4430,6708,11881,13635]","[1102,10102,17524]","[60,10,80]",1,0.055,0,[],""
1652,"MPSVoodooKing2SpellProjectile","","[488,4430,6708,11881,5637,10057]","[800,649,2641]","[1121,-40,400]",4.5,0.1,0.0175,[],""
1653,"MPSVoodooKing3SpellProjectile","","[488,4430,6708,11881,6491,2408,10057,16249,7905]","[800,6713,2458,649,2641,167]","[1123,65,14,-38,60,2]",3.05,0.1,0.0175,[],""
1654,"MMSSummonScarabs","","[488,4430,6708,11881]",[800],[1124],1,0.055,0,[],""
1655,"MPWBalbalaKnifeSummon","","[488,4430,6708,11881,2899]","[800,649,167,2458]","[1131,-30,2,20]",1,0.055,0,[],""
1656,"MPWBalbalaPoisonKnife","","[488,4430,6708,11881,2262]","[800,2641]","[1132,80]",1,0.055,0,[],""
1657,"MPSPlagueNymphRailGun","","[488,4430,6708,11881,4400]","[800,1102,649,2641]","[1125,60,-50,-60]",3.25,0.22,0.013,[],""
1658,"MPWProcessionBowFireArrow","","[488,4430,6708,11881,4400,16249]","[800,1100,649]","[1133,70,-40]",1,0.055,0,[],""
1659,"MPSVaalHumanoidPyramidHandsGrenade","","[488,4430,5637,11881,2899,16249,18394]","[800,649,2458,17886]","[1126,-30,9,3000]",1,0.055,0,[],""
1660,"MPSVaalHumanoidShieldLegsGrenade","","[488,4430,5637,11881,2899,16249,18394]","[800,649,2458,17886,6713]","[1127,-30,20,3000,25]",1,0.055,0,[],""
1661,"MPSVaalHumanoidCannonNapalmMiniBlob","","[488,16252]","[800,167,2458,6713,166]","[1128,2,15,25,1]",1.5,0.1,0.0175,[],""
1662,"MPSUndeadMarakethPriestMagmaOrb","","[488,16252,5637,4430,6708,11881,6491,2408,10057]","[800,167,2458,6713,166]","[1129,2,15,25,3]",1.25,0.1,0.0175,[],""
1663,"MPAMudBurrowerVomitProj","","[488,4430,6491,11881,2899,16249]",[800],[1118],1,0.055,0,[],""
1664,"MPSBloodBatherFlailFireBall","","[488,4430,6491,11881,16249,2899,7905]","[800,2458,649,167]","[1130,6,-40,4]",1,0.055,0,[],""
1665,"MPSVaalStormcallerBouncingLightning","","[488,4430,11881,18394,5637,16249,7905]","[800,17886,2458,649,167]","[1131,15000,20,-50,81]",1,0.055,0,[],""
1666,"MPSCauldronCroneBasic","","[488,4430,10057]","[800,649,3109]","[1132,-30,15]",2.35,0.1,0.0175,[],""
1667,"MPSChimeraWetlandsBossLightningBreath","","[488,4430,11881,16249,4400,6708,18394]","[800,649,18656]","[1134,-20,200]",2.25,0.1,0.0175,[],""
1668,"MPSChimeraWetlandsBossChaosSpray","","[488,4430,11881,16249,6708,2899]","[800,649,17886]","[1135,-35,2000]",1,0.055,0,[],""
