"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","i32","i32","i32","i32","i32","i32","i32","string","bool","rid","bool","rid","bool","[rid]","rid","i32","i32","i32","i32","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","rid","i32","[rid]","i32","[rid]","bool","rid","bool","bool","rid","bool","rid","i32"
1966,"rage7","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832769553,1,0,0,-831127552,1,0,"","","","","","",[],0,-831127552,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1967,"rage8","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832775742,1,0,0,-829161472,1,0,"","","","","","",[],0,-829161472,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1968,"rage9","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832826864,1,0,0,-827195392,1,0,"","","","","","",[],0,-827195392,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1969,"rage10","Art/2DArt/SkillIcons/passives/Rage.dds",[11392],-25,0,0,0,-825048690,1,0,0,-823001088,1,16777216,"","","","","","",[],0,-823001088,1,0,0,"","",973078528,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1970,"rage11","Art/2DArt/SkillIcons/passives/Rage.dds",[11392],-10,0,0,0,-820864315,1,0,0,-818413568,1,0,"","","","","","",[],0,-818413568,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1971,"rage12","Art/2DArt/SkillIcons/passives/Rage.dds",[11392],-10,0,0,0,-820889760,1,0,0,-816316416,1,0,"","","","","","",[],0,-816316416,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1972,"rage13","Art/2DArt/SkillIcons/passives/Rage.dds",[11392],-10,0,0,0,-820885932,1,0,0,-814219264,1,0,"","","","","","",[],0,-814219264,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1973,"rage14_","Art/2DArt/SkillIcons/passives/Rage.dds","[7043,19587]",4,1000,0,0,-810933583,1,0,0,-809238528,1,16777216,"","","","","","",[],0,-809238528,1,0,0,"","",973078528,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1974,"rage15","Art/2DArt/SkillIcons/passives/Rage.dds",[19593],2,0,0,0,-845402744,1,0,0,-807141376,1,0,"","","","","","",[],0,-807141376,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1975,"rage16","Art/2DArt/SkillIcons/passives/Rage.dds",[19593],2,0,0,0,-845405294,1,0,0,-805044224,1,0,"","","","","","",[],0,-805044224,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1976,"rage17","Art/2DArt/SkillIcons/passives/Rage.dds",[19593],2,0,0,0,-845360578,1,0,0,-802947072,1,0,"","","","","","",[],0,-802947072,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1977,"rage18","Art/2DArt/SkillIcons/passives/Rage.dds","[19593,19645]",5,1,0,0,-799746407,1,0,0,-797835264,1,16777216,"","","","","","",[],0,-797835264,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1978,"rage19","Art/2DArt/SkillIcons/passives/Rage.dds",[19594],3,0,0,0,-795708740,1,0,0,-793116672,1,16777216,"","","","","","",[],0,-793116672,1,0,0,"","",973078528,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1979,"rage20","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832777499,1,0,0,-791019520,1,0,"","","","","","",[],0,-791019520,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1980,"rage21","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832795099,1,0,0,-788922368,1,0,"","","","","","",[],0,-788922368,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1981,"rage22","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832771420,1,0,0,-786825216,1,0,"","","","","","",[],0,-786825216,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1982,"rage23","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832775563,1,0,0,-784728064,1,0,"","","","","","",[],0,-784728064,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1983,"rage24","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832793619,1,0,0,-782630912,1,0,"","","","","","",[],0,-782630912,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1984,"rage25","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832802596,1,0,0,-780533760,1,0,"","","","","","",[],0,-780533760,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1985,"rage26","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832817643,1,0,0,-778436608,1,0,"","","","","","",[],0,-778436608,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1986,"rage27","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832803080,1,0,0,-776339456,1,0,"","","","","","",[],0,-776339456,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1987,"rage28","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832810075,1,0,0,-774242304,1,0,"","","","","","",[],0,-774242304,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1988,"rage29","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832794198,1,0,0,-772145152,1,0,"","","","","","",[],0,-772145152,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1989,"rage30","Art/2DArt/SkillIcons/passives/Rage.dds",[19582],1,0,0,0,-832802003,1,0,0,-770048000,1,0,"","","","","","",[],0,-770048000,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1990,"bleed1","Art/2DArt/SkillIcons/passives/Blood2.dds",[5156],10,0,0,0,-762445509,1,0,0,-759955456,1,0,"","","","","","",[],0,-759955456,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1991,"bleed2","Art/2DArt/SkillIcons/passives/Blood2.dds",[9675],15,0,0,0,-757808910,1,0,0,-754450432,1,0,"","","","","","",[],0,-754450432,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1992,"bleed3","Art/2DArt/SkillIcons/passives/Blood2.dds",[9675],15,0,0,0,-757834518,1,0,0,-752353280,1,0,"","","","","","",[],0,-752353280,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1993,"bleed4","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750192314,1,0,0,-748027904,1,0,"","","","","","",[],0,-748027904,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1994,"bleed5","Art/2DArt/SkillIcons/passives/Blood2.dds",[19733],4000,0,0,0,-745897536,1,0,0,-744226816,1,16777216,"","","","","","",[],0,-744226816,1,0,0,"","",134217728,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1995,"bleed6","Art/2DArt/SkillIcons/passives/Blood2.dds","[19076,9612]",10,15,0,0,-741026098,1,0,0,-739246080,1,16777216,"","","","","","",[],0,-739246080,1,0,0,"","",134217728,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1996,"bleed7","Art/2DArt/SkillIcons/passives/Blood2.dds",[9675],15,0,0,0,-757824913,1,0,0,-737148928,1,0,"","","","","","",[],0,-737148928,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1997,"bleed8_","Art/2DArt/SkillIcons/passives/Blood2.dds",[8156],10,0,0,0,-734864374,1,0,0,-731119616,1,0,"","","","","","",[],0,-731119616,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1998,"bleed9","Art/2DArt/SkillIcons/passives/Blood2.dds",[8156],10,0,0,0,-734881134,1,0,0,-729022464,1,0,"","","","","","",[],0,-729022464,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
1999,"bleed10","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750190806,1,0,0,-726794240,1,0,"","","","","","",[],0,-726794240,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2000,"bleed11__","Art/2DArt/SkillIcons/passives/Blood2.dds",[2529],16,0,0,0,-724248806,1,0,0,-719716352,1,0,"","","","","","",[],0,-719716352,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2001,"bleed12","Art/2DArt/SkillIcons/passives/Blood2.dds","[4553,19726]",30,20,0,0,-716389891,1,0,0,-713293824,1,16777216,"","","","","","",[],0,-713293824,1,0,0,"","",134217728,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2002,"bleed13","Art/2DArt/SkillIcons/passives/Blood2.dds",[19727],10,0,0,0,-711058945,1,0,0,-709361664,1,16777216,"","","","","","",[],0,-709361664,1,0,0,"","",134217728,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2003,"bleed14","Art/2DArt/SkillIcons/passives/Blood2.dds",[9612],10,0,0,0,-707093397,1,0,0,-704905216,1,0,"","","","","","",[],0,-704905216,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2004,"bleed15","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750246271,1,0,0,-702676992,1,0,"","","","","","",[],0,-702676992,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2005,"bleed16","Art/2DArt/SkillIcons/passives/Blood2.dds",[2529],16,0,0,0,-724284076,1,0,0,-700448768,1,0,"","","","","","",[],0,-700448768,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2006,"bleed17","Art/2DArt/SkillIcons/passives/Blood2.dds",[9612],10,0,0,0,-707117541,1,0,0,-698220544,1,0,"","","","","","",[],0,-698220544,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2007,"bleed18","Art/2DArt/SkillIcons/passives/Blood2.dds","[7155,8602]",250,10,0,0,-694925436,1,0,0,-693108736,1,16777216,"","","","","","",[],0,-693108736,1,0,0,"","",134217728,0,0,0,-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2008,"bleed19_","Art/2DArt/SkillIcons/passives/Blood2.dds",[9612],10,0,0,0,-707098425,1,0,0,-690749440,1,0,"","","","","","",[],0,-690749440,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2009,"bleed20","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750222786,1,0,0,-688521216,1,0,"","","","","","",[],0,-688521216,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2010,"bleed21_","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750200897,1,0,0,-686161920,1,0,"","","","","","",[],0,-686161920,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2011,"bleed22_","Art/2DArt/SkillIcons/passives/Blood2.dds",[9612],10,0,0,0,-707096079,1,0,0,-683802624,1,0,"","","","","","",[],0,-683802624,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2012,"bleed23","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750234407,1,0,0,-681574400,1,0,"","","","","","",[],0,-681574400,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2013,"bleed24","Art/2DArt/SkillIcons/passives/Blood2.dds",[9612],10,0,0,0,-707111813,1,0,0,-679346176,1,0,"","","","","","",[],0,-679346176,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2014,"bleed25","Art/2DArt/SkillIcons/passives/Blood2.dds",[9612],10,0,0,0,-707074722,1,0,0,-677117952,1,0,"","","","","","",[],0,-677117952,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2015,"bleed26","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750208419,1,0,0,-674889728,1,0,"","","","","","",[],0,-674889728,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2016,"bleed27","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750215792,1,0,0,-672661504,1,0,"","","","","","",[],0,-672661504,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2017,"bleed28","Art/2DArt/SkillIcons/passives/Blood2.dds",[5156],10,0,0,0,-762432399,1,0,0,-670433280,1,0,"","","","","","",[],0,-670433280,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2018,"bleed29","Art/2DArt/SkillIcons/passives/Blood2.dds",[19076],5,0,0,0,-750191069,1,0,0,-668205056,1,0,"","","","","","",[],0,-668205056,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2019,"ignite1","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665930532,1,0,0,-664010752,1,0,"","","","","","",[],0,-664010752,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2020,"ignite2__","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665965307,1,0,0,-661520384,1,0,"","","","","","",[],0,-661520384,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2021,"ignite3","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665912108,1,0,0,-659292160,1,0,"","","","","","",[],0,-659292160,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2022,"ignite4","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665923503,1,0,0,-657063936,1,0,"","","","","","",[],0,-657063936,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2023,"ignite5","Art/2DArt/SkillIcons/passives/firedamagestr.dds","[9613,560]",25,10,0,0,-653734106,1,0,0,-652214272,1,16777216,"","","","","","",[],0,-652214272,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2024,"ignite6","Art/2DArt/SkillIcons/passives/firedamagestr.dds","[9613,196]",20,20,0,0,-648906146,1,0,0,-647495680,1,16777216,"","","","","","",[],0,-647495680,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2025,"ignite7_","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665937116,1,0,0,-645136384,1,0,"","","","","","",[],0,-645136384,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2026,"ignite8","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[9613],12,0,0,0,-642864068,1,0,0,-640942080,1,0,"","","","","","",[],0,-640942080,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2027,"ignite9","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665938532,1,0,0,-638713856,1,0,"","","","","","",[],0,-638713856,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2028,"ignite10","Art/2DArt/SkillIcons/passives/firedamagestr.dds","[18257,7369]",40,-5,0,0,-635251073,1,0,0,-633602048,1,16777216,"","","","","","",[],0,-633602048,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2029,"ignite11","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665919459,1,0,0,-631242752,1,0,"","","","","","",[],0,-631242752,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2030,"ignite12","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665924058,1,0,0,-628883456,1,0,"","","","","","",[],0,-628883456,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2031,"ignite13","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[9613],10,0,0,0,-642850328,1,0,0,-626524160,1,0,"","","","","","",[],0,-626524160,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2032,"ignite14","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[9613],10,0,0,0,-642873870,1,0,0,-624164864,1,0,"","","","","","",[],0,-624164864,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2033,"ignite15","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665931329,1,0,0,-621805568,1,0,"","","","","","",[],0,-621805568,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
2034,"ignite16","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[18257],15,0,0,0,-665971748,1,0,0,-619446272,1,0,"","","","","","",[],0,-619446272,1,0,0,"","",-33554432,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,-16843010,"",0,0,[],0,[],"","","","","","","",0
