"rownum","Id","i32","i32","i16"
2912,"FourUniqueTwoHandAxe17",-479824260,8,0
2913,"FourUniqueTwoHandAxe18",-479822772,8,0
2914,"FourUniqueOneHandMace1",1929045664,9,0
2915,"FourUniqueOneHandMace2",1937506496,9,0
2916,"FourUniqueOneHandMace3",-429099432,2,0
2917,"FourUniqueOneHandMace4",1948918353,9,0
2918,"FourUniqueOneHandMace5",-479804489,8,0
2919,"FourUniqueOneHandMace6",1966665579,9,0
2920,"FourUniqueOneHandMace7",-479802692,8,0
2921,"FourUniqueOneHandMace8",-479796899,8,0
2922,"FourUniqueOneHandMace9",-479823604,8,0
2923,"FourUniqueOneHandMace10",-479814460,8,0
2924,"FourUniqueOneHandMace11",-479810999,8,0
2925,"FourUniqueOneHandMace12",-479837255,8,0
2926,"FourUniqueOneHandMace13",-479819144,8,0
2927,"FourUniqueOneHandMace14",-479807356,8,0
2928,"FourUniqueOneHandMace15",-479822496,8,0
2929,"FourUniqueOneHandMace16",-479814032,8,0
2930,"FourUniqueOneHandMace17",-479816639,8,0
2931,"FourUniqueOneHandMace18",-479813382,8,0
2932,"FourUniqueTwoHandMace1",2011698060,9,0
2933,"FourUniqueTwoHandMace2",185895067,0,0
2934,"FourUniqueTwoHandMace3",2032950478,9,0
2935,"FourUniqueTwoHandMace4",1990072913,3,0
2936,"FourUniqueTwoHandMace5",-479808457,8,0
2937,"FourUniqueTwoHandMace6",-479818165,8,0
2938,"FourUniqueTwoHandMace7",-2049557834,0,0
2939,"FourUniqueTwoHandMace8",-787025120,0,0
2940,"FourUniqueTwoHandMace9",-479795601,8,0
2941,"FourUniqueTwoHandMace10",-479810877,8,0
2942,"FourUniqueTwoHandMace11",-479824466,8,0
2943,"FourUniqueTwoHandMace12_",-479790290,8,0
2944,"FourUniqueTwoHandMace13",-479824408,8,0
2945,"FourUniqueTwoHandMace14",-479812717,8,0
2946,"FourUniqueTwoHandMace15",-479814759,8,0
2947,"FourUniqueTwoHandMace16",-479809849,8,0
2948,"FourUniqueTwoHandMace17",-479820549,8,0
2949,"FourUniqueTwoHandMace18",-479826611,8,0
2950,"FourUniqueSpear1",2090639298,9,0
2951,"FourUniqueSpear2",-479797464,8,0
2952,"FourUniqueSpear3",-479811417,8,0
2953,"FourUniqueSpear4",2103871590,9,0
2954,"FourUniqueSpear5",-479844606,8,0
2955,"FourUniqueSpear6",-479830123,8,0
2956,"FourUniqueSpear7",-479835426,8,0
2957,"FourUniqueSpear8",-479811187,8,0
2958,"FourUniqueSpear9",-479819463,8,0
2959,"FourUniqueSpear10",-479808728,8,0
2960,"FourUniqueSpear11",-479838495,8,0
2961,"FourUniqueSpear12",-479824085,8,0
2962,"FourUniqueSpear13",-479840991,8,0
2963,"FourUniqueSpear14",-479804918,8,0
2964,"FourUniqueSpear15",-479798759,8,0
2965,"FourUniqueSpear16",-479800547,8,0
2966,"FourUniqueSpear17",-479852890,8,0
2967,"FourUniqueSpear18",-479829823,8,0
2968,"FourUniqueClaw1",-479830260,8,0
2969,"FourUniqueClaw2",-479796230,8,0
2970,"FourUniqueClaw3",-479793410,8,0
2971,"FourUniqueClaw4",-479807602,8,0
2972,"FourUniqueClaw5",-479802008,8,0
2973,"FourUniqueClaw6",-479802897,8,0
2974,"FourUniqueClaw7",-479822242,8,0
2975,"FourUniqueClaw8",-479795080,8,0
2976,"FourUniqueClaw9",-479845443,8,0
2977,"FourUniqueClaw10",-479798178,8,0
2978,"FourUniqueClaw11",-479818251,8,0
2979,"FourUniqueClaw12",-479792503,8,0
2980,"FourUniqueClaw13",-479836887,8,0
2981,"FourUniqueClaw14",-479835365,8,0
2982,"FourUniqueClaw15",-479851694,8,0
2983,"FourUniqueClaw16",-479812629,8,0
2984,"FourUniqueClaw17",-479805655,8,0
2985,"FourUniqueClaw18",-479789725,8,0
2986,"FourUniqueDagger1",-468925334,7,0
2987,"FourUniqueDagger2",-479790106,8,0
2988,"FourUniqueDagger3",-479808012,8,0
2989,"FourUniqueDagger4",-479819316,8,0
2990,"FourUniqueDagger5",-479821063,8,0
2991,"FourUniqueDagger6",-479803583,8,0
2992,"FourUniqueDagger7",-479827503,8,0
2993,"FourUniqueDagger8",-479827819,8,0
2994,"FourUniqueDagger9",-479834468,8,0
2995,"FourUniqueDagger10",-479806070,8,0
2996,"FourUniqueDagger11",-479811235,8,0
2997,"FourUniqueDagger12",-479846345,8,0
2998,"FourUniqueDagger13",-479814294,8,0
2999,"FourUniqueDagger14",-479826899,8,0
3000,"FourUniqueDagger15",-479853245,8,0
3001,"FourUniqueDagger16",-479799368,8,0
3002,"FourUniqueDagger17",-479823239,8,0
3003,"FourUniqueDagger18",-479792147,8,0
3004,"FourUniqueQuarterstaff1",1614984635,1,0
3005,"FourUniqueQuarterstaff2",-1910889106,0,0
3006,"FourUniqueQuarterstaff3",-2051866996,9,0
3007,"FourUniqueQuarterstaff4",-479802130,8,0
3008,"FourUniqueQuarterstaff5",-2037609935,9,0
3009,"FourUniqueQuarterstaff6",-2026871641,9,0
3010,"FourUniqueQuarterstaff7",-479815919,8,0
3011,"FourUniqueQuarterstaff8",-479853481,8,0
3012,"FourUniqueQuarterstaff9",-479825803,8,0
3013,"FourUniqueQuarterstaff10",-479833669,8,0
3014,"FourUniqueQuarterstaff11",-479842653,8,0
3015,"FourUniqueQuarterstaff12",-479828319,8,0
3016,"FourUniqueQuarterstaff13",-479832068,8,0
3017,"FourUniqueQuarterstaff14",-479813128,8,0
3018,"FourUniqueQuarterstaff15",-479809010,8,0
3019,"FourUniqueQuarterstaff16",-479847517,8,0
3020,"FourUniqueQuarterstaff17",-479852241,8,0
3021,"FourUniqueQuarterstaff18",-479792079,8,0
3022,"FourUniqueFlail1",-479844193,8,0
3023,"FourUniqueFlail2",-479844171,8,0
3024,"FourUniqueFlail3",-479840759,8,0
3025,"FourUniqueFlail4",-479821568,8,0
3026,"FourUniqueFlail5_",-479852453,8,0
3027,"FourUniqueFlail6",-479829840,8,0
3028,"FourUniqueFlail7",-479809920,8,0
3029,"FourUniqueFlail8",-479815680,8,0
3030,"FourUniqueFlail9",-479824196,8,0
3031,"FourUniqueFlail10_",-479806017,8,0
3032,"FourUniqueFlail11",-479798206,8,0
3033,"FourUniqueFlail12",-479848675,8,0
3034,"FourUniqueFlail13",-479831781,8,0
3035,"FourUniqueFlail14",-479838075,8,0
3036,"FourUniqueFlail15",-479850868,8,0
3037,"FourUniqueFlail16",-479827159,8,0
3038,"FourUniqueFlail17",-479810956,8,0
3039,"FourUniqueFlail18",-479819161,8,0
3040,"FourUniqueWand1",-479806793,8,0
3041,"FourUniqueWand2",-1925796193,9,0
3042,"FourUniqueWand3",-56861074,0,0
3043,"FourUniqueWand4",-479806874,8,0
3044,"FourUniqueWand5",-1912726297,9,0
3045,"FourUniqueWand6",-479796411,8,0
3046,"FourUniqueWand7",-479798395,8,0
3047,"FourUniqueWand8",-479810683,8,0
3048,"FourUniqueWand9",-479815258,8,0
3049,"FourUniqueWand10",-479792498,8,0
3050,"FourUniqueWand11",-479798270,8,0
3051,"FourUniqueWand12",-479817581,8,0
3052,"FourUniqueWand13",-479826010,8,0
3053,"FourUniqueStaff1",-1884395335,9,0
3054,"FourUniqueStaff2",1723874783,0,0
3055,"FourUniqueStaff3",-1870862996,9,0
3056,"FourUniqueStaff4",-479851478,8,0
3057,"FourUniqueStaff5",174737861,0,0
3058,"FourUniqueStaff6",-479812348,8,0
3059,"FourUniqueStaff7_",-479800885,8,0
3060,"FourUniqueStaff8",-479823921,8,0
3061,"FourUniqueStaff9",-479839669,8,0
3062,"FourUniqueStaff10",-479853000,8,0
3063,"FourUniqueStaff11",-479796951,8,0
3064,"FourUniqueStaff12",-479818606,8,0
3065,"FourUniqueStaff13",-479811656,8,0
3066,"FourUniqueBow1",-1838230264,9,0
3067,"FourUniqueBow2",1190942883,0,0
3068,"FourUniqueBow3",-479840897,8,0
3069,"FourUniqueBow4",-479828251,8,0
3070,"FourUniqueBow5",951074983,1,0
3071,"FourUniqueBow6",153754034,0,0
3072,"FourUniqueBow7",-479804984,8,0
3073,"FourUniqueBow8",-479828444,8,0
3074,"FourUniqueBow9",-479793324,8,0
3075,"FourUniqueBow10",-479789803,8,0
3076,"FourUniqueBow11",-479809813,8,0
3077,"FourUniqueBow12",-479846202,8,0
3078,"FourUniqueBow13_",-479798675,8,0
3079,"FourUniqueBow14",-479837567,8,0
3080,"FourUniqueBow15",-479825387,8,0
3081,"FourUniqueBow16",-479840630,8,0
3082,"FourUniqueBow17",-479828349,8,0
3083,"FourUniqueBow18",-479829187,8,0
3084,"FourUniqueCrossbow1",-1777534709,9,0
3085,"FourUniqueCrossbow2",-1760944711,9,0
3086,"FourUniqueCrossbow3",-479818038,8,0
3087,"FourUniqueCrossbow4",-479815788,8,0
3088,"FourUniqueCrossbow5",-479804480,8,0
3089,"FourUniqueCrossbow6",-479842448,8,0
3090,"FourUniqueCrossbow7",-479831379,8,0
3091,"FourUniqueCrossbow8",-479848305,8,0
3092,"FourUniqueCrossbow9",-479832067,8,0
3093,"FourUniqueCrossbow10",-479825771,8,0
3094,"FourUniqueCrossbow11",-479826526,8,0
3095,"FourUniqueCrossbow12",-479837133,8,0
3096,"FourUniqueCrossbow13",-479826925,8,0
3097,"FourUniqueCrossbow14",-479829796,8,0
3098,"FourUniqueCrossbow15",-479838447,8,0
3099,"FourUniqueCrossbow16",-479853957,8,0
3100,"FourUniqueCrossbow17",-479835621,8,0
3101,"FourUniqueCrossbow18",-479832940,8,0
3102,"FourUniqueSceptre1",-1692603744,9,0
3103,"FourUniqueSceptre2",-1680857537,9,0
3104,"FourUniqueSceptre3",-479823728,8,0
3105,"FourUniqueSceptre4",-1665494272,9,0
3106,"FourUniqueSceptre5",-479813134,8,0
3107,"FourUniqueSceptre6",-1650562922,9,0
3108,"FourUniqueSceptre7",-479840318,8,0
3109,"FourUniqueSceptre8",1260166609,0,0
3110,"FourUniqueSceptre9",-479796131,8,0
3111,"FourUniqueSceptre10",-479835786,8,0
3112,"FourUniqueSceptre11",-479803521,8,0
3113,"FourUniqueSceptre12",-479820264,8,0
3114,"FourUniqueSceptre13",-479828589,8,0
3115,"FourUniqueTrap1",-479827357,8,0
3116,"FourUniqueTrap2",-479851659,8,0
3117,"FourUniqueTrap3",-479803723,8,0
3118,"FourUniqueTrap4_",-479799939,8,0
3119,"FourUniqueTrap5_",-479809153,8,0
3120,"FourUniqueTrap6",-479815161,8,0
3121,"FourUniqueTrap7",-479821084,8,0
3122,"FourUniqueTrap8_",-479853502,8,0
3123,"FourUniqueTrap9",-479806373,8,0
3124,"FourUniqueTrap10",-479794344,8,0
3125,"FourUniqueTrap11",-479831303,8,0
3126,"FourUniqueTrap12",-479832614,8,0
3127,"FourUniqueTrap13_",-479850701,8,0
3128,"FourUniquePinnacle1",-1593651608,9,0
3129,"FourUniquePinnacle2",-1581344259,9,0
3130,"FourUniquePinnacle3",-1572161718,9,0
3131,"FourUniquePinnacle4",-1562454034,9,0
3132,"FourUniquePinnacle5",-1552901835,9,0
3133,"FourUniqueSanctum1",-1541537627,9,0
3134,"FourUniqueSanctum2",-1697238060,6,0
3135,"FourUniqueSanctum3",-1528289471,9,0
3136,"FourUniqueSanctum4a",-1512045110,9,0
3137,"FourUniqueSanctum4b",-1498493643,9,0
3138,"FourUniqueSanctum4c",-1484516466,9,0
3139,"FourUniqueUltimatum1",1958106621,8,0
3140,"FourUniqueUltimatum2",-1467991623,9,0
3141,"FourUniqueUltimatum3",-1456587222,9,0
3142,"FourUniqueUltimatum4",-1443956749,9,0
3143,"FourUniqueExpedition1",-1427878542,9,0
3144,"FourUniqueExpedition2",-1407952688,9,0
3145,"FourUniqueExpedition3_",1431602102,6,0
3146,"FourUniqueExpedition4",-1388932967,9,0
3147,"FourUniqueDelirium1",-1210908883,7,0
3148,"FourUniqueDelirium2",-1193756764,7,0
3149,"FourUniqueDelirium3",-1367965811,9,0
3150,"FourUniqueDelirium4",-1358903261,9,0
3151,"FourUniqueDelirium5",-1347547331,9,0
3152,"FourUniqueRitual1",-1332815459,9,0
3153,"FourUniqueRitual2",-1319174948,9,0
3154,"FourUniqueRitual3",-1308069634,9,0
3155,"FourUniqueRitual4",-1295862656,9,0
3156,"FourUniqueBreach1_",-1284733141,9,0
3157,"FourUniqueBreach2",-1659092473,3,0
3158,"FourUniqueBreach3",-1269513008,9,0
3159,"FourUniqueBreach4a",-1841511700,3,0
3160,"FourUniqueBreach4b",-1587619475,3,0
3161,"FourUniqueBreach4c",-1702597791,3,0
3162,"FourUniqueJewel1",-1965767049,6,0
3163,"FourUniqueJewel2",-1247148818,9,0
3164,"FourUniqueJewel3",743234424,3,0
3165,"FourUniqueJewel4",-1237970656,9,0
3166,"FourUniqueJewel5",-1224695125,9,0
3167,"FourUniqueJewel6",-1209223888,9,0
3168,"FourUniqueJewel7",-1190376580,9,0
3169,"FourUniqueJewel8",-1176749244,9,0
3170,"FourUniqueJewel9",-1170967292,9,0
3171,"FourUniqueJewel10",-1150144150,9,0
3172,"PinnacleKey1",-1113016837,9,0
3173,"PinnacleKey2",-1104627370,9,0
3174,"PinnacleKey3",-1096377226,9,0
3175,"MapLeaguePortalFlavour",-1087468600,9,0
3176,"MapVoidReliquaryFlavour",-1080264228,9,0
3177,"MapPinnacleBossFlavour",-1073678962,9,0
3178,"BreachstoneBossFlavour_",-1065033416,9,0
3179,"ApexOfFilthMushrooms",-1051168698,9,0
