"rownum","BaseItemTypesKey","StackSize","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","Scroll","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","ChangedForHardmode","DescriptionHardmode","IsGold","bool"
1477,944,20,1,"grant_micro","","","Adds the Oriath effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","","",""
1478,945,20,1,"grant_micro","","","Adds the Outlaw effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",382,"","","",""
1479,946,20,1,"grant_micro","","","Adds the Legion effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","","",""
1480,947,20,1,"grant_micro","","","Adds the Eclipse effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","","",""
1481,948,20,1,"grant_micro","","","Adds the Beast effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","","",""
1482,949,20,1,"grant_micro","","","Adds the Kitava effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",382,"","","",""
1483,950,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to a Plague Doctor Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],382,"","","",""
1484,951,1,1,"grant_micro","","","Adds the Oriath Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","","",""
1485,952,1,1,"grant_micro","","","Adds the Outlaw Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],382,"","","",""
1486,953,1,1,"grant_micro","","","Adds the Legion Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","","",""
1487,954,1,1,"grant_micro","","","Adds the Eclipse Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","","",""
1488,955,1,1,"grant_micro","","","Adds the Beast Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","","",""
1489,956,1,1,"grant_micro","","","Adds the Kitava Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],382,"","","",""
1490,957,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Outlaw helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","","",""
1491,958,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Outlaw boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","","",""
1492,959,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Outlaw gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","","",""
1493,960,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Outlaw body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","","",""
1494,961,1,1,"grant_micro","","","Adds the Outlaw Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","","",""
1495,962,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Legion helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","","",""
1496,963,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Legion boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","","",""
1497,964,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Legion gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","","",""
1498,965,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Legion body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","","",""
1499,966,1,1,"grant_micro","","","Adds the Legion Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","","",""
1500,967,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Eclipse helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","","",""
1501,968,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Eclipse boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","","",""
1502,969,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Eclipse gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","","",""
1503,970,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Eclipse body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","","",""
1504,971,1,1,"grant_micro","","","Adds the Eclipse Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","","",""
1505,972,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Beast helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","","",""
1506,973,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Beast boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","","",""
1507,974,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Beast gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","","",""
1508,975,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Beast body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","","",""
1509,976,1,1,"grant_micro","","","Adds the Beast Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","","",""
1510,977,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Kitava helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],382,"","","",""
1511,978,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Kitava boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],382,"","","",""
1512,979,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Kitava gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],382,"","","",""
1513,980,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Kitava body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],382,"","","",""
1514,981,1,1,"grant_micro","","","Adds the Kitava Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],382,"","","",""
1515,982,1,1,"grant_micro","","","Changes the appearance of any equipped Bow to the Ivory Arc of Courage.",[],"","Weapon Skin","",[],[],0,"",0,"",2,[],[],[],0,[1],385,"","","",""
1516,983,1,1,"modify_portal_variation","","","This character's portals use a purple effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],369,"","","",""
1517,984,20,1,"grant_micro","","","Adds purple footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],369,"","","",""
1518,985,20,1,"grant_micro","","","Adds a Purple effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",369,"","","",""
1519,986,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Wasteland Warrior helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],388,"","","",""
1520,987,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Wasteland Warrior boots.",[],"","Boots Skin","",[],[],0,"",0,"","",[],[],[],9,[12],388,"","","",""
1521,988,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Wasteland Warrior gloves.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],388,"","","",""
1522,989,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Wasteland Warrior body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"","",[],[],[],4,[9],388,"","","",""
1523,990,1,1,"grant_micro","","","Adds the Wasteland Warrior Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"","",[],[],[],5,[10],388,"","","",""
1524,991,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Desert helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],389,"","","",""
1525,992,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Desert boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],389,"","","",""
1526,993,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Desert gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],389,"","","",""
1527,994,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Desert body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],389,"","","",""
1528,995,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Desert headwrap.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],389,"","","",""
1529,996,1,1,"grant_micro","","","Adds the Desert Veil to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",389,"","","",""
1530,997,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Desert Veil.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],389,"","","",""
1531,998,20,1,"grant_micro","","","Your aura effect becomes the archon effect.",[],"","Aura Skin","",[],[],0,"",0,"",0,[],[],[],17,[37],383,"","","",""
1532,999,1,1,"grant_micro","","","Changes the appearance of any equipped Sword, One Hand Axe or One Hand Mace to the Colossus Sword.",[],"","Weapon Skin","",[],[],0,"",0,"","",[],[],[],0,"[1,4]",383,"","","",""
1533,1000,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Raven helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],372,"","","",""
1534,1001,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Raven boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],372,"","","",""
1535,1002,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Raven gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],372,"","","",""
1536,1003,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Raven body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],372,"","","",""
1537,1004,1,1,"grant_micro","","","Adds the Raven Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],372,"","","",""
1538,1005,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Scarecrow helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],383,"","","",""
1539,1006,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to a pair of Bolted Hands.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],383,"","","",""
1540,1007,1,1,"grant_micro","","","Adds a pair of Bolted Hands to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"","",[],[],[],7,"[8,21]",383,"","","",""
1541,1008,1,1,"grant_micro","","","Adds the Feather Plume Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",0,[],[],[],5,[10],372,"","","",""
1542,1009,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Pitch Black hood.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],387,"","","",""
1543,1010,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Pitch Black boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],387,"","","",""
1544,1011,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Pitch Black gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],387,"","","",""
1545,1012,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Pitch Black body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],387,"","","",""
1546,1013,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to a Pitch Black Bandana.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],387,"","","",""
1547,1014,1,2,"apply_cosmetic","","","Adds the Pitch Black Bandana Attachment to your headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",387,"","","",""
1548,1015,1,1,"grant_micro","","","Adds the Grading Frame 1 Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],383,"","","",""
1549,1016,1,1,"grant_micro","","","Adds the Grading Frame 2 Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],383,"","","",""
1550,1017,1,1,"grant_micro","","","Adds the Grading Frame 3 Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],383,"","","",""
1551,1018,1,1,"grant_micro","","","Adds the Grading Frame 4 Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],383,"","","",""
1552,1019,1,1,"grant_micro","","","Adds the Grading Frame 5 Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],383,"","","",""
1553,1020,1,1,"grant_micro","","","Adds the Grading Frame 6 Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],383,"","","",""
1554,1021,1,1,"grant_micro","","","Adds the Grading Frame 7 Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"","",[],[],[],12,[17],383,"","","",""
1555,1022,1,1,"grant_micro","","","Your Scorching Ray becomes a Radiant effect.",[],"","Scorching Ray Skin","",[],[],0,"",0,"",1,[],[],[],17,[37],363,"","","",""
1556,1023,20,1,"grant_micro","","","Adds a pair of Holy Eyes to any equipped headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",385,"","","",""
1557,1024,1,1,"grant_micro","","","Attaches the Pure Light Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],385,"","","",""
1558,1025,1,1,"grant_micro","","","Adds the Pure Light Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",385,"","","",""
1559,1026,1,1,"grant_micro","","","Adds pure light footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],385,"","","",""
1560,1027,1,1,"grant_micro","","","Attaches the Ultimate Chaos Character Effect to your belt.",[],"","Character Effect","",[],[],0,"",0,"",2,[],[],[],16,[15],384,"","","",""
1561,1028,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Ultimate Chaos Helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],384,"","","",""
1562,1029,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Ultimate Chaos Boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],384,"","","",""
1563,1030,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Ultimate Chaos Gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],384,"","","",""
1564,1031,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Ultimate Chaos Body Armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],384,"","","",""
1565,1032,1,1,"grant_micro","","","Adds the Ultimate Chaos Cloak Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],384,"","","",""
1566,1033,1,1,"grant_micro","","","Adds the Ultimate Chaos Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",2,[],[],[],5,[10],384,"","","",""
1567,1034,1,1,"grant_micro","","","Adds a pair of Lightning Eyes to any equipped headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",0,[],[],[],7,"[8,21]",364,"","","",""
1568,1035,1,1,"grant_micro","","","Your Bladefall gains a demonic effect.",[],"","Bladefall Skin","",[],[],0,"",0,"",0,[],[],[],17,[37],352,"","","",""
1569,1036,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Harbinger Brimmed Hat.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],386,"","","",""
1570,1037,1,1,"grant_micro","","","Adds the Ultimate Chaos Weapon Effect to any equipped weapon.",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",384,"","","",""
1571,1038,1,1,"grant_micro","","","Adds Ultimate Chaos Footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],384,"","","",""
1572,1039,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Fiery Hands.",[],"","Gloves Skin","",[],[],0,"",0,"","",[],[],[],8,[11],344,"","","",""
1573,1040,1,1,"grant_micro","","","Adds a pair of Harbinger Eyes to any equipped headdress.",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",386,"","","",""
1574,1041,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Harbinger Crown.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],386,"","","",""
