"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid"
997,1619,"",5036,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
998,1624,"",5037,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
999,1582,"",5013,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1000,1587,"","","[346,1300,1723]",[],"[6214,6343]","","[1,3,2]",[37],"",[],"",[],[],[],[],"","",0
1001,1626,"",5038,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1002,1627,"",5039,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1003,1628,"",5040,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1004,1629,"",5041,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1005,1630,"",5042,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1006,1631,"",5043,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1007,1632,"","",[346],[],[6194],"",[2],[37],"",[],"",[],[],[],[],"","",0
1008,1634,"",5044,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1009,1635,"","",[346],[],[6132],"",[1],[37],"",[],"",[],[],[],[],"","",0
1010,1636,"","",[1220],[],"[6260,6277,6262,6263,6269,6275,6270,6295,6416,6558,6554,6853]","",[10],[37],"",[],"",[],[],[],[],"","",1
1011,1637,"","","[346,1300,2673]",[],[6128],"","[3,1,4]",[37],"",[],"",[],[],[],[],"","",0
1012,1638,"","",[346],[],"[6133,6845]","",[1],[37],"",[],"",[],[],[],[],"","",0
1013,1639,"","",[346],[],"[6133,6845]","",[2],[37],"",[],"",[],[],[],[],"","",0
1014,1640,"","","[346,2673,9182]",[],[6150],"","[2,4,33]",[37],"",[],"",[],[],[],[],"","",0
1015,1641,"","",[346],[],[6145],"",[3],[37],"",[],"",[],[],[],[],"","",0
1016,1642,"",5045,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1017,1643,"",5046,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1018,1644,"",5047,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1019,1645,"",5048,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1020,1646,"",5049,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1021,1648,"","",[346],[],[6389],"",[1],[37],"",[],"",[],[],[],[],"","",0
1022,1649,"",5050,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1023,1650,"",5051,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1024,1651,"",5052,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1025,1652,"",5053,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1026,1653,"",5054,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1027,1654,"","",[7768],[],"[6473,6560]","",[1],[37],"",[],"",[],[],[],[],"","",0
1028,1655,"",5055,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1029,1656,"",5056,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1030,1657,"",5057,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1031,1658,"",5058,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1032,1659,"",5059,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1033,1660,"","",[7768],[],"[6473,6560]","",[2],[37],"",[],"",[],[],[],[],"","",0
1034,1661,"",5060,[],[25],[],"",[],"[7,8,21]","",[],"",[],[],[],[],"","",""
1035,1662,"",5061,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1036,1663,"",5062,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1037,1665,"",5063,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1038,1666,"",5064,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1039,1667,79,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
1040,1671,"",5066,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1041,1672,80,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
1042,1676,"",5065,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1043,1677,"",5067,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1044,1678,"",5068,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1045,1679,"",5069,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1046,1680,"",5070,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1047,1686,"",5076,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1048,1687,"",5077,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1049,1688,"",5078,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1050,1689,"",5079,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1051,1690,"",5080,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1052,1691,"",5081,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1053,1692,"",5082,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1054,1693,"",5083,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1055,1694,"","",[346],[],[6402],"",[5],[37],"",[],"",[],[],[],[],"","",0
1056,1695,"","",[346],[],"[6377,6378,6379]","",[8],[37],"",[],"",[],[],[],[],"","",0
1057,1697,"",5084,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1058,1698,"","",[1366],[23],[],"",[36],[13],"",[],"",[],[],[],[],"","",""
1059,1699,"",5085,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
1060,1700,"",5086,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","",""
1061,1701,81,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
1062,1702,"",5087,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1063,1703,"",5088,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1064,1704,"",5089,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1065,1705,"",5090,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1066,1706,"",5091,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1067,1707,"",5092,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1068,1708,"",5093,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1069,1709,"","","[346,1300,1723]",[],"[6214,6343]","","[2,5,3]",[37],"",[],"",[],[],[],[],"","",0
1070,1710,"","",[346],[],"[6377,6378,6379]","",[9],[37],"",[],"",[],[],[],[],"","",0
1071,1712,"",5094,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1072,1713,"","",[1366],[23],[],"",[37],[13],"",[],"",[],[],[],[],"","",""
1073,1714,"",5095,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
1074,1715,"",5096,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","",""
1075,1716,82,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
1076,1717,"",5097,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1077,1718,"",5098,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1078,1719,"",5099,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1079,1720,"",5100,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1080,1721,"",5101,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1081,1722,"",5102,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1082,1724,"",5103,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1083,1725,83,"",[1366],[23],[],"",[38],[13],"",[],"",[],[],[],[],"","",""
1084,1681,"",5071,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1085,1682,"",5072,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1086,1683,"",5073,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1087,1684,"",5074,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1088,1685,"",5075,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1089,1726,"","","[346,1300]",[],[6141],"","[1,2]",[37],"",[],"",[],[],[],[],"","",0
1090,1727,"","",[346],[],[6141],"",[4],[37],"",[],"",[],[],[],[],"","",0
1091,1728,"","","[346,12031,2673]",[],[6466],"","[7,25,18]",[37],"",[],"",[],[],[],[],"","",0
1092,1729,"",5104,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1093,1730,"",5105,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1094,1731,"",5106,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1095,1732,"",5107,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1096,1733,"",5108,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1097,1734,"",5109,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1098,1735,"",5110,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1099,1736,"",5111,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1100,1737,"",5112,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1101,1738,"",5113,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1102,1739,"",5114,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1103,1741,"","",[346],[],[6374],"",[2],[37],"",[],"",[],[],[],[],"","",0
1104,1742,"",5115,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1105,1743,"",5116,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1106,1744,"",5117,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1107,1745,"",5118,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1108,1746,"",5119,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1109,1747,"","",[346],[],[6395],"",[1],[37],"",[],"",[],[],[],[],"","",0
1110,1748,"",5120,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1111,1749,"",5121,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1112,1750,"",5122,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1113,1751,"","",[346],[],"[6380,6377,6378,6381,6379]","",[10],[37],"",[],"",[],[],[],[],"","",0
1114,1752,"","","[346,1300,1723]",[],"[6240,6339]","","[-4,3,3]",[37],"",[],"",[],[],[],[],"","",0
1115,1753,"","","[346,9182,1723,12031]",[],"[6185,6340]","","[17,49,3,14]",[37],"",[],"",[],[],[],[],"","",0
1116,1754,"","","[346,1300]",[],"[6185,6340]","","[18,2]",[37],"",[],"",[],[],[],[],"","",0
1117,1755,"",5123,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1118,1756,"",5124,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1119,1757,"",5125,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1120,1758,"",5126,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1121,1764,"",5127,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1122,1759,"",5128,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1123,1760,"",5129,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1124,1761,"",5130,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1125,1762,"",5131,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1126,1763,"",5132,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1127,1765,"",5133,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1128,1766,"",5134,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1129,1767,"",5135,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1130,1768,"",5136,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1131,1769,"",5137,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1132,1770,"",5138,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1133,1771,"",5139,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1134,1772,"",5140,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1135,1773,"",5141,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1136,1774,"",5142,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1137,1775,"",5143,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1138,1776,"",5144,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1139,1777,"",5145,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1140,1778,"",5146,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1141,1779,"",5147,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1142,1780,"",5148,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1143,1781,"",5149,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1144,1782,"",5150,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1145,1783,"",5151,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1146,1784,"",5152,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1147,1785,84,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
1148,1786,85,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
1149,1790,"",5153,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1150,1791,"",5154,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1151,1792,"","",[346],[],"[6380,6377,6378,6381,6379]","",[11],[37],"",[],"",[],[],[],[],"","",0
1152,1793,"","",[346],[],"[6380,6377,6378,6381,6379]","",[12],[37],"",[],"",[],[],[],[],"","",0
1153,1794,"",5155,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
1154,1795,"",5156,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
1155,1796,"",5157,[],"[16,17,15,14,9,11,12,32,10,57]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
1156,1797,"","","[346,1300]",[],"[6214,6343]","","[4,6]",[37],"",[],"",[],[],[],[],"","",0
1157,1798,"","",[346],[],[6145],"",[4],[37],"",[],"",[],[],[],[],"","",0
1158,1799,"",5158,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1159,1800,"",5159,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1160,1801,"",5160,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1161,1802,"","",[1366],[23],[],"",[39],[13],"",[],"",[],[],[],[],"","",""
1162,1803,"","",[1366],[23],[],"",[40],[13],"",[],"",[],[],[],[],"","",""
1163,1804,"","",[1366],[23],[],"",[41],[13],"",[],"",[],[],[],[],"","",""
1164,1805,"",5161,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1165,1806,"",5162,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1166,1807,"",5163,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1167,1808,"",5164,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1168,1809,"",5165,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1169,1810,"",5166,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1170,1811,86,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
1171,1814,"",5167,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1172,1815,"",5168,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1173,1816,"",5169,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1174,1817,"",5170,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1175,1818,87,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","",""
1176,1819,"",5171,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1177,1822,"",5172,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1178,1823,"",5173,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1179,1824,"",5174,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1180,1825,"",5175,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1181,1826,"",5176,[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","",""
1182,1827,"","",[346],[],[6445],"",[5],[37],"",[],"",[],[],[],[],"","",0
1183,1830,"",5177,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1184,1831,"",5178,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1185,1832,"",5179,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1186,1833,"","","[346,1300]",[],"[6214,6343]","","[3,7]",[37],"",[],"",[],[],[],[],"","",0
1187,1834,"",5180,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1188,1835,"",5181,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1189,1836,"",5182,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1190,1837,"",5183,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1191,1838,"",5184,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1192,1839,"",5185,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1193,1840,"",5186,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1194,1841,"",5187,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1195,1842,"",5188,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1196,1843,"",5189,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1197,1844,"",5190,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1198,1846,"",5191,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1199,1847,"",5192,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1200,1848,"",5193,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1201,1849,"",5194,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1202,1850,"",5195,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1203,1851,"",5196,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1204,1852,"",5197,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1205,1853,"",5198,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1206,1854,"",5199,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1207,1855,"",5200,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1208,1856,"",5201,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1209,1857,"",5202,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1210,1858,"",5203,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1211,1859,"",5204,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1212,1860,"",5205,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","",""
1213,1861,"",5206,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1214,1862,"",5207,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","",""
1215,1863,"",5208,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","",""
1216,1864,"",5209,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1217,1865,"",5210,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1218,1866,88,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
1219,1867,89,"",[1366],[23],[],"",[42],[13],"",[],"",[],[],[],[],"","",""
1220,1871,"","","[346,1300]",[],[6324],"","[3,1]",[37],"",[],"",[],[],[],[],"","",0
1221,1873,"","","[346,12416]",[],[6492],"","[1,-1]",[37],"",[],"",[],[],[],[],"","",0
1222,1874,"","","[346,4585,12416,17506]",[],"[6152,6842]","","[2,7,-1,2]",[37],"",[],"",[],[],[],[],"","",0
1223,1875,"","","[346,12416]",[],[6491],"","[1,-1]",[37],"",[],"",[],[],[],[],"","",0
1224,1876,"",5211,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1225,1877,"",5212,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1226,1878,"",5213,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1227,1879,"",5214,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1228,1880,90,"",[1366],[23],[],"",[43],[13],"",[],"",[],[],[],[],"","",""
1229,1881,"","",[346],[],[6142],"",[1],[37],"",[],"",[],[],[],[],"","",0
1230,1882,"","","[346,1300,1723]",[],"[6240,6339]","","[-3,5,2]",[37],"",[],"",[],[],[],[],"","",0
1231,1883,"","",[346],[],"[6290,6346]","",[9],[37],"",[],"",[],[],[],[],"","",0
1232,1884,"","","[346,1723,12031]",[],[6481],"","[1,3,14]",[37],"",[],"",[],[],[],[],"","",0
1233,1885,"","",[346],[],[6466],"",[4],[37],"",[],"",[],[],[],[],"","",0
1234,1886,"","",[1220],[],"[6441,6488,6647]","",[1],[37],"",[],"",[],[],[],[],"","",0
1235,1888,"","",[346],[],"[6140,6356]","",[1],[37],"",[],"",[],[],[],[],"","",0
1236,1889,"",5215,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1237,1890,"",5216,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1238,1891,"",5217,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1239,1892,"",5218,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1240,1893,"",5219,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","",""
1241,1899,"","",[1366],[23],[],"",[44],[13],"",[],"",[],[],[],[],"","",""
1242,1900,"",5223,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1243,1901,"",5224,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1244,1902,"",5225,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1245,1903,"",5226,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1246,1904,"",5227,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1247,1905,"",5228,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1248,1906,"",5229,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1249,1907,"",5230,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1250,1909,"","","[346,1300]",[],"[6388,6387]","","[4,4]",[37],"",[],"",[],[],[],[],"","",0
1251,1910,96,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
1252,1911,98,"",[1366],[23],[],"",[45],[13],"",[],"",[],[],[],[],"","",""
1253,1912,"",5231,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","",""
1254,1913,"","",[346],[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","",[-12],[37],"",[],"",[],[],[],[],"","",0
1255,1914,"",5232,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1256,1915,"",5233,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1257,1916,"",5234,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1258,1917,"",5235,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1259,1918,"",5236,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1260,1919,"",5237,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1261,1920,"",5238,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1262,1921,"",5239,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1263,1922,"",5240,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1264,1924,"","","[346,3592,1300,2673]",[],[6402],"","[6,6,6,5]",[37],"",[],"",[],[],[],[],"","",0
1265,1925,95,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","",""
1266,1926,"","",[1366],[23],[],"",[46],[13],"",[],"",[],[],[],[],"","",""
1267,1927,"",5241,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","",""
1268,1928,"","",[346],[],"[6241,6366,6242,6243,6244,6365,6245,6364,6246,6247,6248,6249,6253,6363,6316,6318,6320,6396,6582,6317,6319,6321,6501,6500,6513,6515,6536,6532,6631,6632,6633,6634,6642]","",[-10],[37],"",[],"",[],[],[],[],"","",0
1269,1929,"",5242,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1270,1930,"",5243,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1271,1931,"",5244,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1272,1932,"",5245,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1273,1933,"",5246,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1274,1934,"",5247,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","",""
1275,1936,"",5248,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1276,1937,"",5250,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","",""
1277,1938,"","",[1366],[23],[],"",[47],[13],"",[],"",[],[],[],[],"","",""
1278,1939,"",5249,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","",""
1279,1940,"",5253,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","",""
1280,1941,"",5254,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","",""
1281,1942,"",5255,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","",""
1282,1943,"",5256,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","",""
1283,1944,"",5257,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
1284,1945,"",5258,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","",""
