"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","string"
3004,"ProxyKey2941",1436,1,100,6638,""
3005,"ProxyKey2942",1436,"",1,6640,""
3006,"ProxyKey2944",1437,1,50,6605,""
3007,"ProxyKey2945",1437,1,50,6610,""
3008,"ProxyKey2946",1437,"",1,6613,""
3009,"ProxyKey2951",1438,1,10,6828,""
3010,"ProxyKey2952",1438,1,15,6829,""
3011,"ProxyKey2953",1438,1,15,6830,""
3012,"ProxyKey2954",1438,1,20,6816,""
3013,"ProxyKey2955",1438,1,20,6817,""
3014,"ProxyKey2956",1438,1,20,6818,""
3015,"ProxyKey2957",1439,1,10,6820,""
3016,"ProxyKey2958",1439,1,15,6821,""
3017,"ProxyKey2959",1439,1,15,6822,""
3018,"ProxyKey2960",1439,1,20,6824,""
3019,"ProxyKey2961",1439,1,20,6825,""
3020,"ProxyKey2962",1439,1,20,6826,""
3021,"ProxyKey2963",1440,1,10,6832,""
3022,"ProxyKey2964",1440,1,15,6833,""
3023,"ProxyKey2965",1440,1,15,6834,""
3024,"ProxyKey2966",1440,1,20,6816,""
3025,"ProxyKey2967",1440,1,20,6817,""
3026,"ProxyKey2968",1440,1,20,6818,""
3027,"ProxyKey2969",1441,"",1,6944,""
3028,"ProxyKey2970",1441,1,75,6956,""
3029,"ProxyKey2971",1441,1,25,6969,""
3030,"ProxyKey2984",1441,"",1,6984,""
3031,"ProxyKey2972",1442,"",1,6944,""
3032,"ProxyKey2973",1442,1,100,6952,""
3033,"ProxyKey2975",1443,1,45,6952,""
3034,"ProxyKey2976",1443,1,45,6956,""
3035,"ProxyKey2977",1443,1,10,6969,""
3036,"ProxyKey2978",1444,"",1,7037,""
3037,"ProxyKey2979",1444,1,50,7031,""
3038,"ProxyKey2980",1444,1,50,7034,""
3039,"ProxyKey2981",1445,1,25,7031,""
3040,"ProxyKey2982",1445,1,25,7034,""
3041,"ProxyKey2983",1445,1,50,7040,""
3042,"ProxyKey2974",1446,1,100,105,""
3043,"ProxyKey2985",1447,1,100,118,""
3044,"ProxyKey2986",1448,1,100,119,""
3045,"ProxyKey2987",1449,1,100,120,""
3046,"ProxyKey2988",1450,1,100,339,""
3047,"ProxyKey2989",1451,1,100,342,""
3048,"ProxyKey2990",1452,1,100,344,""
3049,"ProxyKey2991",1453,1,100,948,""
3050,"ProxyKey2992",1454,1,100,950,""
3051,"ProxyKey2993",1455,1,100,951,""
3052,"ProxyKey2994",1456,1,100,952,""
3053,"ProxyKey2995",1457,1,100,3094,""
3054,"ProxyKey2996",1458,1,100,3099,""
3055,"ProxyKey2997",1459,1,100,3112,""
3056,"ProxyKey2998",1460,1,100,863,""
3057,"ProxyKey2999",1461,1,100,873,""
3058,"ProxyKey3000",1462,1,100,882,""
3059,"ProxyKey3001",1463,1,100,932,""
3060,"ProxyKey3002",1464,1,100,933,""
3061,"ProxyKey3003",1465,1,100,416,""
3062,"ProxyKey3004",1466,1,100,424,""
3063,"ProxyKey3005",1467,1,100,432,""
3064,"ProxyKey3006",1468,1,100,436,""
3065,"ProxyKey3007",1469,"",1,1520,""
3066,"ProxyKey3008",1469,1,100,1527,""
3067,"ProxyKey3009",1470,1,100,1632,""
3068,"ProxyKey3010",1471,1,100,1542,""
3069,"ProxyKey3011",1472,1,100,1547,""
3070,"ProxyKey3012",1473,1,100,1468,""
3071,"ProxyKey3013",1474,1,100,1471,""
3072,"ProxyKey3014",1475,1,100,3770,""
3073,"ProxyKey3015",1476,1,100,3771,""
3074,"ProxyKey3016",1477,1,100,3772,""
3075,"ProxyKey3017",1478,1,100,3864,""
3076,"ProxyKey3018",1479,1,100,3870,""
3077,"ProxyKey3019",1480,1,100,3871,""
3078,"ProxyKey3020",1481,1,100,3990,""
3079,"ProxyKey3021",1482,1,100,3991,""
3080,"ProxyKey3022",1483,1,100,4029,""
3081,"ProxyKey3023",1484,1,100,4031,""
3082,"ProxyKey3024",1485,1,70,215,""
3083,"ProxyKey3025",1485,1,30,256,""
3084,"ProxyKey3026",1486,1,70,215,""
3085,"ProxyKey3027",1486,1,30,267,""
3086,"ProxyKey3028",1487,1,70,230,""
3087,"ProxyKey3029",1487,1,30,269,""
3088,"ProxyKey3030",1488,1,100,494,""
3089,"ProxyKey3031",1489,1,100,495,""
3090,"ProxyKey3032",1490,1,100,496,""
3091,"ProxyKey3033",1491,1,100,501,""
3092,"ProxyKey3034",1492,1,40,4238,""
3093,"ProxyKey3035",1492,1,30,4243,""
3094,"ProxyKey3036",1492,1,30,4250,""
3095,"ProxyKey3037",1493,1,50,4246,""
3096,"ProxyKey3038",1493,1,50,4252,""
3097,"ProxyKey3039",1494,1,70,4800,""
3098,"ProxyKey3040",1494,1,30,4811,""
3099,"ProxyKey3041",1495,1,70,4800,""
3100,"ProxyKey3042",1495,1,30,4815,""
3101,"ProxyKey3043",1496,1,70,4800,""
3102,"ProxyKey3044",1496,1,30,4819,""
3103,"ProxyKey3045",1497,1,100,5763,""
3104,"ProxyKey3046",1498,1,100,5766,""
3105,"ProxyKey3047",1499,1,100,5767,""
3106,"ProxyKey3048",1500,"",1,6941,""
3107,"ProxyKey3060",1500,1,100,6950,""
3108,"ProxyKey3049",1501,"",1,6941,""
3109,"ProxyKey3061",1501,1,12,6954,""
3110,"ProxyKey3062",1501,1,12,6957,""
3111,"ProxyKey3063",1501,1,12,6959,""
3112,"ProxyKey3064",1501,1,12,6961,""
3113,"ProxyKey3119",1501,1,12,6963,""
3114,"ProxyKey3065",1501,1,8,6967,""
3115,"ProxyKey3066",1501,1,8,6970,""
3116,"ProxyKey3067",1501,1,8,6972,""
3117,"ProxyKey3068",1501,1,8,6974,""
3118,"ProxyKey3121",1501,1,8,6976,""
3119,"ProxyKey3050",1502,"",1,6947,""
3120,"ProxyKey3069",1502,1,12,6954,""
3121,"ProxyKey3070",1502,1,12,6957,""
3122,"ProxyKey3071",1502,1,12,6959,""
3123,"ProxyKey3072",1502,1,12,6961,""
3124,"ProxyKey3120",1502,1,12,6963,""
3125,"ProxyKey3073",1502,1,8,6967,""
3126,"ProxyKey3074",1502,1,8,6970,""
3127,"ProxyKey3075",1502,1,8,6972,""
3128,"ProxyKey3076",1502,1,8,6974,""
3129,"ProxyKey3122",1502,1,8,6976,""
3130,"ProxyKey3077",1503,"",1,6947,""
3131,"ProxyKey3078",1503,1,100,6950,""
3132,"ProxyKey3079",1504,1,100,7000,""
3133,"ProxyKey3080",1504,"",1,7001,""
3134,"ProxyKey3051",1505,"",1,6941,""
3135,"ProxyKey3089",1505,1,100,6950,""
3136,"ProxyKey3090",1506,"",1,6941,""
3137,"ProxyKey3091",1506,1,12,6954,""
3138,"ProxyKey3092",1506,1,12,6957,""
3139,"ProxyKey3093",1506,1,12,6959,""
3140,"ProxyKey3094",1506,1,12,6961,""
3141,"ProxyKey3118",1506,1,12,6963,""
3142,"ProxyKey3095",1506,1,8,6967,""
3143,"ProxyKey3096",1506,1,8,6970,""
3144,"ProxyKey3097",1506,1,8,6972,""
3145,"ProxyKey3098",1506,1,8,6974,""
3146,"ProxyKey3117",1506,1,8,6976,""
3147,"ProxyKey3110",1507,1,100,7000,""
3148,"ProxyKey3111",1507,"",1,7001,""
3149,"ProxyKey3099",1508,1,30,7031,""
3150,"ProxyKey3100",1508,1,30,7034,""
3151,"ProxyKey3101",1508,"",1,7037,""
3152,"ProxyKey3102",1508,1,40,7040,""
3153,"ProxyKey3052",1506,1,100,6950,""
3154,"ProxyKey3053",1507,1,100,6950,""
3155,"ProxyKey3054",1509,1,30,7031,""
3156,"ProxyKey3103",1509,1,30,7034,""
3157,"ProxyKey3104",1509,"",1,7037,""
3158,"ProxyKey3105",1509,1,40,7040,""
3159,"ProxyKey3106",1510,"",1,7003,""
3160,"ProxyKey3107",1510,1,30,7031,""
3161,"ProxyKey3108",1510,1,30,7034,""
3162,"ProxyKey3109",1510,1,40,7040,""
3163,"ProxyKey3056",1511,"",1,7006,""
3164,"ProxyKey3055",1511,1,30,7031,""
3165,"ProxyKey3112",1511,1,30,7034,""
3166,"ProxyKey3114",1511,1,40,7040,""
3167,"ProxyKey3113",1512,1,40,6987,""
3168,"ProxyKey3115",1512,1,30,6989,""
3169,"ProxyKey3116",1512,1,30,6991,""
3170,"ProxyKey3057",1513,1,100,7031,""
3171,"ProxyKey3083",1513,"",1,7037,""
3172,"ProxyKey3081",1514,1,100,7040,""
3173,"ProxyKey3082",1514,"",1,6993,""
3174,"ProxyKey3085",1515,1,100,6950,""
3175,"ProxyKey3086",1516,"",1,6941,""
3176,"ProxyKey3058",1516,1,12,6954,""
3177,"ProxyKey3059",1516,1,12,6957,""
3178,"ProxyKey3084",1516,1,12,6959,""
3179,"ProxyKey3123",1516,1,12,6961,""
3180,"ProxyKey3124",1516,1,12,6963,""
3181,"ProxyKey3125",1516,1,8,6967,""
3182,"ProxyKey3126",1516,1,8,6970,""
3183,"ProxyKey3128",1516,1,8,6972,""
3184,"ProxyKey3127",1516,1,8,6974,""
3185,"ProxyKey3129",1516,1,8,6976,""
3186,"ProxyKey3087",1517,1,100,7000,""
3187,"ProxyKey3088",1517,"",1,7001,""
3188,"ProxyKey3130",1518,"",1,6941,""
3189,"ProxyKey3131",1518,1,100,6950,""
3190,"ProxyKey3132",1519,"",1,6941,""
3191,"ProxyKey3133",1519,1,12,6954,""
3192,"ProxyKey3134",1519,1,12,6957,""
3193,"ProxyKey3135",1519,1,12,6959,""
3194,"ProxyKey3136",1519,1,12,6961,""
3195,"ProxyKey3137",1519,1,12,6963,""
3196,"ProxyKey3138",1519,1,8,6967,""
3197,"ProxyKey3139",1519,1,8,6970,""
3198,"ProxyKey3140",1519,1,8,6972,""
3199,"ProxyKey3141",1519,1,8,6974,""
3200,"ProxyKey3142",1519,1,8,6976,""
3201,"ProxyKey3143",1520,"",1,6947,""
3202,"ProxyKey3144",1520,1,12,6954,""
3203,"ProxyKey3145",1520,1,12,6957,""
3204,"ProxyKey3146",1520,1,12,6959,""
3205,"ProxyKey3147",1520,1,12,6961,""
3206,"ProxyKey3148",1520,1,12,6963,""
3207,"ProxyKey3149",1520,1,8,6967,""
3208,"ProxyKey3150",1520,1,8,6970,""
3209,"ProxyKey3151",1520,1,8,6972,""
3210,"ProxyKey3152",1520,1,8,6974,""
3211,"ProxyKey3153",1520,1,8,6976,""
3212,"ProxyKey3154",1521,"",1,6947,""
3213,"ProxyKey3155",1521,1,100,6950,""
3214,"ProxyKey3156",1522,1,100,7000,""
3215,"ProxyKey3157",1522,"",1,7001,""
3216,"ProxyKey3158",1523,1,40,1457,""
3217,"ProxyKey3217",1523,1,60,1534,""
3218,"ProxyKey3159",1524,1,50,601,""
3219,"ProxyKey3216",1524,1,50,668,""
3220,"ProxyKey3160",1526,1,35,1921,""
3221,"ProxyKey3214",1526,1,35,1991,""
3222,"ProxyKey3215",1526,1,30,2036,""
3223,"ProxyKey3161",1527,1,40,4,""
3224,"ProxyKey3212",1527,1,40,59,""
3225,"ProxyKey3213",1527,1,20,60,""
3226,"ProxyKey3162",1528,1,30,1496,""
3227,"ProxyKey3211",1528,1,70,1502,""
3228,"ProxyKey3163",1529,1,25,2700,""
3229,"ProxyKey3208",1529,1,25,2697,""
3230,"ProxyKey3209",1529,1,25,2665,""
3231,"ProxyKey3210",1529,1,25,2660,""
3232,"ProxyKey3164",1530,1,50,436,""
3233,"ProxyKey3206",1530,1,50,126,""
3234,"ProxyKey3207",1530,"",1,4409,""
3235,"ProxyKey3165",1532,1,30,119,""
3236,"ProxyKey3205",1532,1,70,954,""
3237,"ProxyKey3166",1533,1,70,4907,""
3238,"ProxyKey3203",1533,"",2,5018,""
3239,"ProxyKey3204",1533,1,30,5289,""
3240,"ProxyKey3167",1535,1,70,641,""
3241,"ProxyKey3202",1535,1,30,732,""
3242,"ProxyKey3168",1536,"",1,394,""
3243,"ProxyKey3200",1536,1,50,649,""
3244,"ProxyKey3201",1536,1,50,653,""
3245,"ProxyKey3169",1537,1,100,3996,""
3246,"ProxyKey3199",1537,"",1,4000,""
3247,"ProxyKey3170",1538,1,50,1488,""
3248,"ProxyKey3198",1538,1,50,1468,""
3249,"ProxyKey3171",1539,1,15,5660,""
3250,"ProxyKey3191",1539,1,15,5664,""
3251,"ProxyKey3192",1539,1,15,5662,""
3252,"ProxyKey3193",1539,1,15,5666,""
3253,"ProxyKey3194",1539,1,10,5668,""
3254,"ProxyKey3195",1539,1,10,5672,""
3255,"ProxyKey3196",1539,1,10,5670,""
3256,"ProxyKey3197",1539,1,10,5674,""
3257,"ProxyKey3172",1540,1,40,5013,""
3258,"ProxyKey3189",1540,1,40,5001,""
3259,"ProxyKey3190",1540,1,20,1365,""
3260,"ProxyKey3173",1541,1,30,3810,""
3261,"ProxyKey3187",1541,1,40,3824,""
3262,"ProxyKey3188",1541,1,30,3798,""
3263,"ProxyKey3174",1542,1,40,5767,""
3264,"ProxyKey3184",1542,1,40,5763,""
3265,"ProxyKey3185",1542,1,20,5770,""
3266,"ProxyKey3175",1543,1,100,944,""
3267,"ProxyKey3186",1543,"",1,943,""
3268,"ProxyKey3218",1544,1,70,678,""
3269,"ProxyKey3230",1544,1,30,680,""
3270,"ProxyKey3231",1545,1,35,1944,""
3271,"ProxyKey3232",1545,1,15,1946,""
3272,"ProxyKey3233",1545,1,35,1979,""
3273,"ProxyKey3234",1545,1,15,1981,""
3274,"ProxyKey3219",1546,1,25,388,""
3275,"ProxyKey3235",1546,1,25,4476,""
3276,"ProxyKey3236",1546,1,25,4478,""
3277,"ProxyKey3237",1546,1,25,4480,""
3278,"ProxyKey3220",1547,1,100,873,""
3279,"ProxyKey3238",1548,1,100,881,""
3280,"ProxyKey3239",1549,1,100,863,""
3281,"ProxyKey3221",1550,1,33,1142,""
3282,"ProxyKey3240",1550,1,33,1144,""
3283,"ProxyKey3241",1550,1,34,1146,""
3284,"ProxyKey3242",1551,1,16,1177,""
3285,"ProxyKey3243",1551,1,16,1180,""
3286,"ProxyKey3244",1551,1,20,1183,""
3287,"ProxyKey3245",1551,1,16,1198,""
3288,"ProxyKey3246",1551,1,16,1199,""
3289,"ProxyKey3247",1551,1,16,1200,""
3290,"ProxyKey3248",1552,1,33,1201,""
3291,"ProxyKey3249",1552,1,33,1203,""
3292,"ProxyKey3250",1552,1,34,1205,""
3293,"ProxyKey3222",1553,1,40,4,""
3294,"ProxyKey3251",1553,1,40,59,""
3295,"ProxyKey3252",1553,1,20,60,""
3296,"ProxyKey3223",1554,1,40,2057,""
3297,"ProxyKey3253",1554,1,30,2068,""
3298,"ProxyKey3254",1554,1,30,2059,""
3299,"ProxyKey3255",1555,1,60,2066,""
3300,"ProxyKey3256",1555,1,40,2068,""
3301,"ProxyKey3224",1556,"",1,405,""
3302,"ProxyKey3257",1556,1,100,638,""
3303,"ProxyKey3258",1557,"",1,400,""
3304,"ProxyKey3259",1557,1,50,649,""
3305,"ProxyKey3260",1557,1,50,653,""
3306,"ProxyKey3225",1558,1,70,4907,""
3307,"ProxyKey3261",1558,"",2,5018,""
3308,"ProxyKey3262",1558,1,30,5289,""
3309,"ProxyKey3263",1559,1,40,5013,""
3310,"ProxyKey3265",1559,1,40,5001,""
3311,"ProxyKey3266",1559,1,20,1365,""
3312,"ProxyKey3264",1560,1,100,5271,""
3313,"ProxyKey3226",1561,"",2,1930,""
3314,"ProxyKey3267",1561,1,100,1940,""
3315,"ProxyKey3268",1562,"",2,1971,""
3316,"ProxyKey3269",1562,1,100,1975,""
3317,"ProxyKey3270",1563,"",2,2040,""
3318,"ProxyKey3271",1563,1,50,1977,""
3319,"ProxyKey3272",1563,1,50,1942,""
3320,"ProxyKey3227",1564,1,35,1585,""
3321,"ProxyKey3273",1564,1,65,1604,""
3322,"ProxyKey3274",1565,1,30,1881,""
3323,"ProxyKey3275",1565,1,70,1882,""
3324,"ProxyKey3276",1565,"",1,3956,""
3325,"ProxyKey3277",1566,1,30,1881,""
3326,"ProxyKey3278",1566,1,70,1882,""
3327,"ProxyKey3279",1566,"",1,3842,""
3328,"ProxyKey3228",1567,1,20,1494,""
3329,"ProxyKey3280",1567,1,60,1502,""
3330,"ProxyKey3281",1567,1,20,1494,""
3331,"ProxyKey3282",1568,1,30,1496,""
3332,"ProxyKey3283",1568,1,70,1502,""
3333,"ProxyKey3284",1569,1,100,1502,""
3334,"ProxyKey3229",1570,1,100,432,""
3335,"ProxyKey3285",1571,1,50,7081,""
3336,"ProxyKey3300",1571,1,50,7087,""
3337,"ProxyKey3286",1572,1,50,7081,""
3338,"ProxyKey3301",1572,1,50,7087,""
3339,"ProxyKey3287",1573,1,50,7081,""
3340,"ProxyKey3303",1573,1,50,7087,""
3341,"ProxyKey3288",1574,1,50,7081,""
3342,"ProxyKey3305",1574,1,50,7087,""
3343,"ProxyKey3289",1575,1,50,7081,""
3344,"ProxyKey3307",1575,1,50,7087,""
3345,"ProxyKey3183",1576,1,50,7081,""
3346,"ProxyKey3295",1576,1,50,7087,""
3347,"ProxyKey3296",1577,1,50,7081,""
3348,"ProxyKey3297",1577,1,50,7087,""
3349,"ProxyKey3290",1578,1,100,7095,""
3350,"ProxyKey3339",1579,1,80,7095,""
3351,"ProxyKey3177",1579,1,20,7099,""
3352,"ProxyKey3293",1580,1,80,7095,""
3353,"ProxyKey3294",1580,1,20,7099,""
3354,"ProxyKey3179",1581,1,80,7095,""
3355,"ProxyKey3349",1581,1,20,7099,""
3356,"ProxyKey3350",1582,1,80,7095,""
3357,"ProxyKey3355",1582,1,20,7099,""
3358,"ProxyKey3298",1583,1,80,7095,""
3359,"ProxyKey3310",1583,1,20,7099,""
3360,"ProxyKey3312",1584,1,80,7095,""
3361,"ProxyKey3314",1584,1,20,7099,""
3362,"ProxyKey3327",1585,1,100,7095,""
3363,"ProxyKey3329",1586,1,80,7095,""
3364,"ProxyKey3331",1586,1,20,7099,""
3365,"ProxyKey3332",1587,1,80,7095,""
3366,"ProxyKey3334",1587,1,20,7099,""
3367,"ProxyKey3335",1588,1,80,7095,""
3368,"ProxyKey3337",1588,1,20,7099,""
3369,"ProxyKey3338",1589,1,80,7095,""
3370,"ProxyKey3341",1589,1,20,7099,""
3371,"ProxyKey3342",1590,1,80,7095,""
3372,"ProxyKey3344",1590,1,20,7099,""
3373,"ProxyKey3345",1591,1,80,7095,""
3374,"ProxyKey3347",1591,1,20,7099,""
3375,"ProxyKey3391",1592,1,80,7095,""
3376,"ProxyKey3393",1592,1,20,7099,""
3377,"ProxyKey3394",1593,1,80,7095,""
3378,"ProxyKey3593",1593,1,20,7099,""
3379,"ProxyKey3594",1594,1,80,7095,""
3380,"ProxyKey3596",1594,1,20,7099,""
3381,"ProxyKey3659",1595,1,80,7095,""
3382,"ProxyKey3714",1595,1,20,7099,""
3383,"ProxyKey3715",1596,1,80,7095,""
3384,"ProxyKey3854",1596,1,20,7099,""
3385,"ProxyKey3351",1597,1,80,7101,""
3386,"ProxyKey3302",1597,1,20,7093,""
3387,"ProxyKey3352",1598,1,80,7101,""
3388,"ProxyKey3304",1598,1,20,7093,""
3389,"ProxyKey3354",1599,1,80,7101,""
3390,"ProxyKey3306",1599,1,20,7093,""
3391,"ProxyKey3357",1600,1,80,7101,""
3392,"ProxyKey3308",1600,1,20,7093,""
3393,"ProxyKey3360",1601,1,80,7101,""
3394,"ProxyKey3311",1601,1,20,7093,""
3395,"ProxyKey3315",1602,1,80,7101,""
3396,"ProxyKey3316",1602,1,20,7093,""
3397,"ProxyKey3317",1603,1,80,7101,""
3398,"ProxyKey3318",1603,1,20,7093,""
3399,"ProxyKey3176",1604,1,80,7189,""
3400,"ProxyKey3367",1604,1,20,7093,""
3401,"ProxyKey3180",1605,1,80,7189,""
3402,"ProxyKey3368",1605,1,20,7093,""
3403,"ProxyKey3181",1606,1,80,7189,""
3404,"ProxyKey3369",1606,1,20,7093,""
3405,"ProxyKey3182",1607,1,80,7189,""
3406,"ProxyKey3371",1607,1,20,7093,""
3407,"ProxyKey3299",1608,1,80,7189,""
3408,"ProxyKey3372",1608,1,20,7093,""
3409,"ProxyKey3319",1609,1,80,7189,""
3410,"ProxyKey3320",1609,1,20,7093,""
3411,"ProxyKey3321",1610,1,80,7189,""
3412,"ProxyKey3322",1610,1,20,7093,""
3413,"ProxyKey3356",1611,1,80,7186,""
3414,"ProxyKey3363",1611,1,20,7093,""
3415,"ProxyKey3358",1612,1,80,7186,""
3416,"ProxyKey3364",1612,1,20,7093,""
3417,"ProxyKey3359",1613,1,80,7186,""
3418,"ProxyKey3365",1613,1,20,7093,""
3419,"ProxyKey3361",1614,1,80,7186,""
3420,"ProxyKey3366",1614,1,20,7093,""
3421,"ProxyKey3362",1615,1,80,7186,""
3422,"ProxyKey3370",1615,1,20,7093,""
3423,"ProxyKey3323",1616,1,80,7186,""
3424,"ProxyKey3324",1616,1,20,7093,""
3425,"ProxyKey3325",1617,1,80,7186,""
3426,"ProxyKey3326",1617,1,20,7093,""
3427,"ProxyKey3373",1525,"",2,937,""
3428,"ProxyKey3374",1525,1,100,932,""
3429,"ProxyKey3375",1531,1,40,275,""
3430,"ProxyKey3376",1531,1,60,867,""
3431,"ProxyKey3377",1534,1,40,4898,""
3432,"ProxyKey3378",1534,1,20,5298,""
3433,"ProxyKey3379",1534,1,40,4924,""
3434,"ProxyKey3380",1618,1,50,4029,""
3435,"ProxyKey3381",1618,1,50,4041,""
3436,"ProxyKey3382",1619,1,50,4067,""
3437,"ProxyKey3383",1619,1,50,4071,""
3438,"ProxyKey3384",1620,1,100,4072,""
3439,"ProxyKey3385",1621,1,100,333,""
3440,"ProxyKey3386",1622,1,60,4041,""
3441,"ProxyKey3387",1622,1,40,4044,""
3442,"ProxyKey3388",1623,1,50,3786,""
3443,"ProxyKey3389",1623,"",1,3876,""
3444,"ProxyKey3390",1623,1,50,3822,""
3445,"ProxyKey3395",1624,1,100,3124,""
3446,"ProxyKey3396",1624,"",2,3128,""
3447,"ProxyKey3397",1625,1,60,215,""
3448,"ProxyKey3398",1625,1,20,256,""
3449,"ProxyKey3399",1625,1,20,266,""
3450,"ProxyKey3400",1626,1,60,232,""
3451,"ProxyKey3401",1626,1,20,267,""
3452,"ProxyKey3402",1626,1,20,268,""
3453,"ProxyKey3403",1627,1,25,256,""
3454,"ProxyKey3404",1627,1,25,267,""
3455,"ProxyKey3405",1627,1,25,215,""
3456,"ProxyKey3406",1627,1,25,232,""
3457,"ProxyKey3407",1628,1,100,215,""
3458,"ProxyKey3408",1629,1,25,2998,""
3459,"ProxyKey3409",1629,1,25,3000,""
3460,"ProxyKey3410",1629,1,25,3002,""
3461,"ProxyKey3411",1629,1,25,3004,""
3462,"ProxyKey3412",1630,1,100,122,""
3463,"ProxyKey3413",1631,1,50,1419,""
3464,"ProxyKey3414",1631,1,50,1439,""
3465,"ProxyKey3415",1631,"",1,1422,""
3466,"ProxyKey3416",1632,1,70,1389,""
3467,"ProxyKey3417",1632,1,30,1400,""
3468,"ProxyKey3418",1633,1,100,1439,""
3469,"ProxyKey3419",1634,1,70,2683,""
3470,"ProxyKey3420",1634,1,30,2685,""
3471,"ProxyKey3421",1634,"",1,2691,""
3472,"ProxyKey3422",1635,1,40,2725,""
3473,"ProxyKey3423",1635,1,40,2683,""
3474,"ProxyKey3424",1635,1,20,2685,""
3475,"ProxyKey3425",1636,1,40,4,""
3476,"ProxyKey3426",1636,1,40,59,""
3477,"ProxyKey3427",1636,1,20,60,""
3478,"ProxyKey3428",1637,1,20,9,""
3479,"ProxyKey3429",1637,1,60,51,""
3480,"ProxyKey3430",1637,1,20,7,""
3481,"ProxyKey3431",1638,1,100,3899,""
3482,"ProxyKey3432",1639,1,75,3664,""
3483,"ProxyKey3433",1639,1,25,3666,""
3484,"ProxyKey3434",1640,1,40,3981,""
3485,"ProxyKey3435",1640,1,30,3983,""
3486,"ProxyKey3436",1640,1,30,3984,""
3487,"ProxyKey3437",1640,"",1,4012,""
3488,"ProxyKey3438",1641,1,30,3981,""
3489,"ProxyKey3439",1641,1,50,3990,""
3490,"ProxyKey3440",1641,1,20,3985,""
3491,"ProxyKey3441",1642,1,30,3981,""
3492,"ProxyKey3442",1642,1,70,3990,""
3493,"ProxyKey3443",1642,"",1,4198,""
3494,"ProxyKey3448",1643,1,100,3996,""
3495,"ProxyKey3449",1643,"",1,4000,""
3496,"ProxyKey3450",1644,1,100,3990,""
3497,"ProxyKey3451",1644,"",1,4012,""
3498,"ProxyKey3444",1645,1,50,1385,""
3499,"ProxyKey3445",1645,1,50,1403,""
3500,"ProxyKey3446",1645,"",1,1392,""
3501,"ProxyKey3447",1646,1,40,1436,""
3502,"ProxyKey3452",1646,1,60,1399,""
3503,"ProxyKey3453",1647,1,30,1416,""
3504,"ProxyKey3454",1647,1,70,1406,""
3505,"ProxyKey3455",1648,1,30,1416,""
3506,"ProxyKey3456",1648,1,30,1385,""
3507,"ProxyKey3457",1648,1,40,1436,""
3508,"ProxyKey3458",1649,1,40,4,""
3509,"ProxyKey3459",1649,1,40,59,""
3510,"ProxyKey3460",1649,1,20,60,""
3511,"ProxyKey3461",1650,1,20,6,""
3512,"ProxyKey3462",1650,1,60,55,""
3513,"ProxyKey3463",1650,1,20,7,""
3514,"ProxyKey3464",1651,1,20,9,""
3515,"ProxyKey3465",1651,1,60,51,""
3516,"ProxyKey3466",1651,1,20,7,""
3517,"ProxyKey3467",1652,1,70,4822,""
3518,"ProxyKey3468",1652,1,30,4823,""
3519,"ProxyKey3469",1653,1,70,230,""
3520,"ProxyKey3470",1653,1,30,269,""
3521,"ProxyKey3471",1654,1,80,271,""
3522,"ProxyKey3472",1654,1,20,272,""
3523,"ProxyKey3473",1655,1,30,1564,""
3524,"ProxyKey3474",1655,1,70,1565,""
3525,"ProxyKey3475",1656,1,100,3865,""
3526,"ProxyKey3476",1657,1,50,3870,""
3527,"ProxyKey3477",1657,1,50,3871,""
3528,"ProxyKey3478",1658,1,100,3874,""
3529,"ProxyKey3479",1659,1,100,944,""
3530,"ProxyKey3480",1659,"",1,943,""
3531,"ProxyKey3481",1660,1,100,948,""
3532,"ProxyKey3482",1661,1,100,954,""
3533,"ProxyKey3483",1662,1,10,342,""
3534,"ProxyKey3484",1662,1,90,343,""
3535,"ProxyKey3485",1663,1,60,339,""
3536,"ProxyKey3486",1663,1,40,344,""
3537,"ProxyKey3487",1664,1,60,364,""
3538,"ProxyKey3488",1664,1,40,366,""
3539,"ProxyKey3489",1665,1,50,1373,""
3540,"ProxyKey3490",1665,1,50,5016,""
3541,"ProxyKey3491",1666,"",2,5650,""
3542,"ProxyKey3492",1666,1,33,5593,""
3543,"ProxyKey3493",1666,1,33,5597,""
3544,"ProxyKey3494",1666,1,34,5595,""
3545,"ProxyKey3495",1667,1,25,4920,""
3546,"ProxyKey3496",1667,1,25,4922,""
3547,"ProxyKey3497",1667,1,50,5269,""
3548,"ProxyKey3498",1668,1,100,873,""
3549,"ProxyKey3499",1669,1,100,881,""
3550,"ProxyKey3500",1670,1,50,864,""
3551,"ProxyKey3501",1670,1,50,865,""
3552,"ProxyKey3502",1671,"",1,405,""
3553,"ProxyKey3503",1671,1,100,638,""
3554,"ProxyKey3504",1672,"",1,400,""
3555,"ProxyKey3505",1672,1,50,649,""
3556,"ProxyKey3506",1672,1,50,653,""
3557,"ProxyKey3507",1673,1,15,840,""
3558,"ProxyKey3508",1673,1,15,842,""
3559,"ProxyKey3509",1673,1,15,844,""
3560,"ProxyKey3510",1673,1,15,846,""
3561,"ProxyKey3511",1673,1,15,848,""
3562,"ProxyKey3512",1673,1,25,852,""
3563,"ProxyKey3513",1674,1,20,699,""
3564,"ProxyKey3514",1674,1,20,701,""
3565,"ProxyKey3515",1674,1,20,703,""
3566,"ProxyKey3516",1674,1,20,705,""
