"rownum","i32","rid","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","bool","i32","i32","bool","i32","[rid]","i32","bool","i32","bool","bool","i32","bool","bool","rid","bool","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","i32","i32","i32","i32","bool"
593,1250,"","",6,2900,4,2,12,24,60,0,2,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1946157056,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
594,1251,2806,"",4,360,3,6,63,36,0,15,6,0,1,2,1,0,3,"",2,"",0,256,"",0,[5774],600,"",0,"","",0,1,"","","","","",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,0,-335544320,16777215,0,""
595,1252,2477,"",3,600,1,4,100,10,0,0,7,0,1,2,1,0,0,"",2,"",-1073741824,319,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
596,1253,1623,"",2,0,1,4,26,0,0,0,7,0,1,1,1,0,0,"",1,"",-2147483648,319,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
597,1254,2608,8638,23,6000,1,5,15,0,0,0,4,0,1,1,1,0,0,"",2,"",-1073741824,319,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
598,1255,1379,"",3,2000,1,4,25,0,0,0,7,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
599,1256,2778,"",1,0,4,4,60,30,0,0,7,0,1,1,1,0,0,"",1,"",-2147483648,319,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
600,1257,1108,"",60,0,4,4,50,51,360,0,4,0,2,2,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
601,1258,1379,"",6,2000,4,4,30,31,360,0,7,0,2,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
602,1259,3891,"",12,3000,4,2,80,15,0,100,6,0,1,1,1,0,0,"",2,"",1717986816,319,"",0,[8572],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
603,1260,2814,"",10,3000,1,2,15,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
604,1261,2814,"",15,3000,1,2,22,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
605,1262,2814,"",20,3000,1,2,30,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
