"rownum","Name","ModSellPriceTypesKeys","bool_24"
4072,"DisplaySocketedCurseGemsGetReducedReservation",[6],""
4073,"TempestuousSteelSounds",[],""
4074,"GrantAlliesPowerChargeOnKill",[6],""
4075,"GrantAlliesFrenzyChargeOnHit",[6],""
4076,"LabyrinthIzaroLifeCruelMerciless",[],""
4077,"LabyrinthIzaroObjectivesLifeCruelMerciless",[],""
4078,"CrabParasiteChaosExplode",[],""
4079,"SummonRagingSpiritOnKill",[],""
4080,"DamnedWeaponEffects",[],""
4081,"PhysicalDamageConvertedToChaos",[2],""
4082,"MapLabyrinthHiddenDamageLife",[],""
4083,"FishingDetection",[6],""
4084,"LocalMaimOnHit",[6],""
4085,"LocalChanceToMaim",[6],""
4086,"LocalChanceToMaimPhysicalDamage",[6],""
4087,"AlwaysCritShockedEnemies",[8],""
4088,"CannotCritNonShockedEnemies",[],""
4089,"ItemDestroyedOnDeath",[],""
4090,"ProjectilesDropShockedGround",[],""
4091,"MinionChanceToBlindOnHit",[6],""
4092,"MinionBlindImmunity",[6],""
4093,"DisplaySocketedMinionGemsSupportedByLifeLeech",[5],""
4094,"MagicItemsDropIdentified",[7],""
4095,"ManaPerStackableJewel",[6],""
4096,"ArmourPerStackableJewel",[6],""
4097,"IncreasedDamagePerStackableJewel",[6],""
4098,"CriticalStrikeChancePerStackableJewel",[6],""
4099,"AllResistancePerStackableJewel",[6],""
4100,"MaximumLifePerStackableJewel",[6],""
4101,"AvoidElementalAilmentsPerStackableJewel",[6],""
4102,"MinionCriticalStrikeMultiplierPerStackableJewel",[6],""
4103,"MinimumEnduranceChargesPerStackableJewel",[6],""
4104,"MinimumFrenzyChargesPerStackableJewel",[6],""
4105,"MinimumPowerChargesPerStackableJewel",[6],""
4106,"MaximumSpiritPerStackableJewel",[6],""
4107,"AddedColdDamagePerPowerCharge",[6],""
4108,"GainManaOnKillingFrozenEnemy",[5],""
4109,"GainPowerChargeOnKillingFrozenEnemy",[6],""
4110,"IncreasedDamageIfFrozenRecently",[6],""
4111,"AddedLightningDamagePerIntelligence",[6],""
4112,"IncreasedAttackSpeedPerDexterity",[6],""
4113,"MovementVelocityWhileBleeding",[5],""
4114,"IncreasedPhysicalDamageTakenWhileMoving",[5],""
4115,"PhysicalDamageReductionWhileNotMoving",[6],""
4116,"AddedLightningDamagePerShockedEnemyKilled",[5],""
4117,"ColdPenetrationAgainstChilledEnemies",[7],""
4118,"GainLifeOnIgnitingEnemy",[7],""
4119,"ReflectsShocks",[6],""
4120,"ReflectsShockToEnemiesInRadius",[6],""
4121,"ChaosDamageDoesNotBypassESNotLowLifeOrMana",[7],""
4122,"FrenzyChargeOnHitWhileBleeding",[7],""
4123,"IncreasedColdDamagePerFrenzyCharge",[6],""
4124,"OnHitBlindChilledEnemies",[6],""
4125,"RecoverLifeOnBlock",[7],""
4126,"GrantsLevel30Reckoning",[6],""
4127,"MinionsRecoverLifeOnKillingPoisonedEnemy",[5],""
4128,"WhenReachingMaxPowerChargesGainAFrenzyCharge",[6],""
4129,"GrantsEnvy",[6],""
4130,"GainArmourIfBlockedRecently",[6],""
4131,"EnemiesBlockedAreIntimidated",[6],""
4132,"EnemiesBlockedAreIntimidatedDuration",[6],""
4133,"MinionsPoisonEnemiesOnHit",[7],""
4134,"GrantsLevel20BoneNovaTrigger",[6],""
4135,"GrantsLevel20IcicleNovaTrigger",[6],""
4136,"AttacksCauseBleedingOnCursedEnemyHit",[6],""
4137,"AttacksCauseBleedingOnCursedEnemyHit25Percent",[6],""
4138,"ReceiveBleedingWhenHit",[6],""
4139,"ArmourOvercappedFireResistance",[7],""
4140,"EvasionOvercappedLightningResistance",[7],""
4141,"EnergyShieldOvercappedColdResistance",[7],""
4142,"AilmentThresholdOvercappedChaosResistance",[],""
4143,"EvasionIncreasedByUncappedColdResistance",[7],""
4144,"CriticalChanceIncreasedByUncappedLightningResistance",[7],""
4145,"CoverInAshOnHit",[],""
4146,"CoverInAshWhenHit",[5],""
4147,"CriticalStrikesDealIncreasedLightningDamage",[6],""
4148,"MaximumEnergyShieldAsPercentageOfLife",[6],""
4149,"GlobalIgniteProlif",[6],""
4150,"ChillEnemiesWhenHit",[6],""
4151,"Roll6LinkedRandomColourSockets",[],""
4152,"OnlySocketCorruptedGems",[],""
4153,"OnlySocketRubyJewel",[],""
4154,"OnlySocketEmeraldJewel",[],""
4155,"OnlySocketSapphireJewel",[],""
4156,"CurseLevel10VulnerabilityOnHit",[5],""
4157,"ColdAndLightningResistToMeleeDamageJewel",[],""
4158,"FireAndLightningResistToProjectileAttackDamageJewel",[],""
4159,"FireAndColdResistToSpellDamageJewel",[],""
4160,"FireResistConvertedToBlockChanceScaledJewel",[6],""
4161,"ColdResistConvertedToDodgeChanceScaledJewel",[6],""
4162,"LightningResistConvertedToSpellBlockChanceScaledJewel",[6],""
4163,"FireResistAlsoGrantsEnduranceChargeOnKillJewel",[6],""
4164,"ColdResistAlsoGrantsFrenzyChargeOnKillJewel",[6],""
4165,"LightningResistAlsoGrantsPowerChargeOnKillJewel",[6],""
4166,"JewelEffectBaseRadius",[],""
4167,"LightningStrikesOnCrit",[6],""
4168,"ArcticArmourBuffEffect",[6],""
4169,"FleshAndStoneAreaOfEffect",[6],""
4170,"TempestShieldBuffEffect",[6],""
4171,"ArcticArmourReservationCost",[6],""
4172,"ArcticArmourReservationEfficiency",[6],""
4173,"ArcticArmourNoReservation",[6],""
4174,"MinionLeechOnPoisonedEnemies",[6],""
4175,"BleedingEnemiesExplode",[],""
4176,"ChilledGroundEffect",[],""
4177,"HeraldOfIceDamage",[],""
4178,"IncreasedLightningDamageTaken",[],""
4179,"PercentLightningDamageTakenFromManaBeforeLife",[7],""
4180,"PercentManaRecoveredWhenYouShock",[6],""
4181,"ChanceToCastOnManaSpent",[],""
4182,"AdditionalChanceToBlockInOffHand",[5],""
4183,"CriticalStrikeChanceInMainHand",[5],""
4184,"CriticalStrikeMultiplierPerGreenSocket",[5],""
4185,"LifeLeechFromPhysicalAttackDamagePerRedSocket",[5],""
4186,"FlaskIncreasedDurationUnique1",[6],""
4187,"IncreasedFlaskChargesForOtherFlasksDuringEffect",[6],""
4188,"CannotGainFlaskChargesDuringFlaskEffect",[6],""
4189,"CannotGainFlaskChargesFromKills",[],""
4190,"CanOnlyGainFlaskChargesFromKills",[],""
4191,"IncreasedLightningDamagePer10Intelligence",[7],""
4192,"IncreasedDamagePerEnduranceCharge",[5],""
4193,"CannotBeShockedWhileMaximumEnduranceCharges",[5],""
4194,"IncreasedStunDurationOnSelf",[5],""
4195,"MapProphecyMaster",[],""
4196,"ExileElementalDamageIncreaseRotation",[],""
4197,"ReducedDamageIfNotHitRecently",[7],""
4198,"IncreasedEvasionIfHitRecently",[7],""
4199,"MonsterCannotBeChainedFrom",[],""
4200,"MovementSpeedIfUsedWarcryRecently",[5],""
4201,"LifeRegeneratedAfterSavageHit",[5],""
4202,"ReducedDamageIfTakenASavageHitRecently",[5],""
4203,"IncreasedDamagePerLevelDifferenceAgainstHigherLevelEnemies",[],""
4204,"IncreasedCostOfMovementSkills",[5],""
4205,"IncreasedEvasionWithOnslaught",[5],""
4206,"AttackDamageLifeLeechAgainstBleedingEnemies",[],""
4207,"AttackDamageManaLeechAgainstPoisonedEnemies",[],""
4208,"IIQFromMaimedEnemies",[],""
4209,"IIRFromMaimedEnemies",[],""
4210,"AdditionalChainWhileAtMaxFrenzyCharges",[7],""
4211,"CriticalStrikesDoNotFreeze",[],""
4212,"ChanceToGainFrenzyChargeOnKillingFrozenEnemy",[6],""
4213,"GainPhasingFor4SecondsOnBeginESRecharge",[5],""
4214,"ChanceToDodgeAttacksWhilePhasing",[5],""
4215,"AvoidElementalStatusAilmentsPhasing",[5],""
4216,"IIRWhilePhasing",[5],""
4217,"ManaRegenerationWhilePhasing",[5],""
4218,"AdditionalChanceToBlockAgainstTauntedEnemies",[],""
4219,"IncreasedArmourAndEvasionIfKilledTauntedEnemyRecently",[],""
4220,"SummonMaximumNumberOfSocketedTotems",[],""
4221,"TotemElementalResistPerActiveTotem",[],""
4222,"SpellsCastByTotemsHaveReducedCastSpeedPerTotem",[],""
4223,"AttacksByTotemsHaveReducedAttackSpeedPerTotem",[],""
4224,"ManaRecoveryRate",[1],""
4225,"ManaRecoveryRateMaven",[1],""
4226,"AttacksChainInMainHand",[6],""
4227,"AttacksExtraProjectileInOffHand",[5],""
4228,"CounterAttacksAddedColdDamage",[],""
4229,"IncreasedGolemDamagePerGolem",[6],""
4230,"IncreasedLifeWhileNoCorruptedItems",[6],""
4231,"LifeRegenerationPerMinuteWhileNoCorruptedItems",[6],""
4232,"EnergyShieldRegenerationPerMinuteWhileAllCorruptedItems",[6],""
4233,"BaseManaRegenerationWhileAllCorruptedItems",[6],""
4234,"GlobalAddedChaosDamage",[6],""
4235,"GlobalAddedPhysicalDamage",[6],""
4236,"GlobalAddedFireDamage",[6],""
4237,"GlobalAddedColdDamage",[6],""
4238,"GlobalAddedLightningDamage",[6],""
4239,"EnergyShieldRegenerationperMinuteWhileOnLowLife",[6],""
4240,"MapProphecyLeague",[],""
4241,"ReflectPhysicalDamageToSelfOnHit",[],""
4242,"IgnoreHexproof",[7],""
4243,"PoisonCursedEnemiesOnHit",[5],""
4244,"ChanceToPoisonCursedEnemiesOnHit",[5],""
4245,"ChanceToBeShocked",[],""
4246,"EnchantmentAncestorTotemSlashAddedFireDamage",[],""
4247,"EnchantmentFrostBoltDamage",[],""
4248,"EnchantmentFrostBoltCastSpeed",[],""
4249,"EnchantmentFrostBoltFreezeChance",[],""
4250,"EnchantmentVoltaxicBurstDamage",[4],""
4251,"EnchantmentVortexDamage",[],""
4252,"EnchantmentVortexRadius",[],""
4253,"EnchantmentVortexDuration",[],""
4254,"EnchantmentVortexAoEOnFrostbolt",[],""
4255,"EnchantmentVortexCooldownRecovery",[4],""
4256,"EnchantmentWaterSphereDamage",[],""
4257,"EnchantmentWaterSpherePulseFrequency",[],""
4258,"EnchantmentWaterSphereExposureAmount",[],""
4259,"ChestDropFireWarbandUnique",[],""
4260,"ChestDropColdWarbandUnique",[],""
4261,"ChestDropLightningWarbandUnique",[],""
4262,"ChestDropChaosWarbandUnique",[],""
4263,"ChestDroppedWeaponsAnimate",[],""
4264,"EnchantmentAncestorTotemSlamMeleeDamage",[],""
4265,"EnchantmentAncestorTotemAttackSpeed",[],""
4266,"GlobalDefensesPerWhiteSocket",[],""
4267,"ChestDropMarakethWeapons",[],""
4268,"ChestDropDeshretUnique",[],""
4269,"ItemQuantityWhileWearingAMagicItem",[7],""
4270,"ItemRarityWhileWearingANormalItem",[7],""
4271,"AdditionalAttackTotems",[7],""
4272,"MonsterAdditionalCurrencyItems",[],""
4273,"MinionColdResist",[6],""
4274,"MinionFireResist",[6],""
4275,"MinionPhysicalDamageAddedAsCold",[6],""
4276,"FlaskStunImmunity",[],""
4277,"PhasingOnTrapTriggered",[6],""
4278,"GainEnergyShieldOnTrapTriggered",[6],""
4279,"GainLifeOnTrapTriggered",[6],""
4280,"GainFrenzyChargeOnTrapTriggered",[6],""
4281,"BleedingImmunity",[6],""
4282,"SelfStatusAilmentDuration",[6],""
4283,"PoisonOnMeleeHit",[7],""
4284,"LifeLeechVsCursedEnemies",[7],""
4285,"MovementSpeedIfKilledRecently",[7],""
4286,"ControlledDestructionSupport",[7],""
4287,"ControlledDestructionSupportLevel10Boolean",[7],""
4288,"LifeRegenerationPercentPerEnduranceCharge",[7],""
4289,"ChanceForDoubleStunDuration",[7],""
4290,"AttackCastMoveOnWarcryRecently",[7],""
4291,"MapDroppedItemsAreMirrored",[],""
4292,"ChaosSkillEffectDuration",[6],""
4293,"PoisonDuration",[6],""
4294,"PoisonDurationChaosDamage",[1],""
4295,"KiarasDeterminationBuff",[8],""
4296,"MonsterIsCorruptedDisplay",[],""
4297,"TotemCastsIceNovaText",[],""
4298,"TotemCastsShockNovaText",[],""
4299,"TotemCastsFireNovaText",[],""
4300,"TotemCastsFlaskChargeNovaText",[],""
4301,"TotemHasDamageAuraText",[],""
4302,"TotemHasTemporalChainsAuraText",[],""
4303,"TotemHasMovementSkillDamageAuraText",[],""
4304,"TotemCastsBleedNovaText",[],""
4305,"ItemsDropCorrupted",[],""
4306,"ColdDamageAlsoIgnites",[7],""
4307,"ProphecyMagicBanditPackDropAdditionalCurrency",[],""
4308,"BleedOnMeleeHitChance",[7],""
4309,"EssenceDaemon",[],""
4310,"EssenceBuffHorror",[],""
4311,"ChestDropsCardsFromCurrentWorldArea",[],""
4312,"MonsterTotemDuration",[],""
4313,"SummonMonsterOnDeath",[],""
4314,"EssenceInsectSummonedOnDeath",[],""
4315,"EssenceElementalSummonedOnDeath",[],""
4316,"EssenceDaemonArcticGolemOnDeath",[],""
4317,"EssenceFleshmonsterSummonedOnDeath",[],""
4318,"ArmourAndEvasionRating",[1],""
4319,"ArmourAndEvasionRatingImplicit",[],""
4320,"EssenceDaemonAlternatingBuffsSpeedDodge",[],""
4321,"EssenceDaemonAlternatingBuffsDamage",[],""
4322,"EssenceDaemonAlternatingBuffsCrit",[],""
4323,"MapRaceData",[],""
4324,"MapMonsterLethal",[],""
4325,"SocketedGemsDealAdditionalFireDamage",[5],""
4326,"SocketedGemsHaveMoreAttackAndCastSpeed",[5],""
4327,"SocketedGemsAddPercentageOfPhysicalAsLightning",[5],""
4328,"SocketedGemsDealMoreElementalDamage",[5],""
4329,"ElementalDamageTakenWhileStationary",[2],""
4330,"BurningGroundWhileMoving",[2],""
4331,"BurningGroundWhileMovingMaximumLife",[2],""
4332,"ShockedGroundWhileMoving",[],""
4333,"PhysicalDamageTakenAsCold",[2],""
4334,"MapLabyrinthPopUpTraps",[],""
4335,"MirageOfBonesPerMinionDeath",[],""
4336,"MirageOfBonesDamageTaken",[],""
4337,"FireSeaWitchHealFromLava",[],""
4338,"MapBossesUnionOfSouls",[],""
4339,"ChaosDamageOverTimeTaken",[1],""
4340,"SocketedSkillsCriticalChance",[2],""
4341,"AttackAndCastSpeedDuringFlaskEffect",[1],""
4342,"AddedColdDamagePerFrenzyCharge",[2],""
4343,"AddedFireDamageIfBlockedRecently",[1],""
4344,"AddedFireDamagePer100LowestOfLifeOrMana",[],""
4345,"ElementalPenetrationDuringFlaskEffect",[1],""
4346,"AdditionalPhysicalDamageReductionDuringFlaskEffect",[1],""
4347,"ReflectDamageTaken",[1],""
4348,"PowerChargeOnBlock",[1],""
4349,"NearbyEnemiesChilledOnBlock",[1],""
4350,"PoisonDamage",[1],""
4351,"PoisonDamageAddedChaosToAttacks",[1],""
4352,"PoisonDamageAddedChaosToSpells",[1],""
4353,"ChanceToRecoverManaOnSkillUse",[1],""
4354,"CrushOnHitChance",[1],""
4355,"LocalCrushOnHit",[1],""
4356,"AlchemistsGeniusOnFlaskUseChance",[1],""
4357,"FortifyEffect",[1],""
4358,"FortifyEffectMaven",[1],""
4359,"MapEssenceLeague",[],""
4360,"MapEssenceLeagueExtra",[],""
4361,"MapEssenceLeagueCrafted",[],""
4362,"MapEssenceLeagueMemoryLine",[],""
4363,"PowerFrenzyOrEnduranceChargeOnKill",[1],""
4364,"SocketedGemsNonCurseAuraEffect",[2],""
4365,"FireBurstOnHit",[2],""
4366,"FireBurstOnHitMonster",[],""
4367,"MonsterBuff",[],""
4368,"ChestDropsAddedCardsThatGiveUniques",[],""
4369,"ChestDropsAddedCardsThatGivesCorruptedItems",[],""
4370,"ChestDropsAddedCardsThatGiveCurrency",[],""
4371,"ChestDropsAddedCardsThatGiveWeapons",[],""
4372,"ChestDropsAddedCardsThatGiveArmour",[],""
4373,"ChestDropsAdditionalSocketCurrency",[],""
4374,"ChestDropsAdditionalSpecialCurrency",[],""
4375,"ChestDropsAdditionalVaalOrbs",[],""
4376,"ChestDropsAdditionalRustedScarabs",[],""
4377,"ChestDropsAdditionalPolishedScarab",[],""
4378,"ChestDropsAdditionalGildedScarabs",[],""
4379,"ChestDropsAdditionalWingedScarabs",[],""
4380,"ChestDropsAdditionalMapCurrency",[],""
4381,"ChestDropsAdditionalFragments",[],""
4382,"ChestAllScarabsSameType",[],""
4383,"ChestDropsArmourLifeMod",[],""
4384,"ChestDropsArmourMovementSpeedMod",[],""
4385,"ChestDropsWeaponPhysicalMod",[],""
4386,"ChestDropsWeaponElementalMod",[],""
4387,"ChestDropsAddedCardsFromTheSameSet",[],""
4388,"RemnantOfCorruptionMonsterBuff",[],""
4389,"RemnantOfCorruptionMonsterAura",[],""
4390,"RemnantOfCorruptionMonsterStats",[],""
4391,"VaultTreasureDaemon",[],""
4392,"MonsterCannotBeSlowed",[],""
4393,"GrantsEssenceMinion",[2],""
4394,"OnslaughtWhenHitChance",[1],""
4395,"OnslaughtWhenHitForDuration",[1],""
4396,"SupportDamageOverTime",[2],""
4397,"DecayOnHit",[2],""
4398,"DecayOnHitVariable",[],""
4399,"MovementSpeedOnBurningChilledShockedGround",[1],""
4400,"ManaGainedOnBlock",[1],""
4401,"CannotLeechFromCriticalStrikes",[],""
4402,"ChanceToBlindOnCriticalStrikes",[7],""
4403,"BleedOnMeleeCriticalStrike",[6],""
4404,"StunDurationBasedOnEnergyShield",[8],""
4405,"SilverCoinsStrongbox",[],""
4406,"ChestSpecificDivinationCards",[7],""
4407,"MonsterTauntDamageReduction",[],""
4408,"TakeNoExtraDamageFromCriticalStrikes",[8],""
4409,"ShockedEnemyCastSpeed",[6],""
4410,"ShockedEnemyMovementSpeed",[6],""
4411,"IncreasedBurningDamageIfYouHaveIgnitedRecently",[6],""
4412,"RecoverLifePercentOnIgnite",[7],""
4413,"IncreasedMeleePhysicalDamageAgainstIgnitedEnemies",[5],""
4414,"NormalMonsterItemQuantity",[6],""
4415,"MagicMonsterItemRarity",[6],""
4416,"MapAtlasBossAdditionalUnique",[],""
4417,"MapAtlasBossDropsShaperGuardianMap",[],""
4418,"MapAtlasBossDropsElderGuardianMap",[],""
4419,"MapAtlasBossDropsConquerorMap",[],""
4420,"MapAtlasUnIDedMapsGrantQuantity",[],""
4421,"MapAtlasContainsAdditionalInvasionBoss",[],""
4422,"MapAtlasFireDamageAndPacks",[],""
4423,"MapAtlasColdDamageAndPacks",[],""
4424,"MapAtlasLightningDamageAndPacks",[],""
4425,"MapAtlasPhysicalDamageAndPacks",[],""
4426,"MapAtlasChaosDamageAndPacks",[],""
4427,"MapAtlasUniqueMonstersDropCorruptedItems",[],""
4428,"MapAtlasMapsHave20PercentQuality",[],""
4429,"MapAtlasMapQualityBonusAlsoAppliesToRarity",[],""
4430,"MapAtlasFishy",[],""
4431,"MapAtlasContainsMission",[],""
4432,"MapAtlasStrongboxesAreCorruptedAndUnided",[],""
4433,"MapAtlasCorruptedMapBossesDropAdditionalVaalItems",[],""
4434,"MapAtlasMagicPackSize",[],""
4435,"MapAtlasRogueExilesDamageAndDropAdditionalJewels",[],""
4436,"MapAtlasMagicAndRareMapsHaveAdditionalPacks",[],""
4437,"MapAtlasReducedReflectedDamageTakenMirroredRares",[],""
4438,"MapAtlasClustersOfWealthyBarrels",[],""
4439,"MapAtlasClustersOfVolatileBarrels",[],""
4440,"MapAtlasClustersOfBloodwormBarrels",[],""
4441,"MapAtlasClustersOfParasiteBarrels",[],""
4442,"MapAtlasClustersOfBeaconBarrels",[],""
4443,"MapAtlasStrongboxMonstersEnrageAndDrops",[],""
4444,"MapAtlasHighValueEnemiesOnOwnTeam",[],""
4445,"MapAtlasMontersThatConvertOnDeath",[],""
4446,"MapAtlasInstantFlasksAndHealingMonsters",[],""
4447,"MapAtlasBodyguardsAndBossMapDrops",[],""
4448,"MapAtlasAdditionalBreaches",[],""
4449,"MapAtlasBreachIsSpecificType",[],""
4450,"MapAtlasAdditionalAbysses",[],""
4451,"MapAtlasAdditionalEssencesAndRemnantChance",[],""
4452,"MapAtlasMapDropsAreCorruptedAndHave8Modifiers",[],""
4453,"MapAtlasCapturedBeastsDuplicateChance",[],""
4454,"MapAtlasExpeditionAdditionalRunicMonsterMarkers",[],""
4455,"MapAtlasLegionSplintersEmblemsDuplicated",[],""
4456,"MapAtlasMetamorphCatalystsDuplicated",[],""
4457,"MapAtlasBlightOilsChanceToDropOneTierHigher",[],""
4458,"MapAtlasBetrayalIntelligence",[],""
4459,"MapAtlasDeliriumRewardsFillFaster",[],""
4460,"MapAtlasHarvestSeedsOneTierHigher",[],""
4461,"MapAtlasHeistContractsHaveImplicitModifier",[],""
4462,"MapAtlasRitualsInAreasCanBeRerolledOnceAtNoCost",[],""
4463,"HeistContractChestRewardsDuplicated",[],""
4464,"HeistContractAdditionalIntelligence",[],""
4465,"HeistContractNPCPerksDoubled",[],""
4466,"HeistContractBetterTargetValue",[],""
4467,"CriticalStrikeChanceForForkingArrows",[5],""
4468,"ArrowsAlwaysCritAfterPiercing",[5],""
4469,"ArrowsThatPierceCauseBleeding",[5],""
4470,"ArrowsThatPierceCauseBleeding25Percent",[5],""
4471,"IncreaseProjectileAttackDamagePerAccuracy",[7],""
4472,"AdditionalSpellProjectiles",[7],""
4473,"IncreasedMinionDamageIfYouHitEnemy",[5],""
4474,"MinionDamageAlsoAffectsYou",[6],""
4475,"ChimeraMinionFerocity",[],""
4476,"AbberathsFuryStance",[],""
4477,"GlobalCriticalStrikeChanceAgainstChilled",[6],""
4478,"CastSocketedColdSpellsOnMeleeCriticalStrike",[7],""
4479,"IncreasedAttackAreaOfEffect",[6],""
4480,"PhysicalDamageCanShock",[7],""
4481,"DealNoElementalDamage",[],""
4482,"MonsterMaimOnHit",[],""
4483,"MonsterMaimOnHitChance",[],""
4484,"MonsterBleedOnHitChance",[],""
4485,"MonsterGlobalBleedOnHitChance",[],""
4486,"LocalMaimOnHitChance",[],""
4487,"TakeFireDamageOnIgnite",[],""
4488,"FireDamageLeechedAsLifeWhileIgnited",[6],""
4489,"ChanceForSpectersToGainSoulEaterOnKill",[7],""
4490,"MovementSkillsDealNoPhysicalDamage",[],""
4491,"GainPhasingIfKilledRecently",[6],""
4492,"MovementSkillsCostNoMana",[],""
4493,"ProjectileAttackDamage",[1],""
4494,"ManaPerStrength",[5],""
4495,"EnergyShieldPerStrength",[5],""
4496,"LifePerDexterity",[5],""
4497,"MeleePhysicalDamagePerDexterity",[5],""
4498,"AccuracyPerIntelligence",[5],""
4499,"EvasionRatingPerIntelligence",[5],""
4500,"TotemBossTeamAAtollDaemon",[],""
4501,"DaemonAlternatingBuffsStatueMaker",[],""
4502,"ChanceToGainFrenzyChargeOnStun",[7],""
4503,"IncreasedDamageOverTimeDuringFlaskEffect",[6],""
4504,"VulnerabilityAuraDuringFlaskEffect",[6],""
4505,"PrrojectilesPierceWhilePhasing",[6],""
4506,"AdditionalPierceWhilePhasing",[],""
4507,"ChanceToAvoidProjectilesWhilePhasing",[6],""
4508,"FlaskAdditionalProjectilesDuringEffect",[6],""
4509,"FlaskIncreasedAreaOfEffectDuringEffect",[6],""
4510,"VaultBossStanceMods",[],""
4511,"VaultBossTreasurePileDamageBuff",[],""
4512,"MapEnemiesDropStackedDeck",[],""
4513,"MapPlayerCurseProjectileWeakness",[],""
4514,"MapPlayerCurseConductivity",[],""
4515,"MapPlayerCurseFlammability",[],""
4516,"MapPlayerCurseFrostbite",[],""
4517,"MapMonsterLevelOverride",[7],""
4518,"CelestialFootprints",[],""
4519,"MonsterDaemonSlowingTotem",[],""
4520,"MonsterChanceToSpreadTarOnHit",[],""
4521,"ShaperTouched",[],""
4522,"ShaperHealed",[],""
4523,"MapDisplayBossDropsDivinationCards",[7],""
4524,"HallowedGroundBonus",[],""
4525,"MinionAttackSpeed",[6],""
4526,"MinionCastSpeed",[],""
4527,"MinionAccuracyRating",[1],""
4528,"MapFlaskChargeRecovery",[],""
4529,"MapBossLessIgnitePoisonBleedDuration",[],""
4530,"IncreasedDamageVersusTikiTotems",[],""
4531,"IsSpider",[],""
4532,"DamageAgainstSpidersWhileSpider",[],""
4533,"DamageTakenFromSpidersWhileSpider",[],""
4534,"MovementSpeedWhileSpider",[],""
4535,"PhasingWhileSpider",[],""
4536,"MapDropsAllMaps",[],""
4537,"MapBreachLeague",[],""
4538,"MapBreachLeagueCrafted",[],""
4539,"MapBreachLeagueMemoryLine",[],""
4540,"MonsterSextantLifeQualityQuantity",[],""
4541,"Deprecated",[],""
4542,"ThrowTrapsInCircleSunblast",[],""
4543,"SpellMaximumActionDistance",[],""
4544,"MonsterConvertsOnDeath",[],""
4545,"StrongboxEnrageEnchantment",[],""
4546,"ChestBarrelRarity",[],""
4547,"ChestBarrelSummonWorm",[],""
4548,"ChestBarrelSummonParasite",[],""
4549,"ChestBarrelBeacon",[],""
4550,"ChestBarrelCausticCloud",[],""
4551,"ChestBarrelArchnemesisGreedDebuff",[],""
4552,"GolemPerPrimordialJewel",[],""
4553,"PrimordialJewelCount",[],""
4554,"GolemLifeUnique",[6],""
4555,"GolemLifeRegenerationUnique",[6],""
4556,"IncreasedDamageIfGolemSummonedRecently",[6],""
4557,"IncreasedGolemDamageIfGolemSummonedRecently",[6],""
4558,"GolemSkillsCooldownRecoveryUnique",[6],""
