"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect","i32","i32","i32","bool"
1074,"MonsterLightningWarpTotemInvasion","",[],1.6875,0.0504,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],"",0,0,0,""
1075,"MonsterLightningWarpTotemStrMission","",[],1.6875,0.0504,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],"",0,0,0,""
1076,"TotemBossLightningWarp","",[],1.9125,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],"",0,0,0,""
1077,"TotemBossLightningWarpOnDamageTaken","",[],1.9125,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],"",0,0,0,""
1078,"ElderGuardianArenaLightningWarp","",[],1.6875,0.0504,"",4,[],[],"",0,[],"",2,200,107,"","",[],"","","",[],"",0,0,0,""
1079,"ThunderskullLightningWarp","",[],1.9125,0.0428,"",4,[],[],"",0,[],"",2,1000,107,"","",[],"","","",[],"",0,0,0,""
1080,"SummonSkeletons","",[],0,0,"",3,[],[],"",1511266655,[],"",2,500,110,"","",[],"","","",[],"",0,0,0,""
1081,"SummonSkeletonsRoyale","",[],0,0,"",3,[],[],"",-1638811973,[],"",2,500,110,"","",[],"","","",[],"",0,0,0,""
1082,"VaalSummonSkeletons","",[],0,0,"",3,[],[],"",75609382,[],"",2,800,111,"","",[],"","","",[],"",0,0,0,""
1083,"TormentSpiritVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,""
1084,"PerandusVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,""
1085,"TempestDaemonVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,""
1086,"ExileVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,""
1087,"GladiatorBossVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,""
1088,"ProphecyVaalSummonZombies","",[],0,0,"",3,[],[],"",0,[],"",2,1000,111,"","",[],"","","",[],"",0,0,0,""
1089,"MonsterSummonSkeletonsOnDamageTaken","",[],0,0,"",3,[],[],"",0,[],"",2,1000,113,"","",[],"","","",[],"",0,0,0,""
1090,"IntMissionDaemonVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,113,"","",[],"","","",[],"",0,0,0,""
1091,"IntMissionDaemonVaalSummonSkeletonsCaster","",[],0,0,"",3,[],[],"",0,[],"",2,1000,113,"","",[],"","","",[],"",0,0,0,""
1092,"BeyondDemonVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,113,"","",[],"","","",[],"",0,0,0,""
1093,"StrMissionDaemonVaalSummonSkeletons","",[],0,0,"",3,[],[],"",0,[],"",2,1000,113,"","",[],"","","",[],"",0,0,0,""
1094,"NecromancerSummonSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1095,"MapNecromancerVaalSummonSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1100,111,"","",[],"","","",[],"",0,0,0,""
1096,"NecromancerSummonSkeletonsSawbones","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1097,"NecromancerSummonSkeletonsBossDescent","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1098,"NecromancerSummonSkeletonsInvasion","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1099,"TotemSummonSkeletonsInvasion","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1100,"ExileSummonSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1101,"FireWitchSummonExplodingSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1102,"FireFurySummonExplodingSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1103,"ShrineSummonSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1104,"ShrineSummonSkeletonsPlayer","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1105,"NemesisDaemonSummonSkeleton","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1106,"DaemonSummonSkeletonDescent2","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1107,"ChestSummonSkeletons","",[],1,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1108,"TempestDaemonSummonSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1109,"NecromancerFlammabilitySummonSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1110,"MetamorphosisNecromancerSummonSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1111,"MetamorphosisNecromancerSummonExplodingSkeletons","",[],0,0,"",4,[],[],"",0,[],"",2,1000,110,"","",[],"","","",[],"",0,0,0,""
1112,"HeavyStrike","",[],0,0,"",1,[],[],"",1925832103,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1113,"HeavyStrikeRoyale","",[],0,0,"",1,[],[],"",-1952388164,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1114,"VaalHeavyStrike","",[],0,0,"",1,[],[],"",1041685080,[],"",2,1000,115,"","",[],"","","",[],"",0,0,0,""
1115,"MonsterHeavyStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1116,"MonsterHeavyStrikeUnique","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1117,"VaalOverseerHeavyStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1118,"WbHeavyStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1119,"MonsterHeavyStrikeInvasion","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1120,"ZombieBossHeavyStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1121,"EssenceKaruiSpiritHeavyStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1122,"BanditBearHeavyStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,0,0,""
1123,"LegionKaruiHeavyStrike","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,1,0,""
1124,"LegionKaruiHeavyStrike2H","",[],0,0,"",4,[],[],"",0,[],"",2,1000,114,"","",[],"","","",[],"",0,1,0,""
1125,"DominatingBlow","",[],0,0,"",1,[],[],"",-1348640685,[],"",2,1000,116,"","",[],"","","",[],"",0,0,0,""
1126,"DominatingBlowRoyale","",[],0,0,"",1,[],[],"",-1945415353,[],"",2,1000,116,"","",[],"","","",[],"",0,0,0,""
1127,"DarkExileRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],"",0,0,0,""
1128,"CockerelMapBossVaalRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,120,"","",[],"","","",[],"",0,0,0,""
1129,"MonsterShockedGroundRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],"",0,0,0,""
1130,"DarkExileShockedGroundRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],"",0,0,0,""
1131,"RainOfArrowsVaalSummonedSkeleton","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],"",0,0,0,""
1132,"ExileRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],"",0,0,0,""
1133,"ExileVaalRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,120,"","",[],"","","",[],"",0,0,0,""
1134,"WbRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],"",0,0,0,""
1135,"DarkExileVaalRainOfArrows","",[],0,0,"",2,[],[],"",0,[],"",2,1000,120,"","",[],"","","",[],"",0,0,0,""
1136,"MonsterRainOfSpines","",[],0,0,"",2,[],[],"",0,[],"",2,1000,119,"","",[],"","","",[],"",0,0,0,""
1137,"SupportConcentratedEffect",1,"[7,17,43]",0,0,"o",3,[],[],"",-1001371496,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1138,"SupportConcentratedEffectRoyale",1,"[7,17,43]",0,0,"o",3,[],[],"",-835745735,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1139,"SupportMinionDamage",1,[76],0,0,"d",3,[],[],"",174595432,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1140,"SupportIncreasedDuration",1,"[8,45]",0,0,"D",1,[],[],"",130000382,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1141,"SupportIncreasedDurationRoyale",1,"[8,45]",0,0,"D",1,[],[],"",-286832246,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1142,"SupportColdToFire",1,"[6,0]",0,0,"x",1,[],[],"",-538887186,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1143,"SupportChanceToIgnite",1,"[6,0]",0,0,"i",3,[],[],"",29668608,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1144,"SupportedSkillsChanceToIgniteUnique",1,[],0,0,"",3,[],[],"",-887385834,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1145,"SupportMinionSpeed",1,[76],0,0,"e",3,[],[],"",540595610,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1146,"SupportMinionLife",1,[76],0,0,"n",3,[],[],"",-436376973,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1147,"SupportWeaponElementalDamage",1,"[0,46]",0,0,"W",1,[],[],"",1311373565,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1148,"SupportLifeGainOnHit",1,"[0,46]",0,0,"h",1,[],[],"",-12235149,[],"",2,1000,"","","",[],"","","",[],"",0,0,0,""
1149,"Firestorm","",[],0.5901,0.0487,"",3,[],[],"",1943296323,[],"",2,750,124,"","",[],"","","",[],"",1,30,0,""
1150,"FirestormRoyale","",[],0.9824,0.0365,"",3,[],[],"",895052641,[],"",2,750,124,"","",[],"","","",[],"",1,30,0,""
1151,"MonsterFirestormLegends","",[],0.9709,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1152,"FireWitchFirestorm","",[],1.206,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1153,"ExileFirestorm","",[],1.8889,0.0515,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1154,"DarkExileFirestorm","",[],1.6667,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1155,"DarkExileLightningstorm","",[],1.0413,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1156,"WbLightningstormLeader","",[],1.0413,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1157,"TalismanT1PrismaticLightningStorm","",[],0.7289,0.052,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1158,"LionWolfLightningBossLightningstorm","",[],1.0413,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1159,"HarbingerCannibalLightningStorm","",[],0.75,0.054,"",3,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",0,2,0,""
1160,"DarkExileIcestorm","",[],1.3636,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1161,"CannibalIcestorm","",[],1.2727,0.042,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,4,0,""
1162,"DarkSeawitchIcestorm","",[],1.7545,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1163,"DarbelLePageIceStorm","",[],1.3636,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1164,"ProphecyIceStorm","",[],1.3636,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1165,"TalismanT1PrismaticIceStorm","",[],0.5301,0.055,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1166,"EssenceTriggeredIceStormSmall","",[],0.6955,0.051,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,4,0,""
1167,"EssenceTriggeredIceStormLarge","",[],0.6955,0.051,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,4,0,""
1168,"DarkExileChaosstorm","",[],0.2667,0.049,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1169,"ChaosElementalMapBossChaosstorm","",[],0.3533,0.049,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1170,"EssenceChaosstorm","",[],0.2667,0.045,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1171,"ShrineFirestorm","",[],2.1,0.051,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1172,"EssenceDaemonFirestorm","",[],2.1,0.051,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1173,"TormentDaemonFirestorm","",[],2.1,0.051,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1174,"TempestDaemonFirestorm","",[],2,0.0515,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1175,"ShrineFirestormPlayer","",[],0.7222,0.048,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1176,"BeyondDemonFirestorm","",[],1.1111,0.04,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1177,"WbFirestormLeader","",[],1.1111,0.04,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1178,"GladiatorBossFirestorm","",[],1.1111,0.04,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1179,"WbFirestormElite1","",[],1,0.054,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1180,"WbFirestormElite2","",[],1.3333,0.055,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1181,"WestFirestormDaemon","",[],0.8889,0.048,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1182,"KaomWarriorFireStorm","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1183,"MapKaomWarriorFireStorm","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1184,"ProphecyFireStorm","",[],1.2333,0.033,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1185,"ProphecyFirestormTriggered","",[],1.3333,0.055,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1186,"ProphecyFirestormFireElemental","",[],1.2333,0.032,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1187,"EssenceDaemonMeteorFirestorm","",[],4.8,0.04,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,8,0,""
1188,"BetrayalGraviciusMeteor","",[],2.4,0.05,"",3,[],[],"",0,[],"",2,3000,124,"","",[],"","","",[],"",0,22,0,""
1189,"MonsterSpinestorm","",[],1.75,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1190,"MetamorphosisSpinestorm","",[],1.75,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],20,"","",[],"",0,0,0,""
1191,"BestiaryIguanaSpinestorm","",[],1.75,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1192,"MonsterSpinestormSideArea","",[],1,0.0321,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1193,"TempestDaemonSpinestorm","",[],2,0.052,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1194,"SpinestormSideAreaBoss","",[],1.32,0.042,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1195,"SpinestormSideAreaBossEnrage","",[],1.32,0.048,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1196,"MonsterSpinestormEnraged","",[],2,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1197,"IncaBossIcestorm","",[],0.6,0.058,"",3,[],[],"",0,[],"",2,1000,94,"","",[],"","","",[],"",0,0,0,""
1198,"IcestormSideAreaBoss","",[],0.6,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,4,0,""
1199,"TempestDaemonIceStorm","",[],1.3182,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1200,"MerveilIcestorm","",[],0.7852,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1201,"MerveilIcestormMetamorphosis","",[],0.7852,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1202,"MapMerveilIcestorm","",[],0.5091,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1203,"StrMissionIcestormDaemon","",[],0.6909,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1204,"WbColdLeaderIcestorm","",[],0.6909,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1205,"WestIcestorm","",[],0.2827,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],22,"","",[],"",0,0,0,""
1206,"AutonomousIceStormTrap","",[],0.6,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1207,"WeylamsWarChestBossIceStorm","",[],0.3,0.058,"",3,[],[],"",0,[],"",2,900,124,"","",[],33,"","",[],"",0,0,0,""
1208,"MossMonsterBossChaosStorm","",[],0.44,0.0445,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1209,"FrogBossDexMissionChaosStorm","",[],0.44,0.0445,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1210,"ProphecyChaosStorm","",[],0.44,0.0445,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1211,"StrMissionRockstorm","",[],3,0.0459,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1212,"BeastMapBossRockstorm","",[],2,0.041,"",3,[],[],"",0,[],"",2,2000,124,"","",[],"","","",[],"",0,0,0,""
1213,"StrDexMissionRockstorm","",[],2,0.0436,"",3,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1214,"SynthesisSpikerFirestorm","",[],2,0.041,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",0,23,0,""
1215,"VaalIncursionLegionFirestorm","",[],2,0.041,"",4,[],[],"",0,[],"",2,3500,124,"","",[],34,"","",[],"",0,24,0,""
1216,"UltimatumRuneLightningStorm","",[],1.56,0.0455,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",1,33,0,""
1217,"UltimatumRuneLightningStormLarge","",[],1.85,0.0489,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",1,33,0,""
1218,"HellscapeMeteor","",[],3.6,0.0525,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",0,34,0,""
1219,"HellscapeLightningStrike","",[],3.2,0.0475,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",0,35,0,""
1220,"ExpeditionMossMonsterFireStorm","",[],1.8,0.045,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",1,30,0,""
1221,"DelveIceElementalIceStorm","",[],0.3,0.058,"",4,[],[],"",0,[],"",2,1333,124,"","",[],35,"","",[],"",0,0,0,""
1222,"MonsterViperStrike","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],"",0,0,0,""
1223,"MonsterViperStrikeAtAnimationSpeed","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],"",0,0,0,""
1224,"MonsterViperStrikeAtAnimationSpeedUnique","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,82,"","",[],58,"","",[],"",0,0,0,""
1225,"MonsterViperStrikeSabreSpider","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,82,"","",[],58,"","",[],"",0,0,0,""
1226,"SummonedSpiderViperStrike","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],"",0,1,0,""
1227,"SextantParasiteViperStrike","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],"",0,0,0,""
1228,"MonsterViperStrikeInvasion","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],"",0,0,0,""
1229,"SpiderViperStrikeSideAreaBoss","",[],0.8,0.027,"",4,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],"",0,0,0,""
1230,"ExileViperStrike","",[],0.8,0.027,"",4,[],[],"",0,[],"",2,1000,82,"","",[],"","","",[],"",0,0,0,""
1231,"DelveSpiderAzuriteStrike","",[],0.8,0.027,"",4,[],[],"",0,[],"",2,1000,82,"","",[],58,"","",[],"",0,0,0,""
1232,"HarvestSpiderViperStrike","",[],0.65,0.0255,"",4,[],[],"",0,[],"",2,1000,58,"","",[],58,"","",[],"",0,0,0,""
1233,"AxisGeneralFirestorm","",[],4,0.0518,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1234,"AxisGeneralFirestormMapBoss","",[],2.875,0.0518,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1235,"AxisGeneralFirestormDescent","",[],1.7,0.027,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1236,"AxisGeneralFirestormDescent2","",[],1.8,0.027,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1237,"MonsterFireStorm","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1238,"MonsterFireStormMetamorphosis","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1239,"FemaleCannibalBossFireStorm","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,1330,124,"","",[],"","","",[],"",0,0,0,""
1240,"FemaleCannibalBossFireStormTriggered","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,1000,124,"","",[],"","","",[],"",0,0,0,""
1241,"FemaleCannibalBossFireStormMetamorphosis","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,1330,124,"","",[],"","","",[],"",0,0,0,""
1242,"AvariusDivineCall","",[],3.3333,0.033,"",4,[],[],"",0,[],"",2,1200,125,"","",[],33,"","",[],"",0,9,0,""
1243,"ElderDivineCallCascade","",[],4.5,0.033,"",4,[],[],"",0,[],"",2,1200,125,"","",[],"","","",[],"",0,13,0,""
1244,"AvariusDivineCallMap","",[],3.3333,0.033,"",4,[],[],"",0,[],"",2,1200,125,"","",[],33,"","",[],"",0,9,0,""
1245,"MapBossGuardianFireStorm","",[],4,0.033,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1246,"TalismanT1PrismaticFireStorm","",[],0.6479,0.055,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1247,"MonsterFireStormBossDescent","",[],1.2333,0.033,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1248,"MonsterFireStormInvasion","",[],1.2556,0.0545,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1249,"MonsterFireStormKaomsChest","",[],1.3667,0.0545,"",1,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1250,"MonsterFireStormCannibalInvasion","",[],1.2,0.0545,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1251,"NemesisDaemonFireStormBoss","",[],1.3333,0.031,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1252,"NemesisDaemonSpikeStormBoss","",[],1,0.045,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1253,"MonsterFireStormBossDescent2","",[],1.7,0.027,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1254,"StrDexMissionFireStorm","",[],1.7,0.027,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1255,"PietyLightningStorm","",[],1,0.058,"",4,[],[],"",0,[],"",2,2000,124,"","",[],"","","",[],"",0,0,0,""
1256,"MapPietyLightningStorm","",[],1,0.058,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1257,"MonsterCastOnDeathLightningStorm","",[],0.8269,0.048,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1258,"NemesisDaemonLightningStorm","",[],0.8269,0.048,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1259,"ExileMarauderLightningStorm","",[],1,0.048,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,2,0,""
1260,"NemesisDaemonLightningStormLowbie","",[],0.66,0.048,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1261,"TempestDaemonLightningStorm","",[],1.25,0.058,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
1262,"ProphecyBookLightningStorm","",[],0.8269,0.048,"",4,[],[],"",0,[],"",2,900,124,"","",[],"","","",[],"",0,0,0,""
