"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
502,3959,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
503,3960,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
504,3961,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
505,3962,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
506,3963,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
507,3964,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
508,3965,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
509,3966,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
510,3967,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
511,3968,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
512,3969,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
513,3970,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
514,3971,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],307
515,3972,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],346
516,3973,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
517,3974,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
518,3975,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],317
519,3976,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
520,3977,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
521,3978,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
522,3979,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],343
523,3980,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],343
524,3981,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],343
525,3982,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],343
526,3983,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],343
527,3984,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],343
528,3985,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],343
529,3986,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
530,3987,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],331
531,3988,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],337
532,3989,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
533,3990,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
534,3991,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],410
535,3992,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],346
536,3994,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],332
537,3993,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
538,3995,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],327
539,3996,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],346
540,3997,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],332
541,3998,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],346
542,3999,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],317
543,4000,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],346
544,4001,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
545,4002,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],346
546,4003,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],346
547,4004,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],348
548,4005,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],347
549,4006,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],349
550,4007,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],347
551,4008,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],348
552,4009,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],356
553,4010,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],354
554,4011,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],355
555,4012,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],346
556,4013,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
557,4014,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],346
558,4015,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],355
559,4016,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],354
560,4017,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
561,4018,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
562,4019,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
563,4020,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
564,4021,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
565,4022,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],368
566,4023,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],330
567,4024,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],335
568,4025,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],368
569,4026,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],367
570,4027,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],367
571,4028,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],367
572,4029,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],367
573,4030,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],367
574,4031,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],335
575,4032,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],335
576,4033,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],335
577,4034,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],378
578,4035,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],378
579,4036,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],378
580,4037,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],378
581,4038,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],335
582,4039,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],335
583,4040,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],335
584,4041,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],387
585,4042,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,[18],387
586,4043,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",8,"",2,[],[],[],14,[18],387
587,4044,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",8,"",2,[],[],[],14,[18],387
588,4045,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],387
589,4046,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],387
590,4047,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],387
591,4048,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],354
592,4049,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],355
593,4050,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],327
594,4051,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],386
595,4052,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],386
596,4053,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],366
597,4054,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],346
598,4055,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],314
599,4056,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],314
600,4057,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],314
601,4058,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],394
602,4059,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],394
603,4060,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],394
604,4061,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],394
605,4062,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],434
606,4063,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],434
607,4064,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],434
608,4065,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],434
609,4066,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],432
610,4067,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],314
611,4068,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],335
612,4069,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],317
613,4070,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],317
614,4071,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],317
615,4072,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],436
616,4073,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],307
617,4074,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],330
618,4075,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],330
619,4077,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],442
620,4076,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],437
621,4078,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],444
622,4079,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],444
623,4080,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],444
624,4081,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],444
625,4082,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],447
626,4083,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,[18],446
627,4084,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],449
628,4085,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],452
629,4086,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],452
630,4087,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],452
631,4088,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],452
632,4089,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],454
633,4090,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],453
634,4091,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],453
635,4092,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,[18],453
636,4093,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],455
637,4094,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],315
638,4095,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,[18],315
