"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]"
470,"enchantment_added_cold_damage","",1,"","","[50,51]","",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[50,51]",[],"","","","","","",[]
471,"enchantment_life_leech","",1,"","",[105],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[105],[],"","","","","","",[]
472,"enchantment_life_regen","",1,"","",[451],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[451],[],"","","","","","",[]
473,"attack_speed_when_hit","",1,"","",[70],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[]
474,"negate_move_speed_increase","",1,"","",[177],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
475,"berserker_life_and_mana_leech","",1,"","","[105,106]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[105,106]",[],"","","","","","",[]
476,"added_fire_damage","You deal a percentage of your Physical Damage as additional Fire Damage",1,"","Fire Damage",[447],1,3,"","","","",22,327,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[]
477,"attack_and_cast_speed","You have increased Attack and Cast Speeds",1,"","Attack and Cast Speed","[70,216]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216]",[],"","","","","","",[]
478,"physical_damage_stacking","You have increased Physical Damage and Block Chance","","","Violent Retaliation",[],1,3,1,"","",1,22,510,1,1,16,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
479,"block_chance","You have additional Block Chance",1,"","",[1082],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1082],[],"","","","","","",[]
480,"damage","You have increased Physical Damage",1,"","",[24],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[]
481,"taunted_special","",1,"","","[477,543,4766]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[477,543,4766]",[],"","","","","","",[]
482,"movement_speed","You have increased Movement Speed from a Champion","","","Inspirational",[177],1,3,"","","",1,22,472,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
483,"scion_movement_speed","You have increased Movement Speed from an Ascendant","","","Inspirational",[177],1,3,"","","",1,22,472,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
484,"siphon_damage","You are taking Chaos Damage Over Time","","","Essence Drain",[453],1,8,"","","",1,22,476,1,"",2,"",1,1,"",0,"","SiphonDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
485,"contagion","You are taking Chaos Damage Over Time","","","Contagion",[453],1,8,"","","",1,22,473,1,"",2,"",1,1,"",0,"","ContagionDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
486,"hinder","Your Movement Speed is reduced","","","Hinder","[177,4490]",1,3,"","","",1,22,478,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,4490]",[],"","","","","","",[]
487,"withered","You are taking increased Chaos Damage","","","Withered","[3426,15464]",1,1,1,"","",1,22,480,1,1,2,"",1,1,"",15,"","","","","","","",2,"","",0,[],"","",[],"",[],[],"[3426,15464]",[],"","","","","","",[]
488,"siphon_leech","You are regenerating life from Essence Drain","","","Essence Drain Regeneration",[125],1,1,1,"","",1,22,476,1,1,16,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","",[],"",[],[],[125],[],"","","","","","",[]
489,"warcry_damage_added_as_mana","A percentage of the Damage you take is added as Mana",1,"","Warcry Damage to Mana",[1074],1,3,"","","",1,22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1074],[],"","","","","","",[]
490,"offering_of_judgement_fire","You are taking Burning Damage","","","Offering Of Judgement",[1977],1,3,"","","",1,22,477,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1977],[],"","","","","","",[]
491,"offering_of_judgement_chaos","You are taking Chaos Damage Over Time","","","Offering Of Judgement",[453],1,3,"","","",1,22,482,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
492,"offering_of_judgement_counter","",1,"","",[],1,1,"","",3477,1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
493,"her_blessing","You have Her Blessing, taking 33% of your Life and Energy Shield as Fire Damage per second.","","","Her Blessing","[3480,2533]",1,3,"","","",1,22,483,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3480,2533]",[],"","","","","","",[]
494,"maim","You have reduced Movement Speed from being Maimed","","","Maimed",[177],1,3,"","","","",22,511,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[4598],[177],[],"","","","","","",[]
495,"lightning_flask","You and nearby enemies are Shocked and your Lightning Damage is Leeched as Life.","","","Vessel of Vinktar","[3111,3112,1238,3517]",1,3,"","","",1,22,489,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3111,3112,1238,3517]",[],"","","","","","",[]
496,"lightning_flask_attack_damage","You deal additional Lightning Damage with Attacks.","","","Vessel of Vinktar","[59,60]",1,3,"","","",1,22,484,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[59,60]",[],"","","","","","",[]
497,"lightning_flask_spell_damage","You deal additional Lightning Damage with Spells.","","","Vessel of Vinktar","[1592,1593]",1,3,"","","",1,22,484,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1592,1593]",[],"","","","","","",[]
498,"lightning_flask_physical_to_lightning","A portion of your Physical Damage is converted to Lightning Damage.","","","Vessel of Vinktar",[484],1,3,"","","",1,22,484,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[484],[],"","","","","","",[]
499,"lightning_flask_lightning_penetration","Your damage penetrates enemy Lightning Resistance.","","","Vessel of Vinktar",[595],1,3,"","","",1,22,484,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[595],[],"","","","","","",[]
500,"lightning_flask_shock_proliferation","Your Shocks have increased effect and also affect other nearby enemies.","","","Vessel of Vinktar","[13896,3564]",1,3,"","","",1,22,484,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[13896,3564]",[],"","","","","","",[]
501,"shock_aura","You take increased damage while standing in the shocking aura","","","Shocking Aura",[477],1,3,"","","","",2,5,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","",[],"",[],[],[477],[14564],"","",1,1,"","",[]
502,"trap_pinned","",1,"","Spike Pinned",[354],1,3,"","","",1,22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
503,"enchantment_physical_to_fire","",1,"","",[447],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[]
504,"enchantment_physical_to_cold","",1,"","",[448],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[448],[],"","","","","","",[]
505,"enchantment_physical_to_lightning","",1,"","",[449],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[449],[],"","","","","","",[]
506,"enchantment_added_chaos_damage","",1,"","","[64,65]","",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[64,65]",[],"","","","","","",[]
507,"stacking_increased_spell_damage","",1,"","",[25],1,1,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[25],[],"","","","","","",[]
508,"templar_ascendency_movement_speed","",1,"","Ascendancy Effect (Invisible)",[177],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
509,"guardian_warcry","",1,"","Ascendancy Effect (Invisible)","[177,1905]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,1905]",[],"","","","","","",[]
510,"avoid_stun_staff_aura","You are being granted Stun Avoidance by a Guardian",1,"","Staff Mastery",[6084],1,3,"","","",1,22,504,"","",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[6084],[],"","","","","","",[]
511,"labyrinth_lava_aura","ES normal/cruel/merciless, Life normal/cruel/merciless",1,"","Lava","[4627,4629,4631,4626,4628,4630,4853]","",3,"","","","",22,485,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[4627,4629,4631,4626,4628,4630,4853]",[],"","","","","","",[]
512,"roomba_damage","",1,"","Death Rhoomba","[2566,3060]",1,1,"","","","",22,487,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2566,3060]",[],"","","","","","",[]
513,"flying_roomba_damage","",1,"","Flying Death Rhoomba","[2566,3060]",1,1,"","","","",22,488,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2566,3060]",[],"","","","","","",[]
514,"offering_of_judgement_ground","",1,"","",[],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
515,"curse_damage_taken","",1,"","",[477],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[477],[],"","","","","","",[]
516,"increased_crit_chance","",1,"","",[554],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[554],[],"","","","","","",[]
517,"increased_minion_damage","",1,"","",[488],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[488],[],"","","","","","",[]
518,"increased_damage","",1,"","",[24],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[]
519,"damage_taken","",1,"","",[477],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[477],[],"","","","","","",[]
520,"avoid_stun","",1,"","Ascendancy Effect",[6084],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[6084],[],"","","","","","",[]
521,"spinning_blade_damage","",1,"","Spinning Blades","[2566,3060]",1,1,"","","","",22,492,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2566,3060]",[],"","","","","","",[]
522,"stacking_movement_speed_buff","",1,"","",[],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
523,"nightwane_effects","",1,"","",[],1,2,"","","","",22,493,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
524,"increased_elemental_damage_taken","",1,"","","[2040,3629,3630]",1,2,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[2040,3629,3630]",[],"","","","","","",[]
525,"mana_and_es_regeneration","",1,"","","[129,1410]",1,3,"","","","",22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[129,1410]",[],"","","","","","",[]
526,"vinktar_boss_buff","","","","",[],"",3,"","","","",22,484,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
527,"grant_es_to_nearby_allies","You are being granted Energy Shield by a Guardian","","","Radiant Faith",[133],"",3,"","","","",22,499,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[133],[],"","","","","","",[]
528,"grant_armour_to_nearby_allies","You are being granted Armour by a Guardian","","","Radiant Faith",[116],"",3,"","","","",22,499,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[116],[],"","","","","","",[]
529,"singularity_aura","You're in the grip of a Singularity","","","Singularity","[177,3666]","",3,"","","","",22,496,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,3666]",[],"","","","","","",[]
530,"power_symbol_aura","",1,"","",[3669],"",3,"","","","",22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[3669],[],"","","","","","",[]
531,"gargoyle_statue_buff","",1,"","","[979,701,3194]","",3,"","","","",22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[979,701,3194]",[],"","","","","","",[]
532,"izaro_fire_buff_phase1","Additional Fire damage",1,"","","[447,2040]",1,3,"","","","",22,520,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[447,2040]",[],"","","","","","",[]
533,"izaro_fire_buff","Additional Fire damage",1,"","","[447,2040,10,11]",1,3,"","","","",22,520,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[447,2040,10,11]",[],"","","","","","",[]
534,"izaro_cold_buff_phase1","Additional Cold damage",1,"","","[448,3629]",1,3,"","","","",22,521,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[448,3629]",[],"","","","","","",[]
535,"izaro_cold_buff","Additional Cold damage",1,"","","[448,3629,10,11]",1,3,"","","","",22,521,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[448,3629,10,11]",[],"","","","","","",[]
536,"izaro_lightning_buff_phase1","Additional Lightning damage",1,"","","[449,3630]",1,3,"","","","",22,522,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[449,3630]",[],"","","","","","",[]
537,"izaro_lightning_buff","Additional Lightning damage",1,"","","[449,3630,10,11]",1,3,"","","","",22,522,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[449,3630,10,11]",[],"","","","","","",[]
538,"izaro_physical_buff_phase1","Increased Physical damage",1,"","","[26,545]",1,3,"","","","",22,529,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[26,545]",[],"","","","","","",[]
539,"izaro_physical_buff","Increased Physical damage",1,"","","[26,545,10,11]",1,3,"","","","",22,529,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[26,545,10,11]",[],"","","","","","",[]
540,"izaro_ignite_buff_phase1","Additional Fire damage and increased chance to Ignite",1,"","","[611,2040,447]",1,3,"","","","",22,520,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[611,2040,447]",[],"","","","","","",[]
541,"izaro_ignite_buff","Additional Fire damage and increased chance to Ignite",1,"","","[611,2040,447,10,11]",1,3,"","","","",22,520,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[611,2040,447,10,11]",[],"","","","","","",[]
542,"izaro_freeze_buff_phase1","Additional Cold damage and increased chance to Freeze",1,"","","[455,3629,448]",1,3,"","","","",22,521,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[455,3629,448]",[],"","","","","","",[]
543,"izaro_freeze_buff","Additional Cold damage and increased chance to Freeze",1,"","","[455,3629,448,10,11]",1,3,"","","","",22,521,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[455,3629,448,10,11]",[],"","","","","","",[]
544,"izaro_shock_buff_phase1","Additional Lightning damage and increased chance to Shock",1,"","","[659,3630,449]",1,3,"","","","",22,522,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[659,3630,449]",[],"","","","","","",[]
545,"izaro_shock_buff","Additional Lightning damage and increased chance to Shock",1,"","","[659,3630,449,10,11]",1,3,"","","","",22,522,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[659,3630,449,10,11]",[],"","","","","","",[]
546,"izaro_bleed_buff_phase1","Extra Damage and Bleeding",1,"","","[3631,545]",1,3,"","","","",22,529,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3631,545]",[],"","","","","","",[]
547,"izaro_bleed_buff","Extra Damage and Bleeding",1,"","","[3631,545]",1,3,"","","","",22,529,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3631,545]",[],"","","","","","",[]
548,"vinktar_lightning_bond","You are bonded",1,"","VinktarLightningBond","[3679,3680]",1,1,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3679,3680]",[],"","","","","","",[]
549,"killed_rare_monsters_drop_uniques","",1,"","","[3684,5708]",1,2,"","","","",22,0,1,"",16,"","","","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3684,5708]",[],"","","","","","",[]
550,"savage_hit_life_leech","Additional Life Leech, Damage, and Attack Speed",1,"","",[105],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[105],[],"","","","","","",[]
551,"savage_hit_damage","",1,"","",[24],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[]
552,"savage_hit_attack_cast_speed","",1,"","",[1905],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1905],[],"","","","","","",[]
553,"savage_hit_attack_speed","",1,"","",[70],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[]
554,"melee_physical_damage","Additional Melee Physical Damage from a Guardian's strength",1,"","Tenacious Vigor",[490],1,3,"","","",1,22,502,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[490],[],"","","","","","",[]
555,"grasping_ornaments_slow_aura","Your attack speed, cast speed and movement speed are reduced from standing in Grasping Ornaments.","","","Grasping Ornaments","[70,216,177]",1,3,"","","",1,22,497,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[]
556,"grasping_tentacles_slow_aura","Your attack speed, cast speed and movement speed are reduced from standing in Grasping Tentacles.","","","Grasping Tentacles","[70,216,177]",1,3,"","","",1,22,498,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[]
557,"grasping_pincers_slow_aura","Your attack speed, cast speed and movement speed are reduced from standing in Grasping Pincers.","","","Grasping Pincers","[70,216,177]",1,3,"","","",1,22,498,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216,177]",[],"","","","","","",[]
