"rownum","BaseItemTypesKey","ItemVisualEffectKey","ItemVisualIdentityKey1","ItemVisualIdentityKey2","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","rid","[rid]"
1133,1762,"",4669,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1134,1763,"",4670,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1135,1764,"",4671,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1136,1765,"",4672,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1137,1766,"",4673,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1138,1767,"",4674,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1139,1768,"",4675,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1140,1769,"",4676,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1141,1770,"","",4677,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1142,1771,"","",4678,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1143,1772,"","",4679,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1144,1773,"","",4680,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1145,1774,"","",4681,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1146,1775,"","",4682,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1147,1776,84,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1148,1777,85,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1149,1781,"","",4683,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1150,1782,"","",4684,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1151,1783,"","","",[347],[],"[5906,5903,5904,5907,5905]","",[11],[36],"",[],"",[],[],"",[]
1152,1784,"","","",[347],[],"[5906,5903,5904,5907,5905]","",[12],[36],"",[],"",[],[],"",[]
1153,1785,"",4685,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1154,1786,"",4686,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
1155,1787,"",4687,"",[],"[16,17,15,14,9,11,12,32,10,57]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1156,1788,"","","","[347,1301]",[],"[5740,5868]","","[4,6]",[36],"",[],"",[],[],"",[]
1157,1789,"","","",[347],[],[5670],"",[4],[36],"",[],"",[],[],"",[]
1158,1790,"","",4688,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1159,1791,"","",4689,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1160,1792,"","",4690,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1161,1793,"","","",[1367],[23],[],"",[39],[13],"",[],"",[],[],"",[]
1162,1794,"","","",[1367],[23],[],"",[40],[13],"",[],"",[],[],"",[]
1163,1795,"","","",[1367],[23],[],"",[41],[13],"",[],"",[],[],"",[]
1164,1796,"",4691,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1165,1797,"","",4692,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1166,1798,"",4693,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1167,1799,"",4694,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1168,1800,"",4695,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1169,1801,"",4696,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1170,1802,86,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1171,1805,"",4697,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1172,1806,"",4698,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1173,1807,"",4699,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1174,1808,"",4700,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1175,1809,87,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1176,1810,"","",4701,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1177,1813,"",4702,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1178,1814,"",4703,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1179,1815,"",4704,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1180,1816,"",4705,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1181,1817,"",4706,"",[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],"",[]
1182,1818,"","","",[347],[],[5971],"",[5],[36],"",[],"",[],[],"",[]
1183,1821,"","",4707,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1184,1822,"","",4708,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1185,1823,"",4709,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1186,1824,"","","","[347,1301]",[],"[5740,5868]","","[3,7]",[36],"",[],"",[],[],"",[]
1187,1825,"","",4710,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1188,1826,"",4711,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1189,1827,"",4712,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1190,1828,"",4713,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1191,1829,"",4714,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1192,1830,"","",4715,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1193,1831,"",4716,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1194,1832,"","",4717,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1195,1833,"","",4718,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1196,1834,"","",4719,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1197,1835,"",4720,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1198,1837,"",4721,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1199,1838,"",4722,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1200,1839,"",4723,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1201,1840,"",4724,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1202,1841,"","",4725,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1203,1842,"","",4726,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1204,1843,"","",4727,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1205,1844,"","",4728,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1206,1845,"",4729,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1207,1846,"","",4730,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1208,1847,"",4731,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1209,1848,"",4732,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1210,1849,"",4733,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1211,1850,"",4734,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1212,1851,"",4735,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
1213,1852,"",4736,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
1214,1853,"",4737,"",[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1215,1854,"",4738,"",[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],"",[]
1216,1855,"","",4739,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1217,1856,"","",4740,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1218,1857,88,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1219,1858,89,"","",[1367],[23],[],"",[42],[13],"",[],"",[],[],"",[]
1220,1862,"","","","[347,1301]",[],[5849],"","[3,1]",[36],"",[],"",[],[],"",[]
1221,1864,"","","","[347,12428]",[],[6018],"","[1,-1]",[36],"",[],"",[],[],"",[]
1222,1865,"","","","[347,4590,12428,17512]",[],"[5678,6368]","","[2,7,-1,2]",[36],"",[],"",[],[],"",[]
1223,1866,"","","","[347,12428]",[],[6017],"","[1,-1]",[36],"",[],"",[],[],"",[]
1224,1867,"",4741,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1225,1868,"",4742,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1226,1869,"",4743,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1227,1870,"",4744,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1228,1871,90,"","",[1367],[23],[],"",[43],[13],"",[],"",[],[],"",[]
1229,1872,"","","",[347],[],[5667],"",[1],[36],"",[],"",[],[],"",[]
1230,1873,"","","","[347,1301,1724]",[],"[5766,5864]","","[-3,5,2]",[36],"",[],"",[],[],"",[]
1231,1874,"","","",[347],[],"[5815,5871]","",[9],[36],"",[],"",[],[],"",[]
1232,1875,"","","","[347,1724,12043]",[],[6007],"","[1,3,14]",[36],"",[],"",[],[],"",[]
1233,1876,"","","",[347],[],[5992],"",[4],[36],"",[],"",[],[],"",[]
1234,1877,"","","",[1221],[],"[5967,6014,6173]","",[1],[36],"",[],"",[],[],"",[]
1235,1879,"","","",[347],[],"[5665,5881]","",[1],[36],"",[],"",[],[],"",[]
1236,1880,"",4745,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1237,1881,"",4746,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1238,1882,"",4747,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1239,1883,"",4748,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1240,1884,"",4749,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1241,1890,"","","",[1367],[23],[],"",[44],[13],"",[],"",[],[],"",[]
1242,1891,"","",4753,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1243,1892,"","",4754,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1244,1893,"",4755,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1245,1894,"",4756,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1246,1895,"",4757,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1247,1896,"",4758,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1248,1897,"",4759,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1249,1898,"","",4760,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1250,1900,"","","","[347,1301]",[],"[5914,5913]","","[4,4]",[36],"",[],"",[],[],"",[]
1251,1901,96,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1252,1902,98,"","",[1367],[23],[],"",[45],[13],"",[],"",[],[],"",[]
1253,1903,"",4761,"",[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],"",[]
1254,1904,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-12],[36],"",[],"",[],[],"",[]
1255,1905,"","",4762,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1256,1906,"","",4763,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1257,1907,"",4764,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1258,1908,"",4765,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1259,1909,"",4766,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1260,1910,"",4767,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1261,1911,"",4768,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1262,1912,"",4769,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1263,1913,"","",4770,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1264,1915,"","","","[347,3596,1301,2676]",[],[5928],"","[6,6,6,5]",[36],"",[],"",[],[],"",[]
1265,1916,95,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1266,1917,"","","",[1367],[23],[],"",[46],[13],"",[],"",[],[],"",[]
1267,1918,"",4771,"",[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],"",[]
1268,1919,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-10],[36],"",[],"",[],[],"",[]
1269,1920,"",4772,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1270,1921,"",4773,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1271,1922,"",4774,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1272,1923,"",4775,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1273,1924,"","",4776,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1274,1925,"","",4777,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1275,1927,"",4778,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1276,1928,"",4780,"",[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],"",[]
1277,1929,"","","",[1367],[23],[],"",[47],[13],"",[],"",[],[],"",[]
1278,1930,"","",4779,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1279,1931,"",4783,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1280,1932,"",4784,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1281,1933,"",4785,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1282,1934,"",4786,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1283,1935,"","",4787,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1284,1936,"","",4788,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1285,1938,94,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1286,1940,"","",4789,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1287,1942,"",4790,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1288,1943,"",4791,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1289,1944,"",4792,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1290,1945,"",4793,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1291,1948,"",4794,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1292,1949,"",4795,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1293,1950,"",4796,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1294,1951,"",4797,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1295,1953,91,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1296,1955,"",4798,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1297,1956,"",4799,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1298,1957,"",4800,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1299,1958,"",4801,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1300,1959,"","",4802,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1301,1960,"","",4803,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1302,1961,100,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1303,1962,"","","",[319],[4],[],"",[77],[14],"",[],"",[],[],"",[]
1304,1964,"","",4804,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1305,1965,"",4805,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1306,1966,"",4806,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1307,1967,"",4807,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1308,1968,"",4808,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1309,1969,"",4809,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1310,1970,93,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1311,1971,"","","",[319],[4],[],"",[80],[14],"",[],"",[],[],"",[]
1312,1973,"",4810,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1313,1974,"",4811,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1314,1975,"",4812,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1315,1976,"",4813,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1316,1977,"",4814,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1317,1978,"","",4781,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1318,1979,97,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1319,1980,"","","",[319],[4],[],"",[76],[14],"",[],"",[],[],"",[]
1320,1982,"",4815,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1321,1983,"",4816,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1322,1984,"",4817,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1323,1985,"",4818,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1324,1986,"",4819,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1325,1987,"","",4820,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1326,1989,99,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1327,1990,"","","",[319],[4],[],"",[78],[14],"",[],"",[],[],"",[]
1328,1992,"",4821,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1329,1993,"",4822,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1330,1994,"",4823,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1331,1995,"",4824,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1332,1996,"",4825,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1333,1999,92,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1334,1997,"","",4826,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1335,2125,"","",4917,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1336,2000,"","","",[319],[4],[],"",[81],[14],"",[],"",[],[],"",[]
1337,2001,"","","",[347],[],"[5944,5946]","",[5],[36],"",[],"",[],[],"",[]
1338,2002,"","","",[1221],[],"[5967,6014,6173]","",[2],[36],"",[],"",[],[],"",[]
1339,2004,"","","",[347],[],[5849],"",[2],[36],"",[],"",[],[],"",[]
1340,2005,"",4827,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1341,2006,"",4828,"",[],"[14,16,17,57]",[],"",[],[1],"",[],"",[],[],"",[]
1342,1887,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-11],[36],"",[],"",[],[],"",[]
1343,1886,"","",4750,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1344,1888,"","",4751,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1345,1889,"",4752,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1346,2007,"","",4829,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1347,2008,"",4830,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
1348,2009,"",4831,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1349,2010,"",4832,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1350,2011,"",4833,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1351,2012,"",4834,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1352,2013,"","",4835,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1353,2014,"","",4836,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1354,2015,"","",4837,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1355,2016,"","",4838,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1356,2017,"","",4839,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1357,2018,"","",4840,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1358,2019,"","",4841,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1359,2020,"","",4842,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1360,2021,"",4843,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1361,2022,"",4844,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1362,2023,"",4845,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1363,2024,"",4846,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1364,2025,"","",4847,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1365,2026,"",4848,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1366,2027,"",4849,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1367,2028,"",4850,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1368,2029,"",4851,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1369,2030,"","",4852,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1370,2031,"","","",[319],[4],[],"",[79],[14],"",[],"",[],[],"",[]
1371,2032,"",4853,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1372,2033,"",4854,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1373,2034,"",4855,"",[],[26],[],"",[],[4],"",[],"",[],[],"",[]
1374,2035,101,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1375,2036,"","",4856,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1376,2037,"","","",[8803],[],[6001],"",[1],[36],"",[],"",[],[],"",[]
1377,2038,"",4857,"",[],"[9,11,12,15,12,10,32]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1378,2039,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-13],[36],"",[],"",[],[],"",[]
1379,2040,"","","",[319],[4],[],"",[82],[14],"",[],"",[],[],"",[]
1380,2041,"","",4858,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1381,2043,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-14,33]",[36],"",[],"",[],[],"",[]
1382,2044,103,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1383,2047,"",4859,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1384,2048,"",4860,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1385,2049,"",4861,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1386,2050,"",4862,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1387,2052,104,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],"",[]
1388,2054,"",4863,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1389,2055,"",4864,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1390,2056,"",4865,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1391,2057,"",4866,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1392,2059,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-15],[36],"",[],"",[],[],"",[]
1393,2060,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-16],[36],"",[],"",[],[],"",[]
1394,2061,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-17],[36],"",[],"",[],[],"",[]
1395,2062,"","","",[347],[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","",[-18],[36],"",[],"",[],[],"",[]
1396,2063,"","",4867,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1397,2064,"","",4868,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1398,2065,"","",4869,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1399,2066,"","",4870,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1400,2067,"",4871,"",[],[13],[],"",[],[1],"",[],"",[],[],"",[]
1401,2068,"",4872,"",[],[20],[],"",[],[4],"",[],"",[],[],"",[]
1402,2069,"",4873,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1403,2070,"","",4874,[],[25],[],"",[],"[8,21]","",[],"",[],[],"",[]
1404,2071,"","",4875,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1405,2072,"","",4876,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1406,2073,"","",4877,[],[24],[],"",[],[10],"",[],"",[],[],"",[]
1407,2074,"",4878,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1408,2075,"",4879,"",[],[25],[],"",[],[7],"",[],"",[],[],"",[]
1409,2076,"",4880,"",[],[22],[],"",[],[11],"",[],"",[],[],"",[]
1410,2077,"",4881,"",[],[23],[],"",[],[12],"",[],"",[],[],"",[]
1411,2078,"",4882,"",[],[24],[],"",[],[9],"",[],"",[],[],"",[]
1412,2079,"",4883,"",[],"[7,8,6,56]",[],"",[],"[1,4]","",[],"",[],[],"",[]
1413,2081,105,"","",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],"",[]
1414,2082,"","",4884,[],[21],[],"",[],[15],"",[],"",[],[],"",[]
1415,2083,"","","","[347,9192]",[],"[5767,5891,5768,5769,5770,5890,5771,5889,5772,5773,5774,5775,5779,5888,5841,5843,5845,5922,6108,5842,5844,5846,6027,6026,6039,6041,6062,6058,6157,6158,6159,6160,6168]","","[-20,17]",[36],"",[],"",[],[],"",[]
1416,2084,"","","",[347],[],[5725],"",[2],[36],"",[],"",[],[],"",[]
1417,2085,106,"","",[1367],[23],[],"",[48],[13],"",[],"",[],[],"",[]
