"rownum","GrantedEffect","Level","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","PvPDamageMultiplier","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","i32","i32","i32","i32","AttackTime","Reservation","i32","CostAmounts","ActorLevel","EffectOnPlayer"
6590,200,21,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],105.083,100
6591,200,22,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],112.692,100
6592,200,23,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],120.527,100
6593,200,24,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],128.588,100
6594,200,25,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],136.875,100
6595,200,26,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],145.388,100
6596,200,27,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],154.127,100
6597,200,28,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],163.092,100
6598,200,29,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],172.283,100
6599,200,30,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],181.7,100
6600,200,31,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],191.343,100
6601,200,32,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],201.212,100
6602,200,33,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],211.307,100
6603,200,34,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],221.628,100
6604,200,35,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],232.175,100
6605,200,36,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],242.948,100
6606,200,37,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],253.947,100
6607,200,38,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],265.172,100
6608,200,39,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],276.623,100
6609,200,40,100,1,1000,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[60],288.3,100
6610,201,1,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[6],1,100
6611,201,2,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[7],3.452,100
6612,201,3,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[7],6.767,100
6613,201,4,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[8],10.308,100
6614,201,5,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[9],14.075,100
6615,201,6,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[10],18.068,100
6616,201,7,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[11],22.287,100
6617,201,8,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[13],26.732,100
6618,201,9,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[14],31.403,100
6619,201,10,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[16],36.3,100
6620,201,11,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[17],41.423,100
6621,201,12,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[19],46.772,100
6622,201,13,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[22],52.347,100
6623,201,14,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[24],58.148,100
6624,201,15,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[27],64.175,100
6625,201,16,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[29],70.428,100
6626,201,17,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[33],76.907,100
6627,201,18,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[36],83.612,100
6628,201,19,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[40],90.543,100
6629,201,20,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[45],97.7,100
6630,201,21,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[50],105.083,100
6631,201,22,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[55],112.692,100
6632,201,23,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[61],120.527,100
6633,201,24,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[68],128.588,100
6634,201,25,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[75],136.875,100
6635,201,26,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[83],145.388,100
6636,201,27,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[92],154.127,100
6637,201,28,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[102],163.092,100
6638,201,29,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[113],172.283,100
6639,201,30,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[126],181.7,100
6640,201,31,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[139],191.343,100
6641,201,32,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[154],201.212,100
6642,201,33,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[171],211.307,100
6643,201,34,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[190],221.628,100
6644,201,35,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[210],232.175,100
6645,201,36,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[233],242.948,100
6646,201,37,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[258],253.947,100
6647,201,38,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[286],265.172,100
6648,201,39,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[317],276.623,100
6649,201,40,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[352],288.3,100
6650,202,1,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[6],1,100
6651,202,2,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[6],3.452,100
6652,202,3,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[7],6.767,100
6653,202,4,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[8],10.308,100
6654,202,5,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[9],14.075,100
6655,202,6,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[10],18.068,100
6656,202,7,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[11],22.287,100
6657,202,8,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[12],26.732,100
6658,202,9,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[14],31.403,100
6659,202,10,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[15],36.3,100
6660,202,11,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[17],41.423,100
6661,202,12,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[19],46.772,100
6662,202,13,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[21],52.347,100
6663,202,14,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[23],58.148,100
6664,202,15,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[25],64.175,100
6665,202,16,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[28],70.428,100
6666,202,17,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[31],76.907,100
6667,202,18,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[35],83.612,100
6668,202,19,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[39],90.543,100
6669,202,20,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[43],97.7,100
6670,202,21,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[47],105.083,100
6671,202,22,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[53],112.692,100
6672,202,23,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[58],120.527,100
6673,202,24,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[65],128.588,100
6674,202,25,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[72],136.875,100
6675,202,26,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[80],145.388,100
6676,202,27,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[88],154.127,100
6677,202,28,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[98],163.092,100
6678,202,29,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[109],172.283,100
6679,202,30,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[120],181.7,100
6680,202,31,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[133],191.343,100
6681,202,32,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[148],201.212,100
6682,202,33,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[164],211.307,100
6683,202,34,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[182],221.628,100
6684,202,35,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[201],232.175,100
6685,202,36,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[223],242.948,100
6686,202,37,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[247],253.947,100
6687,202,38,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[274],265.172,100
6688,202,39,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[304],276.623,100
6689,202,40,100,0,0,4,0,0,67,0,0,-25,0,0,0,0,0,0,0,0,[337],288.3,100
6690,203,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[576],1,100
6691,203,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[661],3.452,100
6692,203,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[759],6.767,100
6693,203,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[871],10.308,100
6694,203,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1000],14.075,100
6695,203,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1148],18.068,100
6696,203,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1318],22.287,100
6697,203,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1513],26.732,100
6698,203,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1737],31.403,100
6699,203,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1994],36.3,100
6700,203,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[2290],41.423,100
6701,203,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[2628],46.772,100
6702,203,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[3018],52.347,100
6703,203,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[3464],58.148,100
6704,203,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[3977],64.175,100
6705,203,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[4566],70.428,100
6706,203,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[5241],76.907,100
6707,203,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[6017],83.612,100
6708,203,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[6908],90.543,100
6709,203,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[7930],97.7,100
6710,203,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9104],105.083,100
6711,203,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10452],112.692,100
6712,203,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[11998],120.527,100
6713,203,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13774],128.588,100
6714,203,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15813],136.875,100
6715,203,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[18153],145.388,100
6716,203,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[20840],154.127,100
6717,203,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[23925],163.092,100
6718,203,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[27465],172.283,100
6719,203,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[31530],181.7,100
6720,203,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[36197],191.343,100
6721,203,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[41554],201.212,100
6722,203,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[47704],211.307,100
6723,203,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[54765],221.628,100
6724,203,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[62870],232.175,100
6725,203,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[72175],242.948,100
6726,203,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[82857],253.947,100
6727,203,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[95120],265.172,100
6728,203,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[109197],276.623,100
6729,203,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[125359],288.3,100
6730,204,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[9],1,100
6731,204,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[10],3.452,100
6732,204,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[11],6.767,100
6733,204,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[13],10.308,100
6734,204,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[15],14.075,100
6735,204,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[17],18.068,100
6736,204,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[20],22.287,100
6737,204,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[23],26.732,100
6738,204,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[27],31.403,100
6739,204,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[31],36.3,100
6740,204,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[35],41.423,100
6741,204,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[41],46.772,100
6742,204,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[47],52.347,100
6743,204,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[54],58.148,100
6744,204,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[62],64.175,100
6745,204,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[71],70.428,100
6746,204,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[81],76.907,100
6747,204,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[94],83.612,100
6748,204,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[107],90.543,100
6749,204,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[123],97.7,100
6750,204,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[142],105.083,100
6751,204,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[163],112.692,100
6752,204,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[187],120.527,100
6753,204,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[215],128.588,100
6754,204,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[247],136.875,100
6755,204,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[283],145.388,100
6756,204,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[325],154.127,100
6757,204,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[373],163.092,100
6758,204,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[429],172.283,100
6759,204,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[492],181.7,100
6760,204,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[565],191.343,100
6761,204,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[649],201.212,100
6762,204,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[745],211.307,100
6763,204,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[855],221.628,100
6764,204,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[982],232.175,100
6765,204,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[1127],242.948,100
6766,204,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[1294],253.947,100
6767,204,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[1486],265.172,100
6768,204,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[1706],276.623,100
6769,204,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,50,0,[1958],288.3,100
6770,205,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[5],1,100
6771,205,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[5],3.452,100
6772,205,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[6],6.767,100
6773,205,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[7],10.308,100
6774,205,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],14.075,100
6775,205,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9],18.068,100
6776,205,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[11],22.287,100
6777,205,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],26.732,100
6778,205,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[15],31.403,100
6779,205,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[17],36.3,100
6780,205,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[19],41.423,100
6781,205,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[22],46.772,100
6782,205,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[26],52.347,100
6783,205,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[30],58.148,100
6784,205,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[34],64.175,100
6785,205,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[39],70.428,100
6786,205,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[45],76.907,100
6787,205,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[52],83.612,100
6788,205,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[59],90.543,100
6789,205,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[68],97.7,100
6790,205,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[79],105.083,100
6791,205,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[90],112.692,100
6792,205,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[104],120.527,100
6793,205,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[119],128.588,100
6794,205,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[137],136.875,100
6795,205,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[157],145.388,100
6796,205,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[180],154.127,100
6797,205,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[207],163.092,100
6798,205,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[238],172.283,100
6799,205,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[273],181.7,100
6800,205,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[314],191.343,100
6801,205,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[360],201.212,100
6802,205,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[414],211.307,100
6803,205,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[475],221.628,100
6804,205,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[545],232.175,100
6805,205,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[626],242.948,100
6806,205,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[719],253.947,100
6807,205,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[825],265.172,100
6808,205,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[947],276.623,100
6809,205,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1088],288.3,100
6810,206,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[7],1,100
6811,206,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[8],3.452,100
6812,206,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[9],6.767,100
6813,206,4,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[10],10.308,100
6814,206,5,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[12],14.075,100
6815,206,6,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[13],18.068,100
6816,206,7,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[16],22.287,100
6817,206,8,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[18],26.732,100
6818,206,9,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[21],31.403,100
6819,206,10,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[24],36.3,100
6820,206,11,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[27],41.423,100
6821,206,12,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[31],46.772,100
6822,206,13,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[36],52.347,100
6823,206,14,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[42],58.148,100
6824,206,15,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[48],64.175,100
6825,206,16,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[55],70.428,100
6826,206,17,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[63],76.907,100
6827,206,18,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[73],83.612,100
6828,206,19,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[83],90.543,100
6829,206,20,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[96],97.7,100
6830,206,21,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[110],105.083,100
6831,206,22,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[127],112.692,100
6832,206,23,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[145],120.527,100
6833,206,24,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[167],128.588,100
6834,206,25,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[192],136.875,100
6835,206,26,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[220],145.388,100
6836,206,27,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[253],154.127,100
6837,206,28,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[290],163.092,100
6838,206,29,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[333],172.283,100
6839,206,30,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[383],181.7,100
6840,206,31,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[439],191.343,100
6841,206,32,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[505],201.212,100
6842,206,33,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[579],211.307,100
6843,206,34,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[665],221.628,100
6844,206,35,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[764],232.175,100
6845,206,36,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[877],242.948,100
6846,206,37,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1006],253.947,100
6847,206,38,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1155],265.172,100
6848,206,39,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1327],276.623,100
6849,206,40,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,0,0,0,[1523],288.3,100
6850,207,1,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[3],1,100
6851,207,2,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[3],3.452,100
6852,207,3,100,0,0,4,0,0,67,0,0,0,0,0,0,0,0,800,0,0,[3],6.767,100
