"rownum","Id","i32","Text"
939,"UniqueHelmetStrInt6",7780,"Tukohama, Tawhoa and Kitava went to the lake to fish.\r\nTawhoa weaved a net to catch the fish,\r\nTukohama built a fire to cook the fish,\r\nand Kitava swallowed the entire lake, fish and all, with a single gulp."
940,"UniqueOneHandSword19",17745,"Even from the back rows,\r\nthe whistling steel was mesmerising.\r\nThey watched the dance in the arena dust, silent as the dead.\r\nA spell only broken by the spilling of blood."
941,"UniqueFlask17",19040,"Empty cup, full of promise."
942,"UniqueQuiver11",29754,"Beaten in contest, he would try once more\r\nGuided by magic, Magjar took aim at a dove\r\nSaemus' gift would influence the score\r\nGuided by darkness, Magjar spilled the blood of his love"
943,"UniqueGlovesStr7",18240,"With unending determination and resolve he destroyed first the gates, \r\nthen the constructs guarding the tomb on the other side."
944,"UniqueBodyDex8",43119,"Do not hide your flaws, your cracks,\r\nmend them, and display them proudly.\r\nFor it is these that set us apart."
945,"UniqueBootsStr5",663,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod"
946,"UniqueJewel78",33673,"The smaller the teeth, the sharper the bite."
947,"UniqueClaw14",50100,"Grip the frozen steel, feel it numb you.\r\nWield the cold touch of death like \r\na splinter of your own shattered heart."
948,"UniqueBodyStrInt8",2838,"Fragile is the vessel that holds the soul.\r\nWrap it in cloth, seal it tight.\r\nFor once the seal is broken, the contents are lost forever."
949,"UniqueTwoHandSword10",37760,"The cuts on my hands are a small price to pay\r\nfor the opportunity to drive my steel\r\nbeyond the flesh and into the demon's soul."
950,"UniqueRapier5",19898,"A single breeze blows\r\nA hundred blades dance"
951,"UniqueShieldStr7",28999,"A true predator does not chase; It waits."
952,"UniqueJewel79",61751,"All revere the earth they walk,\r\nFor it wields strength beyond compare,\r\nHolds knowledge more than thought,\r\nStands long after all else falls."
953,"UniqueHelmStrInt7",15963,"Righteous men seek virtue like tame pups seek praise."
954,"UniqueHelmStrInt8",21970,"Wicked men chase power like stray dogs chase a rat."
955,"UniqueBodyDex9",32576,"Curse their vile Council,\r\nThey cast me aside as if I am some bastard child.\r\nIf they only knew the power I possess."
956,"OfferingToTheGoddess",17695,"It is time for the Goddess to give her final verdict.\r\nYour fate rests in her even hands."
957,"UniqueAmulet32",64327,"Many things come to one who has nothing."
958,"UniqueQuiver12",61434,"If two great leaders like Lioneye and Kaom\r\nhad been on the same side of the battle,\r\nnothing would remain unconquered."
959,"UniqueAmulet33",48249,"Each death witnessed is a valuable lesson, \r\nand what use is knowledge if it is not put into practice?"
960,"UniqueGlovesInt7",47089,"Death does not remove you from our grasp.\r\nDeath only brings you closer."
961,"UniqueGlovesInt7x",16702,"\""I feel altered when Administrator Qotra wears these gloves.\r\nSomehow, I find that disturbing.\"" \r\n- Researcher Arn"
962,"UniqueFlask18",2028,"Travelers of the deep wood speak of a witch\r\nwhose ale provides a different kind\r\nof liquid courage."
963,"UniqueBodyDexInt5",29178,"Thin is the line between mechanical genius and magic."
964,"UniqueBootsStrInt4",54712,"To extend your life as long as possible\r\nis to extend all the maladies that come with it."
965,"UniqueBow16",64681,"We stand together. We strike together."
966,"UniqueScepter17",24807,"Breathe deep, and give yourself over to eternity."
967,"FatedUnique1",25365,"Kaom guided his Karui across the sea\r\nand spilled their blood on foreign soil."
968,"FatedUnique2",40193,"For dead men require no answer."
969,"FatedUnique3",50592,"There is no wall thicker or stronger than fear."
970,"FatedUnique4",40085,"The Karui boats were closing the gap,\r\nbut Shavronne had laid for them one final trap."
971,"FatedUnique5",22420,"The overture stretches thin,\r\nThe chorus gathers to begin.\r\nStacatto, drone, a rest drawn long,\r\nAnother hears Death's final song."
972,"FatedUnique6",53171,"Nothing spreads fear faster than the unknown."
973,"FatedUnique7",20507,"The largest rock leaves the deepest mark."
974,"FatedUnique8",22897,"Fire spreads thick and fast.\r\nThe first spark is never the last."
975,"FatedUnique9",27358,"Flames to guide the Great Spirit to the site of the dead,\r\nand smoke to carry them into the sky."
976,"FatedUnique10",26394,"Giant's blood you cannot tame,\r\nas wild as an unwatched flame."
977,"FatedUnique11",59390,"Let it pierce you, let blood flow.\r\nMake more room for the soul to grow."
978,"FatedUnique12",57019,"A moment of victory may last an eternity in memory."
979,"FatedUnique13",56343,"May it echo through the halls."
980,"FatedUnique14",6611,"What goes out must come in."
981,"FatedUnique15",37230,"Even the mightiest tree was once just a sapling."
982,"FatedUnique16",51326,"Flesh may freeze and rot,\r\nbut the soul remains unbroken."
983,"FatedUnique17",10636,"The gryphon knows only the hunt and the flight."
984,"FatedUnique18",3334,"A burned branch leaks sap no more."
985,"FatedUnique19_",42619,"\""The Vaal, a thousand years ago, \r\ncame up with more delightful methods of murder\r\nthan I could ever wish for.\"" \r\n- Koralus Doomfletch"
986,"FatedUnique20",3978,"The lone tree grows thickest."
987,"FatedUnique21",27354,"Where steel-grey clouds gather and crash together,\r\na storm is sure to follow."
988,"FatedUnique22",33129,"The last sweet music to touch Hrimnor's ears\r\npassed right beneath his chin."
989,"FatedUnique23",61638,"No one likes a quiet encore."
990,"FatedUnique24",65535,"\""The flames are surely coming.\r\nI just pray I am long dead before they arrive.\""\r\n- Archbishop Geofri"
991,"FatedUnique25",30737,"The soldiers stormed her throne room.\r\nThe guards held them at bay.\r\nThe peasants overwhelmed the guards.\r\nThe nobles paid for their lives.\r\nThe nobles took her throne,\r\nand so she fled to the woods."
992,"FatedUnique26",36113,"\""A taste of Midnight, and you may never see the dawn.\""\r\n- Inquisitor Maligaro"
993,"FatedUnique27",24583,"\""At last, my beauty is beyond reproach.\""\r\n- Atziri, Queen of the Vaal"
994,"FatedUnique28",57419,"It was Doedre who learned that pain is just\r\nas much about fear as it is about injury."
995,"FatedUnique29_",27889,"You cannot control the storm,\r\nbut you can utilise it."
996,"FatedUnique30",9476,"Die for no one."
997,"FatedUnique31",14896,"\""Laws are for city folk.\r\nCan't try a man for murder if you can't find him.\""\r\n- Taruk, Last of the Wildmen"
998,"FatedUnique32",48896,"Beneath the frozen eye of Lunaris\r\na new world will be born.\r\nA crystalline, perfectly still utopia."
999,"FatedUnique33",22234,"A single taste leaves you wanting more."
1000,"FatedUnique34",31411,"Burning goddess, shine so bright.\r\nSet the world 'fore you alight."
1001,"FatedUnique35",36499,"An open mouth, a blinding shriek,\r\nYour mind goes dark, your body weak."
1002,"FatedUnique36",5864,"Embrace your burning ambition.\r\nEmbrace your frozen heart.\r\nYou will be transformed."
1003,"FatedUnique37",20932,"\""Even for the great Magi,\r\ntime passes without relent.\""\r\n- Doryani, Queen's Thaumaturgist"
1004,"FatedUnique38",7646,"\""The most dizzying heights are surrounded by precipitous falls.\r\nProgress cannot be eternal.\""\r\n- Doryani of the Vaal"
1005,"FatedUnique39",5269,"\""Cut down the tallest tree,\r\nand another becomes the tallest.\""\r\n- Old Ezomyte saying"
1006,"FatedUnique40",27019,"Follow your most basic instincts.\r\nThe rest will come naturally."
1007,"FatedUnique41",17468,"Asenath loosed arrows with almost musical rhythm,\r\na rhythm matched by her nearly inaudible whispers,\r\nand the crunch of the dead hitting the dust."
1008,"FatedUnique42",57035,"\""Make a man believe he is doing the world a good deed,\r\nand there is nothing you can't make him do.\""\r\n- Malachai, the Soulless"
1009,"FatedUnique43",8838,"There is no cost too great to pay for power.\r\nMerely men who lack the conviction to pay it."
1010,"FatedUnique44",4583,"The breath of life is theirs to take."
1011,"FatedUnique45",38714,"By light we are shadowed,\r\nin darkness we are bound."
1012,"FatedUnique46",23487,"Few men command an army better\r\nthan the Great Meginord of the North"
1013,"FatedUnique47",14323,"Few men can guide their people\r\nlike the Great Meginord of the North"
1014,"FatedUnique48",13945,"Fury fuels defiance."
1015,"FatedUnique49",13358,"Hyrri's quick thinking led to victory,\r\nbut it came at the cost of respect."
1016,"FatedUnique50",1487,"Make a man hot, and his heart will skip a beat.\r\nSet a man on fire, and his heart will skip all beats."
1017,"FatedUnique51",53638,"The night dances on\r\nWine continues to flow\r\nYour skin looking pale\r\nYour soul letting go"
1018,"FatedUnique52",15964,"\""Confess your sins to me. My god will not be nearly so forgiving.\""\r\n- Archbishop Geofri of Phrecia Cathedral"
1019,"FatedUnique53",65403,"\""Please, take whatever you want. Just don't kill me\""\r\n\""But then I wouldn't have everything I want, would I?\"""
1020,"FatedUnique54",12939,"As death arrives, so too does instinct."
1021,"FatedUnique55",14178,"Legend tells of a time when Solaris will\r\nburst forth from Lunaris,\r\nand night will be eternally banished."
1022,"FatedUnique56",55536,"One more partner by the hand,\r\nLet your steps entwine.\r\nSpin together, swing as one,\r\nAnd dance with death in trine."
1023,"FatedUnique57",57634,"\""Stand steadfast in the face of destruction.\r\nThe Council cannot afford to falter.\""\r\n- Mauritius, the Iron Heart"
1024,"FatedUnique58",37037,"The weight of faith is great\r\nYet it is never borne alone."
1025,"FatedUnique59_",19437,"Even the dead dare not\r\ntrespass into Ullr's dominion."
1026,"FatedUnique60",33179,"\""Though Geofri's beacon was extinguished,\r\nhis embers may yet light our way.\""\r\n- Victario, The People's Poet"
1027,"FatedUnique61",46655,"As you guided me, now I guide others."
1028,"ProphecyWickedKingChest",6973,"Temptation is man's greatest folly."
1029,"UniqueRing42",5704,"The Thaumaturgical masters of the Eternal Empire,\r\nas unpredictable and varied as they were,\r\nall understood one thing:\r\nFree thinking leads to free action."
1030,"UniqueTwoHandSword11",44837,"Faintly gleaming in the moonlit night,\r\nKondo's Pride was primed to fight.\r\nDriven by an inner fire,\r\nbloodlust, spite and ill desire.\r\nHe swiftly moved to strike them all,\r\nwreaking havoc like a steel squall."
1031,"UniqueRing43",57375,"They will rise and fall in fire and blood."
1032,"UniqueBodyStr7",61889,"The turtle's shell one day becomes its tomb."
1033,"UniqueTwoHandMace11",12288,"The mind may have no limits, but the skull sure does."
1034,"UniqueOneHandSword20",16941,"Quickly cooled the steel,\r\nbut never could it forget\r\nthe heat of the forge."
1035,"UniqueAmulet35",42690,"\""...and so He said: 'Let only the good meet my gaze'\r\nand no eye met His. So He called down the cleansing flames\r\nand let black smoke sweep the Sinners away.\""\r\n- Book of Innocence"
1036,"UniqueBow17",64840,"A hundred blind heads, each seeking the taste of prey on the air."
1037,"UniqueHelmetDex7",46317,"If you know where to strike, you need only strike once."
1038,"UniqueRing44",46955,"They wrap around you\r\nuntil your blood turns as cold as theirs."
1039,"UniqueClaw15",31428,"With increasing mastery over death\r\ncomes an increasing desire for it."
1040,"UniqueOneHandSword21",38976,"Breathe deep, my child.\r\nLet the frigid air engulf your soul.\r\nEmbrace the eternal cold, \r\nAnd it will embrace you back."
1041,"UniqueTwoHandSword12",21408,"The end is written into the beginning."
1042,"UniqueJewel80",8526,"They roamed, they fed, they grew,\r\nKilling as they went,\r\nConquer though they may,\r\nTheir hearts will never be content."
1043,"UniqueBootsDexInt5",56617,"Step into the void\r\nand experience true freedom."
1044,"UniqueBootsDexInt5x",51605,"\""Test subject was able to walk into the walls of his chamber after breaking a rabbit's neck.\r\nHe was not fast enough, however. Suggest we begin excavation to retrieve prototype.\"""
1045,"UniqueGlovesStrInt5",12564,"By my hand, the inert is given life.\r\nBy my hand, that which rots is reborn.\r\nThere is nothing that cannot be changed.\r\nNothing."
1046,"UniqueRing45",33653,"\""I don't always have a flame handy\r\nwhen a fresh delinquent walks through our gates.\""\r\n- Brutus, Warden of Axiom"
1047,"UniqueFlask19",30127,"\""Think of those that cursed us, judged us, \r\nand burned our sisters upon the pyre. \r\nThink of their names as you drink, \r\nand even their children will feel what we do to them today.\"" \r\n-Vadinya, to her coven"
1048,"UniqueFlask20",10623,"All things must die.\r\nWhether you burn out or explode is up to you."
1049,"UniqueMap3_16",17198,"Please take out your blades,\r\nyour whips, and your spikes.\r\nClass is now in session."
1050,"AtzirisVessel",30272,"Eternal life is within our grasp. Do not let it go."
1051,"UniqueMap3_17",31367,"Some dead have long envied the living.\r\nWhen given the chance, they take from us what they can.\r\nSo we offer our suffrage.\r\nIn return, they give only suffering."
1052,"UniqueJewel81",44920,"\""A stone is not a stone.\r\nIt is but one part of a fortress.\""\r\n- Ezomyte proverb"
1053,"UniqueJewel82",58454,"\""Do not cause the land to stir,\r\nIt holds secrets better unknown.\""\r\n- Azmerian proverb"
1054,"UniqueJewel82x",33446,"\""The summoned golems immediately battered through the chamber wall\r\nand killed several guards, but their fury only lasted a short time.\"""
