"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag","IsHardmode","DescriptionHardmode","IsGold"
532,4385,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",370,"","",""
533,4386,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",370,"","",""
534,4387,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",370,"","",""
535,4388,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",370,"","",""
536,4389,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",370,"","",""
537,4390,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
538,4391,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",358,"","",""
539,4392,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",364,"","",""
540,4393,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",373,"","",""
541,4394,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",373,"","",""
542,4395,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",437,"","",""
543,4396,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",373,"","",""
544,4398,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",359,"","",""
545,4397,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
546,4399,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",354,"","",""
547,4400,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",373,"","",""
548,4401,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",359,"","",""
549,4402,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",373,"","",""
550,4403,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",344,"","",""
551,4404,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",373,"","",""
552,4405,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
553,4406,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",373,"","",""
554,4407,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",373,"","",""
555,4408,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",375,"","",""
556,4409,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",374,"","",""
557,4410,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",376,"","",""
558,4411,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",374,"","",""
559,4412,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",375,"","",""
560,4413,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",383,"","",""
561,4414,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",381,"","",""
562,4415,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",382,"","",""
563,4416,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",373,"","",""
564,4417,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
565,4418,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",373,"","",""
566,4419,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",382,"","",""
567,4420,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",381,"","",""
568,4421,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
569,4422,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
570,4423,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
571,4424,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
572,4425,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
573,4426,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",395,"","",""
574,4427,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",357,"","",""
575,4428,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",362,"","",""
576,4429,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",395,"","",""
577,4430,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",394,"","",""
578,4431,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",394,"","",""
579,4432,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",394,"","",""
580,4433,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",394,"","",""
581,4434,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",394,"","",""
582,4435,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",362,"","",""
583,4436,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",362,"","",""
584,4437,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",362,"","",""
585,4438,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",405,"","",""
586,4439,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",405,"","",""
587,4440,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",405,"","",""
588,4441,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",405,"","",""
589,4442,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",362,"","",""
590,4443,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",362,"","",""
591,4444,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",362,"","",""
592,4445,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",414,"","",""
593,4446,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",414,"","",""
594,4447,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",8,"",2,[],[],[],14,"[18,19]",414,"","",""
595,4448,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",8,"",2,[],[],[],14,"[18,19]",414,"","",""
596,4449,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",414,"","",""
597,4450,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",414,"","",""
598,4451,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",414,"","",""
599,4452,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",381,"","",""
600,4453,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",382,"","",""
601,4454,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",354,"","",""
602,4455,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",413,"","",""
603,4456,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",413,"","",""
604,4457,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",393,"","",""
605,4458,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",373,"","",""
606,4459,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",341,"","",""
607,4460,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",341,"","",""
608,4461,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",341,"","",""
609,4462,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",421,"","",""
610,4463,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",421,"","",""
611,4464,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",421,"","",""
612,4465,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",421,"","",""
613,4466,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",461,"","",""
614,4467,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",461,"","",""
615,4468,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",461,"","",""
616,4469,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",461,"","",""
617,4470,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",459,"","",""
618,4471,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",341,"","",""
619,4472,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",362,"","",""
620,4473,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",344,"","",""
621,4474,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",344,"","",""
622,4475,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",344,"","",""
623,4476,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",463,"","",""
624,4477,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",334,"","",""
625,4478,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",357,"","",""
626,4479,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",357,"","",""
627,4481,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",469,"","",""
628,4480,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",464,"","",""
629,4482,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",471,"","",""
630,4483,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",471,"","",""
631,4484,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",471,"","",""
632,4485,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",471,"","",""
633,4486,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",474,"","",""
634,4487,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",1,[],[],[],14,"[18,19]",473,"","",""
635,4488,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",476,"","",""
636,4489,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",479,"","",""
637,4490,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",479,"","",""
638,4491,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",479,"","",""
639,4492,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",479,"","",""
640,4493,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",481,"","",""
641,4494,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",480,"","",""
642,4495,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",480,"","",""
643,4496,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",480,"","",""
644,4497,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",482,"","",""
645,4498,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",342,"","",""
646,4499,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",342,"","",""
647,4500,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",342,"","",""
648,4501,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
649,4502,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
650,4503,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
651,4504,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
652,4505,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
653,4506,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
654,4507,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
655,4508,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
656,4509,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
657,4510,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",483,"","",""
658,4511,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"","",[],[],[],14,"[18,19]",486,"","",""
659,4512,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",465,"","",""
660,4513,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",465,"","",""
661,4514,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",465,"","",""
662,4515,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",496,"","",""
663,4516,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",494,"","",""
664,4517,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",494,"","",""
665,4518,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",494,"","",""
666,4519,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",2,[],[],[],14,"[18,19]",494,"","",""
667,4520,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",346,"","",""
668,4521,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",346,"","",""
669,4522,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",346,"","",""
670,4523,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",346,"","",""
671,4524,1,1,"use_pet","","","Summons your pet",[],"","","",[],[],0,"",0,"",0,[],[],[],14,"[18,19]",346,"","",""
