"rownum","Metadata","AreaLevel","SpawnsMonsters","i32","i32","i32","i32","i32","i32","i32","i32","bool","bool","bool","bool","bool","bool","i32","i32","i32","i32","rid","bool","bool","Script1","bool","bool","Script2","[i32]","i32","i32","i32","i32","i32","i32","i32","i32"
914,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_zombie_fast3",80,"[7493,7494,7495,7496,7497,7498]",0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
915,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_zombie_fast3",83,"[7493,7494,7495,7496,7497,7498]",0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
916,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",1,[7506],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
917,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",4,[7506],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
918,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",9,[7506],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
919,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",13,[7506],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
920,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",25,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
921,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",40,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
922,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",55,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
923,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",68,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
924,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",73,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
925,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",78,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
926,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",80,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
927,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_slow",83,[7506],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
928,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",1,"[7507,7508,7509]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
929,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",4,"[7507,7508,7509]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
930,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",9,"[7507,7508,7509]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
931,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",13,"[7507,7508,7509]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
932,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",25,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
933,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",40,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
934,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",55,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
935,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",68,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
936,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",73,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
937,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",78,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
938,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",80,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
939,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed1",83,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
940,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",1,"[7507,7508,7509]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
941,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",4,"[7507,7508,7509]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
942,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",9,"[7507,7508,7509]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,20,20,1,1
943,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",13,"[7507,7508,7509]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","","","","",[],0,0,0,0,20,20,1,1
944,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",25,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","","","","",[],0,0,0,0,20,20,1,1
945,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",40,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
946,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",55,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
947,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",68,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
948,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",73,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
949,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",78,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
950,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",80,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
951,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_mixed2",83,"[7507,7508,7509]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","","","","",[],0,0,0,0,20,20,1,1
952,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",1,[7510],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
953,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",4,[7510],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
954,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",9,[7510],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
955,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",13,[7510],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
956,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",25,[7510],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,14,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
957,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",40,[7510],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
958,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",55,[7510],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
959,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",68,[7510],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
960,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",73,[7510],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
961,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",78,[7510],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
962,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",80,[7510],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
963,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast1",83,[7510],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,22,22,1,1
964,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",1,[7510],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
965,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",4,[7510],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
966,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",9,[7510],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
967,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",13,[7510],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,15,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
968,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",25,[7510],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,20,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
969,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",40,[7510],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
970,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",55,[7510],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,23,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
971,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",68,[7510],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,24,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
972,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",73,[7510],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,26,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
973,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",78,[7510],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,27,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
974,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",80,[7510],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,29,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
975,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_fast2",83,[7510],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,30,0,"",1,"","","","","",[],0,0,0,0,30,30,1,1
976,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",1,[7512],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
977,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",4,[7512],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
978,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",9,[7512],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
979,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",13,[7512],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,10,3,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
980,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",25,[7512],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,13,4,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
981,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",40,[7512],0,0,0,567,903,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
982,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",55,[7512],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,15,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
983,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",68,[7512],0,0,0,328,510,0,0,65792,"",1,"","","","",0,0,16,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
984,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",73,[7512],0,0,0,285,440,0,0,65792,"",1,"","","","",0,0,17,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
985,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",78,[7512],0,0,0,243,370,0,0,65792,"",1,"","","","",0,0,18,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
986,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",80,[7512],0,0,0,226,342,0,0,65792,"",1,"","","","",0,0,19,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
987,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive1",83,[7512],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,20,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,37,37,1,1
988,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",1,[7513],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
989,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",4,[7513],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
990,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",9,[7513],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,5,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
991,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",13,[7513],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,7,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
992,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",25,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,9,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
993,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",40,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,10,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
994,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",55,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,10,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
995,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",68,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,10,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
996,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",73,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,10,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
997,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",78,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,10,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
998,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",80,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,10,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
999,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_revive2",83,[7513],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,10,"",1,"","ModifyState( spawn_count, +1 );","","","",[],0,0,0,0,25,25,1,1
1000,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_rhoa_boss",1,[7514],0,0,0,200,300,0,0,65792,"",1,"","","","",0,0,0,0,3,1,"","","","","",[],0,0,0,0,1,1,1,1
1001,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",1,[7527],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1002,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",4,[7527],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1003,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",9,[7527],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1004,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",13,[7527],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1005,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",25,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1006,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",40,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1007,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",55,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1008,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",68,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1009,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",73,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1010,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",78,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1011,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",80,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1012,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_slow1",83,[7527],0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1013,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",1,"[7531,7532]",0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1014,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",4,"[7531,7532]",0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1015,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",9,"[7531,7532]",0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,5,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1016,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",13,"[7531,7532]",0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,7,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1017,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",25,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,9,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1018,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",40,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1019,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",55,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1020,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",68,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1021,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",73,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1022,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",78,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1023,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",80,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1024,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_mixed1",83,"[7531,7532]",0,0,0,695,1113,0,0,65792,"",1,"","","","",0,0,10,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1025,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_modular1",1,[7528],0,0,0,900,1450,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1026,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_modular1",4,[7528],0,0,0,874,1408,0,0,65792,"",1,"","","","",0,0,0,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1027,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_modular1",9,[7528],0,0,0,832,1338,0,0,65792,"",1,"","","","",0,0,8,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
1028,"Metadata/Monsters/LeagueBlight/Spawners/GenericEncounterWave_demon_modular1",13,[7528],0,0,0,798,1282,0,0,65792,"",1,"","","","",0,0,11,0,"",1,"","","","","",[],0,0,0,0,15,15,1,1
