"rownum","HideoutNPCsKey","Order","AddMod","Cost_BaseItemTypes","Cost_Values","RequiredLevel","Name","CraftingBenchCustomAction","ItemClasses","Links","SocketColours","Sockets","ItemQuantity","[i32]","Description","IsDisabled","IsAreaOption","RecipeIds","Tier","CraftingItemClassCategories","i32","UnlockCategory","UnveilsRequired","UnveilsRequired2","[rid]","[rid]","i32","i32","rid","AddEnchantment","SortCategory","rid","bool","i32","rid","rid","rid"
776,5,366,16831,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1]",0,111,1,1,[],[9015],1308,1308,17517,"",2,6487,1,0,"","",""
777,5,367,16832,[2],[2],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,112,1,1,[],[9017],1308,1308,17519,"",2,6488,1,0,"","",""
778,5,368,16833,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3]",0,112,1,1,[],[9015],1308,1308,17519,"",2,6488,1,0,"","",""
779,5,369,16834,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,113,1,1,[],[9020],1308,1308,17520,"",2,6489,1,0,"","",""
780,5,370,16835,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2,1,3]",0,113,1,1,[],[9018],1308,1308,17520,"",2,6489,1,0,"","",""
781,5,371,16836,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2,1,3]",0,114,1,1,[],[9017],1308,1308,17522,"",2,6490,1,0,"","",""
782,5,372,16837,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1]",0,114,1,1,[],[9015],1308,1308,17521,"",2,6490,1,0,"","",""
783,5,373,16841,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[1,3]",0,115,1,1,[],[9020],1308,1308,17524,"",2,6491,1,0,"","",""
784,5,374,16842,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[1,3]",0,115,1,1,[],[9018],1308,1308,17524,"",2,6491,1,0,"","",""
785,5,375,16843,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[1,3]",0,115,1,1,[],[9017],1308,1308,17524,"",2,6491,1,0,"","",""
786,5,376,16838,[11],[4],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,2]",0,115,1,1,[],[9020],1308,1308,17523,"",2,6491,1,0,"","",""
787,5,377,16839,[6],[4],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,2]",0,115,1,1,[],[9018],1308,1308,17523,"",2,6491,1,0,"","",""
788,5,378,16840,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,2]",0,115,1,1,[],[9017],1308,1308,17523,"",2,6491,1,0,"","",""
789,5,379,16844,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,"[0,2,1,3]",0,116,1,1,[],[9017],1308,1308,17525,"",2,6492,1,0,"","",""
790,5,380,16845,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[],1308,1308,17526,"",2,6494,"",0,"","",""
791,5,381,16846,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[9018],1308,1308,17526,"",2,6494,"",0,"","",""
792,5,382,16847,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,117,1,1,[],[9017],1308,1308,17526,"",2,6494,"",0,"","",""
793,5,383,16848,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[],1308,1308,17527,"",2,6495,"",0,"","",""
794,5,384,16849,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[9018],1308,1308,17527,"",2,6495,"",0,"","",""
795,5,385,16850,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,118,1,1,[],[9017],1308,1308,17527,"",2,6495,"",0,"","",""
796,5,386,16851,[10],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[],1308,1308,17528,"",2,6496,"",0,"","",""
797,5,387,16852,[6],[2],0,"",7,[],0,"",0,0,[],"","","",[],2,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[9018],1308,1308,17528,"",2,6496,"",0,"","",""
798,5,388,16853,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],3,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",0,119,1,1,[],[9017],1308,1308,17528,"",2,6496,"",0,"","",""
799,5,389,16863,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,120,1,1,[],[],1308,1308,17532,"",2,6500,1,0,"","",""
800,5,390,16864,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,120,1,1,[],[9018],1308,1308,17532,"",2,6500,1,0,"","",""
801,5,391,16865,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,120,1,1,[],[9017],1308,1308,17532,"",2,6500,1,0,"","",""
802,5,392,16866,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,121,1,1,[],[],1308,1308,17533,"",2,6501,1,0,"","",""
803,5,393,16867,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,121,1,1,[],[9018],1308,1308,17533,"",2,6501,1,0,"","",""
804,5,394,16868,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,121,1,1,[],[9017],1308,1308,17533,"",2,6501,1,0,"","",""
805,5,395,16869,[4],[8],0,"",7,[],0,"",0,0,[],"","","",[],1,"[6,4]",0,122,1,1,[],[],1308,1308,17534,"",2,6502,1,0,"","",""
806,5,396,16870,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[6,4]",0,122,1,1,[],[9018],1308,1308,17534,"",2,6502,1,0,"","",""
807,5,397,16871,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[6,4]",0,122,1,1,[],[9017],1308,1308,17534,"",2,6502,1,0,"","",""
808,5,398,16680,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,11]",0,109,1,1,[],[],1308,1308,17449,"",2,1332,1,0,"","",""
809,5,399,16681,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,11]",0,109,1,1,[],[9018],1308,1308,17449,"",2,1332,1,0,"","",""
810,5,400,16682,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,11]",0,109,1,1,[],[9017],1308,1308,17449,"",2,1332,1,0,"","",""
811,5,401,16683,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,5]",0,78,1,1,[],[],1308,1308,17450,"",2,2227,1,0,"","",""
812,5,402,16684,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,5]",0,78,1,1,[],[9018],1308,1308,17450,"",2,2227,1,0,"","",""
813,5,403,16685,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,5]",0,78,1,1,[],[9017],1308,1308,17450,"",2,2227,1,0,"","",""
814,5,404,16686,[15],[6],0,"",7,[],0,"",0,0,[],"","","",[],1,"[10,7]",0,47,1,1,[],[],1308,1308,17451,"",2,6543,1,0,"","",""
815,5,405,16687,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,"[10,7]",0,47,1,1,[],[9018],1308,1308,17451,"",2,6543,1,0,"","",""
816,5,406,16688,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],3,"[10,7]",0,47,1,1,[],[9017],1308,1308,17451,"",2,6543,1,0,"","",""
817,5,407,16875,[2],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,124,1,1,[],[9017],1308,1308,17536,"",1,2406,1,0,"","",""
818,5,408,16876,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,125,1,1,[],[9017],1308,1308,17537,"",1,1119,1,0,"","",""
819,5,409,16877,[2],[4],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,126,1,1,[],[9017],1308,1308,17538,"",1,1681,1,0,"","",""
820,5,410,16879,[6],[6],0,"",7,[],0,"",0,0,[],"","","",[],0,[6],0,127,1,1,[],[9018],1308,1308,17540,"",1,2277,1,0,"","",""
821,5,411,16394,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,100,1,1,[],[9018],1308,1308,17339,"",1,6326,1,0,"","",""
822,5,412,16395,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,100,1,1,[],[9017],1308,1308,17339,"",1,6326,1,0,"","",""
823,5,413,16396,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,100,1,1,[],[9015],1308,1308,17339,"",1,6326,1,0,"","",""
824,5,414,16397,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,96,1,1,[],[9018],1308,1308,17340,"",1,6327,1,0,"","",""
825,5,415,16398,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,96,1,1,[],[9017],1308,1308,17340,"",1,6327,1,0,"","",""
826,5,416,16399,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,96,1,1,[],[9015],1308,1308,17340,"",1,6327,1,0,"","",""
827,5,417,16400,[6],[3],0,"",7,[],0,"",0,0,[],"","","",[],1,[10],0,77,1,1,[],[9018],1308,1308,17341,"",1,6328,1,0,"","",""
828,5,418,16401,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],2,[10],0,77,1,1,[],[9017],1308,1308,17341,"",1,6328,1,0,"","",""
829,5,419,16402,[13],[1],0,"",7,[],0,"",0,0,[],"","","",[],3,[10],0,77,1,1,[],[9015],1308,1308,17341,"",1,6328,1,0,"","",""
830,5,420,16725,[2],[3],0,"",7,[],0,"",0,0,[],"","","",[],0,[8],0,49,1,1,[],[9017],1308,1308,17469,"",2,6377,1,0,"","",""
831,0,0,8672,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[249],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1308,1308,"","",2,1964,"",0,"","",""
832,0,1,8673,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[250],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1308,1308,"","",1,1960,"",0,"","",""
833,0,2,8676,[22],[2],0,"",7,[],0,"",0,0,[],"","","",[251],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1308,1308,"","",2,1963,"",0,"","",""
834,0,3,8674,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[247],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1308,1308,"","",2,1961,"",0,"","",""
835,0,4,8675,[22],[1],0,"",7,[],0,"",0,0,[],"","","",[248],0,"[0,1,2,3,6,7,8,5,4,9,10,11,13]",1,"",0,0,[],[9016],1308,1308,"","",2,1962,"",0,"","",""
