"rownum","Id","i32","WorldAreasKeys","i32","i32","BossMonsterSpawnChance","BossMonsterCount","BossMonster_MonsterVarietiesKeys","bool","[i32]","[string]","TagsKeys","MinLevel","MaxLevel","WorldAreas2","i32","PackFormation","i32","bool","[rid]","bool","bool","bool","bool","[string]","rid"
822,"chaos-skeletons22",0,[166],4,10,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],637
823,"chaos-snakes1",0,[166],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],638
824,"chaos-snakes2",0,[166],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],639
825,"chaos-snakes3",0,[166],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],640
826,"chaos-snakes4",0,[166],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],641
827,"chaos-snakes-parasite5",0,[166],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],642
828,"chaos-animals7",0,[166],3,7,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],643
829,"chaos-spawns-slithering1",0,[166],7,17,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],644
830,"chaos-spiders1",0,[166],5,8,100,1,[972],"",[100],[],"[63,64,65,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],645
831,"chaos-spiders2",0,[166],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],646
832,"chaos-spiders3",0,[166],6,14,0,0,[],"",[100],[],"[63,64,65,69]",0,100,[],0,"",0,"",[],1,"","",1,[],647
833,"chaos-spiders4",0,[166],6,14,0,0,[],"",[100],[],"[63,64,65,69]",0,100,[],0,"",0,"",[],1,"","",1,[],648
834,"chaos-spiders6",0,[166],5,8,100,1,[971],"",[100],[],"[63,64,65,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],649
835,"chaos-spiders7",0,[166],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],650
836,"chaos-spiders-parasite8",0,[166],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],651
837,"chaos-spiders9",0,[166],5,9,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],652
838,"chaos-spiders10",0,[166],5,8,0,0,[],"",[100],[],"[63,64,65,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],653
839,"chaos-vaal1",0,[166],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],654
840,"chaos-vaal2",0,[166],4,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],655
841,"chaos-vaal3",0,[166],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],656
842,"chaos-vaal4",0,[166],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],657
843,"chaos-vaal5",0,[166],3,10,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],658
844,"chaos-vaal6",0,[166],3,10,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],659
845,"chaos-vaal7",0,[166],3,10,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],660
846,"chaos-vaal-emanant8",0,[166],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],661
847,"chaos-vaal-emanant9",0,[166],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],662
848,"chaos-vaal-emanant10",0,[166],3,8,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],663
849,"chaos-vaal11",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68]",0,100,[],0,"",0,"",[],1,"","",1,[],664
850,"chaos-waterelementals2",0,[166],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],665
851,"chaos-waterelementals3",0,[166],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],666
852,"chaos-waterelementals4",0,[166],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],667
853,"chaos-waterelementals5",0,[166],3,8,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],668
854,"chaos-waterelementals6",0,[166],4,7,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],669
855,"chaos-waterelementals7",0,[166],4,7,0,0,[],"",[100],[],"[62,66]",0,100,[],0,"",0,"",[],1,"","",1,[],670
856,"chaos-zombies1",0,[166],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],671
857,"chaos-zombies2",0,[166],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],672
858,"chaos-zombies3",0,[166],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],673
859,"chaos-zombies5",0,[166],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],674
860,"chaos-zombies6",0,[166],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],675
861,"chaos-zombies7",0,[166],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],676
862,"chaos-zombies8",0,[166],4,11,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],677
863,"chaos-zombies9",0,[803],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],0
864,"chaos-zombies10",0,[166],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],679
865,"chaos-zombies11",0,[166],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],680
866,"chaos-zombies12",0,[166],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],681
867,"chaos-bandits-emanant1",0,[166],3,8,0,0,[],"",[100],[],"[62,64,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],682
868,"chaos-emanant2",0,[166],3,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],683
869,"chaos-emanant3",0,[166],3,8,0,0,[],"",[100],[],"[65,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],684
870,"chaos-emanant4",0,[166],3,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],685
871,"chaos-emanant5",0,[166],3,8,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],686
872,"chaos-emanant6",0,[166],3,8,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],687
873,"chaos-emanant7",0,[166],2,6,0,0,[],"",[100],[],"[64,69]",0,100,[],0,"",0,"",[],1,"","",1,[],688
874,"chaos-axis",0,[166],3,9,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],689
875,"chaos-axis2",0,[166],3,10,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],690
876,"chaos-axis3",0,[166],3,9,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],691
877,"chaos-axis4",0,[166],3,9,100,1,[1348],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],692
878,"chaos-experimenter2",0,[166],3,9,100,1,[1347],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],693
879,"chaos-demons1",0,[166],3,10,100,1,[1424],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],694
880,"chaos-demons2",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],695
881,"chaos-demons3",0,[166],3,10,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],696
882,"chaos-demons4",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],697
883,"chaos-demons5",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],698
884,"chaos-frog",0,[166],4,9,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],699
885,"chaos-frog2",0,[166],4,9,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],700
886,"chaos-frog-parasite3",0,[166],4,9,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],701
887,"chaos-froginsect",0,[166],4,12,0,0,[],"",[100],[],"[62,64,65,66]",0,100,[],0,"",0,"",[],1,"","",1,[],702
888,"chaos-guardians1",0,[166],5,10,100,1,[1532],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],703
889,"chaos-guardians2",0,[166],5,11,100,1,[1534],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],704
890,"chaos-guardians3",0,[166],5,15,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],705
891,"chaos-guardians4",0,[166],5,12,100,1,[1554],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],706
892,"chaos-guardians5",0,[166],5,12,100,1,[1552],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],707
893,"chaos-insects",0,[166],5,11,100,1,[1558],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],708
894,"chaos-insects2",0,[166],5,14,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],709
895,"chaos-flamebearers",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],710
896,"chaos-flamebearers2",0,[166],3,8,100,1,[1305],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],711
897,"chaos-firemonsters",0,[166],2,7,0,0,[],"",[100],[],"[63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],712
898,"chaos-firemonsters2",0,[166],2,8,0,0,[],"",[100],[],"[63,69]",0,100,[],0,"",0,"",[],1,"","",1,[],713
899,"chaos-pyromaniacfire",0,[166],3,10,100,1,[1623],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],714
900,"chaos-pyromaniacfire2",0,[166],3,10,100,1,[1623],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],715
901,"chaos-pyromaniacpoison",0,[166],3,10,100,1,[1625],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],716
902,"chaos-necros8",0,[166],3,8,100,1,[1613],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],717
903,"chaos-necros9",0,[166],3,6,100,1,[1617],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],718
904,"chaos-necros10",0,[166],3,7,100,1,[428],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],719
905,"chaos-animals8",0,[166],3,7,0,0,[],"",[100],[],"[62,63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],720
906,"chaos-snakesscorpion2",0,[166],3,10,0,0,[],"",[0],[],"[62,63,64,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],721
907,"chaos-bloodelementals",0,[166],3,8,100,1,[1910],"",[100],[],"[63,68]",0,100,[],100,"",0,"",[],1,"","",1,[],722
908,"chaos-bloodelementals2",0,[166],2,5,100,1,[1906],"",[100],[],"[63,68]",0,100,[],100,"",0,"",[],1,"","",1,[],723
909,"chaos-bloodelementals3",0,[166],3,8,100,1,[3957],"",[100],[],"[63,68]",0,100,[],100,"",0,"",[],1,"","",1,[],724
910,"chaos-citystalkers1",0,[166],3,10,100,1,[1946],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],725
911,"chaos-citystalkers2",0,[166],3,10,100,1,[2086],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],726
912,"chaos-citystalkers3",0,[166],3,10,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],727
913,"chaos-citystalkers-emanant4",0,[166],3,10,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],728
914,"chaos-citystalkers8",0,[166],3,10,100,1,[6026],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],729
915,"chaos-humanoids2",0,[166],3,10,0,0,[],"",[0],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],730
916,"chaos-undying",0,[166],3,10,100,1,[2103],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],731
917,"chaos-dockworkers",0,[166],3,9,100,1,[2113],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],732
918,"chaos-humanoids3",0,[166],3,9,100,1,[2113],"",[0],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],733
919,"chaos-humanoids4",0,[166],3,9,0,0,[],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],734
920,"chaos-humanoids5",0,[166],3,9,0,0,[],"",[100],[],"[62,63,64,66,69]",0,100,[],0,"",0,"",[],1,"","",1,[],735
921,"chaos-humanoids6",0,[166],3,9,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],736
922,"chaos-skeletonsdock",0,[166],3,9,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],737
923,"chaos-bosspack-skeletonmagic",0,[166],5,10,0,0,[],"",[0],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],41
924,"chaos-spikers",0,[166],3,8,0,0,[],"",[100],[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[],738
925,"chaos-kiweth",0,[166],3,6,0,0,[],"",[100],[],"[62,65,66,67,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],739
926,"chaos-kiweth2",0,[166],4,6,0,0,[],"",[100],[],"[62,65,66,67,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],740
927,"chaos-animals9",0,[166],2,3,0,0,[],"",[100],[],"[62,65,66,67]",0,100,[],0,"",0,"",[],1,"","",1,[],741
928,"chaos-skeletonlarge",0,[166],3,7,100,1,[760],"",[100],[],[],0,100,[],100,"",0,"",[],1,"","",1,[],742
929,"chaos-citystalkers5",0,[166],3,8,100,1,[1972],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],743
930,"chaos-citystalkers6",0,[166],3,8,100,1,[2014],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],744
931,"chaos-citystalkers7",0,[166],3,8,100,1,[2090],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],745
932,"chaos-undyingiguana",0,[166],3,8,0,0,[],"",[0],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],746
933,"chaos-iguana",0,[166],3,7,0,0,[],"",[100],[],"[65,66,67,68]",0,100,[],0,"",0,"",[],1,"","",1,[],747
934,"chaos-gemfrog",0,[166],3,7,0,0,[],"",[100],[],"[65,66,67,68]",0,100,[],0,"",0,"",[],1,"","",1,[],748
935,"chaos-gemfrogundying",0,[166],3,8,0,0,[],"",[0],[],"[65,66,67,68]",0,100,[],0,"",0,"",[],1,"","",1,[],749
936,"chaos-animals10",0,[166],3,10,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],750
937,"chaos-squidinsects",0,[166],4,12,0,0,[],"",[0],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],751
938,"chaos-animals11",2,[166],3,4,0,0,[],"",[100],[],"[65,66,69,67]",0,100,[],0,"",0,"",[],1,"","",1,[],752
939,"chaos-blackguardzombie",0,[166],4,9,100,1,[3955],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],100,"",0,"",[],1,"","",1,[],753
940,"chaos-vultures",0,[166],5,8,0,0,[],"",[100],[],"[66,62,67]",0,100,[],0,"",0,"",[],1,"","",1,[],754
941,"chaos-soldierskeletons-waterspiral",0,[166],3,8,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],755
942,"chaos-sandleaper",0,[166],8,12,0,0,[],"",[100],[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[],756
943,"chaos-sandleaper2",0,[166],8,12,0,0,[],"",[100],[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[],757
944,"chaos-sandleaper3",0,[166],6,10,0,0,[],"",[100],[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[],759
945,"chaos-sandleaperbulls4",0,[166],4,8,0,0,[],"",[100],[],"[69,65,66,64]",0,100,[],0,"",0,"",[],1,"","",1,[],760
946,"chaos-massskeleton-skeletons",0,[166],4,7,100,1,[3992],"",[100],[],"[63,64,68,69,67]",0,100,[],100,"",0,"",[],1,"","",1,[],761
947,"chaos-miners1",0,[166],3,8,100,1,[4057],"",[100],[],"[63,64]",0,100,[],100,"",0,"",[],1,"","",1,[],762
948,"chaos-miners2",0,[166],3,6,100,1,[4066],"",[100],[],"[63,64]",0,100,[],100,"",0,"",[],1,"","",1,[],763
949,"chaos-miners3",0,[166],3,6,100,1,[4066],"",[100],[],"[63,64]",0,100,[],100,"",0,"",[],1,"","",1,[],764
950,"chaos-bats",0,[166],4,8,0,0,[],"",[100],[],"[63,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],765
951,"chaos-kaomgroup1",0,[166],3,8,100,1,[4130],"",[100],[],"[67,63,64,68]",0,100,[],100,"",0,"",[],1,"","",1,[],766
952,"chaos-kaomgroup2",0,[166],3,7,100,1,[4103],"",[100],[],"[67,63,64,68]",0,100,[],100,"",0,"",[],1,"","",1,[],767
953,"chaos-kaomgroup3",0,[166],3,8,100,1,[4318],"",[100],[],"[67,63,64,68]",0,100,[],100,"",0,"",[],1,"","",1,[],768
954,"chaos-kaomgroup4",0,[166],2,6,100,1,[4107],"",[100],[],"[67,63,64,68]",0,100,[],100,"",0,"",[],1,"","",1,[],769
955,"chaos-heitiki-emanant",0,[166],6,12,100,1,[4118],"",[100],[],"[63,64,68]",0,100,[],100,"",0,"",[],1,"","",1,[],770
956,"chaos-hounds",0,[166],3,7,100,1,[4130],"",[100],[],"[63,64,68]",0,100,[],100,"",0,"",[],1,"","",1,[],771
957,"chaos-arena1",0,[166],3,9,0,0,[],"",[100],[],"[63,64,69]",0,100,[],0,"",0,"",[],1,"","",1,[],772
958,"chaos-arena2",0,[166],3,9,0,0,[],"",[100],[],"[63,69]",0,100,[],0,"",0,"",[],1,"","",1,[],773
959,"chaos-arena3",0,[166],3,5,0,0,[],"",[100],[],"[63,64,69,68]",0,100,[],0,"",0,"",[],1,"","",1,[],774
960,"chaos-arena4",0,[166],3,9,0,0,[],"",[100],[],"[63,64,65,67]",0,100,[],0,"",0,"",[],1,"","",1,[],775
961,"chaos-arena5",0,[166],3,9,0,0,[],"",[100],[],"[63,64,69]",0,100,[],0,"",0,"",[],1,"","",1,[],776
962,"chaos-belly1-emanant-abomination",0,[166],3,9,100,1,[4224],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],777
963,"chaos-belly2-abomination",0,[166],3,5,100,1,[4535],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],778
964,"chaos-belly3-abomination",0,[166],3,8,100,1,[4535],"",[100],[],"[63,64,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],779
965,"chaos-belly4-abomination",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],780
966,"chaos-belly5-abomination",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],781
967,"chaos-belly6-abomination",0,[166],3,9,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],782
968,"chaos-belly7-abomination",0,[166],3,8,100,1,"[1038,1039,1040,1041,1043,1044]","",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],783
969,"chaos-parasitecrabs1",1,[166],4,10,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],784
970,"chaos-parasitecrabs2",3,[166],3,6,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],785
971,"chaos-parasitecrabs3",2,[166],4,7,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],786
972,"chaos-statues1",0,[166],4,7,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],787
973,"chaos-busts1",0,[166],4,9,0,0,[],"",[100],[],"[63,68]",0,100,[],0,"",0,"",[],1,"","",1,[],788
974,"chaos-cultists1",0,[166],4,7,100,1,[5348],"",[100],[],"[64,63,66,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],789
975,"chaos-cultists2",0,[166],4,8,100,1,[5034],"",[100],[],"[64,63,66,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],790
976,"chaos-cultists3",0,[166],3,8,100,1,[5172],"",[100],[],"[64,63,66,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],791
977,"chaos-cultists4",2,[166],3,7,100,1,[5176],"",[100],[],"[64,63,66,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],792
978,"chaos-cultists5",0,[166],4,10,0,0,[],"",[100],[],"[64,63,66,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],793
979,"chaos-cultists6",2,[166],2,8,100,1,[5833],"",[100],[],"[64,63,66,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],794
980,"chaos-fireelementals1",0,[166],4,7,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],795
981,"chaos-ghostcivilians1",0,[166],4,9,0,0,[],"",[100],[],"[62,64,63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],796
982,"chaos-scorpions1",0,[166],4,9,100,1,[5547],"",[100],[],"[62,64,63,65,67,66]",0,100,[],100,"",0,"",[],1,"","",1,[],797
983,"chaos-parasiticsquid1",0,[166],4,9,100,1,[4964],"",[100],[],"[62,64,66]",0,100,[],100,"",0,"",[],1,"","",1,[],798
984,"chaos-parasiticsquid2",0,[166],2,4,0,0,[],"",[100],[],"[62,64,66]",0,100,[],0,"",0,"",[],1,"","",1,[],799
985,"chaos-templar1",2,[166],2,7,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],800
986,"chaos-templar2",0,[166],4,6,100,1,[5170],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],801
987,"chaos-templar3",0,[166],4,6,100,1,[5459],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],802
988,"chaos-templar4",0,[166],4,9,100,1,[1397],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],803
989,"chaos-templar5",0,[166],3,7,100,1,[5039],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],804
990,"chaos-templar6",0,[166],3,7,100,1,[5066],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],805
991,"chaos-templar7",0,[166],4,8,0,0,[],"",[100],[],"[63,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],806
992,"chaos-templar8",0,[166],4,9,100,1,[5422],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],807
993,"chaos-furyhound",0,[0],3,5,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],235
994,"chaos-wolf",0,[0],3,5,0,0,[],"",[100],[],[],0,100,[],0,"",0,"",[],1,"","",1,[],427
995,"chaos-puselementalminer",0,[166],4,7,100,1,[4072],"",[100],[],"[62,66]",0,100,[],100,"",0,"",[],1,"","",1,[],808
996,"chaos-puselementalspiral",0,[166],4,7,100,1,[3956],"",[100],[],"[62,66]",0,100,[],100,"",0,"",[],1,"","",1,[],809
997,"chaos-warhero",0,[166],4,8,100,1,[5809],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],810
998,"chaos-warhero2",0,[166],3,8,100,1,[5809],"",[100],[],"[62,63,64,66,69]",0,100,[],100,"",0,"",[],1,"","",1,[],811
999,"chaos-blackguardzombieleader",1,[166],4,9,0,0,[],"",[100],[],"[62,63,64,65,66,67,69]",0,100,[],0,"",0,"",[],1,"","",1,[],812
1000,"chaos-gemfrogchrome",0,[166],5,8,0,0,[],"",[100],[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[],813
1001,"chaos-iguanachrome",0,[166],4,8,0,0,[],"",[100],[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[],814
1002,"chaos-spikerchrome",0,[166],5,8,0,0,[],"",[100],[],"[62,63,67,69,65]",0,100,[],0,"",0,"",[],1,"","",1,[],815
1003,"chaos-citystalkercold",0,[166],5,8,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],816
1004,"chaos-gargoylechrome",0,[166],3,7,0,0,[],"",[100],[],"[63,64,68,69]",0,100,[],0,"",0,"",[],1,"","",1,[],817
1005,"chaos-lunarisaxis1",0,[166],5,8,100,1,[1289],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],818
1006,"chaos-lunarisaxis2",0,[166],4,7,100,1,[1294],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],819
1007,"chaos-lunarisaxis3",0,[166],4,6,100,1,[1319],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],820
1008,"chaos-lunarisaxis4",0,[166],4,7,100,1,[1319],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],821
1009,"chaos-solarisaxis1",0,[166],5,8,100,1,[1286],"",[100],[],"[63,68,69]",0,100,[],100,"",0,"",[],1,"","",1,[],822
