"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","CopiedStats","bool"
1035,"RootSpiderEmerge","",[],[619],[-10],1,0.055,0,[],""
1036,"ArchnemesisObeliskEmerge","","[1078,2876]",[],[],1,0.055,0,[],""
1037,"PhantasmSuicideExplosion","",[603],[],[],0.4,0.1,0.0175,[],""
1038,"UltimatumVolatileSuicideExplosionRare","",[603],"[5553,645]","[0,-95]",10.6,0.1,0.0175,[],""
1039,"UltimatumVolatileSuicideExplosion","",[603],"[5553,645]","[0,-95]",10.6,0.1,0.0175,[],""
1040,"DeliriumVolatileSuicideExplosion","",[603],"[1065,5553]","[50,-33]",1,0.1,0.0175,[],""
1041,"DjinnDemonVolatileSuicideExplosion","",[603],"[2615,5553]","[-70,25]",3.1111,0.1,0.0175,[],""
1042,"VoranaOrbSuicideExplosion","",[603],"[645,5553]","[100,50]",2.5,0.1,0.0175,[],""
1043,"SanctumReaperOrbSuicideExplosion","",[603],"[645,5553]","[100,50]",0.5,0.1,0.0175,[],""
1044,"ArchnemesisToxicVolatileSuicideExplosion","","[603,11762]",[5553],[-10],1.3,0.1,0.0175,[],""
1045,"ArchnemesisFireVolatileSuicideExplosion","",[603],[],[],3.8889,0.1,0.0175,[],""
1046,"MonsterLivingCrystal","",[603],[],[],6,0.1,0.0175,[],""
1047,"SanctumRelicExplosion","",[603],[],[],3,0.1,0.0175,[],""
1048,"UrchinSlingProjectile","","[488,4415,11885,16269]","[762,645]","[1001,-40]",1,0.055,0,[],""
1049,"ExpeditionUrchinSlingProjectile","","[488,4415,11885,16269]","[762,645]","[144,-40]",1,0.055,0,[],""
1050,"SkeletonProjectileBlack","","[488,4415]",[762],[33],1.27,0.1,0.0175,[],""
1051,"SkeletonProjectileBlackExpedition","","[488,4415]",[762],[202],1.27,0.1,0.0175,[],""
1052,"GodmodeGhostProjectileBlack","","[488,1738]","[762,167]","[33,7]",1.5,0.1,0.0175,[],""
1053,"MonsterProximityShield","",[],[349],[8000],1,0.055,0,[],""
1054,"EssieProximityShield","",[],[349],[6000],1,0.055,0,[],""
1055,"EssieProximityShieldStunned","",[1879],[],[],1,0.055,0,[],""
1056,"GhostPirateChampionSpectralThrow","",[488],"[619,167]","[-52,2]",1,0.055,0,[],""
1057,"GhostPirateChampionSpectralThrowSpectre","",[488],"[619,167]","[-52,2]",1,0.055,0,[],""
1058,"ReligiousTemplarWeaponThrow","",[488],"[169,619]","[20,-43]",1,0.055,0,[],""
1059,"ReligiousTemplarCultistWeaponThrow","",[488],"[169,619]","[30,-43]",1,0.055,0,[],""
1060,"ExpeditionMercurialThrownWeapon","","[488,1078,4415,6698,5627]","[316,762,11459]","[20,150,60]",1,0.055,0,[],""
1061,"DeliriumOnDeathFlameblast","",[603],[5553],[-20],3.8,0.1,0.0175,[],""
1062,"WarCasterRagingSpirit","",[],"[349,2055,210,850]","[6000,50,-10,1]",1,0.055,0,[],""
1063,"SlavedriverFlameWhip","",[603],"[210,5553]","[-65,33]",2.5,0.1,0.0175,[],""
1064,"ArchnemesisDesecrate","",[603],"[2041,2067,210,6431,5553]","[4,100,65,25,100]",1,0.055,0,[],""
1065,"IncursionSummonPipe","","[2386,2387,6895,6896,6897]",[850],[341],1,0.055,0,[],""
1066,"IncursionSummonHealingTotems","","[2386,2387,2423,4694]","[2096,850,4596]","[3,343,100]",1,0.055,0,[],""
1067,"IncursionSummonLightningStorm","","[2386,2387]","[2096,850,4596]","[1,344,50]",1,0.055,0,[],""
1068,"IncursionSummonLightningStorm2","","[2386,2387]","[850,4596]","[352,50]",1,0.055,0,[],""
1069,"ProtoVaalMapBossVolatileSummonSanctum","",[2387],"[2096,850,4596]","[1,618,-99]",1,0.1,0,[],""
1070,"IncursionSummonArmourSuit","","[2386,2387]","[2096,850,4596]","[2,345,-60]",1,0.055,0,[],""
1071,"IncursionSummonStormcallerGolem","","[2386,2387,2423,4694]","[850,2095]","[346,3]",1,0.055,0,[],""
1072,"IncursionSummonPhantasms","","[2386,2387]","[2096,850,4596]","[4,351,50]",1,0.055,0,[],""
1073,"IncursionSummonDemonDaemon","","[2386,2387,6895,2727]","[850,4596]","[353,50]",1,0.055,0,[],""
1074,"LegionHyrriSummonWaterSprouts","","[2386,2387,2423,4694]","[2096,850,4596]","[1,387,-95]",1,0.055,0,[],""
1075,"DeliriumDemonInvisibleCold","","[2386,2387]","[2096,850,4596]","[1,1061,-99]",1,0.1,0.0175,[],""
1076,"DeliriumDemonInvisibleColdUnique","","[2386,2387]","[2096,850,4596]","[1,1078,-99]",1,0.1,0.0175,[],""
1077,"DeliriumDaemonSummonDemonMinion1","",[],"[2096,850,4596]","[5,1062,-60]",1,0.055,0,[],""
1078,"DeliriumDaemonSummonDemonMinion2","",[],"[2096,850,4596]","[5,1065,-60]",1,0.055,0,[],""
1079,"DeliriumDaemonSummonDemonMinion3","",[],"[2096,850,4596]","[5,1066,-60]",1,0.055,0,[],""
1080,"DeliriumDaemonSummonDemonMinionMagic1","",[],"[2096,850,4596,2095]","[5,1062,-60,1]",1,0.055,0,[],""
1081,"DeliriumDaemonSummonDemonMinionMagic2","",[],"[2096,850,4596,2095]","[5,1065,-60,1]",1,0.055,0,[],""
1082,"DeliriumDaemonSummonDemonMinionMagic3","",[],"[2096,850,4596,2095]","[5,1066,-60,1]",1,0.055,0,[],""
1083,"DeliriumDoodadSummonPack1","",[],"[2096,850,4596]","[5,1062,-60]",1,0.1,0.0175,[],""
1084,"DeliriumDoodadSummonPack2","",[],"[2096,850,4596]","[5,1065,-60]",1,0.1,0.0175,[],""
1085,"DeliriumDoodadSummonPack3","",[],"[2096,850,4596]","[5,1066,-60]",1,0.1,0.0175,[],""
1086,"DeliriumDoodadSummonPackMagic1","",[],"[2096,850,4596,2095]","[5,1062,-60,1]",1,0.1,0.0175,[],""
1087,"DeliriumDoodadSummonPackMagic2","",[],"[2096,850,4596,2095]","[5,1065,-60,1]",1,0.1,0.0175,[],""
1088,"DeliriumDoodadSummonPackMagic3","",[],"[2096,850,4596,2095]","[5,1066,-60,1]",1,0.1,0.0175,[],""
1089,"DeliriumDoodadSummonPackRare1","",[],"[2096,850,4596,2095]","[2,1062,-60,2]",1,0.1,0.0175,[],""
1090,"DeliriumDoodadSummonPackRare2","",[],"[2096,850,4596,2095]","[2,1065,-60,2]",1,0.1,0.0175,[],""
1091,"DeliriumDoodadSummonPackRare3","",[],"[2096,850,4596,2095]","[2,1066,-60,2]",1,0.1,0.0175,[],""
1092,"DeliriumDoodadSummonVolatileSingle","",[],"[2096,850,4596]","[1,1063,-99]",1,0.1,0.0175,[],""
1093,"DeliriumDoodadSummonVolatileFew","",[],"[2096,850,4596]","[3,1063,-70]",1,0.1,0.0175,[],""
1094,"DeliriumDoodadSummonVolatilePack","",[],"[2096,850,4596]","[6,1063,-50]",1,0.1,0.0175,[],""
1095,"DeliriumDoodadSummonFodderSome","",[],"[2096,850,4596]","[3,1064,-70]",1,0.1,0.0175,[],""
1096,"DeliriumDoodadSummonFodderSomeMagic","",[],"[2096,850,4596,2095]","[3,1064,-70,1]",1,0.1,0.0175,[],""
1097,"DeliriumDoodadSummonFodderMany","",[],"[2096,850,4596]","[6,1064,-60]",1,0.1,0.0175,[],""
1098,"DeliriumDoodadSummonFodderManyMagic","",[],"[2096,850,4596,2095]","[6,1064,-60,1]",1,0.1,0.0175,[],""
1099,"UltimatumDaemonSummonVolatileRare","",[2387],"[2096,850,4596]","[1,1082,-99]",1,0.055,0,[],""
1100,"UltimatumDaemonSummonVolatile","",[2387],"[2096,850,4596]","[1,1081,-99]",1,0.055,0,[],""
1101,"DeliriumDaemonSummonVolatile","",[2387],"[2096,850,4596]","[1,1063,-99]",1,0.055,0,[],""
1102,"DeliriumMinionVomitile","","[2386,2387,11885]","[2096,850,4596]","[1,1060,-99]",1,0.1,0.0175,[],""
1103,"SSMHarvestChieftainVolatile","","[2386,2387]","[2096,850,4596]","[1,491,-99]",1,0.055,0,[],""
1104,"SSMHarvestVultureParasite","","[2386,2387]","[2096,850,4596,5287]","[1,507,-99,20]",1,0.055,0,[],""
1105,"SSMHeistCultistArcingMachinery","","[2386,2387]","[2096,850,4596,645]","[1,522,-30,-30]",1,0.055,0,[],""
1106,"SSMHeistRobotArgusItsRainingMannequins","","[2386,2387]","[2096,850,4596,208]","[2,523,50,4]",1,0.055,0,[],""
1107,"SSMBeehiveBehemothVinePoEM","","[2386,2387]","[2096,850,4596]","[1,1047,-80]",1,0.055,0,[],""
1108,"SSMFungusBehemothVine","","[2386,2387]","[2096,850,4596,2615]","[1,1057,-80,100]",1,0.055,0,[],""
1109,"SSMTrialmasterFirecrackerDaemon","","[2386,854,2423,4694]","[2096,850,4596]","[1,562,-99]",1,0.055,0,[],""
1110,"SSMExpeditionMedvedHeal","","[2386,854,2423,4694]","[2096,850,4596]","[1,569,-99]",1,0.055,0,[],""
1111,"SSMExpeditionMedvedEnrage","","[2386,854,2423,4694]","[2096,850,4596]","[1,570,-99]",1,0.055,0,[],""
1112,"SSMExpeditionMedvedExplode","","[2386,854,2423,4694]","[2096,850,4596]","[1,571,-99]",1,0.055,0,[],""
1113,"SSMExpeditionVoranaVolatile","","[2386,854,2423,4694]","[2096,850,4596]","[1,573,-99]",1,0.055,0,[],""
1114,"SSMArchnemesisToxicVolatile","","[2386,854]","[2096,850]","[3,577]",1,0.055,0,[],""
1115,"SSMArchnemesisPantheonLunaris","","[2386,854,2423,4694]","[2096,850,4596]","[1,578,-50]",1,0.055,0,[],""
1116,"SSMArchnemesisPantheonSolaris","","[2386,854,2423,4694]","[2096,850,4596]","[1,580,-50]",1,0.055,0,[],""
1117,"SSMArchnemesisPantheonArakaali","","[2386,854,2423,4694]","[2096,850,4596]","[1,581,-50]",1,0.055,0,[],""
1118,"SSMArchnemesisPantheonBrineKing","","[2386,854,2423,4694]","[2096,850,4596]","[1,582,-50]",1,0.055,0,[],""
1119,"SSMArchnemesisPantheonTukohama","","[2386,854,2423,4694]","[2096,850,4596]","[1,583,-50]",1,0.055,0,[],""
1120,"SSMArchnemesisPantheonAbberath","","[2386,854,2423,4694]","[2096,850,4596]","[1,584,-50]",1,0.055,0,[],""
1121,"SSMArchnemesisPantheonGarukhan","","[2386,854,2423,4694]","[2096,850,4596]","[1,585,-50]",1,0.055,0,[],""
1122,"SSMArchnemesisPantheonShakari","","[2386,854,2423,4694]","[2096,850,4596]","[1,586,-50]",1,0.055,0,[],""
1123,"SSMArchnemesisPantheonInnocence","","[2386,854,2423,4694]","[2096,850,4596]","[1,587,-50]",1,0.055,0,[],""
1124,"SSMArchnemesisPantheonKitava","","[2386,854,2423,4694]","[2096,850,4596]","[1,588,-50]",1,0.055,0,[],""
1125,"SSMArchnemesisHexerPole","","[2386,854,2423,4694]","[2096,850]","[1,592]",1,0.055,0,[],""
1126,"SSMJellyfishNettlerMinions","","[2386,854,2423,4694]","[2096,850,4596]","[9,589,15]",1,0.055,0,[],""
1127,"SSMArchnemesisHexerEnfeeble","","[2386,2423,4694]","[850,2096,4596]","[597,1,-50]",1,0.055,0,[],""
1128,"SSMArchnemesisHexerTemporalChains","","[2386,2423,4694]","[850,2096,4596]","[596,1,-50]",1,0.055,0,[],""
1129,"SSMArchnemesisHexerVulnerability","","[2386,2423,4694]","[850,2096,4596]","[595,1,-50]",1,0.055,0,[],""
1130,"SSMArchnemesisHexerPunishment","","[2386,2423,4694]","[850,2096,4596]","[594,1,-50]",1,0.055,0,[],""
1131,"SSMArchnemesisHexerElementalWeakness","","[2386,2423,4694]","[850,2096,4596]","[593,1,-50]",1,0.055,0,[],""
1132,"SSMArchnemesisVoodoDoll","",[],"[850,2096,4596]","[599,1,-90]",1,0.055,0,[],""
1133,"SSMArchnemesisLivingCrystal","","[2386,854,6502]","[850,2096,4596]","[600,1,-50]",1,0.055,0,[],""
1134,"SSMArchnemesisFireVolatile","","[2386,854]","[850,2096,4596]","[601,1,-99]",1,0.055,0,[],""
1135,"SSMArchnemesisSoulEaterPhantasm","","[2386,854,2423,4694]","[2096,850,4596]","[1,609,100]",1,0.055,0,[],""
1136,"SSMSanctumSummonReaperVolatiles","","[2386,854,2423,4694]","[2096,850,4596]","[1,617,-90]",1,0.1,0,[],""
1137,"SSMSanctumUnholyRelic","","[2386,854,2423,4694]","[2096,850,4596]","[3,620,-30]",1,0.1,0,[],""
1138,"SSMSanctumReaperSummonDivineFlare","","[2386,854,2423,4694]","[2096,850,4596]","[1,622,-99]",1,0.1,0,[],""
1139,"SSMSanctumGuardVolatileOnDeath","","[2386,854]","[850,2096,4596]","[623,1,-99]",1,0.1,0,[],""
1140,"SSMSanctumGuardGargoylePet","","[2386,854]","[850,2096,4596]","[624,1,-50]",1,0.1,0,[],""
1141,"SSMDredgeFiendShamanBossZombieOffense","","[2386,854,11885]","[850,2096,4596]","[1019,1,-99]",1,0.055,0,[],""
1142,"SSMDredgeFiendShamanBossZombieDefense","","[2386,854,11885]","[850,2096,4596]","[1020,1,-99]",1,0.055,0,[],""
1143,"SSMBaneSaplingAntRing","",[2386],"[850,2096,4596]","[1021,1,-99]",1,0.055,0,[],""
1144,"SSMCarverBogBoneWall","","[2386,854]","[850,2096,4596]","[1023,1,-99]",1,0.055,0,[],""
1145,"SSMSnakeLadySnakeStorm","","[2386,854]","[850,2096,4596]","[1024,1,-99]",1,0.055,0,[],""
1146,"SSMSnakeLadySnakeStormBig","","[2386,854]","[850,2096,4596]","[1025,1,-99]",1,0.055,0,[],""
1147,"SSMVaalArchivistJaguar","","[2386,854]","[850,2096,4596]","[1026,1,-99]",1,0.055,0,[],""
1148,"SSMTrenchHagDrowningOrb","","[2386,854]","[850,2096,4596]","[1027,1,-50]",1,0.055,0,[],""
1149,"SSMBloodElemental","","[2386,854,11885]","[850,2096,4596]","[1030,1,-99]",1,0.055,0,[],""
1150,"SSMCauldronCroneVulnerability","","[2386,854,11885]","[850,2096,4596,645]","[1031,1,-99,-40]",1,0.055,0,[],""
1151,"SSMCauldronCroneDespair","","[2386,854,11885]","[850,2096,4596,645]","[1032,1,-99,-40]",1,0.055,0,[],""
1152,"SSMCauldronCroneEnfeeble","","[2386,854,11885]","[850,2096,4596,645]","[1033,1,-99,-40]",1,0.055,0,[],""
1153,"SSMCauldronCroneTempChains","","[2386,854,11885]","[850,2096,4596,645]","[1034,1,-99,-40]",1,0.055,0,[],""
1154,"SSMCaptainRothDrownedCrew","","[2386,854,11885]","[850,2096,4596,6458]","[1035,1,-99,1]",1,0.055,0,[],""
1155,"SSMJellyfishNettlerPassive","",[854],"[850,2096,4596]","[1036,1,-99]",1,0.055,0,[],""
1156,"SSMKaruiSpiritSummon","","[2386,854,11885]","[850,2096,4596]","[1037,1,-99]",1,0.055,0,[],""
1157,"SSMRootedRootPrison","","[2386,854]","[850,2096,4596]","[1039,1,-95]",1,0.055,0,[],""
1158,"SSMIceCasterIceWall","","[2386,854]","[850,2096,4596]","[1040,1,-99]",1,0.055,0,[],""
1159,"SSMScientist4IceWall","","[2386,854]","[850,2096,4596]","[1041,1,-99]",1,0.055,0,[],""
1160,"SSMGoblinShamanPoeM","","[2386,854]","[850,2096,4596]","[649,5,-99]",1,0.055,0,[],""
1161,"SSMNecroBulletHellOrb","","[2386,854,11885,945,682,6895]","[850,2096,4596]","[1043,1,-99]",1,0.055,0,[],""
1162,"SSMNecroBulletHellOrbDeath","","[2386,854,11885,945,682,6895]","[850,2096,4596]","[1042,1,-99]",1,0.055,0,[],""
1163,"SSMNecroBulletHellOrbVolatile","","[2386,854,11885,945,682,6895]","[850,2096,4596]","[1044,1,-99]",1,0.055,0,[],""
1164,"SSMCaptainHartlinGhostCannonBarrage","","[2386,854,11885]","[850,2096,4596]","[1045,1,-99]",1,0.055,0,[],""
1165,"SSMMillerZombieHoardSpawn","","[2386,854,11885]","[850,2096,4596]","[1046,1,-99]",1,0.055,0,[],""
1166,"SSMTumourTentacleSmall","","[2386,854,11885]","[850,2096,4596]","[1048,1,-99]",1,0.055,0,[],""
1167,"SSMTumourTentacleLarge","","[2386,854,11885]","[850,2096,4596]","[1049,1,20]",1,0.055,0,[],""
1168,"SSMBoneGolemancerSkeletons","","[854,11885,2386]","[850,2096,4596,645]","[1050,3,20,-30]",1,0.055,0,[],""
1169,"SSMCarrionCroneRaiseWolves","","[2386,854,11885]","[850,2096,4596]","[1051,1,-99]",1,0.055,0,[],""
1170,"SSMWifeMonsterBoneWall","","[2386,854,11885]","[850,2096,4596]","[1052,1,-99]",1,0.055,0,[],""
1171,"SSMMudBurrowerGrubs","","[2386,854,11885]","[850,2096,4596]","[1053,4,0]",1,0.055,0,[],""
1172,"SSMQueenOfFilthVulnerability","","[854,11885]","[850,2096,4596,645]","[1054,1,-99,-20]",1,0.055,0,[],""
1173,"SSMQueenOfFilthEnfeeble","","[854,11885]","[850,2096,4596,645]","[1055,1,-99,-20]",1,0.055,0,[],""
1174,"SSMQueenOfFilthTempChains","","[854,11885]","[850,2096,4596,645]","[1079,1,-99,-20]",1,0.055,0,[],""
1175,"SSMGiantSnakeBossVomit","",[2386],"[2096,850,4596]","[1,1056,-99]",1,0.055,0,[],""
1176,"SSMGiantSnakeBossRagingSpirits","",[2386],"[2096,850,4596]","[1,1058,-99]",1,0.055,0,[],""
1177,"SSMEssenceCasterSummmonCold","","[2386,2387]","[2096,850,4596]","[1,1084,-99]",1,0.055,0,[],""
1178,"SSMEssenceCasterSummmonFire","","[2386,2387]","[2096,850,4596]","[1,1085,-99]",1,0.055,0,[],""
1179,"SSMEssenceCasterSummmonLightning","","[2386,2387]","[2096,850,4596]","[1,1086,-99]",1,0.055,0,[],""
1180,"SSMSaltGolemSanctumRockWall","",[],"[2096,850,4596]","[1,1087,-99]",1,0.055,0,[],""
1181,"SSMDefenseEssenceWall","","[2386,854,11885]","[850,2096,4596]","[1088,1,-99]",1,0.055,0,[],""
1182,"SSMEssenceSpeedSummonTimeWraith","","[2386,854,11885]","[850,2096,4596]","[1089,1,-99]",1,0.055,0,[],""
1183,"SSMEssenceTimePortal","","[2386,854,11885]","[850,2096,4596]","[1090,1,-99]",1,0.055,0,[],""
1184,"SSMHellscapeFleshBossTentacleField","","[2386,854]","[2096,850,4596]","[1,576,-99]",1,0.055,0,[],""
1185,"SSMRagingFireSpiritsSanctum","","[2386,854]","[2096,850,4596]","[1,1091,-99]",1,0.055,0,[],""
1186,"SSMqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],[],[],1,0.055,0,[],""
1187,"RustKingSummonSkeleton","",[2386],"[2096,850,4596]","[1,1009,-99]",1,0.055,0,[],""
1188,"AttackEssenceSummonSkeleton","","[2386,11885,2387]","[2096,850,4596]","[1,1009,-99]",1,0.055,0,[],""
1189,"RustKingBossSummonSkeleton","","[2386,11885]","[2096,850,4596]","[1,1011,-99]",1,0.055,0,[],""
1190,"HeistSkeletonMoltenStrike","",[],"[1068,167,760,169]","[30,2,-65,-25]",0.7,0.055,0,[],""
1191,"HarvestParasitePoisonProjectileSingle","","[2231,488,11762]","[762,1068]","[108,10]",1,0.055,0,[],""
1192,"MPSHarvestGoatmanProjectile","","[488,6698,4415,5627]",[762],[144],1.6,0.1,0.0175,[],""
1193,"MPWHeistTemplarRangedSnipe","","[488,6698,4415,5627,1078,4385]","[762,1067,645]","[115,50,-40]",1,0.055,0,[],""
1194,"MPSHeistTemplarCasterProjectile","","[488,6698,4415,5627]","[762,645]","[153,-50]",3.5,0.1,0.0175,[],""
1195,"MPSHeistTemplarCasterProjectilePhys","","[488,6698,4415,5627]","[762,645]","[156,-50]",2.5,0.1,0.0175,[],""
1196,"MPSHeistTemplarCasterProjectileCombined","","[488,6698,4415,5627]","[762,1067,645]","[157,50,-50]",3.5,0.1,0.0175,[],""
1197,"MPWHeistMilitaryMinibossProjCleave","","[488,6698,4415,5627]","[762,167,1065]","[122,2,50]",1,0.055,0,[],""
1198,"MPWHeistThugRangedBurningArrow","","[488,6698,4415,5627,189]","[762,1065,645]","[124,75,-50]",1,0.055,0,[],""
1199,"MPWHeistThugFlamingShield","","[488,6698,4415,5627,1078]","[762,1193,1065,18258]","[126,30,50,50]",1,0.055,0,[],""
1200,"MPSHeistRobotProjectile","","[488,6698,4415,5627]","[762,645]","[168,-50]",2.5,0.1,0.0175,[],""
1201,"MPSHeistScienceCanisterDetonationBall","","[488,6698,4415,2876]","[762,1068,5834,645]","[160,25,1,-30]",1.5,0.1,0.0175,[],""
1202,"MPSHeistRobotClockworkGolemBasicProjectile","","[488,6698,4415]","[762,645]","[163,-50]",3.2,0.1,0.0175,[],""
1203,"MPSHeistRobotAutomatonBasicProjectile","","[488,6698,4415,5627]","[762,645]","[164,-50]",2,0.1,0.0175,[],""
1204,"MPSHeistCultistStaffProjectileRed","","[488,4415,5627]","[762,645]","[165,-40]",3.2,0.1,0.0175,[],""
1205,"MPSHeistCultistStaffProjectileGreen","","[488,4415,5627,11762]","[762,645]","[166,-40]",3.2,0.1,0.0175,[],""
1206,"MPSHeistCultistStaffProjectileYellow","","[488,4415,5627]","[762,1068,645]","[167,25,-40]",1.1,0.1,0.0175,[],""
1207,"MPWExpeditionArbalestProjectile","","[488,4415,6698]","[762,1066]","[145,60]",1,0.055,0,[],""
1208,"MPWExpeditionArbalestSnipe","","[488,4415,6698,4385]","[762,1066]","[146,60]",1,0.055,0,[],""
1209,"MPSExpeditionRogProj","","[488,4415,6698]","[762,645,5834]","[201,-50,1]",0.7,0.1,0.0175,[],""
1210,"MPWVaalGuardBowSnipe","","[488,4415,6698,11885,6480,4385]","[762,1193,5834,1065,645]","[1035,50,1,75,-40]",1,0.055,0,[],""
1211,"MPSArchnemesisLivingCrystal","","[488,11885,4385]","[762,645]","[213,100]",1,0.1,0.0175,[],""
1212,"MPSAncestralSoulCasterProjectile","","[488,4415,6698]","[762,645]","[230,-40]",1,0.055,0,[],""
1213,"MPACannibalSpearThrow","","[488,6480,4415,6698,11885,16269]","[762,1193]","[1030,60]",1,0.055,0,[],""
1214,"MPWVaalSavageBlowDart","","[488,11885,4415,6698,2231,2378,16269]","[762,1193,645]","[1031,35,-50]",1,0.055,0,[],""
1215,"MPSVaalSavageShamanFireball","","[488,4415,6698,11885,10057,5627]","[645,762]","[-35,1028]",4.5,0.1,0.0175,[],""
1216,"MPSIgnagdukBasicFireProj","","[488,11885,4415,6698,2378,5627]","[762,18258]","[1030,33]",4.85,0.1,0.0175,[],""
1217,"MPSIgnagdukBasicFireProjSpam","","[488,11885,4415,6698,6480,2378]","[762,6703,169,18258]","[1030,100,0,33]",4.85,0.1,0.0175,[],""
1218,"MPSIgnagdukBigFireProj","","[488,11885,4415,6698,2378]","[762,18258]","[1031,100]",6.66,0.1,0.0175,[],""
1219,"MPWVaalGuardBlazeArrow","","[488,11885]","[762,1193,2428]","[1034,60,5]",1,0.055,0,[],""
1220,"MPSViperNapuatziFastProjectile","","[488,4415,6698,2231,7898]","[762,167,645]","[1038,1,-20]",4,0.1,0.0175,[],""
1221,"MPSVaalSunApparitionBasicProj","","[488,4415,6698,11885,10057]","[762,645]","[1042,-40]",2.85,0.1,0.0175,[],""
1222,"MPSSunWorshipperBasicProj","","[488,4415,6698,11885,10057,5627]","[762,645]","[1043,-32]",6.5,0.1,0.0175,[],""
1223,"MPSVaalTimeScientistProjectile","","[488,4415,6698,11885,10057]","[762,645,2153]","[1044,-40,10]",2,0.1,0.0175,[],""
1224,"MPSVaalShadowpriestProj","","[488,4415,6698,11885,10057,5627]","[762,645]","[1046,-30]",1.15,0.1,0.0175,[],""
1225,"MPSVaalBloodPriestProj","","[488,4415,6698,11885,10057]","[762,645]","[1047,-35]",3,0.1,0.0175,[],""
1226,"MPSVaalArchitectofTimeProj","","[488,4415,6698,11885,10057]","[762,645]","[1048,-30]",2.25,0.1,0.0175,[],""
1227,"MPSBloodElementalProj","","[488,4415,6698,11885,10057]","[762,645,3731,4783,4784]","[1049,-40,30,4000,1]",2.25,0.1,0.0175,[],""
1228,"MPSBootyBlasterSoulRelease","","[488,4415,6698,11885,2876,4385]","[762,645,2428]","[1050,-55,20]",2.25,0.1,0.0175,[],""
1229,"MPWPirateCannonball","","[488,4415,6698,11885,10057,16269,5627]","[762,645]","[1037,50]",1,0.055,0,[],""
1230,"MPSVaalHumanoidCannonNapalm","","[488,4415,6698,11885,10057,16269]","[762,1193]","[1051,-40]",3.25,0.1,0.0175,[],""
1231,"MPWVaalCyborgRocketFist","","[488,4415,6698,11885,10057,5627,16269]","[762,645,1193]","[1038,-20,50]",1,0.055,0,[],""
1232,"MPWVaalCyborgLightningArrow","","[488,11885,4415,6698,16269,19128,2378,7898]","[762,8038,1067,167,645]","[1039,0,40,5,-15]",1,0.055,0,[],""
1233,"MPSCrawGullSpit","","[488,6480,4415,6698,11885,16269]","[762,645,1065]","[1053,-45,25]",2.65,0.1,0.0175,[],""
1234,"MPSWingedFiendSpit","","[488,6480,4415,6698,11885,16269]","[762,645,10905]","[1122,-45,25]",2.65,0.1,0.0175,[],""
1235,"MPWAnchorToss","","[488,4415,6698,11885,16272,13643,5627]","[762,17912]","[1041,1500]",1,0.055,0,[],""
1236,"MPSShipwreckBossSwordShot","","[488,4415,6698,10057,11885]",[762],[1054],2.5,0.1,0.0175,[],""
1237,"MPWPirateBarrelToss","","[488,4415,6698,10057,16269,2876]",[762],[1045],1,0.055,0,[],""
1238,"MPWCaptainRothGhostCannonball","","[488,6480,4415,6698,11885,16269,2876]","[762,645,11459,1065]","[1046,-22,500,50]",1,0.055,0,[],""
1239,"MPWCaptainRothGhostCannonballBarrage","","[488,6480,4415,6698,11885,2876,16269,4415]","[762,645,11459]","[1081,-30,500]",1,0.055,0,[],""
1240,"MPWChattersawBoulder","","[488,10057,11885,16272,4415,6698]",[762],[1047],1,0.055,0,[],""
1241,"MPWPaleHulkGrabbyTentacle","","[488,10057,11885,16272,4415,6698,2876,5627]",[762],[1048],1,0.055,0,[],""
1242,"MPSGoblinShamanBasicProj","","[488,11885,4415,6698,10057]","[645,762]","[-35,1056]",3.2,0.1,0.0175,[],""
1243,"MPWGoblinGiantBossLimbToss","","[488,11885,16269,6480,4415,6698,2876]","[645,762]","[0,1051]",1,0.055,0,[],""
1244,"MPSElectricStingRayProjectile","","[488,11885,4415,6698,10057,5627,4385]","[645,762]","[-30,1057]",4,0.1,0.0175,[],""
1245,"MPSStarfishVomit","","[488,11885,4415,6698,10057,5627,16272,2876]","[762,2428,17912]","[1058,5,2500]",1.5,0.1,0.0175,[],""
1246,"MPSBrineMaidenIceProjectile","","[488,11885,4415,6698,10057,5627]","[645,762,2428,444]","[-30,1059,3,10]",3,0.1,0.0175,[],""
1247,"MPSKaruiSpiritProjectile","","[488,11885,10057,2378]","[645,762,2428]","[-70,1060,3]",2,0.1,0.0175,[],""
