"rownum","EffectBaseType","VisualEffect","VisualIdentity","Stats","ItemClasses","[rid]","bool","[i32]","[i32]","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","rid","bool","rid","rid"
1075,1720,82,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1076,1721,"",5223,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1077,1722,"",5224,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1078,1723,"",5225,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1079,1724,"",5226,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1080,1725,"",5227,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1081,1726,"",5228,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1082,1728,"",5229,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1083,1729,83,"",[1366],[23],[],"",[38],[13],"",[],"",[],[],[],[],"","","",""
1084,1685,"",5197,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1085,1686,"",5198,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1086,1687,"",5199,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1087,1688,"",5200,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1088,1689,"",5201,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1089,1730,"","","[346,1300]",[],[6437],"","[1,2]",[37],"",[],"",[],[],[],[],"","",0,""
1090,1731,"","",[346],[],[6437],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1091,1732,"","","[346,12032,2673]",[],[6763],"","[7,25,18]",[37],"",[],"",[],[],[],[],"","",0,""
1092,1733,"",5230,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1093,1734,"",5231,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1094,1735,"",5232,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1095,1736,"",5233,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1096,1737,"",5234,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1097,1738,"",5235,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1098,1739,"",5236,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1099,1740,"",5237,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1100,1741,"",5238,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1101,1742,"",5239,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1102,1743,"",5240,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1103,1745,"","",[346],[],[6671],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
1104,1746,"",5241,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1105,1747,"",5242,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1106,1748,"",5243,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1107,1749,"",5244,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1108,1750,"",5245,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1109,1751,"","",[346],[],[6692],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
1110,1752,"",5246,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1111,1753,"",5247,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1112,1754,"",5248,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1113,1755,"","",[346],[],"[6677,6674,6675,6678,6676]","",[10],[37],"",[],"",[],[],[],[],"","",0,""
1114,1756,"","","[346,1300,1723]",[],"[6536,6636]","","[-4,3,3]",[37],"",[],"",[],[],[],[],"","",0,""
1115,1757,"","","[346,9183,1723,12032]",[],"[6481,6637]","","[17,49,3,14]",[37],"",[],"",[],[],[],[],"","",0,""
1116,1758,"","","[346,1300]",[],"[6481,6637]","","[18,2]",[37],"",[],"",[],[],[],[],"","",0,""
1117,1759,"",5249,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1118,1760,"",5250,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1119,1761,"",5251,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1120,1762,"",5252,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1121,1768,"",5253,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1122,1763,"",5254,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1123,1764,"",5255,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1124,1765,"",5256,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1125,1766,"",5257,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1126,1767,"",5258,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1127,1769,"",5259,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1128,1770,"",5260,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1129,1771,"",5261,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1130,1772,"",5262,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1131,1773,"",5263,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1132,1774,"",5264,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1133,1775,"",5265,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1134,1776,"",5266,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1135,1777,"",5267,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1136,1778,"",5268,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1137,1779,"",5269,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1138,1780,"",5270,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1139,1781,"",5271,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1140,1782,"",5272,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1141,1783,"",5273,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1142,1784,"",5274,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1143,1785,"",5275,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1144,1786,"",5276,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1145,1787,"",5277,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1146,1788,"",5278,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1147,1789,84,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1148,1790,85,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1149,1794,"",5279,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1150,1795,"",5280,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1151,1796,"","",[346],[],"[6677,6674,6675,6678,6676]","",[11],[37],"",[],"",[],[],[],[],"","",0,""
1152,1797,"","",[346],[],"[6677,6674,6675,6678,6676]","",[12],[37],"",[],"",[],[],[],[],"","",0,""
1153,1798,"",5281,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1154,1799,"",5282,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1155,1800,"",5283,[],"[16,17,15,14,9,11,12,32,10,57]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1156,1801,"","","[346,1300]",[],"[6510,6640]","","[4,6]",[37],"",[],"",[],[],[],[],"","",0,""
1157,1802,"","",[346],[],[6441],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1158,1803,"",5284,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1159,1804,"",5285,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1160,1805,"",5286,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1161,1806,"","",[1366],[23],[],"",[39],[13],"",[],"",[],[],[],[],"","","",""
1162,1807,"","",[1366],[23],[],"",[40],[13],"",[],"",[],[],[],[],"","","",""
1163,1808,"","",[1366],[23],[],"",[41],[13],"",[],"",[],[],[],[],"","","",""
1164,1809,"",5287,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1165,1810,"",5288,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1166,1811,"",5289,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1167,1812,"",5290,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1168,1813,"",5291,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1169,1814,"",5292,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1170,1815,86,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1171,1818,"",5293,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1172,1819,"",5294,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1173,1820,"",5295,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1174,1821,"",5296,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1175,1822,87,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1176,1823,"",5297,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1177,1826,"",5298,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1178,1827,"",5299,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1179,1828,"",5300,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1180,1829,"",5301,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1181,1830,"",5302,[],"[16,17,15,14,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1182,1831,"","",[346],[],[6742],"",[5],[37],"",[],"",[],[],[],[],"","",0,""
1183,1834,"",5303,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1184,1835,"",5304,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1185,1836,"",5305,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1186,1837,"","","[346,1300]",[],"[6510,6640]","","[3,7]",[37],"",[],"",[],[],[],[],"","",0,""
1187,1838,"",5306,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1188,1839,"",5307,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1189,1840,"",5308,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1190,1841,"",5309,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1191,1842,"",5310,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1192,1843,"",5311,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1193,1844,"",5312,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1194,1845,"",5313,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1195,1846,"",5314,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1196,1847,"",5315,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1197,1848,"",5316,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1198,1850,"",5317,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1199,1851,"",5318,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1200,1852,"",5319,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1201,1853,"",5320,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1202,1854,"",5321,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1203,1855,"",5322,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1204,1856,"",5323,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1205,1857,"",5324,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1206,1858,"",5325,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1207,1859,"",5326,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1208,1860,"",5327,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1209,1861,"",5328,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1210,1862,"",5329,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1211,1863,"",5330,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1212,1864,"",5331,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1213,1865,"",5332,[],[20],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1214,1866,"",5333,[],"[9,11,12,32,10]",[],"",[],"[1,4]","",[],"",[],[],[],[],"","","",""
1215,1867,"",5334,[],"[16,17,15]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1216,1868,"",5335,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1217,1869,"",5336,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1218,1870,88,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1219,1871,89,"",[1366],[23],[],"",[42],[13],"",[],"",[],[],[],[],"","","",""
1220,1875,"","","[346,1300]",[],[6620],"","[3,1]",[37],"",[],"",[],[],[],[],"","",0,""
1221,1877,"","","[346,12417]",[],[6789],"","[1,-1]",[37],"",[],"",[],[],[],[],"","",0,""
1222,1878,"","","[346,4586,12417,17507]",[],"[6448,7139]","","[2,7,-1,2]",[37],"",[],"",[],[],[],[],"","",0,""
1223,1879,"","","[346,12417]",[],[6788],"","[1,-1]",[37],"",[],"",[],[],[],[],"","",0,""
1224,1880,"",5337,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1225,1881,"",5338,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1226,1882,"",5339,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1227,1883,"",5340,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1228,1884,90,"",[1366],[23],[],"",[43],[13],"",[],"",[],[],[],[],"","","",""
1229,1885,"","",[346],[],[6438],"",[1],[37],"",[],"",[],[],[],[],"","",0,""
1230,1886,"","","[346,1300,1723]",[],"[6536,6636]","","[-3,5,2]",[37],"",[],"",[],[],[],[],"","",0,""
1231,1887,"","",[346],[],"[6586,6643]","",[9],[37],"",[],"",[],[],[],[],"","",0,""
1232,1888,"","","[346,1723,12032]",[],[6778],"","[1,3,14]",[37],"",[],"",[],[],[],[],"","",0,""
1233,1889,"","",[346],[],[6763],"",[4],[37],"",[],"",[],[],[],[],"","",0,""
1234,1890,"","",[1220],[],"[6738,6785,6944]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
1235,1892,"","",[346],[],"[6436,6653]","",[1],[37],"",[],"",[],[],[],[],"","",0,""
1236,1893,"",5341,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1237,1894,"",5342,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1238,1895,"",5343,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1239,1896,"",5344,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1240,1897,"",5345,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1241,1903,"","",[1366],[23],[],"",[44],[13],"",[],"",[],[],[],[],"","","",""
1242,1904,"",5349,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1243,1905,"",5350,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1244,1906,"",5351,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1245,1907,"",5352,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1246,1908,"",5353,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1247,1909,"",5354,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1248,1910,"",5355,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1249,1911,"",5356,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1250,1913,"","","[346,1300]",[],"[6685,6684]","","[4,4]",[37],"",[],"",[],[],[],[],"","",0,""
1251,1914,96,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1252,1915,98,"",[1366],[23],[],"",[45],[13],"",[],"",[],[],[],[],"","","",""
1253,1916,"",5357,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1254,1917,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-12],[37],"",[],"",[],[],[],[],"","",0,""
1255,1918,"",5358,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1256,1919,"",5359,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1257,1920,"",5360,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1258,1921,"",5361,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1259,1922,"",5362,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1260,1923,"",5363,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1261,1924,"",5364,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1262,1925,"",5365,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1263,1926,"",5366,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1264,1928,"","","[346,3593,1300,2673]",[],[6699],"","[6,6,6,5]",[37],"",[],"",[],[],[],[],"","",0,""
1265,1929,95,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]","",[],"",[],[],[],[],"","","",""
1266,1930,"","",[1366],[23],[],"",[46],[13],"",[],"",[],[],[],[],"","","",""
1267,1931,"",5367,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1268,1932,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-10],[37],"",[],"",[],[],[],[],"","",0,""
1269,1933,"",5368,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1270,1934,"",5369,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1271,1935,"",5370,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1272,1936,"",5371,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1273,1937,"",5372,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1274,1938,"",5373,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1275,1940,"",5374,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1276,1941,"",5376,[],"[14,15,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1277,1942,"","",[1366],[23],[],"",[47],[13],"",[],"",[],[],[],[],"","","",""
1278,1943,"",5375,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
1279,1944,"",5379,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1280,1945,"",5380,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1281,1946,"",5381,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1282,1947,"",5382,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1283,1948,"",5383,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1284,1949,"",5384,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1285,1951,94,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1286,1953,"",5385,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1287,1955,"",5386,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1288,1956,"",5387,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1289,1957,"",5388,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1290,1958,"",5389,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1291,1961,"",5390,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1292,1962,"",5391,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1293,1963,"",5392,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1294,1964,"",5393,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1295,1966,91,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1296,1968,"",5394,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1297,1969,"",5395,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1298,1970,"",5396,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1299,1971,"",5397,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1300,1972,"",5398,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1301,1973,"",5399,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1302,1974,100,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1303,1975,"","",[318],[4],[],"",[77],[14],"",[],"",[],[],[],[],"","","",""
1304,1977,"",5400,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1305,1978,"",5401,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1306,1979,"",5402,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1307,1980,"",5403,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1308,1981,"",5404,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1309,1982,"",5405,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1310,1983,93,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1311,1984,"","",[318],[4],[],"",[80],[14],"",[],"",[],[],[],[],"","","",""
1312,1986,"",5406,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1313,1987,"",5407,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1314,1988,"",5408,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1315,1989,"",5409,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1316,1990,"",5410,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1317,1991,"",5377,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1318,1992,97,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1319,1993,"","",[318],[4],[],"",[76],[14],"",[],"",[],[],[],[],"","","",""
1320,1995,"",5411,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1321,1996,"",5412,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1322,1997,"",5413,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1323,1998,"",5414,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1324,1999,"",5415,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1325,2000,"",5416,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1326,2002,99,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1327,2003,"","",[318],[4],[],"",[78],[14],"",[],"",[],[],[],[],"","","",""
1328,2005,"",5417,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1329,2006,"",5418,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1330,2007,"",5419,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1331,2008,"",5420,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1332,2009,"",5421,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1333,2012,92,"",[],"[37,6,7,8,9,10,11,12,13,14,15,16,17,32,56,57,26]",[],"",[],"[2,5]",1,[],"",[],[],[],[],"","","",""
1334,2010,"",5422,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1335,2138,"",5513,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1336,2013,"","",[318],[4],[],"",[81],[14],"",[],"",[],[],[],[],"","","",""
1337,2014,"","",[346],[],"[6715,6717]","",[5],[37],"",[],"",[],[],[],[],"","",0,""
1338,2015,"","",[1220],[],"[6738,6785,6944]","",[2],[37],"",[],"",[],[],[],[],"","",0,""
1339,2017,"","",[346],[],[6620],"",[2],[37],"",[],"",[],[],[],[],"","",0,""
1340,2018,"",5423,[],[26],[],"",[],[4],"",[],"",[],[],[],[],"","","",""
1341,2019,"",5424,[],"[14,16,17,57]",[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1342,1900,"","",[346],[],"[6537,6663,6538,6539,6540,6662,6541,6661,6542,6543,6544,6545,6549,6660,6612,6614,6616,6693,6879,6613,6615,6617,6798,6797,6810,6812,6833,6829,6928,6929,6930,6931,6939]","",[-11],[37],"",[],"",[],[],[],[],"","",0,""
1343,1899,"",5346,[],[25],[],"",[],"[8,21]","",[],"",[],[],[],[],"","","",""
1344,1901,"",5347,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1345,1902,"",5348,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1346,2020,"",5425,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1347,2021,"",5426,[],[13],[],"",[],[1],"",[],"",[],[],[],[],"","","",""
1348,2022,"",5427,[],[25],[],"",[],[7],"",[],"",[],[],[],[],"","","",""
1349,2023,"",5428,[],[23],[],"",[],[12],"",[],"",[],[],[],[],"","","",""
1350,2024,"",5429,[],[22],[],"",[],[11],"",[],"",[],[],[],[],"","","",""
1351,2025,"",5430,[],[24],[],"",[],[9],"",[],"",[],[],[],[],"","","",""
1352,2026,"",5431,[],[24],[],"",[],[10],"",[],"",[],[],[],[],"","","",""
1353,2027,"",5432,[],[21],[],"",[],[15],"",[],"",[],[],[],[],"","","",""
