"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup","Group","SoundEffect","string","i32","i32","i32","i32","i32","bool","[rid]","i32","[rid]","bool"
1363,"AscendancyBerserker11","Art/2DArt/SkillIcons/passives/Berserker/CombatFrenzy.dds","[9667,7453]",300,10,0,0,24528,"Crave the Slaughter",[],"",1,"","",6954,"",1,"","[121,120,119]",0,"","",0,[],"","",0,"","",0,"","","","",76801,0,0,0,0,"",[9667],0,[],""
1364,"AscendancyBerserker12","Art/2DArt/SkillIcons/passives/Berserker/AspectOfCarnage.dds","[477,4400]",10,40,0,0,59920,"Aspect of Carnage",[],"",1,"","",6954,"",1,"",[],0,"","",0,[],"","",0,"","",0,"","","","",2561,6400,0,0,0,"","[477,4400]",0,[],""
1365,"AscendancyBerserker13","Art/2DArt/SkillIcons/passives/Berserker/DmgCrit.dds","[26,554]",10,15,0,0,63673,"Physical Damage, Critical Strike Chance",[],"","","","","","",1,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1366,"AscendancyBerserker14","Art/2DArt/SkillIcons/passives/Berserker/Blitz.dds","[9676,9677,9678,9679]",100,2,-8,20,29630,"Blitz",[],"",1,"","",6954,"",1,"",[],0,"","",0,[],"","",0,"","",0,"","","","",25601,512,-2048,2815,0,"","[9676,9677,9678,9679]",0,[],""
1367,"AscendancyChieftan1","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenStrength.dds","[451,1360]",30,10,0,0,47486,"Life Regeneration, Melee Damage",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1368,"AscendancyChieftan2","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenTotemPlacementSpeed.dds","[451,144]",30,15,0,0,42659,"Life Regeneration, Fire Resistance",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1369,"AscendancyChieftan3","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenStrength.dds","[451,1360]",30,10,0,0,982,"Life Regeneration, Melee Damage",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1370,"AscendancyChieftan4","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenFireDamage.dds","[451,42]",30,10,0,0,9971,"Life Regeneration, Fire Damage",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1371,"AscendancyChieftan5","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenTotemPlacementSpeed.dds","[451,144]",30,15,0,0,5643,"Life Regeneration, Fire Resistance",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1372,"AscendancyChieftan6","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenTotemPlacementSpeed.dds","[451,1341]",30,10,0,0,6028,"Life Regeneration, Totem Placement Speed",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1373,"AscendancyChieftan7","Art/2DArt/SkillIcons/passives/Chieftain/ArohunguiMoonsPresence.dds","[15092,18689,18690]",4,25,4,0,31667,"Arohongui, Moon's Presence",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1374,"AscendancyChieftan8","Art/2DArt/SkillIcons/passives/Chieftain/NgamahuFlamesAdvance.dds","[18701,18935]",1,3,0,0,50692,"Ngamahu, Flame's Advance",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1375,"AscendancyChieftan9","Art/2DArt/SkillIcons/passives/Chieftain/HinekoraDeathsFury.dds",[18691],5,0,0,0,1731,"Hinekora, Death's Fury",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1376,"AscendancyChieftan10","Art/2DArt/SkillIcons/passives/Chieftain/TasalioCleansingWater.dds","[18711,7515]",50,1,0,0,48480,"Tasalio, Cleansing Water",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1377,"AscendancyChieftan11","Art/2DArt/SkillIcons/passives/Chieftain/TukomahaWarsHerald.dds","[18687,17857]",30,20,0,0,53095,"Tukohama, War's Herald",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",5121,256,0,0,0,"","[18687,17857]",0,[],""
1378,"AscendancyChieftan12","Art/2DArt/SkillIcons/passives/Chieftain/TawhoaForestsStrength.dds",[12215],20,0,0,0,5029,"Tawhoa, Forest's Strength",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],44705,"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1379,"AscendancyChieftan13","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenFireDamage.dds","[451,42]",30,10,0,0,14996,"Life Regeneration, Fire Damage",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1380,"AscendancyChieftan14","Art/2DArt/SkillIcons/passives/Chieftain/RamakoSunsLight.dds",[],0,0,0,0,61355,"Ramako, Sun's Light",[],"",1,"","",6954,"",2,"",[],0,"","",0,[506],"","",0,"","",0,"","","","",1,0,0,0,0,"",[],0,[507],""
1381,"AscendancyChieftan15","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenFireResistance.dds","[451,144]",30,10,0,0,9190,"Life Regeneration, Fire Resistance",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1382,"AscendancyChieftan16","Art/2DArt/SkillIcons/passives/Chieftain/ValakoStormsEmbrace.dds",[18688],1,0,0,0,32249,"Valako, Storm's Embrace",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1383,"AscendancyChieftan17","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenFireDamage.dds","[451,42]",30,10,0,0,10238,"Life Regeneration, Fire Damage",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1384,"AscendancyChieftan18","Art/2DArt/SkillIcons/passives/MeleeAoENotable.dds",[12215],20,0,0,0,28986,"[UNUSED] Slamako, Slam's Slam",[],"",1,"","",6954,"",2,"",[],0,"","",0,[],44705,"",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1385,"AscendancyChieftan19","Art/2DArt/SkillIcons/passives/Chieftain/LifeRegenFireResistance.dds","[451,144]",30,10,0,0,29616,"Life Regeneration, Fire Resistance",[],"","","","","","",2,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1386,"AscendancyRaider1","Art/2DArt/SkillIcons/passives/Raider/IncreasedFrenzyChargeDuration.dds","[120,421]",15,15,0,0,53421,"Evasion, Frenzy Charge Duration",[],"","","","","","",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1387,"AscendancyRaider2","Art/2DArt/SkillIcons/passives/Raider/AvatarOfFrenzy.dds","[1351,5284,180]",20,20,1,0,31364,"Way of the Poacher",[],"",1,"","",6954,"",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",2561,2560,0,0,0,"","[1351,5284]",0,[],""
1388,"AscendancyRaider3","Art/2DArt/SkillIcons/passives/Raider/IncreasedFrenzyChargeDuration.dds","[120,421]",15,15,0,0,5926,"Evasion, Frenzy Charge Duration",[],"","","","","","",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1389,"AscendancyRaider4","Art/2DArt/SkillIcons/passives/Raider/WayOfThePoacher.dds","[3484,178,364,122]",10,4,4,10,16848,"Avatar of the Slaughter",[],"",1,"","",6954,"",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",257,1024,0,0,0,"","[180,178]",0,[],""
1390,"AscendancyRaider5","Art/2DArt/SkillIcons/passives/Raider/IncreasedAttackSpeed.dds","[120,3486]",15,15,0,0,27536,"Evasion, Onslaught Effect",[],"","","","","","",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1391,"AscendancyRaider6","Art/2DArt/SkillIcons/passives/Raider/AvatarOfOnslaught.dds",[1749],1,0,0,0,4849,"Rapid Assault",[],"",1,"","",6954,"",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1392,"AscendancyRaider7","Art/2DArt/SkillIcons/passives/Raider/IncreasedAttackSpeed.dds","[120,3486]",15,15,0,0,12146,"Evasion, Onslaught Effect",[],"","","","","","",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1393,"AscendancyRaider8","Art/2DArt/SkillIcons/passives/Raider/RapidAssault.dds","[15256,3486]",10,100,0,0,11597,"Avatar of the Chase",[],"",1,"","",6954,"",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",2561,0,0,0,0,"",[15256],0,[],""
1394,"AscendancyRaider9","Art/2DArt/SkillIcons/passives/Raider/IncreasedElementalDamage.dds","[120,486]",15,10,0,0,24432,"Evasion, Elemental Damage",[],"","","","","","",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1395,"AscendancyRaider10","Art/2DArt/SkillIcons/passives/Raider/AvatarOfPhasing.dds","[14755,13839]",40,1,0,0,33645,"Quartz Infusion",[],"",1,"","",6954,"",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",3841,256,0,0,0,"","[14755,13839]",0,[],""
1396,"AscendancyRaider11","Art/2DArt/SkillIcons/passives/Raider/IncreasedElementalDamage.dds","[120,486]",15,10,0,0,15550,"Evasion, Elemental Damage",[],"","","","","","",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1397,"AscendancyRaider12","Art/2DArt/SkillIcons/passives/Raider/QuartzInfusion.dds","[10398,14556]",-20,50,0,0,55509,"Avatar of the Veil",[],"",1,"","",6954,"",3,"",[],0,"","",0,[],"","",0,"","",0,"","","","",-2559,6655,0,0,0,"","[10398,14556]",0,[],""
1398,"AscendancyDeadeye1","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAttackSpeed.dds","[498,13063]",10,25,0,0,53086,"Projectile Damage, Mark Cast Speed",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1399,"AscendancyDeadeye2","Art/2DArt/SkillIcons/passives/Mark.dds","[13324,13325,12438]",75,-25,100,0,5443,"Focal Point",[],"",1,"","",6954,"",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",-5119,2815,0,0,0,"","[17723,13325]",0,[],""
1400,"AscendancyDeadeye3","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAttackSpeed.dds","[498,70]",10,5,0,0,59837,"Projectile Damage, Attack Speed",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1401,"AscendancyDeadeye4","Art/2DArt/SkillIcons/passives/DeadEye/Ricochet.dds","[172,13252]",1,30,0,0,61627,"Ricochet",[],"",1,"","",6954,"",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1402,"AscendancyDeadeye5","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAccuracy.dds","[498,84]",10,10,0,0,5082,"Projectile Damage, Accuracy",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1403,"AscendancyDeadeye6","Art/2DArt/SkillIcons/passives/Additionalprojectile.dds",[173],2,0,0,0,26067,"Endless Munitions",[],"",1,"","",6954,"",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1404,"AscendancyDeadeye7","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAccuracy.dds","[498,175]",10,10,0,0,28995,"Projectile Damage, Projectile Speed",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1405,"AscendancyDeadeye8","Art/2DArt/SkillIcons/passives/DeadEye/FarShot.dds","[3628,13755]",1,1,0,0,45313,"Far Shot",[],"",1,"","",6954,"",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",5121,256,0,0,0,"","[17722,13755]",0,[],""
1406,"AscendancyDeadeye9","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageCrit.dds","[498,554]",10,10,0,0,26958,"Projectile Damage, Critical Strike Chance",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1407,"AscendancyDeadeye10","Art/2DArt/SkillIcons/passives/DeadEye/SharpAndVenomous.dds",[13374],1,0,0,0,44482,"Rupturing",[],"",1,"","",6954,"",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1408,"AscendancyDeadeye11","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageCrit.dds","[498,554]",10,10,0,0,55985,"Projectile Damage, Critical Strike Chance",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1409,"AscendancyDeadeye12","Art/2DArt/SkillIcons/passives/DeadEye/PowerfulPrecision.dds","[6280,6235,6248]",100,3,1,0,21455,"Powerful Precision",[],"",1,"","",6954,"",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1410,"AscendancyDeadeye13","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAccuracy.dds","[498,13275]",10,15,0,0,62136,"Projectile Damage, Mirage Archer Duration",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1411,"AscendancyDeadeye14","Art/2DArt/SkillIcons/passives/DeadEye/GatherWinds.dds",[7699],15,0,0,0,24848,"Gathering Winds",[],"",1,"","",6954,"",4,"",[],0,"","",0,[42],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1412,"AscendancyDeadeye15","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAccuracy.dds","[498,13275]",10,15,0,0,1729,"Projectile Damage, Mirage Archer Duration",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1413,"AscendancyDeadeye16","Art/2DArt/SkillIcons/passives/Mirage.dds","[13274,13276,13277]",1,2,35,0,2872,"Occupying Force",[],"",1,"","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",257,256,8960,0,0,"","[13274,13276,13277]",0,[],""
1414,"AscendancyDeadeye17","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAccuracy.dds","[498,84]",10,10,0,0,56134,"Projectile Damage, Accuracy",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1415,"AscendancyDeadeye18","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAccuracy.dds","[498,175]",10,10,0,0,64028,"Projectile Damage, Projectile Speed",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1416,"AscendancyDeadeye19","Art/2DArt/SkillIcons/passives/DeadEye/ProjectileDamageAttackSpeed.dds","[498,70]",10,5,0,0,22852,"Projectile Damage, Attack Speed",[],"","","","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1417,"AscendancyDeadeye20_","Art/2DArt/SkillIcons/passives/ProtectiveWinds.dds","[13352,13353]",-3,1,0,0,23169,"Wind Ward",[],"",1,"","","","",4,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1418,"AscendancyPathfinder1","Art/2DArt/SkillIcons/passives/PathFinder/FlaskEffectFlaskDuration.dds","[1744,739]",5,8,0,0,36242,"Flask Effect and Duration",[],"","","","","","",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1419,"AscendancyPathfinder2","Art/2DArt/SkillIcons/passives/PathFinder/NaturesAdrenaline.dds",[3725],3,0,0,0,51101,"Nature's Adrenaline",[],"",1,"","",6954,"",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",257,0,0,0,0,"",[3725],0,[],""
1420,"AscendancyPathfinder3","Art/2DArt/SkillIcons/passives/PathFinder/FlaskEffectFlaskDuration.dds","[1744,739]",5,8,0,0,14156,"Flask Effect and Duration",[],"","","","","","",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1421,"AscendancyPathfinder4","Art/2DArt/SkillIcons/passives/PathFinder/MasterSurgeon.dds","[17878,17879]",1,-50,0,0,63293,"Master Surgeon",[],"",1,"","",6954,"",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1422,"AscendancyPathfinder5","Art/2DArt/SkillIcons/passives/PathFinder/FlaskEffectElementalResistance.dds","[1744,460]",5,10,0,0,32640,"Flask Effect and Charges Gained",[],"","","","","","",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1423,"AscendancyPathfinder6","Art/2DArt/SkillIcons/passives/PathFinder/AlchemistGift.dds",[16328],30,0,0,0,65296,"Nature's Boon",[],"",1,"","",6954,"",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",5121,0,0,0,0,"",[16328],0,[],""
1424,"AscendancyPathfinder7","Art/2DArt/SkillIcons/passives/PathFinder/FlaskEffectElementalResistance.dds","[1744,460]",5,10,0,0,40631,"Flask Effect and Charges Gained",[],"","","","","","",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1425,"AscendancyPathfinder8","Art/2DArt/SkillIcons/passives/PathFinder/MasterAlchemist.dds","[4721,3494]",50,1,0,0,61805,"Master Alchemist",[],"",1,"","",6954,"",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",257,0,0,0,0,"",[17880],0,[],""
1426,"AscendancyPathfinder9","Art/2DArt/SkillIcons/passives/PathFinder/FlaskEffectElementalResistance.dds","[1744,460]",5,10,0,0,59800,"Flask Effect and Charges Gained",[],"","","","","","",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1427,"AscendancyPathfinder10","Art/2DArt/SkillIcons/passives/PathFinder/VeteranBowyer.dds","[18183,18184,18185,18186]",3,20,150,25,6038,"Master Distiller",[],"",1,"","",6954,"",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",769,3840,25600,3840,0,"","[18183,18184,18185,18186]",0,[],""
1428,"AscendancyPathfinder11","Art/2DArt/SkillIcons/passives/PathFinder/FlaskEffectDamageOverTime.dds","[1744,63]",5,15,0,0,32662,"Flask Effect, Chaos Damage",[],"","","","","","",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1429,"AscendancyPathfinder12","Art/2DArt/SkillIcons/passives/PathFinder/MasterHerbalist.dds","[12000,9761]",50,25,0,0,40813,"Nature's Reprisal",[],"",1,"","",6954,"",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",8961,0,0,0,0,"",[12000],0,[],""
1430,"AscendancyPathfinder13","Art/2DArt/SkillIcons/passives/PathFinder/FlaskEffectDamageOverTime.dds","[1744,3362]",5,10,0,0,20480,"Flask Effect, Poison Duration",[],"","","","","","",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1431,"AscendancyPathfinder14","Art/2DArt/SkillIcons/passives/PathFinder/Master Toxicist.dds","[8280,8372]",20,1,0,0,1697,"Master Toxicist",[],"",1,"","",6954,"",5,"",[],0,"","",0,[],"","",0,"","",0,"","","","",257,0,0,0,0,"",[2044],0,[],""
1432,"AscendancyOccultist1","Art/2DArt/SkillIcons/passives/Occultist/IncreasedEnergyShieldManaReservation.dds","[134,1386]",6,5,0,0,31984,"Energy Shield, Curse Effect",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1433,"AscendancyOccultist2","Art/2DArt/SkillIcons/passives/Occultist/IncreasedEnergyShieldManaReservation.dds","[134,1386]",6,5,0,0,17018,"Energy Shield, Curse Effect",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1434,"AscendancyOccultist3","Art/2DArt/SkillIcons/passives/Occultist/IncreasedEnergyShieldAttackAndCastSpeed.dds","[134,63,49]",6,10,10,0,32417,"Energy Shield, Cold and Chaos Damage",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1435,"AscendancyOccultist4","Art/2DArt/SkillIcons/passives/Occultist/IncreasedEnergyShieldCriticalStrikeChance.dds","[134,427]",6,15,0,0,6728,"Energy Shield, Power Charge Duration",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1436,"AscendancyOccultist5","Art/2DArt/SkillIcons/passives/Occultist/IncreasedEnergyShieldMaximumMana.dds","[134,138]",6,15,0,0,48124,"Energy Shield, Energy Shield Recharge Rate",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1437,"AscendancyOccultist6","Art/2DArt/SkillIcons/passives/Occultist/IncreasedEnergyShieldMaximumMana.dds","[134,138]",6,15,0,0,50935,"Energy Shield, Energy Shield Recharge Rate",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1438,"AscendancyOccultist7","Art/2DArt/SkillIcons/passives/Occultist/LotusExtract.dds",[4471],50,0,0,0,37127,"Profane Bloom",[],"",1,"","",6954,"",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",5121,0,0,0,0,"",[4471],0,[],""
1439,"AscendancyOccultist8","Art/2DArt/SkillIcons/passives/Occultist/FatefulEchoes.dds","[720,4655]",1,1,0,0,31344,"Unholy Authority",[],"",1,"","",6954,"",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1440,"AscendancyOccultist9","Art/2DArt/SkillIcons/passives/Occultist/EldrichBarrier.dds",[],0,0,0,0,5502,"Wicked Ward",[],"",1,"","",6954,"",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1441,"AscendancyOccultist10","Art/2DArt/SkillIcons/passives/Occultist/SoulCatalyst.dds","[4078,4079,1052]",120,1,2400,0,37492,"Vile Bastion",[],"",1,"","",6954,"",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",257,0,0,0,0,"",[18914],0,[],""
1442,"AscendancyOccultist11","Art/2DArt/SkillIcons/passives/Occultist/VoidBeacon.dds",[],0,0,0,0,27096,"Void Beacon",[],"",1,"","",6954,"",6,"",[],0,"","",0,[21],"","",0,"","",0,"","","","",1,0,0,0,0,"",[],0,[22],""
1443,"AscendancyOccultist12","Art/2DArt/SkillIcons/passives/Occultist/VowOfDamnation.dds","[181,424,6128,6495]",1,6,6,200,62504,"Forbidden Power",[],"",1,"","",6954,"",6,"",[],0,"","",0,[20],"","",0,"","",0,"","","","",257,51200,0,0,0,"","[181,6495]",0,[20],""
1444,"AscendancyOccultist13","Art/2DArt/SkillIcons/passives/Occultist/EnergyShieldChaos.dds","[134,63]",6,10,0,0,31316,"Energy Shield, Chaos Damage",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1445,"AscendancyOccultist14","Art/2DArt/SkillIcons/passives/Occultist/EnergyShieldCold.dds","[134,49]",6,10,0,0,43242,"Energy Shield, Cold Damage",[],"","","","","","",6,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1446,"AscendancyOccultist15","Art/2DArt/SkillIcons/passives/Occultist/WitheringPresence.dds","[13259,150]",15,60,0,0,25309,"Withering Presence",[],"",1,"","",6954,"",6,"",[128],0,"","",0,"[17,36]","","",0,"","",0,"","","","",1,0,0,0,0,"",[],0,[17],""
1447,"AscendancyOccultist16","Art/2DArt/SkillIcons/passives/Occultist/FrigidWake.dds","[13258,17523,17524]",15,1,1,0,47630,"Frigid Wake",[],"",1,"","",6954,"",6,"",[108],0,"","",0,"[25,35]","","",0,"","",0,"","","","",257,0,0,0,0,"",[11521],0,"[26,25]",""
1448,"AscendancyElementalist1","Art/2DArt/SkillIcons/passives/Elementalist/ElementalDamageFreezeShockIgnite.dds","[486,1872]",10,5,0,0,18002,"Elemental Damage, Status Ailment Chance",[],"","","","","","",7,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1449,"AscendancyElementalist2","Art/2DArt/SkillIcons/passives/Elementalist/ElementalDamageFreezeShockIgnite.dds","[486,1872]",10,5,0,0,27514,"Elemental Damage, Status Ailment Chance",[],"","","","","","",7,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
1450,"AscendancyElementalist3","Art/2DArt/SkillIcons/passives/Elementalist/ElementalDamageAttackCasteSpeed.dds","[486,1903]",10,4,0,0,37114,"Elemental Damage, Attack and Cast Speed",[],"","","","","","",7,"",[],0,"","",0,[],"","",0,"","",0,"","","","",0,0,0,0,0,"",[],0,[],""
