"rownum","Id","MonsterType","MovementSpeed","ObjectSize","MinimumAttackDistance","MaximumAttackDistance","ACTFiles","AOFiles","BaseMonsterTypeIndex","Mods","i32","string","string","ModelSizeMultiplier","i32","i32","rid","i32","i32","Tags","ExperienceMultiplier","[i32]","MinAgroRange","MaxAgroRange","SpotlightColour1","SpotlightColour2","SpotlightColour3","GrantedEffects","AISFile","Mods2","Stance","rid","Name","DamageMultiplier","LifeMultiplier","AttackSpeed","Weapon1_ItemVisualIdentity","Weapon2_ItemVisualIdentity","Back_ItemVisualIdentity","MainHand_ItemClass","OffHand_ItemClass","Helmet_ItemVisualIdentity","i32","KillSpecificMonsterCount_AchievementItems","Special_Mods","KillRare_AchievementItems","bool","i32","i32","i32","i32","i32","i32","HASH16","bool","string","KillWhileOnslaughtIsActive_AchievementItem","MonsterSegment","MonsterArmour","KillWhileTalismanIsActive_AchievementItem","Part1_Mods","Part2_Mods","Endgame_Mods","rid","i32","i32","[rid]","MultiPartAchievements","i32","SinkAnimation_AOFile","bool","[rid]","bool","bool","bool","i32","i32","f32","AilmentThreshold","SinkEffect","i32","MonsterConditionalEffectPack","bool","bool","i32","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","BossHealthBar","rid","i32","bool","i32","i32","i32","i32","bool","rid","f32","f32","bool","[string]","rid","i32","i32","f32","rid","bool","i32","bool","i32","rid"
423,"Metadata/Monsters/Mutewind/MutewindWomanDualDaggerCorrodedPatrol_",194,45,2,5,7,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanDualDagger.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/OldBanditWoman/CorOldBanditWoman.ao"",""Metadata/Monsters/Mutewind/OldBanditWoman/CorOldBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanPatrol",[],1,"","",100,2,6,4,1,0,"[175,1024,755,71,48,713,31,29,714,118]",105,[],105,105,700,500,0,"[743,3898]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanDualDagger.ais","[5865,6036]","stance2",0,"Faridun Wind-slicer",105,105,1500,[15314],[15314],"",7,7,"",0,[],[],[],"",1,4,114,0,0,135,57084,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,248606,0,0,0,"","",1,"",0,0,0,0,"","",1,1,"",[],54,4,103,0.05,0,1,0,"",40,5
424,"Metadata/Monsters/Mutewind/MutewindWomanJavelinCorroded",191,46,2,4,10,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanJavelin.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWoman",[],1,"","",100,2,6,9,1,0,"[723,755,71,48,713,31,29,714,32,118,1029]",105,[],105,105,700,500,0,"[743,5133,5303,5302,5304,3898]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanJavelin.ais","[5865,6038]","",0,"Faridun Javelineer",105,105,1500,[15309],[],15310,77,"","",0,[],[],[],"",1,4,122,0,0,135,61850,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,249080,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,103,0.05,0,1,0,"",40,5
425,"Metadata/Monsters/Mutewind/MutewindWomanSpearShieldCorroded_",192,37,2,6,20,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpearShield.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWoman",[],1,"","",100,2,6,9,1,0,"[71,48,754,713,1088,31,714,118,1029]",110,[],105,105,700,500,0,"[743,3898,5421,5422]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpearShield.ais","[5865,6033,5989]","",0,"Faridun Infantry",110,110,1500,[15311],[15318],"",77,26,"",0,[],[],[],"",2,4,122,0,0,135,6218,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,249532,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,105,0.05,0,1,0,"",40,5
426,"Metadata/Monsters/Mutewind/MutewindWomanSpearShieldCorrodedPatrol",192,37,2,6,19,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpearShield.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/CorMutewindBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanPatrol",[],1,"","",100,2,6,9,1,0,"[175,71,48,754,713,1088,31,714,118,1029]",110,[],105,105,700,500,0,"[743,3898,5421,5422]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpearShield.ais","[5865,6033,5989]","stance2",0,"Faridun Infantry",110,110,1500,[15311],[15318],"",77,26,"",0,[],[],[],"",2,4,122,0,0,135,2141,"","","","","","",[],[],[],"",200,0,[],[],0,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,250010,0,0,0,"","",1,"",0,0,0,0,"","",1,1,"",[],54,4,105,0.05,0,1,0,"",40,5
427,"Metadata/Monsters/Mutewind/MutewindBoyCorroded",198,41,1,5,7,"[""Metadata/Monsters/Mutewind/BanditBoy/MutewindBanditBoy.act""]","[""Metadata/Monsters/Mutewind/BanditBoy/CorMutewindBanditBoy.ao"",""Metadata/Monsters/Mutewind/BanditBoy/CorMutewindBanditBoyNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditBoy/MutewindBanditBoy",[],1,"","",100,2,6,4,1,0,"[1024,755,71,48,713,31,29,714,118]",80,[],105,105,700,500,0,"[743,3898]","Metadata/Monsters/Mutewind/BanditBoy/MutewindBanditBoy.ais",[],"",0,"Faridun Neophyte",80,80,1320,[15315],[15315],"",9,9,"",0,[],[],[],"",1,4,114,0,0,135,25491,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"","","",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,250598,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,3,80,0.05,0,1,0,"",25,5
428,"Metadata/Monsters/Mutewind/MutewindGirlCorroded_",199,42,1,4,11,"[""Metadata/Monsters/Mutewind/BanditGirl/MutewindBanditGirl.act""]","[""Metadata/Monsters/Mutewind/BanditGirl/CorMutewindBanditGirl.ao"",""Metadata/Monsters/Mutewind/BanditGirl/CorMutewindBanditGirlNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditGirl/MutewindBanditGirl",[],1,"","",100,2,6,0,1,0,"[1020,755,71,48,713,31,29,714,118]",80,[],105,105,700,500,0,"[743,801,802,5328,5329]","Metadata/Monsters/Mutewind/BanditGirl/MutewindBanditGirl.ais",[],"",0,"Faridun Fledgling",80,80,1500,[15313],[],"",57,"","",0,[],[],[],"",1,4,114,0,0,135,39671,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,251230,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,3,80,0.05,0,1,0,"",25,5
429,"Metadata/Monsters/FaridunLizards/FaridunLizard_",200,44,2,6,14,"[""Metadata/Monsters/FaridunLizards/FaridunLizard.act""]","[""Metadata/Monsters/FaridunLizards/FaridunLizards.ao"",""Metadata/Monsters/FaridunLizards/FaridunLizards_Wild.ao""]","Metadata/Monsters/FaridunLizards/FaridunLizard",[],1,"","",100,2,6,"",17,0,"[724,72,755,713,31,29,714,118,50]",110,[],105,105,700,500,0,"[736,2726]","Metadata/Monsters/FaridunLizards/FaridunLizard.ais","[5865,6032]","",0,"Rhex",110,110,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,48665,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,252094,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,3,105,0.05,0,1,0,"",25,4
430,"Metadata/Monsters/FaridunLizards/FaridunLizardStrongbox",200,44,2,6,14,"[""Metadata/Monsters/FaridunLizards/FaridunLizard.act""]","[""Metadata/Monsters/FaridunLizards/FaridunLizards.ao"",""Metadata/Monsters/FaridunLizards/FaridunLizards_Wild.ao""]","Metadata/Monsters/FaridunLizards/FaridunLizard",[],1,"","",100,2,6,"",17,0,"[724,72,755,713,31,29,714,118,50]",110,[],105,105,700,500,0,"[736,2726]","Metadata/Monsters/FaridunLizards/FaridunLizard.ais","[5865,6032]","",0,"Rhex",110,110,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,60071,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,1,-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,1,0,252556,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,3,105,0.05,0,1,0,"",25,4
431,"Metadata/Monsters/FaridunLizards/FaridunLizard_Armoured_",201,44,2,6,14,"[""Metadata/Monsters/FaridunLizards/FaridunLizard.act""]","[""Metadata/Monsters/FaridunLizards/FaridunLizards_Armoured_01.ao"",""Metadata/Monsters/FaridunLizards/FaridunLizards_Armoured_02.ao""]","Metadata/Monsters/FaridunLizards/FaridunLizard",[],1,"","",100,2,6,"",17,0,"[724,72,755,713,30,31,714,118,50]",110,[],105,105,700,500,0,"[736,2726]","Metadata/Monsters/FaridunLizards/FaridunLizard.ais","[5865,6032]","",0,"Armoured Rhex",121,110,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,12313,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,253198,0,-5,5,"","",7,"",0,-5,5,0,"","",1,1,"",[],48,3,105,0.05,0,1,0,"",25,4
432,"Metadata/Monsters/Mutewind/MutewindManDualSwordGrim",195,45,2,4,13,"[""Metadata/Monsters/Mutewind/BanditMan/MutewindBanditMan.act""]","[""Metadata/Monsters/Mutewind/BanditMan/GrimCorruptedMutewindBanditMan.ao"",""Metadata/Monsters/Mutewind/BanditMan/GrimCorruptedMutewindBanditManNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditMan/MutewindBanditMan",[],1,"","",110,2,6,1,1,0,"[1021,755,71,48,713,31,714,118]",120,[],105,105,700,500,0,"[743,3898,4789,3033]","Metadata/Monsters/Mutewind/BanditMan/MutewindBanditMan.ais","[5865,6036]","",0,"Faridun Swordsman",120,120,1395,[15312],[15312],"",9,9,"",0,[],[],[],"",1,4,123,0,0,135,30886,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,253884,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,110,0.05,0,1,0,"",40,5
433,"Metadata/Monsters/Mutewind/MutewindMan2HSpearGrim",196,41,3,6,24,"[""Metadata/Monsters/Mutewind/BanditMan/MutewindBanditMan2H.act""]","[""Metadata/Monsters/Mutewind/BanditMan/GrimCorruptedMutewindBanditMan.ao"",""Metadata/Monsters/Mutewind/BanditMan/GrimCorruptedMutewindBanditManNoPhys.ao"",""Metadata/Monsters/Mutewind/OldBandit/GrimCorruptedOldBandit.ao"",""Metadata/Monsters/Mutewind/OldBandit/GrimCorruptedOldBanditNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditMan/MutewindBanditMan",[],1,"","",110,2,6,9,1,0,"[755,71,48,713,31,714,118,1029]",120,[],105,105,700,500,0,"[743,3898,742]","Metadata/Monsters/Mutewind/BanditMan/MutewindBanditMan2H.ais","[5865,6038]","",0,"Faridun Spearman",120,120,1395,[15311],[],"",77,"","",0,[],[],[],"",2,4,122,0,0,135,9711,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,254518,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,5,110,0.05,0,1,0,"",50,5
434,"Metadata/Monsters/Mutewind/MutewindManSpearShieldGrim",197,40,3,6,22,"[""Metadata/Monsters/Mutewind/BanditMan/MutewindBanditManSpearShield.act""]","[""Metadata/Monsters/Mutewind/BanditMan/GrimCorruptedMutewindBanditMan.ao"",""Metadata/Monsters/Mutewind/BanditMan/GrimCorruptedMutewindBanditManNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditMan/MutewindBanditMan",[11197],1,"","",110,2,6,9,1,0,"[755,71,48,713,1088,31,714,118,1029]",120,[],105,105,700,500,0,"[743,3898,5421,5422]","Metadata/Monsters/Mutewind/BanditMan/MutewindBanditManSpearShield.ais","[5865,6033,6030]","",0,"Faridun Heavy Infantry",120,120,1500,[15311],[15318],"",77,26,"",0,[],[6306],[],"",2,4,122,0,0,135,36013,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,254972,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,5,110,0.05,0,1,0,"",50,5
435,"Metadata/Monsters/Mutewind/MutewindWomanSpearGrim",190,41,2,6,22,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpear.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanWPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWoman",[],1,"","",100,2,6,9,1,0,"[755,71,48,713,31,29,714,118,1029]",110,[],105,105,700,500,0,"[743,3805,3999,3806,4000,4001,4002,3898,3143,3144]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpear.ais","[5865,6038]","",0,"Faridun Spearwoman",110,110,1500,[15306],[],"",77,"","",0,[],[],[],"",2,4,122,0,0,135,30963,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,255952,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,105,0.05,0,1,0,"",40,5
436,"Metadata/Monsters/Mutewind/MutewindWomanDualSwordGrim",193,41,2,4,14,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanDualSword.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanWPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/OldBanditWoman/GrimCorruptedOldBanditWoman.ao"",""Metadata/Monsters/Mutewind/OldBanditWoman/GrimCorruptedOldBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWoman",[],1,"","",100,2,6,1,1,0,"[1021,755,71,48,713,31,29,714,118]",110,[],105,105,700,500,0,"[743,3807,3808,731,3898,3809,3810]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanDualSword.ais","[5865,6036]","",0,"Faridun Bladedancer",110,110,1500,[15312],[15312],"",9,9,"",0,[],[],[],"",1,4,123,0,0,135,44808,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,256746,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,105,0.05,0,1,0,"",40,5
437,"Metadata/Monsters/Mutewind/MutewindWomanDualDaggerGrim",194,41,2,5,7,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanDualDagger.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanWPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/OldBanditWoman/GrimCorruptedOldBanditWoman.ao"",""Metadata/Monsters/Mutewind/OldBanditWoman/GrimCorruptedOldBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWoman",[],1,"","",100,2,6,4,1,0,"[1024,755,71,48,713,31,29,714,118]",105,[],105,105,700,500,0,"[743,3898,4791]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanDualDagger.ais","[5865,6036]","",0,"Faridun Wind-slicer",105,105,1500,[15314],[15314],"",7,7,"",0,[],[],[],"",1,4,114,0,0,135,1274,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,257170,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,103,0.05,0,1,0,"",30,5
438,"Metadata/Monsters/Mutewind/MutewindWomanJavelinGrim",191,46,2,4,11,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanJavelin.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanWPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWoman",[],1,"","",100,2,6,3,1,0,"[723,755,71,48,31,29,714,32,118,1023]",105,[],105,105,700,500,0,"[736,5133,5303,5302,5304,3898]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanJavelin.ais","[5865,6038]","",0,"Faridun Javelineer",105,105,1500,[15309],[],15310,77,"","",0,[],[],[],"",1,4,122,0,0,135,35655,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,257620,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,103,0.05,0,1,0,"",40,5
439,"Metadata/Monsters/Mutewind/MutewindWomanSpearShieldGrim_",192,37,2,6,20,"[""Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpearShield.act""]","[""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWoman.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanWPonytail.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao"",""Metadata/Monsters/Mutewind/BanditWoman/GrimCorruptedMutewindBanditWomanNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWoman",[],1,"","",100,2,6,3,1,0,"[71,48,754,713,1088,31,714,118,1023]",110,[],105,105,700,500,0,"[743,3898,5421,5422]","Metadata/Monsters/Mutewind/BanditWoman/MutewindBanditWomanSpearShield.ais","[5865,6033,5989]","",0,"Faridun Infantry",110,110,1500,[15311],[15318],"",77,26,"",0,[],[6306],[],"",2,4,122,0,0,135,2826,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,258080,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,4,105,0.05,0,1,0,"",40,5
440,"Metadata/Monsters/Mutewind/MutewindBoyGrim",198,41,1,5,7,"[""Metadata/Monsters/Mutewind/BanditBoy/MutewindBanditBoy.act""]","[""Metadata/Monsters/Mutewind/BanditBoy/GrimCorruptedMutewindBanditBoy.ao"",""Metadata/Monsters/Mutewind/BanditBoy/GrimCorruptedMutewindBanditBoyNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditBoy/MutewindBanditBoy",[],1,"","",100,2,6,4,1,0,"[1024,755,71,48,713,31,29,714,118]",80,[],105,105,700,500,0,"[743,3898]","Metadata/Monsters/Mutewind/BanditBoy/MutewindBanditBoy.ais",[],"",0,"Faridun Neophyte",80,80,1320,[15317],[15317],"",9,9,"",0,[],[],[],"",1,4,114,0,0,135,41477,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,258700,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,3,80,0.05,0,1,0,"",25,5
441,"Metadata/Monsters/Mutewind/MutewindGirlGrim_",199,42,1,4,11,"[""Metadata/Monsters/Mutewind/BanditGirl/MutewindBanditGirl.act""]","[""Metadata/Monsters/Mutewind/BanditGirl/GrimCorruptedMutewindBanditGirl.ao"",""Metadata/Monsters/Mutewind/BanditGirl/GrimCorruptedMutewindBanditGirlNoPhys.ao""]","Metadata/Monsters/Mutewind/BanditGirl/MutewindBanditGirl",[],1,"","",100,2,6,0,1,0,"[1020,755,71,48,713,31,29,714,118]",80,[],105,105,700,500,0,"[743,801,802,5328,5329]","Metadata/Monsters/Mutewind/BanditGirl/MutewindBanditGirl.ais",[],"",0,"Faridun Fledgling",80,80,1500,[15313],[],"",57,"","",0,[],[],[],"",1,4,114,0,0,135,7742,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-5,5,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,259364,0,-5,5,"","",1,"",0,-5,5,0,"","",1,1,"",[],54,3,80,0.05,0,1,0,"",25,5
442,"Metadata/Monsters/Mutewind/MutewindBanditExecutioner",202,46,3,4,16,"[""Metadata/Monsters/Mutewind/BanditExecutioner/BanditExecutioner.act""]","[""Metadata/Monsters/Mutewind/BanditExecutioner/BanditExecutioner.ao""]","Metadata/Monsters/Mutewind/BanditExecutioner/BanditExecutioner",[],1,"","",100,2,6,1,1,0,"[1021,755,71,48,713,30,31,714,118]",200,[],105,135,700,500,0,"[736,5347,5348,5341,2738,5368,5370,5398,5373]","Metadata/Monsters/Mutewind/BanditExecutioner/BanditExecutioner.ais",[],"",0,"Faridun Butcher",200,200,1995,[15308],[],"",15,"","",0,[],[],[],"",1,6,135,0,0,135,4705,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,260360,0,0,0,"","",1,"",0,0,0,0,"","",1,1,"",[],54,5,140,0.05,0,1,0,"",50,5
443,"Metadata/Monsters/NPC/MarakethMatriarchGate",203,37,2,6,10,"[""Metadata/Monsters/NPC/MarakethMatriarchGate.act""]","[""Metadata/NPC/Four_Act2/MarakethMatriarch.ao""]","Metadata/Monsters/NPC/MarakethMatriarchGate","[10622,4695,10623]",1,"","",100,2,25,1,2,0,"[1021,71,48,754,118]",200,[],105,105,280,200,200,"[739,5482,5483,5481,5484,5367,5352,5379,3591]","Metadata/Monsters/NPC/MarakethMatriarchGate.ais",[],"",0,"Sekhema Asala",320,400,1005,[9408],[],"",9,"","",0,[],[7993],[],"",1,6,135,0,0,135,15675,"","","","","","",[],[],[],"",200,1,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,261086,0,0,0,"","",1,"",0,0,0,0,"","",1,1,"",[],"",0,250,0.05,0,1,0,"",30,5
444,"Metadata/Monsters/NPC/MarakethMatriarchDreadnought_",204,37,3,6,10,"[""Metadata/Monsters/NPC/MarakethMatriarchDreadnought.act""]","[""Metadata/NPC/Four_Act2/MarakethMatriarch.ao""]","Metadata/Monsters/NPC/MarakethMatriarchDreadnought","[10622,4695,10623]",1,"","",100,2,25,1,2,0,"[1021,71,48,754,118]",200,[],105,105,280,200,200,"[739,5482,5483,5481,5484,5367,2777,3607]","Metadata/Monsters/NPC/MarakethMatriarchDreadnought.ais","[5865,5865,5865,5865,5865]","",0,"Sekhema Asala",320,400,1005,[9408],[],"",9,"","",0,[],[7993],[],"",1,6,135,0,0,135,24126,"","","","","","",[],[],[],"",200,1,[],[],0,"","",[],"",1,1,0,0,0,80,0,0,"","",1,3,1,0,0,0,0,0,0,0,0,261904,0,0,0,"","",1,"",0,0,0,0,"","",1,1,"",[],"",0,250,0.05,0,1,0,"",30,5
445,"Metadata/Monsters/Parasites/FishParasite",145,23,2,3,6,"[""Metadata/Monsters/Parasites/FishParasite.act""]","[""Metadata/Monsters/Parasites/FishParasite.ao""]","Metadata/Monsters/Parasites/FishParasite",[],1,"","",100,1,6,5,1,0,"[723,72,713,1092,31,29,714,32,118,753,1025]",60,[],105,105,700,500,0,"[736,1690,3307,2821,2822]","Metadata/Monsters/Parasites/FishParasite.ais","[5865,5953,5865,5974,6017]","",0,"Chyme Skitterer",60,60,1500,[],[],"","","","",0,[],[],[],"",1,6,135,0,0,135,8010,"","","","","","",[],[],[],"",200,0,[],[],10,"","",[],"",1,"",-20,20,0,80,0,0,"","",1,3,1,-15,15,-25,25,3,3,0,0,262648,0,0,0,"","",7,1,0,0,0,0,"","",1,1,"",[],"",3,60,0.05,0,1,0,"",25,4
