"rownum","StatSet","GemLevel","SpellCritChance","AttackCritChance","BaseResolvedValues","AdditionalStatsValues","GrantedEffects","bool","i32","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","ActorLevel","BaseMultiplier"
5219,142,26,900,0,"[9,172]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",145.388,0
5220,142,27,900,0,"[10,195]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",154.127,0
5221,142,28,900,0,"[12,221]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",163.092,0
5222,142,29,900,0,"[13,252]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",172.283,0
5223,142,30,900,0,"[15,286]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",181.7,0
5224,142,31,900,0,"[17,325]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",191.343,0
5225,142,32,900,0,"[19,370]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",201.212,0
5226,142,33,900,0,"[22,422]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",211.307,0
5227,142,34,900,0,"[25,481]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",221.628,0
5228,142,35,900,0,"[29,548]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",232.175,0
5229,142,36,900,0,"[33,626]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",242.948,0
5230,142,37,900,0,"[38,715]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",253.947,0
5231,142,38,900,0,"[43,817]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",265.172,0
5232,142,39,900,0,"[49,935]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",276.623,0
5233,142,40,900,0,"[56,1071]",[500],[122],"",100,[],"[1468,1469]","[0,0]",[15827],"[3,3,1]","[0.1,1.9]",288.3,0
5234,143,1,0,0,[],[],[123],"",100,[],[],[],[],[],[],1,0
5235,144,1,0,0,[],[],"[124,125,126,127,128,258,259]","",100,[],[],[],[],[],[],1,0
5236,145,1,0,0,[],[],[129],"",100,[],[],[],[],[],[],1,0
5237,146,1,0,0,[],"[2,-30]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],1,0
5238,146,2,0,0,[],"[4,-28]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],3.452,0
5239,146,3,0,0,[],"[7,-26]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],6.767,0
5240,146,4,0,0,[],"[10,-24]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],10.308,0
5241,146,5,0,0,[],"[14,-22]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],14.075,0
5242,146,6,0,0,[],"[17,-20]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],18.068,0
5243,146,7,0,0,[],"[21,-18]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],22.287,0
5244,146,8,0,0,[],"[26,-16]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],26.732,0
5245,146,9,0,0,[],"[30,-14]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],31.403,0
5246,146,10,0,0,[],"[36,-12]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],36.3,0
5247,146,11,0,0,[],"[41,-10]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],41.423,0
5248,146,12,0,0,[],"[47,-8]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],46.772,0
5249,146,13,0,0,[],"[52,-6]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],52.347,0
5250,146,14,0,0,[],"[58,-4]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],58.148,0
5251,146,15,0,0,[],"[64,-2]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],64.175,0
5252,146,16,0,0,[],"[71,0]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],70.428,0
5253,146,17,0,0,[],"[77,2]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],76.907,0
5254,146,18,0,0,[],"[84,4]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],83.612,0
5255,146,19,0,0,[],"[92,6]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],90.543,0
5256,146,20,0,0,[],"[100,8]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],97.7,0
5257,146,21,0,0,[],"[100,10]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],105.083,0
5258,146,22,0,0,[],"[100,12]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],112.692,0
5259,146,23,0,0,[],"[100,14]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],120.527,0
5260,146,24,0,0,[],"[100,16]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],128.588,0
5261,146,25,0,0,[],"[100,18]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],136.875,0
5262,146,26,0,0,[],"[100,20]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],145.388,0
5263,146,27,0,0,[],"[100,22]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],154.127,0
5264,146,28,0,0,[],"[100,24]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],163.092,0
5265,146,29,0,0,[],"[100,26]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],172.283,0
5266,146,30,0,0,[],"[100,28]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],181.7,0
5267,146,31,0,0,[],"[100,30]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],191.343,0
5268,146,32,0,0,[],"[100,32]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],201.212,0
5269,146,33,0,0,[],"[100,34]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],211.307,0
5270,146,34,0,0,[],"[100,36]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],221.628,0
5271,146,35,0,0,[],"[100,38]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],232.175,0
5272,146,36,0,0,[],"[100,40]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],242.948,0
5273,146,37,0,0,[],"[100,42]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],253.947,0
5274,146,38,0,0,[],"[100,44]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],265.172,0
5275,146,39,0,0,[],"[100,46]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],276.623,0
5276,146,40,0,0,[],"[100,48]",[130],"",100,[],[],[],"[18524,13620]","[1,1]",[],288.3,0
5277,147,1,0,0,[],[],[131],"",100,[],[],[],[],[],[],1,1000
5278,147,2,0,0,[],[],[131],"",100,[],[],[],[],[],[],3.452,2100
5279,147,3,0,0,[],[],[131],"",100,[],[],[],[],[],[],6.767,3300
5280,147,4,0,0,[],[],[131],"",100,[],[],[],[],[],[],10.308,4500
5281,147,5,0,0,[],[],[131],"",100,[],[],[],[],[],[],14.075,5700
5282,147,6,0,0,[],[],[131],"",100,[],[],[],[],[],[],18.068,6800
5283,147,7,0,0,[],[],[131],"",100,[],[],[],[],[],[],22.287,8000
5284,147,8,0,0,[],[],[131],"",100,[],[],[],[],[],[],26.732,9100
5285,147,9,0,0,[],[],[131],"",100,[],[],[],[],[],[],31.403,10100
5286,147,10,0,0,[],[],[131],"",100,[],[],[],[],[],[],36.3,11100
5287,147,11,0,0,[],[],[131],"",100,[],[],[],[],[],[],41.423,12100
5288,147,12,0,0,[],[],[131],"",100,[],[],[],[],[],[],46.772,13200
5289,147,13,0,0,[],[],[131],"",100,[],[],[],[],[],[],52.347,14400
5290,147,14,0,0,[],[],[131],"",100,[],[],[],[],[],[],58.148,15600
5291,147,15,0,0,[],[],[131],"",100,[],[],[],[],[],[],64.175,16900
5292,147,16,0,0,[],[],[131],"",100,[],[],[],[],[],[],70.428,18200
5293,147,17,0,0,[],[],[131],"",100,[],[],[],[],[],[],76.907,19600
5294,147,18,0,0,[],[],[131],"",100,[],[],[],[],[],[],83.612,21100
5295,147,19,0,0,[],[],[131],"",100,[],[],[],[],[],[],90.543,22700
5296,147,20,0,0,[],[],[131],"",100,[],[],[],[],[],[],97.7,24300
5297,147,21,0,0,[],[],[131],"",100,[],[],[],[],[],[],105.083,26000
5298,147,22,0,0,[],[],[131],"",100,[],[],[],[],[],[],112.692,27800
5299,147,23,0,0,[],[],[131],"",100,[],[],[],[],[],[],120.527,29700
5300,147,24,0,0,[],[],[131],"",100,[],[],[],[],[],[],128.588,31700
5301,147,25,0,0,[],[],[131],"",100,[],[],[],[],[],[],136.875,33800
5302,147,26,0,0,[],[],[131],"",100,[],[],[],[],[],[],145.388,36000
5303,147,27,0,0,[],[],[131],"",100,[],[],[],[],[],[],154.127,38300
5304,147,28,0,0,[],[],[131],"",100,[],[],[],[],[],[],163.092,40700
5305,147,29,0,0,[],[],[131],"",100,[],[],[],[],[],[],172.283,43200
5306,147,30,0,0,[],[],[131],"",100,[],[],[],[],[],[],181.7,45900
5307,147,31,0,0,[],[],[131],"",100,[],[],[],[],[],[],191.343,48700
5308,147,32,0,0,[],[],[131],"",100,[],[],[],[],[],[],201.212,51600
5309,147,33,0,0,[],[],[131],"",100,[],[],[],[],[],[],211.307,54700
5310,147,34,0,0,[],[],[131],"",100,[],[],[],[],[],[],221.628,57900
5311,147,35,0,0,[],[],[131],"",100,[],[],[],[],[],[],232.175,61300
5312,147,36,0,0,[],[],[131],"",100,[],[],[],[],[],[],242.948,64900
5313,147,37,0,0,[],[],[131],"",100,[],[],[],[],[],[],253.947,68600
5314,147,38,0,0,[],[],[131],"",100,[],[],[],[],[],[],265.172,72600
5315,147,39,0,0,[],[],[131],"",100,[],[],[],[],[],[],276.623,76700
5316,147,40,0,0,[],[],[131],"",100,[],[],[],[],[],[],288.3,81000
5317,149,1,0,0,[],[50],[132],"",100,[],[],[],[18418],[1],[],1,3000
5318,149,2,0,0,[],[53],[132],"",100,[],[],[],[18418],[1],[],3.452,4300
5319,149,3,0,0,[],[56],[132],"",100,[],[],[],[18418],[1],[],6.767,5700
5320,149,4,0,0,[],[59],[132],"",100,[],[],[],[18418],[1],[],10.308,7100
5321,149,5,0,0,[],[62],[132],"",100,[],[],[],[18418],[1],[],14.075,8500
5322,149,6,0,0,[],[65],[132],"",100,[],[],[],[18418],[1],[],18.068,9900
5323,149,7,0,0,[],[68],[132],"",100,[],[],[],[18418],[1],[],22.287,11300
5324,149,8,0,0,[],[71],[132],"",100,[],[],[],[18418],[1],[],26.732,12600
5325,149,9,0,0,[],[74],[132],"",100,[],[],[],[18418],[1],[],31.403,13700
5326,149,10,0,0,[],[77],[132],"",100,[],[],[],[18418],[1],[],36.3,14900
5327,149,11,0,0,[],[80],[132],"",100,[],[],[],[18418],[1],[],41.423,16100
5328,149,12,0,0,[],[83],[132],"",100,[],[],[],[18418],[1],[],46.772,17400
5329,149,13,0,0,[],[86],[132],"",100,[],[],[],[18418],[1],[],52.347,18800
5330,149,14,0,0,[],[89],[132],"",100,[],[],[],[18418],[1],[],58.148,20300
5331,149,15,0,0,[],[92],[132],"",100,[],[],[],[18418],[1],[],64.175,21800
5332,149,16,0,0,[],[95],[132],"",100,[],[],[],[18418],[1],[],70.428,23400
5333,149,17,0,0,[],[98],[132],"",100,[],[],[],[18418],[1],[],76.907,25000
5334,149,18,0,0,[],[101],[132],"",100,[],[],[],[18418],[1],[],83.612,26800
5335,149,19,0,0,[],[104],[132],"",100,[],[],[],[18418],[1],[],90.543,28600
5336,149,20,0,0,[],[107],[132],"",100,[],[],[],[18418],[1],[],97.7,30500
5337,149,21,0,0,[],[110],[132],"",100,[],[],[],[18418],[1],[],105.083,32600
5338,149,22,0,0,[],[113],[132],"",100,[],[],[],[18418],[1],[],112.692,34700
5339,149,23,0,0,[],[116],[132],"",100,[],[],[],[18418],[1],[],120.527,36900
5340,149,24,0,0,[],[119],[132],"",100,[],[],[],[18418],[1],[],128.588,39300
5341,149,25,0,0,[],[122],[132],"",100,[],[],[],[18418],[1],[],136.875,41700
5342,149,26,0,0,[],[125],[132],"",100,[],[],[],[18418],[1],[],145.388,44300
5343,149,27,0,0,[],[128],[132],"",100,[],[],[],[18418],[1],[],154.127,47100
5344,149,28,0,0,[],[131],[132],"",100,[],[],[],[18418],[1],[],163.092,49900
5345,149,29,0,0,[],[134],[132],"",100,[],[],[],[18418],[1],[],172.283,52900
5346,149,30,0,0,[],[137],[132],"",100,[],[],[],[18418],[1],[],181.7,56000
5347,149,31,0,0,[],[138],[132],"",100,[],[],[],[18418],[1],[],191.343,59300
5348,149,32,0,0,[],[140],[132],"",100,[],[],[],[18418],[1],[],201.212,62800
5349,149,33,0,0,[],[141],[132],"",100,[],[],[],[18418],[1],[],211.307,66500
5350,149,34,0,0,[],[143],[132],"",100,[],[],[],[18418],[1],[],221.628,70300
5351,149,35,0,0,[],[144],[132],"",100,[],[],[],[18418],[1],[],232.175,74300
5352,149,36,0,0,[],[146],[132],"",100,[],[],[],[18418],[1],[],242.948,78500
5353,149,37,0,0,[],[147],[132],"",100,[],[],[],[18418],[1],[],253.947,82900
5354,149,38,0,0,[],[149],[132],"",100,[],[],[],[18418],[1],[],265.172,87600
5355,149,39,0,0,[],[150],[132],"",100,[],[],[],[18418],[1],[],276.623,92500
5356,149,40,0,0,[],[152],[132],"",100,[],[],[],[18418],[1],[],288.3,97600
5357,150,1,0,0,[],[50],[132],"",100,[],[],[],[18418],[1],[],1,6500
5358,150,2,0,0,[],[53],[132],"",100,[],[],[],[18418],[1],[],3.452,8200
5359,150,3,0,0,[],[56],[132],"",100,[],[],[],[18418],[1],[],6.767,10000
5360,150,4,0,0,[],[59],[132],"",100,[],[],[],[18418],[1],[],10.308,11800
5361,150,5,0,0,[],[62],[132],"",100,[],[],[],[18418],[1],[],14.075,13600
5362,150,6,0,0,[],[65],[132],"",100,[],[],[],[18418],[1],[],18.068,15500
5363,150,7,0,0,[],[68],[132],"",100,[],[],[],[18418],[1],[],22.287,17400
5364,150,8,0,0,[],[71],[132],"",100,[],[],[],[18418],[1],[],26.732,19200
5365,150,9,0,0,[],[74],[132],"",100,[],[],[],[18418],[1],[],31.403,20800
5366,150,10,0,0,[],[77],[132],"",100,[],[],[],[18418],[1],[],36.3,22600
5367,150,11,0,0,[],[80],[132],"",100,[],[],[],[18418],[1],[],41.423,24500
5368,150,12,0,0,[],[83],[132],"",100,[],[],[],[18418],[1],[],46.772,26600
5369,150,13,0,0,[],[86],[132],"",100,[],[],[],[18418],[1],[],52.347,28800
5370,150,14,0,0,[],[89],[132],"",100,[],[],[],[18418],[1],[],58.148,31100
5371,150,15,0,0,[],[92],[132],"",100,[],[],[],[18418],[1],[],64.175,33700
5372,150,16,0,0,[],[95],[132],"",100,[],[],[],[18418],[1],[],70.428,36400
5373,150,17,0,0,[],[98],[132],"",100,[],[],[],[18418],[1],[],76.907,39400
5374,150,18,0,0,[],[101],[132],"",100,[],[],[],[18418],[1],[],83.612,42600
5375,150,19,0,0,[],[104],[132],"",100,[],[],[],[18418],[1],[],90.543,46000
5376,150,20,0,0,[],[107],[132],"",100,[],[],[],[18418],[1],[],97.7,49800
5377,150,21,0,0,[],[110],[132],"",100,[],[],[],[18418],[1],[],105.083,53700
5378,150,22,0,0,[],[113],[132],"",100,[],[],[],[18418],[1],[],112.692,58000
5379,150,23,0,0,[],[116],[132],"",100,[],[],[],[18418],[1],[],120.527,62500
5380,150,24,0,0,[],[119],[132],"",100,[],[],[],[18418],[1],[],128.588,67400
5381,150,25,0,0,[],[122],[132],"",100,[],[],[],[18418],[1],[],136.875,72500
5382,150,26,0,0,[],[125],[132],"",100,[],[],[],[18418],[1],[],145.388,78000
5383,150,27,0,0,[],[128],[132],"",100,[],[],[],[18418],[1],[],154.127,83900
5384,150,28,0,0,[],[131],[132],"",100,[],[],[],[18418],[1],[],163.092,90100
5385,150,29,0,0,[],[134],[132],"",100,[],[],[],[18418],[1],[],172.283,96800
5386,150,30,0,0,[],[137],[132],"",100,[],[],[],[18418],[1],[],181.7,103900
5387,150,31,0,0,[],[138],[132],"",100,[],[],[],[18418],[1],[],191.343,111500
5388,150,32,0,0,[],[140],[132],"",100,[],[],[],[18418],[1],[],201.212,119600
5389,150,33,0,0,[],[141],[132],"",100,[],[],[],[18418],[1],[],211.307,128200
5390,150,34,0,0,[],[143],[132],"",100,[],[],[],[18418],[1],[],221.628,137400
5391,150,35,0,0,[],[144],[132],"",100,[],[],[],[18418],[1],[],232.175,147200
5392,150,36,0,0,[],[146],[132],"",100,[],[],[],[18418],[1],[],242.948,157700
5393,150,37,0,0,[],[147],[132],"",100,[],[],[],[18418],[1],[],253.947,168900
5394,150,38,0,0,[],[149],[132],"",100,[],[],[],[18418],[1],[],265.172,180800
5395,150,39,0,0,[],[150],[132],"",100,[],[],[],[18418],[1],[],276.623,193500
5396,150,40,0,0,[],[152],[132],"",100,[],[],[],[18418],[1],[],288.3,207100
5397,160,1,0,0,[],[],[140],"",100,[],[],[],[],[],[],1,3000
5398,160,2,0,0,[],[],[140],"",100,[],[],[],[],[],[],3.452,4300
5399,160,3,0,0,[],[],[140],"",100,[],[],[],[],[],[],6.767,5700
5400,160,4,0,0,[],[],[140],"",100,[],[],[],[],[],[],10.308,7100
5401,160,5,0,0,[],[],[140],"",100,[],[],[],[],[],[],14.075,8500
5402,160,6,0,0,[],[],[140],"",100,[],[],[],[],[],[],18.068,9900
5403,160,7,0,0,[],[],[140],"",100,[],[],[],[],[],[],22.287,11300
5404,160,8,0,0,[],[],[140],"",100,[],[],[],[],[],[],26.732,12600
5405,160,9,0,0,[],[],[140],"",100,[],[],[],[],[],[],31.403,13700
5406,160,10,0,0,[],[],[140],"",100,[],[],[],[],[],[],36.3,14900
5407,160,11,0,0,[],[],[140],"",100,[],[],[],[],[],[],41.423,16100
5408,160,12,0,0,[],[],[140],"",100,[],[],[],[],[],[],46.772,17400
5409,160,13,0,0,[],[],[140],"",100,[],[],[],[],[],[],52.347,18800
5410,160,14,0,0,[],[],[140],"",100,[],[],[],[],[],[],58.148,20300
5411,160,15,0,0,[],[],[140],"",100,[],[],[],[],[],[],64.175,21800
5412,160,16,0,0,[],[],[140],"",100,[],[],[],[],[],[],70.428,23400
5413,160,17,0,0,[],[],[140],"",100,[],[],[],[],[],[],76.907,25000
5414,160,18,0,0,[],[],[140],"",100,[],[],[],[],[],[],83.612,26800
5415,160,19,0,0,[],[],[140],"",100,[],[],[],[],[],[],90.543,28600
5416,160,20,0,0,[],[],[140],"",100,[],[],[],[],[],[],97.7,30500
5417,160,21,0,0,[],[],[140],"",100,[],[],[],[],[],[],105.083,32600
5418,160,22,0,0,[],[],[140],"",100,[],[],[],[],[],[],112.692,34700
5419,160,23,0,0,[],[],[140],"",100,[],[],[],[],[],[],120.527,36900
5420,160,24,0,0,[],[],[140],"",100,[],[],[],[],[],[],128.588,39300
5421,160,25,0,0,[],[],[140],"",100,[],[],[],[],[],[],136.875,41700
5422,160,26,0,0,[],[],[140],"",100,[],[],[],[],[],[],145.388,44300
5423,160,27,0,0,[],[],[140],"",100,[],[],[],[],[],[],154.127,47100
5424,160,28,0,0,[],[],[140],"",100,[],[],[],[],[],[],163.092,49900
5425,160,29,0,0,[],[],[140],"",100,[],[],[],[],[],[],172.283,52900
5426,160,30,0,0,[],[],[140],"",100,[],[],[],[],[],[],181.7,56000
5427,160,31,0,0,[],[],[140],"",100,[],[],[],[],[],[],191.343,59300
5428,160,32,0,0,[],[],[140],"",100,[],[],[],[],[],[],201.212,62800
5429,160,33,0,0,[],[],[140],"",100,[],[],[],[],[],[],211.307,66500
5430,160,34,0,0,[],[],[140],"",100,[],[],[],[],[],[],221.628,70300
5431,160,35,0,0,[],[],[140],"",100,[],[],[],[],[],[],232.175,74300
5432,160,36,0,0,[],[],[140],"",100,[],[],[],[],[],[],242.948,78500
5433,160,37,0,0,[],[],[140],"",100,[],[],[],[],[],[],253.947,82900
5434,160,38,0,0,[],[],[140],"",100,[],[],[],[],[],[],265.172,87600
5435,160,39,0,0,[],[],[140],"",100,[],[],[],[],[],[],276.623,92500
5436,160,40,0,0,[],[],[140],"",100,[],[],[],[],[],[],288.3,97600
5437,161,1,0,0,[],[24],[140],"",100,[],[],[],[17728],[1],[],1,0
5438,161,2,0,0,[],[24],[140],"",100,[],[],[],[17728],[1],[],3.452,0
5439,161,3,0,0,[],[24],[140],"",100,[],[],[],[17728],[1],[],6.767,0
5440,161,4,0,0,[],[25],[140],"",100,[],[],[],[17728],[1],[],10.308,0
5441,161,5,0,0,[],[25],[140],"",100,[],[],[],[17728],[1],[],14.075,0
5442,161,6,0,0,[],[25],[140],"",100,[],[],[],[17728],[1],[],18.068,0
5443,161,7,0,0,[],[26],[140],"",100,[],[],[],[17728],[1],[],22.287,0
5444,161,8,0,0,[],[26],[140],"",100,[],[],[],[17728],[1],[],26.732,0
5445,161,9,0,0,[],[26],[140],"",100,[],[],[],[17728],[1],[],31.403,0
5446,161,10,0,0,[],[27],[140],"",100,[],[],[],[17728],[1],[],36.3,0
5447,161,11,0,0,[],[27],[140],"",100,[],[],[],[17728],[1],[],41.423,0
5448,161,12,0,0,[],[27],[140],"",100,[],[],[],[17728],[1],[],46.772,0
5449,161,13,0,0,[],[28],[140],"",100,[],[],[],[17728],[1],[],52.347,0
5450,161,14,0,0,[],[28],[140],"",100,[],[],[],[17728],[1],[],58.148,0
5451,161,15,0,0,[],[28],[140],"",100,[],[],[],[17728],[1],[],64.175,0
5452,161,16,0,0,[],[29],[140],"",100,[],[],[],[17728],[1],[],70.428,0
5453,161,17,0,0,[],[29],[140],"",100,[],[],[],[17728],[1],[],76.907,0
5454,161,18,0,0,[],[29],[140],"",100,[],[],[],[17728],[1],[],83.612,0
5455,161,19,0,0,[],[30],[140],"",100,[],[],[],[17728],[1],[],90.543,0
5456,161,20,0,0,[],[30],[140],"",100,[],[],[],[17728],[1],[],97.7,0
5457,161,21,0,0,[],[30],[140],"",100,[],[],[],[17728],[1],[],105.083,0
5458,161,22,0,0,[],[31],[140],"",100,[],[],[],[17728],[1],[],112.692,0
5459,161,23,0,0,[],[31],[140],"",100,[],[],[],[17728],[1],[],120.527,0
5460,161,24,0,0,[],[31],[140],"",100,[],[],[],[17728],[1],[],128.588,0
5461,161,25,0,0,[],[32],[140],"",100,[],[],[],[17728],[1],[],136.875,0
5462,161,26,0,0,[],[32],[140],"",100,[],[],[],[17728],[1],[],145.388,0
5463,161,27,0,0,[],[32],[140],"",100,[],[],[],[17728],[1],[],154.127,0
5464,161,28,0,0,[],[33],[140],"",100,[],[],[],[17728],[1],[],163.092,0
5465,161,29,0,0,[],[33],[140],"",100,[],[],[],[17728],[1],[],172.283,0
5466,161,30,0,0,[],[33],[140],"",100,[],[],[],[17728],[1],[],181.7,0
5467,161,31,0,0,[],[34],[140],"",100,[],[],[],[17728],[1],[],191.343,0
5468,161,32,0,0,[],[34],[140],"",100,[],[],[],[17728],[1],[],201.212,0
5469,161,33,0,0,[],[34],[140],"",100,[],[],[],[17728],[1],[],211.307,0
5470,161,34,0,0,[],[35],[140],"",100,[],[],[],[17728],[1],[],221.628,0
5471,161,35,0,0,[],[35],[140],"",100,[],[],[],[17728],[1],[],232.175,0
5472,161,36,0,0,[],[35],[140],"",100,[],[],[],[17728],[1],[],242.948,0
5473,161,37,0,0,[],[36],[140],"",100,[],[],[],[17728],[1],[],253.947,0
5474,161,38,0,0,[],[36],[140],"",100,[],[],[],[17728],[1],[],265.172,0
5475,161,39,0,0,[],[36],[140],"",100,[],[],[],[17728],[1],[],276.623,0
5476,161,40,0,0,[],[37],[140],"",100,[],[],[],[17728],[1],[],288.3,0
5477,162,1,0,0,[],[],[141],"",100,[],[],[],[],[],[],1,0
5478,162,2,0,0,[],[],[141],"",100,[],[],[],[],[],[],3.452,0
5479,162,3,0,0,[],[],[141],"",100,[],[],[],[],[],[],6.767,0
5480,162,4,0,0,[],[],[141],"",100,[],[],[],[],[],[],10.308,0
5481,162,5,0,0,[],[],[141],"",100,[],[],[],[],[],[],14.075,0
5482,162,6,0,0,[],[],[141],"",100,[],[],[],[],[],[],18.068,0
5483,162,7,0,0,[],[],[141],"",100,[],[],[],[],[],[],22.287,0
5484,162,8,0,0,[],[],[141],"",100,[],[],[],[],[],[],26.732,0
5485,162,9,0,0,[],[],[141],"",100,[],[],[],[],[],[],31.403,0
5486,162,10,0,0,[],[],[141],"",100,[],[],[],[],[],[],36.3,0
5487,162,11,0,0,[],[],[141],"",100,[],[],[],[],[],[],41.423,0
5488,162,12,0,0,[],[],[141],"",100,[],[],[],[],[],[],46.772,0
5489,162,13,0,0,[],[],[141],"",100,[],[],[],[],[],[],52.347,0
5490,162,14,0,0,[],[],[141],"",100,[],[],[],[],[],[],58.148,0
5491,162,15,0,0,[],[],[141],"",100,[],[],[],[],[],[],64.175,0
5492,162,16,0,0,[],[],[141],"",100,[],[],[],[],[],[],70.428,0
5493,162,17,0,0,[],[],[141],"",100,[],[],[],[],[],[],76.907,0
5494,162,18,0,0,[],[],[141],"",100,[],[],[],[],[],[],83.612,0
5495,162,19,0,0,[],[],[141],"",100,[],[],[],[],[],[],90.543,0
5496,162,20,0,0,[],[],[141],"",100,[],[],[],[],[],[],97.7,0
5497,162,21,0,0,[],[],[141],"",100,[],[],[],[],[],[],105.083,0
5498,162,22,0,0,[],[],[141],"",100,[],[],[],[],[],[],112.692,0
5499,162,23,0,0,[],[],[141],"",100,[],[],[],[],[],[],120.527,0
5500,162,24,0,0,[],[],[141],"",100,[],[],[],[],[],[],128.588,0
5501,162,25,0,0,[],[],[141],"",100,[],[],[],[],[],[],136.875,0
5502,162,26,0,0,[],[],[141],"",100,[],[],[],[],[],[],145.388,0
5503,162,27,0,0,[],[],[141],"",100,[],[],[],[],[],[],154.127,0
5504,162,28,0,0,[],[],[141],"",100,[],[],[],[],[],[],163.092,0
5505,162,29,0,0,[],[],[141],"",100,[],[],[],[],[],[],172.283,0
5506,162,30,0,0,[],[],[141],"",100,[],[],[],[],[],[],181.7,0
5507,162,31,0,0,[],[],[141],"",100,[],[],[],[],[],[],191.343,0
5508,162,32,0,0,[],[],[141],"",100,[],[],[],[],[],[],201.212,0
5509,162,33,0,0,[],[],[141],"",100,[],[],[],[],[],[],211.307,0
5510,162,34,0,0,[],[],[141],"",100,[],[],[],[],[],[],221.628,0
5511,162,35,0,0,[],[],[141],"",100,[],[],[],[],[],[],232.175,0
5512,162,36,0,0,[],[],[141],"",100,[],[],[],[],[],[],242.948,0
5513,162,37,0,0,[],[],[141],"",100,[],[],[],[],[],[],253.947,0
5514,162,38,0,0,[],[],[141],"",100,[],[],[],[],[],[],265.172,0
5515,162,39,0,0,[],[],[141],"",100,[],[],[],[],[],[],276.623,0
5516,162,40,0,0,[],[],[141],"",100,[],[],[],[],[],[],288.3,0
5517,163,1,0,0,[],[],[142],"",100,[],[],[],[],[],[],1,-8300
5518,163,2,0,0,[],[],[142],"",100,[],[],[],[],[],[],3.452,-8100
5519,163,3,0,0,[],[],[142],"",100,[],[],[],[],[],[],6.767,-7900
