"rownum","i32","rid","rid","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","bool","i32","i32","bool","i32","[rid]","i32","bool","i32","bool","bool","i32","bool","bool","rid","bool","bool","bool","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","bool","i32","i32","i32","i32","i32","bool"
593,1250,"","",6,2900,4,2,12,24,60,0,2,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1946157056,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
594,1251,3069,"",4,360,3,6,63,36,0,15,6,0,1,2,1,0,3,"",2,"",0,256,"",0,[5778],600,"",0,"","",0,1,"","","","","",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,0,-335544320,16777215,0,""
595,1252,2735,"",3,600,1,4,100,10,0,0,7,0,1,2,1,0,0,"",2,"",-1073741824,319,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
596,1253,1845,"",2,0,1,4,26,0,0,0,7,0,1,1,1,0,0,"",1,"",-2147483648,319,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
597,1254,2866,8653,23,6000,1,5,15,0,0,0,4,0,1,1,1,0,0,"",2,"",-1073741824,319,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
598,1255,1588,"",3,2000,1,4,25,0,0,0,7,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
599,1256,3041,"",1,0,4,4,60,30,0,0,7,0,1,1,1,0,0,"",1,"",-2147483648,319,"",0,[],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
600,1257,1299,"",60,0,4,4,50,51,360,0,4,0,2,2,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
601,1258,1588,"",6,2000,4,4,30,31,360,0,7,0,2,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1677721600,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
602,1259,4254,"",12,3000,4,2,80,15,0,100,6,0,1,1,1,0,0,"",2,"",1717986816,319,"",0,[8586],0,1,0,"","",0,1,"","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
603,1260,3078,"",10,3000,1,2,15,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
604,1261,3078,"",15,3000,1,2,22,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
605,1262,3078,"",20,3000,1,2,30,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","",1,"",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
606,1263,1304,"",5,600,1,2,95,100,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
607,1264,"","",10,1000,4,2,7,8,0,0,7,0,2,4,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
608,1265,"","",20,1000,4,2,43,45,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
609,1266,4258,"",2,1000,4,2,40,45,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
610,1267,1305,"",1,0,4,2,15,15,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
611,1268,4037,"",1,0,4,2,20,25,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
612,1269,1308,"",6,800,4,2,40,50,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
613,1270,4038,"",1,0,4,4,15,20,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
614,1271,4039,"",4,1200,4,2,25,35,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
615,1272,4040,"",5,500,3,4,35,48,0,0,4,0,2,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-1409286144,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
616,1273,2343,"",1,0,1,4,10,0,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[7641],1500,1,0,"","",0,1,"","","","","",0,0,0,-1140850688,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
617,1274,2341,"",1,0,1,4,10,0,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1140850688,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
618,1275,4041,"",8,1200,4,4,65,25,0,0,7,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-1140850688,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
619,1276,3097,"",4,1000,1,4,30,0,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[9089],2100,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
620,1277,1313,"",1,0,1,2,10,0,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
621,1278,4042,"",1,0,4,4,15,20,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
622,1279,4043,"",1,0,4,4,20,30,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
623,1280,4044,"",3,4500,4,4,70,75,0,0,7,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
624,1281,1316,"",3,600,2,3,60,0,40,100,6,0,1,2,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
625,1282,4265,"",3,900,2,2,70,10,120,100,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
626,1283,4045,"",1,0,4,2,40,45,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
627,1284,"","",1,0,4,2,50,10,0,0,7,0,1,1,1,0,0,"",1,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
628,1285,4268,"",16,1650,4,4,32,30,380,0,7,0,2,4,1,0,0,"",2,1,0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-872415232,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
629,1286,3126,"",5,1000,1,4,28,3,0,0,4,0,1,1,1,0,0,"",2,"",-2147483648,319,"",0,[8732],1000,1,0,"","",0,1,"","","",1,"",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
630,1287,4269,"",3,900,2,2,70,10,120,100,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
631,1288,4270,"",3,900,2,2,70,10,120,100,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,65536,0,0,0,""
632,1289,1605,"",8,1600,4,2,25,10,0,0,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
633,1290,1605,"",16,2400,4,2,45,20,0,0,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
634,1291,1605,"",24,3200,4,2,75,40,0,0,4,0,1,1,1,0,0,"",2,"",0,256,"",0,[],0,1,0,"","",0,"","","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
635,1292,"","",8,1200,3,3,70,10,0,0,6,25,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
636,1293,"","",8,1200,3,3,70,10,0,0,6,-25,1,2,1,0,0,"",2,"",0,256,"",0,[],0,"",0,"","",0,"","","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
637,1294,1716,"",60,2400,4,2,72,6,0,0,7,0,1,2,1,0,0,"",2,"",-1610612736,319,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
638,1295,4271,9290,15,2400,4,2,72,10,0,0,7,0,1,2,1,0,0,"",2,"",-1610612736,319,"",0,[],0,1,0,"","",0,1,"","","","","",0,0,0,-603979776,2,0,0,134217728,0,0,0,"",0,0,0,0,0,""
