"rownum","Id","Label","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness","DamageIncrementalEffectiveness","IgnoredStats","bool"
1742,"MPWSanctifiedTentacleProjectile","","[488,11881,10057,4430,5637,6708,6491,16249,7905]","[800,167,2458]","[1155,2,6]",1,0.055,0,[],""
1743,"MPWWildBreachBossFingerProjectile","","[488,11881,10057,4430,5637,6708,6491,16249,16252,18647,18394,2408,7905,19085,18867,2408]","[800,17886]","[1156,120]",1,0.055,0,[],""
1744,"MPSVoodooKingRatnadoRatMissile","","[488,11881,2408]","[800,21183,21307,2458]","[1407,30,5,4]",3.35,0.1,0.0175,[],""
1745,"MPWCleansedMonstrosityRailgun","","[488,11881,10057,4430,5637,6708,16252]","[800,649]","[1157,-40]",1,0.055,0,[],""
1746,"MPSPlayerMonsterModBombardier","","[488,11881,2408,2408,2899,8812]","[800,17886,21183]","[1379,2000,75]",2,0.1,0.0175,[],""
1747,"MPWSanctifiedSpiderSpit","","[488,11881,10057,4430,5637,6708,6491,16252,2899]","[800,21183,2458]","[1158,20,4]",1,0.055,0,[],""
1748,"MPSSpookyWraithPortalNova","","[488,11881,10057,4430,5637,6708,6491,16249,16252,18647,18394,2408,7905,19085,18867,2408]","[800,167,2458,3109]","[1408,9,30,25]",1,0.055,0,[],""
1749,"MPWqwe_MPSqwe_MPAqwe_NEW_ENTRIES_GO_ABOVE_ME","","[488,11881,10057,4430,5637,6708,6491,16249,16252,18647,18394,2408,7905,19085,18867,2408]",[800],[1000],1,0.055,0,[],""
1750,"BrutusSpikedGround","","[605,1919]",[2641],[-30],0.42,0.1,0.0175,[],""
1751,"BrutusGroundSlam","","[605,191]","[621,17728,19079,19080,19081]","[120,100,200,8,3]",1,0.055,0,[],""
1752,"Heal","",[],"[349,439]","[1000,600]",1,0.055,0,[],""
1753,"ArchnemesisConsecrate","",[8414],"[349,439,5563]","[6000,120,30]",1,0.055,0,[],""
1754,"ArchnemesisPoachersMark","",[],"[349,1039,2390,2391,2389,5563]","[8800,-20,9,9,100,24]",1,0.055,0,[],""
1755,"TreasureGolemSummonAnimatedWeapon","","[2416,2453,2417]","[888,2127]","[176,4]",1,0.055,0,[],""
1756,"BatScreech","",[605],[],[],1.625,0.1,0.0175,[],""
1757,"BatScreechGeometrySpell","",[605],[18656],[20],2.2666,0.1,0.0175,[],""
1758,"CorpseWheelCharge","","[1842,705,612,1181,13790]","[171,452,453,13753]","[176,10,32,33]",1,0.055,0,[],""
1759,"IncursionMapDeviceWaterVortex","","[605,488]","[1784,1102,5844,5563]","[30,75,1,-25]",1.5,0.1,0.0175,[],""
1760,"DesertLeaperDodgeLeftShort","",[],"[2580,1229]","[12,-25]",1,0.055,0,[],""
1761,"DesertLeaperDodgeLeftMedium","",[],"[2580,1229]","[18,-25]",1,0.055,0,[],""
1762,"DesertLeaperDodgeLeftFar","",[],"[2580,1229]","[24,-25]",1,0.055,0,[],""
1763,"DesertLeaperDodgeRightShort","",[],"[2449,2580,1229]","[1,12,-25]",1,0.055,0,[],""
1764,"DesertLeaperDodgeRightMedium","",[],"[2449,2580,1229]","[1,18,-25]",1,0.055,0,[],""
1765,"DesertLeaperDodgeRightFar","",[],"[2449,2580,1229]","[1,24,-25]",1,0.055,0,[],""
1766,"KaruiSpiritDodgeLeft","",[],[2580],[20],1,0.055,0,[],""
1767,"KaruiSpiritDodgeRight","",[],"[2449,2580]","[1,20]",1,0.055,0,[],""
1768,"FallenGodBossDodgeFwd","",[12817],"[2449,2580]","[2,30]",1,0.055,0,[],""
1769,"FallenGodBossDodgeBwd","",[12817],"[2449,2580]","[3,30]",1,0.055,0,[],""
1770,"FallenGodBossDodgeLeft","",[12817],"[2449,2580]","[0,30]",1,0.055,0,[],""
1771,"FallenGodBossDodgeRight","",[12817],"[2449,2580]","[1,30]",1,0.055,0,[],""
1772,"EAADemonClawBossDodgeForwards","","[12817,11881,19094]",[],[],1,0.055,0,[],""
1773,"EAADemonClawBossDodgeBackwards","","[12817,11881,19094]",[],[],1,0.055,0,[],""
1774,"EAADemonClawBossDodgeLeft","","[11881,19094]",[],[],1,0.055,0,[],""
1775,"EAADemonClawBossDodgeRight","","[11881,19094]",[],[],1,0.055,0,[],""
1776,"VaalincursionMortar","","[605,488,4430]","[2458,649,5861,3108,5563]","[10,-40,5,10,-40]",1.955,0.1,0.0175,[],""
1777,"IncursionGrenadeMortar","","[605,488,4430]","[2458,3108,1100,5844]","[5,20,50,1]",2.7,0.1,0.0175,[],""
1778,"IncursionGrenadeMortarSecondary","","[605,488,1772,6471]","[2458,3108,167,6478]","[8,20,8,20]",2.7,0.1,0.0175,[],""
1779,"DelveMonkeyAzuriteMortar","","[605,488,4430,2899]","[3108,5563]","[15,-75]",2,0.1,0.0175,[],""
1780,"DeliriumDemonPhysWeaponToss","","[605,488,6708,4430,8399]","[1850,3108,5844,5563]","[50,30,1,-30]",1,0.1,0.0175,[],""
1781,"DeliriumDemonPhysWeaponTossUnique","","[605,488,6708,4430,8399,191]","[1850,3108,5844,5563]","[50,30,1,-30]",1,0.1,0.0175,[],""
1782,"DeliriumBossPhysMortarSpray","","[605,488,4430,4400,11758,11881]","[167,2458,3108,649]","[1,10,15,0]",1,0.1,0.0175,[],""
1783,"DeliriumMinionVomitMortar","","[605,488,4430,6491,4400,2899,11881,16252]","[2458,169,800]","[15,15,1140]",1,0.1,0.0175,[],""
1784,"DeliriumLightningBallBombard","","[605,488,4430,6491,4400,18634,18621]","[3108,2458,648]","[12,13,100]",2.5,0.1,0.0175,[],""
1785,"DeliriumLightningBallBombardTriggered","","[605,488,4430,6491,4400,18634,18621]","[3108,2458,648]","[12,13,100]",2.5,0.1,0.0175,[],""
1786,"DeliriumLightningBallBombardUnique","","[605,488,4430,6491,4400,18634,18621]","[3108,2458,648]","[12,13,100]",2.75,0.1,0.0175,[],""
1787,"DeliriumLightningBallBombardTriggeredUnique","","[605,488,4430,6491,4400,18634,18621]","[3108,2458,648]","[12,13,100]",2.75,0.1,0.0175,[],""
1788,"DeliriumCorpseMortar","","[605,488,4430,4400,6708,8399]","[5844,3108]","[1,25]",1,0.1,0.0175,[],""
1789,"DeliriumSpikerDeathSpike","","[605,488,4430,1772]","[167,2458,10926,1101]","[5,30,200,50]",1,0.1,0.0175,[],""
1790,"BlackStriderWebProjectile","","[605,488,4430,6708,2899]","[3108,5844]","[15,1]",1,0.055,0,[],""
1791,"BlackStriderMassMortar","","[605,488,4430,6708,2899]","[3108,5844]","[5,1]",1,0.055,0,[],""
1792,"HarvestChieftainVolatileMortar","","[605,488,4430,6708,8399]","[3108,5844]","[5,1]",1,0.055,0,[],""
1793,"MMAHarvestSandspitterMortar","","[605,488,4430,6708,9939,5637,8399]","[2458,3108,1228]","[3,50,15]",1,0.055,0,[],""
1794,"MMAHarvestChieftainMoltenStrike","","[605,488,4430,6708]",[],[],1,0.055,0,[],""
1795,"MMSHeistThugTNTThrow","","[605,488,4430,2899,6708]","[3108,649,5563]","[15,-50,-75]",2,0.1,0.0175,[],""
1796,"MMSHeistThugTNTThrowSpectre","","[605,488,4430,2899,6708]","[3108,649,5563]","[15,-50,-75]",1,0.1,0.0175,[],""
1797,"MMSHeistThugTNTThrowTrapper","","[605,488,4430,2899,6708]","[3108,649,5563]","[15,-50,-75]",2,0.1,0.0175,[],""
1798,"MMSHeistThugTNTThrowTrapperSpectre","","[605,488,4430,2899,6708]","[3108,649,5563]","[15,-50,-75]",1,0.1,0.0175,[],""
1799,"MMSHeistThugVolatileThrow","","[605,488,4430,2899,6708]","[3108,167,649,2458]","[15,1,-50,20]",0,0.055,0,[],""
1800,"MMSHeistThugOilVase","","[605,488,4430,6708,2899]",[3108],[15],1.5,0.1,0.0175,[],""
1801,"MMSHeistTrapperEliteTNTThrow","","[605,488,4430,2899,6708]","[3108,5563]","[15,-75]",2,0.1,0.0175,[],""
1802,"MMAHeistThugTrapperLightningGridMine","","[605,488,4430,2899,6708]","[3108,5844]","[15,1]",1,0.055,0,[],""
1803,"MMAHeistThugTrapperEnsnaringTotemMortar","","[605,488,4430,2899,6708,1113]","[2458,6478,5844]","[20,10,1]",1,0.055,0,[],""
1804,"MMSHeistRobotClockworkGolemMortarSpectre","","[605,488,4430,6708]",[649],[-35],2,0.1,0.0175,[],""
1805,"MMSSwampBehemothProjectile","","[605,488,4430,6708]","[1103,2458,5844]","[20,10,1]",1.9,0.1,0.0175,[],""
1806,"MMSFungusBehemothProjectile","","[605,488,4430,6708]","[2458,167,2641]","[15,2,50]",4.75,0.1,0.0175,[],""
1807,"MMSTrialMasterBossFireMortar","","[605,488,4430]",[2458],[15],2.5,0.1,0.0175,[],""
1808,"MMSTrialMasterBossColdMortar","","[605,488,4430]",[2458],[15],2.5,0.1,0.0175,[],""
1809,"MMSTrialMasterBossLightningMortar","","[605,488,4430]",[2458],[15],2.5,0.1,0.0175,[],""
1810,"MMSTrialMasterBossSpikeMortar","","[605,488,4430,1772]","[167,2458,10926]","[5,30,200]",0.7,0.1,0.0175,[],""
1811,"MMSExpeditionTujenGrenade","","[605,488,4430,2899,6708]","[2458,5844,649,5563]","[8,1,-50,-75]",1,0.1,0.0175,[],""
1812,"MMSMonsterModBombardier","","[605,488,4430,6708]",[],[],5,0.1,0.0175,[],""
1813,"MMSManorGargoyleCandleProjectile","","[605,488]",[2641],[20],5,0.1,0.0175,[],""
1814,"MMSDredgeFiendMortar","","[488,4430,6491,11881,7905,6708,16252]","[2458,167,649,800,17886]","[8,1,-40,1133,981]",1,0.055,0,[],""
1815,"MMSDredgeFiendShamanBossMortar","","[488,4430,6491,11881,16249,7905]","[2458,167,649,800]","[15,2,-30,1136]",1,0.055,0,[],""
1816,"MMSBaneSapling","","[605,488,4430,6708,16252]","[2458,1103,649,800]","[5,40,-40,1340]",1.5,0.1,0.0175,[],""
1817,"MMAVaalSavageSpearThrow","","[605,488,4430,6708,11881]",[1228],[50],1,0.055,0,[],""
1818,"MMSCannibalShamanSwapMortar","","[605,488,4430,6708,11881,16249,2899]","[2458,649,800]","[10,-30,1344]",1,0.055,0,[],""
1819,"MMSBoneRabbleMortar","","[605,488,4430,6708,11881]","[2458,166,13636,649,6478,18656]","[12,3,90,-55,23,50]",3.5,0.1,0.0175,[],""
1820,"MMSUndeadVaalGuardGrenade","","[488,4430,6708,11881]","[2458,166,13636,649]","[5,1,90,-60]",3,0.1,0.0175,[],""
1821,"MMASpittingSnakeMortar","","[605,488,4430,6708,10057,11881,11758]","[2458,649,1228,3108,3266,13249]","[2,-40,50,15,50,1002]",1,0.055,0,[],""
1822,"MMSConstrictorCorpseMortar","","[488,10057,11881,4430,6708,7905,16249]","[649,800,167]","[-40,1141,1]",1,0.055,0,[],""
1823,"MMSSnakeLadyFlaskThrow","","[605,488,4430,6708,5637,6491,11881]",[],[],2,0.1,0.0175,[],""
1824,"MMASnakeLadySnakeSpit","","[605,488,4430,6708,5637,6491,11881]",[],[],1.5,0.1,0.0175,[],""
1825,"MMASnakeLadySnakeChargedSpit","","[605,488,4430,6708,5637,6491,11881]",[],[],3,0.1,0.0175,[],""
1826,"MMASpittingSnakeVomitMortar","","[605,488,4430,6708,5637,6491,11881]","[2458,6478,3266,13249]","[7,15,50,1002]",1,0.055,0,[],""
1827,"MMSVaalGuardGrenade","","[488,16249,4430,605,18394]","[22304,1100,1228]","[1500,20,40]",3,0.1,0.0175,[],""
1828,"MMSVaalGuardGrenadeDeath","","[488,16249,4430,605,18394]","[22304,1100,1228,169]","[1500,20,40,-60]",3,0.1,0.0175,[],""
1829,"MMSVaalGuardOilTrap","","[488,16249,4430,605,18394]","[15205,22304,3093,1228]","[2002,1300,7000,40]",2.5,0.1,0.0175,[],""
1830,"MMSVaalGuardOilTrapDeath","","[488,16249,4430,605,18394]","[15205,22304,3093,1228,169]","[2002,1300,7000,40,-60]",2.5,0.1,0.0175,[],""
1831,"MMSFishParasiteWaterMortar","","[488,4430,6708,11881,16252,2899]","[649,800]","[-35,1137]",2,0.1,0.0175,[],""
1832,"MMSEelBossMortar","","[488,4430,6708,11881]",[],[],3,0.1,0.0175,[],""
1833,"MMACenobiteStoneThrow","","[488,11881,4430,6708,16249]","[800,649,2458]","[1050,-40,5]",1,0.1,0.0175,[],""
1834,"MMSVaalZealotBloodMortar","","[488,4430,5637,11881,16249,6708]","[800,649,6713,2458,18388]","[1118,-35,15,5,1]",3.3,0.1,0.0175,[],""
1835,"MMSVaalZealotChaosMortar","","[488,4430,5637,11881,16249,6708]","[800,649,6713,2458,18388,3266]","[1119,-30,15,5,1,100]",3.1,0.1,0.0175,[],""
1836,"MMSCenobiteMortarPoison","","[2899,488,4430,6708,11881,16252]","[2458,649,800]","[5,-35,1341]",2,0.1,0.0175,[],""
1837,"MMSCenobiteMortarExplode","","[2899,488,4430,6708,11881,16252]","[2458,649,800]","[5,-35,1342]",2.55,0.1,0.0175,[],""
1838,"MMSCenobiteMortarHeal","","[2899,488,4430,6708,11881,16252]","[2458,649,800]","[5,-35,1343]",2,0.1,0.0175,[],""
1839,"MMSBootyBlasterSoulRelease","","[2899,488,4430,6708,11881]","[2458,649]","[10,-35]",2.25,0.1,0.0175,[],""
1840,"MMSBootyBlasterSoulReleaseFlinch","","[2899,488,4430,6708,11881]",[649],[-35],2.25,0.1,0.0175,[],""
1841,"MPWPirateGrenade","","[2899,488,4430,6708,11881,16252]","[2458,649,800,17986,166]","[5,-40,1043,5,1]",1,0.055,0,[],""
1842,"MPWPirateGrenadeBounced","","[2899,488,4430,6708,11881,16252,2408]","[2458,649,800,17986,166]","[5,-40,1085,5,1]",1,0.055,0,[],""
1843,"MPWPirateGrenadeOnDeath","","[2899,488,4430,6708,11881,16249]","[2458,166,649,800]","[5,1,-40,1044]",1,0.055,0,[],""
1844,"MMSCaptainRothSoulMortar","","[605,488,4430,6708]","[2458,649,1100,2624]","[10,-30,50,33]",2.75,0.1,0.0175,[],""
1845,"MMSGargoyleCandleProjectilePoEM","",[],[],[],1.5,0.1,0.0175,[],""
1846,"MMSFountainStatueBossSkullBarrage","","[605,488,4430,6708]","[2458,649,1100]","[10,-30,50]",2.75,0.1,0.0175,[],""
1847,"MMSCreepyHagDebuffProjectile","","[605,488,4430,6708]",[7011],[20],3,0.1,0.0175,[],""
1848,"MMSWifeMonsterSpiritMortar","","[605,488,4430,6708,11881]","[2458,649,1100,2641]","[10,0,60,40]",5,0.1,0.0175,[],""
1849,"MMASpikerDeathSpike","","[488,6491,4430,6708,11881,16249]","[800,2458,17886,3109,1784]","[1126,15,981,25,25]",1,0.055,0,[],""
1850,"MMSMarakethSanctumSentinelsStatueDaemonIceMortar","","[605,488,4400,16252]","[1101,800]","[35,1355]",17.5,0.1,0.0175,[],""
1851,"MMSMarakethSanctumSentinelsStatueDaemonFireMortar","","[605,488,4400,16252]","[1100,800]","[35,1356]",17.5,0.1,0.0175,[],""
1852,"MMSRitualRatTornadoRatMortar","","[605,488,4400,16252]",[],[],17.5,0.1,0.0175,[],""
1853,"MMSHellscapeFleshBossMortar","","[488,6491,4430,6708,11881,16249,2899,7905]","[800,2458,167,17886]","[1405,11,8,1250]",2.1,0.1,0.0175,[],""
1854,"MMASpikerDeathSpikeSanctum","","[488,6491,4430,6708,11881,16249]","[800,2458,17886,3109,1784,3266]","[1153,15,981,25,25,100]",1,0.055,0,[],""
1855,"MMAPorcupineAntSpikeballSanctum","","[488,11881,2408]","[5844,1228,2458,3266]","[1,60,5,100]",1,0.055,0,[],""
1856,"MMSMundaneMagiMortarSanctum","","[605,488,4430,6708]","[3108,7437]","[20,15]",1.1,0.391,0.0127,[],""
1857,"MMSStrongboxUnstableProjectile","","[605,488,4430,6708,11881]","[2458,649,1100,2641]","[10,0,60,40]",5,0.1,0.0175,[],""
1858,"MMSqwe_MMAqwe_NEW_ENTRIES_GO_ABOVE_ME","",[],[],[],1,0.055,0,[],""
1859,"MonsterClusterBurst","","[488,855]","[2463,2485,2641,5563]","[4,-55,-25,-29]",1,0.055,0,[],""
1860,"RisenArbalestMultiShot","",[488],"[800,167,6472]","[1022,2,15]",1,0.055,0,[],""
1861,"RisenArbalestBasicProjectile","",[488],[800],[1023],1,0.055,0,[],""
1862,"IceCrashIceGoblin","",[605],"[1101,1911,2663,5563]","[50,-66,-25,20]",1,0.055,0,[],""
1863,"DeathExplodeBloodWorm","","[605,1822]","[1776,5563]","[100,-50]",2.1111,0.1,0.0175,[],""
1864,"MinerExcavateElemental","",[],[],[],1,0.055,0,[],""
1865,"SkeletonCannonMortar","","[605,488,2408]","[2458,3109,649,3108,5861,5563]","[5,15,-40,8,5,-40]",3.5,0.055,0.014,[],""
1866,"MonsterWaitShort","",[],[349],[1000],1,0.055,0,[],""
1867,"MonsterWaitVeryShort","",[],[349],[500],1,0.055,0,[],""
1868,"MonsterWaitVeryShortWithLongerCooldown","",[],[349],[750],1,0.055,0,[],""
1869,"ExpeditionApparitionColdBeam","",[],"[2641,16699]","[-40,100]",2.75,0.1,0.0175,[],""
1870,"GoatmanWait","",[],[349],[300],1,0.055,0,[],""
1871,"GoatmanWait2","",[],[349],[800],1,0.055,0,[],""
1872,"SkeletonFrostBlades","",[],"[167,3090,1101]","[2,14,40]",1,0.055,0,[],""
1873,"RisenArbalestSnipe","","[854,488]","[800,1100]","[1021,60]",1,0.055,0,[],""
1874,"RisenArbalestSnipeSanctum","","[854,488]","[800,1100,17524]","[1021,60,10]",1,0.055,0,[],""
1875,"SanctumRinSnipe","","[488,4400,854]","[1101,1911,800]","[50,-25,158]",1,0.1,0,[],""
1876,"LegionKaruiArcherSnipe","","[488,4400,854]","[1101,1911,800]","[75,-50,69]",1,0.055,0,[],""
1877,"SlaveCatcherNetThrow","","[605,488,2899]","[800,2458,649,349,4776,171,167]","[5,20,-50,2000,2,-80,2]",1.6,0.1,0.0175,[],""
1878,"GhostPirateBladeVortex","","[605,1713]","[349,3222,208,5563]","[5000,5,2,20]",0.595,0.1,0.0175,[],""
1879,"GhostPirateBladeVortexSpectre","","[605,1713]","[349,3222,208,5563]","[5000,5,2,20]",0.595,0.1,0.0175,[],""
1880,"LbRetractableTrap","","[696,17940]","[4478,4479,3091,9473]","[25,15,16,-90]",1.5,0.1,0.0175,[],""
1881,"BoneStalkerEarthquake","",[605],"[349,3267,5563,17728,17731]","[1800,25,-20,18,28]",1,0.055,0,[],""
1882,"TombStalkerEarthquake","","[605,2320]","[349,3267,5563,17728,17731]","[1800,25,-20,18,28]",1,0.055,0,[],""
1883,"NessaCrabTriggeredEarthquake","","[605,9346]","[349,3267,3090,5563,17728,17731]","[100,300,-11,-40,18,28]",1,0.055,0,[],""
1884,"ReviveAfterDuration","",[],"[349,1776]","[6000,100]",1,0.055,0,[],""
1885,"SummonAnimatedSwordIncursion","","[4430,6479]","[310,800,2458,1102,5844,5563]","[-20,51,10,50,1,30]",2.5,0.1,0.0175,[],""
1886,"SlaverTaunt","",[],[],[],1,0.055,0,[],""
1887,"BetrayalOriathSunder","",[605],"[3703,1911,1815,5563]","[-85,-45,120,-50]",1,0.055,0,[],""
1888,"IncursionPipeCausticGround","",[],"[349,4439,5563]","[4000,6,-60]",2.6,0.1,0.0175,[],""
1889,"BetrayalTotemCastGroundEffect","",[],"[349,5563]","[10000,25]",0.6,0.1,0.0175,[],""
1890,"BarrelCastGroundEffectBurningGroundSmall","",[],"[5563,349]","[-40,4500]",6.6667,0.1,0.0175,[],""
1891,"DeliriumLightningDemonShockedGroundUnique","",[],"[349,6115]","[8000,25]",1,0.1,0.0175,[],""
1892,"HarvestVultureCausticGroundOnSummon","",[],"[4439,349,5563]","[8,6000,50]",5.5,0.1,0.0175,[],""
1893,"HeistSnipeAttachedPoisonGas","",[],"[4439,349,5563]","[9,2000,-50]",1.3,0.1,0.0175,[],""
1894,"HeistCultistYellowCanisterGround","",[],"[349,171,4776,5563]","[5000,-60,3,-25]",2.4,0.1,0.0175,[],""
1895,"HeistMilitaryMinibossFlameWallGroundInner","",[],"[5563,349]","[-70,1750]",2.4,0.1,0.0175,[],""
1896,"HeistMilitaryMinibossFlameWallGroundOuter","",[],"[5563,349]","[-70,1000]",2.4,0.1,0.0175,[],""
1897,"HeistMilitaryMinibossFlameWallGroundCenter","",[],"[5563,349]","[-70,2500]",2.4,0.1,0.0175,[],""
1898,"CGEHeistThugTarGround","",[],"[349,171,5563]","[6000,-20,-30]",5,0.1,0.0175,[],""
1899,"CGEHeistRobotGolemBurningGround","",[],"[5563,349]","[-50,2000]",2.4,0.1,0.0175,[],""
1900,"CGEExpeditionZombie","",[],"[4669,423,349]","[12,-25,4000]",1.2999,0.1,0.0175,[],""
1901,"CGEArchnemesisShockedGround","",[],"[6115,9656,349,5563]","[30,4,16000,25]",1,0.055,0,[],""
1902,"CGEArchnemesisShockedGroundParent","",[],"[6115,9656,349,5563]","[30,1007,4000,0]",1,0.055,0,[],""
1903,"CGEArchnemesisBurningGround","",[],"[3470,5563,349]","[0,0,6000]",17,0.1,0.0175,[],""
1904,"CGEArchnemesisBurningGroundParent","",[],"[3470,5563,349]","[1022,0,4000]",13.25,0.1,0.0175,[],""
1905,"CGEArchnemesisColdSnapGround","",[],"[4669,16699,5563,349]","[14,200,30,9000]",14,0.1,0.0175,[],""
1906,"CGEArchnemesisColdSnapGroundParent","",[],"[4669,16699,5563,349]","[1011,200,0,4000]",12,0.1,0.0175,[],""
1907,"CGEArchnemesisCausticGround","",[],"[4439,5563,349]","[10,-30,5000]",10,0.1,0.0175,[],""
1908,"CGEArchnemesisFlameWalkerGround","",[],"[3470,5563,349]","[1023,0,3000]",12,0.1,0.0175,[],""
1909,"CGEArchnemesisFrostWalkerGround","",[],"[5883,5563,349,16699]","[1007,0,4000,100]",1,0.055,0,[],""
1910,"CGEArchnemesisLightningWalkerGround","",[],"[9656,5563,349,6115]","[4,0,4000,30]",1,0.055,0,[],""
1911,"CGEMonsterModGlacialPrison","",[],"[16699,349]","[200,3000]",1,0.055,0,[],""
1912,"CGEConsumeBossOrbDrippings","",[1912],"[9656,5563]","[5,-50]",1,0.055,0,[],""
1913,"CGEWetaColdSnapGround","",[],"[4669,16699,349,5563]","[15,100,5000,-25]",1.375,0.1,0.0175,[],""
1914,"CGECannibalShamanSwampGround","",[],"[4439,5563,349]","[1003,-15,10000]",10,0.1,0.0175,[],""
1915,"CGESnakeLadySnakeChargedSpit","",[],"[4439,5563,349]","[1004,-50,3000]",8,0.1,0.0175,[],""
1916,"CGETrenchHagVortex","",[],"[4669,423,349,649]","[1001,-25,4000,-35]",10,0.1,0.0175,[],""
1917,"CGELegionaireSmokeGround","",[],"[349,11706,423]","[10000,1000,0]",1,0.055,0,[],""
1918,"CGELegionaireCausticGround","",[],"[4439,349]","[1005,5000]",8,0.1,0.0175,[],""
1919,"CGEVaalZealotBloodGround","",[11881],"[14000,349,5563]","[1000,6500,-20]",11,0.1,0.0175,[],""
1920,"CGEViperNapuatziSnakeGroundDegen","",[],"[4439,349,1776]","[1005,15000,100]",7,0.1,0.0175,[],""
1921,"CGEBloodBatherFireGround","",[],"[5563,349,3470]","[-45,3000,1004]",3.25,0.1,0.0175,[],""
1922,"CGEBloodPriestBoilingBlood","",[],"[349,14000,5563]","[3000,1003,-25]",12,0.1,0.0175,[],""
1923,"CGECenobiteMushroomCloud","",[],"[4439,349,5563]","[1006,5000,-40]",7,0.1,0.0175,[],""
1924,"CGEVaalHumanoidCannonNapalm","",[],"[5563,349,3470]","[-20,8000,1019]",3.25,0.1,0.0175,[],""
1925,"CGEVaalHumanoidCannonNapalmSmall","",[],"[5563,349,3470]","[-60,6000,1019]",3.25,0.1,0.0175,[],""
1926,"CGEQuillCrabTropicalChill","",[605],"[5563,349,5883]","[-50,7000,1000]",2.4,0.1,0.0175,[],""
1927,"CGESpittingSnakeCaustic","",[],"[4439,5563,349]","[1007,-65,3000]",7,0.1,0.0175,[],""
1928,"CGEIllFatedCausticPollen","",[],"[5563,349,4439]","[0,6000,1008]",7.5,0.1,0.0175,[],""
1929,"CGEPlantCausticPollen","",[],"[5563,349,4439]","[0,6000,1008]",7.5,0.1,0.0175,[],""
1930,"CGEGoblinGiantBossSulphiteVomit","",[],"[4669,5563,349]","[1002,70,22500]",12,0.1,0.0175,[],""
1931,"CGEArenaBeastBossSulpurGas","",[],"[5563,349,17539]","[-50,10000,1]",12,0.1,0.0175,[],""
1932,"CGESirenBossGeyser","",[],"[4669,5563,349,3435]","[1003,-58,15000,200]",5.1,0.1,0.0175,[],""
1933,"CGESudokuTotemColdSnap","",[],"[4669,5563,349]","[1004,100,12000]",3,0.1,0.0175,[],""
1934,"CGESudokuTotemMoltenPopGround","",[],"[3470,5563,349]","[1006,0,5000]",3,0.1,0.0175,[],""
1935,"GCEBloodFeverDrunkStuned","",[],"[5563,349,4439]","[-30,6000,1010]",7,0.1,0.0175,[],""
1936,"GCEBloodFeverDrunkDeath","",[],"[5563,349,4439]","[0,6000,1012]",7,0.1,0.0175,[],""
1937,"CGEParasiteHostVomit","",[],"[5563,349,4439]","[0,6000,1011]",10,0.1,0.0175,[],""
1938,"CGEBloodFeverBloaterPustules","",[],"[5563,349,4439]","[0,6000,1010]",2.5,0.1,0.0175,[],""
1939,"CGEBagLadyCausticGround","",[],"[5563,349,4439]","[15,6000,1013]",10,0.1,0.0175,[],""
1940,"CGEBaronBossHumanExpandingSwordZone","",[],"[4669,5563,349]","[1005,125,30000]",1,0.055,0,[],""
1941,"CGERootedSporeLightning","",[],"[5563,349,17539]","[-50,6000,1000]",9.5,0.1,0.0175,[],""
1942,"CGERootedSporeLightningStun","",[],"[5563,349,17539]","[-30,4000,1000]",9.5,0.1,0.0175,[],""
1943,"CGECreepingHumanVomit","",[],"[5563,349,4439]","[-33,3500,1014]",9,0.1,0.0175,[],""
1944,"CGECocoonSporeRelease","",[11881],"[349,17539]","[4500,1000]",10,0.1,0.0175,[],""
1945,"CGEWormsMaggotPool","",[],"[349,17587,3752]","[4000,1000,35]",10,0.1,0.0175,[],""
1946,"CGEIceWendigoColdBreath","",[],"[349,5883]","[10000,1000]",1,0.055,0,[],""
1947,"CGEForsakenSonBurningGround","",[1912],"[3470,5563,2641]","[1002,150,150]",10,0.1,0.0175,[],""
1948,"CGEChimeraBossFireSpray","",[],"[5563,349,3470,2641]","[0,20000,1008,200]",3,0.1,0.0175,[],""
1949,"CGEChimeraBossIceBreath","",[],"[5563,349,4669]","[0,20000,1006]",1.5,0.1,0.0175,[],""
1950,"CGEChimeraBossLightningBreath","",[],"[5563,349,9656,2641]","[-65,5000,0,200]",1,0.055,0,[],""
