"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","TextAudio","Category","QuestRewardOffersKey","QuestFlag","NPCTextAudioKeys","Script2","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","i32","bool","i32","i32","i32","row","rid","rid","i32","[rid]","i32","rid","i32","rid","bool","i32","i32","i32"
631,367,1,"What now?","[3808,0]",[4956],[4956],"",4956,6,"",4956,[11840],"","","",[],[],4205,[],4205,"","",0,"",603979776,201,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
632,367,2,"Our Work","[3808,0]",[4849],[4957],"",4957,6,"",4957,[11841],"","","",[],[],4205,[],4205,"","",0,"",-2013265920,201,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
633,367,3,"The Burning Monolith",[72],[],[],"","",3,"","",[11867],"","","",[4074],[1],4074,[4091],4074,"","",0,"",-536870912,201,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
634,367,4,"Cleanse Corruption",[3808],[],[2794],"",2794,6,"",2794,[11874],"","","",[329],[4029],329,[329],4205,"","",0,"",1140850688,202,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
635,367,5,"Cleanse Corruption",[3808],[],[2795],"",2795,6,"",2795,[11872],"","","",[330],[4032],330,[330],4205,"","",0,"",-2147483648,202,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
636,367,6,"Cleanse Corruption",[3808],[],[2796],"",2796,6,"",2796,[11871],"","","",[331],[4035],331,[331],4205,"","",0,"",-1140850688,202,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
637,367,7,"Cleanse Corruption",[3808],[],[2797],"",2797,6,"",2797,[11873],"","","",[332],[4038],332,[332],4205,"","",0,"",-134217728,202,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
638,367,8,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11875],"","","",[4096],[4028],4096,[4096],4096,"","",0,"",1342177280,203,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
639,367,9,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11876],"","","",[4097],[4030],4097,[4097],4097,"","",0,"",2080374784,203,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
640,367,10,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11877],"","","",[4098],[4033],4098,[4098],4098,"","",0,"",-1476395008,203,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
641,367,11,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11878],"","","",[4099],[4035],4099,[4099],4099,"","",0,"",-738197504,203,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
642,367,12,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11879],"","","",[4100],[4038],4100,[4100],4100,"","",0,"",0,204,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
643,367,13,"Corruption Cleansing",[3808],[],[],"","",6,"","",[11880],"","","",[4101],[4040],4101,[4101],4101,"","",0,"",738197504,204,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
644,367,14,"Stability",[3808],[],[],"","",6,"","",[11857],"","","",[4102],[4041],4102,[],4102,"","",0,"",1778384896,204,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
645,367,15,"Cleanse Corruption",[3808],[],[],"","",6,"","",[11882],"","","",[4204],[4178],4204,[4204],4204,"","",0,"",-1778384896,204,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
646,367,16,"Cleanse Corruption",[3808],[],[],"","",6,"","",[11848],"","","",[95],[4173],95,[95],95,"","",0,"",-1040187392,204,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
647,367,17,"Modifying the Device",[3808],[],[],"","",6,"","",[11850],"","","",[108],[131],108,[108],108,"","",0,"",436207616,205,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
648,367,18,"Precursor Beacon Activated",[3808],[],[],"","",6,"","",[11852],"","","",[333],[88],333,[333],333,"","",0,"",2113929216,205,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
649,367,19,"Altered Landscape",[3808],[],[],"","",6,"","",[11853],"","","",[334],[4113],334,[334],334,"","",0,"",-805306368,205,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
650,367,20,"Base of Operations","[3808,0]",[],[],"","",3,"","",[11851],"","","",[213],[4178],213,[213],213,"","",0,"",872415232,206,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
651,367,21,"Cult of the Purple Flame","[3808,0]",[],[2798],"","",3,"",2798,[11883],"","","",[],[],4205,[],4205,"","",0,"",-1476395008,206,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
652,367,22,"Tainted Survivors",[3808],[],[],"","",3,"","",[11887],"","","",[4103],[4075],4103,[4091],4205,"","",0,"",-100663296,206,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
653,367,23,"Corrupted Wastelands",[3808],[],[],"","",3,"","",[11885],"","","",[4104],[4103],4104,[],4205,"","",0,"",1308622848,207,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
654,367,24,"Understanding the Wastelands",[3808],[],[],"","",3,"","",[11886],"","","",[4106],[4105],4106,[],4205,"","",0,"",-1308622848,207,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
655,367,25,"A Word of Warning",[3808],[],[],"","",3,"","",[11888],"","","",[4107],[4075],4107,[],4205,"","",0,"",0,208,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
656,367,26,"Precursor Towers",[3808],[],[],"","",6,"","",[11889],"","","",[4108],[4027],4108,[4111],4108,"","",0,"",1342177280,208,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
657,367,27,"Precursor Tower Network",[3808],[],[],"","",3,"","",[11890],"","","",[4109],[4111],4109,[],4205,"","",0,"",-1442840576,208,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
658,367,28,"The Weapon",[3808],[],[],"","",3,"","",[11884],"","","",[4110],[4089],4110,[],4205,"","",0,"",-369098752,208,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
659,367,29,"Precursor Tablets",[3808],[],[],"","",3,"","",[11891],"","","",[4112],[4111],4112,[4114],4205,"","",0,"",1006632960,209,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
660,367,30,"Cataclysm's Corruption",[3808],[],[],"","",3,"","",[11893],"","","",[4115],[4025],4115,[4103],4205,"","",0,"",-1744830464,209,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
661,367,31,"Patron",[3808],[],[],"","",3,"","",[11894],"","","",[4116],[4115],4116,[],4205,"","",0,"",-805306368,209,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
662,367,32,"Guardian of the Flame Seed",[3808],[],[],"","",3,"","",[11868],"","","",[4117],[4090],4117,[4089],4205,"","",0,"",872415232,210,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
663,367,33,"The Weapon",[3808],[],[],"","",3,"","",[11860],"","","",[335],[4027],335,[],4205,"","",0,"",1543503872,210,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
664,367,34,"Cleansed Regions",[3808],[],[],"","",3,"","",[11858],"","","",[345],[4027],345,[345],4205,"","",0,"",-1409286144,210,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
665,367,35,"Corruption",[3808],[],[],"","",3,"","",[11859],"","","",[346],[345],346,[],4205,"","",0,"",-738197504,210,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
666,367,36,"Fear",[3808],[],[],"","",3,"","",[11861],"","","",[370],"[367,368,369]",370,[],4205,"","",0,"",268435456,211,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
667,367,37,"The Flame Seed",[3808],[],[],"","",6,"","",[11869],"","","",[4118],[4089],4118,[4118],4118,"","",0,"",1543503872,211,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
668,367,38,"Legacy of the Vaal Reward","[3808,0]",[4849],[4848],"",4848,7,21,4848,[],"","","","[4025,350]",[],4205,[],4205,"","",0,"",-637534208,211,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
669,367,39,"Cataclysm's Wake Reward 1",[3808],[],[],"","",7,24,"",[],"","","",[4056],[4027],1,[],4056,"","",0,"",671088640,212,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
670,367,40,"Cataclysm's Wake Reward 2",[3808],[],[],"","",7,25,"",[],"","","",[4057],[4096],1,[],4057,"","",0,"",1979711488,212,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
671,367,41,"Cataclysm's Wake Reward 3",[3808],[],[],"","",7,26,"",[],"","","",[4058],[4029],1,[],4058,"","",0,"",-1006632960,212,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
672,367,42,"Cataclysm's Wake Reward 4",[3808],[],[],"","",7,27,"",[],"","","",[4059],[4097],1,[],4059,"","",0,"",301989888,213,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
673,367,43,"Cataclysm's Wake Reward 5",[3808],[],[],"","",7,28,"",[],"","","",[4060],[4031],1,[],4060,"","",0,"",1610612736,213,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
674,367,44,"Cataclysm's Wake Reward 6",[3808],[],[],"","",7,29,"",[],"","","",[4061],[4032],1,[],4061,"","",0,"",-1375731712,213,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
675,367,45,"Cataclysm's Wake Reward 7",[3808],[],[],"","",7,30,"",[],"","","",[4062],[4098],1,[],4062,"","",0,"",-67108864,213,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
676,367,46,"Cataclysm's Wake Reward 8",[3808],[],[],"","",7,31,"",[],"","","",[4063],[4034],1,[],4063,"","",0,"",1241513984,214,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
677,367,47,"Cataclysm's Wake Reward 9",[3808],[],[],"","",7,32,"",[],"","","",[4064],[4099],1,[],4064,"","",0,"",-1744830464,214,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
678,367,48,"Cataclysm's Wake Reward 10",[3808],[],[],"","",7,33,"",[],"","","",[4065],[4036],1,[],4065,"","",0,"",-402653184,214,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
679,367,49,"Cataclysm's Wake Reward 11",[3808],[],[],"","",7,34,"",[],"","","",[4066],[4037],1,[],4066,"","",0,"",939524096,215,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
680,367,50,"Cataclysm's Wake Reward 12",[3808],[],[],"","",7,35,"",[],"","","",[4067],[4100],1,[],4067,"","",0,"",-2013265920,215,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
681,367,51,"Cataclysm's Wake Reward 13",[3808],[],[],"","",7,36,"",[],"","","",[4068],[4039],1,[],4068,"","",0,"",-671088640,215,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
682,367,52,"Cataclysm's Wake Reward 14",[3808],[],[],"","",7,37,"",[],"","","",[4069],[4101],1,[],4069,"","",0,"",671088640,216,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
683,367,53,"Cataclysm's Wake Reward 15",[3808],[],[],"","",7,38,"",[],"","","",[4070],[4041],1,[],4070,"","",0,"",2013265920,216,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
684,367,54,"Unique Maps Reward 1",[3808],[],[],"","",7,39,"",[],"","","",[4160],[4155],1,[],4160,"","",0,"",-1140850688,216,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
685,367,55,"Unique Maps Reward 2",[3808],[],[],"","",7,40,"",[],"","","",[4161],[4156],1,[],4161,"","",0,"",0,217,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
686,367,56,"Unique Maps Reward 3",[3808],[],[],"","",7,41,"",[],"","","",[4162],[4157],1,[],4162,"","",0,"",1140850688,217,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
687,367,57,"Unique Maps Reward 4",[3808],[],[],"","",7,42,"",[],"","","",[4163],[4158],1,[],4163,"","",0,"",-2013265920,217,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
688,367,58,"Unique Maps Reward 5",[3808],[],[],"","",7,43,"",[],"","","",[4164],[4159],1,[],4164,"","",0,"",-872415232,217,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
689,367,59,"Map Boss Atlas Skill Book 1",[3808],[],[],"","",7,66,"",[],"","","",[630],[625],1,[],630,"","",0,"",503316480,218,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
690,367,60,"Map Boss Atlas Skill Book 2",[3808],[],[],"","",7,67,"",[],"","","",[631],[626],1,[],631,"","",0,"",1879048192,218,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
691,367,61,"Map Boss Atlas Skill Book 3",[3808],[],[],"","",7,68,"",[],"","","",[632],[627],1,[],632,"","",0,"",-1040187392,218,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
692,367,62,"Map Boss Atlas Skill Book 4",[3808],[],[],"","",7,69,"",[],"","","",[633],[628],1,[],633,"","",0,"",335544320,219,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
693,367,63,"The Pinnacle of Flame Reward",[3808],[],[],"","",7,44,"",[],"","","",[4092],[4089],1,[],4092,"","",0,"",1744830464,219,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
694,367,64,"Arbiter Atlas Skill Book 1",[3808],[],[],"","",7,71,"",[],"","","",[700],[635],1,[],700,"","",0,"",-1207959552,219,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
695,367,65,"Arbiter Atlas Skill Book 2",[3808],[],[],"","",7,72,"",[],"","","",[701],[636],1,[],701,"","",0,"",134217728,220,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
696,367,66,"Arbiter Atlas Skill Book 3",[3808],[],[],"","",7,73,"",[],"","","",[702],[637],1,[],702,"","",0,"",1476395008,220,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
697,367,67,"Arbiter Atlas Skill Book 4",[3808],[],[],"","",7,74,"",[],"","","",[703],[638],1,[],703,"","",0,"",-1476395008,220,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
698,367,68,"Precursor Towers Reward",[3808],[],[],"","",7,49,"",[],"","","",[214],[333],214,[91],214,"","",0,"",-167772160,220,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
699,367,69,"Buy or Sell items",[3808],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",100663296,221,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
700,367,70,"Identify Items",[],[],[],"triggerer.items_ided = triggerer.IdentifyItems();\r\nIf(triggerer.items_ided > 0, (){ SendSoundEffect(IdentifyAll, 0, false, triggerer); }, (){SendSoundEffect(IdentifyAllClick , 0, false, triggerer);});","",28,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",167772160,221,0,52,1,"",52,[],52,"",0,"",1,0,-16843010,-16843010
701,367,71,"Refund Passives",[],[],[],"triggerer.SendOpenScreen( CharacterPassiveTreeScreen, 1 );\r\ntriggerer.FinishNPCChat();","",29,"",72,[],"","","",[],[],4205,[],4205,"","",0,"",234881024,221,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
702,367,72,"Refund Atlas Passives",[3808],[],[],"triggerer.SendOpenScreen( AtlasPassiveTreeScreen, 1 );\r\ntriggerer.FinishNPCChat();","",30,"",72,[],"","","",[],[4025],4205,[],4205,"","",1,"",570425344,221,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
703,370,0,"[DNT] Seek Corrupted Biome",[3808],[],[],"","",6,"","",[11842],"","","",[4172],[],4172,"[4004,4005,4006,4007,4008,4042,4043,4044,4045,4046,4047,4048,4049,4050,4051]",4172,"","",0,"",-1107296256,221,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
704,370,1,"Gaining a Foothold",[3808],[],[2793],"",2793,6,"",2793,[11870],"","","",[4181],[4172],4181,"[4004,4005,4006,4007,4008,4042,4043,4044,4045,4046,4047,4048,4049,4050,4051]",4181,"","",0,"",1509949440,222,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
705,370,2,"[DNT] Find Corruption Nexus",[3808],[],[],"","",6,"","",[11843],"","","",[4174],"[4175,4173]",4174,"[4004,4005,4006,4007,4008,4042,4043,4044,4045,4046,4047,4048,4049,4050,4051]",4174,"","",0,"",-67108864,222,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
706,370,3,"[DNT] See Tower",[3808],[],[],"","",6,"","",[11844],"","","",[4179],[4176],4179,"[4004,4005,4006,4007,4008,4042,4043,4044,4045,4046,4047,4048,4049,4050,4051]",4179,"","",0,"",-2113929216,223,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
707,370,4,"[DNT] See Monolith (pinnacle)",[3808],[],[],"","",6,"","",[11845],"","","",[4180],[4072],4180,"[4004,4005,4006,4007,4008,4042,4043,4044,4045,4046,4047,4048,4049,4050,4051]",4180,"","",0,"",603979776,224,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
708,372,0,"Source of Corruption","[3808,0]",[],[],"triggerer.FinishNPCChat(); SetStateTo(untargetable, 1); PlayAnimation( clense_corruption_leave_01 );","",6,"","",[11854],"","","",[371],[],371,[371],371,"","",0,"",1409286144,225,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
709,372,1,"Source of Corruption","[3808,0]",[],[],"triggerer.FinishNPCChat(); SetStateTo(untargetable, 1); PlayAnimation( clense_corruption_leave_01 );","",6,"","",[11855],"","","",[407],[],407,[407],407,"","",0,"",-1946157056,225,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
710,372,2,"Source of Corruption","[3808,0]",[],[],"triggerer.FinishNPCChat(); SetStateTo(untargetable, 1); PlayAnimation( clense_corruption_leave_01 );","",6,"","",[11856],"","","",[419],[],419,[419],419,"","",0,"",-1006632960,225,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
711,372,3,"Stabilisation",[],[],[],"triggerer.FinishNPCChat(); SetStateTo(untargetable, 1); PlayAnimation( clense_corruption_leave_01 );","",6,"","",[11857],"","","",[420],[4041],420,[420],420,"","",0,"",-33554432,225,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
712,451,0,"[DNT] Glyph",[],[],[4749],"",72,3,"",72,[11901],"","",1,[],[],4205,[],4205,"","",0,"",939524096,226,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
713,453,0,"[DNT] Glyph",[],[],[4761],"",72,3,"",72,[12154],"","",1,[],[],4205,[],4205,"","",0,"",1476395008,226,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
714,463,0,"Surviving the Cataclysm",[],[4949],[4949],"",4949,6,"",4949,[12657],"","","",[],[],4205,[],4205,"","",0,"",-1174405120,226,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
715,463,1,"The Strange Mirror",[],[],[70],"","",6,"","",[12646],"","","",[4127],[4126],4127,[4130],4127,"","",0,"",234881024,227,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
716,463,2,"The Simulacrum",[],[],[],"","",6,"","",[12649],"","","",[4186],[4130],4186,[4131],4186,"","",0,"",1241513984,227,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
717,463,3,"Defeated Simulacrum",[],[],[],"","",6,"","",[12651],"","","",[4132],[4131],4132,[4132],4132,"","",0,"",-1879048192,227,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
718,463,4,"Delirium Quest Reward",[],[],[],"","",7,46,"",[],"","","",[4128],[4127],4128,[4129],4128,"","",0,"",-905969664,227,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
719,463,5,"Delirium Atlas Skill Book 1",[],[],[],"","",7,62,"",[],"","","",[621],[617],1,[],621,"","",0,"",201326592,228,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
720,463,6,"Delirium Atlas Skill Book 2",[],[],[],"","",7,63,"",[],"","","",[622],[618],1,[],622,"","",0,"",1308622848,228,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
721,463,7,"Delirium Atlas Skill Book 3",[],[],[],"","",7,64,"",[],"","","",[623],[619],1,[],623,"","",0,"",-1879048192,228,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
722,463,8,"Delirium Atlas Skill Book 4",[],[],[],"","",7,65,"",[],"","","",[624],[620],1,[],624,"","",0,"",-771751936,228,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
723,463,9,"Doryani",[4651],[],[2789],"","",3,"",2789,[12658],"","","",[],[],4205,[],4205,"","",0,"",33554432,229,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
724,463,10,"Corruption",[],[],[2790],"","",3,"",2790,[12659],"","","",[],[4025],4205,[],4205,"","",0,"",637534208,229,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
725,463,11,"Monolith",[],[],[2791],"","",3,"",2791,[12660],"","","",[],[4072],4205,[],4205,"","",0,"",1577058304,229,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
726,463,12,"Fortress",[],[],[2792],"","",3,"",2792,[12661],"","","",[],[4075],4205,[],4205,"","",0,"",-1778384896,229,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
727,463,13,"Simulacrum Splinters",[],[],[],"","",3,"","",[12647],"","","",[4183],[4182],4183,[],4205,"","",0,"",-637534208,229,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
728,463,14,"Distilled Emotions",[],[],[],"","",3,"","",[12648],"","","",[4184],[608],4184,[],4205,"","",0,"",436207616,230,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
729,463,15,"Unidentified Ruins",[],[],[],"","",3,"","",[12652],"","","",[4185],[4184],4185,[],4205,"","",0,"",1509949440,230,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
730,463,16,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1509949440,230,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
731,463,17,"Currency Exchange",[],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",1577058304,230,0,52,1,"",52,[],52,"",0,"","",0,-16843010,-16843010
732,463,18,"Select Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 0 ); triggerer.FinishNPCChat();","",23,"",72,[],"","","",[],[3],4205,[],4205,"","",0,"",738197504,231,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
733,463,19,"Select Guild Hideout",[],[],[],"triggerer.SendOpenScreen( HideoutSelectionWindow, 1 ); triggerer.FinishNPCChat();","",24,"",72,[],"","","",[],"[3,1034]",4205,[],4205,"","",0,"",100663296,232,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
734,464,0,"Surviving the Cataclysm",[],[4949],[4949],"",4949,6,"",4949,[12657],"","","",[],[],4205,[],4205,"","",0,"",905969664,232,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
735,464,1,"Doryani",[4651],[],[2789],"","",3,"",2789,[12658],"","","",[],[],4205,[],4205,"","",0,"",1711276032,232,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
736,464,2,"Corruption",[],[],[2790],"","",3,"",2790,[12659],"","","",[],[4025],4205,[],4205,"","",0,"",-1979711488,232,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
737,464,3,"Monolith",[],[],[2791],"","",3,"",2791,[12660],"","","",[],[4072],4205,[],4205,"","",0,"",-1375731712,232,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
738,464,4,"Fortress",[],[],[2792],"","",3,"",2792,[12661],"","","",[],[4075],4205,[],4205,"","",0,"",-771751936,232,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
739,464,5,"Buy or Sell items",[],[],[],"","",12,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",-771751936,232,0,52,0,"",52,[],52,"",0,"","",0,-16843010,-16843010
740,464,6,"Currency Exchange",[],[],[],"triggerer.SendOpenScreen( CurrencyExchangeWindow ); triggerer.FinishNPCChat();","",31,"",72,[],"","","",[],[],4205,[],4205,"","",1,"",-704643072,232,0,52,1,"",52,[],52,"",0,"","",0,-16843010,-16843010
741,459,0,"The Strange Mirror",[],[],[70],"","",6,"","",[12646],"","","",[4127],[4126],4127,[4130],4127,"","",0,"",100663296,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
742,459,1,"The Simulacrum",[],[],[],"","",6,"","",[12649],"","","",[4186],[4130],4186,[4131],4186,"","",0,"",570425344,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
743,459,2,"Defeated Simulacrum",[],[],[],"","",6,"","",[12651],"","","",[4132],[4131],4132,[4132],4132,"","",0,"",1040187392,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
744,459,3,"Delirium Quest Reward",[],[],[],"","",7,46,"",[],"","","",[4128],[4127],4128,[4129],4128,"","",0,"",1241513984,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
745,459,4,"Delirium Atlas Skill Book 1",[],[],[],"","",7,62,"",[],"","","",[621],[617],1,[],621,"","",0,"",1375731712,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
746,459,5,"Delirium Atlas Skill Book 2",[],[],[],"","",7,63,"",[],"","","",[622],[618],1,[],622,"","",0,"",1509949440,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
747,459,6,"Delirium Atlas Skill Book 3",[],[],[],"","",7,64,"",[],"","","",[623],[619],1,[],623,"","",0,"",1644167168,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
748,459,7,"Delirium Atlas Skill Book 4",[],[],[],"","",7,65,"",[],"","","",[624],[620],1,[],624,"","",0,"",1778384896,233,0,52,"","",52,[],52,"",0,"",1,0,-16843010,-16843010
749,459,8,"Doryani",[4651],[],[2789],"","",3,"",2789,[12658],"","","",[],[],4205,[],4205,"","",0,"",-1711276032,233,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
750,459,9,"Corruption",[],[],[2790],"","",3,"",2790,[12659],"","","",[],[4025],4205,[],4205,"","",0,"",-1107296256,233,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
751,459,10,"Monolith",[],[],[2791],"","",3,"",2791,[12660],"","","",[],[4072],4205,[],4205,"","",0,"",-503316480,233,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
752,459,11,"Fortress",[],[],[2792],"","",3,"",2792,[12661],"","","",[],[4075],4205,[],4205,"","",0,"",100663296,234,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
753,459,12,"Simulacrum Splinters",[],[],[],"","",3,"","",[12647],"","","",[4183],[4182],4183,[4130],4205,"","",0,"",570425344,234,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
754,459,13,"Distilled Emotions",[],[],[],"","",3,"","",[12648],"","","",[4184],[608],4184,[],4205,"","",0,"",973078528,234,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
755,459,14,"Unidentified Ruins",[],[],[],"","",3,"","",[12652],"","","",[4185],[4184],4185,[],4205,"","",0,"",1375731712,234,0,52,"","",52,[],52,"",0,"","",0,-16843010,-16843010
