"rownum","Id","Icon_DDSFile","Stats","Stat1Value","Stat2Value","Stat3Value","Stat4Value","PassiveSkillGraphId","Name","Characters","IsKeystone","IsNotable","FlavourText","IsJustIcon","AchievementItem","IsJewelSocket","AscendancyKey","IsAscendancyStartingNode","ReminderStrings","SkillPointsGranted","IsMultipleChoice","IsMultipleChoiceOption","Stat5Value","PassiveSkillBuffs","GrantedEffectsPerLevel","IsAnointmentOnly","i32","IsExpansion","IsProxyPassive","SkillType","MasteryGroup"
1043,"mana_flasks_notable1699","Art/2DArt/SkillIcons/passives/DruidicRite.dds","[128,739]",20,20,0,0,51440,"Druidic Rite",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1044,"weapon_ele_notable1700","Art/2DArt/SkillIcons/passives/ForceOfNature.dds",[14311],10,0,0,0,4481,"Forces of Nature",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1045,"sword_critical_chance1701","Art/2DArt/SkillIcons/passives/damagesword.dds",[2383],25,0,0,0,22645,"Sword Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1046,"sword_critical_chance1702","Art/2DArt/SkillIcons/passives/accuracysword.dds","[615,2383]",10,20,0,0,29856,"Sword Critical Strike Chance and Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1047,"sword_critical_notable1703","Art/2DArt/SkillIcons/passives/FatalBlade.dds","[615,2383]",25,50,0,0,1568,"Fatal Blade",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1048,"mana_on_kill_notable1704","Art/2DArt/SkillIcons/passives/Revelry.dds","[11489,128,127]",10,15,25,0,14813,"Revelry",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1049,"spell_critical_strike_chance1705","Art/2DArt/SkillIcons/passives/spellcritical.dds",[556],20,0,0,0,60405,"Spell Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1050,"spell_critical_strike_chance1706","Art/2DArt/SkillIcons/passives/spellcritical.dds",[556],25,0,0,0,25757,"Spell Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1051,"spell_critical_strike_multi1707","Art/2DArt/SkillIcons/passives/SpellMultiplyer2.dds",[328],10,0,0,0,47507,"Spell Critical Strike Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1052,"spell_critical_strike_multi1708","Art/2DArt/SkillIcons/passives/SpellMultiplyer2.dds",[328],10,0,0,0,49929,"Spell Critical Strike Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1053,"bow_damage_move_speed1709","Art/2DArt/SkillIcons/passives/attackspeedbow.dds","[2869,8108,120]",12,12,15,0,46344,"Bow Damage and Evasion",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1054,"bow_damage_move_speed1710","Art/2DArt/SkillIcons/passives/attackspeedbow.dds","[2869,8108,120]",12,12,15,0,29089,"Bow Damage and Evasion",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1055,"bow_damage_speed_notable1711","Art/2DArt/SkillIcons/passives/AvataroftheHunt2.dds","[2869,177,8108,119]",30,6,30,200,36687,"Avatar of the Hunt",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1056,"weapon_fire_damage1712","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[6054],12,0,0,0,8879,"Weapon Fire Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1057,"weapon_fire_damage1713","Art/2DArt/SkillIcons/passives/firedamagestr.dds",[6054],12,0,0,0,14419,"Weapon Fire Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1058,"weapon_lightning_damage1714","Art/2DArt/SkillIcons/passives/lightningint.dds",[6056],12,0,0,0,37781,"Weapon Lightning Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1059,"weapon_lightning_damage1715","Art/2DArt/SkillIcons/passives/lightningint.dds",[6056],12,0,0,0,44339,"Weapon Lightning Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1060,"elemental_damage1724","Art/2DArt/SkillIcons/passives/elementaldamage.dds",[486],10,0,0,0,33199,"Elemental Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1061,"elemental_damage1725","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[486,141]",10,3,0,0,47312,"Elemental Damage and Resistances",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1062,"elemental_damage1726","Art/2DArt/SkillIcons/passives/elementaldamage.dds","[486,141]",10,3,0,0,55866,"Elemental Damage and Resistances",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1063,"elemental_damage_notable1727","Art/2DArt/SkillIcons/passives/ashfrostandstorm.dds","[486,6314,1874]",30,30,10,0,45317,"Ash, Frost and Storm",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1064,"cast_speed_notable1728","Art/2DArt/SkillIcons/passives/MentalRapidity.dds","[216,130]",10,30,0,0,9432,"Mental Rapidity",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1065,"life_mana_notable1730","Art/2DArt/SkillIcons/passives/QuickRecovery.dds","[124,130,451]",7,20,48,0,21330,"Quick Recovery",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1066,"life_regen_armour_notable1732","Art/2DArt/SkillIcons/passives/CombatStamina.dds","[451,117,124]",60,20,5,0,21413,"Combat Stamina",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1067,"two_hand_damage_notable1733","Art/2DArt/SkillIcons/passives/MartialExperience.dds","[333,11604,603,10788]",30,30,100,12,27301,"Martial Experience",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1068,"mana_reduced_cost_notable1734","Art/2DArt/SkillIcons/passives/ManaGuardNotable.dds","[128,12112]",18,40,0,0,24256,"Dynamo",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1069,"mana_on_damage_notable1737","Art/2DArt/SkillIcons/passives/BattleRouse.dds","[1074,128]",10,15,0,0,5289,"Battle Rouse",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1070,"skill_duration_notable1738","Art/2DArt/SkillIcons/passives/ExceptionalPerformance.dds",[215],25,0,0,0,53042,"Exceptional Performance",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1071,"shields_notable1739","Art/2DArt/SkillIcons/passives/CommandofSteel.dds","[19,9611]",5,30,0,0,57900,"Command of Steel",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1072,"mana_flasks1740","Art/2DArt/SkillIcons/passives/flaskint.dds",[128],8,0,0,0,41967,"Mana",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1073,"mana_flasks1741","Art/2DArt/SkillIcons/passives/flaskint.dds","[128,400]",10,15,0,0,17546,"Mana and Flasks",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1074,"mana_flasks_notable1743","Art/2DArt/SkillIcons/passives/ArcaneChemistry.dds","[128,400,10014]",15,30,1,0,21634,"Arcane Chemistry",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1075,"life_flasks1744","Art/2DArt/SkillIcons/passives/flaskstr.dds","[124,399]",4,10,0,0,8930,"Life and Flasks",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1076,"life_flasks_1745","Art/2DArt/SkillIcons/passives/flaskstr.dds","[124,399]",4,10,0,0,18402,"Life and Flasks",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1077,"life_flasks_notable1747","Art/2DArt/SkillIcons/passives/ProfaneChemistry.dds","[124,399,11021]",7,30,1,0,42041,"Profane Chemistry",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1078,"physical_damage1749","Art/2DArt/SkillIcons/passives/GreenPhysicalDamageNode.dds",[26],14,0,0,0,19210,"Physical Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1079,"physical_damage1752","Art/2DArt/SkillIcons/passives/GreenPhysicalDamageNode.dds",[26],14,0,0,0,43316,"Physical Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1080,"physical_damage1753","Art/2DArt/SkillIcons/passives/damage.dds",[26],8,0,0,0,24838,"Physical Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1081,"physical_damage_notable1754","Art/2DArt/SkillIcons/passives/MasterofForce.dds","[26,573,10788]",30,30,10,0,47065,"Master of Blades",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1082,"life_on_kill1755","Art/2DArt/SkillIcons/passives/life1.dds","[104,124]",10,4,0,0,19287,"Life and Life on Kill",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1083,"life_on_kill1756","Art/2DArt/SkillIcons/passives/life1.dds","[104,124]",10,4,0,0,61875,"Life and Life on Kill",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1084,"life_on_kill_notable1757","Art/2DArt/SkillIcons/passives/HiredKiller2.dds","[124,3311]",7,2,0,0,49379,"Hired Killer",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1085,"mana_on_kill1758","Art/2DArt/SkillIcons/passives/mana.dds",[128],8,0,0,0,34907,"Mana",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1086,"mana_on_kill1759","Art/2DArt/SkillIcons/passives/mana.dds","[107,128]",15,10,0,0,28424,"Mana and Mana on Kill",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1087,"mana_on_kill_notable1760","Art/2DArt/SkillIcons/passives/ThrillKiller.dds","[128,6344]",16,2,0,0,45067,"Thrill Killer",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1088,"mana_notable1765","Art/2DArt/SkillIcons/passives/Dreamer.dds","[128,130,213]",20,15,10,0,10835,"Dreamer",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1089,"life_es1766","Art/2DArt/SkillIcons/passives/LifeAndEnergyShield.dds","[124,134]",3,5,0,0,55247,"Life and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1090,"life_es1767","Art/2DArt/SkillIcons/passives/LifeAndEnergyShield.dds","[124,134]",3,5,0,0,63799,"Life and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1091,"life_es1768","Art/2DArt/SkillIcons/passives/LifeAndEnergyShield.dds","[124,134]",3,5,0,0,61320,"Life and Energy Shield",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1092,"life_es_notable1769","Art/2DArt/SkillIcons/passives/melding.dds","[124,4614]",7,3,0,0,18865,"Melding",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1093,"critical_notable1770","Art/2DArt/SkillIcons/passives/TrueStriker.dds","[95,554]",15,45,0,0,30471,"True Strike",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1094,"armour_life_regen1771","Art/2DArt/SkillIcons/passives/lifepercentage.dds","[117,451]",10,36,0,0,7335,"Armour and Life Regeneration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1095,"two_handed_weapon_damage1772","Art/2DArt/SkillIcons/passives/2handeddamage.dds","[333,11604,603]",12,12,60,0,6884,"Two Handed Melee Damage and Life Leech Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1096,"one_handed_attack_speed1773_","Art/2DArt/SkillIcons/passives/attackspeed1h.dds",[339],3,0,0,0,46292,"One Handed Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1097,"claw_damage_and_crit1774","Art/2DArt/SkillIcons/passives/criticalclaw.dds","[560,88]",20,8,0,0,47321,"Claw Critical Strike Chance and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1098,"claw_damage_and_crit1775","Art/2DArt/SkillIcons/passives/criticalclaw.dds",[560],20,0,0,0,265,"Claw Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1099,"staff_damage_and_crit1776","Art/2DArt/SkillIcons/passives/critstrchnc.dds",[1147],20,0,0,0,24229,"Staff Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1100,"staff_damage_and_crit1777","Art/2DArt/SkillIcons/passives/critstrchnc.dds","[1147,1148]",20,10,0,0,4977,"Staff Critical Strike Chance and Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1101,"claw_dagger_sword_speed1781","Art/2DArt/SkillIcons/passives/attackspeedclaw.dds",[76],5,0,0,0,45788,"Claw Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1102,"claw_dagger_sword_speed1782","Art/2DArt/SkillIcons/passives/attackspeedclaw.dds",[76],5,0,0,0,2121,"Claw Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1103,"claw_dagger_sword_damage1783","Art/2DArt/SkillIcons/passives/ClawDaggerSwordAttackDamage2.dds","[9606,9607,40,11605]",12,12,12,12,57493,"Claw, Dagger and Sword Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1104,"claw_dagger_sword_crit1784","Art/2DArt/SkillIcons/passives/ClawDaggerSwordAttackDamage2.dds","[560,558,2383]",25,25,25,0,40834,"Claw, Dagger and Sword Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1105,"skill_duration_notable1787","Art/2DArt/SkillIcons/passives/potencyofwill.dds",[215],25,0,0,0,1006,"Potency of Will",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1106,"skill_duration1788","Art/2DArt/SkillIcons/passives/skillduration.dds",[215],10,0,0,0,13191,"Skill Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1107,"general_aura_notable1791","Art/2DArt/SkillIcons/passives/Champion.dds","[3844,14769,845]",6,8,12,0,33718,"Champion of the Cause",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1108,"attack_move_speed_notable1792","Art/2DArt/SkillIcons/passives/quickstep.dds","[177,14805]",6,6,0,0,2715,"Quickstep",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1109,"mace_notable1794","Art/2DArt/SkillIcons/passives/BloodyBludgeon.dds","[11615,78,6998]",24,6,15,0,24721,"Ribcage Crusher",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1110,"ignite_duration1796","Art/2DArt/SkillIcons/passives/firedamageint.dds","[611,202]",15,15,0,0,8624,"Ignite Chance and Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1111,"ignite_notable1797","Art/2DArt/SkillIcons/passives/BreathofFlames2.dds","[42,10199]",30,10,0,0,11924,"Breath of Flames",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1112,"shock_notable1798","Art/2DArt/SkillIcons/passives/BreathofLightening2.dds","[56,12458]",30,50,0,0,11645,"Breath of Lightning",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1113,"freeze_notable1799","Art/2DArt/SkillIcons/passives/BreathofRime2.dds","[49,12457]",30,50,0,0,21460,"Breath of Rime",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1114,"wand_damage1800","Art/2DArt/SkillIcons/passives/masterywand.dds",[11616],12,0,0,0,39521,"Wand Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1115,"wand_damage1801","Art/2DArt/SkillIcons/passives/masterywand.dds",[11616],16,0,0,0,40840,"Wand Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1116,"wand_damage1802","Art/2DArt/SkillIcons/passives/masterywand.dds",[11616],16,0,0,0,49779,"Wand Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1117,"wand_damage1803","Art/2DArt/SkillIcons/passives/masterywand.dds",[11616],16,0,0,0,29552,"Wand Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1118,"wand_speed_accuracy1804","Art/2DArt/SkillIcons/passives/WandSpeedAccuracyNode.dds","[81,93]",4,8,0,0,48878,"Wand Attack Speed and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1119,"wand_speed_accuracy1805","Art/2DArt/SkillIcons/passives/WandSpeedAccuracyNode.dds","[81,93]",4,8,0,0,51524,"Wand Attack Speed and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1120,"wand_speed_accuracy1806","Art/2DArt/SkillIcons/passives/WandSpeedAccuracyNode.dds","[81,93]",4,8,0,0,51146,"Wand Attack Speed and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1121,"wand_elemental_notable1807","Art/2DArt/SkillIcons/passives/TempestBlast.dds",[666],20,0,0,0,63207,"Tempest Blast",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
1122,"mace_physical_damage1808","Art/2DArt/SkillIcons/passives/macedmg.dds",[11615],14,0,0,0,27134,"Mace Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1123,"claw_damage1809","Art/2DArt/SkillIcons/passives/attackspeedclaw.dds","[11610,76]",8,4,0,0,17908,"Claw Damage and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1124,"claw_damage1810","Art/2DArt/SkillIcons/passives/attackspeedclaw.dds","[11610,76]",8,4,0,0,25775,"Claw Damage and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1125,"claw_attack_speed1811","Art/2DArt/SkillIcons/passives/clawmasterydex.dds","[11594,3365]",15,5,0,0,36801,"Claw Ailment Damage and Poison Duration",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1126,"claw_attack_speed1812","Art/2DArt/SkillIcons/passives/ClawCritStrikeChanceNode.dds","[560,2794]",20,10,0,0,36225,"Claw Critical Strike Chance and Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1127,"claw_attack_speed1813","Art/2DArt/SkillIcons/passives/clawmasterydex.dds","[3831,11594]",10,15,0,0,19228,"Claw Ailment Damage and Poison Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1128,"dual_damage_speed1814","Art/2DArt/SkillIcons/passives/damagedualwieldgreen.dds","[73,11627]",3,8,0,0,28084,"Dual Wield Damage and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1129,"dual_damage_speed1815","Art/2DArt/SkillIcons/passives/damagedualwieldgreen.dds","[73,11627,6429]",3,10,10,0,13807,"Dual Wield Damage and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1130,"dual_damage_speed1816","Art/2DArt/SkillIcons/passives/damagedualwieldgreen.dds","[73,11627,6429]",3,10,10,0,33089,"Dual Wield Damage and Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1131,"dual_damage_block1817","Art/2DArt/SkillIcons/passives/dualwieldblock.dds","[11627,21]",10,3,0,0,56231,"Dual Wield Damage and Block",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1132,"dual_damage_block1818","Art/2DArt/SkillIcons/passives/dualwieldblock.dds","[11627,21]",10,3,0,0,2392,"Dual Wield Damage and Block",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1133,"wand_critical1820","Art/2DArt/SkillIcons/passives/WandCritical.dds","[2416,2417]",30,12,0,0,52848,"Wand Critical Strike Chance and Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1134,"wand_critical1821","Art/2DArt/SkillIcons/passives/WandCritical.dds","[2416,2417]",30,12,0,0,2464,"Wand Critical Strike Chance and Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1135,"wand_critical1822","Art/2DArt/SkillIcons/passives/WandCritical.dds","[2416,2417]",30,12,0,0,27879,"Wand Critical Strike Chance and Multiplier",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1136,"staff_critical1823","Art/2DArt/SkillIcons/passives/staffspeed.dds","[35,1147,11598]",0,30,0,0,48282,"Staff Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1137,"staff_critical1824","Art/2DArt/SkillIcons/passives/staffspeed.dds","[35,1147,11598]",0,30,0,0,16754,"Staff Critical Strike Chance",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1138,"mace_elemental_damage1825","Art/2DArt/SkillIcons/passives/MaceElemental.dds","[1095,90]",12,8,0,0,24677,"Mace Elemental Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1139,"mace_elemental_damage1826","Art/2DArt/SkillIcons/passives/MaceElemental.dds","[1095,90]",12,8,0,0,61950,"Mace Elemental Damage and Accuracy",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1140,"physical_attack_damage_life1843","Art/2DArt/SkillIcons/passives/damage.dds","[2506,123]",14,14,0,0,47389,"Physical Attack Damage and Life",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1141,"physical_attack_damage1845","Art/2DArt/SkillIcons/passives/damage.dds",[2506],12,0,0,0,5612,"Physical Attack Damage",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1142,"attack_speed1846","Art/2DArt/SkillIcons/passives/attackspeed.dds",[70],5,0,0,0,62694,"Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1143,"attack_speed1847","Art/2DArt/SkillIcons/passives/attackspeed.dds",[70],3,0,0,0,45227,"Attack Speed",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1144,"armour_evasion_life1850","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds","[1075,124]",6,4,0,0,35568,"Armour, Evasion and Life",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1145,"armour_evasion_life1851","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds","[1075,124]",6,4,0,0,59718,"Armour, Evasion and Life",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1146,"armour_evasion_life1852","Art/2DArt/SkillIcons/passives/ArmourAndEvasionNode.dds","[1075,124]",6,4,0,0,50306,"Armour, Evasion and Life",[],"","","","","","","","",[],0,"","",0,[],"","",0,"","",0,""
1147,"life_armour_evasion_notable1853","Art/2DArt/SkillIcons/passives/LifeArmourAndEvasion.dds","[1075,124]",24,8,0,0,48438,"Bravery",[],"",1,"","",6954,"","","",[],0,"","",0,[],"","",0,"","",0,""
