"rownum","Id","i32","i32","Name","CompletionsRequired","AchievementsKey","bool","bool","bool","bool"
2521,"EquipMarakethWeaponsBow",1,135,"Bow",1,145,"",1,"",1
2522,"EquipMarakethWeaponsRapier",1,136,"Rapier",1,145,"",1,"",1
2523,"EquipMarakethWeaponsOneHandAxe",1,137,"One Handed Axe",1,145,"",1,"",1
2524,"EquipMarakethWeaponsTwoHandAxe",1,138,"Two Handed Axe",1,145,"",1,"",1
2525,"EquipMarakethWeaponsOneHandSword",1,139,"One Handed Sword",1,145,"",1,"",1
2526,"EquipMarakethWeaponsTwoHandSword",1,140,"Two Handed Sword",1,145,"",1,"",1
2527,"EquipMarakethWeaponsDagger",1,141,"Dagger",1,145,"",1,"",1
2528,"MakeFourModJewelWithAlchemy",1,142,"",1,146,"",1,"",1
2529,"CorruptToCorruptUniqueJewel",1,143,"",1,147,"",1,"",1
2530,"EquipUniqueJewelRadius",1,144,"",1,148,"",1,"",1
2531,"TalismanKillNormalMerveil",1,0,"Act 1: Merveil, the Twisted",1,149,"",1,"",1
2532,"TalismanKillNormalVaalOversoul",1,1,"Act 2: Vaal Oversoul",1,149,"",1,"",1
2533,"TalismanKillNormalDominus",1,2,"Act 3: Dominus, Ascendant",1,149,"",1,"",1
2534,"TalismanKillNormalMalachai",1,3,"Act 4: Malachai, The Nightmare",1,149,"",1,"",1
2535,"TalismanKillCruelMerveil",1,4,"Act 1: Merveil, the Twisted",1,152,"",1,"",1
2536,"TalismanKillCruelVaalOversoul",1,5,"Act 2: Vaal Oversoul",1,152,"",1,"",1
2537,"TalismanKillCruelDominus",1,6,"Act 3: Dominus, Ascendant",1,152,"",1,"",1
2538,"TalismanKillCruelMalachai",1,7,"Act 4: Malachai, The Nightmare",1,152,"",1,"",1
2539,"TalismanKillMercilessMerveil",1,8,"Act 1: Merveil, the Twisted",1,177,"",1,"",1
2540,"TalismanKillMercilessVaalOversoul",1,9,"Act 2: Vaal Oversoul",1,177,"",1,"",1
2541,"TalismanKillMercilessDominus",1,10,"Act 3: Dominus, Ascendant",1,177,"",1,"",1
2542,"TalismanKillMercilessMalachai",1,11,"Act 4: Malachai, The Nightmare",1,177,"",1,"",1
2543,"TalismanKillPenitentiaryIncarcerator",1,12,"Penitentiary Incarcerator",1,184,"",1,"",1
2544,"TalismanKillBramblemist",1,13,"Bramblemist",1,184,"",1,"",1
2545,"TalismanKillVoidAnomaly",1,14,"Void Anomaly",1,184,"",1,"",1
2546,"TalismanKillGlace",1,15,"Glace",1,184,"",1,"",1
2547,"TalismanKillThraxia",1,16,"Thraxia",1,184,"",1,"",1
2548,"TalismanKillCarnage",1,17,"Carnage",1,184,"",1,"",1
2549,"TalismanKillSpinnerofFalseHope",1,18,"Spinner of False Hope",1,184,"",1,"",1
2550,"TalismanKillTunneltrap",1,19,"Tunneltrap",1,184,"",1,"",1
2551,"TalismanKillNightmareManifest",1,20,"Nightmare Manifest",1,184,"",1,"",1
2552,"TalismanKillForestofFlames",1,21,"Forest of Flames",1,184,"",1,"",1
2553,"TalismanKillWitchoftheCauldron",1,22,"Witch of the Cauldron",1,184,"",1,"",1
2554,"TalismanKillLoathe",1,23,"Loathe",1,184,"",1,"",1
2555,"TalismanKillTheBrittleEmperor",1,24,"The Brittle Emperor",1,184,"",1,"",1
2556,"TalismanKillShadowoftheVaal",1,25,"Shadow of the Vaal",1,184,"",1,"",1
2557,"TalismanKillAmbriusLegionSlayer",1,26,"Ambrius, Legion Slayer",1,184,"",1,"",1
2558,"TalismanCompleteMercilessMercyMission",1,27,"Mercy Mission",1,178,"",1,"",1
2559,"TalismanCompleteMercilessTheFetidPool",1,28,"A Dirty Job",1,178,"",1,"",1
2560,"TalismanCompleteMercilessDwelleroftheDeep",1,29,"Dweller of the Deep",1,178,"",1,"",1
2561,"TalismanCompleteMercilessAMaroonedMariner",1,30,"A Marooned Mariner",1,178,"",1,"",1
2562,"TalismanCompleteMercilessTheWayForward",1,31,"The Way Forward",1,178,"",1,"",1
2563,"TalismanCompleteMercilessThroughSacredGround",1,32,"Through Sacred Ground",1,178,"",1,"",1
2564,"TalismanCompleteMercilessTheGreatWhiteBeast",1,33,"The Great White Beast",1,178,"",1,"",1
2565,"TalismanCompleteMercilessVictariosSecrets",1,34,"Victario's Secrets",1,178,"",1,"",1
2566,"TalismanCompleteMercilessSevertheRightHand",1,35,"Sever the Right Hand",1,178,"",1,"",1
2567,"TalismanCompleteMercilessAFixtureofFate",1,36,"A Fixture of Fate",1,178,"",1,"",1
2568,"TalismanCompleteMercilessASwigofHope",1,37,"A Swig of Hope",1,178,"",1,"",1
2569,"TalismanCompleteMercilessAnIndomitableSpirit",1,38,"An Indomitable Spirit",1,178,"",1,"",1
2570,"TalismanCreateHideoutSmall",1,39,"Small",1,187,"",1,"",1
2571,"TalismanCreateHideoutMedium",1,40,"Medium",1,187,"",1,"",1
2572,"TalismanCreateHideoutLarge",1,41,"Large",1,187,"",1,"",1
2573,"TalismanCraftModOnHelmet",1,42,"Helmet",1,150,"",1,"",1
2574,"TalismanCraftModOnBodyArmour",1,43,"Body Armour",1,150,"",1,"",1
2575,"TalismanCraftModOnAmulet",1,44,"Amulet",1,150,"",1,"",1
2576,"TalismanCraftModOnRing",1,45,"Ring",1,150,"",1,"",1
2577,"TalismanCraftModOnBelt",1,46,"Belt",1,150,"",1,"",1
2578,"TalismanCraftModOnGloves",1,47,"Gloves",1,150,"",1,"",1
2579,"TalismanCraftModOnBoots",1,48,"Boots",1,150,"",1,"",1
2580,"TalismanCraftModOnWeapon",1,49,"Weapon",1,150,"",1,"",1
2581,"TalismanCraftModOnShield",1,50,"Shield",1,150,"",1,"",1
2582,"TalismanCraftModOnQuiver",1,51,"Quiver",1,150,"",1,"",1
2583,"TalismanSummonUsingNormalTalismans",1,52,"Five Normal Talismans at once",1,156,"",1,"",1
2584,"TalismanSummonUsingMagicTalismans",1,53,"Five Magic Talismans at once",1,156,"",1,"",1
2585,"TalismanSummonUsingRareTalismans",1,54,"Five Rare Talismans at once",1,156,"",1,"",1
2586,"TalismanSummonUsingUniqueTalisman",1,55,"At least One Unique Talisman",1,156,"",1,"",1
2587,"TalismanEncounterKillUniqueWithTier1",1,56,"",1,182,"",1,"",1
2588,"TalismanSummonUsingRareBlackMawTalisman",1,57,"Black Maw Talisman",1,151,"",1,"",1
2589,"TalismanSummonUsingRareBonespireTalisman",1,58,"Bonespire Talisman",1,151,"",1,"",1
2590,"FlashbackClearFetidPool",1,0,"",1,157,"",1,"",1
2591,"FlashbackIdentifyUnique",1,1,"",1,158,"",1,"",1
2592,"FlashbackKillCruelKole",1,2,"",1,159,"",1,"",1
2593,"FlashbackUpgradeHideout",1,3,"",1,160,"",1,"",1
2594,"FlashbackGoldenHand",1,4,"",1,161,"",1,"",1
2595,"FlashbackFullClearVaalSideAreaFromMapDevice",1,5,"",1,162,"",1,"",1
2596,"FlashbackKillUniqueMapBoss",1,6,"",1,163,"",1,"",1
2597,"FlashbackReachLevel85",1,7,"",1,164,"",1,"",1
2598,"FlashbackKillInvader",1,8,"",1,165,"",1,"",1
2599,"FlashbackKillTormentedUnique",1,9,"",1,166,"",1,"",1
2600,"FlashbackOpenRareUnIDdStrongbox",1,10,"",1,167,"",1,"",1
2601,"FlashbackKillStreak",1,11,"",1,168,"",1,"",1
2602,"FlashbackKillKeepers",1,12,"",1,169,"",1,"",1
2603,"FlashbackKillWarbandLeader",1,13,"",1,170,"",1,"",1
2604,"FlashbackKillOnslaughtBoss",1,14,"",1,171,"",1,"",1
2605,"FlashbackKillBeyondBoss",1,15,"",1,172,"",1,"",1
2606,"FlashbackFullClearRareTempestPrefixSuffix",1,16,"",1,173,"",1,"",1
2607,"FlashbackKillInnerTreasure",1,17,"",1,174,"",1,"",1
2608,"FlashbackKillIgnaPhoenix",1,18,"",1,175,"",1,"",1
2609,"FlashbackTouchDivineShrine",1,19,"",1,176,"",1,"",1
2610,"TalismanSummonUsingRareAshscaleTalisman",1,59,"Ashscale Talisman",1,151,"",1,"",1
2611,"TalismanSummonUsingRareLoneAntlerTalisman",1,60,"Lone Antler Talisman",1,151,"",1,"",1
2612,"TalismanSummonUsingRareDeepOneTalisman",1,61,"Deep One Talisman",1,151,"",1,"",1
2613,"TalismanSummonUsingRareBreakribTalisman",1,62,"Breakrib Talisman",1,151,"",1,"",1
2614,"TalismanSummonUsingRareDeadhandTalisman",1,63,"Deadhand Talisman",1,151,"",1,"",1
2615,"TalismanSummonUsingRareUndyingFleshTalisman",1,64,"Undying Flesh Talisman",1,151,"",1,"",1
2616,"TalismanKillMonsterWithHexclawTalisman",1,65,"Hexclaw Talisman",1,180,"",1,"",1
2617,"TalismanKillMonsterWithPrimalSkullTalisman",1,66,"Primal Skull Talisman",1,180,"",1,"",1
2618,"TalismanKillMonsterWithMonkeyPawTalisman",1,67,"Monkey Paw Talisman",1,180,"",1,"",1
2619,"TalismanKillMonsterWithSplitnewtTalisman",1,68,"Splitnewt Talisman",1,180,"",1,"",1
2620,"TalismanKillMonsterWithClutchingTalisman",1,69,"Clutching Talisman",1,180,"",1,"",1
2621,"TalismanKillMonsterWithAvianTwinsTalisman",1,70,"Avian Twins Talisman",1,180,"",1,"",1
2622,"TalismanKillMonsterWithFangjawTalisman",1,71,"Fangjaw Talisman",1,180,"",1,"",1
2623,"TalismanKillMonsterWithSpinefuseTalisman",1,72,"Spinefuse Talisman",1,180,"",1,"",1
2624,"TalismanKillMonsterWithThreeRatTalisman",1,73,"Three Rat Talisman",1,180,"",1,"",1
2625,"TalismanKillMonsterWithMonkeyTwinsTalisman",1,74,"Monkey Twins Talisman",1,180,"",1,"",1
2626,"TalismanKillMonsterWithLongtoothTalisman",1,75,"Longtooth Talisman",1,180,"",1,"",1
2627,"TalismanKillMonsterWithRotfeatherTalisman",1,76,"Rotfeather Talisman",1,180,"",1,"",1
2628,"TalismanKillMonsterWithWereclawTalisman",1,77,"Wereclaw Talisman",1,180,"",1,"",1
2629,"TalismanKillMonsterWithThreeHandsTalisman",1,78,"Three Hands Talisman",1,180,"",1,"",1
2630,"TalismanKillSireoftheFallingSkies",1,79,"Sire of the Falling Skies",1,181,"",1,"",1
2631,"TalismanKillGreatWebmother",1,80,"Great Webmother",1,181,"",1,"",1
2632,"TalismanKillParasiteHopper",1,81,"Ululat, Maggot-Bearer",1,181,"",1,"",1
2633,"TalismanKillLegionofLostSouls",1,82,"Legion of Lost Souls",1,181,"",1,"",1
2634,"TalismanKillPrimordius",1,83,"Primordius",1,181,"",1,"",1
2635,"TalismanKillDeathBlossom",1,84,"Death Blossom",1,181,"",1,"",1
2636,"TalismanKillTheScourgeoftheWilds",1,85,"The Scourge of the Wilds",1,181,"",1,"",1
2637,"TalismanKillBearerTorrOlgosso",1,86,"Torr Olgosso",1,186,"",1,"",1
2638,"TalismanKillBearerZacharieDesmarais",1,87,"Zacharie Desmarais",1,186,"",1,"",1
2639,"TalismanKillBearerMinaraAnemina",1,88,"Minara Anemina",1,186,"",1,"",1
2640,"TalismanKillBearerDenaLorenni",1,89,"Dena Lorenni",1,186,"",1,"",1
2641,"TalismanKillBearerJonahUnchained",1,90,"Jonah Unchained",1,186,"",1,"",1
2642,"TalismanKillBearerIonDarkshroud",1,91,"Ion Darkshroud",1,186,"",1,"",1
2643,"TalismanKillBearerWilorinDemontamer",1,92,"Wilorin Demontamer",1,186,"",1,"",1
2644,"TalismanKillBearerOrraGreengate",1,93,"Orra Greengate",1,186,"",1,"",1
2645,"TalismanKillBearerAntalieNapora",1,94,"Antalie Napora",1,186,"",1,"",1
2646,"TalismanKillBearerVickasGiantbone",1,95,"Vickas Giantbone",1,186,"",1,"",1
2647,"TalismanKillBearerTinevinHighdove",1,96,"Tinevin Highdove",1,186,"",1,"",1
2648,"TalismanKillBearerMagnusStonethorn",1,97,"Magnus Stonethorn",1,186,"",1,"",1
2649,"TalismanKillBearerLaelFuria",1,98,"Lael Furia",1,186,"",1,"",1
2650,"TalismanKillBearerVanthAgiel",1,99,"Vanth Agiel",1,186,"",1,"",1
2651,"TalismanKillRigwald",1,100,"",1,189,"",1,"",1
2652,"TalismanKillRigwald80",1,101,"",1,197,"",1,"",1
2653,"TalismanIdentifyRigwaldsCrest",1,102,"Rigwald's Crest",1,191,"",1,"",1
2654,"TalismanIdentifyRigwaldsQuills",1,103,"Rigwald's Quills",1,191,"",1,"",1
2655,"TalismanIdentifyRigwaldsSavagery",1,104,"Rigwald's Savagery",1,191,"",1,"",1
2656,"TalismanIdentifyRigwaldsCommand",1,105,"Rigwald's Command",1,191,"",1,"",1
2657,"TalismanDivinationCardStackOne",1,106,"One",1,194,"",1,"",1
2658,"TalismanDivinationCardStackTwo",1,107,"Two",1,194,"",1,"",1
2659,"TalismanDivinationCardStackThree",1,108,"Three",1,194,"",1,"",1
2660,"TalismanDivinationCardStackFour",1,109,"Four",1,194,"",1,"",1
2661,"TalismanDivinationCardStackFive",1,110,"Five",1,194,"",1,"",1
2662,"TalismanDivinationCardStackSix",1,111,"Six",1,194,"",1,"",1
2663,"TalismanDivinationCardStackSeven",1,112,"Seven",1,194,"",1,"",1
2664,"TalismanDivinationCardStackEight",1,113,"Eight",1,194,"",1,"",1
2665,"TalismanDivinationCardStackNine",1,114,"Nine",1,194,"",1,"",1
2666,"TalismanDivinationCardStackTen",1,115,"Ten",1,194,"",1,"",1
2667,"TalismanDivinationCardStackEleven",1,116,"Eleven",1,194,"",1,"",1
2668,"TalismanDivinationCardStackTwelve",1,117,"Twelve",1,194,"",1,"",1
2669,"TalismanLevelHaku",1,118,"Haku, Armourmaster",1,153,"",1,"",1
2670,"TalismanLevelTora",1,119,"Tora, Master of the Hunt",1,153,"",1,"",1
2671,"TalismanLevelCatarina",1,120,"Catarina, Master of the Dead",1,153,"",1,"",1
2672,"TalismanLevelVagan",1,121,"Vagan, Weaponmaster",1,153,"",1,"",1
2673,"TalismanLevelElreon",1,122,"Elreon, Loremaster",1,153,"",1,"",1
2674,"TalismanLevelVorici",1,123,"Vorici, Master Assassin",1,153,"",1,"",1
2675,"TalismanLevelLeo",1,124,"Leo, Master of the Arena",1,153,"",1,"",1
2676,"TalismanVendorRecipeAnyLifeFlask",1,125,"Any Life Flask",1,192,"",1,"",1
2677,"TalismanVendorRecipePrismaticRing",1,126,"Prismatic Ring",1,192,"",1,"",1
2678,"TalismanVendorRecipeGlassblowersBauble",1,127,"Glassblower's Bauble",1,192,"",1,"",1
2679,"TalismanVendorRecipeCartographersChisel",1,128,"Cartographer's Chisel",1,192,"",1,"",1
2680,"TalismanVendorRecipeGemcuttersPrism",1,129,"Gemcutter's Prism",1,192,"",1,"",1
2681,"TalismanVendorRecipeJewellersOrb",1,130,"Jeweller's Orb",1,192,"",1,"",1
2682,"TalismanVendorRecipeVaalOrb",1,131,"Vaal Orb",1,192,"",1,"",1
2683,"TalismanVendorRecipeChaosOrb",1,132,"Chaos Orb",1,192,"",1,"",1
2684,"TalismanVendorRecipeRegalOrb",1,133,"Regal Orb",1,192,"",1,"",1
2685,"TalismanVendorRecipeDivineOrb",1,134,"Divine Orb",1,192,"",1,"",1
2686,"TalismanVendorRecipeHyrrisBite",1,135,"Hyrri's Bite",1,192,"",1,"",1
2687,"TalismanVendorRecipeGoddessScorned",1,136,"The Goddess Scorned",1,192,"",1,"",1
2688,"TalismanVendorRecipeKingmaker",1,137,"Kingmaker",1,192,"",1,"",1
2689,"TalismanVendorRecipeTheVinktarSquare",1,138,"The Vinktar Square",1,192,"",1,"",1
2690,"TalismanVendorRecipeTheRetch",1,139,"The Retch",1,192,"",1,"",1
2691,"TalismanClearSideAreaInNormal",1,140,"Any found in Normal Difficulty",1,179,"",1,"",1
2692,"TalismanClearSideAreaInCruel",1,141,"Any found in Cruel Difficulty",1,179,"",1,"",1
2693,"TalismanClearSideAreaInMerciless",1,142,"Any found in Merciless Difficulty",1,179,"",1,"",1
2694,"TalismanClearSideAreaFromAMapDevice",1,143,"Any created using a Map Device",1,179,"",1,"",1
2695,"TalismanUseCurrencyChromaticOrb",1,144,"Chromatic Orb",1,155,"",1,"",1
2696,"TalismanUseCurrencyOrbofChance",1,145,"Orb of Chance",1,155,"",1,"",1
2697,"TalismanUseCurrencyOrbofFusing",1,146,"Orb of Fusing",1,155,"",1,"",1
2698,"TalismanUseCurrencyOrbofScouring",1,147,"Orb of Scouring",1,155,"",1,"",1
2699,"TalismanUseCurrencyOrbofRegret",1,148,"Orb of Regret",1,155,"",1,"",1
2700,"TalismanUseCurrencyOrbofAlchemy",1,149,"Orb of Alchemy",1,155,"",1,"",1
2701,"TalismanUseCurrencyGemcuttersPrism",1,150,"Gemcutter's Prism",1,155,"",1,"",1
2702,"TalismanUseCurrencyBlessedOrb",1,151,"Blessed Orb",1,155,"",1,"",1
2703,"TalismanUseCurrencyChaosOrb",1,152,"Chaos Orb",1,155,"",1,"",1
2704,"TalismanUseCurrencyVaalOrb",1,153,"Vaal Orb",1,155,"",1,"",1
2705,"TalismanKillKudukutheFalseGod",1,154,"Kuduku, the False God",1,154,"",1,"",1
2706,"TalismanKillSawbones",1,155,"Sawbones",1,154,"",1,"",1
2707,"TalismanKillGuardianoftheMound",1,156,"Guardian of the Mound",1,154,"",1,"",1
2708,"TalismanKillAmarissaDaughterofMerveil",1,157,"Amarissa, Daughter of Merveil",1,154,"",1,"",1
2709,"TalismanKillAmbrosiaDaughterofMerveil",1,158,"Ambrosia, Daughter of Merveil",1,154,"",1,"",1
2710,"TalismanKillGneiss",1,159,"Gneiss",1,154,"",1,"",1
2711,"TalismanKillBravalo",1,160,"Bravalo",1,154,"",1,"",1
2712,"TalismanKillKallFoxfly",1,161,"Kall Foxfly",1,154,"",1,"",1
2713,"TalismanKillAidantheFrenzied",1,162,"Aidan the Frenzied",1,154,"",1,"",1
2714,"TalismanKillNadiatheSoothing",1,163,"Nadia the Soothing",1,154,"",1,"",1
2715,"TalismanKillPerpetus",1,164,"Perpetus",1,154,"",1,"",1
2716,"TalismanKillMarceustheDefaced",1,165,"Marceus, the Defaced",1,154,"",1,"",1
2717,"TalismanKillKole",1,166,"Kole",1,154,"",1,"",1
2718,"TalismanKillCaligaImperatrix",1,167,"Caliga, Imperatrix",1,154,"",1,"",1
2719,"TalismanKillNightwane",1,168,"Nightwane",1,154,"",1,"",1
2720,"TalismanKillTheBurningMan",1,169,"The Burning Man",1,154,"",1,"",1
2721,"TalismanKillTorchoakGrove",1,170,"Torchoak Grove",1,154,"",1,"",1
2722,"TalismanKillTriskeriaki",1,171,"Triskeriaki",1,154,"",1,"",1
2723,"TalismanKillTheBoneQueen",1,172,"The Bone Queen",1,154,"",1,"",1
2724,"TalismanClearTwinnedT1",1,173,"Tier 1",1,190,"",1,"",1
2725,"TalismanClearTwinnedT2",1,174,"Tier 2",1,190,"",1,"",1
2726,"TalismanClearTwinnedT3",1,175,"Tier 3",1,190,"",1,"",1
2727,"TalismanClearTwinnedT4",1,176,"Tier 4",1,190,"",1,"",1
2728,"TalismanClearTwinnedT5",1,177,"Tier 5",1,190,"",1,"",1
2729,"TalismanClearTwinnedT6",1,178,"Tier 6",1,190,"",1,"",1
2730,"TalismanClearTwinnedT7",1,179,"Tier 7",1,190,"",1,"",1
2731,"TalismanClearTwinnedT8",1,180,"Tier 8",1,190,"",1,"",1
2732,"TalismanClearTwinnedT9",1,181,"Tier 9",1,190,"",1,"",1
2733,"TalismanClearTwinnedT10",1,182,"Tier 10",1,190,"",1,"",1
2734,"TalismanClearTwinnedT11",1,183,"Tier 11",1,190,"",1,"",1
2735,"TalismanClearTwinnedT12",1,184,"Tier 12",1,190,"",1,"",1
2736,"TalismanClearTwinnedT13",1,185,"Tier 13",1,190,"",1,"",1
2737,"TalismanClearTwinnedT14",1,186,"Tier 14",1,190,"",1,"",1
2738,"TalismanClearTwinnedT15",1,187,"Tier 15",1,190,"",1,"",1
2739,"TalismanEnterMaelstromofChaos",1,188,"Maelström of Chaos",1,185,"",1,"",1
2740,"TalismanEnterVaultsofAtziri",1,189,"Vaults of Atziri",1,185,"",1,"",1
2741,"TalismanEnterMaoKun",1,190,"Mao Kun",1,185,"",1,"",1
2742,"TalismanEnterActonsNightmare",1,191,"Acton's Nightmare",1,185,"",1,"",1
2743,"TalismanEnterTheHallofGrandmasters",1,192,"The Hall of Grandmasters",1,185,"",1,"",1
2744,"TalismanEnterDenofWolves",1,193,"Caer Blaidd, Wolfpack's Den",1,185,"",1,"",1
2745,"TalismanEnterPoorjoysAsylum",1,194,"Poorjoy's Asylum",1,185,"",1,"",1
2746,"TalismanEnterWhakawairuaTuahu",1,195,"Whakawairua Tuahu",1,185,"",1,"",1
2747,"TalismanEnterOlmecsSanctum",1,196,"Olmec's Sanctum",1,185,"",1,"",1
2748,"TalismanEnterObasCursedTrove",1,197,"Oba's Cursed Trove",1,185,"",1,"",1
2749,"TalismanEnterDeathandTaxes",1,198,"Death and Taxes",1,185,"",1,"",1
2750,"TalismanEncounterInnerTreasure",1,199,"Kill a Rare monster with Inner Treasure",1,195,"",1,"",1
2751,"TalismanEncounterStrongboxOfSingularity",1,200,"Open a Strongbox of Singularity",1,195,"",1,"",1
2752,"TalismanEncounterUniqueStrongbox",1,201,"Open any Unique Strongbox",1,195,"",1,"",1
2753,"TalismanEncounterKillInfectorOfDreams",1,202,"Kill the Infector of Dreams",1,195,"",1,"",1
2754,"TalismanEncounterKillAtziri",1,203,"Kill Atziri, Queen of the Vaal",1,195,"",1,"",1
2755,"TalismanKillDoublePossessedMonster",1,204,"",1,183,"",1,"",1
2756,"TalismanCorruptCartographersStrongbox",1,205,"",1,188,"",1,"",1
2757,"TalismanLevelThresholdLevel90",1,206,"",1,198,"",1,"",1
2758,"TalismanLevel8Zana",1,207,"",1,200,"",1,"",1
2759,"TalismanKillAvatarOfThunder",1,208,"",1,193,"",1,"",1
2760,"TalismanIdentifyAllure",1,209,"Allure",1,196,"",1,"",1
2761,"TalismanIdentifyTheAylardex",1,210,"The Aylardex",1,196,"",1,"",1
2762,"TalismanIdentifyShatteredChains",1,211,"Shattered Chains",1,196,"",1,"",1
2763,"TalismanIdentifyWeightoftheEmpire",1,212,"Weight of the Empire",1,196,"",1,"",1
2764,"TalismanIdentifyPitchDarkness",1,213,"Pitch Darkness",1,196,"",1,"",1
2765,"TalismanIdentifySteelSpirit",1,214,"Steel Spirit",1,196,"",1,"",1
2766,"TalismanIdentifyGrowingAgony",1,215,"Growing Agony",1,196,"",1,"",1
2767,"TalismanIdentifyFeastbind",1,216,"Feastbind",1,196,"",1,"",1
2768,"TalismanIdentifyFaminebind",1,217,"Faminebind",1,196,"",1,"",1
2769,"TalismanIdentifyHezmanasBloodthirster",1,218,"Hezmana's Bloodlust",1,196,"",1,"",1
2770,"TalismanIdentifyKongmingsStratagem",1,219,"Kongming's Stratagem",1,196,"",1,"",1
2771,"TalismanIdentifyRothsReach",1,220,"Roth's Reach",1,196,"",1,"",1
2772,"TalismanIdentifyRotgut",1,221,"Rotgut",1,196,"",1,"",1
2773,"TalismanIdentifyTheVigil",1,222,"The Vigil",1,196,"",1,"",1
2774,"TalismanIdentifyRollingFlames",1,223,"Rolling Flames",1,196,"",1,"",1
2775,"TalismanIdentifyWintersBounty",1,224,"Winter's Bounty",1,196,"",1,"",1
2776,"TalismanIdentifySpiritedResponse",1,225,"Spirited Response",1,196,"",1,"",1
2777,"TalismanIdentifyFemursoftheSaints",1,226,"Femurs of the Saints",1,196,"",1,"",1
2778,"TalismanIdentifyCastingofBones",1,227,"Dead Reckoning",1,196,"",1,"",1
2779,"TalismanIdentifyRapidExpansion",1,228,"Rapid Expansion",1,196,"",1,"",1
2780,"TalismanIdentifyVolleyFire",1,229,"Volley Fire",1,196,"",1,"",1
2781,"TalismanIdentifySpiritGuards",1,230,"Spirit Guards",1,196,"",1,"",1
2782,"TalismanIdentifyStormPrison",1,231,"Storm Prison",1,196,"",1,"",1
2783,"TalismanIdentifyEclipseSolaris",1,232,"Eclipse Solaris",1,196,"",1,"",1
2784,"TalismanIdentifyShiver",1,233,"Bitterdream",1,196,"",1,"",1
2785,"TalismanIdentifyRepentance",1,234,"Repentance",1,196,"",1,"",1
2786,"TalismanIdentifyAndvarius",1,235,"Andvarius",1,199,"",1,"",1
2787,"TalismanIdentifyKaomsHeart",1,236,"Kaom's Heart",1,199,"",1,"",1
2788,"TalismanIdentifyShavronnesWrappings",1,237,"Shavronne's Wrappings",1,199,"",1,"",1
2789,"TalismanIdentifyVoidBattery",1,238,"Void Battery",1,199,"",1,"",1
2790,"TalismanIdentifyPerandusSignet",1,239,"Perandus Signet",1,199,"",1,"",1
2791,"TalismanIdentifyWindripper",1,240,"Windripper",1,199,"",1,"",1
2792,"TalismanIdentifyMjolner",1,241,"Mjölner",1,199,"",1,"",1
2793,"TalismanIdentifyHegemonysEra",1,242,"Hegemony's Era",1,199,"",1,"",1
2794,"TalismanIdentifyTasteOfHate",1,243,"Taste of Hate",1,199,"",1,"",1
2795,"TalismanIdentifyIntuitiveLeap",1,244,"Intuitive Leap",1,199,"",1,"",1
2796,"TalismanIdentifyCallOfTheBrotherhood",1,245,"Call of the Brotherhood",1,199,"",1,"",1
2797,"TalismanIdentifyEmberwake",1,246,"Emberwake",1,199,"",1,"",1
2798,"PerandusKillFireFury",1,0,"Fire Fury",1,201,"",1,"",1
2799,"PerandusKillHailrake",1,1,"Hailrake",1,201,"",1,"",1
2800,"PerandusKillOozebackBloom",1,2,"Oozeback Bloom",1,201,"",1,"",1
2801,"PerandusKillKadavrustheDefiler",1,3,"Kadavrus the Defiler",1,201,"",1,"",1
2802,"PerandusKillBroodPrincess",1,4,"Brood Princess",1,201,"",1,"",1
2803,"PerandusKillTheDeepDweller",1,5,"The Deep Dweller",1,201,"",1,"",1
2804,"PerandusKillKudukutheFalseGod",1,6,"Kuduku, the False God",1,201,"",1,"",1
2805,"PerandusKillIronpointtheForsaken",1,7,"Ironpoint the Forsaken",1,201,"",1,"",1
2806,"PerandusKillChatters",1,8,"Chatters",1,201,"",1,"",1
2807,"PerandusKillSawbones",1,9,"Sawbones",1,201,"",1,"",1
2808,"PerandusKillTheBurningMenace",1,10,"The Burning Menace",1,201,"",1,"",1
2809,"PerandusKillGuardianoftheMound",1,11,"Guardian of the Mound",1,201,"",1,"",1
2810,"PerandusKillStranglecharm",1,12,"Stranglecharm",1,201,"",1,"",1
2811,"PerandusKillCaptainFairgraves",1,13,"Captain Fairgraves",1,201,"",1,"",1
2812,"PerandusKillAmarissaDaughterofMerveil",1,14,"Amarissa, Daughter of Merveil",1,201,"",1,"",1
