"rownum","Id","IsSupport","AllowedActiveSkillTypes","BaseEffectiveness","IncrementalEffectiveness","SupportGemLetter","i32","AddedActiveSkillTypes","ExcludedActiveSkillTypes","SupportsGemsOnly","i32","[i32]","bool","i32","CastTime","ActiveSkill","bool","bool","[i32]","rid","MultiPartAchievement","bool","SupportWeaponRestrictions","GrantedEffect"
2277,"ArchitectDemonSuicideExplosion","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2278,"MarakethTornadoSuicideExplosion","",[],3.8889,0.062,"",4,[],[],"",0,[],"",2,1200,986,"","",[],22,"","",[],""
2279,"DominusDemonSuicideExplosionSelf","",[],3.3333,0.05,"",4,[],[],"",0,[],"",2,1000,180,"","",[],"","","",[],""
2280,"AtziriDemonSuicideExplosionSelf","",[],2.5,0.065,"",4,[],[],"",0,[],"",2,1000,180,"","",[],"","","",[],""
2281,"VolatileMetamorphosisSuicideExplosion","",[],0.7,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2282,"VolatileMetamorphosisFireSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2283,"VolatileMetamorphosisColdSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2284,"VolatileMetamorphosisLightningSuicideExplosion","",[],3,0.05,"",4,[],[],"",0,[],"",2,1200,179,"","",[],"","","",[],""
2285,"VolatileMetamorphosisSuicideExplosionSmall","",[],1.8,0.05,"",4,[],[],"",0,[],"",2,1500,179,"","",[],"","","",[],""
2286,"AfflictionVolatileSuicideExplosion","",[],3,0.034,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2287,"DjinnDemonVolatileSuicideExplosion","",[],3.1111,0.0515,"",4,[],[],"",0,[],"",2,600,179,"","",[],"","","",[],""
2288,"MavenOrbSuicideExplosion","",[],2,0.045,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"","","",[],""
2289,"VoranaOrbSuicideExplosion","",[],2.5,0.045,"",4,[],[],"",0,[],"",2,1000,179,"","",[],"",146,"",[],""
2290,"ChaosDegenAura","",[],0.9333,0.0365,"",4,[],[],"",0,[],"",2,1000,226,"","",[],"","","",[],""
2291,"WeaverHide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],""
2292,"HideTalismanBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],""
2293,"HideVaultBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"",1,[],"","","",[],""
2294,"HideDropBearBoss","",[],1,0,"",4,[],[],"",0,[],"",2,1000,227,"","",[],"","","",[],""
2295,"DominusDemonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2296,"MonsterDemonCleave","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2297,"MonsterDemonCleaveEnrageSide","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2298,"MonsterDemonCleaveEnrage","",[],1,0,"",4,[],[],"",0,[],"",2,1000,228,"","",[],"","","",[],""
2299,"DominusDemonProjectile","",[],1,0,"",4,[],[],"",0,[],"",2,1000,229,"","",[],"","","",[],""
2300,"DelayedBlast","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2301,"BlightDelayedBlast","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2302,"BlightDelayedBlastTriggered","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,231,"","",[],"","","",[],""
2303,"DelayedBlastVastiri","",[],1.3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2304,"DelayedBlastBlight","",[],3,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2305,"AvariusDelayedBlast","",[],8,0.04,"",4,[],[],"",0,[],"",2,1500,818,"","",[],"","","",[],""
2306,"AvariusDelayedBlastMap","",[],3.6,0.04,"",4,[],[],"",0,[],"",2,1500,818,"","",[],"","","",[],""
2307,"TolmanDelayedBlast","",[],2.59,0.04,"",4,[],[],"",0,[],"",2,1500,230,"","",[],"","","",[],""
2308,"DelayedBlastSpectre","",[],0.78,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2309,"MonsterDelayedBlastInvasion","",[],1.15,0.04,"",4,[],[],"",0,[],"",2,1000,230,"","",[],"","","",[],""
2310,"BetrayalJanusDelayedBlast","",[],3.25,0.04,"",4,[],[],"",0,[],"",2,1670,230,"","",[],22,"","",[],""
2311,"BetrayalDjinnDelayedBlast","",[],1.75,0.04,"",4,[],[],"",0,[],"",2,1670,230,"","",[],22,"","",[],""
2312,"SupportCastOnCrit",1,[0],1,0,"&",2,[],"[32,35,25,11]","",121449812,[],"",2,1000,"",1,"",[],"","","",[],""
2313,"SupportCastOnCritTriggered",1,"[1,31,73]",1,0,"&",2,"[36,89]","[32,35,25,11,49]","",1580212112,[],"",2,1000,"",1,"",[],"","","",[],""
2314,"SupportCastOnMeleeKill",1,[19],1,0,"&",1,[],"[32,35,25,11]","",-1654293340,[],"",2,1000,"",1,"",[],"","","",[],""
2315,"SupportCastOnMeleeKillTriggered",1,"[1,31,73]",1,0,"&",1,"[36,89]","[32,35,25,11,49]","",-683576097,[],"",2,1000,"",1,"",[],"","","",[],""
2316,"SupportMultiTrap",1,[32],1,0,"t",2,[],[],"",1764977256,[],"",2,1000,"","","",[],"","","",[],""
2317,"SupportAdditionalLevel",1,[],1,0,"+",1,[],[],1,-1492837107,[],"",2,1000,"","","",[],"","","",[],""
2318,"DominusDemonCharge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,232,"","",[],"","","",[],""
2319,"DominusDash","",[],1,0,"",4,[],[],"",0,[],"",2,1000,233,"","",[],"","","",[],""
2320,"DominusDashMap","",[],1,0,"",4,[],[],"",0,[],"",2,1000,233,"","",[],"","","",[],""
2321,"IguanaProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2322,"IguanaProjectileChrome","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2323,"IguanaProjectileBasilisk","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2324,"IguanaProjectileGardensMap","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"",96,"",[],""
2325,"IguanaProjectileChromeGardensMap","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"",96,"",[],""
2326,"IguanaProjectileFire","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2327,"IguanaProjectileInvasion","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2328,"BestiaryIguanaProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2329,"BestiaryIguanaSpiritProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,1500,61,"","",[],"","","",[],""
2330,"SkeletonCannonProjectile","",[],1.87,0,"",4,[],[],"",0,[],"",2,3000,61,"","",[],"","","",[],""
2331,"LightningTrap","",[],3.1464,0.0344,"",3,[],[],"",-96650389,[],"",2,1000,234,"","",[],"","","",[],""
2332,"LightningTrapRoyale","",[],3.1464,0.0344,"",3,[],[],"",-862182167,[],"",2,1000,234,"","",[],"","","",[],""
2333,"VaalLightningTrap","",[],4.6252,0.0344,"",3,[],[],"",-1827001460,[],"",2,1000,235,"","",[],"","","",[],""
2334,"TormentSpiritVaalLightningTrap","",[],2.3125,0.0371,"",3,[],[],"",0,[],"",2,1000,235,"","",[],"","","",[],""
2335,"MonsterLightningTrap","",[],1.6875,0.0385,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2336,"MonsterLightningTrapMapBoss","",[],1.6875,0.0385,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2337,"WbLightningTrap","",[],2,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2338,"ExileLightningTrap","",[],2,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2339,"DarkExileLightningTrap","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2340,"WbLightningTrapLeader","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2341,"PerandusLightningTrap","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2342,"IzaroDaemonLightningTrap","",[],3.125,0.04,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2343,"MonsterLightningTrapInvasion","",[],2.1875,0.0371,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2344,"MonsterLightningTrapSingle","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2345,"MonsterLightningTrapSingleInvasion","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,234,"","",[],"","","",[],""
2346,"MonsterLightningProjectileSpiralDaemon","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2347,"WbLightningProjectileSpiralDaemonLeader","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2348,"LightningProjectileSpiralTotemBossTeamBAtollDaemon","",[],2.375,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2349,"MonsterLightningProjectileNova","",[],1.5875,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2350,"WbLightningEliteProjectileNova","",[],1.5875,0.0393,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2351,"MonsterLightningProjectileNovaLegends","",[],1.3328,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2352,"LightningNovaWest","",[],2.5,0.0371,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2353,"MerveilDaughterLightningNova","",[],1.5875,0.0273,"",3,[],[],"",0,[],"",2,1333,326,"","",[],"","","",[],""
2354,"BeyondDemonLightningProjectile","",[],1.5875,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2355,"BlackguardClericBossKitavaProjectileNova","",[],1.4111,0.0273,"",3,[],[],"",0,[],"",2,2250,326,"","",[],"","","",[],""
2356,"BlackguardClericBossKitavaProjectile","",[],1.6889,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2357,"VaalSideAreaBossKitavaProjectile","",[],1.5,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2358,"VaalSideAreaBossKitavaProjectileSpiral","",[],0.5,0.0273,"",3,[],[],"",0,[],"",2,2000,326,"","",[],"","","",[],""
2359,"KitavaInnocenceProjectile","",[],0.1111,0.01,"",3,[],[],"",0,[],"",2,1500,326,"","",[],"","","",[],""
2360,"KitavaInnocenceProjectileFlying","",[],0.1111,0.01,"",3,[],[],"",0,[],"",2,4000,326,"","",[],"","","",[],""
2361,"KitavaSinProjectile","",[],0.1,0.01,"",3,[],[],"",0,[],"",2,1500,326,"","",[],"","","",[],""
2362,"KitavaSinProjectileFlying","",[],0.1,0.01,"",3,[],[],"",0,[],"",2,4000,326,"","",[],"","","",[],""
2363,"BlackRavenProjectile","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2364,"SkeletonProjectileGold","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2365,"SkeletonProjectileBlack","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2366,"SkeletonProjectileBlackExpedition","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2367,"BansheeProjectileBlack","",[],1.27,0.0273,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2368,"GodmodeGhostProjectileBlack","",[],1.5,0.035,"",3,[],[],"",0,[],"",2,1200,326,"","",[],"","","",[],""
2369,"BestiaryFireModSpiral","",[],1.9444,0.0273,"",3,[],[],"",0,[],"",2,1000,326,"","",[],"","","",[],""
2370,"BestiaryFireModNova","",[],2.2222,0.048,"",3,[],[],"",0,[],"",2,850,44,"","",[],"","","",[],""
2371,"BestiaryFireModNova2","",[],2.2222,0.048,"",3,[],[],"",0,[],"",2,850,44,"","",[],"","","",[],""
2372,"MonsterVaalLightningTrapStrDexMasterAlly","",[],2.3125,0.0371,"",3,[],[],"",0,[],"",2,1000,235,"","",[],"","","",[],""
2373,"SmokeMine","",[],1,0,"",2,[],[],"",1042972711,[],"",2,500,236,"","",[],"","","",[],""
2374,"SmokeMineRoyale","",[],1,0,"",2,[],[],"",39487002,[],"",2,500,236,"","",[],"","","",[],""
2375,"MonsterSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2376,"MonsterSmokeMineSnakeSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2377,"MonsterSmokeMineSnakeDexMission","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2378,"MonsterSmokeMineSideArea","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2379,"MonsterSmokeMineDexMission","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2380,"DarkExileSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2381,"SmokeMineChaosLeader4Trap","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2382,"SmokeMineChaosLeader4Teleport","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2383,"DarkSeawitchSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],91,"","",[],""
2384,"WbSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2385,"MonsterSmokeMineInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2386,"BeyondDemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2387,"TormentDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,247,"","",[],"","","",[],""
2388,"TempestDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,247,"","",[],"","","",[],""
2389,"ProphecyDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,1000,247,"","",[],"","","",[],""
2390,"NemesisDaemonSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2391,"ExileSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2392,"PerandusSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2393,"StrMissionSmokeMine","",[],1,0,"",4,[],[],"",0,[],"",2,500,236,"","",[],"","","",[],""
2394,"EnduranceChargeOnMeleeStun",1,[19],1,0,"e",1,[],[],"",734655437,[],"",2,1000,"","","",[],"","","",[],""
2395,"SupportReflectCursesOnSelfUnique",1,"[68,96,73]",1,0,"",4,[],[],"",1435695093,[],"",2,1000,"","","",[],"","","",[],""
2396,"SupportReducedReservationOfCursesUnique",1,[68],1,0,"",4,[],[],"",-64799581,[],"",2,1000,"","","",[],"","","",[],""
2397,"SupportCurseAurasAffectYouUnique",1,[68],1,0,"",4,[],[],"",1726693546,[],"",2,1000,"","","",[],"","","",[],""
2398,"MonsterProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2399,"LegionMonsterProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,2000,237,"","",[],"","","",[],""
2400,"MonsterProximityShieldElder","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2401,"MonsterProximityShieldHarbinger","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2402,"MonsterProximityShieldHarbingerLarge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2403,"MonsterProximityShieldLarge","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2404,"MonsterProximityShieldInvasion","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2405,"MonsterProximityShieldLegends","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2406,"NemesisDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2407,"InvasionBeastBossDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2408,"TempestDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2409,"TalismanT2DaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2410,"EssenceDaemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,100,237,"","",[],"","","",[],""
2411,"VaultBossProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,238,"",1,[],"","","",[],""
2412,"AvatarProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2413,"PillarsOfVastiriProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,100,238,"","",[],"","","",[],""
2414,"PillarsOfVastiriProximityShieldLarge","",[],1,0,"",4,[],[],"",0,[],"",2,100,238,"","",[],"","","",[],""
2415,"MaligaroDemonProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,1000,238,"","",[],"","","",[],""
2416,"PopupProximityShieldMachinarium","",[],1,0,"",4,[],[],"",0,[],"",2,1000,237,"","",[],"","","",[],""
2417,"BlightRelicProximityShield","",[],1,0,"",4,[],[],"",0,[],"",2,500,237,"","",[],"","","",[],""
2418,"BlightRelicProximityShieldLarge","",[],1,0,"",4,[],[],"",0,[],"",2,500,237,"","",[],"","","",[],""
2419,"AnimateArmour","",[],1,0,"",1,[],[],"",-349206850,[],"",2,600,239,"","",[],"","","",[],""
2420,"DominusBloodRain","",[],1,0,"",4,[],[],"",0,[],"",2,1000,240,"","",[],"","","",[],""
2421,"ThrownWeapon","",[],1,0,"",2,[],[],"",-1132128069,[],"",2,1000,241,"","",[],"","","",[],""
2422,"ThrownWeaponRoyale","",[],1,0,"",2,[],[],"",-1389986796,[],"",2,1000,241,"","",[],"","","",[],""
2423,"ThrownWeaponMasterTH","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2424,"ThrownWeaponBreachBoss","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2425,"TormentDaemonThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2426,"ThrownWeaponSideAreaBoss2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2427,"ThrownWeaponBloodlinesGuardian","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2428,"VaalThrownWeapon","",[],1,0,"",2,[],[],"",826328159,[],"",2,1000,242,"","",[],"","","",[],""
2429,"WbLightningEliteVaalThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2430,"ExileTemplarVaalThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2431,"TormentDaemonVaalThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2432,"FairgravesThrownWeaponMapBoss","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2433,"FairgravesThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2434,"FairgravesVaalThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2435,"FairgravesVaalThrownWeaponDaemon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2436,"DelveTormentVaalThrownWeaponDaemon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2437,"ExileThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2438,"ExileThrownWeaponKitava","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2439,"GhostPirateSpectralThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2440,"WarHeroSpectralThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2441,"SandWarriorSpectralThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2442,"VastiriBossSpectralThrow1","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2443,"VastiriBossSpectralThrow2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2444,"VastiriBossSpectralThrow3","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2445,"GhostPirateChampionSpectralThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2446,"GhostPirateChampionSpectralThrowTriggered","",[],1,0,"",2,[],[],"",0,[],"",2,1000,243,"","",[],"","","",[],""
2447,"CitystalkerMapBossSpectralThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2448,"GhostPirateChampionSpectralThrowSpectre","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2449,"WbChaosLeaderThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2450,"WbChaosLeaderThrownWeaponTriggered","",[],1,0,"",2,[],[],"",0,[],"",2,1000,243,"","",[],"","","",[],""
2451,"PerandusThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2452,"PerandusThrownWeaponAdditionalProjectectiles","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2453,"ExileTemplarThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2454,"DarkExileThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2455,"DarkExileThrownWeapon2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2456,"DarkExileThrownWeapon3","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2457,"WbThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2458,"ExileVaalThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,242,"","",[],"","","",[],""
2459,"DarkExileVaalThrownWeaponBlender","",[],1,0,"",2,[],[],"",0,[],"",2,1000,242,"","",[],"","","",[],""
2460,"ExileVaalThrownWeapon2","",[],1,0,"",2,[],[],"",0,[],"",2,1000,242,"","",[],"","","",[],""
2461,"ExileVaalThrownWeapon3","",[],1,0,"",2,[],[],"",0,[],"",2,1000,242,"","",[],"","","",[],""
2462,"HandFingerVaalThrownWeaponMapBoss","",[],1.5556,0.048,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2463,"HandFingerVaalThrownWeaponBoss","",[],1.5556,0.048,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2464,"ThrownWeaponSideAreaBoss","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2465,"StrDexMissionThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2466,"StrDexMissionThrownWeaponVaal","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2467,"HandfingerThrownWeaponBossNear","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2468,"HandfingerThrownWeaponBossMediumNear","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2469,"HandfingerThrownWeaponBossNotFar","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2470,"HandfingerThrownWeaponBossNearAdditionalProjectiles","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2471,"HandfingerThrownWeaponBossMediumNearAdditionalProjectiles","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2472,"HandfingerThrownWeaponBossNotFarAdditionalProjectiles","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2473,"HandfingerThrownWeaponMapBossNear","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2474,"HandfingerThrownWeaponMapBossMediumNear","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2475,"HandfingerThrownWeaponMapBossNotFar","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2476,"HandfingerThrownWeaponMapBossNearAdditionalProjectiles","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2477,"HandfingerThrownWeaponMapBossMediumNearAdditionalProjectiles","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2478,"HandfingerThrownWeaponMapBossNotFarAdditionalProjectiles","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2479,"RigwaldWeaponThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2480,"RiftwalkerBossWeaponThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2481,"ShaperQuestWeaponThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2482,"ReligiousTemplarWeaponThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2483,"MetamorphosisReligiousTemplarWeaponThrowVaal","",[],1,0,"",2,[],[],"",0,[],"",2,1000,244,"","",[],"","","",[],""
2484,"AtlasCrusaderThrownWeapon","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2485,"LegionTemplarWeaponThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2486,"ReligiousTemplarCultistWeaponThrow","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
2487,"DominusGrab","",[],1,0,"",4,[],[],"",0,[],"",2,1000,245,"","",[],"","","",[],""
2488,"EssenceDaemonGrab","",[],1,0,"",4,[],[],"",0,[],"",2,1000,245,"","",[],"","","",[],""
2489,"ProphecyBlackguardGrab","",[],1,0,"",4,[],[],"",0,[],"",2,1000,245,"","",[],"","","",[],""
2490,"ThrownWeaponSkeletonColossalBoss","",[],1,0,"",2,[],[],"",0,[],"",2,1000,241,"","",[],"","","",[],""
