"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","rid","bool","[rid]","[rid]","[rid]","[rid]","i32","bool","rid"
628,"izaro_chronos_statue_damage_taken","",1,"","","[477,10,11,1944,1943,1936,1937]",1,3,"","","","",19,526,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,10,11,1944,1943,1936,1937]",[],0,"",""
629,"izaro_gargoyles_damage_buff_phase1","Izaro deals increased Damage",1,"","Izaro Damage",[24],1,3,"","","","",19,527,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[24],[],0,"",""
630,"izaro_gargoyles_damage_buff","Izaro deals increased Damage",1,"","Izaro Damage","[24,10,11]",1,3,"","","","",19,527,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[24,10,11]",[],0,"",""
631,"izaro_gargoyles_speed_buff_phase1","Izaro attacks, casts, and moves faster",1,"","Izaro Speed","[1905,177]",1,3,"","","","",19,529,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1905,177]",[],0,"",""
632,"izaro_gargoyles_speed_buff","Izaro attacks, casts, and moves faster",1,"","Izaro Speed","[1905,177,10,11]",1,3,"","","","",19,529,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1905,177,10,11]",[],0,"",""
633,"izaro_gargoyles_damage_taken_buff_phase1","Izaro takes reduced Damage",1,"","Izaro Damage Taken",[477],1,3,"","","","",19,531,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[477],[],0,"",""
634,"izaro_gargoyles_damage_taken_buff","Izaro takes reduced Damage",1,"","Izaro Damage Taken","[477,10,11]",1,3,"","","","",19,531,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,10,11]",[],0,"",""
635,"izaro_pedestals_physical_damage_reduction_buff_phase 1","Increased Physical Damage Reduction",1,"","",[1035],1,3,"","","","",19,325,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1035],[],0,"",""
636,"izaro_pedestals_physical_damage_reduction_buff","Increased Physical Damage Reduction",1,"","","[1035,10,11,1944,1943,1936,1937]",1,3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[1035,10,11,1944,1943,1936,1937]",[],0,"",""
637,"izaro_pedestals_physical_damage_buff_phase 1","Increased Physical Damage",1,"","",[26],1,3,"","","","",19,326,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[26],[],0,"",""
638,"izaro_pedestals_physical_damage_buff","Increased Physical Damage",1,"","","[26,10,11,1944,1943,1936,1937]",1,3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[26,10,11,1944,1943,1936,1937]",[],0,"",""
639,"izaro_pedestals_additional_energy_shield_phase 1","Additional Energy Shield",1,"","",[563],1,3,"","","","",19,327,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[563],[],0,"",""
640,"izaro_pedestals_additional_energy_shield","Additional Energy Shield",1,"","","[563,10,11,1944,1943,1936,1937]",1,3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[563,10,11,1944,1943,1936,1937]",[],0,"",""
641,"izaro_charge","","","","","[70,216,11831,1035,141,554]",1,4,1,4149,4101,"",19,536,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","",1,[],[],"[70,216,11831,1035,141,554]",[],0,"",""
642,"izaro_super_charge","","","","Super Frenzy Charges",[],1,4,1,4149,4101,"",19,536,1,"",3,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
643,"offering_spirit","You have bonus Chaos Resistance, Elemental Resistances and deal extra Chaos Damage.","","","Spirit Offering","[150,450,141]",1,3,"","","",1,19,282,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[150,450,141]",[],0,"",""
644,"totem_aura_chieftain","You deal less damage, and take increased Fire and Physical damage while near a Chieftain's totems","","","Moon's Presence","[4479,2040,545]",1,3,"","","","",19,541,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[4479,2040,545]",[],0,"",""
645,"guardian_share_charges_with_party_members_in_aura","You share Charges with Party Members in this Aura","","","Harmony of Purpose",[4528],1,3,"","","",1,19,554,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4528],[],0,"",""
646,"guardian_conduit_aura_enemies","You can't gain Charges","","","Harmony of Purpose",[4148],1,3,"","","",1,19,555,1,1,2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4148],[],0,"",""
647,"guardian_dispel_cooldown","",1,"","",[],1,3,"","","","",19,0,1,"",15,"","","","",0,"","GuardianDispelBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
648,"guardian_life_regen","",1,"","",[451],1,3,"","","",1,19,566,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
649,"izaro_disrupter_inactive","",1,"","","[861,398,701,140,1304]","",3,"","","","",19,0,"","",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[861,398,701,140,1304]",[],0,"",""
650,"izaro_buff_loot_bonus","",1,"","","[10,11]","",1,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[10,11]",[],0,"",""
651,"melee_ancestor_totem_attack_speed","",1,"","","[4406,70]","",3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[4406,70]",[],0,"",""
652,"slash_ancestor_totem_phys_added_as_fire","",1,"","",[447],"",3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[447],[],0,"",""
653,"slam_ancestor_totem_melee_damage","",1,"","","[4545,1361]","",3,"","","","",19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[4545,1361]",[],0,"",""
654,"guardian_cannot_be_stunned_aura","You are being granted Stun Immunity by a Guardian","","","Bastion of Hope",[701],"",3,"","","","",19,543,"","",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[701],[],0,"",""
655,"izaro_pedestal_timer_buff","",1,"","",[],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
656,"lightning_golem_wrath","Grants additional Lightning Damage to Attacks and Spells","",1,"Lightning Golem Wrath","[59,60,1592,1593]",1,3,"","","","",19,565,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[59,60,1592,1593]",[],0,"",""
657,"chronos_statues_buff","",1,"","",[],"",3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
658,"damage_increase_when_killed_bleeding_enemy","",1,"","",[24],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[24],[],0,"",""
659,"damage_increase_when_killed_cursed_enemy","",1,"","",[24],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[24],[],0,"",""
660,"increased_minion_attack_and_cast_speed","",1,"","","[2092,2093]",1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[2092,2093]",[],0,"",""
661,"increased_attack_and_cast_speed","",1,"","",[1905],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1905],[],0,"",""
662,"curse_enemy_chaos_resistance","",1,"","",[150],1,3,"","","",1,19,0,1,"",2,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[150],[],0,"",""
663,"champion_aura_increased_damage_under_fortify","An Ascendant is granting you Increased Damage while they have Fortify","","","Inspirational",[24],1,3,"","","",1,19,556,1,1,15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[24],[],0,"",""
664,"enrage_buff","",1,"","","[1905,177,24]",1,3,"","","","",19,549,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],"[1905,177,24]",[],0,"",""
665,"elemental_penetration_from_mine_detonation","",1,"","","[595,593,594]",1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[595,593,594]",[],0,"",""
666,"have_killed_recently","",1,"","",[4467],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[4467],[],0,"",""
667,"number_of_times_have_been_hit_recently","",1,"","",[4941],"",3,"","","",1,19,0,1,"",15,"","","","",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","","","",[],[],[4941],[],0,"",""
668,"have_been_crit_recently","",1,"","",[6173],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[6173],[],0,"",""
669,"have_crit_recently","",1,"","",[4471],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[4471],[],0,"",""
670,"have_taken_attack_damage_recently","",1,"","",[4606],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[4606],[],0,"",""
671,"have_taken_spell_damage_recently","",1,"","",[4608],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[4608],[],0,"",""
672,"have_used_a_warcry_recently","",1,"","",[4621],"",1,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[4621],[],0,"",""
673,"have_been_savage_hit_recently","",1,"","",[4604],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[4604],[],0,"",""
674,"have_hit_an_enemy_recently","",1,"","",[4874],"",9,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[4874],[],0,"",""
675,"chronos_statue_life_regen","",1,"","Chronos Statue Life Regen",[451],1,2,"","","",1,19,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
676,"perandus_gold_spectre_buff","",1,"","",[],"",3,"","","","",19,564,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
677,"perandus_chest_protection","",1,"","Protection","[477,24]",1,3,"","","",1,19,576,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,24]",[],0,"",""
678,"perandus_chest_fire_empowered","",1,"","Fire Empowered","[477,447]",1,3,"","","",1,19,577,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,447]",[],0,"",""
679,"perandus_chest_cold_empowered","",1,"","Cold Empowered","[477,448]",1,3,"","","",1,19,578,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,448]",[],0,"",""
680,"perandus_chest_lightning_empowered","",1,"","Lightning Empowered","[477,449]",1,3,"","","",1,19,579,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,449]",[],0,"",""
681,"perandus_chest_physical_empowered","",1,"","Physical Empowered","[477,26]",1,3,"","","",1,19,580,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[477,26]",[],0,"",""
682,"bane_of_the_loyal","The next Lieutenant you hit will be killed instantly","",1,"Bane of the Loyal",[3935],1,3,"","","",1,19,568,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3935],[],0,"",""
683,"heart_of_the_gargoyle","The next Gargoyle you hit will be killed instantly","",1,"Heart of the Gargoyle",[3937],1,3,"","","",1,19,569,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3937],[],0,"",""
684,"cube_of_absorption","The next Conduit you interact with will be disabled permanently","",1,"Cube of Absorbtion",[3938],1,3,"","","",1,19,570,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3938],[],0,"",""
685,"orb_of_elemental_essence","The next Essence you hit will be killed instantly","",1,"Orb of Elemental Essence",[3936],1,3,"","","",1,19,571,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3936],[],0,"",""
686,"rod_of_detonation","The next Font you hit will be killed instantly","",1,"Rod of Detonation",[3934],1,3,"","","",1,19,572,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3934],[],0,"",""
687,"sand_of_eternity","The next Idol you hit will no longer regenerate life","",1,"Sand of Eternity",[4172],1,3,"","","",1,19,573,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4172],[],0,"",""
688,"cogs_of_disruption","The next Charge Disruptor you use will reactivate after a short duration","",1,"Cogs of Disruption",[3940],1,3,"","","",1,19,574,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3940],[],0,"",""
689,"portal_shredder","The next Portal you hit will be killed instantly","",1,"Portal Shredder",[4174],1,3,"","","",1,19,575,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4174],[],0,"",""
690,"perandus_chest_revive_marker","",1,"","",[],"",3,"","","",1,19,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
691,"active_offering","You have an active offering",1,"","Active Offering",[],"",1,"","","","",19,0,1,"",15,"",1,1,"",0,"","ActiveOffering","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
692,"ground_maelstrom_chill","You are taking damage from a Vortex","","","Vortex",[1979],1,3,"","","","",19,598,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1979],[4553],0,"",""
693,"aura_increased_damage_taken","You are taking increased damage from all sources","","","Endless Pain",[477],1,3,"","","",1,19,585,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[477],[],0,"",""
694,"aura_damage_on_movement_skill_use","You take Physical Damage whenever you use a movement skill","","","Endless Hazard","[4638,4639]",1,3,"","","",1,19,586,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[4638,4639]",[],0,"",""
695,"savage_hit_life_regen","Grants Life regeneration","","","Rumblemarch Life Regen",[451],1,3,"","","",1,19,267,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[451],[],0,"",""
696,"overflowing_chalice","You gain increased Flask Charges while this flask is active","","","Overflowing Chalice",[4643],1,3,"","","",1,19,596,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4643],[],0,"",""
697,"have_killed_a_taunted_enemy_recently","",1,"","",[],"",2,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[],[4653],0,"",""
698,"shavronne_torment_aura","Allies have Energy Shield that cannot be bypassed by Chaos Damage","","","Shavronne's Aura","[563,1202]",1,3,"","","",1,19,88,"","",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[563,1202]",[],0,"",""
699,"flask_bonus_flask_charges_gained","You gain increased Flask Charges while this flask is active",1,"","",[460],1,3,"","","","",19,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[460],[],0,"",""
700,"goddess_slow","You are slowed","","","Slow",[346],1,3,"","","",1,19,590,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[346],[],0,"",""
701,"have_pierced_recently","",1,"","",[4685],"",2,"","","",1,19,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4685],[],0,"",""
702,"goddess_beam","You are taking Burning Damage","","","Goddess Beam",[1977],1,3,"","","",1,19,593,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[1977],[],0,"",""
703,"have_killed_a_maimed_enemy_recently","",1,"","",[4699],"",2,"","","",1,19,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[4699],[],0,"",""
704,"have_taunted_an_enemy_recently","",1,"","",[],"",2,"","","",1,19,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[4702],0,"",""
705,"guardian_additional_block_chance","",1,"","Ascendancy Effect (Invisible)",[1082],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[1082],[],0,"",""
706,"guardian_block_cooldown","",1,"","Ascendancy Effect (Invisible)",[],1,3,"","","",1,19,0,1,"",15,"","","","",0,"","GuardianBlockBuff","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
707,"blocked_unique_enemy_hit_recently","",1,"","",[26],"",2,"","","",1,19,0,1,"",15,"","","","",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[26],[],0,"",""
708,"elementalist_increased_area_of_effect","",1,"","",[434],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[434],[],0,"",""
709,"pale_court_invulnerability","",1,"","","[140,701,866,745,3192,979,620,177,398]",1,2,"","","","",19,597,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[140,701,866,745,3192,979,620,177,398]",[],0,"",""
710,"pale_court_ghost_invulnerability","",1,"","","[140,701,866,745,3192,979,620,861,398]",1,2,"","","","",19,597,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[140,701,866,745,3192,979,620,861,398]",[],0,"",""
711,"intimidated","You are Intimidated, increasing Attack Damage taken.","","","Intimidated",[5692],1,2,"","","","",19,1194,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[5692],[],0,"",""
712,"number_of_corpses_consumed_recently","",1,"","",[4941],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","","","",[],[],[4941],[],0,"",""
713,"flask_cannot_be_stunned","",1,"","",[701],1,3,"","","",1,19,0,1,"",4,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[701],[],0,"",""
714,"ascendancy_life_leech","",1,"","",[105],1,3,"","","",1,19,0,1,"",15,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],[105],[],0,"",""
715,"kiaras_determination","You are immune to Freeze, Chill, Curses and Stun while this flask is active.","","","Kiara's Determination","[701,4927,4926,745]",1,3,"","","",1,19,599,1,"",4,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","","","",[],[],"[701,4927,4926,745]",[],0,"",""
716,"prophecy_stolen_mods_buff","You have taken the mods of a slain Rare Monster for yourself","","","Hunter's Lesson",[],1,1,1,"","","",19,266,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
717,"summon_specific_monsters_cannot_die","",1,"","Cannot Die",[398],1,3,"","","","",19,0,1,"",15,"","","","",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[398],[],0,"",""
718,"phoenix_firebomb","You have reduced Fire Resistance.","","","Phoenix Fire Bomb",[144],1,3,"","","",1,19,617,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[144],[],0,"",""
719,"repeated_pulse_cold","You have reduced Cold Resistance.","","","Essence of Hatred",[146],1,3,"","","",1,19,600,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[146],[],0,"",""
720,"repeated_pulse_lightning","You have reduced Lightning Resistance.","","","Essence of Wrath",[148],1,3,"","","",1,19,601,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[148],[],0,"",""
721,"repeated_pulse_fire","You have reduced Fire Resistance.","","","Essence of Anger",[144],1,3,"","","",1,19,602,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[144],[],0,"",""
722,"repeated_pulse_chaos","You are taking Chaos Damage over time.","","","Essence of Misery",[453],1,1,1,"","",1,19,603,1,1,2,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","","","",[],[],[453],[],0,"",""
723,"flask_elemental_penetration","Your damage penetrates enemy Elemental Resistances.",1,"","","[593,594,595]",1,3,"","","",1,19,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],"[593,594,595]",[],0,"",""
724,"essence_elemental_damage_taken","",1,"","",[4828],1,3,"","","","",19,0,1,"",15,"",1,1,"",0,"","ElementalDamageTakenEssence","","","","","",4,"","",0,[],"","","","",[],[],[4828],[],0,"",""
725,"essence_burning_ground","",1,"","",[],1,3,"","","","",19,0,1,"",15,"",1,1,"",0,"","BurningGroundEssence","","","","","",4,"","",0,[],"","","","",[],[],[],[],0,"",""
726,"essence_elemental_damage_taken_granted","",1,"","",[3492],1,3,"","","","",19,0,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[3492],[],0,"",""
727,"curse_immunity","","","","",[745],1,3,"","","",1,19,604,1,"",15,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","","","",[],[],[745],[],0,"",""
728,"essence_alternating_buffs_speed_dodge_alternator","",1,"","","[177,216,70,7402]",1,10,"","","","",19,0,1,"",15,"",1,1,"",0,"","GenericAlternatingBuff","","","","","",4,"","",0,[],"","","","",[],[],"[177,216,70,7402]",[],0,"",""
