"rownum","QuestKey","i32","QuestStates","[i32]","Text","bool","Message","MapPinsKeys1","i32","MapPinsTexts","MapPinsKeys2","[rid]","bool","[i32]","[i32]","i32","SoundEffect"
381,38,16,"[702,803]",[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the remaining organ and deliver it to her.","","Find the remaining organ",[60],0,"[""Find the remaining organ""]",[60],[],"",[],[],8,""
382,38,17,[702],[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the two remaining organs and deliver them to her.","","Find the remaining organs",[60],0,"[""Find the remaining organs""]",[60],[],"",[],[],8,""
383,38,18,[701],[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the two remaining organs and deliver them to her.","","Find the remaining organs",[60],0,"[""Find the remaining organs""]",[60],[],"",[],[],8,""
384,38,19,[700],[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the two remaining organs and deliver them to her.","","Find the remaining organs",[60],0,"[""Find the remaining organs""]",[60],[],"",[],[],8,""
385,38,20,"[802,804]",[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the remaining organ and deliver it to her.","","Find the remaining organ",[60],0,"[""Find the remaining organ""]",[60],[],"",[],[],8,""
386,38,21,"[803,804]",[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the remaining organ and deliver it to her.","","Find the remaining organ",[60],0,"[""Find the remaining organ""]",[60],[],"",[],[],8,""
387,38,22,"[802,803]",[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the remaining organ and deliver it to her.","","Find the remaining organ",[60],0,"[""Find the remaining organ""]",[60],[],"",[],[],8,""
388,38,23,[802],[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the two remaining organs and deliver them to her.","","Find the remaining organs",[60],0,"[""Find the remaining organs""]",[60],[],"",[],[],8,""
389,38,24,[803],[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the two remaining organs and deliver them to her.","","Find the remaining organs",[60],0,"[""Find the remaining organs""]",[60],[],"",[],[],8,""
390,38,25,[804],[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find the two remaining organs and deliver them to her.","","Find the remaining organs",[60],0,"[""Find the remaining organs""]",[60],[],"",[],[],8,""
391,38,26,[705],[],"Piety requires three of Malachai's organs to gain access to the Black Core. Find them and deliver them to her.","","Find Malachai's organs",[60],0,"[""Find Malachai's organs""]",[],[],"",[],[],8,""
392,39,0,[794],[],"Quest Complete - You have freed the ancient spirit of Sekhema Deshret and received {0} from Tasuni.",1,"Quest Complete",[],0,[],[],[],"",[],[],0,""
393,39,1,[826],[],"Quest Complete - You have freed the ancient spirit of Sekhema Deshret and received a Skill Book from Tasuni. Use it to gain {0}.","","",[],0,[],[],[],"",[],[],0,""
394,39,2,[753],[],"Quest Complete - You have freed the ancient spirit of Sekhema Deshret. Talk to Tasuni in town for a reward.","","Talk to Tasuni",[50],0,"[""Talk to Tasuni in town for your reward""]",[],[],"",[],[],8,""
395,39,3,[800],[],"You have found Deshret's spirit trapped in the Mines under Highgate. Free it and Tasuni will reward you.","","Free Deshret's spirit",[53],0,"[""Free Deshret's spirit""]",[53],[],"",[],[],8,""
396,39,4,[751],[],"Tasuni can hear the spirit of Deshret calling to him, and wants you to help her. Find her spirit in the Mines and free it.","","Find Deshret's spirit",[53],0,"[""Find Deshret's spirit""]",[],[],"",[],[],8,""
397,40,0,[716],[974],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
398,40,1,[711],[974],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
399,40,2,[710],"[974,712]","","","Complete Zana's Mission",[],0,[],[],[],"",[],[],8,""
400,40,3,"[2023,2021]","[974,712]","","","Choose a Map",[],0,[],[],[],"",[],[],8,""
401,40,4,[2020],"[974,712]","","","Find Zana and complete her Mission",[],0,[],[],[],"",[],[],8,""
402,41,0,[1943],[1944],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
403,41,1,[1942],[1944],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
404,41,2,[1941],[1944],"","","Find Voltaxic Sulphite for Niko",[],0,[],[],[],"",[],[],8,""
405,42,0,[1947],[1948],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
406,42,1,[1946],[1948],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
407,42,2,[1949],[1948],"","","Complete the Incursion",[],0,[],[],[],"",[],[],8,""
408,42,3,[1945],[1948],"","","Complete Alva's Incursions",[],0,[],[],[],"",[],[],8,""
409,43,0,[1952],[1953],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
410,43,1,[1951],[1953],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
411,43,2,[1950],[1953],"","","Capture the Beasts for Einhar",[],0,[],[],[],"",[],[],8,""
412,44,0,"[527,1917]",[573],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
413,44,1,"[527,575]",[573],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
414,44,2,"[527,580]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
415,44,3,"[527,1918]",[573],"","","Question the defeated Syndicate members",[],0,[],[],[],"",[],[],8,""
416,44,4,"[527,1978]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
417,44,5,"[527,584]",[573],"","","Complete the remaining Syndicate encounters",[],0,[],[],[],1,[],[],8,""
418,44,6,"[527,576]",[573],"","","Defeat the Fortification guards",[],0,[],[],[],"",[],[],8,""
419,44,7,"[527,572]",[573],"","","Complete the Immortal Syndicate encounters",[],0,[],[],[],"",[],[],8,""
420,45,0,"[527,1917]",[573],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
421,45,1,"[527,575]",[573],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
422,45,2,"[527,582]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
423,45,3,"[527,1920]",[573],"","","Question the defeated Syndicate members",[],0,[],[],[],"",[],[],8,""
424,45,4,"[527,1979]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
425,45,5,"[527,1914]",[573],"","","Complete the remaining Syndicate encounters",[],0,[],[],[],1,[],[],8,""
426,45,6,"[527,586]",[573],"","","Complete the remaining Syndicate encounters",[],0,[],[],[],1,[],[],8,""
427,45,7,"[527,578]",[573],"","","",[],0,[],[],[],"",[],[],8,""
428,45,8,"[527,572]",[573],"","","Complete the Immortal Syndicate encounters",[],0,[],[],[],"",[],[],8,""
429,46,0,"[527,1917]",[573],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
430,46,1,"[527,575]",[573],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
431,46,2,"[527,583]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
432,46,3,"[527,1921]",[573],"","","Question the defeated Syndicate members",[],0,[],[],[],"",[],[],8,""
433,46,4,"[527,1981]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
434,46,5,"[527,1915]",[573],"","","Complete the remaining Syndicate encounters",[],0,[],[],[],1,[],[],8,""
435,46,6,"[527,587]",[573],"","","Complete the remaining Syndicate encounters",[],0,[],[],[],1,[],[],8,""
436,46,7,"[527,579]",[573],"","","Defeat the Intervention assassins",[],0,[],[],[],"",[],[],8,""
437,46,8,"[527,572]",[573],"","","Complete the Immortal Syndicate encounters",[],0,[],[],[],"",[],[],8,""
438,47,0,"[527,1917]",[573],"","","Mission Failed",[],0,[],[],[],1,[],[],8,186
439,47,1,"[527,575]",[573],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
440,47,2,"[527,581]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
441,47,3,"[527,1919]",[573],"","","Question the defeated Syndicate members",[],0,[],[],[],"",[],[],8,""
442,47,4,"[527,1980]",[573],"",1,"Complete the remaining Syndicate encounters",[],0,[],[],[],"",[],[],8,""
443,47,5,"[527,1913]",[573],"","","Complete the remaining Syndicate encounters",[],0,[],[],[],1,[],[],8,""
444,47,6,"[527,585]",[573],"","","Complete the remaining Syndicate encounters",[],0,[],[],[],1,[],[],8,""
445,47,7,"[527,1916]",[573],"","","Quickly find and defeat the Research guards",[],0,[],[],[],"",[],[],8,""
446,47,8,"[527,577]",[573],"","","Enter the Syndicate Laboratory",[],0,[],[],[],"",[],[],8,""
447,47,9,"[527,572]",[573],"","","Complete the Immortal Syndicate encounters",[],0,[],[],[],"",[],[],8,""
448,48,0,"[527,1925]",[573],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
449,48,1,"[527,1982]",[573],"","","Safehouse Abandoned",[],0,[],[],[],"",[],[],8,""
450,48,2,"[527,1924]",[573],"","","Interrogate the Leader",[],0,[],[],[],"",[],[],8,""
451,48,3,"[527,1923]",[573],"","","Defeat the Syndicate Members",[],0,[],[],[],"",[],[],8,""
452,48,4,"[527,1922]",[573],"","","Raid the Safehouse",[],0,[],[],[],"",[],[],8,""
453,49,0,"[527,1930]",[573],"",1,"Mission Complete",[],0,[],[],[],"",[],[],8,185
454,49,1,"[527,1929]",[573],"","","Interrogate Catarina",[],0,[],[],[],"",[],[],8,""
455,49,2,"[527,1960]",[573],"","","Defeat Catarina",[],9000,[],[],[],"",[],[],8,""
456,49,3,"[527,1928]",[573],"","","Follow Catarina",[],12000,[],[],[],"",[],[],8,""
457,49,4,"[527,1927]",[573],"","","Defeat Catarina",[],6000,[],[],[],"",[],[],8,""
458,49,5,"[527,1926]",[573],"","","Find the Mastermind",[],0,[],[],[],"",[],[],8,""
459,51,0,[898],[900],"You have gained access to the Lord's Labyrinth from the Sarn Encampment. Complete it to earn your Ascendancy.","","Complete the Labyrinth",[],0,"[""Complete the Labyrinth""]",[],[11],"","[268,266,265,267,263,264]",[],8,""
460,51,1,[898],[900],"You have gained access to the Lord's Labyrinth from the Sarn Encampment. Complete it to earn your Ascendancy.","","",[],0,[],[],[],"","[268,266,265,267,263,264]",[],8,""
461,51,2,[],[900],"You have solved all of the Trials of Ascendancy. You may now access the Lord's Labyrinth from the Sarn Encampment.","","Enter the Labyrinth",[],0,"[""Enter the Labyrinth in the Sarn Encampment""]",[],[11],"","[268,266,265,267,263,264]",[],8,""
462,51,3,[],[900],"You have solved all of the Trials of Ascendancy. You may now access the Lord's Labyrinth from the Sarn Encampment.","","",[],0,[],[],[],"","[268,266,265,267,263,264]",[],8,""
463,51,4,[938],[],"Solve the Trial of Ascendancy in this Area. Complete all the Trials to access the Lord's Labyrinth.","","Solve the Trial of Ascendancy in this Area",[],0,"[""Solve the Trial of Ascendancy in this Area""]",[],[11],"",[],[263],8,""
464,51,5,[938],[900],"Solve all the Trials of Ascendancy to access the Lord's Labyrinth.","","Solve the Trials of Ascendancy",[],0,"[""Solve the Trials of Ascendancy""]",[],[11],"",[],[],8,""
465,51,6,[938],[900],"Solve all the Trials of Ascendancy to access the Lord's Labyrinth.","","",[],0,[],[],[],"",[],[],8,""
466,51,7,[938],[],"Solve all the Trials of Ascendancy to access the Lord's Labyrinth.","","",[],0,[],[],[],"",[],[263],8,""
467,52,0,[898],[900],"You have gained access to the Lord's Labyrinth from the Sarn Encampment. Complete it to earn your Ascendancy.","","Complete the Labyrinth",[],0,"[""Complete the Labyrinth""]",[],"[23,26]","","[268,266,265,267,263,264]",[],8,""
468,52,1,[898],[900],"You have gained access to the Lord's Labyrinth from the Sarn Encampment. Complete it to earn your Ascendancy.","","",[],0,[],[],[],"","[268,266,265,267,263,264]",[],8,""
469,52,2,[],[900],"You have solved all of the Trials of Ascendancy. You may now access the Lord's Labyrinth from the Sarn Encampment.","","Enter the Labyrinth",[],0,"[""Enter the Labyrinth in the Sarn Encampment""]",[],"[23,26]","","[268,266,265,267,263,264]",[],8,""
470,52,3,[],[900],"You have solved all of the Trials of Ascendancy. You may now access the Lord's Labyrinth from the Sarn Encampment.","","",[],0,[],[],[],"","[268,266,265,267,263,264]",[],8,""
471,52,4,[938],[],"Solve the Trial of Ascendancy in this Area. Complete all the Trials to access the Lord's Labyrinth.","","Solve the Trial of Ascendancy in this Area",[],0,"[""Solve the Trial of Ascendancy in this Area""]",[],[26],"",[],[264],8,""
472,52,5,[938],[],"Solve the Trial of Ascendancy in this Area. Complete all the Trials to access the Lord's Labyrinth.","","Solve the Trial of Ascendancy in this Area",[],0,"[""Solve the Trial of Ascendancy in this Area""]",[],[23],"",[],[265],8,""
473,52,6,[938],[900],"Solve all the Trials of Ascendancy to access the Lord's Labyrinth.","","Solve the Trials of Ascendancy",[],0,"[""Solve the Trials of Ascendancy""]",[],"[23,26]","",[],[],8,""
474,52,7,[938],[900],"Solve all the Trials of Ascendancy to access the Lord's Labyrinth.","","",[],0,[],[],[],"",[],[],8,""
475,52,8,[938],[],"Solve all the Trials of Ascendancy to access the Lord's Labyrinth.","","",[],0,[],[],[],"",[],[264],8,""
476,52,9,[938],[],"Solve all the Trials of Ascendancy to access the Lord's Labyrinth.","","",[],0,[],[],[],"",[],[265],8,""
477,53,0,[901],[],"Quest Complete - You have completed the Eternal Labyrinth.",1,"",[],0,[],[],[],"","[286,284,283,285,281,282]",[],8,""
478,53,1,[994],[],"Quest Complete - You have completed the Merciless Labyrinth. But could there be yet more secrets to unlock?",1,"Quest Complete",[],0,[],[],[],"","[272,273,274]",[],8,""
479,53,2,[993],[],"You have gained access to the Merciless Labyrinth from the Sarn Encampment. Complete it to earn additional Ascendancy Points.","","Complete the Labyrinth",[],0,"[""Complete the Labyrinth""]",[],[],"","[272,273,274]",[],8,""
480,53,3,[993],[],"You have completed the Cruel Labyrinth, but there may yet be more to discover about the Labyrinth...","","",[],0,[],[],[],"","[269,270,271]",[],8,""
481,53,4,[900],[],"You have gained access to the Cruel Labyrinth from the Sarn Encampment. Complete it to earn additional Ascendancy Points.","","Complete the Labyrinth",[],0,"[""Complete the Labyrinth""]",[],[],"","[269,270,271]",[],8,""
482,53,5,[900],[],"You have completed the Lord's Labyrinth and earned your Ascendancy, but there may yet be more to discover about the Labyrinth...","","",[],0,[],[],[],"","[268,266,265,267,263,264]",[],8,""
483,53,6,[977],[],"You have completed the Lord's Labyrinth and slain Izaro. Activate the Altar of Ascendancy to earn your Ascendancy.","","Activate the Altar of Ascendancy",[],0,"[""Activate the Altar of Ascendancy""]",[],[],"","[268,266,265,267,263,264]",[],8,""
484,53,7,[898],[],"You have gained access to the Lord's Labyrinth from the Sarn Encampment. Complete it to earn your Ascendancy.","","Complete the Labyrinth",[],0,"[""Complete the Labyrinth""]",[],"[52,41,43,38,448]","","[268,266,265,267,263,264]",[],8,""
485,53,8,[898],[],"You have gained access to the Lord's Labyrinth from the Sarn Encampment. Complete it to earn your Ascendancy.","","",[],0,[],[],[],"","[268,266,265,267,263,264]",[],8,""
486,53,9,[],[],"You have solved all of the Trials of Ascendancy. You may now access the Lord's Labyrinth from the Sarn Encampment.","","Enter the Labyrinth",[34],0,"[""Enter the Labyrinth in the Sarn Encampment""]",[34],"[52,41,43,38]","","[268,266,265,267,263,264]",[],8,""
487,53,10,[],[],"You have solved all of the Trials of Ascendancy. You may now access the Lord's Labyrinth from the Sarn Encampment.","","",[],0,[],[],[],"","[268,266,265,267,263,264]",[],8,""
488,53,11,[938],[],"Solve the Trial of Ascendancy in this Area. Complete all the Trials to access the Lord's Labyrinth.","","Solve the Trial of Ascendancy in this Area",[],0,"[""Solve the Trial of Ascendancy in this Area""]",[],[43],"",[],[268],8,""
