"rownum","Id","i32","i32","Name","CompletionsRequired","AchievementsKey","bool","bool","bool","bool"
1314,"AmbushInvasionRecipeCurrencyAddModToMagic",1,31,"Orb of Augmentation",1,31,"",1,"",1
1315,"AmbushInvasionRecipeCurrencyArmourQuality",1,32,"Armourer's Scrap",1,31,"",1,"",1
1316,"AmbushInvasionRecipeCurrencyWeaponQuality",1,33,"Blacksmith's Whetstone",1,31,"",1,"",1
1317,"AmbushInvasionRecipeCurrencyMapQuality",1,34,"Cartographer's Chisel",1,31,"",1,"",1
1318,"AmbushInvasionRecipeCurrencyGemQuality",1,35,"Gemcutter's Prism",1,31,"",1,"",1
1319,"AmbushInvasionRecipeCurrencyFlaskQuality",1,36,"Glassblower's Bauble",1,31,"",1,"",1
1320,"AmbushInvasionRecipeCurrencyRerollSocketColours",1,37,"Chromatic Orb",1,31,"",1,"",1
1321,"AmbushInvasionRecipeCurrencyRerollSocketNumbers",1,38,"Jeweller's Orb",1,31,"",1,"",1
1322,"AmbushInvasionRecipeCurrencyUpgradeRandomly",1,39,"Orb of Chance",1,31,"",1,"",1
1323,"AmbushInvasionRecipeCurrencyUpgradeToRare",1,40,"Orb of Alchemy",1,31,"",1,"",1
1324,"AmbushInvasionRecipeCurrencyRerollRare",1,41,"Chaos Orb",1,31,"",1,"",1
1325,"AmbushInvasionRecipeCurrencyUpgradeMagicToRare",1,42,"Regal Orb",1,31,"",1,"",1
1326,"AmbushInvasionRecipeUnidentifiedMagic",1,43,"Unidentified Magic Item",1,31,"",1,"",1
1327,"AmbushInvasionRecipeUnidentifiedRare",1,44,"Unidentified Rare Item",1,31,"",1,"",1
1328,"AmbushInvasionRecipeAmulet1",1,45,"Paua Amulet",1,31,"",1,"",1
1329,"AmbushInvasionRecipeAmulet2",1,46,"Coral Amulet",1,31,"",1,"",1
1330,"AmbushInvasionRecipeRing5",1,47,"Topaz Ring",1,31,"",1,"",1
1331,"AmbushInvasionRecipeRing6",1,48,"Sapphire Ring",1,31,"",1,"",1
1332,"AmbushInvasionRecipeRing7",1,49,"Ruby Ring",1,31,"",1,"",1
1333,"AmbushInvasionRecipeAmulet8",1,50,"Turquoise Amulet",1,31,"",1,"",1
1334,"AmbushInvasionRecipeAmulet9",1,51,"Agate Amulet",1,31,"",1,"",1
1335,"AmbushInvasionRecipeAmulet10",1,52,"Citrine Amulet",1,31,"",1,"",1
1336,"AmbushInvasionRecipeAnyLifeFlask",1,53,"Any Life Flask",1,31,"",1,"",1
1337,"AmbushInvasionRecipeAnyManaFlask",1,54,"Any Mana Flask",1,31,"",1,"",1
1338,"AmbushInvasionRecipeAnyHybridFlask",1,55,"Any Hybrid Flask",1,31,"",1,"",1
1339,"AmbushInvasionRecipeMap",1,56,"Any Map",1,31,"",1,"",1
1340,"AmbushInvasionRecipeGem",1,57,"Any Gem",1,31,"",1,"",1
1341,"AmbushInvasionRecipePrismaticRing",1,58,"Prismatic Ring",1,31,"",1,"",1
1342,"KillAtziriBossesVesseloftheVaal",1,59,"Vessel of the Vaal",1,29,"",1,"",1
1343,"KillAtziriBossesDemonBoss1",1,60,"Q'ura",1,29,"",1,"",1
1344,"KillAtziriBossesDemonBoss2",1,61,"Y'ara'az",1,29,"",1,"",1
1345,"KillAtziriBossesDemonBoss3",1,62,"A'alai",1,29,"",1,"",1
1346,"KillAtziriBossesAtziri",1,63,"Atziri, Queen of the Vaal",1,29,"",1,"",1
1347,"InvaderUniqueKillsEvocataApocalyptica",1,64,"Evocata Apocalyptica",1,26,"",1,"",1
1348,"InvaderUniqueKillsCorrectorDraconides",1,65,"Corrector Draconides",1,26,"",1,"",1
1349,"InvaderUniqueKillsBalusStoneskull",1,66,"Balus Stoneskull",1,26,"",1,"",1
1350,"InvaderUniqueKillsKallFoxfly",1,67,"Kall Foxfly",1,26,"",1,"",1
1351,"InvaderUniqueKillsJunglemare",1,68,"Junglemare",1,26,"",1,"",1
1352,"InvaderUniqueKillsBloodStasis",1,69,"Blood Stasis",1,26,"",1,"",1
1353,"InvaderUniqueKillsBloodMorpher",1,70,"Blood Morpher",1,26,"",1,"",1
1354,"InvaderUniqueKillsNighteater",1,71,"Nighteater",1,26,"",1,"",1
1355,"InvaderUniqueKillsTheBookBurner",1,72,"The Book Burner",1,26,"",1,"",1
1356,"InvaderUniqueKillsTheBoltJuggler",1,73,"The Bolt Juggler",1,26,"",1,"",1
1357,"InvaderUniqueKillsRancor",1,74,"Rancor",1,26,"",1,"",1
1358,"InvaderUniqueKillsTheRevenant",1,75,"The Revenant",1,26,"",1,"",1
1359,"InvaderUniqueKillsJudgementApparatus",1,76,"Judgement Apparatus",1,26,"",1,"",1
1360,"InvaderUniqueKillsSpinesnap",1,77,"Spinesnap",1,26,"",1,"",1
1361,"InvaderUniqueKillsGenesisParadisae",1,78,"Genesis Paradisae",1,26,"",1,"",1
1362,"InvaderUniqueKillsGuardianoftheMound",1,79,"Guardian of the Mound",1,26,"",1,"",1
1363,"InvaderUniqueKillsWonderwalker",1,80,"Wonderwalker",1,26,"",1,"",1
1364,"InvaderUniqueKillsTheRagingMask",1,81,"The Raging Mask",1,26,"",1,"",1
1365,"InvaderUniqueKillsAlphaParadisae",1,82,"Alpha Paradisae",1,26,"",1,"",1
1366,"InvaderUniqueKillsMotheroftheSwarm",1,83,"Mother of the Swarm",1,26,"",1,"",1
1367,"InvaderUniqueKillsBladetooth",1,84,"Bladetooth",1,26,"",1,"",1
1368,"InvaderUniqueKillsGranitecrush",1,85,"Granitecrush",1,26,"",1,"",1
1369,"InvaderUniqueKillsCorpsestitch",1,86,"Corpsestitch",1,26,"",1,"",1
1370,"InvaderUniqueKillsTheFirestarter",1,87,"The Firestarter",1,26,"",1,"",1
1371,"InvaderUniqueKillsTheDuchess",1,88,"The Duchess",1,26,"",1,"",1
1372,"InvaderUniqueKillsShivershell",1,89,"Shivershell",1,26,"",1,"",1
1373,"InvaderUniqueKillsMammothcage",1,90,"Mammothcage",1,26,"",1,"",1
1374,"InvaderUniqueKillsHarbingerofElements",1,91,"Harbinger of Elements",1,26,"",1,"",1
1375,"InvaderUniqueKillsTailsinger",1,92,"Tailsinger",1,26,"",1,"",1
1376,"InvaderUniqueKillsPewterfang",1,93,"Pewterfang",1,26,"",1,"",1
1377,"InvaderUniqueKillsBladebackGuardian",1,94,"Bladeback Guardian",1,26,"",1,"",1
1378,"InvaderUniqueKillsStrangledrift",1,95,"Strangledrift",1,26,"",1,"",1
1379,"InvaderUniqueKillsJikeji",1,96,"Jikeji",1,26,"",1,"",1
1380,"InvaderUniqueKillsGlassmaul",1,97,"Glassmaul",1,26,"",1,"",1
1381,"InvaderUniqueKillsGrath",1,98,"Grath",1,26,"",1,"",1
1382,"InvaderUniqueKillsDroolscar",1,99,"Droolscar",1,26,"",1,"",1
1383,"ClearCorruptedAreasStrangeSinkhole",1,100,"Strange Sinkhole",1,28,"",1,"",1
1384,"ClearCorruptedAreasConcealedCavity",1,101,"Concealed Cavity",1,28,"",1,"",1
1385,"ClearCorruptedAreasSunkenShingle",1,102,"Sunken Shingle",1,28,"",1,"",1
1386,"ClearCorruptedAreasCloudedRidge",1,103,"Clouded Ridge",1,28,"",1,"",1
1387,"ClearCorruptedAreasForgottenOubliette",1,104,"Forgotten Oubliette",1,28,"",1,"",1
1388,"ClearCorruptedAreasRemoteGulch",1,105,"Remote Gulch",1,28,"",1,"",1
1389,"ClearCorruptedAreasNarrowRavine",1,106,"Narrow Ravine",1,28,"",1,"",1
1390,"ClearCorruptedAreasMysticalClearing",1,107,"Mystical Clearing",1,28,"",1,"",1
1391,"ClearCorruptedAreasCoveredupHollow",1,108,"Covered-up Hollow",1,28,"",1,"",1
1392,"ClearCorruptedAreasHiddenPatch",1,109,"Hidden Patch",1,28,"",1,"",1
1393,"ClearCorruptedAreasEntombedAlcove",1,110,"Entombed Alcove",1,28,"",1,"",1
1394,"ClearCorruptedAreasSecretLaboratory",1,111,"Secret Laboratory",1,28,"",1,"",1
1395,"ClearCorruptedAreasSecludedCopse",1,112,"Secluded Copse",1,28,"",1,"",1
1396,"ClearCorruptedAreasForbiddenChamber",1,113,"Forbidden Chamber",1,28,"",1,"",1
1397,"ClearCorruptedAreasQuarantinedQuarters",1,114,"Quarantined Quarters",1,28,"",1,"",1
1398,"ClearCorruptedAreasDisusedFurnace",1,115,"Disused Furnace",1,28,"",1,"",1
1399,"ClearCorruptedAreasBlindAlley",1,116,"Blind Alley",1,28,"",1,"",1
1400,"ClearCorruptedAreasEntombedChamber",1,117,"Entombed Chamber",1,28,"",1,"",1
1401,"ClearCorruptedAreasSacredChambers",1,118,"Sacred Chambers",1,28,"",1,"",1
1402,"ClearCorruptedAreasStagnantCanal",1,119,"Stagnant Canal",1,28,"",1,"",1
1403,"ClearCorruptedAreasWalled-offDucts",1,120,"Walled-off Ducts",1,28,"",1,"",1
1404,"ClearCorruptedAreasAbandonedCellar",1,121,"Neglected Cellar",1,28,"",1,"",1
1405,"ClearCorruptedAreasArcaneChambers",1,122,"Arcane Chambers",1,28,"",1,"",1
1406,"ClearCorruptedAreasInnerGrounds",1,123,"Inner Grounds",1,28,"",1,"",1
1407,"ClearCorruptedAreasSealedCorridors",1,124,"Sealed Corridors",1,28,"",1,"",1
1408,"ClearCorruptedAreasRestrictedGallery",1,125,"Restricted Gallery",1,28,"",1,"",1
1409,"ChestModChestSummonSkeletons",1,126,"Ossified",1,25,"",1,"",1
1410,"ChestModChestFreeze",1,127,"Arctic",1,25,"",1,"",1
1411,"ChestModChestIceNova",1,128,"Frigid",1,25,"",1,"",1
1412,"ChestModChestItemQuantity",1,129,"of Bounty",1,25,"",1,"",1
1413,"ChestModChestItemRarity",1,130,"of Treasures",1,25,"",1,"",1
1414,"ChestModChestDropUnique",1,131,"of Singularity",1,25,"",1,"",1
1415,"ChestModChestSummonRares",1,132,"Menacing",1,25,"",1,"",1
1416,"ChestModChestSummonMagics",1,133,"Intimidating",1,25,"",1,"",1
1417,"ChestModChestSpawnRogueExile",1,134,"Contested",1,25,"",1,"",1
1418,"ChestModChestReviveMonsters",1,135,"Reaper's",1,25,"",1,"",1
1419,"ChestModChestSpawnContinuousMonsters",1,136,"Rallying",1,25,"",1,"",1
1420,"ChestModChestExplodeCorpses",1,137,"Putrifying",1,25,"",1,"",1
1421,"ChestModChestRandomCurse",1,138,"Whispering",1,25,"",1,"",1
1422,"ChestModChestIgnite",1,139,"Incandescent",1,25,"",1,"",1
1423,"ChestModChestFireStorm",1,140,"Scorched",1,25,"",1,"",1
1424,"ChestModChestLightningStorm",1,141,"Vibrating",1,25,"",1,"",1
1425,"ChestModChestPoisonCloud",1,142,"Contaminated",1,25,"",1,"",1
1426,"ChestModChestExplosion",1,143,"Unstable",1,25,"",1,"",1
1427,"ChestModChestGemsExperience",1,144,"of Facets",1,25,"",1,"",1
1428,"ChestModChestExtraUtilityFlasks",1,145,"of Waters",1,25,"",1,"",1
1429,"ChestModChestDropsIdentified",1,146,"of Wisdom",1,25,"",1,"",1
1430,"ChestModChestExtraNormalItems",1,147,"of Abundance",1,25,"",1,"",1
1431,"ChestModChestExtraMagicItems",1,148,"of Curiosities",1,25,"",1,"",1
1432,"ChestModChestExtraRareItems",1,149,"of Affluence",1,25,"",1,"",1
1433,"ChestModChestItemQuality",1,150,"of Quality",1,25,"",1,"",1
1434,"ChestModChestItemSockets",1,151,"of Complexity",1,25,"",1,"",1
1435,"ChestModChestItemLinks",1,152,"of Unity",1,25,"",1,"",1
1436,"ChestModChestItemLevel",1,153,"of Ascendance",1,25,"",1,"",1
1437,"ChestModChestItemDuplicated",1,154,"of Kalandra",1,25,"",1,"",1
1438,"VaalItemsAtzirisStepUnique",8,155,"Atziri's Step",1,24,"",1,"",1
1439,"VaalItemsDoryanisInvitationUnique",8,163,"Doryani's Invitation",1,24,"",1,"",1
1440,"VaalItemsDoryanisCatalyst",8,171,"Doryani's Catalyst",1,24,"",1,"",1
1441,"VaalItemsAtzirisPromiseUnique",8,179,"Atziri's Promise",1,24,"",1,"",1
1442,"VaalItemsAtzirisAcuityUnique",8,187,"Atziri's Acuity",1,24,"",1,"",1
1443,"VaalItemsTheVertexUnique",8,195,"The Vertex",1,24,"",1,"",1
1444,"VaalItemsAtzirisDisfavourUnique",8,203,"Atziri's Disfavour",1,24,"",1,"",1
1445,"VaalItemsAtzirisSplendourUnique",8,211,"Atziri's Splendour",1,24,"",1,"",1
1446,"VaalItemsVaalCaressUnique",8,219,"Vaal Caress",1,24,"",1,"",1
1447,"VaalItemsDrillneckUnique",8,227,"Drillneck",1,24,"",1,"",1
1448,"VaalItemsRearguardUnique",8,235,"Rearguard",1,24,"",1,"",1
1449,"VaalItemsAtzirisFoibleUnique",8,243,"Atziri's Foible",1,24,"",1,"",1
1450,"VaalItemsAtzirisMirrorUnique",8,251,"Atziri's Mirror",1,24,"",1,"",1
1451,"VaalItemsRathpithGlobeUnique",8,259,"Rathpith Globe",1,24,"",1,"",1
1452,"VaalItemsBloodseekerUnique",8,267,"Bloodseeker",1,24,"",1,"",1
1453,"VaalItemsQuecholliUnique",8,275,"Quecholli",1,24,"",1,"",1
1454,"VaalItemsRebukeOfTheVaalUnique",8,283,"Rebuke of the Vaal",1,24,"",1,"",1
1455,"VaalItemsVaultsOfAtziriUnique",8,291,"Vaults of Atziri",1,24,"",1,"",1
1456,"VaalItemsDoonCuebiyariUnique",8,299,"Doon Cuebiyari",1,24,"",1,"",1
1457,"VaalItemsSacrificeAtMidnightFragment",8,307,"Sacrifice at Midnight",1,24,"",1,"",1
1458,"VaalItemsSacrificeAtDawnFragment",8,315,"Sacrifice at Dawn",1,24,"",1,"",1
1459,"VaalItemsSacrificeAtNoonFragment",8,323,"Sacrifice at Noon",1,24,"",1,"",1
1460,"VaalItemsSacrificeAtDuskFragment",8,331,"Sacrifice at Dusk",1,24,"",1,"",1
1461,"VaalItemsMortalRageFragment",8,339,"Mortal Rage",1,24,"",1,"",1
1462,"VaalItemsMortalHopeFragment",8,347,"Mortal Hope",1,24,"",1,"",1
1463,"VaalItemsMortalIgnoranceFragment",8,355,"Mortal Ignorance",1,24,"",1,"",1
1464,"VaalItemsMortalGriefFragment",8,363,"Mortal Grief",1,24,"",1,"",1
1465,"VaalItemsSpectralThrowSkill",8,371,"Vaal Spectral Throw",1,24,"",1,"",1
1466,"VaalItemsSparkSkill",8,379,"Vaal Spark",1,24,"",1,"",1
1467,"VaalItemsRainOfArrowsSkill",8,387,"Vaal Rain of Arrows",1,24,"",1,"",1
1468,"VaalItemsPowerSiphonSkill",8,395,"Vaal Power Siphon",1,24,"",1,"",1
1469,"VaalItemsMoltenShellSkill",8,403,"Vaal Molten Shell",1,24,"",1,"",1
1470,"VaalItemsLightningWarpSkill",8,411,"Vaal Lightning Warp",1,24,"",1,"",1
1471,"VaalItemsLightningStrikeSkill",8,419,"Vaal Lightning Strike",1,24,"",1,"",1
1472,"VaalItemsImmortalCallSkill",8,427,"Vaal Immortal Call",1,24,"",1,"",1
1473,"VaalItemsIceNovaSkill",8,435,"Vaal Ice Nova",1,24,"",1,"",1
1474,"VaalItemsGroundSlamSkill",8,443,"Vaal Ground Slam",1,24,"",1,"",1
1475,"VaalItemsFireballSkill",8,451,"Vaal Fireball",1,24,"",1,"",1
1476,"VaalItemsDetonateDeadSkill",8,459,"Vaal Detonate Dead",1,24,"",1,"",1
1477,"VaalItemsCycloneSkill",8,467,"Vaal Cyclone",1,24,"",1,"",1
1478,"VaalItemsColdSnapSkill",8,475,"Vaal Cold Snap",1,24,"",1,"",1
1479,"VaalItemsBurningArrowSkill",8,483,"Vaal Burning Arrow",1,24,"",1,"",1
1480,"VaalItemsArcSkill",8,491,"Vaal Arc",1,24,"",1,"",1
1481,"VaalItemsDoubleStrikeSkill",8,499,"Vaal Double Strike",1,24,"",1,"",1
1482,"65RampageBeyondStrDex",1,0,"Duelist",1,33,"",1,"",1
1483,"65RampageBeyondStr",1,1,"Marauder",1,33,"",1,"",1
1484,"65RampageBeyondDex",1,2,"Ranger",1,33,"",1,"",1
1485,"65RampageBeyondDexInt",1,3,"Shadow",1,33,"",1,"",1
1486,"65RampageBeyondStrInt",1,4,"Templar",1,33,"",1,"",1
1487,"65RampageBeyondInt",1,5,"Witch",1,33,"",1,"",1
1488,"65RampageBeyondStrDexInt",1,6,"Scion",1,33,"",1,"",1
1489,"RampageTiers1",1,7,"First Tier",1,34,"",1,"",1
1490,"RampageTiers2",1,8,"Second Tier",1,34,"",1,"",1
1491,"RampageTiers3",1,9,"Third Tier",1,34,"",1,"",1
1492,"RampageTiers4",1,10,"Fourth Tier",1,34,"",1,"",1
1493,"RampageTiers5",1,11,"Fifth Tier",1,34,"",1,"",1
1494,"RampageTiers6",1,12,"Sixth Tier",1,34,"",1,"",1
1495,"RampageTiers7",1,13,"Seventh Tier",1,34,"",1,"",1
1496,"RampageTiers8",1,14,"Eighth Tier",1,34,"",1,"",1
1497,"RampageTiers9",1,15,"Ninth Tier",1,34,"",1,"",1
1498,"RampageTiers10",1,16,"Tenth Tier",1,34,"",1,"",1
1499,"RampageTiers11",1,17,"Eleventh Tier",1,34,"",1,"",1
1500,"RampageTiers12",1,18,"Twelfth Tier",1,34,"",1,"",1
1501,"RampageTiers13",1,19,"Thirteenth Tier",1,34,"",1,"",1
1502,"RampageBeyondAlDhih",8,20,"Al Dhih",1,38,"",1,"",1
1503,"RampageBeyondApepsRage",8,28,"Apep's Rage",1,38,"",1,"",1
1504,"RampageBeyondAsphyxiasWrath",8,36,"Asphyxia's Wrath",1,38,"",1,"",1
1505,"RampageBeyondAstramentis",8,44,"Astramentis",1,38,"",1,"",1
1506,"RampageBeyondBinosKitchenKnife",8,52,"Bino's Kitchen Knife",1,38,"",1,"",1
1507,"RampageBeyondChaliceOfHorros",8,60,"Chalice of Horrors",1,38,"",1,"",1
1508,"RampageBeyondCherrubimsMaleficence",8,68,"Cherrubim's Maleficence",1,38,"",1,"",1
1509,"RampageBeyondChitusApex",8,76,"Chitus' Apex",1,38,"",1,"",1
1510,"RampageBeyondCraghead",8,84,"Craghead",1,38,"",1,"",1
1511,"RampageBeyondDoomfletch",8,92,"Doomfletch",1,38,"",1,"",1
1512,"RampageBeyondDreamfeather",8,100,"Dreamfeather",1,38,"",1,"",1
1513,"RampageBeyondDyingBreath",8,108,"Dying Breath",1,38,"",1,"",1
1514,"RampageBeyondEdgeOfMadness",8,116,"Edge of Madness",1,38,"",1,"",1
1515,"RampageBeyondFleshAndSpirit",8,124,"Flesh and Spirit",1,38,"",1,"",1
1516,"RampageBeyondForbiddenTaste",8,132,"Forbidden Taste",1,38,"",1,"",1
1517,"RampageBeyondGangsMomentum",8,140,"Gang's Momentum",1,38,"",1,"",1
1518,"RampageBeyondHegemonysEra",8,148,"Hegemony's Era",1,38,"",1,"",1
1519,"RampageBeyondHyaonsFury",8,156,"Hyaon's Fury",1,38,"",1,"",1
1520,"RampageBeyondIncandescentHeart",8,164,"Incandescent Heart",1,38,"",1,"",1
1521,"RampageBeyondInfernalMantle",8,172,"Infernal Mantle",1,38,"",1,"",1
1522,"RampageBeyondJawsOfAgony",8,180,"Jaws of Agony",1,38,"",1,"",1
1523,"RampageBeyondKaomsRoots",8,188,"Kaom's Roots",1,38,"",1,"",1
1524,"RampageBeyondKaomsSign",8,196,"Kaom's Sign",1,38,"",1,"",1
1525,"RampageBeyondLifesprig",8,204,"Lifesprig",1,38,"",1,"",1
1526,"RampageBeyondMokousEmbrace",8,212,"Mokou's Embrace",1,38,"",1,"",1
1527,"RampageBeyondNullAndVoid",8,220,"Null and Void",1,38,"",1,"",1
1528,"RampageBeyondOrosSacrifice",8,228,"Oro's Sacrifice",1,38,"",1,"",1
1529,"RampageBeyondPerandusSignet",8,236,"Perandus Signet",1,38,"",1,"",1
1530,"RampageBeyondPiscatorsVigil",8,244,"Piscator's Vigil",1,38,"",1,"",1
1531,"RampageBeyondPledgeOfHands",8,252,"Pledge of Hands",1,38,"",1,"",1
1532,"RampageBeyondPyre",8,260,"Pyre",1,38,"",1,"",1
1533,"RampageBeyondQueenOfTheForest",8,268,"Queen of the Forest",1,38,"",1,"",1
1534,"RampageBeyondRumisConcoction",8,276,"Rumi's Concoction",1,38,"",1,"",1
1535,"RampageBeyondShacklesOfTheWretched",8,284,"Shackles of the Wretched",1,38,"",1,"",1
1536,"RampageBeyondShadowsAndDust",8,292,"Shadows and Dust",1,38,"",1,"",1
1537,"RampageBeyondSoulStrike",8,300,"Soul Strike",1,38,"",1,"",1
1538,"RampageBeyondTheAnvil",8,308,"The Anvil",1,38,"",1,"",1
1539,"RampageBeyondTheDarkSeer",8,316,"The Dark Seer",1,38,"",1,"",1
1540,"RampageBeyondTheGoddessBound",8,324,"The Goddess Bound",1,38,"",1,"",1
1541,"RampageBeyondTheHarvest",8,332,"The Harvest",1,38,"",1,"",1
1542,"RampageBeyondTheScreamingEagle",8,340,"The Screaming Eagle",1,38,"",1,"",1
1543,"RampageBeyondTheThreeDragons",8,348,"The Three Dragons",1,38,"",1,"",1
1544,"RampageBeyondThousandTeethTemu",8,356,"Thousand Teeth Temu",1,38,"",1,"",1
1545,"RampageBeyondVisMortis",8,364,"Vis Mortis",1,38,"",1,"",1
1546,"RampageBeyondAlira",1,372,"Alira Darktongue",1,39,"",1,"",1
1547,"RampageBeyondAsphyxia",1,373,"Asphyxia",1,39,"",1,"",1
1548,"RampageBeyondAtziri",1,374,"Atziri, Queen of the Vaal",1,39,"",1,"",1
1549,"RampageBeyondAvatarOfApocalypse",1,375,"Avatar of Apocalypse",1,39,"",1,"",1
1550,"RampageBeyondBoka",1,376,"Boka",1,39,"",1,"",1
1551,"RampageBeyondChatters",1,377,"Chatters",1,39,"",1,"",1
1552,"RampageBeyondDamoiTui",1,378,"Damoi Tui",1,39,"",1,"",1
1553,"RampageBeyondFairgravesUndying",1,379,"Fairgraves, Never Dying",1,39,"",1,"",1
1554,"RampageBeyondFirstRhoa",1,380,"The First Rhoa",1,39,"",1,"",1
1555,"RampageBeyondGneiss",1,381,"Gneiss",1,39,"",1,"",1
1556,"RampageBeyondGuardianOfTheMound",1,382,"Guardian of the Mound",1,39,"",1,"",1
1557,"RampageBeyondHaviri",1,383,"Haviri, Vaal Metalsmith",1,39,"",1,"",1
1558,"RampageBeyondIgnaPhoenix",1,384,"Igna Phoenix",1,39,"",1,"",1
1559,"RampageBeyondJikeji",1,385,"Jikeji",1,39,"",1,"",1
1560,"RampageBeyondKallFoxfly",1,386,"Kall Foxfly",1,39,"",1,"",1
1561,"RampageBeyondKraityn",1,387,"Kraityn, Scarbearer",1,39,"",1,"",1
1562,"RampageBeyondMagnusStonethorn",1,388,"Magnus Stonethorn",1,39,"",1,"",1
1563,"RampageBeyondMutatedArachnid",1,389,"Mutated Arachnid",1,39,"",1,"",1
1564,"RampageBeyondOak",1,390,"Oak, Skullbreaker",1,39,"",1,"",1
1565,"RampageBeyondOlmec",1,391,"Olmec, the All Stone",1,39,"",1,"",1
1566,"RampageBeyondPenitentiaryIncarcerator",1,392,"Penitentiary Incarcerator",1,39,"",1,"",1
1567,"RampageBeyondPerpetus",1,393,"Perpetus",1,39,"",1,"",1
1568,"RampageBeyondRose",1,394,"Rose",1,39,"",1,"",1
1569,"RampageBeyondShockAndHorror",1,395,"Shock and Horror",1,39,"",1,"",1
1570,"RampageBeyondZacharieDesmarais",1,396,"Zacharie Desmarais",1,39,"",1,"",1
1571,"RampageBeyondSimi",1,397,"Simi, the Nature Touched",1,39,"",1,"",1
1572,"RampageBeyondSpinesnap",1,398,"Spinesnap",1,39,"",1,"",1
1573,"RampageBeyondSpinnerOfFalseHope",1,399,"Spinner of False Hope",1,39,"",1,"",1
1574,"RampageBeyondTailsinger",1,400,"Tailsinger",1,39,"",1,"",1
1575,"RampageBeyondTheRevenant",1,401,"The Revenant",1,39,"",1,"",1
1576,"RampageBeyondThorn",1,402,"Thorn",1,39,"",1,"",1
1577,"RampageBeyondTwistedChimeral",1,403,"Twisted Chimeral",1,39,"",1,"",1
1578,"RampageBeyondWarmonger",1,404,"Warmonger",1,39,"",1,"",1
1579,"RampageBeyondWilorinDemontamer",1,405,"Wilorin Demontamer",1,39,"",1,"",1
1580,"MaxLevelMasterStr",1,406,"Haku",1,37,"",1,"",1
1581,"MaxLevelMasterDex",1,407,"Tora",1,37,"",1,"",1
1582,"MaxLevelMasterInt",1,408,"Catarina",1,37,"",1,"",1
1583,"MaxLevelMasterStrDex",1,409,"Vagan",1,37,"",1,"",1
1584,"MaxLevelMasterStrInt",1,410,"Elreon",1,37,"",1,"",1
1585,"MaxLevelMasterDexInt",1,411,"Vorici",1,37,"",1,"",1
1586,"MaxLevelMasterStrDexInt",1,412,"Zana",1,37,"",1,"",1
1587,"RampageBeyondClear1_1",1,413,"The Twilight Strand",1,32,"",1,"",1
1588,"RampageBeyondClear1_2",1,414,"The Coast",1,32,"",1,"",1
1589,"RampageBeyondClear1_2a",1,415,"The Tidal Island",1,32,"",1,"",1
1590,"RampageBeyondClear1_3",1,416,"The Mud Flats",1,32,"",1,"",1
1591,"RampageBeyondClear1_3a",1,417,"The Fetid Pool",1,32,"",1,"",1
1592,"RampageBeyondClear1_4_0",1,418,"The Flooded Depths",1,32,"",1,"",1
1593,"RampageBeyondClear1_4_1",1,419,"Lower Submerged Passage",1,32,"",1,"",1
1594,"RampageBeyondClear1_4_2",1,420,"Upper Submerged Passage",1,32,"",1,"",1
1595,"RampageBeyondClear1_5",1,421,"The Ledge",1,32,"",1,"",1
1596,"RampageBeyondClear1_6",1,422,"The Climb",1,32,"",1,"",1
1597,"RampageBeyondClear1_7_1",1,423,"The Lower Prison",1,32,"",1,"",1
1598,"RampageBeyondClear1_7_2",1,424,"The Upper Prison",1,32,"",1,"",1
1599,"RampageBeyondClear1_8",1,425,"Prisoner's Gate",1,32,"",1,"",1
1600,"RampageBeyondClear_9",1,426,"The Ship Graveyard",1,32,"",1,"",1
1601,"RampageBeyondClear1_9a",1,427,"The Ship Graveyard Cave",1,32,"",1,"",1
1602,"RampageBeyondClear1_10",1,428,"The Coves",1,32,"",1,"",1
1603,"RampageBeyondClear1_11_1",1,429,"The Cavern of Wrath",1,32,"",1,"",1
1604,"RampageBeyondClear1_11_2",1,430,"The Cavern of Anger",1,32,"",1,"",1
1605,"RampageBeyondClear2_1",1,431,"The Southern Forest",1,32,"",1,"",1
1606,"RampageBeyondClear2_2",1,432,"The Old Fields",1,32,"",1,"",1
1607,"RampageBeyondClear2_2a",1,433,"The Den",1,32,"",1,"",1
1608,"RampageBeyondClear2_3",1,434,"The Crossroads",1,32,"",1,"",1
1609,"RampageBeyondClear2_5_1",1,435,"The Crypt Level 1",1,32,"",1,"",1
1610,"RampageBeyondClear2_5_2",1,436,"The Crypt Level 2",1,32,"",1,"",1
1611,"RampageBeyondClear2_6_1",1,437,"Chamber of Sins Level 1",1,32,"",1,"",1
1612,"RampageBeyondClear2_6_2",1,438,"Chamber of Sins Level 2",1,32,"",1,"",1
1613,"RampageBeyondClear2_6_3",1,439,"Chamber of Sins Level 3",1,32,"",1,"",1
1614,"RampageBeyondClear2_4",1,440,"The Broken Bridge",1,32,"",1,"",1
1615,"RampageBeyondClear2_7",1,441,"The Riverways",1,32,"",1,"",1
1616,"RampageBeyondClear2_8",1,442,"The Blackwood",1,32,"",1,"",1
1617,"RampageBeyondClear2_9",1,443,"The Western Forest",1,32,"",1,"",1
1618,"RampageBeyondClear2_10",1,444,"The Weaver's Chambers",1,32,"",1,"",1
1619,"RampageBeyondClear2_11_1",1,445,"The Vaal Ruins Level 1",1,32,"",1,"",1
1620,"RampageBeyondClear2_11_2",1,446,"The Vaal Ruins Level 2",1,32,"",1,"",1
