"rownum","Id","bool","i32","Name","AOFiles","bool","bool","i32","bool","bool","i32","rid","bool","[rid]","[rid]","rid","i32","string","i32","rid","rid","[rid]","rid","string","bool","rid","string","i32","i32","bool","rid","rid","bool","bool","[rid]","bool","[rid]","bool"
463,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode3","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",140,"","",100,"","",[8427],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
464,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode4","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[8425],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
465,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode5","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",80,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
466,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode6","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[8425],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
467,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode7","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",80,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
468,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode8","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",30,"","",100,"","",[8425],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
469,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode9","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
470,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode10","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
471,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode11","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",50,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
472,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode12","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
473,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode13","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
474,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode14","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",30,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
475,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode15","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
476,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode16","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
477,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode17","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
478,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode18","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",120,"","",100,"","",[8425],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
479,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode19","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",160,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
480,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode20","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",200,"","",100,"","",[8427],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
481,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode21","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",100,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
482,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode22","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",120,"","",100,"","",[8427],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
483,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode23","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",100,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
484,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode24","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",120,"","",100,"","",[8427],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
485,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode25","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",50,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
486,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode26","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[8427],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
487,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode27","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
488,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode28","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",70,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
489,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode29","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
490,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode30","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",80,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,1,"","","","",[],1,[],""
491,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode31","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",50,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
492,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode32","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
493,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode33","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",50,"","",100,"","",[8426],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
494,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode34","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",60,"","",100,"","",[8427],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
495,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode35","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[8427],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
496,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode36","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[8425],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
497,"Metadata/Chests/Labyrinth/Izaro/IzaroChestHardMode37","",4,"Izaro's Treasure","[""Metadata/Chests/CopperChests/GoldenChest3Izaro.ao""]","","",40,"","",100,"","",[8425],[],"",0,"",100,"",1550,[],384,"Metadata/Chests/Labyrinth/Izaro/IzaroChestBase","","","",0,0,"","","","","",[],1,[],""
498,"Metadata/Chests/StrongBoxes/StrongboxBreach1","",4,"RENAME ME","[""Metadata/Chests/StrongBoxes/Strongbox.ao""]","","",64,"","",100,"",1,[7677],[],0,0,"",100,"","","[10377,10389]","","Metadata/Chests/Chest","","","",-45,45,"","","","","","[9354,9917]","",[],""
499,"Metadata/Chests/AtlasBarrelWealthy1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel2.ao""]",1,"",10,"",1,100,"","",[13178],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
500,"Metadata/Chests/AtlasBarrelWealthy2",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel4.ao""]",1,"",5,"",1,100,"","",[13178],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
501,"Metadata/Chests/AtlasBarrelWealthy3",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel2old.ao""]",1,"",5,"",1,100,"","",[13179],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
502,"Metadata/Chests/AtlasBarrelExplosive1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1Red.ao""]",1,"",10,"",1,100,"","",[13180],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
503,"Metadata/Chests/AtlasBarrelExplosiveRoyale",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1Red.ao""]",1,"",2,"",1,100,"","","[13181,8358]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
504,"Metadata/Chests/AtlasBarrelMonster1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel3old.ao""]",1,"",1,"",1,100,"","",[13182],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
505,"Metadata/Chests/AtlasBarrelMonster2",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel3.ao""]",1,"",1,"",1,100,"","",[13183],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
506,"Metadata/Chests/AtlasBarrelMysterious1",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1old.ao""]",1,"",5,"",1,100,"","","[13185,13178]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
507,"Metadata/Chests/AtlasBarrelMysterious2",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1.ao""]",1,"",5,"",1,100,"","","[13186,13178]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
508,"Metadata/Chests/AtlasBarrelMysterious3",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel2.ao""]",1,"",5,"",1,100,"","","[13187,13178]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
509,"Metadata/Chests/AtlasBarrelMysterious4",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel1old.ao""]",1,"",5,"",1,100,"","","[13188,13178]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
510,"Metadata/Chests/AtlasBarrelMysterious5",1,3,"Barrel","[""Metadata/Chests/Barrels/Barrel4old.ao""]",1,"",5,"",1,100,"","","[13189,13178]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest","","","",0,0,"","","",1,"",[],"",[],""
511,"Metadata/Chests/Breach/BreachChest1",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Breach/BreachChestOverride","","","",0,0,1,0,"","","",[],"",[],""
512,"Metadata/Chests/Breach/BreachChest2",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Breach/BreachChestOverride","","","",0,0,1,0,"","","",[],"",[],""
513,"Metadata/Chests/Breach/BreachChest3",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Breach/BreachChestOverride","","","",0,0,1,0,"","","",[],"",[],""
514,"Metadata/Chests/Breach/BreachChest4",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Breach/BreachChestOverride","","","",0,0,1,0,"","","",[],"",[],""
515,"Metadata/Chests/Breach/BreachChest5",1,2,"Clasped Hand","[""Metadata/Chests/Breach/BreachChest1.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Breach/BreachChestOverride","","","",0,0,1,0,"","","",[],"",[],""
516,"Metadata/Chests/Breach/BreachChest1Large",1,3,"Xoph's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[9575],"","Metadata/Chests/Chest","","","",0,0,1,0,"","","",[],"",[],""
517,"Metadata/Chests/Breach/BreachChest2Large",1,3,"Tul's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[9575],"","Metadata/Chests/Chest","","","",0,0,1,0,"","","",[],"",[],""
518,"Metadata/Chests/Breach/BreachChest3Large",1,3,"Esh's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[9575],"","Metadata/Chests/Chest","","","",0,0,1,0,"","","",[],"",[],""
519,"Metadata/Chests/Breach/BreachChest4Large",1,3,"Uul-Netol's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[9575],"","Metadata/Chests/Chest","","","",0,0,1,0,"","","",[],"",[],""
520,"Metadata/Chests/Breach/BreachChest5Large",1,3,"Chayula's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[9575],"","Metadata/Chests/Chest","","","",0,0,1,0,"","","",[],"",[],""
521,"Metadata/Chests/Breach/BreachChest6Large",1,3,"Xesht-Ula's Clasped Hand","[""Metadata/Chests/Breach/BreachChestLarge.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[9575],"","Metadata/Chests/Chest","","","",0,0,1,0,"","","",[],"",[],""
522,"Metadata/Chests/Legacy/ForgottenReliquary","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
523,"Metadata/Chests/Legacy/ForgottenReliquary2","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
524,"Metadata/Chests/Legacy/ForgottenReliquaryVaal","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[7920],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
525,"Metadata/Chests/Legacy/ForgottenReliquaryVenarius","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
526,"Metadata/Chests/Legacy/ForgottenReliquaryEaterOfWorlds","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
527,"Metadata/Chests/Legacy/ForgottenReliquaryMaven","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
528,"Metadata/Chests/Legacy/ForgottenReliquarySearingExarch","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
529,"Metadata/Chests/Legacy/ForgottenReliquarySirus","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
530,"Metadata/Chests/Legacy/ForgottenReliquaryShaper","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
531,"Metadata/Chests/Legacy/ForgottenReliquaryUberElder","",4,"Relic Vault","[""Metadata/Chests/CopperChests/ClassicVault.ao""]","",1,0,"","",100,"","",[],[],6,0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
532,"Metadata/Chests/Legacy/ForgottenReliquaryCosmic","",4,"Relic Vault","[""Metadata/Chests/Legacy/ForgottenReliquaryCosmic.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
533,"Metadata/Chests/Legacy/ForgottenReliquaryValdo","",4,"Singular Reliquary","[""Metadata/Chests/Legacy/ForgottenReliquaryCosmic.ao""]","",1,0,"","",100,"","",[],[],"",0,"",100,"","",[],"","Metadata/Chests/ValdoReliquaryChest",1,633,"",0,0,"","","","","",[],"",[],""
534,"Metadata/Chests/AbyssChest01",1,4,"Hoard","[""Metadata/Chests/BonePiles/AbyssChest1.ao""]","",1,75,"","",100,"","","[13192,36525]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
535,"Metadata/Chests/AbyssBonePile1",1,3,"Bone Pile","[""Metadata/Chests/BonePiles/AbyssBonePile.ao""]",1,"",2,"",1,100,"","",[36525],[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
536,"Metadata/Chests/AbyssChestMaps01","",3,"Hoard","[""Metadata/Chests/BonePiles/AbyssChest1.ao""]","",1,75,"","",100,"","","[13192,36525]",[],"",0,"",100,"","",[],"","Metadata/Chests/Chest",1,"","",0,0,"","","","","",[],"",[],""
537,"Metadata/Chests/Abyss/AbyssFinalChest","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,125,"","",90,"","","[13193,36525]",[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","","",0,0,"","","","","",[],"",[17538],""
538,"Metadata/Chests/Abyss/AbyssFinalChest2","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,140,"","",100,"","","[13194,36525]",[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","","",0,0,"","","","","",[],"",[17538],""
539,"Metadata/Chests/Abyss/AbyssFinalChest3","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,155,"","",110,"","","[13195,36525]",[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","","",0,0,"","","","","",[],"",[17538],""
540,"Metadata/Chests/Abyss/AbyssFinalChest4","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,170,"","",120,"","","[13196,36525]",[],"",0,"",100,"","",[8442],"","Metadata/Chests/Chest","","","",0,0,"","","","","",[],"",[17538],""
541,"Metadata/Chests/Abyss/HardModeAbyssFinalChest","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,25,"","",90,"","","[8427,36525]",[],"",0,"",100,"","",[],"","Metadata/Chests/Abyss/AbyssFinalChestBase","","","",0,0,"","","","","",[],1,[17538],""
542,"Metadata/Chests/Abyss/HardModeAbyssFinalChest2","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,30,"","",100,"","","[8427,36525]",[],"",0,"",100,"","",[],"","Metadata/Chests/Abyss/AbyssFinalChestBase","","","",0,0,"","","","","",[],1,[17538],""
543,"Metadata/Chests/Abyss/HardModeAbyssFinalChest3","",4,"Abyssal Trove","[""Metadata/Chests/Abyss/AbyssFinalChest.ao""]","",1,35,"","",110,"","","[8427,36525]",[],"",0,"",100,"","",[],"","Metadata/Chests/Abyss/AbyssFinalChestBase","","","",0,0,"","","","","",[],1,[17538],""
