"rownum","Id","DDSFile","AOFile","InventorySoundEffect","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","i32","rid","string","string","string","string","string","string","string","string","string","string","string","string","string","bool","bool","[string]","bool","[rid]","string","i32","rid","rid","rid","rid","[rid]","[rid]","bool"
2724,"MicrotransactionBrickPortalEffect","Art/2DItems/Effects/Portals/MysticGatePortalEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15659084,0,0,0,-813826048,6,0,0,-813826048,6,0,0,-813826048,6,0,0,-813826048,6,0,0,-813826048,6,0,0,-813826048,6,0,0,-813826048,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-813826048,6,0,0,-813826048,6,0,0,-813826048,6,15597568,0,0,0,-813826048,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2725,"MicrotransactionDemonicStygianPortalEffect_","Art/2DItems/Effects/Portals/DemonicStygianPortalEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15617117,0,0,0,-800063488,6,0,0,-800063488,6,0,0,-800063488,6,0,0,-800063488,6,0,0,-800063488,6,0,0,-800063488,6,0,0,-800063488,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-800063488,6,0,0,-800063488,6,0,0,-800063488,6,15597568,0,0,0,-800063488,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2726,"MicrotransactionDivineStygianPortalEffect","Art/2DItems/Effects/Portals/DivineStygianPortalEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15601109,0,0,0,-786694144,6,0,0,-786694144,6,0,0,-786694144,6,0,0,-786694144,6,0,0,-786694144,6,0,0,-786694144,6,0,0,-786694144,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-786694144,6,0,0,-786694144,6,0,0,-786694144,6,15597568,0,0,0,-786694144,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2727,"MicrotransactionInfernalStygianPortalEffect","Art/2DItems/Effects/Portals/InfernalStygianPortalEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15646300,0,0,0,-772800512,6,0,0,-772800512,6,0,0,-772800512,6,0,0,-772800512,6,0,0,-772800512,6,0,0,-772800512,6,0,0,-772800512,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-772800512,6,0,0,-772800512,6,0,0,-772800512,6,15597568,0,0,0,-772800512,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2728,"MicrotransactionStygianStormcallerPortalEffect","Art/2DItems/Effects/Portals/StormcallerStygianPortalEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15646785,0,0,0,-758120448,6,0,0,-758120448,6,0,0,-758120448,6,0,0,-758120448,6,0,0,-758120448,6,0,0,-758120448,6,0,0,-758120448,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-758120448,6,0,0,-758120448,6,0,0,-758120448,6,15597568,0,0,0,-758120448,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2729,"MicrotransactionStygianGhostflamePortalEffect","Art/2DItems/Effects/Portals/GhostflameStygianPortalEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15602382,0,0,0,-743702528,6,0,0,-743702528,6,0,0,-743702528,6,0,0,-743702528,6,0,0,-743702528,6,0,0,-743702528,6,0,0,-743702528,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-743702528,6,0,0,-743702528,6,0,0,-743702528,6,15597568,0,0,0,-743702528,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2730,"MicrotransactionAutomatonLightningBodyArmour","Art/2DItems/Effects/BodyArmour/AutomatonLightningBodyArmour.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15651741,0,0,0,-729153536,6,0,0,-729153536,6,0,0,-729153536,6,0,0,-729153536,6,0,0,-729153536,6,0,0,-729153536,6,0,0,-729153536,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-729153536,6,0,0,-729153536,6,0,0,-729153536,6,15597568,0,0,0,-729153536,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2731,"MicrotransactionAutomatonLightningGloves","Art/2DItems/Effects/gloves/AutomatonLightningGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15601172,0,0,0,-716177408,6,0,0,-716177408,6,0,0,-716177408,6,0,0,-716177408,6,0,0,-716177408,6,0,0,-716177408,6,0,0,-716177408,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-716177408,6,0,0,-716177408,6,0,0,-716177408,6,15597568,0,0,0,-716177408,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2732,"MicrotransactionAutomatonLightningBoots","Art/2DItems/Effects/shoes/AutomatonLightningBoots.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15663008,0,0,0,-703594496,6,0,0,-703594496,6,0,0,-703594496,6,0,0,-703594496,6,0,0,-703594496,6,0,0,-703594496,6,0,0,-703594496,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-703594496,6,0,0,-703594496,6,0,0,-703594496,6,15597568,0,0,0,-703594496,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2733,"MicrotransactionAutomatonLightningHelmet","Art/2DItems/Effects/Hats/AutomatonLightningHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15612653,0,0,0,-690880512,6,0,0,-690880512,6,0,0,-690880512,6,0,0,-690880512,6,0,0,-690880512,6,0,0,-690880512,6,0,0,-690880512,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-690880512,6,0,0,-690880512,6,0,0,-690880512,6,15597568,0,0,0,-690880512,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2734,"MicrotransactionIllusionistIceNovaEffect","Art/2DItems/Effects/IllusionistIceNovaEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15639142,0,0,0,-678821888,6,0,0,-678821888,6,0,0,-678821888,6,0,0,-678821888,6,0,0,-678821888,6,0,0,-678821888,6,0,0,-678821888,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-678821888,6,0,0,-678821888,6,0,0,-678821888,6,15597568,0,0,0,-678821888,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2735,"MicrotransactionCelestialIceNovaEffect","Art/2DItems/Effects/CelestialIceNovaEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15598578,0,0,0,-667287552,6,0,0,-667287552,6,0,0,-667287552,6,0,0,-667287552,6,0,0,-667287552,6,0,0,-667287552,6,0,0,-667287552,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-667287552,6,0,0,-667287552,6,0,0,-667287552,6,15597568,0,0,0,-667287552,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2736,"MicrotransactionArcaneCelestialShield","Art/2DItems/Effects/Shields/ArcaneCelestialShield.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15608715,0,0,0,-654966784,6,0,0,-654966784,6,0,0,-654966784,6,0,0,-654966784,6,0,0,-654966784,6,0,0,-654966784,6,0,0,-654966784,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-654966784,6,0,0,-654966784,6,0,0,-654966784,6,15597568,0,0,0,-654966784,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2737,"MicrotransactionDemonicCelestialShield","Art/2DItems/Effects/Shields/DemonicCelestialShield.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15598165,0,0,0,-642383872,6,0,0,-642383872,6,0,0,-642383872,6,0,0,-642383872,6,0,0,-642383872,6,0,0,-642383872,6,0,0,-642383872,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-642383872,6,0,0,-642383872,6,0,0,-642383872,6,15597568,0,0,0,-642383872,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2738,"MicrotransactionNightwatchWeaponEffect_","Art/2DItems/Effects/Weapon/weapon_NightwatchWeaponEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15643181,0,0,0,-628883456,6,0,0,-628883456,6,0,0,-628883456,6,0,0,-628883456,6,0,0,-628883456,6,0,0,-628883456,6,0,0,-628883456,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-628883456,6,0,0,-628883456,6,0,0,-628883456,6,15597568,0,0,0,-628883456,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2739,"MicrotransactionDoomcrowWings","Art/2DItems/Effects/Wings/DoomcrowWings.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15660113,0,0,0,-618921984,6,0,0,-618921984,6,0,0,-618921984,6,0,0,-618921984,6,0,0,-618921984,6,0,0,-618921984,6,0,0,-618921984,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-618921984,6,0,0,-618921984,6,0,0,-618921984,6,15597568,0,0,0,-618921984,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2740,"MicrotransactionThunderstormApparitionEffect","Art/2DItems/Effects/Character/ThunderstormApparitioneffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15617815,0,0,0,-604504064,6,0,0,-604504064,6,0,0,-604504064,6,0,0,-604504064,6,0,0,-604504064,6,0,0,-604504064,6,0,0,-604504064,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-604504064,6,0,0,-604504064,6,0,0,-604504064,6,15597568,0,0,0,-604504064,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2741,"MicrotransactionWinterDragonHelmet","Art/2DItems/Effects/Hats/WinterDragonHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15613148,0,0,0,-593362944,6,0,0,-593362944,6,0,0,-593362944,6,0,0,-593362944,6,0,0,-593362944,6,0,0,-593362944,6,0,0,-593362944,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-593362944,6,0,0,-593362944,6,0,0,-593362944,6,15597568,0,0,0,-593362944,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2742,"MicrotransactionWinterDragonBoots","Art/2DItems/Effects/shoes/WinterDragonBoots.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15662678,0,0,0,-582352896,6,0,0,-582352896,6,0,0,-582352896,6,0,0,-582352896,6,0,0,-582352896,6,0,0,-582352896,6,0,0,-582352896,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-582352896,6,0,0,-582352896,6,0,0,-582352896,6,15597568,0,0,0,-582352896,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2743,"MicrotransactionWinterDragonGloves____","Art/2DItems/Effects/gloves/WinterDragonGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15601448,0,0,0,-570425344,6,0,0,-570425344,6,0,0,-570425344,6,0,0,-570425344,6,0,0,-570425344,6,0,0,-570425344,6,0,0,-570425344,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-570425344,6,0,0,-570425344,6,0,0,-570425344,6,15597568,0,0,0,-570425344,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2744,"MicrotransactionWinterDragonBodyArmour","Art/2DItems/Effects/BodyArmour/WinterDragonBodyArmour.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15631047,0,0,0,-557449216,6,0,0,-557449216,6,0,0,-557449216,6,0,0,-557449216,6,0,0,-557449216,6,0,0,-557449216,6,0,0,-557449216,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-557449216,6,0,0,-557449216,6,0,0,-557449216,6,15597568,0,0,0,-557449216,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2745,"MicrotransactionWinterDragonWings","Art/2DItems/Effects/Wings/WinterDragonWings.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15600172,0,0,0,-546439168,6,0,0,-546439168,6,0,0,-546439168,6,0,0,-546439168,6,0,0,-546439168,6,0,0,-546439168,6,0,0,-546439168,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-546439168,6,0,0,-546439168,6,0,0,-546439168,6,15597568,0,0,0,-546439168,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2746,"MicrotransactionWinterDragonHelmetAttachment","Art/2DItems/Effects/Hats/WinterDragonHelmetAttachment.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15631517,0,0,0,-532676608,6,0,0,-532676608,6,0,0,-532676608,6,0,0,-532676608,6,0,0,-532676608,6,0,0,-532676608,6,0,0,-532676608,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-532676608,6,0,0,-532676608,6,0,0,-532676608,6,15597568,0,0,0,-532676608,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2747,"MicrotransactionWinterDragonApparitionEffect","Art/2DItems/Effects/Character/WinterDragonApparitionEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15642312,0,0,0,-518258688,6,0,0,-518258688,6,0,0,-518258688,6,0,0,-518258688,6,0,0,-518258688,6,0,0,-518258688,6,0,0,-518258688,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-518258688,6,0,0,-518258688,6,0,0,-518258688,6,15597568,0,0,0,-518258688,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2748,"MicrotransactionWinterDragonSword","Art/2DItems/Effects/Weapon/WinterDragonSword.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15603322,0,0,0,-507117568,6,0,0,-507117568,6,0,0,-507117568,6,0,0,-507117568,6,0,0,-507117568,6,0,0,-507117568,6,0,0,-507117568,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-507117568,6,0,0,-507117568,6,0,0,-507117568,6,15597568,0,0,0,-507117568,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2749,"MicrotransactionWinterDragonLongsword","Art/2DItems/Effects/Weapon/WinterDragonLongsword.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15662618,0,0,0,-494927872,6,0,0,-494927872,6,0,0,-494927872,6,0,0,-494927872,6,0,0,-494927872,6,0,0,-494927872,6,0,0,-494927872,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-494927872,6,0,0,-494927872,6,0,0,-494927872,6,15597568,0,0,0,-494927872,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2750,"MicrotransactionWinterDragonBow","Art/2DItems/Effects/Weapon/WinterDragonBow.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15617613,0,0,0,-484311040,6,0,0,-484311040,6,0,0,-484311040,6,0,0,-484311040,6,0,0,-484311040,6,0,0,-484311040,6,0,0,-484311040,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-484311040,6,0,0,-484311040,6,0,0,-484311040,6,15597568,0,0,0,-484311040,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2751,"MicrotransactionWinterDragonQuiver_","Art/2DItems/Effects/Weapon/WinterDragonQuiver.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15645366,0,0,0,-472776704,6,0,0,-472776704,6,0,0,-472776704,6,0,0,-472776704,6,0,0,-472776704,6,0,0,-472776704,6,0,0,-472776704,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-472776704,6,0,0,-472776704,6,0,0,-472776704,6,15597568,0,0,0,-472776704,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2752,"MicrotransactionWinterDragonWeaponEffect__","Art/2DItems/Effects/Weapon/WinterDragonWeaponEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15626125,0,0,0,-459538432,6,0,0,-459538432,6,0,0,-459538432,6,0,0,-459538432,6,0,0,-459538432,6,0,0,-459538432,6,0,0,-459538432,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-459538432,6,0,0,-459538432,6,0,0,-459538432,6,15597568,0,0,0,-459538432,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2753,"MicrotransactionWinterDragonCharacterEffect","Art/2DItems/Effects/Character/WinterDragonCharacterFX.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15614557,0,0,0,-445906944,6,0,0,-445906944,6,0,0,-445906944,6,0,0,-445906944,6,0,0,-445906944,6,0,0,-445906944,6,0,0,-445906944,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-445906944,6,0,0,-445906944,6,0,0,-445906944,6,15597568,0,0,0,-445906944,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2754,"MicrotransactionWinterDragonFootprintsEffect","Art/2DItems/Effects/Footprints/WinterDragonFootprintsEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15611578,0,0,0,-431357952,6,0,0,-431357952,6,0,0,-431357952,6,0,0,-431357952,6,0,0,-431357952,6,0,0,-431357952,6,0,0,-431357952,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-431357952,6,0,0,-431357952,6,0,0,-431357952,6,15597568,0,0,0,-431357952,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2755,"MicrotransactionWinterDragonPortalEffect_","Art/2DItems/Effects/Portals/WinterDragonPortalEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15629543,0,0,0,-418119680,6,0,0,-418119680,6,0,0,-418119680,6,0,0,-418119680,6,0,0,-418119680,6,0,0,-418119680,6,0,0,-418119680,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-418119680,6,0,0,-418119680,6,0,0,-418119680,6,15597568,0,0,0,-418119680,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2756,"MicrotransactionCelestialDominatingBlowEffect","Art/2DItems/Effects/CelestialDominatingBlow.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15648418,0,0,0,-405536768,6,0,0,-405536768,6,0,0,-405536768,6,0,0,-405536768,6,0,0,-405536768,6,0,0,-405536768,6,0,0,-405536768,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-405536768,6,0,0,-405536768,6,0,0,-405536768,6,15597568,0,0,0,-405536768,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2757,"MicrotransactionCelestialWarcryEffect_","Art/2DItems/Effects/CelestialWarcryEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15646943,0,0,0,-394133504,6,0,0,-394133504,6,0,0,-394133504,6,0,0,-394133504,6,0,0,-394133504,6,0,0,-394133504,6,0,0,-394133504,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-394133504,6,0,0,-394133504,6,0,0,-394133504,6,15597568,0,0,0,-394133504,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2758,"MicrotransactionJudicatorFistofWarEffect___","Art/2DItems/Effects/JudicatorFistofWarEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15615566,0,0,0,-381681664,6,0,0,-381681664,6,0,0,-381681664,6,0,0,-381681664,6,0,0,-381681664,6,0,0,-381681664,6,0,0,-381681664,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-381681664,6,0,0,-381681664,6,0,0,-381681664,6,15597568,0,0,0,-381681664,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2759,"MicrotransactionGoldenCelestialFistofWarEffect","Art/2DItems/Effects/GoldenCelestialFistofWarEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15651678,0,0,0,-368050176,6,0,0,-368050176,6,0,0,-368050176,6,0,0,-368050176,6,0,0,-368050176,6,0,0,-368050176,6,0,0,-368050176,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-368050176,6,0,0,-368050176,6,0,0,-368050176,6,15597568,0,0,0,-368050176,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2760,"MicrotransactionSpellbladeCharacterEffect","Art/2DItems/Effects/Character/SpellbladeCharacterEffect.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15662835,0,0,0,-354418688,6,0,0,-354418688,6,0,0,-354418688,6,0,0,-354418688,6,0,0,-354418688,6,0,0,-354418688,6,0,0,-354418688,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-354418688,6,0,0,-354418688,6,0,0,-354418688,6,15597568,0,0,0,-354418688,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2761,"MicrotransactionSpellbladePortraitFrame","Art/2DItems/Effects/Frames/Spellblade.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15651645,0,0,0,-343408640,6,0,0,-343408640,6,0,0,-343408640,6,0,0,-343408640,6,0,0,-343408640,6,0,0,-343408640,6,0,0,-343408640,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-343408640,6,0,0,-343408640,6,0,0,-343408640,6,15597568,0,0,0,-343408640,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2762,"MicrotransactionMasterSpellbladeHelmet","Art/2DItems/Effects/Hats/MasterSpellbladeHelmet.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15625942,0,0,0,-331218944,6,0,0,-331218944,6,0,0,-331218944,6,0,0,-331218944,6,0,0,-331218944,6,0,0,-331218944,6,0,0,-331218944,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-331218944,6,0,0,-331218944,6,0,0,-331218944,6,15597568,0,0,0,-331218944,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2763,"MicrotransactionMasterSpellbladeBoots","Art/2DItems/Effects/shoes/MasterSpellbladeBoots.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15627001,0,0,0,-319160320,6,0,0,-319160320,6,0,0,-319160320,6,0,0,-319160320,6,0,0,-319160320,6,0,0,-319160320,6,0,0,-319160320,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-319160320,6,0,0,-319160320,6,0,0,-319160320,6,15597568,0,0,0,-319160320,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
2764,"MicrotransactionMasterSpellbladeGloves_","Art/2DItems/Effects/gloves/MasterSpellbladeGloves.dds","Metadata/Items/Currency/CurrencyOrb.ao",63,15598332,0,0,0,-306577408,6,0,0,-306577408,6,0,0,-306577408,6,0,0,-306577408,6,0,0,-306577408,6,0,0,-306577408,6,0,0,-306577408,6,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,15597568,0,589824,851968,0,0,-306577408,6,0,0,-306577408,6,0,0,-306577408,6,15597568,0,0,0,-306577408,6,0,"","","","","","","","","","","","","","","","",[],"",[],"",0,"","","","",[],[],""
