"rownum","Id","ImplicitStats","ConstantStats","ConstantStatsValues","BaseEffectiveness","IncrementalEffectiveness"
2034,"FireElementalFlameRedSummoned","[499,4550]","[1211,660,2696]","[-89,-77,-25]",1.2547,0.0446
2035,"FireElementalFlameRed","[499,4550]","[1211,660,2696]","[-89,-77,-25]",0.5833,0.042
2036,"FireElementalFlameRedMaps","[499,4550]","[1211,660,2696]","[-89,-77,-25]",0.5833,0.042
2037,"FireElementalFlameRedIzaro","[499,4550]","[1211,660,2696]","[-89,-77,-25]",0.7,0.042
2038,"TempestFireElementalFlameRed","[499,4550]","[1211,660,2696]","[-89,-77,-25]",0.5833,0.042
2039,"MonsterFlameRedBreachHellion","[499,4550]","[660,2696,175,172,214]","[-80,-25,-30,2,5]",0.5833,0.042
2040,"ExileWitchFlameTotem","[855,1785,499,4550]","[861,863,2676,1221]","[8000,100,2,-1]",0.3383,0.039
2041,"VaalSideAreaBossFlameTotem","[855,1785,499,4550]","[861,863,1221]","[8000,100,9]",0.3383,0.039
2042,"ExileTemplarFlameTotem","[855,1785,499,4550]","[861,863,173,1221]","[8000,100,3,-2]",0.3383,0.041
2043,"BestiaryFireSpray","[4550,499,6847,4581]","[2696,173,175]","[-25,1,33]",0.4444,0.04
2044,"SupportReducedReservationUniquePrismGuardian",[],[14735],[30],1,0
2045,"SupportReducedReservationUniqueVictariosInfluence",[],[14735],[45],1,0
2046,"SupportReducedReservationUniqueFeast",[],[14735],[25],1,0
2047,"SupportIncreasedReservationUniqueExperimentation",[],[14735],[-20],1,0
2048,"SupportChanceToFleeUniqueAlDhih",[],[680],[10],1,0
2049,"SupportRangedAttackTotem","[1785,1199,10539,855]","[861,863,2075,10540,10731]","[8000,60,-50,2,200]",1,0
2050,"SupportRangedAttackTotemRoyale","[1785,1199,10539,855]","[861,863,2075,10540,10731]","[8000,50,-50,1,200]",1,0
2051,"BrutusHook",[2362],"[70,634,6308,5349,6039]","[-15,-35,20,-90,150]",0.85,0
2052,"SupportFirePenetration",[],[],[],1,0
2053,"SupportColdPenetration",[],[],[],1,0
2054,"SupportLightningPenetration",[],[],[],1,0
2055,"SupportElementalPenetration",[],[],[],1,0
2056,"SupportChain",[],"[172,10731]","[2,100]",1,0
2057,"UniqueSupportChain",[],[172],[1],1,0
2058,"SupportSplit",[],"[1128,1131]","[4,-60]",1,0
2059,"SupportFork",[1114],[10731],[100],1,0
2060,"SupportReturn",[1127],[],[],1,0
2061,"Flammability",[2972],"[536,12416]","[25,600]",1,0
2062,"MonsterFlammability",[],"[357,536,5755]","[6000,25,9]",0.85,0
2063,"AxisFlammability",[],"[357,536,5755]","[6000,25,9]",0.85,0
2064,"NecromancerFlammability",[],"[357,536,5755]","[6000,25,9]",0.85,0
2065,"WbFlammability",[],"[357,536,5755]","[5000,25,9]",0.85,0
2066,"TempestFlammability",[],"[357,536]","[12000,25]",0.85,0
2067,"PerandusFlammabilityAura",[2677],"[357,536]","[12000,25]",0.85,0
2068,"PerandusFlammability",[],"[357,536]","[5000,25]",0.85,0
2069,"GladiatorBossFlammability",[],"[357,536,5755]","[6000,25,9]",0.85,0
2070,"ExileFlammability",[],"[357,144,536,5755]","[7000,-30,25,9]",0.85,0
2071,"DarkExileFlammability",[],"[357,144,536,5755]","[5000,-40,25,9]",0.85,0
2072,"MonsterFlammabilityInvasion",[],"[357,144,536,5755]","[5000,-40,25,9]",0.85,0
2073,"FlammabilityInvasionGuardian",[],"[357,144,536,5755]","[5000,-40,25,9]",0.85,0
2074,"Frostbite",[2972],"[535,12416]","[25,600]",1,0
2075,"MonsterFrostbite",[],"[357,535,5755]","[6000,25,9]",0.85,0
2076,"NecromancerFrostbite",[],"[357,535,5755]","[6000,25,9]",0.85,0
2077,"WbFrostbite",[],"[535,5755]","[25,9]",0.85,0
2078,"TempestFrostbite",[],"[357,535]","[12000,25]",0.85,0
2079,"ExileFrostbite",[],"[357,535,5755]","[7000,25,9]",0.85,0
2080,"MonsterFrostbiteTrapSideAreaBoss","[1783,330,7935,5854,2559]","[357,146,535,868,1179,5755]","[11000,-20,25,20000,9,9]",0.85,0
2081,"Conductivity",[2972],"[533,12416]","[25,600]",1,0
2082,"MonsterConductivity",[],"[357,533,5755]","[6000,25,9]",0.85,0
2083,"InvisibleConductivityZone",[2677],"[357,148,533]","[6000,-40,25]",0.85,0
2084,"InvisibleFrostbiteZone",[2677],"[357,146,535]","[6000,-40,25]",0.85,0
2085,"NecromancerConductivity",[],"[357,533,5755]","[6000,25,9]",0.85,0
2086,"WbConductivity",[],"[357,533,5755]","[6000,25,9]",0.85,0
2087,"ProphecyTotemBossConductivity",[],"[357,533,5755]","[6000,25,9]",0.85,0
2088,"TempestConductivity",[],"[357,533]","[12000,25]",0.85,0
2089,"ExileConductivity",[],"[357,148,533,5755]","[7000,-30,25,9]",0.85,0
2090,"DarkExileConductivity",[],"[357,148,533,5755]","[5000,-40,25,9]",0.85,0
2091,"MonsterConductivityInvasion",[],"[357,148,533,5755]","[5000,-40,25,9]",0.85,0
2092,"MonsterConductivityOnDeath",[],"[357,148,533,1781,5755]","[6000,-30,25,75,9]",0.85,0
2093,"MonsterLightningThorns",[],[357],[3500],1.8,0.034
2094,"MonsterColdThorns",[],[357],[3500],1.0091,0.034
2095,"MapBossLightningThorns",[],"[357,883]","[5000,1]",3.1,0.0375
2096,"DemonFemaleRangedProjectile",[499],"[660,634,1789]","[-60,-60,30]",0.85,0
2097,"DemonFemaleRangedProjectile2","[499,1606]","[660,634,1789,783]","[-60,-60,30,1]",0.85,0
2098,"DemonFemaleRangedProjectileInvasion",[499],"[660,634,1789]","[-60,-60,30]",0.85,0
2099,"StatueSpearThrow",[499],[],[],0.85,0
2100,"StatueSpearThrowGold",[499],[],[],0.85,0
2101,"StatueSummonWaterElementals",[],"[1180,1181]","[2,4]",0.85,0
2102,"MonsterSummonWaterElementals",[],"[1180,1181,883]","[2,4,1]",0.85,0
2103,"SummonWaterElementalsSideAreaBoss",[],"[1180,1181]","[6,10]",0.85,0
2104,"SeaWitchSummonSeaWitch",[],[883],[2],0.85,0
2105,"SeaWitchSummonSeaWitchInvasion",[],[883],[2],0.85,0
2106,"SeaWitchSummonSpawnTiny",[],[883],[3],0.85,0
2107,"BallLightning",[499],[7911],[33],0.568,0.0443
2108,"BallLightningRoyale",[499],[7911],[33],0.4476,0.0349
2109,"ExileBallLightning",[499],"[173,5755]","[2,-33]",0.378,0.034
2110,"VaalMechanicalTotemBallLightning",[499],[5755],[-33],0.7,0.05
2111,"TalismanBallLightning",[499],[5755],[-33],0.378,0.034
2112,"IzaroDaemonBallLightning",[499],[5755],[-33],0.378,0.034
2113,"IzaroChronosStatueBallLightning","[499,1777,4103,4104]","[173,175,5755]","[14,-20,-33]",0.378,0.034
2114,"WbBallLightning",[499],"[173,5755]","[2,-33]",0.378,0.034
2115,"ProphecyBallLightning",[499],[5755],[-33],0.4125,0.045
2116,"TemplarJudgeBallLightning",[499],"[175,5755]","[-25,-11]",0.33,0.045
2117,"AtlasCrusaderJudgeBallLightning",[499],"[175,5755]","[-25,-11]",0.4125,0.045
2118,"LegionTemplarJudgeBallLightning","[499,9088]","[175,1102,5755]","[-25,80,-11]",0.5156,0.045
2119,"ClockworkGolemBallLightning",[499],"[175,5755]","[-25,-11]",0.4125,0.045
2120,"MaelstromCellBossBallLightning",[499],"[175,173,5755]","[25,2,-11]",0.5375,0.045
2121,"CelestialBallLightningShaperInfluence",[499],"[175,5755]","[-25,-11]",0.4125,0.045
2122,"CelestialBallLightningShaperInfluenceDaemon",[499],"[175,2120,2121,2122,5755]","[-25,5,1500,90,-11]",0.5375,0.045
2123,"StrMissionTotemBallLighning","[499,1777,2453,1929]","[214,175,2696,5755]","[1,-50,-25,-33]",0.775,0.045
2124,"ExileMarauderTotemBallLighning","[499,1777,2453,1929,855,1785]","[861,175,2696,863,5755]","[20000,-50,-25,70,-11]",0.775,0.04
2125,"BloodlinesGhostTotemBallLightning","[499,1777,2453,1929]","[214,175,2696,5755]","[1,-50,-25,-33]",0.775,0.045
2126,"StrMissionBallLightning","[499,855]","[216,861,863,2696,5755]","[50,8000,80,-25,-33]",0.35,0.038
2127,"BeyondDemonBallLightning1","[499,1777]",[5755],[-33],0.4125,0.0485
2128,"BeyondDemonBallLightning2","[499,1777]",[5755],[-33],0.4125,0.0485
2129,"BeyondDemonBallLightning3","[499,1777]",[5755],[-33],0.4125,0.0485
2130,"BeyondDemonBallLightning4","[499,1777]","[173,5755]","[8,-33]",0.4125,0.0485
2131,"PietyBallLightning",[499],"[2696,5755]","[-25,-33]",0.8034,0.048
2132,"RootSpiderBallLightning",[499],"[1789,175,216,5755]","[50,40,33,-33]",0.4005,0.05
2133,"DarkExileBallLightning",[499],"[1789,175,216,173,5755]","[50,40,33,2,-47]",0.45,0.05
2134,"IncaBossBallLightning",[499],"[357,5755]","[8000,22]",0.3125,0.058
2135,"WestBallLightning","[499,110,4581,7084,5829]","[175,5755,318,2120,2121,2122]","[-40,-3,40,9,300,1000]",0.45,0.048
2136,"BallLightningSeawitchBoss",[499],[5755],[-33],0.5,0.04
2137,"StrDexMissionBallLightningTrap","[499,330,1783,7935]","[175,868,1179,5755]","[-200,6000,12,-33]",0.3125,0.049
2138,"ExileBallLightningTrap","[499,330,1783,7935]","[175,868,2288,3741,5755]","[-200,6000,40,50,-47]",0.3125,0.04
2139,"DexMissionBallLightningOnDeath","[499,1827]","[175,1781,5755]","[-200,100,-33]",0.3125,0.049
2140,"WbBallLightningOnDeath","[499,1827]","[175,1781,5755]","[-200,100,-47]",0.375,0.049
2141,"ProphecyTotemBossBallLightningOnDeath","[499,1827,1947]","[175,5755]","[-200,-33]",0.375,0.049
2142,"AutonomousBallLightningTrap",[499],"[175,173,5755]","[-40,1,-33]",0.3125,0.049
2143,"ProphecyBossBallLightning",[499],"[175,5755]","[-60,60]",0.75,0.049
2144,"ProphecyBossBallLightningOnceDaemon",[499],"[175,5755]","[-60,-55]",0.75,0.049
2145,"EssenceDaemonBallLightning",[499],"[175,5755]","[-80,-43]",0.6625,0.049
2146,"SynthesisGuardianBallLightning","[499,4581,7084]","[6156,5755]","[1,-3]",1,0.049
2147,"AfflictionMinionBallLightning","[499,4581,7084]","[660,5755]","[-40,-3]",1,0.049
2148,"SandLeaperMetamorphosisBallLightning",[499],"[173,5755]","[2,-19]",0.25,0.05
2149,"HarvestSquidBallLightning",[499],"[175,5755]","[-50,22]",0.5,0.05
2150,"HeistTemplarCasterBallLightning",[499],"[175,5755]","[-50,22]",0.5,0.05
2151,"PietyFireForm",[],"[177,717,70,1100,357]","[300,70,75,50,6000]",1.3333,0.053
2152,"PietyIceForm",[],"[177,717,70,357]","[-300,60,25,6000]",1.0909,0.053
2153,"PietySummonBloodElementals",[],[],[],0.85,0
2154,"AxisClaimSoldierMinions",[],[],[],0.85,0
2155,"Incinerate","[499,4550,1715]",[1216],[50],0.6747,0.032
2156,"IncinerateBlackguardCleric","[499,4550,1715]",[1216],[50],0.6747,0.032
2157,"IncinerateBlackguardClericBoss","[499,4550,1715]","[1216,175]","[50,50]",0.6747,0.032
2158,"BlightTowerIncinerate","[499,4550,1715]","[1216,175]","[50,50]",0.8,0.04
2159,"IncinerateCannibalMale","[499,4550]","[1216,173,2273,216]","[50,3,8,35]",0.2222,0.0325
2160,"IncinerateSpiralDexMissionBoss","[499,1929,4550]","[175,2120,2121,2122,1789]","[100,127,5800,360,40]",0.6444,0.048
2161,"IncinerateSpiralStrMissionTotem","[499,1929,4550]","[175,2120,2121,2122,1789]","[100,120,3500,630,40]",0.5889,0.0475
2162,"IncinerateSpiralBloodlinesGhostTotemLightning","[499,1929,4550]","[175,2120,2121,2122]","[50,120,3500,630]",0.6625,0.0475
2163,"IncinerateNovaInvasion","[499,1777,4550]",[173],[30],0.0722,0.033
2164,"ExileIncinerate","[499,4550]","[1216,214,175]","[100,5,40]",0.2222,0.0325
2165,"ExileIncinerateTotem","[499,855,1785,4550]","[1216,861,863,173]","[50,10000,80,2]",0.2,0.031
2166,"WbIncinerate","[499,4550]","[1216,175,173,214]","[25,40,3,3]",0.3889,0.0425
2167,"AxisClericIncinerate","[499,4550]","[1216,175,2273]","[100,40,2]",0.3889,0.0425
2168,"AxisClericBossIncinerate","[499,4550]","[1216,175,173]","[100,90,10]",0.3889,0.0425
2169,"AxisClericBossIncinerateKitava","[499,4550,1929]","[1216,175,173,636,175]","[25,90,4,-50,-20]",0.3889,0.0425
2170,"IzaroDaemonIncinerate","[499,4550]","[1216,175,173,214]","[100,40,3,3]",0.4444,0.04
2171,"TalismanT2IncinerateBlue","[499,4550]","[1216,175,214]","[100,20,100]",0.3889,0.0425
2172,"BeaconTotemIncinerate","[499,4550]","[175,173,216]","[50,4,20]",0.8333,0.042
2173,"FigureheadChestBossIncinerate","[499,4550]","[1216,175,216]","[100,60,-50]",0.4444,0.04
2174,"AbyssLichProjectileChannel","[499,4550,4581,7084]","[173,2520,5471]","[2,15,175]",0.4,0.04
2175,"Cyclone","[618,1715]","[1231,3219,9297,9298,10145]","[-30,-50,1,330,8]",0.25,0.0233
2176,"CycloneRoyale","[618,1715]","[1231,3219,9297,9298,10145]","[-30,-50,1,330,8]",0.25,0.0233
2177,"MonsterCyclone",[618],"[26,70,1231,634,1115]","[20,30,-30,-40,1]",1,0
2178,"SkeletonScytheCyclone",[618],"[1921,1231,1115,434]","[250,30,1,100]",1,0
2179,"CageSpiderCyclone",[618],"[1921,634]","[150,-60]",1,0
2180,"CageSpiderCycloneTriggerSandstorms","[618,5219]","[1921,634,2696,1390]","[150,-60,-40,40]",1,0
2181,"BreachCyclone","[618,5219]","[1231,70,1390,2696,5755]","[-30,100,40,-40,100]",1,0
2182,"DarkExileCyclone",[618],"[26,70,1231,634,2354,357]","[68,58,60,-30,-50,5000]",0.85,0
2183,"LunarisCyclone","[618,5219,4581]","[1231,2696,5755]","[130,-50,-30]",1,0
2184,"VaalCyclone","[618,684,8023,9531,1715]","[357,10145]","[5000,8]",0.25,0.0233
2185,"ExileCyclone",[618],"[1231,634]","[10,-50]",0.85,0
2186,"ExileDuelistCyclone",[618],"[1231,634]","[10,-50]",0.85,0
2187,"GladiatorBossCyclone",[618],"[1231,634]","[10,-50]",0.85,0
2188,"WhiteMonsterCyclone",[618],"[26,70,1231,1390,634]","[24,20,-30,15,-60]",0.85,0
2189,"EssenceWhiteMonsterCyclone","[618,1839]","[1231,1390,357,2786,1921,5755]","[-30,20,3000,10,150,100]",0.85,0
2190,"WaterSpiralMapCyclone",[618],"[1231,1390,357,1921,5755]","[-30,20,3000,150,100]",0.85,0
2191,"DancingDervishCyclone",[618],"[70,1390]","[20,25]",0.85,0
2192,"DancingDervishCycloneSlow",[618],"[70,1231,1390]","[20,-50,25]",0.85,0
2193,"DancingDervishCycloneChannelled","[618,1715]","[10146,9297,9298,9804,10145]","[170,1,330,6,8]",1,0
2194,"WbCycloneChaosLeader",[618],"[70,1390,634]","[20,25,-80]",0.85,0
2195,"BlueMonsterCycloneInvasion",[618],"[26,70,1231,1390,634]","[24,20,-30,15,-40]",0.85,0
2196,"WbBlueCyclone",[618],"[26,70,1231,1390,634]","[24,20,-30,15,-40]",0.85,0
2197,"WhiteExileCyclone",[618],[1390],[15],0.85,0
2198,"WbWhiteCyclone",[618],[1390],[15],0.85,0
2199,"SawbladeExileCyclone",[618],[],[],0.85,0
2200,"SawbladeAnimatedWeaponCyclone",[618],"[1921,1231,1390,634]","[150,80,30,-50]",0.85,0
2201,"WbSawbladeCyclone",[618],"[26,70,1231,1390,973,634]","[47,60,30,30,35,-70]",0.85,0
2202,"MonsterGroundIceCyclone","[618,1839]","[26,70,1231,1390,634,357,2786]","[35,60,-30,30,-60,5000,12]",0.85,0
2203,"IceElementalIceCyclone","[618,1839]","[1231,1390,357]","[75,40,4000]",0.85,0
2204,"GlassElementalCyclone",[618],"[1231,1390,634]","[75,40,-20]",0.85,0
2205,"IzaroIceElementalIceCyclone","[618,1839]","[1231,1390,634,357]","[75,40,-20,4000]",0.85,0
2206,"WbIceElementalIceCyclone","[618,1839]","[1231,1390,634,357]","[75,40,-20,4000]",0.85,0
2207,"TempestIceElementalIceCyclone","[618,1839]","[1231,1390,634,357]","[75,40,-20,4000]",0.85,0
2208,"MonsterDesecratedGroundCyclone",[618],"[26,634,2185]","[35,-60,1]",0.85,0
2209,"DesecratedGroundCycloneSideAreaBoss",[618],"[26,70,1231,1390,634,2185]","[35,120,120,40,-60,1]",2.4,0.055
2210,"WbDesecratedGroundCyclone",[618],"[70,1231,1390,634]","[120,120,40,-60]",2.4,0.055
2211,"VikingCyclone",[618],"[26,70,634,1115,1231,357,1390]","[12,30,-10,1,-40,5000,30]",3.1111,0.05
2212,"VikingCycloneMapBoss",[618],"[70,1115,1231,357,1390]","[100,1,40,5000,30]",4.1378,0.05
2213,"VikingVinktarsCycloneShocked","[618,3500]","[1231,1390,634,3501,357,70]","[80,35,-40,12,12000,100]",1.8,0.055
2214,"MonsterCycloneRampageBoss","[618,5219]","[1231,1390,1921]","[60,40,75]",1,0
2215,"InvisibleFireCycloneIntoAWall",[2972],"[1231,1390]","[100,500]",1,0
2216,"SabreSpiderDaemonCyclone","[618,1715]",[],[],0.25,0.0233
2217,"SabreSpiderDaemonCycloneRuin","[618,1715,13856]",[],[],0.25,0.0233
2218,"MassReviveUndead",[],[1045],[2],0.85,0
2219,"MassReviveUndeadCowardsTrial",[],[1045],[2],0.85,0
2220,"MassReviveUndeadRhoaBossMap",[],"[1045,216,5755]","[2,200,-75]",0.85,0
2221,"MassReviveUndeadDelveRhoa",[],"[1045,216,5755]","[2,200,-75]",0.85,0
2222,"MassReviveUndeadMassSkeletonBoss",[],[1045],[2],0.85,0
2223,"MassReviveUndeadDexMissionRhoaBoss",[],"[216,5755]","[200,-80]",0.85,0
2224,"MassReviveUndeadZombieBossSideArea",[],[216],[200],0.85,0
2225,"MassReviveUndeadTormentNecromancer",[],[],[],0.85,0
2226,"SupportMultistrike",[],"[1251,9632,9633,9823]","[2,22,44,3]",1,0
2227,"SupportMultistrikeRoyale",[],"[1251,9632,9633,9823]","[2,30,60,3]",1,0
2228,"SupportMulticast",[],"[2273,2359]","[1,-10]",1,0
2229,"SupportMulticastRoyale",[],"[2273,2359]","[1,-10]",1,0
2230,"SupportMulticastUnique",[],"[2273,1725]","[1,100]",1,0
2231,"SupportMeleeSplash","[1247,13213]",[],[],1,0
2232,"SupportMeleeSplashRoyale","[1247,13213]",[],[],1,0
2233,"SupportPowerChargeOnCrit",[],[7926],[4],1,0
2234,"SearingBond","[855,1785,3671]","[861,863,953]","[8000,100,1]",7.5957,0.0622
2235,"SearingBondRoyale","[855,1785,3671]","[861,863,953]","[8000,100,1]",13.2118,0.0554
2236,"ExileSearingBond","[855,1785]","[861,863]","[20000,100]",16.6667,0.0395
2237,"WbSearingBond","[855,1785]","[861,863]","[12000,100]",8.8889,0.0395
2238,"WbChaosLeaderSearingBond","[855,1785]","[861,863,882,166]","[59000,100,100,10000]",16.6667,0.05
2239,"PerandusSearingBond","[855,1785]","[861,863,953,1722]","[8000,100,2,3]",8.8889,0.0395
2240,"PerandusSearingBondFormation","[855,1785]","[861,863,1722,953,4271]","[8000,100,5,5,100]",8.8889,0.0395
2241,"MonsterSearingBondLegends","[855,1785]","[861,863,882,1221,1722]","[20000,200,74,3,3]",12.9238,0.03
2242,"FlamebearerBossSearingBondInvasion","[855,1785]","[861,863,1722]","[20000,100,1]",16.6222,0.03
2243,"NemesisDaemonSearingBond","[855,1785]","[861,863,882,867,1722]","[20000,100,74,3,1]",16.6222,0.03
2244,"StrDexMasterSearingBondDaemon","[855,1785]","[861,863,867,1722]","[6000,100,3,3]",16.6222,0.03
2245,"SupportIncreasedBurningDamage",[],[],[],1,0
2246,"SupportSummonElementalResistances",[],[10112],[100],1,0
2247,"ZombieBossExtract",[],[],[],0.85,0
2248,"ZombieBossLeapSlam","[618,1113]",[1921],[-25],0,0
2249,"ZombieBossLeapSlamSpecialHillock","[618,1113]","[1921,634]","[-25,50]",0,0
2250,"BetrayalThaneLeapSlam",[618],"[634,1921]","[-100,-60]",0,0
2251,"BetrayalVaganLeapSlam","[618,14238]","[634,1921]","[-100,-46]",0,0
2252,"BetrayalHillockLeapSlam","[618,14238]","[634,1921]","[-100,-40]",0,0
2253,"AfflictionMinionLeapSlam","[618,1113]",[634],[30],0,0
2254,"SupportCurseOnHit",[],[1613],[100],1,0
2255,"SupportCurseOnHitCurse","[1614,13441]",[],[],1,0
2256,"BirdmanConsumeCorpse",[],[],[],1,0
2257,"BirdmanConsumeCorpseStrIntMission",[],"[717,70,177,357]","[20,40,40,6000]",1,0
2258,"BirdmanConsumeCorpseInvasion",[],[],[],1,0
2259,"BirdmanConsumeCorpseSideArea",[],[2123],[8],1,0
2260,"BirdmanConsumeCorpseTalisman",[],"[717,70,177,357]","[20,40,40,6000]",1,0
2261,"RegurgitatorConsumeCorpse",[],[],[],1,0
2262,"BirdmanBloodProjectile",[499],"[70,634,2503]","[100,10,15]",1,0
2263,"BirdmanBloodProjectileInvasion",[499],"[70,634]","[100,10]",1,0
2264,"BirdmanBloodProjectileSideArea","[499,2186]","[70,634]","[100,10]",1,0
2265,"RegurgitatorBloodProjectile","[499,4581]","[70,634,2503,5755]","[100,10,15,20]",1,0
2266,"BirdmanBloodProjectileMortar","[499,4581]","[214,634,2503,324,70]","[2,10,15,40,100]",1,0
2267,"RegurgitatorBloodProjectileMortar","[499,4581]","[70,634,2503,5755]","[100,10,15,20]",1,0
2268,"RootSpiderBurrow",[],"[357,660]","[2000,120]",1,0
2269,"RootSpiderBurrowInvasion",[],"[357,660]","[2000,120]",1,0
2270,"InsectWildBurrow",[],"[357,660]","[2000,120]",1,0
2271,"AbyssMineBatBurrow",[],"[357,660]","[2000,120]",1,0
2272,"HarvestGrubBurrow",[],[357],[600],1,0
2273,"HarvestGrubBurrowFlee",[],[357],[600],1,0
2274,"HarvestInsectBurrow",[1113],[357],[500],1,0
2275,"HarvestDevourerBurrow",[],[357],[1000],1,0
2276,"UltimatumSnakeBurrow",[],[357],[1000],1,0
2277,"ArchnemesisObeliskBurrow",[1113],[357],[100],1,0
2278,"RootSpiderEmerge",[],[634],[-10],1,0
2279,"RootSpiderEmergeSideArea",[],"[634,1227,70]","[-40,100,-20]",1,0
2280,"InsectWildEmerge",[],[634],[-10],1,0
2281,"HarvestGrubEmerge",[],[634],[-80],1,0
2282,"HarvestInsectEmerge","[1113,2972]",[634],[50],1,0
2283,"HarvestDevourerEmerge",[],[634],[-20],1,0
2284,"AbyssMineBatEmerge",[],[634],[-10],1,0
2285,"UltimatumSnakeEmerge",[],[634],[-20],1,0
2286,"ArchnemesisObeliskEmerge",[1113],[],[],1,0
2287,"Reave","[618,9612]",[1714],[50],1,0
2288,"VaalReave","[618,684,9531]","[1714,2281,2282,220,2283]","[50,135,4,7,4]",1,0
2289,"ExileReave",[618],"[1714,2696]","[80,-25]",1,0
2290,"GemlingReave",[618],"[1714,70,2696,5755]","[80,25,-25,-9]",1,0
2291,"StrDexMasterReave",[618],"[1714,1251,2696]","[80,2,-25]",1,0
2292,"DarkExileReave",[618],"[1714,70,5755]","[80,55,-9]",1,0
2293,"DarkExileVaalReave","[618,693]","[1714,2281,2282,220,1921,2283,5755]","[100,135,4,7,150,4,-9]",1,0
2294,"MonsterReave",[618],"[1714,26,1251,1238,1261,2696,5755]","[80,20,2,160,-25,-25,59]",1,0
2295,"MonsterReaveDemonBoss",[618],"[1714,26,1251,1238,1261,2696,5755]","[30,12,2,120,-25,-30,59]",1,0
2296,"MonsterReaveInvasion",[618],"[1714,26,634,2696,5755]","[80,12,-25,-25,59]",1,0
2297,"WbReaveFire",[618],"[1714,26,70,634,5755]","[80,6,80,-25,-9]",1,0
2298,"WbReaveChaosLeader",[618],"[1714,26,70,634,214,5755]","[80,-24,100,-25,3,-9]",1,0
2299,"BoarBanditReave",[618],"[1714,26,70,634,5755,214]","[80,-20,200,50,16,2]",1,0
2300,"KraitynReave",[618],"[1714,26,70,634,214,5755]","[80,-20,100,50,1,-9]",1,0
2301,"DominusChillingBond","[855,1785]","[346,861,863,1722,221]","[30,10000,100,3,30]",2.3636,0.0446
2302,"DominusChillingBond2","[855,1785]","[346,861,863,1722,221]","[30,10000,100,3,30]",2.3636,0.0446
2303,"DominusChillingBond3","[855,1785]","[346,861,863,1722,221]","[30,10000,100,2,30]",2.3636,0.0446
2304,"DominusChillingBond4","[855,1785]","[346,861,863,1722,221]","[30,10000,100,4,30]",2.3636,0.0446
2305,"DominusLightningSouls",[499],[2696],[-40],1.9375,0.055
2306,"LightningSoulOnDeath","[499,1824,4550]","[659,1789,2696,1781,783]","[5,60,-40,40,21]",1.9375,0.055
2307,"DominusLightningSlam","[618,693]","[1102,659,2696,15089]","[50,100,-35,150]",1,0
2308,"TouchOfGod","[618,684]","[1102,1921,659]","[100,-30,40]",1,0
2309,"DominusMark",[],[357],[7000],1,0
2310,"DominusDemonSuicideExplosion",[618],"[660,5755]","[40,40]",3.3333,0.05
2311,"AnomalySuicideExplosion",[618],[],[],0,0
2312,"VolatileSuicideExplosion",[618],[],[],3.8889,0.062
2313,"BlightBanditSuicideExplosion","[618,7299,7298]","[611,15086,7808,5755]","[100,300,80,200]",3.8889,0.062
2314,"VolatileSuicideExplosionMachinarium",[618],[],[],2,0.062
2315,"VolatileSuicideExplosionPopcorn",[618],[5755],[-35],0.97,0.062
2316,"SynthesisGolemBombExplode",[618],[1102],[50],1.5,0.05
2317,"PhantasmSuicideExplosion",[618],[],[],0.4,0.05
2318,"VolatileSuicideExplosionElderGuardian",[618],[2696],[-40],3.8889,0.048
2319,"DelveVolatileExplosion","[618,198]",[2696],[-40],3.5,0.056
2320,"DelveVolatileExplosionSulphite",[618],[],[],0,0
2321,"BetrayalRelicExplosion",[618],[2696],[-40],2.25,0.056
2322,"ArchitectDemonSuicideExplosion",[618],"[660,5755]","[40,40]",3.3333,0.05
