"rownum","Id","DGRFile","i32","i32","i32"
836,"SideScepter1_1","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter1.dgr",100,50,50
837,"SideScepter1_2","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter2.dgr",100,50,50
838,"SideScepter1_3","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter3.dgr",100,50,50
839,"SideScepter1_4","Metadata/Terrain/Act3/SideScepter1/Graphs/scepter4.dgr",100,50,50
840,"SideSewer1_1","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_1.dgr",100,50,50
841,"SideSewer1_2","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_2.dgr",100,50,50
842,"SideSewer1_3","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_3.dgr",100,50,50
843,"SideSewer1_4","Metadata/Terrain/Act3/SideSewer1/Graphs/sewers_4.dgr",100,50,50
844,"SideTemple1_1","Metadata/Terrain/Act3/SideTemple1/Graphs/temple1.dgr",100,50,50
845,"SideTemple1_2","Metadata/Terrain/Act3/SideTemple1/Graphs/temple2.dgr",100,50,50
846,"SideTemple1_3","Metadata/Terrain/Act3/SideTemple1/Graphs/temple3.dgr",100,50,50
847,"SideTemple1_4","Metadata/Terrain/Act3/SideTemple1/Graphs/temple4.dgr",100,50,50
848,"SideTemple2_1","Metadata/Terrain/Act3/SideTemple2/Graphs/temple1.dgr",100,50,50
849,"SideTemple2_2","Metadata/Terrain/Act3/SideTemple2/Graphs/temple2.dgr",100,50,50
850,"SideTemple2_3","Metadata/Terrain/Act3/SideTemple2/Graphs/temple3.dgr",100,50,50
851,"SideTemple2_4","Metadata/Terrain/Act3/SideTemple2/Graphs/temple4.dgr",100,50,50
852,"SideLunarisPart2_1","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple1.dgr",100,50,50
853,"SideLunarisPart2_2","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple2.dgr",100,50,50
854,"SideLunarisPart2_3","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple3.dgr",100,50,50
855,"SideLunarisPart2_4","Metadata/Terrain/Act8/SideLunarisTemple/Graphs/temple4.dgr",100,50,50
856,"SideWarehouse1_1","Metadata/Terrain/Act3/SideWarehouse1/Graphs/warehouses1.dgr",80,50,50
857,"SideWarehouse1_2","Metadata/Terrain/Act3/SideWarehouse1/Graphs/warehouses2.dgr",80,50,50
858,"SideWarehouse1_3","Metadata/Terrain/Act3/SideWarehouse1/Graphs/warehouses3.dgr",80,50,50
859,"SideWarehouse2_1","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses1.dgr",100,50,50
860,"SideWarehouse2_2","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses2.dgr",100,50,50
861,"SideWarehouse2_3","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses3.dgr",100,50,50
862,"SideWarehouse2_4","Metadata/Terrain/Act3/SideWarehouse2/Graphs/warehouses4.dgr",100,50,50
863,"SideWarehouse3_1","Metadata/Terrain/Act3/SideWarehouse3/Graphs/warehouse1.dgr",100,50,50
864,"SideWarehouse3_2","Metadata/Terrain/Act3/SideWarehouse3/Graphs/warehouse2.dgr",100,50,50
865,"SideWarehouse3_3","Metadata/Terrain/Act3/SideWarehouse3/Graphs/warehouse3.dgr",100,50,50
866,"SideSewer4_1","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_1.dgr",100,50,50
867,"SideSewer4_2","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_2.dgr",100,50,50
868,"SideSewer4_3","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_3.dgr",100,50,50
869,"SideSewer4_4","Metadata/Terrain/Act4/SideSewer1/Graphs/sewers_4.dgr",100,50,50
870,"SideChurch4_1","Metadata/Terrain/Act4/SideChurch1/Graphs/church1.dgr",100,50,50
871,"SideChurch4_2","Metadata/Terrain/Act4/SideChurch1/Graphs/church2.dgr",100,50,50
872,"SideChurch4_3","Metadata/Terrain/Act4/SideChurch1/Graphs/church3.dgr",100,50,50
873,"SideChurch4_4","Metadata/Terrain/Act4/SideChurch1/Graphs/church4.dgr",100,50,50
874,"SideCaves4_1","Metadata/Terrain/Act4/SideCave1/Graphs/cave.dgr",100,50,50
875,"SideCaves4_2","Metadata/Terrain/Act4/SideCave1/Graphs/cave2.dgr",100,50,50
876,"SideCaves4_3","Metadata/Terrain/Act4/SideCave1/Graphs/cave3.dgr",100,50,50
877,"SideCaves4_4","Metadata/Terrain/Act4/SideCave1/Graphs/cave4.dgr",100,50,50
878,"SideMines4_1","Metadata/Terrain/Act4/SideMine1/Graphs/mine1.dgr",100,50,50
879,"SideMines4_2","Metadata/Terrain/Act4/SideMine1/Graphs/mine2.dgr",100,50,50
880,"SideMines4_3","Metadata/Terrain/Act4/SideMine1/Graphs/mine3.dgr",100,50,50
881,"SideMines4_4","Metadata/Terrain/Act4/SideMine1/Graphs/mine4.dgr",100,50,50
882,"SideDriedLake4_1","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake1.dgr",100,50,50
883,"SideDriedLake4_2","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake2.dgr",100,50,50
884,"SideDriedLake4_3","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake3.dgr",100,50,50
885,"SideDriedLake4_4","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake4.dgr",100,50,50
886,"SideDriedLake4_5","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake5.dgr",100,50,50
887,"SideDriedLake4_6","Metadata/Terrain/Act4/SideDriedLake/Graphs/driedlake6.dgr",100,50,50
888,"SideAreaAscent4_1","Metadata/Terrain/Act4/SideAscent/Graphs/ascent1.tgr",100,50,50
889,"SideAreaAscent4_2","Metadata/Terrain/Act4/SideAscent/Graphs/ascent2.tgr",100,50,50
890,"SideAreaAscent4_3","Metadata/Terrain/Act4/SideAscent/Graphs/ascent3.tgr",100,50,50
891,"SideAreaAscent4_4","Metadata/Terrain/Act4/SideAscent/Graphs/ascent4.tgr",100,50,50
892,"SideAreaAscent4_5","Metadata/Terrain/Act4/SideAscent/Graphs/ascent5.tgr",100,50,50
893,"SideUpperSlavePens5_1","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v1.dgr",100,50,50
894,"SideUpperSlavePens5_2","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v2.dgr",100,50,50
895,"SideUpperSlavePens5_3","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v3.dgr",100,50,50
896,"SideUpperSlavePens5_4","Metadata/Terrain/Act5/SideAreaUpperSlavePens/Graphs/1_5_2_sidearea_v4.dgr",100,50,50
897,"SideOriathSquare5_1","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v1.dgr",100,50,50
898,"SideOriathSquare5_2","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v2.dgr",100,50,50
899,"SideOriathSquare5_3","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v3.dgr",100,50,50
900,"SideOriathSquare5_4","Metadata/Terrain/Act5/SideAreaOriathSquare/Graphs/1_5_3_sidearea_v4.dgr",100,50,50
901,"SideOriathCanals5_1","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v1.dgr",100,50,80
902,"SideOriathCanals5_2","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v2.dgr",100,50,80
903,"SideOriathCanals5_3","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v3.dgr",100,50,80
904,"SideOriathCanals5_4","Metadata/Terrain/Act5/SideAreaOriathCanals/Graphs/1_5_3_sidearea2_v4.dgr",100,50,80
905,"SideTemplarCourts5_1","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v1.dgr",100,50,50
906,"SideTemplarCourts5_2","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v2.dgr",100,50,50
907,"SideTemplarCourts5_3","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v3.dgr",100,50,50
908,"SideTemplarCourts5_4","Metadata/Terrain/Act5/SideAreaTemplarCourts/Graphs/1_5_4_sidearea_v4.dgr",100,50,50
909,"SideTorchedCourts5_1","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v1.dgr",100,50,50
910,"SideTorchedCourts5_2","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v2.dgr",100,50,50
911,"SideTorchedCourts5_3","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v3.dgr",100,50,50
912,"SideTorchedCourts5_4","Metadata/Terrain/Act5/SideAreaTorchedCourts/Graphs/1_5_4b_sidearea_v4.dgr",100,50,50
913,"SideInnocence1","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_1.dgr",100,50,50
914,"SideInnocence2","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_2.dgr",100,50,50
915,"SideInnocence3","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_3.dgr",100,50,50
916,"SideInnocence4","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_4.dgr",100,50,50
917,"SideInnocence5","Metadata/Terrain/Act5/SideAreaInnocence/Graphs/side_innocence_5.dgr",100,50,50
918,"SideCathedral5_1","Metadata/Terrain/Act5/SideAreaCathedralRoof/Graphs/side1.dgr",100,50,50
919,"SideOssuary5_1","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v1.dgr",100,50,50
920,"SideOssuary5_2","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v2.dgr",100,50,50
921,"SideOssuary5_3","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v3.dgr",100,50,50
922,"SideOssuary5_4","Metadata/Terrain/Act5/SideAreaOssuary/Graphs/1_5_6_sidearea_v4.dgr",100,50,50
923,"SideReliquary5_1","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v1.dgr",100,50,50
924,"SideReliquary5_2","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v2.dgr",100,50,50
925,"SideReliquary5_3","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v3.dgr",100,50,50
926,"SideReliquary5_4","Metadata/Terrain/Act5/SideAreaReliquary/Graphs/1_5_7_sidearea_v4.dgr",100,50,50
927,"SideRadiantPools_1","Metadata/Terrain/Act6/SideRadiantPool/Graphs/side_radiant_pool_01.tgr",100,50,50
928,"SideRidge6_1","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_01.tgr",100,50,100
929,"SideRidge6_2","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_02.tgr",100,50,100
930,"SideRidge6_3","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_03.tgr",100,50,100
931,"SideRidge6_4","Metadata/Terrain/Act6/SideRidge/Graphs/sidearea_ridge_04.tgr",100,50,100
932,"SideScriptorium7_1","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_01.dgr",100,50,50
933,"SideScriptorium7_2","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_02.dgr",100,50,50
934,"SideScriptorium7_3","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_03.dgr",100,50,50
935,"SideScriptorium7_4","Metadata/Terrain/Act7/SideScriptorium/Graphs/side_scriptorium_04.dgr",100,50,50
936,"SideCauseway_1","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_01.dgr",100,50,50
937,"SideCauseway_2","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_02.dgr",100,50,50
938,"SideCauseway_3","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_03.dgr",100,50,50
939,"SideCauseway_4","Metadata/Terrain/Act7/SideCauseway/Graphs/side_causeway_04.dgr",100,50,50
940,"SideSpiderGod_1","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_01.dgr",100,50,50
941,"SideSpiderGod_2","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_02.dgr",100,50,50
942,"SideSpiderGod_3","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_03.dgr",100,50,50
943,"SideSpiderGod_4","Metadata/Terrain/Act7/SideAreaTempleOfDecay/Graphs/side_spidergod_04.dgr",100,50,50
944,"SidePromenade_1","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_1.dgr",100,50,100
945,"SidePromenade_2","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_2.dgr",100,50,100
946,"SidePromenade_3","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_3.dgr",100,50,100
947,"SidePromenade_4","Metadata/Terrain/Act8/SidePromenade/Graphs/sidepromenade_1_4.dgr",100,50,100
948,"SideBathHouse_1","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_1.dgr",100,50,50
949,"SideBathHouse_2","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_2.dgr",100,50,50
950,"SideBathHouse_3","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_3.dgr",100,50,50
951,"SideBathHouse_4","Metadata/Terrain/Act8/SideBathHouse/Graphs/side_bathhouse_4.dgr",100,50,50
952,"SideDesert_1","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_01.dgr",100,50,100
953,"SideDesert_2","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_02.dgr",100,50,100
954,"SideDesert_3","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_03.dgr",100,50,100
955,"SideDesert_4","Metadata/Terrain/Act9/SideAreaDesert/Graphs/sidearea_desert_04.dgr",100,50,100
956,"SideFoothills_1","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_01.tgr",100,50,100
957,"SideFoothills_2","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_02.tgr",100,50,100
958,"SideFoothills_3","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_03.tgr",100,50,100
959,"SideFoothills_4","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_04.tgr",100,50,100
960,"SideFoothills_5","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_05.tgr",100,50,100
961,"SideFoothills_6","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_06.tgr",100,50,100
962,"SideFoothills_7","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_07.tgr",100,50,100
963,"SideFoothills_8","Metadata/Terrain/Act9/SideAreaFoothills/Graphs/sidefoothills_08.tgr",100,50,100
964,"SideRefinery_1","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery1.tgr",100,50,100
965,"SideRefinery_2","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery2.tgr",100,50,100
966,"SideRefinery_3","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery3.tgr",100,50,100
967,"SideRefinery_4","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery4.tgr",100,50,100
968,"SideRefinery_5","Metadata/Terrain/Act9/SideAreaRefinery/Graphs/siderefinery5.tgr",100,50,100
969,"SideBoilingLake_1","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_01.tgr",100,50,100
970,"SideBoilingLake_2","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_02.tgr",100,50,100
971,"SideBoilingLake_3","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_03.tgr",100,50,100
972,"SideBoilingLake_4","Metadata/Terrain/Act9/SideAreaBoilingLake/Graphs/side_boilinglake_04.tgr",100,50,100
973,"SideLawlessCourts_1","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v1.dgr",100,50,50
974,"SideLawlessCourts_2","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v2.dgr",100,50,50
975,"SideLawlessCourts_3","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v3.dgr",100,50,50
976,"SideLawlessCourts_4","Metadata/Terrain/Act10/SideAreaLawlessCourts/Graphs/2_10_3_sidearea_v4.dgr",100,50,50
977,"SideSound_1","Metadata/Terrain/Act4/SideSound/Graphs/sound1.tgr",90,50,100
978,"SideSound_2","Metadata/Terrain/Act4/SideSound/Graphs/sound2.tgr",90,50,100
979,"SideSound_3","Metadata/Terrain/Act4/SideSound/Graphs/sound3.tgr",90,50,100
980,"SideSound_4","Metadata/Terrain/Act4/SideSound/Graphs/sound4.tgr",90,50,100
981,"SideFissure_1","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_1.dgr",100,50,100
982,"SideFissure_2","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_2.dgr",100,50,100
983,"SideFissure_3","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_3.dgr",100,50,100
984,"SideFissure_4","Metadata/Terrain/Act4/SideFissure/Graphs/sidefissure_4.dgr",100,50,100
985,"SideIceForest_1","Metadata/Terrain/EndGame/MapColdWood/SideAreaIceForest/Graphs/side_ice_forest_01.tgr",90,50,100
986,"LabyrinthAirlock","Metadata/Terrain/Labyrinth/Airlock/Graphs/airlock.dgr",100,50,0
987,"LabyrinthAirlockClean","Metadata/Terrain/Labyrinth/Airlock_Clean/Graphs/airlock.dgr",100,50,0
988,"Labyrinth_Boss_1","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_1.dgr",100,50,0
989,"Labyrinth_Boss_2","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_2.dgr",100,50,0
990,"Labyrinth_Boss_3","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_3.dgr",100,50,0
991,"Labyrinth_Boss_1_End","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_1_end.dgr",100,50,0
992,"Labyrinth_Boss_2_End","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_2_end.dgr",100,50,0
993,"Labyrinth_Boss_3_End","Metadata/Terrain/Labyrinth/Areas/Boss/Graphs/boss_3_end.dgr",100,50,0
994,"Labyrinth_EH_end_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_end_1.dgr",100,50,50
995,"Labyrinth_EH_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_end_bottleneck.dgr",100,50,50
996,"Labyrinth_EH_straight_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_straight_1.dgr",100,50,50
997,"Labyrinth_EH_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_straight_bottleneck.dgr",100,50,50
998,"Labyrinth_EH_branch_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_1.dgr",100,50,50
999,"Labyrinth_EH_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_bottleneck_1.dgr",100,50,50
1000,"Labyrinth_EH_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_bottleneck_2.dgr",100,50,50
1001,"Labyrinth_EH_branch_door","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_branch_door.dgr",100,50,50
1002,"Labyrinth_EH_quad1_1","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_quad1_1.dgr",100,50,50
1003,"Labyrinth_EH_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_quad_bottleneck.dgr",100,50,50
1004,"Labyrinth_EH_quad_door","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_quad_door.dgr",100,50,50
1005,"Labyrinth_EH_blocked_branch","Metadata/Terrain/Labyrinth/Areas/ElegantHouse/Graphs/eleganthouse_blocked_branch.dgr",100,50,50
1006,"Labyrinth_DG_straight_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_01.dgr",100,50,50
1007,"Labyrinth_DG_straight_2","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_02.dgr",100,50,50
1008,"Labyrinth_DG_straight_3","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_03.dgr",100,50,50
1009,"Labyrinth_DG_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_straight_bottleneck_01.dgr",100,50,50
1010,"Labyrinth_DG_branch_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_01.dgr",100,50,50
1011,"Labyrinth_DG_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_bottleneck_1.dgr",100,50,50
1012,"Labyrinth_DG_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_bottleneck_2.dgr",100,50,50
1013,"Labyrinth_DG_branch_door","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_branch_door.dgr",100,50,50
1014,"Labyrinth_DG_end_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_end_01.dgr",100,50,50
1015,"Labyrinth_DG_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_end_bottleneck_01.dgr",100,50,50
1016,"Labyrinth_DG_quad_1_1","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_quad1_1.dgr",100,50,50
1017,"Labyrinth_DG_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_quad3_bottleneck_1.dgr",100,50,50
1018,"Labyrinth_DG_quad_door","Metadata/Terrain/Labyrinth/Areas/DryGarden/Graphs/drygarden_quad_door.dgr",100,50,50
1019,"Labyrinth_OH_straight_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_straight_1.dgr",100,50,50
1020,"Labyrinth_OH_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_straight_bottleneck.dgr",100,50,50
1021,"Labyrinth_OH_end_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_end_1.dgr",100,50,50
1022,"Labyrinth_OH_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_end_bottleneck.dgr",100,50,50
1023,"Labyrinth_OH_branch_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_1.dgr",100,50,50
1024,"Labyrinth_OH_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_bottleneck_1.dgr",100,50,50
1025,"Labyrinth_OH_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_bottleneck_2.dgr",100,50,50
1026,"Labyrinth_OH_branch_door","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_branch_door.dgr",100,50,50
1027,"Labyrinth_OH_quad_1","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_quad1_1.dgr",100,50,50
1028,"Labyrinth_OH_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_quad_bottleneck.dgr",100,50,50
1029,"Labyrinth_OH_quad_door","Metadata/Terrain/Labyrinth/Areas/OutdoorHouse/Graphs/outdoorhouse_quad_door.dgr",100,50,50
1030,"Labyrinth_C_end","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_end_1.dgr",100,50,50
1031,"Labyrinth_C_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_end_bottleneck.dgr",100,50,50
1032,"Labyrinth_C_straight_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_straight_1.dgr",100,50,50
1033,"Labyrinth_C_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_straight_bottleneck.dgr",100,50,50
1034,"Labyrinth_C_branch_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_1.dgr",100,50,50
1035,"Labyrinth_C_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_bottleneck_1.dgr",100,50,50
1036,"Labyrinth_C_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_bottleneck_2.dgr",100,50,50
1037,"Labyrinth_C_branch_door","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_branch_door.dgr",100,50,50
1038,"Labyrinth_C_quad1_1","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_quad1_1.dgr",100,50,50
1039,"Labyrinth_C_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_quad_bottleneck.dgr",100,50,50
1040,"Labyrinth_C_quad_door","Metadata/Terrain/Labyrinth/Areas/Crypt/Graphs/crypt_quad_door.dgr",100,50,50
1041,"Labyrinth_P_end_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_end_1.dgr",100,50,50
1042,"Labyrinth_P_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_end_bottleneck.dgr",100,50,50
1043,"Labyrinth_P_straight_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_straight_1.dgr",100,50,50
1044,"Labyrinth_P_straight_bottleneck","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_straight_bottleneck.dgr",100,50,50
1045,"Labyrinth_P_branch_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_1.dgr",100,50,50
1046,"Labyrinth_P_branch_bottleneck_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_bottleneck_1.dgr",100,50,50
1047,"Labyrinth_P_branch_bottleneck_2","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_bottleneck_2.dgr",100,50,50
1048,"Labyrinth_P_branch_door","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_branch_door.dgr",100,50,50
1049,"Labyrinth_P_quad1_1","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_quad1_1.dgr",100,50,50
1050,"Labyrinth_P_quad_bottleneck","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_quad_bottleneck.dgr",100,50,50
1051,"Labyrinth_P_quad_door","Metadata/Terrain/Labyrinth/Areas/Prison/Graphs/prison_quad_door.dgr",100,50,50
1052,"Labyrinth_RT_end_1","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_end_1.dgr",100,50,50
1053,"Labyrinth_RT_end_bottleneck","Metadata/Terrain/Labyrinth/Areas/RuinedTemple/Graphs/ruinedtemple_end_bottleneck.dgr",100,50,50
