"rownum","NPCKey","i32","DialogueOption","[i32]","[i32]","[i32]","Script","rid","rid","QuestKey","i32","i32","i32","i32","[rid]","string","bool","bool","[i32]","[i32]","i32","[i32]","i32","bool","rid","bool","bool","string","rid","rid","string","i32","i32","i32","i32"
860,188,19,"Sell Items",[],[],[],"","",24,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",0,"","",0,64008,0,46
861,189,0,"Introduction",[],[],[1205],"",1205,3,"",1205,0,0,0,[1451],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64040,0,46
862,189,1,"Weylam Roth",[],[],[1209],"","",3,"",1209,0,0,0,[1455],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64072,0,46
863,189,2,"Tarkleigh",[],[],[1206],"","",3,"",1206,0,0,0,[1452],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64104,0,46
864,189,3,"Bestel",[],[],[1207],"","",3,"",1207,0,0,0,[1453],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64136,0,46
865,189,4,"Trade",[1187],[],[1208],"","",3,"",1208,0,0,0,[1454],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64198,0,46
866,189,5,"The Twilight Strand",[1205],[1187],[1188],"",1188,5,"",71,0,0,0,[1459],"","","",[],[],1275,[],1275,"","","","","","","","",0,64262,0,46
867,189,6,"The Twilight Strand",[1187],[1183],[1186],"",1186,5,"",71,0,0,0,[1460],"","","",[],[],1275,[],1275,"","","","","","","","",0,64326,0,46
868,189,7,"Twilight Strand Reward",[1186],"[1184,0]",[1185],"",1185,6,43,71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","","","","",0,64438,0,46
869,189,8,"The Black Flag",[1159],[],[1211],"","",3,"",1211,0,0,0,[1456],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64486,0,46
870,189,9,"The Brine King",[1153],[1164],[1212],"","",3,"",1212,0,0,0,[1457],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64550,0,46
871,189,10,"The Brine King",[1164],[],[1213],"",1213,3,"",1213,0,0,0,[1458],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64598,0,46
872,189,11,"Virtue Gems",[1185],[],[384],"",384,3,"",384,0,0,0,[1774],"",1,"",[1163],[],1275,[],1163,"","","","","","","","",0,64676,0,46
873,189,12,"Virtue Gems",[1676],[1185],[384],"",384,3,"",384,0,0,0,[1774],"",1,"",[1163],[],1275,[],1275,"","","","","","","","",0,64744,0,46
874,189,13,"Purchase Items",[],[989],[],"","",23,"",71,0,0,0,[],"","","",[],[1163],1275,[],1275,"","",1,"","",1,"","",0,64764,0,46
875,189,14,"Sell Items",[],[],[],"","",24,"",71,0,0,0,[],"","","",[],[1163],1275,[],1275,"","","","","",0,"","",0,64768,0,46
876,189,16,"Invite to Hideout",[],[],[],"","",37,"",71,0,0,0,[12961],"","","",[],"[200,1163]",1275,[],1275,"","","","","","","","",0,64792,0,46
877,193,0,"Shavronne of Umbra",[],[1168],[1166],"",1166,5,"",71,0,0,0,[1508],"","","",[],[],1275,[],1275,"","","","","","","","",0,64840,0,46
878,193,1,"The Essence of Umbra",[1166],[1168],[1231],"","",3,"",1231,0,0,0,[1510],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,64948,0,46
879,193,2,"Shavronne's Soul",[1231],[1168],[1232],"","",3,"",1232,0,0,0,[1511],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65048,0,46
880,193,3,"The Rise of the Gods",[],[],[1233],"","",3,"",1233,0,0,0,[1512],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65124,0,46
881,193,4,"The Beast",[1233],[],[1234],"","",3,"",1234,0,0,0,[1513],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65172,0,46
882,193,5,"The Father of War",[1182],[1175],[1235],"","",3,"",1235,0,0,0,[1514],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65274,0,46
883,193,6,"Tukohama",[1235],[],[1236],"","",3,"",1236,0,0,0,[1515],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65322,0,46
884,193,7,"Tukohama",[1175],[1237],[1237],"",1237,5,"",71,0,0,0,[1516],"","","",[],[],1275,[],1275,"","","","","","","","",0,65386,0,46
885,193,8,"The Cloven One",[1202],[1200],[1239],"","",3,"",1239,0,0,0,[1517],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65482,0,46
886,193,9,"Abberath",[1239],[],[1240],"","",3,"",1240,0,0,0,[1518],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65530,0,46
887,193,10,"Abberath",[1200],[1241],[1241],"",1241,5,"",71,0,0,0,[1519],"","","",[],[],1275,[],1275,"","","","","","","","",0,65594,0,46
888,193,11,"The Puppet Mistress",[1195],[1193],[1242],"","",3,"",1242,0,0,0,[1520],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65658,0,46
889,193,12,"Ryslatha",[1242],[],[1243],"","",3,"",1243,0,0,0,[1521],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65726,0,46
890,193,13,"The Puppet Mistress",[1193],[1244],[1244],"",1244,5,"",71,0,0,0,[1522],"","","",[],[],1275,[],1275,"","","","","","","","",0,65790,0,46
891,193,14,"The Brine King",[1158],[1164],[1245],"","",3,"",1245,0,0,0,[1523],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65854,0,46
892,193,15,"Tsoagoth",[1245],[],[1246],"","",3,"",1246,0,0,0,[1524],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,65922,0,46
893,193,16,"The Brine King",[1164],[1247],[1247],"",1247,5,"",1247,0,0,0,[1525],"","","",[],[],1275,[],1275,"","","","","","","","",0,65986,0,46
894,193,17,"Open Pantheon",[1175],[],[],"","",32,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","",1,"","","","","",0,66032,0,46
895,193,18,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1389,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8735,"","","","","","",0,66298,0,46
896,193,19,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1390,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8736,"","","","","","",0,66314,0,46
897,193,20,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1391,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8737,"","","","","","",0,66330,0,46
898,193,21,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1392,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8738,"","","","","","",0,66346,0,46
899,193,22,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1393,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8739,"","","","","","",0,66362,0,46
900,193,23,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1394,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8740,"","","","","","",0,66378,0,46
901,193,24,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1395,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8741,"","","","","","",0,66394,0,46
902,193,25,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1396,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8742,"","","","","","",0,66410,0,46
903,193,26,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1397,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8743,"","","","","","",0,66426,0,46
904,193,27,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1398,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8744,"","","","","","",0,66442,0,46
905,193,28,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1399,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8745,"","","","","","",0,66458,0,46
906,193,29,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1400,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8746,"","","","","","",0,66474,0,46
907,193,30,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1402,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8747,"","","","","","",0,66490,0,46
908,193,31,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1405,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8748,"","","","","","",0,66506,0,46
909,193,32,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1406,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8749,"","","","","","",0,66522,0,46
910,193,33,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1407,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8750,"","","","","","",0,66538,0,46
911,193,34,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1401,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8751,"","","","","","",0,66554,0,46
912,193,35,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1404,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8752,"","","","","","",0,66570,0,46
913,193,36,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1408,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8753,"","","","","","",0,66586,0,46
914,193,37,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1403,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8754,"","","","","","",0,66602,0,46
915,194,0,"Tukohama",[1175],[],[1237],"triggerer.SetSessionQuestFlag(CanChangePantheon); triggerer.FinishNPCChat(); triggerer.SendOpenScreen(PantheonScreen);",1237,5,"",1237,0,0,0,[1516],"","","",[],[],1275,[],1275,"","","","","","","","",0,66890,0,46
916,194,1,"Open Pantheon",[1175],[],[],"","",32,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","",1,"","","","","",0,66906,0,46
917,196,0,"Shavronne",[1168],[1238],[1238]," triggerer.FinishNPCChat();",1238,5,"",1238,0,0,0,[1509],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,67050,0,46
918,196,1,"Shavronne","[1168,0]",[],[]," triggerer.FinishNPCChat();",71,5,"",1238,0,0,0,[1509],"","","",[],[],1275,[],1275,"","","","","","","","",0,67098,0,46
919,195,0,"Abberath",[1200],[],[1241],"triggerer.SetSessionQuestFlag(CanChangePantheon); triggerer.FinishNPCChat(); triggerer.SendOpenScreen(PantheonScreen);",1241,5,"",1241,0,0,0,[1519],"","","",[],[],1275,[],1275,"","","","","","","","",0,67146,0,46
920,195,1,"Open Pantheon","[1200,0]",[],[],"","",32,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","",1,"","","","","",0,67178,0,46
921,195,2,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1402,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8747,"","","","","","",0,67194,0,46
922,197,0,"Ryslatha",[1193],[],[1244],"triggerer.SetSessionQuestFlag(CanChangePantheon); triggerer.FinishNPCChat(); triggerer.SendOpenScreen(PantheonScreen);",1244,5,"",1244,0,0,0,[1522],"","","",[],[],1275,[],1275,"","","","","","","","",0,67242,0,46
923,197,1,"Open Pantheon","[1193,0]",[],[],"","",32,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","",1,"","","","","",0,67274,0,46
924,197,2,"Unlock Power",[],[],[],"triggerer.UnlockPantheonPowerFromItem(); triggerer.SendOpenScreen(PantheonScreen); triggerer.FinishNPCChat();",1403,5,"",71,0,0,0,[1753],"","","",[],[],1275,[],1275,"",8754,"","","","","","",0,67290,0,46
925,198,0,"The Brine King",[1164],[],[1247],"triggerer.SetSessionQuestFlag(CanChangePantheon); triggerer.FinishNPCChat(); triggerer.SendOpenScreen(PantheonScreen);",1247,5,"",1247,0,0,0,[1525],"","","",[],[],1275,[],1275,"","","","","","","","",0,67338,0,46
926,198,1,"View Pantheon","[1164,0]",[],[],"","",32,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","",1,"","","","","",0,67400,0,46
927,190,0,"Introduction",[],[],[1319],"",1319,3,"",1319,0,0,0,[1528],"","","",[],[],1275,[],1275,"","","","","","","","",0,67432,0,46
928,190,1,"Sail to the Brine King's Reef",[1319],[],[]," triggerer.AreaTransitionTo(2_6_15, 1, 0.5); triggerer.FinishNPCChat();","",5,"",71,0,0,0,[1529],"triggerer.FadeToBlack( 500, 5000, 1000);","","",[],[],1275,[],1275,"","","","","","","","",0,67672,0,46
929,191,0,"The Brine King's Reef",[],[],[1320],"",1320,3,"",1320,0,0,0,[1530],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,67750,0,46
930,191,1,"The Brine King",[],[],[1321],"","",3,"",1321,0,0,0,[1531],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,67782,0,46
931,192,0,"The Brine King",[1164],[],[1322],"",1322,3,"",1322,0,0,0,[1532],"","","",[],[],1275,[],1275,"","","","","","","","",0,67830,0,46
932,192,1,"Sail to the Bridge Encampment",[1164],[],[],"triggerer.AreaTransitionTo(2_7_town, 0, 0.5); triggerer.FinishNPCChat();","",5,"",71,0,0,0,[1533],"triggerer.FadeToBlack( 500, 5000, 1000);","","",[],[],1275,[],1275,"","","","","","","","",0,68072,0,46
933,222,0,"The Broken Bridge",[],[],[1323],"",1323,3,"",1323,0,0,0,[1534],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,68142,0,46
934,222,1,"Merveil",[],[],[1324],"","",3,"",1324,0,0,0,[1535],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,68174,0,46
935,222,2,"Lilly",[],[],[1325],"","",3,"",1325,0,0,0,[1536],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,68206,0,46
936,222,3,"Yeena",[1332],[],[1326],"","",3,"",1326,0,0,0,[1537],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,68254,0,46
937,222,4,"Helena",[1354],[],[1327],"","",3,"",1327,0,0,0,[1538],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,68302,0,46
938,222,5,"Eramir",[1343],[],[1328],"","",3,"",1328,0,0,0,[1539],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,68350,0,46
939,222,6,"The Silver Locket",[1323],"[1311,0]",[1312],"",1312,5,"",71,0,0,0,[1540],"","","",[],[],1275,[],1275,"","","","","","","","",0,68468,0,46
940,222,7,"The Silver Locket",[1311],[1310],[1310],"",1310,5,"",71,0,0,0,[1541],"","","",[],[],1275,[],1275,"","","","","","","","",0,68532,0,46
941,222,8,"Silver Locket Reward",[1310],[1308],[1309],"",1309,6,50,71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","","","","",0,68624,0,46
942,222,9,"Kishara's Star",[1273],"[1317,0]",[1318],"",1318,5,"",71,0,0,0,[1542],"","","",[],[],1275,[],1275,"","","","","","","","",0,68736,0,46
943,222,10,"Kishara's Star",[1317],[1316],[1316],"",1316,5,"",71,0,0,0,[1543],"","","",[],[],1275,[],1275,"","","","","","","","",0,68800,0,46
944,222,11,"Kishara's Star Reward",[1316],"[1314,0]",[1315],"",1315,6,51,71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","","","","",0,68910,0,46
945,222,12,"Kishara",[1318],[],[1104],"","",3,"",1104,0,0,0,[1544],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,68976,0,46
946,222,13,"Pondium",[],[],[895],"","",3,"",895,0,0,0,[1545],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69026,0,46
947,222,14,"The Brinerot Clan",[],[],[896],"","",3,"",896,0,0,0,[1546],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69096,0,46
948,223,0,"Greetings",[],[],[1332],"",1332,3,"",1332,0,0,0,[1547],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69150,0,46
949,223,1,"The Forest Encampment",[],[],[1337],"","",3,"",1337,0,0,0,[1548],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69228,0,46
950,223,2,"Silk",[],[1290],[1338],"","",3,"",1338,0,0,0,[1549],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69276,0,46
951,223,3,"Silk",[1290],[1294],[1297],"",1297,3,"",1297,0,0,0,[1550],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69340,0,46
952,223,4,"Silk",[1294],[],[1340],"","",3,"",1340,0,0,0,[1551],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69388,0,46
953,223,5,"Wraeclast",[],[],[1336],"","",3,"",1336,0,0,0,[1552],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69420,0,46
954,223,6,"Arakaali",[1290],[1294],[1335],"","",3,"",1335,0,0,0,[1553],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69504,0,46
955,223,7,"Greust",[71],"[122,0]",[1333],"","",3,"",1333,0,0,0,[1554],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69584,0,46
956,223,8,"Greust",[1273],[],[1333],"","",3,"",1333,0,0,0,[1554],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69632,0,46
957,223,9,"Weylam",[1323],[],[1334],"","",3,"",1334,0,0,0,[1555],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69696,0,46
958,223,10,"Fireflies",[1296],[1298],[1307],"",1307,5,"",71,0,0,0,[1556],"","","",[],[],1275,[],1275,"","","","","","","","",0,69782,0,46
959,223,11,"Arakaali's Temple","[1300,0,0,0,1301,0,0]",[1298],[1299],"",1299,5,"",71,0,0,0,[1558],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,69980,0,46
960,223,12,"Purchase Items",[],[],[],"","",23,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",1,"","",0,69980,0,46
961,223,13,"Sell Items",[],[],[],"","",24,"",71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","",0,"","",0,69980,0,46
962,224,0,"Fireflies","[1300,0,0,0,1301,0,0]",[],"[1307,0]","triggerer.SetQuestFlag(\""a7q7-YeenaTransform\""); triggerer.FinishNPCChat(); DirtyTransition(); ForEachOfType( Metadata/QuestObjects/Act7/ArakaaliTempleEntranceBlock, { DirtyTransition(); } ); temple_entrance.DirtyTransition();",1298,5,"",1298,0,0,0,[1559],"","","",[],[],1275,[],1275,"","","","","","","","",0,70592,0,46
963,224,1,"Fireflies",[],[1298],[1307],"",1307,5,"",71,0,0,0,[1557],"","","",[],[],1275,[],1275,"","","","","","","","",0,70640,0,46
964,314,0,"Arakaali",[1294],[1856],[1856],"triggerer.FinishNPCChat();",1856,3,"",71,0,0,0,[1560],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,70704,0,46
965,314,1,"Arakaali","[1294,0]",[],[],"triggerer.FinishNPCChat();",71,3,"",71,0,0,0,[1560],"","","",[],[],1275,[],1275,"","","","","","","","",0,70752,0,46
966,227,0,"Black Venom",[],"[1291,0]",[1292],"",1292,5,"",71,0,0,0,[1562],"","","",[],[],1275,[],1275,"","","","","","","","",0,70842,0,46
967,227,1,"Black Venom",[1291],[],[1290],"triggerer.RemoveQuestItem(Metadata/Items/QuestItems/Act7/MaligaroMap);",1290,5,"",71,0,0,0,[1563],"","","",[],[],1275,[],1275,"","","","","","","","",0,71034,0,46
968,227,2,"Black Death Reward",[1290],"[1288,0]",[1289],"",1289,6,49,71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","","","","",0,71138,0,46
969,227,3,"Black Death",[],[1290],[1341],"","",3,"",1341,0,0,0,[1564],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,71212,0,46
970,227,4,"Silk's Journey",[],[],[1342],"","",3,"",1342,0,0,0,[1565],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,71276,0,46
971,225,0,"Greetings",[],[],[1343],"",1343,3,"",1343,0,0,0,[1568],"","","",[],[],1275,[],1275,"","","","","","","","",0,71308,0,46
972,225,1,"Greust",[54],[1273],[1269],"",1269,5,"",71,0,0,0,[1574],"","","",[],[],1275,[],1275,"","","","","","","","",0,71372,0,46
973,225,2,"Greust",[56],[1273],[1269],"",1269,5,"",71,0,0,0,[1574],"","","",[],[],1275,[],1275,"","","","","","","","",0,71436,0,46
974,225,3,"Greust",[89],[1273],[1269],"",1269,5,"",71,0,0,0,[1574],"","","",[],[],1275,[],1275,"","","","","","","","",0,71500,0,46
975,225,4,"Greust",[],"[1273,0,0,0]",[1269],"",1269,5,"",71,0,0,0,[1574],"","","",[],[],1275,[],1275,"","","","","","","","",0,71596,0,46
976,225,5,"Ralakesh",[1269],[1273],[1344],"","",3,"",1344,0,0,0,[1569],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,71680,0,46
977,225,6,"Ralakesh",[1273],[1277],[1274],"",1274,5,"",71,0,0,0,[1578],"","","",[],[],1275,[],1275,"","","","","","","","",0,71744,0,46
978,225,7,"Ralakesh Reward",[1274],"[1276,0]",[1275],"",1275,6,47,71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","","","","",0,71842,0,46
979,225,8,"Silk",[],[1290],[1349],"","",3,"",1349,0,0,0,[1581],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,71890,0,46
980,225,9,"Silk",[1290],[1294],[1350],"",1350,3,"",1350,0,0,0,[1582],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,71954,0,46
981,225,10,"Silk",[1294],[],[1351],"","",3,"",1351,0,0,0,[1583],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72002,0,46
982,225,11,"Weylam",[1323],[],[1345],"","",3,"",1345,0,0,0,[1570],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72050,0,46
983,225,12,"Arakaali's Temple",[1350],"[1294,0]",[1348],"",1348,5,"",71,0,0,0,[1571],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72130,0,46
984,225,13,"Arakaali",[1350],[1294],[1346],"","",3,"",1346,0,0,0,[1572],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72194,0,46
985,225,14,"The Vaal City",[1267],[],[1347],"","",3,"",1347,0,0,0,[1573],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72272,0,46
986,225,15,"Gruthkul",[1388],[1386],[1352],"",1352,3,"",1352,0,0,0,[1579],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72356,0,46
987,225,16,"Gruthkul",[1386],"[1384,0]",[1353],"",1353,3,"",1353,0,0,0,[1580],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72436,0,46
988,225,17,"Gruthkul Reward",[1353],"[1384,0]",[1385],"",1385,6,54,71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","","","","",0,72534,0,46
989,225,18,"Change Bandit Reward",[],[],[],"","",8,34,71,0,0,0,[],"","","",[],[],1275,[],1275,"","","","","","","","",0,72534,0,46
990,226,0,"Greetings",[],[],[1354],"",1354,3,"",1354,0,0,0,[1584],"","","",[],[],1275,[],1275,"","","","","","","","",0,72566,0,46
991,226,1,"Weylam",[1323],[],[1355],"","",3,"",1355,0,0,0,[1590],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72614,0,46
992,226,2,"Silk",[],[1294],[414],"","",3,"",414,0,0,0,[1591],"",1,"",[],[],1275,[],1275,"","","","","","","","",0,72662,0,46
