"rownum","Depth","MonsterLevel","i32","SulphiteCost","MonsterLevel2","MoreMonsterLife","MoreMonsterDamage","DarknessResistance","LightRadius","i32","i32","i32","i32","i32","i32"
1808,1809,83,520,1100,83,260,14601,-2392,-2392,0,0,80,0,0,83
1809,1810,83,520,1100,83,260,14614,-2396,-2396,0,0,80,0,0,83
1810,1811,83,520,1100,83,260,14627,-2399,-2399,0,0,80,0,0,83
1811,1812,83,520,1100,83,260,14640,-2403,-2403,0,0,80,0,0,83
1812,1813,83,520,1100,83,260,14653,-2406,-2406,0,0,80,0,0,83
1813,1814,83,520,1100,83,260,14666,-2410,-2410,0,0,80,0,0,83
1814,1815,83,520,1100,83,260,14679,-2413,-2413,0,0,80,0,0,83
1815,1816,83,520,1100,83,260,14692,-2416,-2416,0,0,80,0,0,83
1816,1817,83,520,1100,83,260,14705,-2420,-2420,0,0,80,0,0,83
1817,1818,83,520,1100,83,260,14718,-2423,-2423,0,0,80,0,0,83
1818,1819,83,520,1100,83,260,14731,-2427,-2427,0,0,80,0,0,83
1819,1820,83,520,1100,83,260,14744,-2430,-2430,0,0,80,0,0,83
1820,1821,83,520,1100,83,260,14757,-2434,-2434,0,0,80,0,0,83
1821,1822,83,520,1100,83,260,14770,-2437,-2437,0,0,80,0,0,83
1822,1823,83,520,1100,83,260,14783,-2441,-2441,0,0,80,0,0,83
1823,1824,83,520,1100,83,260,14796,-2444,-2444,0,0,80,0,0,83
1824,1825,83,520,1100,83,261,14809,-2448,-2448,0,0,80,0,0,83
1825,1826,83,520,1100,83,261,14822,-2451,-2451,0,0,80,0,0,83
1826,1827,83,520,1100,83,261,14835,-2455,-2455,0,0,80,0,0,83
1827,1828,83,520,1100,83,261,14848,-2458,-2458,0,0,80,0,0,83
1828,1829,83,520,1100,83,261,14861,-2462,-2462,0,0,80,0,0,83
1829,1830,83,520,1100,83,261,14874,-2465,-2465,0,0,80,0,0,83
1830,1831,83,520,1100,83,261,14887,-2469,-2469,0,0,80,0,0,83
1831,1832,83,520,1100,83,261,14900,-2472,-2472,0,0,80,0,0,83
1832,1833,83,520,1100,83,261,14913,-2476,-2476,0,0,80,0,0,83
1833,1834,83,520,1100,83,261,14926,-2479,-2479,0,0,80,0,0,83
1834,1835,83,520,1100,83,261,14939,-2483,-2483,0,0,80,0,0,83
1835,1836,83,520,1100,83,261,14952,-2487,-2487,0,0,80,0,0,83
1836,1837,83,520,1100,83,261,14965,-2490,-2490,0,0,80,0,0,83
1837,1838,83,520,1100,83,261,14978,-2494,-2494,0,0,80,0,0,83
1838,1839,83,520,1100,83,261,14991,-2497,-2497,0,0,80,0,0,83
1839,1840,83,520,1100,83,261,15004,-2501,-2501,0,0,80,0,0,83
1840,1841,83,520,1100,83,261,15017,-2504,-2504,0,0,80,0,0,83
1841,1842,83,520,1100,83,261,15030,-2508,-2508,0,0,80,0,0,83
1842,1843,83,520,1100,83,262,15043,-2512,-2512,0,0,80,0,0,83
1843,1844,83,520,1100,83,262,15056,-2515,-2515,0,0,80,0,0,83
1844,1845,83,520,1100,83,262,15069,-2519,-2519,0,0,80,0,0,83
1845,1846,83,520,1100,83,262,15082,-2522,-2522,0,0,80,0,0,83
1846,1847,83,520,1100,83,262,15095,-2526,-2526,0,0,80,0,0,83
1847,1848,83,520,1100,83,262,15108,-2530,-2530,0,0,80,0,0,83
1848,1849,83,520,1100,83,262,15121,-2533,-2533,0,0,80,0,0,83
1849,1850,83,520,1100,83,262,15134,-2537,-2537,0,0,80,0,0,83
1850,1851,83,520,1100,83,262,15147,-2541,-2541,0,0,80,0,0,83
1851,1852,83,520,1100,83,262,15160,-2544,-2544,0,0,80,0,0,83
1852,1853,83,520,1100,83,262,15173,-2548,-2548,0,0,80,0,0,83
1853,1854,83,520,1100,83,262,15186,-2552,-2552,0,0,80,0,0,83
1854,1855,83,520,1100,83,262,15199,-2555,-2555,0,0,80,0,0,83
1855,1856,83,520,1100,83,262,15212,-2559,-2559,0,0,80,0,0,83
1856,1857,83,520,1100,83,262,15225,-2563,-2563,0,0,80,0,0,83
1857,1858,83,520,1100,83,262,15238,-2566,-2566,0,0,80,0,0,83
1858,1859,83,520,1100,83,262,15251,-2570,-2570,0,0,80,0,0,83
1859,1860,83,520,1100,83,262,15264,-2574,-2574,0,0,80,0,0,83
1860,1861,83,520,1100,83,262,15277,-2577,-2577,0,0,80,0,0,83
1861,1862,83,520,1100,83,263,15290,-2581,-2581,0,0,80,0,0,83
1862,1863,83,520,1100,83,263,15303,-2585,-2585,0,0,80,0,0,83
1863,1864,83,520,1100,83,263,15316,-2588,-2588,0,0,80,0,0,83
1864,1865,83,520,1100,83,263,15329,-2592,-2592,0,0,80,0,0,83
1865,1866,83,520,1100,83,263,15342,-2596,-2596,0,0,80,0,0,83
1866,1867,83,520,1100,83,263,15355,-2600,-2600,0,0,80,0,0,83
1867,1868,83,520,1100,83,263,15368,-2603,-2603,0,0,80,0,0,83
1868,1869,83,520,1100,83,263,15381,-2607,-2607,0,0,80,0,0,83
1869,1870,83,520,1100,83,263,15394,-2611,-2611,0,0,80,0,0,83
1870,1871,83,520,1100,83,263,15407,-2615,-2615,0,0,80,0,0,83
1871,1872,83,520,1100,83,263,15420,-2618,-2618,0,0,80,0,0,83
1872,1873,83,520,1100,83,263,15433,-2622,-2622,0,0,80,0,0,83
1873,1874,83,520,1100,83,263,15446,-2626,-2626,0,0,80,0,0,83
1874,1875,83,520,1100,83,263,15459,-2630,-2630,0,0,80,0,0,83
1875,1876,83,520,1100,83,263,15472,-2633,-2633,0,0,80,0,0,83
1876,1877,83,520,1100,83,263,15485,-2637,-2637,0,0,80,0,0,83
1877,1878,83,520,1100,83,263,15498,-2641,-2641,0,0,80,0,0,83
1878,1879,83,520,1100,83,263,15511,-2645,-2645,0,0,80,0,0,83
1879,1880,83,520,1100,83,264,15524,-2649,-2649,0,0,80,0,0,83
1880,1881,83,520,1100,83,264,15537,-2652,-2652,0,0,80,0,0,83
1881,1882,83,520,1100,83,264,15550,-2656,-2656,0,0,80,0,0,83
1882,1883,83,520,1100,83,264,15563,-2660,-2660,0,0,80,0,0,83
1883,1884,83,520,1100,83,264,15576,-2664,-2664,0,0,80,0,0,83
1884,1885,83,520,1100,83,264,15589,-2668,-2668,0,0,80,0,0,83
1885,1886,83,520,1100,83,264,15602,-2671,-2671,0,0,80,0,0,83
1886,1887,83,520,1100,83,264,15615,-2675,-2675,0,0,80,0,0,83
1887,1888,83,520,1100,83,264,15628,-2679,-2679,0,0,80,0,0,83
1888,1889,83,520,1100,83,264,15641,-2683,-2683,0,0,80,0,0,83
1889,1890,83,520,1100,83,264,15654,-2687,-2687,0,0,80,0,0,83
1890,1891,83,520,1100,83,264,15667,-2691,-2691,0,0,80,0,0,83
1891,1892,83,520,1100,83,264,15680,-2695,-2695,0,0,80,0,0,83
1892,1893,83,520,1100,83,264,15693,-2699,-2699,0,0,80,0,0,83
1893,1894,83,520,1100,83,264,15706,-2702,-2702,0,0,80,0,0,83
1894,1895,83,520,1100,83,264,15719,-2706,-2706,0,0,80,0,0,83
1895,1896,83,520,1100,83,264,15732,-2710,-2710,0,0,80,0,0,83
1896,1897,83,520,1100,83,265,15745,-2714,-2714,0,0,80,0,0,83
1897,1898,83,520,1100,83,265,15758,-2718,-2718,0,0,80,0,0,83
1898,1899,83,520,1100,83,265,15771,-2722,-2722,0,0,80,0,0,83
1899,1900,83,520,1100,83,265,15784,-2726,-2726,0,0,80,0,0,83
1900,1901,83,520,1100,83,265,15797,-2730,-2730,0,0,80,0,0,83
1901,1902,83,520,1100,83,265,15810,-2734,-2734,0,0,80,0,0,83
1902,1903,83,520,1100,83,265,15823,-2738,-2738,0,0,80,0,0,83
1903,1904,83,520,1100,83,265,15836,-2742,-2742,0,0,80,0,0,83
1904,1905,83,520,1100,83,265,15849,-2746,-2746,0,0,80,0,0,83
1905,1906,83,520,1100,83,265,15862,-2750,-2750,0,0,80,0,0,83
1906,1907,83,520,1100,83,265,15875,-2753,-2753,0,0,80,0,0,83
1907,1908,83,520,1100,83,265,15888,-2757,-2757,0,0,80,0,0,83
1908,1909,83,520,1100,83,265,15901,-2761,-2761,0,0,80,0,0,83
1909,1910,83,520,1100,83,265,15914,-2765,-2765,0,0,80,0,0,83
1910,1911,83,520,1100,83,265,15927,-2769,-2769,0,0,80,0,0,83
1911,1912,83,520,1100,83,265,15940,-2773,-2773,0,0,80,0,0,83
1912,1913,83,520,1100,83,265,15953,-2777,-2777,0,0,80,0,0,83
1913,1914,83,520,1100,83,265,15966,-2781,-2781,0,0,80,0,0,83
1914,1915,83,520,1100,83,266,15979,-2785,-2785,0,0,80,0,0,83
1915,1916,83,520,1100,83,266,15992,-2789,-2789,0,0,80,0,0,83
1916,1917,83,520,1100,83,266,16005,-2793,-2793,0,0,80,0,0,83
1917,1918,83,520,1100,83,266,16018,-2797,-2797,0,0,80,0,0,83
1918,1919,83,520,1100,83,266,16031,-2801,-2801,0,0,80,0,0,83
1919,1920,83,520,1100,83,266,16044,-2806,-2806,0,0,80,0,0,83
1920,1921,83,520,1100,83,266,16057,-2810,-2810,0,0,80,0,0,83
1921,1922,83,520,1100,83,266,16070,-2814,-2814,0,0,80,0,0,83
1922,1923,83,520,1100,83,266,16083,-2818,-2818,0,0,80,0,0,83
1923,1924,83,520,1100,83,266,16096,-2822,-2822,0,0,80,0,0,83
1924,1925,83,520,1100,83,266,16109,-2826,-2826,0,0,80,0,0,83
1925,1926,83,520,1100,83,266,16122,-2830,-2830,0,0,80,0,0,83
1926,1927,83,520,1100,83,266,16135,-2834,-2834,0,0,80,0,0,83
1927,1928,83,520,1100,83,266,16148,-2838,-2838,0,0,80,0,0,83
1928,1929,83,520,1100,83,266,16161,-2842,-2842,0,0,80,0,0,83
1929,1930,83,520,1100,83,266,16174,-2846,-2846,0,0,80,0,0,83
1930,1931,83,520,1100,83,266,16187,-2850,-2850,0,0,80,0,0,83
1931,1932,83,520,1100,83,266,16200,-2855,-2855,0,0,80,0,0,83
1932,1933,83,520,1100,83,267,16213,-2859,-2859,0,0,80,0,0,83
1933,1934,83,520,1100,83,267,16226,-2863,-2863,0,0,80,0,0,83
1934,1935,83,520,1100,83,267,16239,-2867,-2867,0,0,80,0,0,83
1935,1936,83,520,1100,83,267,16252,-2871,-2871,0,0,80,0,0,83
1936,1937,83,520,1100,83,267,16265,-2875,-2875,0,0,80,0,0,83
1937,1938,83,520,1100,83,267,16278,-2879,-2879,0,0,80,0,0,83
1938,1939,83,520,1100,83,267,16291,-2884,-2884,0,0,80,0,0,83
1939,1940,83,520,1100,83,267,16304,-2888,-2888,0,0,80,0,0,83
1940,1941,83,520,1100,83,267,16317,-2892,-2892,0,0,80,0,0,83
1941,1942,83,520,1100,83,267,16330,-2896,-2896,0,0,80,0,0,83
1942,1943,83,520,1100,83,267,16343,-2900,-2900,0,0,80,0,0,83
1943,1944,83,520,1100,83,267,16356,-2904,-2904,0,0,80,0,0,83
1944,1945,83,520,1100,83,267,16369,-2909,-2909,0,0,80,0,0,83
1945,1946,83,520,1100,83,267,16382,-2913,-2913,0,0,80,0,0,83
1946,1947,83,520,1100,83,267,16395,-2917,-2917,0,0,80,0,0,83
1947,1948,83,520,1100,83,267,16408,-2921,-2921,0,0,80,0,0,83
1948,1949,83,520,1100,83,267,16421,-2925,-2925,0,0,80,0,0,83
1949,1950,83,520,1100,83,268,16434,-2930,-2930,0,0,80,0,0,83
1950,1951,83,520,1100,83,268,16447,-2934,-2934,0,0,80,0,0,83
1951,1952,83,520,1100,83,268,16460,-2938,-2938,0,0,80,0,0,83
1952,1953,83,520,1100,83,268,16473,-2942,-2942,0,0,80,0,0,83
1953,1954,83,520,1100,83,268,16486,-2947,-2947,0,0,80,0,0,83
1954,1955,83,520,1100,83,268,16499,-2951,-2951,0,0,80,0,0,83
1955,1956,83,520,1100,83,268,16512,-2955,-2955,0,0,80,0,0,83
1956,1957,83,520,1100,83,268,16525,-2959,-2959,0,0,80,0,0,83
1957,1958,83,520,1100,83,268,16538,-2964,-2964,0,0,80,0,0,83
1958,1959,83,520,1100,83,268,16551,-2968,-2968,0,0,80,0,0,83
1959,1960,83,520,1100,83,268,16564,-2972,-2972,0,0,80,0,0,83
1960,1961,83,520,1100,83,268,16577,-2977,-2977,0,0,80,0,0,83
1961,1962,83,520,1100,83,268,16590,-2981,-2981,0,0,80,0,0,83
1962,1963,83,520,1100,83,268,16603,-2985,-2985,0,0,80,0,0,83
1963,1964,83,520,1100,83,268,16616,-2990,-2990,0,0,80,0,0,83
1964,1965,83,520,1100,83,268,16629,-2994,-2994,0,0,80,0,0,83
1965,1966,83,520,1100,83,268,16642,-2998,-2998,0,0,80,0,0,83
1966,1967,83,520,1100,83,269,16655,-3003,-3003,0,0,80,0,0,83
1967,1968,83,520,1100,83,269,16668,-3007,-3007,0,0,80,0,0,83
1968,1969,83,520,1100,83,269,16681,-3011,-3011,0,0,80,0,0,83
1969,1970,83,520,1100,83,269,16694,-3016,-3016,0,0,80,0,0,83
1970,1971,83,520,1100,83,269,16707,-3020,-3020,0,0,80,0,0,83
1971,1972,83,520,1100,83,269,16720,-3024,-3024,0,0,80,0,0,83
1972,1973,83,520,1100,83,269,16733,-3029,-3029,0,0,80,0,0,83
1973,1974,83,520,1100,83,269,16746,-3033,-3033,0,0,80,0,0,83
1974,1975,83,520,1100,83,269,16759,-3038,-3038,0,0,80,0,0,83
1975,1976,83,520,1100,83,269,16772,-3042,-3042,0,0,80,0,0,83
1976,1977,83,520,1100,83,269,16785,-3046,-3046,0,0,80,0,0,83
1977,1978,83,520,1100,83,269,16798,-3051,-3051,0,0,80,0,0,83
1978,1979,83,520,1100,83,269,16811,-3055,-3055,0,0,80,0,0,83
1979,1980,83,520,1100,83,269,16824,-3060,-3060,0,0,80,0,0,83
1980,1981,83,520,1100,83,269,16837,-3064,-3064,0,0,80,0,0,83
1981,1982,83,520,1100,83,269,16850,-3069,-3069,0,0,80,0,0,83
1982,1983,83,520,1100,83,269,16863,-3073,-3073,0,0,80,0,0,83
1983,1984,83,520,1100,83,270,16876,-3077,-3077,0,0,80,0,0,83
1984,1985,83,520,1100,83,270,16889,-3082,-3082,0,0,80,0,0,83
1985,1986,83,520,1100,83,270,16902,-3086,-3086,0,0,80,0,0,83
1986,1987,83,520,1100,83,270,16915,-3091,-3091,0,0,80,0,0,83
1987,1988,83,520,1100,83,270,16928,-3095,-3095,0,0,80,0,0,83
1988,1989,83,520,1100,83,270,16941,-3100,-3100,0,0,80,0,0,83
1989,1990,83,520,1100,83,270,16954,-3104,-3104,0,0,80,0,0,83
1990,1991,83,520,1100,83,270,16967,-3109,-3109,0,0,80,0,0,83
1991,1992,83,520,1100,83,270,16980,-3113,-3113,0,0,80,0,0,83
1992,1993,83,520,1100,83,270,16993,-3118,-3118,0,0,80,0,0,83
1993,1994,83,520,1100,83,270,17006,-3122,-3122,0,0,80,0,0,83
1994,1995,83,520,1100,83,270,17019,-3127,-3127,0,0,80,0,0,83
1995,1996,83,520,1100,83,270,17032,-3131,-3131,0,0,80,0,0,83
1996,1997,83,520,1100,83,270,17045,-3136,-3136,0,0,80,0,0,83
1997,1998,83,520,1100,83,270,17058,-3141,-3141,0,0,80,0,0,83
1998,1999,83,520,1100,83,270,17071,-3145,-3145,0,0,80,0,0,83
1999,2000,83,520,1100,83,270,17084,-3150,-3150,0,0,80,0,0,83
2000,2001,83,520,1100,83,271,17097,-3150,-3150,0,0,80,0,0,83
2001,2002,83,520,1100,83,271,17110,-3150,-3150,0,0,80,0,0,83
2002,2003,83,520,1100,83,271,17123,-3150,-3150,0,0,80,0,0,83
2003,2004,83,520,1100,83,271,17136,-3150,-3150,0,0,80,0,0,83
2004,2005,83,520,1100,83,271,17149,-3150,-3150,0,0,80,0,0,83
2005,2006,83,520,1100,83,271,17162,-3150,-3150,0,0,80,0,0,83
2006,2007,83,520,1100,83,271,17175,-3150,-3150,0,0,80,0,0,83
2007,2008,83,520,1100,83,271,17188,-3150,-3150,0,0,80,0,0,83
2008,2009,83,520,1100,83,271,17201,-3150,-3150,0,0,80,0,0,83
2009,2010,83,520,1100,83,271,17214,-3150,-3150,0,0,80,0,0,83
2010,2011,83,520,1100,83,271,17227,-3150,-3150,0,0,80,0,0,83
2011,2012,83,520,1100,83,271,17240,-3150,-3150,0,0,80,0,0,83
2012,2013,83,520,1100,83,271,17253,-3150,-3150,0,0,80,0,0,83
2013,2014,83,520,1100,83,271,17266,-3150,-3150,0,0,80,0,0,83
2014,2015,83,520,1100,83,271,17279,-3150,-3150,0,0,80,0,0,83
2015,2016,83,520,1100,83,271,17292,-3150,-3150,0,0,80,0,0,83
2016,2017,83,520,1100,83,272,17305,-3150,-3150,0,0,80,0,0,83
2017,2018,83,520,1100,83,272,17318,-3150,-3150,0,0,80,0,0,83
2018,2019,83,520,1100,83,272,17331,-3150,-3150,0,0,80,0,0,83
2019,2020,83,520,1100,83,272,17344,-3150,-3150,0,0,80,0,0,83
2020,2021,83,520,1100,83,272,17357,-3150,-3150,0,0,80,0,0,83
2021,2022,83,520,1100,83,272,17370,-3150,-3150,0,0,80,0,0,83
2022,2023,83,520,1100,83,272,17383,-3150,-3150,0,0,80,0,0,83
2023,2024,83,520,1100,83,272,17396,-3150,-3150,0,0,80,0,0,83
2024,2025,83,520,1100,83,272,17409,-3150,-3150,0,0,80,0,0,83
2025,2026,83,520,1100,83,272,17422,-3150,-3150,0,0,80,0,0,83
2026,2027,83,520,1100,83,272,17435,-3150,-3150,0,0,80,0,0,83
2027,2028,83,520,1100,83,272,17448,-3150,-3150,0,0,80,0,0,83
2028,2029,83,520,1100,83,272,17461,-3150,-3150,0,0,80,0,0,83
2029,2030,83,520,1100,83,272,17474,-3150,-3150,0,0,80,0,0,83
2030,2031,83,520,1100,83,272,17487,-3150,-3150,0,0,80,0,0,83
2031,2032,83,520,1100,83,272,17500,-3150,-3150,0,0,80,0,0,83
2032,2033,83,520,1100,83,272,17513,-3150,-3150,0,0,80,0,0,83
2033,2034,83,520,1100,83,273,17526,-3150,-3150,0,0,80,0,0,83
2034,2035,83,520,1100,83,273,17539,-3150,-3150,0,0,80,0,0,83
2035,2036,83,520,1100,83,273,17552,-3150,-3150,0,0,80,0,0,83
2036,2037,83,520,1100,83,273,17565,-3150,-3150,0,0,80,0,0,83
2037,2038,83,520,1100,83,273,17578,-3150,-3150,0,0,80,0,0,83
2038,2039,83,520,1100,83,273,17591,-3150,-3150,0,0,80,0,0,83
2039,2040,83,520,1100,83,273,17604,-3150,-3150,0,0,80,0,0,83
2040,2041,83,520,1100,83,273,17617,-3150,-3150,0,0,80,0,0,83
2041,2042,83,520,1100,83,273,17630,-3150,-3150,0,0,80,0,0,83
2042,2043,83,520,1100,83,273,17643,-3150,-3150,0,0,80,0,0,83
2043,2044,83,520,1100,83,273,17656,-3150,-3150,0,0,80,0,0,83
2044,2045,83,520,1100,83,273,17669,-3150,-3150,0,0,80,0,0,83
2045,2046,83,520,1100,83,273,17682,-3150,-3150,0,0,80,0,0,83
2046,2047,83,520,1100,83,273,17695,-3150,-3150,0,0,80,0,0,83
2047,2048,83,520,1100,83,273,17708,-3150,-3150,0,0,80,0,0,83
2048,2049,83,520,1100,83,273,17721,-3150,-3150,0,0,80,0,0,83
2049,2050,83,520,1100,83,274,17734,-3150,-3150,0,0,80,0,0,83
2050,2051,83,520,1100,83,274,17747,-3150,-3150,0,0,80,0,0,83
2051,2052,83,520,1100,83,274,17760,-3150,-3150,0,0,80,0,0,83
2052,2053,83,520,1100,83,274,17773,-3150,-3150,0,0,80,0,0,83
2053,2054,83,520,1100,83,274,17786,-3150,-3150,0,0,80,0,0,83
2054,2055,83,520,1100,83,274,17799,-3150,-3150,0,0,80,0,0,83
2055,2056,83,520,1100,83,274,17812,-3150,-3150,0,0,80,0,0,83
2056,2057,83,520,1100,83,274,17825,-3150,-3150,0,0,80,0,0,83
2057,2058,83,520,1100,83,274,17838,-3150,-3150,0,0,80,0,0,83
2058,2059,83,520,1100,83,274,17851,-3150,-3150,0,0,80,0,0,83
2059,2060,83,520,1100,83,274,17864,-3150,-3150,0,0,80,0,0,83
2060,2061,83,520,1100,83,274,17877,-3150,-3150,0,0,80,0,0,83
2061,2062,83,520,1100,83,274,17890,-3150,-3150,0,0,80,0,0,83
2062,2063,83,520,1100,83,274,17903,-3150,-3150,0,0,80,0,0,83
2063,2064,83,520,1100,83,274,17916,-3150,-3150,0,0,80,0,0,83
2064,2065,83,520,1100,83,274,17929,-3150,-3150,0,0,80,0,0,83
2065,2066,83,520,1100,83,274,17942,-3150,-3150,0,0,80,0,0,83
2066,2067,83,520,1100,83,275,17955,-3150,-3150,0,0,80,0,0,83
2067,2068,83,520,1100,83,275,17968,-3150,-3150,0,0,80,0,0,83
2068,2069,83,520,1100,83,275,17981,-3150,-3150,0,0,80,0,0,83
2069,2070,83,520,1100,83,275,17994,-3150,-3150,0,0,80,0,0,83
2070,2071,83,520,1100,83,275,18007,-3150,-3150,0,0,80,0,0,83
2071,2072,83,520,1100,83,275,18020,-3150,-3150,0,0,80,0,0,83
2072,2073,83,520,1100,83,275,18033,-3150,-3150,0,0,80,0,0,83
2073,2074,83,520,1100,83,275,18046,-3150,-3150,0,0,80,0,0,83
2074,2075,83,520,1100,83,275,18059,-3150,-3150,0,0,80,0,0,83
2075,2076,83,520,1100,83,275,18072,-3150,-3150,0,0,80,0,0,83
2076,2077,83,520,1100,83,275,18085,-3150,-3150,0,0,80,0,0,83
2077,2078,83,520,1100,83,275,18098,-3150,-3150,0,0,80,0,0,83
2078,2079,83,520,1100,83,275,18111,-3150,-3150,0,0,80,0,0,83
2079,2080,83,520,1100,83,275,18124,-3150,-3150,0,0,80,0,0,83
2080,2081,83,520,1100,83,275,18137,-3150,-3150,0,0,80,0,0,83
2081,2082,83,520,1100,83,275,18150,-3150,-3150,0,0,80,0,0,83
2082,2083,83,520,1100,83,276,18163,-3150,-3150,0,0,80,0,0,83
2083,2084,83,520,1100,83,276,18176,-3150,-3150,0,0,80,0,0,83
2084,2085,83,520,1100,83,276,18189,-3150,-3150,0,0,80,0,0,83
2085,2086,83,520,1100,83,276,18202,-3150,-3150,0,0,80,0,0,83
2086,2087,83,520,1100,83,276,18215,-3150,-3150,0,0,80,0,0,83
2087,2088,83,520,1100,83,276,18228,-3150,-3150,0,0,80,0,0,83
2088,2089,83,520,1100,83,276,18241,-3150,-3150,0,0,80,0,0,83
2089,2090,83,520,1100,83,276,18254,-3150,-3150,0,0,80,0,0,83
2090,2091,83,520,1100,83,276,18267,-3150,-3150,0,0,80,0,0,83
2091,2092,83,520,1100,83,276,18280,-3150,-3150,0,0,80,0,0,83
2092,2093,83,520,1100,83,276,18293,-3150,-3150,0,0,80,0,0,83
2093,2094,83,520,1100,83,276,18306,-3150,-3150,0,0,80,0,0,83
2094,2095,83,520,1100,83,276,18319,-3150,-3150,0,0,80,0,0,83
2095,2096,83,520,1100,83,276,18332,-3150,-3150,0,0,80,0,0,83
2096,2097,83,520,1100,83,276,18345,-3150,-3150,0,0,80,0,0,83
2097,2098,83,520,1100,83,276,18358,-3150,-3150,0,0,80,0,0,83
2098,2099,83,520,1100,83,277,18371,-3150,-3150,0,0,80,0,0,83
2099,2100,83,520,1100,83,277,18384,-3150,-3150,0,0,80,0,0,83
2100,2101,83,520,1100,83,277,18397,-3150,-3150,0,0,80,0,0,83
2101,2102,83,520,1100,83,277,18410,-3150,-3150,0,0,80,0,0,83
2102,2103,83,520,1100,83,277,18423,-3150,-3150,0,0,80,0,0,83
2103,2104,83,520,1100,83,277,18436,-3150,-3150,0,0,80,0,0,83
2104,2105,83,520,1100,83,277,18449,-3150,-3150,0,0,80,0,0,83
2105,2106,83,520,1100,83,277,18462,-3150,-3150,0,0,80,0,0,83
2106,2107,83,520,1100,83,277,18475,-3150,-3150,0,0,80,0,0,83
2107,2108,83,520,1100,83,277,18488,-3150,-3150,0,0,80,0,0,83
2108,2109,83,520,1100,83,277,18501,-3150,-3150,0,0,80,0,0,83
2109,2110,83,520,1100,83,277,18514,-3150,-3150,0,0,80,0,0,83
2110,2111,83,520,1100,83,277,18527,-3150,-3150,0,0,80,0,0,83
2111,2112,83,520,1100,83,277,18540,-3150,-3150,0,0,80,0,0,83
2112,2113,83,520,1100,83,277,18553,-3150,-3150,0,0,80,0,0,83
2113,2114,83,520,1100,83,278,18566,-3150,-3150,0,0,80,0,0,83
2114,2115,83,520,1100,83,278,18579,-3150,-3150,0,0,80,0,0,83
2115,2116,83,520,1100,83,278,18592,-3150,-3150,0,0,80,0,0,83
2116,2117,83,520,1100,83,278,18605,-3150,-3150,0,0,80,0,0,83
2117,2118,83,520,1100,83,278,18618,-3150,-3150,0,0,80,0,0,83
2118,2119,83,520,1100,83,278,18631,-3150,-3150,0,0,80,0,0,83
2119,2120,83,520,1100,83,278,18644,-3150,-3150,0,0,80,0,0,83
2120,2121,83,520,1100,83,278,18657,-3150,-3150,0,0,80,0,0,83
2121,2122,83,520,1100,83,278,18670,-3150,-3150,0,0,80,0,0,83
2122,2123,83,520,1100,83,278,18683,-3150,-3150,0,0,80,0,0,83
2123,2124,83,520,1100,83,278,18696,-3150,-3150,0,0,80,0,0,83
2124,2125,83,520,1100,83,278,18709,-3150,-3150,0,0,80,0,0,83
2125,2126,83,520,1100,83,278,18722,-3150,-3150,0,0,80,0,0,83
2126,2127,83,520,1100,83,278,18735,-3150,-3150,0,0,80,0,0,83
2127,2128,83,520,1100,83,278,18748,-3150,-3150,0,0,80,0,0,83
2128,2129,83,520,1100,83,278,18761,-3150,-3150,0,0,80,0,0,83
2129,2130,83,520,1100,83,279,18774,-3150,-3150,0,0,80,0,0,83
2130,2131,83,520,1100,83,279,18787,-3150,-3150,0,0,80,0,0,83
2131,2132,83,520,1100,83,279,18800,-3150,-3150,0,0,80,0,0,83
2132,2133,83,520,1100,83,279,18813,-3150,-3150,0,0,80,0,0,83
2133,2134,83,520,1100,83,279,18826,-3150,-3150,0,0,80,0,0,83
2134,2135,83,520,1100,83,279,18839,-3150,-3150,0,0,80,0,0,83
2135,2136,83,520,1100,83,279,18852,-3150,-3150,0,0,80,0,0,83
2136,2137,83,520,1100,83,279,18865,-3150,-3150,0,0,80,0,0,83
2137,2138,83,520,1100,83,279,18878,-3150,-3150,0,0,80,0,0,83
2138,2139,83,520,1100,83,279,18891,-3150,-3150,0,0,80,0,0,83
2139,2140,83,520,1100,83,279,18904,-3150,-3150,0,0,80,0,0,83
2140,2141,83,520,1100,83,279,18917,-3150,-3150,0,0,80,0,0,83
2141,2142,83,520,1100,83,279,18930,-3150,-3150,0,0,80,0,0,83
2142,2143,83,520,1100,83,279,18943,-3150,-3150,0,0,80,0,0,83
2143,2144,83,520,1100,83,279,18956,-3150,-3150,0,0,80,0,0,83
2144,2145,83,520,1100,83,279,18969,-3150,-3150,0,0,80,0,0,83
2145,2146,83,520,1100,83,280,18982,-3150,-3150,0,0,80,0,0,83
2146,2147,83,520,1100,83,280,18995,-3150,-3150,0,0,80,0,0,83
2147,2148,83,520,1100,83,280,19008,-3150,-3150,0,0,80,0,0,83
2148,2149,83,520,1100,83,280,19021,-3150,-3150,0,0,80,0,0,83
2149,2150,83,520,1100,83,280,19034,-3150,-3150,0,0,80,0,0,83
2150,2151,83,520,1100,83,280,19047,-3150,-3150,0,0,80,0,0,83
2151,2152,83,520,1100,83,280,19060,-3150,-3150,0,0,80,0,0,83
2152,2153,83,520,1100,83,280,19073,-3150,-3150,0,0,80,0,0,83
2153,2154,83,520,1100,83,280,19086,-3150,-3150,0,0,80,0,0,83
2154,2155,83,520,1100,83,280,19099,-3150,-3150,0,0,80,0,0,83
