"rownum","Id","Description","Invisible","Removable","Name","StatsKeys","bool","i32","bool","Maximum_StatsKey","Current_StatsKey","bool","i32","BuffVisualsKey","bool","bool","i32","bool","bool","bool","bool","BuffLimit","bool","Id2","IsRecovery","bool","bool","rid","bool","i32","bool","bool","i32","[i32]","bool","bool","[rid]","bool","[rid]","[rid]","[rid]","[rid]","bool","bool","bool","bool","bool","rid","[i32]"
430,"fire_damage_storm","A portion of your Physical Damage is gained as Fire Damage, you always Ignite, and you deal increased Fire Damage.","","","Seething Tempest","[447,42,611,151]",1,3,"","","",1,22,417,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[447,42,611,151]",[],"","","","","","",[]
431,"cold_damage_storm","A portion of your Physical Damage is gained as Cold Damage, you always Freeze, and you deal increased Cold Damage.","","","Shivering Tempest","[448,49,455,201,151]",1,3,"","","",1,22,418,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[448,49,455,201,151]",[],"","","","","","",[]
432,"lightning_damage_storm","A portion of your Physical Damage is gained as Lightning Damage, you always Shock, and you deal increased Lightning Damage.","","","Galvanizing Tempest","[449,56,659,151]",1,3,"","","",1,22,419,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[449,56,659,151]",[],"","","","","","",[]
433,"smoke_trail_storm","Smoke shrouds you.","","","Obscuring Tempest",[],1,3,"","","",1,22,420,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
434,"corpse_devour_storm","Nearby corpses are devoured to heal you.","","","Devouring Tempest",[],1,3,"","","",1,22,421,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
435,"projectile_nova_storm","You gain four additional projectiles, and you fire your projectiles in a nova. You have increased area of effect.","","","Sharding Tempest","[1777,173,434]",1,3,"","","",1,22,422,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1777,173,434]",[],"","","","","","",[]
436,"veil_storm","Your Elemental Resistances are Zero, and your Light radius is reduced.","","","Veiling Tempest","[2003,1210]",1,3,"","","",1,22,423,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2003,1210]",[],"","","","","","",[]
437,"voltaxic_storm","A portion of your Damage is Converted to Chaos Damage.","","","Abyssal Tempest","[1481,1482,1483,485,151]",1,3,"","","",1,22,424,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1481,1482,1483,485,151]",[],"","","","","","",[]
438,"phasing_storm","You have Phasing, allowing you to move through enemies. You have a chance to avoid damage.","","","Ethereal Tempest","[1853,7391]",1,3,"","","",1,22,425,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1853,7391]",[],"","","","","","",[]
439,"corrupted_drops_storm","Items you find are Corrupted.","","","Corrupting Tempest","[3148,3151]",1,3,"","","",1,22,426,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3148,3151]",[],"","","","","","",[]
440,"drop_as_sell_price_storm","Non-Unique Items you find, excluding Currency, Gems and Maps drop as their sell price.","","","Transmogrifying Tempest","[3149,3152,151]",1,3,"","","",1,22,427,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3149,3152,151]",[],"","","","","","",[]
441,"quality_drops_storm","Items you find have Quality.","","","Refining Tempest","[3150,3153]",1,3,"","","",1,22,428,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3150,3153]",[],"","","","","","",[]
442,"identify_items_storm","Items you find are Identified.","","","Revealing Tempest","[3273,3272]",1,3,"","","",1,22,429,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3273,3272]",[],"","","","","","",[]
443,"arcane_storm","You have increased Elemental Damage and Cast Speed. You gain 10 life over one second when you cast a spell.","","","Arcane Tempest","[486,216,2015]",1,3,"","","",1,22,430,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[486,216,2015]",[],"","","","","","",[]
444,"status_immunity_storm","You cannot be Chilled, Frozen, Ignited or Shocked. You have additional Elemental Resistances and maximum Elemental Resistances.","","","Resisting Tempest","[191,190,192,193,141,947]",1,3,"","","",1,22,431,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[191,190,192,193,141,947]",[],"","","","","","",[]
445,"ground_spore_damage","","","","Malachai Spores",[354],1,3,"","","","",22,3,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
446,"flask_bonus_item_rarity","You have increased Rarity of Items Found while this flask is in effect",1,"","Item Rarity",[153],1,3,"","","","",22,0,1,"",4,"",1,"","",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[153],[],"","","","","","",[]
447,"map_boss_duet_enrage","",1,"","","[477,70,216,24,717]",1,3,"","","","",22,448,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[477,70,216,24,717]",[],"","","","","","",[]
448,"ground_spores","You are taking Physical Damage while standing in Ground Spores","","","Ground Spores",[354],1,3,"","","","",22,449,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
449,"new_phase_run","You have Phasing, allowing you to move through enemies, move faster, are less visible to enemies and deal more Melee Physical Damage. ","","","Phase Run","[1853,177,635,12389,5820]",1,2,"","","","",22,452,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1853,177,635,12389,5820]",[],"","","","","","",[]
450,"new_phase_run_damage","You deal more Melee Physical Damage. ","","","Phase Run Damage",[635],1,2,"","","","",22,453,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[635],[],"","","","","","",[]
451,"tempest_soul_eater","You have Soul Eater.","","","Consuming Tempest",[],1,1,"","","",1,22,432,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
452,"static_tether","","","","Static Tether",[],1,1,"","","",1,22,455,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
453,"flask_bonus_mana_regeneration_rate","",1,"","",[130],1,3,"","","","",22,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[130],[],"","","","","","",[]
454,"flask_bonus_flask_charge_recovery","",1,"","",[401],1,3,"","","","",22,0,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[401],[],"","","","","","",[]
455,"frost_bomb","You have reduced regeneration of life and energy shield, and reduced energy shield recharge rate","","","Frost Bomb","[2400,8139,138]",1,3,"","","",1,22,459,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2400,8139,138]",[],"","","","","","",[]
456,"lightning_bomb","You have reduced resistances to lightning damage and life regeneration.","","","Lightning Bomb","[2400,8139,138]",1,3,"","","",1,22,460,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2400,8139,138]",[],"","","","","","",[]
457,"borrowed_power_lightning_aura","","","","Borrowed Power",[4093],"",3,"","","","",22,5,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[4093],[],"","","","","","",[]
458,"disable_weapons_buff","You have Onslaught, and your weapons have been disabled.","","","Dancing Dervish","[3316,1749]",1,3,"","","","",22,548,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3316,1749]",[],"","","","","","",[]
459,"sawblade_damage","",1,"","Death Rhoomba","[2564,3057]",1,3,"","","","",22,472,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2564,3057]",[],"","","","","","",[]
460,"usemax_mana_regen","You are Regenerating Mana","","","Mana Regeneration",[131],1,3,"","","",1,22,160,1,"",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[131],[],"","","","","","",[]
461,"righteous_lightning","You deal lightning damage to those around you, while draining your mana.","","","Righteous Lightning","[3342,1076,554]",1,2,"","","",1,22,469,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3342,1076,554]",[],"","","","","","",[]
462,"righteous_lightning_aura","You are taking lightning damage from being near an enemy using Righteous Lightning","","","Righteous Lightning",[1980],"",3,"","","","",22,470,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1980],[],"","","","","","",[]
463,"life_leech_damage","You are taking chaos damage from your opponent's Life Leech",1,"","Life Leech Damage",[453],1,1,"","","",1,22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
464,"enchantment_added_fire_damage","",1,"","","[43,44]","",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[43,44]",[],"","","","","","",[]
465,"talisman_monster","",1,"","Talisman",[],"",3,"","","","",22,471,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
466,"caustic_cloud","You are taking Chaos Damage from standing in Caustic Ground","","","Caustic Ground","[453,6517]",1,3,"","","","",22,12,"","",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[453,6517]",[],"","","","","","",[]
467,"enchantment_reduced_mana_cost","",1,"","",[213],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[213],[],"","","","","","",[]
468,"enchantment_stun_avoid","",1,"","",[6080],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[6080],[],"","","","","","",[]
469,"enchantment_attack_and_cast_speed","",1,"","","[70,216]","",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216]",[],"","","","","","",[]
470,"enchantment_added_cold_damage","",1,"","","[50,51]","",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[50,51]",[],"","","","","","",[]
471,"enchantment_life_leech","",1,"","",[105],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[105],[],"","","","","","",[]
472,"enchantment_life_regen","",1,"","",[451],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[451],[],"","","","","","",[]
473,"attack_speed_when_hit","",1,"","",[70],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[70],[],"","","","","","",[]
474,"negate_move_speed_increase","",1,"","",[177],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
475,"berserker_life_and_mana_leech","",1,"","","[105,106]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[105,106]",[],"","","","","","",[]
476,"added_fire_damage","You deal a percentage of your Physical Damage as additional Fire Damage",1,"","Fire Damage",[447],1,3,"","","","",22,328,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[]
477,"attack_and_cast_speed","You have increased Attack and Cast Speeds",1,"","Attack and Cast Speed","[70,216]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[70,216]",[],"","","","","","",[]
478,"physical_damage_stacking","You have increased Physical Damage and Block Chance","","","Violent Retaliation",[],1,3,1,"","",1,22,511,1,1,16,"",1,1,"",0,1,"ActionRecentlyCounterBuff","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
479,"block_chance","You have additional Block Chance",1,"","",[1081],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[1081],[],"","","","","","",[]
480,"damage","You have increased Physical Damage",1,"","",[24],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[24],[],"","","","","","",[]
481,"taunted_special","",1,"","","[477,543,4763]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[477,543,4763]",[],"","","","","","",[]
482,"movement_speed","You have increased Movement Speed from a Champion","","","Inspirational",[177],1,3,"","","",1,22,473,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
483,"scion_movement_speed","You have increased Movement Speed from an Ascendant","","","Inspirational",[177],1,3,"","","",1,22,473,1,1,1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
484,"siphon_damage","You are taking Chaos Damage Over Time","","","Essence Drain",[453],1,8,"","","",1,22,477,1,"",2,"",1,1,"",0,"","SiphonDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
485,"contagion","You are taking Chaos Damage Over Time","","","Contagion",[453],1,8,"","","",1,22,474,1,"",2,"",1,1,"",0,"","ContagionDebuff","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
486,"hinder","Your Movement Speed is reduced","","","Hinder","[177,4487]",1,3,"","","",1,22,479,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,4487]",[],"","","","","","",[]
487,"withered","You are taking increased Chaos Damage","","","Withered","[3423,15460]",1,1,1,"","",1,22,481,1,1,2,"",1,1,"",15,"","","","","","","",2,"","",0,[],"","",[],"",[],[],"[3423,15460]",[],"","","","","","",[]
488,"siphon_leech","You are regenerating life from Essence Drain","","","Essence Drain Regeneration",[125],1,1,1,"","",1,22,477,1,1,16,"",1,1,"",0,"","","","","","","",2,"","",0,[],"","",[],"",[],[],[125],[],"","","","","","",[]
489,"warcry_damage_added_as_mana","A percentage of the Damage you take is added as Mana",1,"","Warcry Damage to Mana",[1073],1,3,"","","",1,22,0,1,"",1,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1073],[],"","","","","","",[]
490,"offering_of_judgement_fire","You are taking Burning Damage","","","Offering Of Judgement",[1976],1,3,"","","",1,22,478,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[1976],[],"","","","","","",[]
491,"offering_of_judgement_chaos","You are taking Chaos Damage Over Time","","","Offering Of Judgement",[453],1,3,"","","",1,22,483,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[453],[],"","","","","","",[]
492,"offering_of_judgement_counter","",1,"","",[],1,1,"","",3474,1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[],[],"","","","","","",[]
493,"her_blessing","You have Her Blessing, taking 33% of your Life and Energy Shield as Fire Damage per second.","","","Her Blessing","[3477,2531]",1,3,"","","",1,22,484,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3477,2531]",[],"","","","","","",[]
494,"maim","You have reduced Movement Speed from being Maimed","","","Maimed",[177],1,3,"","","","",22,512,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[4595],[177],[],"","","","","","",[]
495,"lightning_flask","You and nearby enemies are Shocked and your Lightning Damage is Leeched as Life.","","","Vessel of Vinktar","[3108,3109,1237,3514]",1,3,"","","",1,22,490,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[3108,3109,1237,3514]",[],"","","","","","",[]
496,"lightning_flask_attack_damage","You deal additional Lightning Damage with Attacks.","","","Vessel of Vinktar","[59,60]",1,3,"","","",1,22,485,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[59,60]",[],"","","","","","",[]
497,"lightning_flask_spell_damage","You deal additional Lightning Damage with Spells.","","","Vessel of Vinktar","[1591,1592]",1,3,"","","",1,22,485,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[1591,1592]",[],"","","","","","",[]
498,"lightning_flask_physical_to_lightning","A portion of your Physical Damage is converted to Lightning Damage.","","","Vessel of Vinktar",[484],1,3,"","","",1,22,485,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[484],[],"","","","","","",[]
499,"lightning_flask_lightning_penetration","Your damage penetrates enemy Lightning Resistance.","","","Vessel of Vinktar",[595],1,3,"","","",1,22,485,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[595],[],"","","","","","",[]
500,"lightning_flask_shock_proliferation","Your Shocks have increased effect and also affect other nearby enemies.","","","Vessel of Vinktar","[13892,3561]",1,3,"","","",1,22,485,1,"",4,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[13892,3561]",[],"","","","","","",[]
501,"shock_aura","You take increased damage while standing in the shocking aura","","","Shocking Aura",[16294],1,3,"","","","",2,5,"","",2,"",1,1,"",0,"","",1,"","","","",4,"","",0,[],"","",[],"",[],[],[16294],[14560],"","",1,1,"","",[]
502,"trap_pinned","",1,"","Spike Pinned",[354],1,3,"","","",1,22,0,1,"",2,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[354],[],"","","","","","",[]
503,"enchantment_physical_to_fire","",1,"","",[447],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[447],[],"","","","","","",[]
504,"enchantment_physical_to_cold","",1,"","",[448],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[448],[],"","","","","","",[]
505,"enchantment_physical_to_lightning","",1,"","",[449],"",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[449],[],"","","","","","",[]
506,"enchantment_added_chaos_damage","",1,"","","[64,65]","",3,"","","",1,22,0,1,"",16,"","","","",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[64,65]",[],"","","","","","",[]
507,"stacking_increased_spell_damage","",1,"","",[25],1,1,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[25],[],"","","","","","",[]
508,"templar_ascendency_movement_speed","",1,"","Ascendancy Effect (Invisible)",[177],1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],[177],[],"","","","","","",[]
509,"guardian_warcry","",1,"","Ascendancy Effect (Invisible)","[177,1904]",1,3,"","","",1,22,0,1,"",16,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],"[177,1904]",[],"","","","","","",[]
510,"avoid_stun_staff_aura","You are being granted Stun Avoidance by a Guardian",1,"","Staff Mastery",[6080],1,3,"","","",1,22,505,"","",1,"",1,1,"",0,1,"","","","","","",4,"","",0,[],"","",[],"",[],[],[6080],[],"","","","","","",[]
511,"labyrinth_lava_aura","ES normal/cruel/merciless, Life normal/cruel/merciless",1,"","Lava","[4624,4626,4628,4623,4625,4627,4850]","",3,"","","","",22,486,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[4624,4626,4628,4623,4625,4627,4850]",[],"","","","","","",[]
512,"roomba_damage","",1,"","Death Rhoomba","[2564,3057]",1,1,"","","","",22,488,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2564,3057]",[],"","","","","","",[]
513,"flying_roomba_damage","",1,"","Flying Death Rhoomba","[2564,3057]",1,1,"","","","",22,489,"","",11,"",1,1,"",0,"","","","","","","",4,"","",0,[],"","",[],"",[],[],"[2564,3057]",[],"","","","","","",[]
