"rownum","BaseItemTypesKey","Stacks","CurrencyUseType","Action","Directions","FullStack_BaseItemTypesKey","Description","Usage_AchievementItemsKeys","bool","CosmeticTypeName","Possession_AchievementItemsKey","[rid]","[i32]","CurrencyTab_StackSize","XBoxDirections","i32","rid","rid","ModifyMapsAchievements","ModifyContractsAchievements","CombineAchievements","i32","[i32]","ShopTag"
1154,689,1,1,"modify_portal_variation","","","This character's portals use the Ascendant effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],353
1155,690,20,1,"grant_micro","","","Adds the Aspirant effect to any equipped weapon",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",353
1156,691,20,1,"grant_micro","","","Adds the Challenger effect to any equipped weapon",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",353
1157,692,20,1,"grant_micro","","","Adds the Sovereign effect to any equipped weapon",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",353
1158,693,20,1,"grant_micro","","","Adds the Ascendant effect to any equipped weapon",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",353
1159,694,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Ghostflame helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],322
1160,695,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Ghostflame boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],322
1161,696,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Ghostflame gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],322
1162,697,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Ghostflame body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],322
1163,698,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Arctic helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],327
1164,699,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Arctic boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],327
1165,700,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Arctic gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],327
1166,701,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Arctic body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],327
1167,702,20,1,"grant_micro","","","Your Essence Drain becomes a blue arcane effect.",[],"","Essence Drain Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],328
1168,703,20,1,"grant_micro","","","Your Wither becomes a blue arcane effect.",[],"","Wither Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],328
1169,704,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger or Wand to the Seraph Dagger.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,"[1,4]",332
1170,705,1,1,"modify_portal_variation","","","This character's portals use the Malachai effect.",[],"","Portal Modification","",[],[],0,"",0,"",1,[],[],[],11,[20],325
1171,706,20,1,"grant_micro","","","Your Blade Vortex becomes a black and red demonic vortex.",[],"","Blade Vortex Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],325
1172,707,20,1,"grant_micro","","","Your Contagion becomes a blue arcane effect.",[],"","Contagion Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],328
1173,708,20,1,"grant_micro","","","Your Bladefall becomes a rain of golden blades.",[],"","Bladefall Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],341
1174,709,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Arctic Crown or adds the Arctic Crown to any equipped headdress.",[],"","Helmet Skin and Attachment","",[],[],0,"",0,"",0,[],[],[],22,"[7,8,21]",327
1175,711,20,1,"grant_micro","","","Adds the Perandus effect to any equipped weapon",[],"","Weapon Effect","",[],[],0,"",0,"","",[],[],[],2,"[2,5]",347
1176,710,20,1,"grant_micro","","","Adds perandus footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"","",[],[],[],10,[13],347
1177,712,1,1,"modify_portal_variation","","","This character's portals use the Perandus effect.",[],"","Portal Modification","",[],[],0,"",0,"","",[],[],[],11,[20],347
1178,713,20,1,"grant_micro","","","Adds an iron brand to any equipped headdress",[],"","Helmet Attachment","",[],[],0,"",0,"",0,[],[],[],7,"[8,21]",317
1179,714,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Radiant helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],336
1180,715,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Radiant boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],336
1181,716,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Radiant gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],336
1182,717,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Radiant body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],336
1183,718,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Radiant Shield.",[],"","Shield Skin","",[],[],0,"",0,"",1,[],[],[],0,[4],336
1184,719,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Sword, Axe or Mace to the Radiant Sword.",[],"","Weapon Skin","",[],[],0,"",0,"",1,[],[],[],0,[1],336
1185,720,20,1,"grant_micro","","","Your Sunder becomes a gory effect.",[],"","Sunder Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],321
1186,721,20,1,"grant_micro","","","Your Earthquake becomes a gory effect.",[],"","Earthquake Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],321
1187,722,20,1,"grant_micro","","","Your Split Arrow becomes a verdant effect.",[],"","Split Arrow Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],331
1188,723,20,1,"grant_micro","","","Your Split Arrow becomes a demonic effect.",[],"","Split Arrow Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],325
1189,724,20,1,"grant_micro","","","Your Ice Trap becomes a frostflower effect.",[],"","Ice Trap Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],327
1190,725,20,1,"grant_micro","","","Your Lightning Arrow becomes a gory effect.",[],"","Lightning Arrow Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],321
1191,726,20,1,"grant_micro","","","Your Blast Rain becomes an ebony effect.",[],"","Blast Rain Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],323
1192,727,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Axe, Mace or Sword to the Infernal Axe.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,[1],317
1193,728,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Sword, Axe or Mace to the Steam-powered Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,"[1,4]",337
1194,729,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Naga helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],356
1195,730,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Axe, Sword or Mace to the Kacha Axe.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,"[1,4]",356
1196,731,1,1,"grant_micro","","","Changes the appearance of any equipped Dagger, Wand or Claw to the Garuda Dagger.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,"[1,4]",356
1197,732,1,1,"grant_micro","","","Changes the appearance of any equipped shield to the Yaksha Shield.",[],"","Shield Skin","",[],[],0,"",0,"",0,[],[],[],0,[4],356
1198,734,20,1,"grant_micro","","","Adds the Prophecy effect to any equipped weapon",[],"","Weapon Effect","",[],[],0,"",0,"",2,[],[],[],2,"[2,5]",347
1199,733,20,1,"grant_micro","","","Adds prophecy footprints to any equipped pair of boots.",[],"","Footprints Effect","",[],[],0,"",0,"",2,[],[],[],10,[13],347
1200,735,1,1,"modify_portal_variation","","","This character's portals use the Prophecy effect.",[],"","Portal Modification","",[],[],0,"",0,"",2,[],[],[],11,[20],347
1201,736,1,1,"grant_micro","","","Adds the Demon King Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",0,[],[],[],5,[10],325
1202,738,1,1,"grant_micro","","","Adds the Gloom Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],323
1203,739,20,1,"grant_micro","","","Your Summon Raging Spirit now creates Raging Ravens.",[],"","Summon Raging Spirits Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],323
1204,737,1,1,"modify_portal_variation","","","This character's portals use the Demon King effect.",[],"","Portal Modification","",[],[],0,"",0,"",0,[],[],[],11,[20],325
1205,740,1,1,"grant_micro","","","Adds the Prophecy Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],333
1206,741,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Shroud helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],333
1207,742,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Shroud boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],333
1208,743,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Shroud gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],333
1209,744,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Shroud body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],333
1210,745,20,1,"grant_micro","","","Adds the Shroud mask to your headdress",[],"","Helmet Attachment","",[],[],0,"",0,"",2,[],[],[],7,"[8,21]",333
1211,746,20,1,"grant_micro","","","Your Herald of Ash, Thunder or Ice becomes a dark effect.",[],"","Herald Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],323
1212,747,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Gloom helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",0,[],[],[],6,[7],323
1213,748,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Gloom boots.",[],"","Boots Skin","",[],[],0,"",0,"",0,[],[],[],9,[12],323
1214,749,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Gloom gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",0,[],[],[],8,[11],323
1215,750,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Gloom body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",0,[],[],[],4,[9],323
1216,751,1,1,"grant_micro","","","Changes the appearance of any equipped helmet to the Dragon helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",1,[],[],[],6,[7],324
1217,752,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Dragon boots.",[],"","Boots Skin","",[],[],0,"",0,"",1,[],[],[],9,[12],324
1218,753,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Dragon gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",1,[],[],[],8,[11],324
1219,754,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Dragon body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",1,[],[],[],4,[9],324
1220,755,20,1,"grant_micro","","","Adds the Dragon mask to your headdress",[],"","Helmet Attachment","",[],[],0,"",0,"",1,[],[],[],7,"[8,21]",324
1221,756,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Axe, Sword, Mace or Staff to the Dragon Spear.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,[1],324
1222,757,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Axe, Sword, Mace or Staff to the Trident Weapon.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,[1],327
1223,758,1,1,"grant_micro","","","Changes the appearance of any equipped One Hand Axe, Sword, Mace, Dagger or Wand to the Radiant Axe.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,"[1,4]",336
1224,759,1,1,"grant_micro","","","Changes the appearance of any equipped Two Hand Mace, Axe or Sword to the Titan Maul.",[],"","Weapon Skin","",[],[],0,"",0,"",0,[],[],[],0,[1],356
1225,760,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Lightning helmet.",[],"","Helmet Skin","",[],[],0,"",0,"","",[],[],[],6,[7],337
1226,761,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Lightning boots.",[],"","Boots Skin","",[],[],0,"",0,"",0,[],[],[],9,[12],337
1227,762,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Lightning gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",0,[],[],[],8,[11],337
1228,763,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Lightning body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",0,[],[],[],4,[9],337
1229,764,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Bear helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",0,[],[],[],6,[7],345
1230,765,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Bear boots.",[],"","Boots Skin","",[],[],0,"",0,"",0,[],[],[],9,[12],345
1231,766,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Bear gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",0,[],[],[],8,[11],345
1232,767,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Bear body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",0,[],[],[],4,[9],345
1233,768,20,1,"grant_micro","","","Your Caustic Arrow becomes an area of ethereal purple tentacles.",[],"","Caustic Arrow Skin","",[],[],0,"",0,"",0,[],[],[],17,[36],342
1234,769,1,1,"grant_micro","","","Adds the Arctic Wings Back Attachment to any equipped body armour.",[],"","Body Armour Attachment","",[],[],0,"",0,"",1,[],[],[],5,[10],327
1235,770,20,1,"grant_micro","","","Your Spectral Throw becomes a deadly scythe.",[],"","Spectral Throw Skin","",[],[],0,"",0,"",1,[],[],[],17,[36],330
1236,771,1,1,"grant_micro","","","Adds the Minotaur Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],354
1237,772,1,1,"grant_micro","","","Adds the Hydra Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],354
1238,773,1,1,"grant_micro","","","Adds the Chimera Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],354
1239,774,1,1,"grant_micro","","","Adds the Phoenix Portrait Frame to this character.",[],"","Portrait Frame Modification","",[],[],0,"",0,"",2,[],[],[],12,[17],354
1240,775,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Lunaris helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],356
1241,776,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Lunaris boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],356
1242,777,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Lunaris gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],356
1243,778,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Lunaris body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],356
1244,779,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Minotaur helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],354
1245,780,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Minotaur boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],354
1246,781,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Minotaur gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],354
1247,782,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Minotaur body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],354
1248,783,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Hydra helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],354
1249,784,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Hydra boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],354
1250,785,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Hydra gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],354
1251,786,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Hydra body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],354
1252,787,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Chimera helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],354
1253,788,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Chimera boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],354
1254,789,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Chimera gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],354
1255,790,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Chimera body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],354
1256,791,1,1,"grant_micro","","","Changes the appearance of any equipped headdress to the Phoenix helmet.",[],"","Helmet Skin","",[],[],0,"",0,"",2,[],[],[],6,[7],354
1257,792,1,1,"grant_micro","","","Changes the appearance of any equipped boots to the Phoenix boots.",[],"","Boots Skin","",[],[],0,"",0,"",2,[],[],[],9,[12],354
1258,793,1,1,"grant_micro","","","Changes the appearance of any equipped gloves to the Phoenix gloves.",[],"","Gloves Skin","",[],[],0,"",0,"",2,[],[],[],8,[11],354
1259,794,1,1,"grant_micro","","","Changes the appearance of any equipped body armour to the Phoenix body armour.",[],"","Body Armour Skin","",[],[],0,"",0,"",2,[],[],[],4,[9],354
