"rownum","Id","DisplayedName","Description","ActionType","Icon_DDSFile","ActiveSkillTargetTypes","ActiveSkillTypes","WeaponRestriction_ItemClassesKeys","WebsiteDescription","WebsiteImage","bool","string","bool","SkillTotemId","IsManuallyCasted","Input_StatKeys","Output_StatKeys","MinionActiveSkillTypes","bool","bool","[rid]","i32","AlternateSkillTargetingBehavioursKey","bool","AIFile","[rid]","bool","bool","bool","TransfigureBase"
261,"vaal_totem_life_regen","Vaal Rejuvenation Totem","Summons a totem that has an aura which regenerates life for you and your nearby allies. When things affected by the aura are hit, the totem's life is removed instead for some of the damage.",136,"Art/2DArt/SkillIcons/liferegentotem.dds","[4,20]","[1,4,7,22,13,15,25,38,71,26,37]",[],"","",1,"","",21,1,"[4285,18035]","[1931,4142]",[],1,1,[4284],8,2,"","",[],"","",1,""
262,"trap_convert","Conversion Trap","Throws a trap that, when triggered by an enemy, converts that enemy to your side for a short duration. Does not affect unique monsters or players.",137,"Art/2DArt/SkillIcons/conversiontrap.dds",[2],"[1,8,15,32,89]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/trap_convert.jpg","","ConversionTrap","",22,1,[4362],[3334],[],1,1,[],8,2,"","",[],"","",1,""
263,"trap_beartrap","Bear Trap","Throws a trap that damages and immobilises a single enemy for a duration based on how much damage was dealt. After the immobilise expires, a debuff remains on the enemy for a duration, lowering their movement speed by an amount which lessens over time. The affected enemy will take increased damage from traps and mines until the debuff expires. Modifiers to spell damage do not affect this skill's damage.",138,"Art/2DArt/SkillIcons/beartrap.dds",[2],"[1,8,15,32,6,27,89]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/trap_beartrap.jpg","","BearTrap","",22,1,"[4351,4041,7745]","[3334,24,7744]",[],1,1,[18098],8,2,"","","[4,18,29,10,11,16,17,19,26]","","",1,""
264,"trap_beartrap_alt_x","Bear Trap of Skewers","Throws a trap that damages and impales a single enemy, and immobilises them for a duration based on how much damage was dealt. Modifiers to spell damage do not affect this skill's damage.",138,"Art/2DArt/SkillIcons/beartrap.dds",[2],"[1,8,15,32,6,27,89]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/trap_beartrap.jpg","","BearTrap","",22,1,"[4351,4041,7745]","[3334,24,7744]",[],1,1,[18098],8,2,"","","[4,18,29,10,11,16,17,19,26]","","",1,263
265,"trap_beartrap_alt_y","[DNT] BearTrapAltY","Throws a trap that damages and immobilises a single enemy for a duration based on how much damage was dealt. After the immobilise expires, a debuff remains on the enemy for a duration, lowering their movement speed by an amount which lessens over time. The affected enemy will take increased damage from traps and mines until the debuff expires. Modifiers to spell damage do not affect this skill's damage.",138,"Art/2DArt/SkillIcons/beartrap.dds",[2],"[1,8,15,32,6,27,89]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/trap_beartrap.jpg","","BearTrap","",22,1,"[4351,4041,7745]","[3334,24,7744]",[],1,1,[18098],8,2,"","","[4,18,29,10,11,16,17,19,26]","","",1,263
266,"mine_freeze","Freeze Mine","Lays a remote mine that you can detonate to freeze all enemies in the area.",139,"Art/2DArt/SkillIcons/iconicetrap.dds","[1,2]","[1,6,7,35,29,71,11]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/mine_freeze.jpg","","FreezeMine",1,22,1,"[4367,4048]","[433,24]",[],1,1,[],8,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
267,"trap_ground_fire","Fire Trap","Throws a trap that explodes when triggered, dealing fire damage to surrounding enemies and leaving an area of burning ground that damages enemies who walk through it.",140,"Art/2DArt/SkillIcons/groundfire.dds","[2,1]","[1,8,6,15,7,24,32,34,28,71]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/trap_ground_fire.jpg","","FireTrap",1,22,1,"[4213,4252,3978,6277,7748,18010]","[3334,209,24,1774,215,17922]",[],1,1,[],8,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
268,"trap_ground_fire_alt_x","Fire Trap of Blasting","Throws a trap that explodes when triggered, dealing fire damage to surrounding enemies.",140,"Art/2DArt/SkillIcons/groundfire.dds","[2,1]","[1,8,6,15,7,24,32,34,28,71]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/trap_ground_fire.jpg","","FireTrap",1,22,1,"[4213,4252,3978,6277,7748,18010]","[3334,209,24,1774,215,17922]",[],1,1,[],8,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,267
269,"trap_ground_fire_alt_y","[DNT] FireTrapAltY","Throws a trap that explodes when triggered, dealing fire damage to surrounding enemies and leaving an area of burning ground that damages enemies who walk through it.",140,"Art/2DArt/SkillIcons/groundfire.dds","[2,1]","[1,8,6,15,7,24,32,34,28,71]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/trap_ground_fire.jpg","","FireTrap",1,22,1,"[4213,4252,3978,6277,7748,18010]","[3334,209,24,1774,215,17922]",[],1,1,[],8,2,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,267
270,"ground_fire_self","Fire Trap","Throws a trap that explodes when triggered, dealing fire damage to surrounding enemies and leaving an area of burning ground that damages enemies who walk through it.",140,"Art/2DArt/SkillIcons/groundfire.dds",[4],"[1,8,6,7,24,34,28,71]",[],"","",1,"FireTrap",1,22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
271,"vaal_fire_trap","Vaal Fire Trap","Throws multiple traps that explode when triggered, dealing fire damage to surrounding enemies and leaving areas of burning ground that damages enemies who walk through them.",140,"Art/2DArt/SkillIcons/groundfire.dds","[2,1]","[1,8,6,15,7,24,32,34,37,28,71]",[],"","",1,"",1,22,1,[4213],[3334],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
272,"trap_ground_caustic_cloud","","",141,"","[2,1]","[1,8,6,15,7,32,34,41,71]",[],"","",1,"MonsterCausticBomb",1,22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
273,"ground_caustic_cloud","","",141,"","[2,1]","[1,8,6,7,34,31,41,71]",[],"","",1,"",1,22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
274,"trap_ground_ice","","",142,"","[2,1]","[1,8,6,15,7,32,34,29,71]",[],"","",1,"",1,22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
275,"totem_taunt","Decoy Totem","Summons a totem that taunts nearby monsters to attack it.",143,"Art/2DArt/SkillIcons/taunttotem.dds",[4],"[1,13,15,7,25,21,71,89]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/totem_taunt.jpg","","DecoyTotem","",6,1,"[4193,4282,18035]","[433,166,4142]",[],1,1,[],8,"","","",[],"","",1,""
276,"totem_consume_corpse","Devouring Totem","Summons a totem that can consume nearby corpses. If you are hurt, it will destroy a corpse to leech life to you.",144,"Art/2DArt/SkillIcons/devouringtotem.dds","[6,20]","[1,13,15,25]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/totem-consume-corpse.png","","DevouringTotem","",7,1,[18035],[4142],[],1,1,[],8,"","","",[],"","",1,""
277,"necromancer_revive_skeleton","","",145,"",[6],[1],[],"","",1,"NecromancerReviveSkeleton","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
278,"suicide_explosion","","",146,"","[2,1]","[1,7,6,71,31]",[],"","",1,"SpawnSuicideExplosion",1,22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13,4]","","",1,""
279,"suicide_explosion_self","","",147,"",[4],"[1,6,7,71]",[],"","",1,"DominusDemonSuicideExplosionSelf",1,22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13,4]","","",1,""
280,"summon_spawn","","",148,"",[4],"[1,21,31]",[],"","",1,"SummonSpawn","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
281,"shadow_projectiles","Ethereal Knives","Fires an arc of knives outwards in front of the caster which deal physical damage.",149,"Art/2DArt/SkillIcons/shadowprojectiles.dds","[2,1]","[1,6,2,56,14,13,15,21,31,69,27]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/shadow_projectiles.jpg","","EtherealKnives","",22,1,"[3994,4220,5393,5389,5387,7951,5391]","[24,175,351,173,1776,6233,1399]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
282,"shadow_projectiles_alt_x","Ethereal Knives of Lingering Blades","Fires an arc of knives down into the ground in front of the caster which deal physical damage.\nCannot be supported by Volley.",149,"Art/2DArt/SkillIcons/shadowprojectiles.dds","[2,1]","[1,6,2,56,14,13,15,21,31,69,27,8,119]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/shadow_projectiles.jpg","","EtherealKnives","",22,1,"[3994,4220,5393,5389,5387,7951,5391]","[24,175,351,173,1776,6233,1399]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,281
283,"shadow_projectiles_alt_y","Ethereal Knives of the Massacre","Fires a circle of knives outwards around the caster which deal physical damage.",149,"Art/2DArt/SkillIcons/shadowprojectiles.dds","[2,1]","[1,6,2,56,14,13,15,21,31,69,27]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/shadow_projectiles.jpg","","EtherealKnives","",22,1,"[3994,4220,5393,5389,5387,7951,5391]","[24,175,351,173,1776,6233,1399]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,281
284,"shadow_projectiles_no_los","Ethereal Knives","Fires an arc of knives in front of the caster which deals physical damage.",149,"Art/2DArt/SkillIcons/shadowprojectiles.dds","[2,1,8]","[1,6,2,56,14,13,15,21,31,69,27]",[],"","",1,"EtherealKnives","",22,1,[],[],[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
285,"insect_spawner_spit","","",150,"","[2,1]","[0,2,56]",[],"","",1,"InsectSpawnerSpit","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
286,"scavenger_throw_fire","","",151,"","[2,1]","[0,2,56]",[],"","",1,"ScavengerThrowFire","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
287,"ice_shot","Ice Shot","Fires an arrow that converts some physical damage to cold on its target and converts all physical damage to cold in a cone behind that target.",152,"Art/2DArt/SkillIcons/iceshot.dds","[1,2]","[0,40,2,56,7,29,31,57,14,13,15]",[13],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/iceshot.jpg","","IceShot","",22,1,"[3995,4231,4173,5377,6281,6296,10736,17986,17989]","[24,215,433,5503,6247,6233,10735,4986,17904]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
288,"ice_shot_alt_x","[DNT] IceShotAltX","Fires an arrow that converts some physical damage to cold on its target and converts all physical damage to cold in a cone behind that target.",152,"Art/2DArt/SkillIcons/iceshot.dds","[1,2]","[0,40,2,56,7,29,31,57,14,13,15]",[13],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/iceshot.jpg","","IceShot","",22,1,"[3995,4231,4173,5377,6281,6296,10736,17986,17989]","[24,215,433,5503,6247,6233,10735,4986,17904]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,287
289,"ice_shot_alt_y","[DNT] IceShotAltY","Fires an arrow that converts some physical damage to cold on its target and converts all physical damage to cold in a cone behind that target.",152,"Art/2DArt/SkillIcons/iceshot.dds","[1,2]","[0,40,2,56,7,29,31,57,14,13,15]",[13],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/iceshot.jpg","","IceShot","",22,1,"[3995,4231,4173,5377,6281,6296,10736,17986,17989]","[24,215,433,5503,6247,6233,10735,4986,17904]",[],1,1,[],8,7,"","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,287
290,"vaal_ice_shot","Vaal Ice Shot","Fires an arrow that converts some physical damage to cold on its target and converts all physical damage to cold in a cone behind that target. When you use this skill, it summons a squad of Mirage Sharpshooters for a duration. Cannot be used by Totems, Traps, or Mines.",153,"Art/2DArt/SkillIcons/iceshot.dds","[1,2]","[0,40,2,56,7,29,37,8,112]",[13],"","",1,"","",22,1,"[3995,4231,4173,5377,6281,6296,10736,17986,17989]","[24,215,433,5503,6247,6233,10735,4986,17904]",[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
291,"piety_ice_shot","","",152,"Art/2DArt/SkillIcons/iceshot.dds","[1,2,8]","[0,40,57,2,56,7,14,13,15,29,67]",[13],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/iceshot.jpg",1,"IceShot","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
292,"arctic_breath","Creeping Frost","Fire an icy projectile that bursts on impact or when reaching the targeted area, dealing area damage and creating a chilling area that deals cold damage over time. This area will creep across the ground towards nearby enemies until its duration expires.",154,"Art/2DArt/SkillIcons/arcticbreath.dds","[1,2]","[1,2,56,6,13,14,15,8,7,21,31,29,67,69,71]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/arcticbreath.jpg","","ArcticBreath","",22,1,"[4024,4229,4182,8739,18319,18340]","[24,215,433,8740,10863,13178]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
293,"arctic_breath_alt_x","[DNT] ArcticBreathAltX","Fire an icy projectile that bursts on impact or when reaching the targeted area, dealing area damage and creating a chilling area that deals cold damage over time. This area will creep across the ground towards nearby enemies until its duration expires.",154,"Art/2DArt/SkillIcons/arcticbreath.dds","[1,2]","[1,2,56,6,13,14,15,8,7,21,31,29,67,69,71]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/arcticbreath.jpg","","ArcticBreath","",22,1,"[4024,4229,4182,8739,18319,18340]","[24,215,433,8740,10863,13178]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,292
294,"arctic_breath_alt_y","[DNT] ArcticBreathAltY","Fire an icy projectile that bursts on impact or when reaching the targeted area, dealing area damage and creating a chilling area that deals cold damage over time. This area will creep across the ground towards nearby enemies until its duration expires.",154,"Art/2DArt/SkillIcons/arcticbreath.dds","[1,2]","[1,2,56,6,13,14,15,8,7,21,31,29,67,69,71]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/arcticbreath.jpg","","ArcticBreath","",22,1,"[4024,4229,4182,8739,18319,18340]","[24,215,433,8740,10863,13178]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,292
295,"arctic_armour","Arctic Armour","Summons an icy shield that protects against physical and fire damage. It drains your mana while active and at a faster rate while you are moving. When you have no mana left, the skill turns off. While active, it leaves a trail of ground ice which lasts for a short duration.",155,"Art/2DArt/SkillIcons/Iceshield.dds",[4],"[1,4,14,8,11,22,31,29,67,71]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/dexterity/ice-shield.jpg","","ArcticArmour","",22,1,[4384],[4523],[],1,1,[],8,"","","",[],"","",1,""
296,"totem_fire_spray","Holy Flame Totem","Summons a totem that fires a stream of flame at nearby enemies.",156,"Art/2DArt/SkillIcons/flametotem.dds","[1,2,20]","[1,2,56,6,13,15,25,28]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/flametotem.jpg",1,"FlameTotem","",8,1,"[4248,4221,4039]","[173,175,24]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
297,"totem_fire_spray_triggerable","Holy Flame Totem","Summons a totem that fires a stream of flame at nearby enemies.",156,"Art/2DArt/SkillIcons/flametotem.dds","[1,2,20]","[1,2,56,6,13,15,25,28,31]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/strength/flametotem.jpg",1,"FlameTotem","",8,1,"[4248,4221,4039]","[173,175,24]",[],1,1,[],8,"","","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
298,"brutus_hook","","",157,"",[2],"[0,31]",[],"","",1,"BrutusHook","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
299,"fire_weakness","Flammability","Curses all targets in an area, lowering their fire resistance and giving them a chance to be ignited when hit.",158,"Art/2DArt/SkillIcons/Flammability.dds","[1,2,22]","[1,7,8,13,14,15,21,31,28,55,68,69,71,84,85,96]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/fireweakness.jpg","","Flammability",1,22,1,"[4300,4336,6911,15038]","[1385,215,11539,13998]",[],1,1,[],8,"","","",[],"","",1,""
300,"cold_weakness","Frostbite","Curses all targets in an area, lowering their cold resistance and giving them a chance to be frozen when hit.",159,"Art/2DArt/SkillIcons/Frostbite.dds","[1,2,22]","[1,7,8,13,14,15,21,31,29,55,68,69,71,84,85,96]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/coldweakness.jpg","","Frostbite",1,22,1,"[4301,4335,6912,15037]","[1385,215,11539,13998]",[],1,1,[],8,"","","",[],"","",1,""
301,"lightning_weakness","Conductivity","Curses all targets in an area, lowering their lightning resistance and giving them a chance to be shocked when hit.",160,"Art/2DArt/SkillIcons/Conductivity.dds","[1,2,22]","[1,7,8,13,14,15,21,31,30,55,68,69,71,84,85,96]",[],"","http://s3.amazonaws.com/pathofexile/image/skills/intelligence/lightningweakness.jpg","","Conductivity",1,22,1,"[4297,4339,6913,15036]","[1385,215,11539,13998]",[],1,1,[],8,"","","",[],"","",1,""
302,"lightning_thorns","","",161,"",[3],"[1,4,8,30,31]",[],"","",1,"MonsterLightningThorns","",22,1,[],[],[],1,1,[],8,"","","",[],"","",1,""
303,"demon_female_ranged_projectile","","",162,"","[1,2]","[0,40,2,81]",[],"","",1,"DemonFemaleRangedProjectile","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
304,"statue_spear_throw","","",163,"","[1,2]","[0,40,2,81]",[],"","",1,"StatueSpearThrow","",22,1,[],[],[],1,1,[],8,"","","","[2,18,29,10,11,16,17,19,26,28,14,15,35]","","",1,""
305,"summon_water_elementals","","",164,"","[1,2]","[5,21,76,1]",[],"","",1,"StatueSummonWaterElementals","",22,1,[],[],"[0,19,20,23]",1,1,[],8,"","","",[],"","",1,""
306,"ball_lightning","Ball Lightning","Fires a slow-moving projectile that damages each enemy in an area around it repeatedly with bolts of lightning.",165,"Art/2DArt/SkillIcons/balllightning.dds","[1,2]","[1,6,2,56,7,14,13,15,21,31,30,69,71]",[],"","",1,"PietyBallLightning","",22,1,"[4216,4183,3318,7949,18029,18030]","[175,433,24,173,1776,1126]",[],1,1,[],8,3,"","","[3,18,29,10,11,16,17,19,26,27,12,13]","","",1,""
